line	pos	sign	conf
05799_p1_L08	1	22	H
05799_p1_L08	2	52	H
05799_p1_L08	3	24	H
05799_p1_L08	4	67	H
05799_p1_L08	5	52	H
05799_p1_L08	6	77	H
05799_p1_L08	7	29	H
05799_p1_L08	8	127	H
05799_p1_L08	9	120	H
05799_p1_L08	10	38	M
05799_p1_L08	11	90	M
05799_p1_L08	12	80	H
05799_p1_L08	13	34	H
05799_p1_L08	14	30	H
05799_p1_L08	15	99	H
05799_p1_L08	16	39	H
05799_p1_L08	17	67	M
05799_p1_L08	18	98	H
05799_p1_L08	19	103	H
05799_p1_L08	20	24	H
05799_p1_L08	21	107	H
05799_p1_L08	22	127	H
05799_p1_L08	23	67	M
05799_p1_L08	24	99	M
05799_p1_L08	25	128	M
05799_p1_L09	1	47	H
05799_p1_L09	2	77	H
05799_p1_L09	3	77	H
05799_p1_L09	4	118	H
05799_p1_L09	5	58	H
05799_p1_L09	6	30	H
05799_p1_L09	7	=e°	L
05799_p1_L09	8	110	H
05799_p1_L09	9	55	H
05799_p1_L09	10	62	H
05799_p1_L09	11	65	H
05799_p1_L09	12	119	H
05799_p1_L09	13	58	H
05799_p1_L09	14	102	H
05799_p1_L09	15	117	H
05799_p1_L09	16	58	H
05799_p1_L09	17	27	H
05799_p1_L09	18	124	H
05799_p1_L09	19	101	H
05799_p1_L09	20	100	H
05799_p1_L09	21	130	H
05799_p1_L09	22	94	H
05799_p1_L09	23	117	H
05799_p1_L09	24	78	H
05799_p1_L09	25	39	H
05799_p1_L09	26	98	H
05799_p1_L10	1	86	H
05799_p1_L10	2	96	H
05799_p1_L10	3	62	M
05799_p1_L10	4	98	H
05799_p1_L10	5	35	H
05799_p1_L10	6	64	H
05799_p1_L10	7	98	H
05799_p1_L10	8	126	H
05799_p1_L10	9	=ce	H
05799_p1_L10	10	=qui	H
05799_p1_L10	11	=n'est	H
05799_p1_L10	12	=pas	H
05799_p1_L10	13	=signe	H
05799_p1_L10	14	=de	H
05799_p1_L10	15	126	H
05799_p1_L10	16	132	H
05799_p1_L10	17	47	H
05799_p1_L10	18	120	H
05799_p1_L10	19	79	H
05799_p1_L10	20	15	H
05799_p1_L10	21	135	H
05799_p1_L10	22	137	H
05799_p1_L11	1	60	H
05799_p1_L11	2	10	H
05799_p1_L11	3	101	H
05799_p1_L11	4	117	H
05799_p1_L11	5	46	H
05799_p1_L11	6	50	H
05799_p1_L11	7	54	H
05799_p1_L11	8	78	H
05799_p1_L11	9	59	H
05799_p1_L11	10	29	H
05799_p1_L11	11	100	H
05799_p1_L11	12	64	H
05799_p1_L11	13	99	H
05799_p1_L11	14	58	H
05799_p1_L11	15	29	H
05799_p1_L11	16	126	H
05799_p1_L11	17	125	H
05799_p1_L11	18	137	H
05799_p1_L11	19	=Pourtant	H
05799_p1_L11	20	=je	H
05799_p1_L11	21	=vous	H
05799_p1_L11	22	=prie	H
05799_p1_L14	1	=Mess.rs	H
05799_p1_L14	2	=mes	H
05799_p1_L14	3	=freres	H
05799_p1_L14	4	=en	H
05799_p1_L14	5	=sa	H
05799_p1_L14	6	=s.te	M
05799_p1_L14	7	=protection	M
05799_p1_L14	8	=et	H
05799_p1_L14	9	=saulvegarde	H
05799_p1_L14	10	=Escrit	H
05799_p1_L14	11	=a	H
05799_p1_L14	12	=Delff	H
05799_p1_L14	13	=en	H
05799_p1_L14	14	=hollande	H
05799_p1_L14	15	=ce	H
05799_p1_L14	16	3	H
05799_p1_L15	1	=d'	H
05799_p1_L15	2	=Apuril	H
05799_p1_L15	3	1573	H
