line	col	A	B	flagged	crop
f66_L13	22	tri+	o+		images/f66_L13_s1.jpg,images/f66_L13_s2.jpg
f66_L13	24	9	q		images/f66_L13_s1.jpg,images/f66_L13_s2.jpg
f66_L13	27	r	k		images/f66_L13_s1.jpg,images/f66_L13_s2.jpg
f66_L14	1	n	inT	B	images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	2	c	o		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	3	9	q		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	4	6	b		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	7	9	g		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	10	9	-		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L14	11	L	q		images/f66_L14_s1.jpg,images/f66_L14_s2.jpg
f66_L15	3	n	m		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	9	4+	A+		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	11	I	-		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	13	-	1		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	15	oto	-		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	16	E	o+		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	17	+o	E+		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	21	-	9		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	22	9+	4+		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	27	m+	m		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	28	f	pl		images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L15	31	-	z	B	images/f66_L15_s1.jpg,images/f66_L15_s2.jpg
f66_L16	1	del	-		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	2	e	-		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	3	r	E		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	5	=	o		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	6	1	10		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	7	d+	+	B	images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L16	8	1	i		images/f66_L16_s1.jpg,images/f66_L16_s2.jpg
f66_L17	1	10	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	2	o	oo	B	images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	6	X	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	7	9	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	8	4+	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	9	alpha	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	10	r	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	11	s	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	12	o	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	13	pl	-		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	14	c	x		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	15	I	g		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	17	-	inT	B	images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	19	-	l		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	20	4	14		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L17	21	n	7		images/f66_L17_s1.jpg,images/f66_L17_s2.jpg
f66_L18	1	10	oo	B	images/f66_L18_s1.jpg,images/f66_L18_s2.jpg
f66_L18	4	n	q		images/f66_L18_s1.jpg,images/f66_L18_s2.jpg
f66_L18	9	X	x		images/f66_L18_s1.jpg,images/f66_L18_s2.jpg
f66_L20	1	y	z		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	3	L	l		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	5	e	inT	B	images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	6	X	x		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	8	9	g		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	9	7	5	B	images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	11	r	x		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	12	alpha	inT		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	13	T	+		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	14	tt	dbl		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	15	X	x		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	17	w	w+		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	18	4+	pl		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	19	f'	5'		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	22	del	-		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L20	23	inT	o#		images/f66_L20_s1.jpg,images/f66_L20_s2.jpg
f66_L21	3	E	-		images/f66_L21_s1.jpg,images/f66_L21_s2.jpg
f66_L21	4	I	L		images/f66_L21_s1.jpg,images/f66_L21_s2.jpg
