line	pos	sign	conf
05811_p5_L26	11	81	M
05811_p5_L26	12	2	M
05811_p5_L26	13	39	M
05811_p5_L26	14	90	M
05811_p5_L26	15	121	M
05811_p5_L26	16	104	M
05811_p5_L26	17	28	M
05811_p5_L26	18	28	M
05811_p5_L26	19	15	M
05811_p5_L26	20	38	M
05811_p5_L26	21	82	M
05811_p5_L27	1	84	M
05811_p5_L27	2	38	M
05811_p5_L27	3	8	M
05811_p5_L27	4	39	M
05811_p5_L27	5	28	M
05811_p5_L27	6	119	M
05811_p5_L27	7	84	M
05811_p5_L27	8	122	M
05811_p5_L27	9	90	M
05811_p5_L27	10	9	M
05811_p5_L27	11	38	M
05811_p5_L27	12	89	M
05811_p5_L27	13	32	M
05811_p5_L27	14	81	M
05811_p5_L27	15	2	M
05811_p5_L27	16	33	M
05811_p5_L27	17	17	M
05811_p5_L27	18	28	M
05811_p5_L27	19	81	M
05811_p5_L27	20	99	M
05811_p5_L27	21	81	M
05811_p5_L28	1	2	M
05811_p5_L28	2	33	M
05811_p5_L28	3	113	M
05811_p5_L28	4	83	M
05811_p5_L28	5	37	M
05811_p5_L28	6	21	M
05811_p5_L28	7	84	M
05811_p5_L28	8	22	M
05811_p5_L28	9	21	M
05811_p5_L28	10	38	M
05811_p5_L28	11	81	M
05811_p5_L28	12	83	M
05811_p5_L28	13	38	M
05811_p5_L28	14	8	M
05811_p5_L28	15	39	M
05811_p5_L28	16	20	M
05811_p5_L28	17	88	M
05811_p5_L28	18	28	M
05811_p5_L28	19	31	M
05811_p5_L28	20	82	M
05811_p5_L28	21	29	M
05811_p5_L29	1	82	M
05811_p5_L29	2	22	M
05811_p5_L29	3	31	M
05811_p5_L29	4	93	M
05811_p5_L29	5	123	M
05811_p5_L29	6	81	M
05811_p5_L29	7	31	M
05811_p5_L29	8	18	M
05811_p5_L29	9	37	M
05811_p5_L29	10	109	M
05811_p5_L29	11	114	M
05811_p5_L29	12	99	M
05811_p5_L29	13	29	M
05811_p5_L29	14	8	M
05811_p5_L29	15	102	M
05811_p5_L29	16	81	M
05811_p5_L29	17	2	M
05811_p5_L29	18	31	M
05811_p5_L29	19	90	M
05811_p5_L29	20	82	M
05811_p5_L29	21	11	M
05811_p5_L30	1	102	M
05811_p5_L30	2	90	M
05811_p5_L30	3	83	M
05811_p5_L30	4	22	M
05811_p5_L30	5	84	M
05811_p5_L30	6	88	M
05811_p5_L30	7	98	M
05811_p5_L30	8	81	M
05811_p5_L30	9	38	M
05811_p5_L30	10	9	M
05811_p5_L30	11	37	M
05811_p5_L30	12	29	M
05811_p5_L30	13	28	M
05811_p5_L30	14	39	M
05811_p5_L30	15	102	M
05811_p5_L30	16	38	M
05811_p5_L30	17	32	M
05811_p5_L30	18	81	M
05811_p5_L30	19	22	M
05811_p5_L30	20	38	M
05811_p5_L30	21	21	M
05811_p5_L31	1	100	M
05811_p5_L31	2	113	M
05811_p5_L31	3	9	M
05811_p5_L31	4	9	M
05811_p5_L31	5	2	M
05811_p5_L31	6	81	M
05811_p5_L31	7	11	M
05811_p5_L31	8	9	M
05811_p5_L31	9	37	M
05811_p5_L31	10	22	M
05811_p5_L31	11	21	M
05811_p5_L31	12	8	M
05811_p5_L31	13	2	M
05811_p5_L31	14	31	M
05811_p5_L31	15	12	M
05811_p5_L31	16	82	M
05811_p5_L31	17	28	M
05811_p5_L31	18	29	M
05811_p5_L31	19	81	M
05811_p5_L31	20	22	M
05811_p5_L31	21	124	M
05811_p5_L31	22	28	M
05811_p5_L31	23	82	M
05811_p5_L31	24	2	M
05811_p5_L32	1	94	M
05811_p5_L32	2	8	M
05811_p5_L32	3	37	M
05811_p5_L32	4	21	M
05811_p5_L32	5	100	M
05811_p5_L32	6	22	M
05811_p5_L32	7	18	M
05811_p5_L32	8	37	M
05811_p5_L32	9	81	M
05811_p5_L32	10	113	M
05811_p5_L32	11	17	M
05811_p5_L32	12	38	M
05811_p5_L32	13	81	M
05811_p5_L32	14	93	M
05811_p5_L32	15	21	M
05811_p5_L32	16	81	M
05811_p5_L32	17	2	M
05811_p5_L32	18	90	M
05811_p5_L32	19	99	M
05811_p5_L32	20	92	M
05811_p5_L32	21	1	M
05811_p5_L32	22	94	M
05811_p5_L32	23	100	M
05811_p5_L33	1	21	M
05811_p5_L33	2	18	M
05811_p5_L33	3	39	M
05811_p5_L33	4	102	M
05811_p5_L33	5	29	M
05811_p5_L33	6	81	M
05811_p5_L33	7	22	M
05811_p5_L33	8	8	M
05811_p5_L33	9	101	M
05811_p5_L33	10	31	M
05811_p5_L33	11	90	M
05811_p5_L33	12	8	M
05811_p5_L33	13	8	M
05811_p5_L33	14	119	M
05811_p5_L33	15	118	M
05811_p5_L33	16	81	M
05811_p5_L33	17	104	M
05811_p5_L33	18	94	M
05811_p5_L33	19	81	M
05811_p5_L33	20	19	M
05811_p5_L33	21	8	M
05811_p5_L33	22	38	M
05811_p5_L33	23	21	M
05811_p5_L33	24	82	M
05811_p5_L34	1	39	M
05811_p5_L34	2	112	M
05811_p5_L34	3	48	M
05811_p5_L34	4	82	M
05811_p5_L34	5	31	M
05811_p5_L34	6	3	M
05811_p5_L34	7	8	M
05811_p5_L34	8	37	M
05811_p5_L34	9	28	M
05811_p5_L34	10	39	M
05811_p5_L34	11	101	M
05811_p5_L34	12	81	M
05811_p5_L34	13	1	M
05811_p5_L34	14	99	M
05811_p5_L34	15	21	M
05811_p5_L34	16	8	M
05811_p5_L34	17	102	M
05811_p5_L34	18	31	M
05811_p5_L34	19	118	M
05811_p5_L34	20	82	M
05811_p5_L34	21	112	M
05811_p5_L34	22	82	M
05811_p5_L34	23	19	M
05811_p5_L35	1	21	M
05811_p5_L35	2	8	M
05811_p5_L35	3	14	M
05811_p5_L35	4	9	M
05811_p5_L35	5	29	M
05811_p5_L35	6	124	M
05811_p5_L35	7	8	M
05811_p5_L35	8	22	M
05811_p5_L35	9	109	M
05811_p5_L35	10	113	M
05811_p5_L35	11	114	M
05811_p5_L35	12	81	M
05811_p5_L35	13	89	M
05811_p5_L35	14	82	M
05811_p5_L35	15	39	M
05811_p5_L35	16	113	M
05811_p5_L35	17	31	M
05811_p5_L35	18	22	M
05811_p5_L35	19	81	M
05811_p5_L35	20	120	M
05811_p5_L35	21	82	M
05811_p5_L36	1	33	M
05811_p5_L36	2	22	M
05811_p5_L36	3	81	M
05811_p5_L36	4	82	M
05811_p5_L36	5	90	M
05811_p5_L36	6	109	M
05811_p5_L36	7	81	M
05811_p5_L36	8	38	M
05811_p5_L36	9	82	M
05811_p5_L36	10	32	M
05811_p5_L36	11	28	M
05811_p5_L36	12	6	M
05811_p5_L36	13	91	M
05811_p5_L36	14	81	M
05811_p5_L36	15	109	M
05811_p5_L36	16	98	M
05811_p5_L36	17	81	M
05811_p5_L36	18	22	M
05811_p5_L36	19	98	M
05811_p5_L36	20	37	M
05811_p5_L37	1	101	M
05811_p5_L37	2	81	M
05811_p5_L37	3	39	M
05811_p5_L37	4	112	M
05811_p5_L37	5	49	M
05811_p5_L37	6	16	M
05811_p5_L37	7	36	M
05811_p5_L37	8	9	M
05811_p5_L37	9	2	M
05811_p5_L37	10	12	M
05811_p5_L37	11	81	M
05811_p5_L37	12	39	M
05811_p5_L37	13	112	M
05811_p5_L37	14	31	M
05811_p5_L37	15	123	M
05811_p5_L37	16	130	M
