line	pos	sign	conf
05810_p3_L14	17	8	M
05810_p3_L14	18	114	M
05810_p3_L14	19	28	M
05810_p3_L14	20	33	M
05810_p3_L14	21	21	M
05810_p3_L14	22	81	M
05810_p3_L14	23	126	M
05810_p3_L15	1	20	M
05810_p3_L15	2	40	M
05810_p3_L15	3	84	M
05810_p3_L15	4	112	M
05810_p3_L15	5	19	M
05810_p3_L15	6	38	M
05810_p3_L15	7	84	M
05810_p3_L15	8	88	M
05810_p3_L15	9	8	M
05810_p3_L15	10	1	M
05810_p3_L15	11	84	M
05810_p3_L15	12	88	M
05810_p3_L15	13	87	M
05810_p3_L15	14	88	M
05810_p3_L15	15	78	M
05810_p3_L15	16	33	M
05810_p3_L15	17	13	M
05810_p3_L15	18	72	M
05810_p3_L15	19	32	M
05810_p3_L15	20	127	M
05810_p3_L15	21	=sur	M
05810_p3_L16	1	=quil	M
05810_p3_L16	2	=nous	M
05810_p3_L16	3	=seruoit	M
05810_p3_L16	4	=dassurance	M
05810_p3_L16	5	=jan	M
05810_p3_L16	6	=aussi	M
05810_p3_L16	7	=si	M
05810_p3_L16	8	=bon	M
05810_p3_L16	9	=desir	M
05810_p3_L16	10	=de	M
05810_p3_L16	11	=entrer	M
05810_p3_L16	12	=au	M
05810_p3_L16	13	=bran	M
05810_p3_L17	1	141	M
05810_p3_L17	2	113	M
05810_p3_L17	3	82	M
05810_p3_L17	4	18	M
05810_p3_L17	5	83	M
05810_p3_L17	6	27	M
05810_p3_L17	7	28	M
05810_p3_L17	8	82	M
05810_p3_L17	9	103	M
05810_p3_L17	10	92	M
05810_p3_L17	11	83	M
05810_p3_L17	12	79	M
05810_p3_L17	13	39	M
05810_p3_L17	14	24	M
05810_p3_L17	15	8	M
05810_p3_L17	16	84	M
05810_p3_L17	17	7	M
05810_p3_L17	18	8	M
05810_p3_L17	19	88	M
05810_p3_L17	20	19	M
05810_p3_L17	21	7	M
05810_p3_L17	22	113	M
05810_p3_L18	1	8	M
05810_p3_L18	2	102	M
05810_p3_L18	3	3	M
05810_p3_L18	4	92	M
05810_p3_L18	5	1	M
05810_p3_L18	6	84	M
05810_p3_L18	7	133	M
05810_p3_L18	8	=et	M
05810_p3_L18	9	=tu	M
05810_p3_L18	10	=sceus	M
05810_p3_L18	11	=a	M
05810_p3_L18	12	=ru	M
05810_p3_L18	13	=mon	M
05810_p3_L18	14	=frere	M
05810_p3_L18	15	=le	M
05810_p3_L18	16	=conte	M
05810_p3_L18	17	=louis	M
05810_p3_L18	18	138	M
05810_p3_L19	1	114	M
05810_p3_L19	2	81	M
05810_p3_L19	3	38	M
05810_p3_L19	4	21	M
05810_p3_L19	5	83	M
05810_p3_L19	6	74	M
05810_p3_L19	7	8	M
05810_p3_L19	8	2	M
05810_p3_L19	9	77	M
05810_p3_L19	10	39	M
05810_p3_L19	11	103	M
05810_p3_L19	12	72	M
05810_p3_L19	13	23	M
05810_p3_L19	14	141	M
05810_p3_L19	15	121	M
05810_p3_L19	16	=dont	M
05810_p3_L19	17	=il	M
05810_p3_L19	18	=y	M
05810_p3_L19	19	=a	M
05810_p3_L19	20	=grand	M
05810_p3_L19	21	=bruit	M
