line	pos	sign	conf
05810_p2_L09	1	118	M
05810_p2_L09	2	81	M
05810_p2_L09	3	2	M
05810_p2_L09	4	1	M
05810_p2_L09	5	83	M
05810_p2_L09	6	120	M
05810_p2_L09	7	84	M
05810_p2_L09	8	90	M
05810_p2_L09	9	81	M
05810_p2_L09	10	21	M
05810_p2_L09	11	8	M
05810_p2_L09	12	103	M
05810_p2_L09	13	34	M
05810_p2_L09	14	82	M
05810_p2_L09	15	36	M
05810_p2_L09	16	47	M
05810_p2_L09	17	83	M
05810_p2_L09	18	4	M
05810_p2_L09	19	114	M
05810_p2_L09	20	33	M
05810_p2_L09	21	24	M
05810_p2_L09	22	81	M
05810_p2_L09	23	29	M
05810_p2_L09	24	17	M
05810_p2_L10	1	40	M
05810_p2_L10	2	108	M
05810_p2_L10	3	14	M
05810_p2_L10	4	84	M
05810_p2_L10	5	24	M
05810_p2_L10	6	90	M
05810_p2_L10	7	82	M
05810_p2_L10	8	37	M
05810_p2_L10	9	112	M
05810_p2_L10	10	30	M
05810_p2_L10	11	82	M
05810_p2_L10	12	77	M
05810_p2_L10	13	88	M
05810_p2_L10	14	27	M
05810_p2_L10	15	81	M
05810_p2_L10	16	73	M
05810_p2_L10	17	6	M
05810_p2_L10	18	38	M
05810_p2_L10	19	21	M
05810_p2_L10	20	30	M
05810_p2_L10	21	13	M
05810_p2_L10	22	10	M
05810_p2_L10	23	36	M
05810_p2_L10	24	22	M
05810_p2_L11	1	28	M
05810_p2_L11	2	8	M
05810_p2_L11	3	103	M
05810_p2_L11	4	81	M
05810_p2_L11	5	1	M
05810_p2_L11	6	33	M
05810_p2_L11	7	127	M
05810_p2_L11	8	131	M
05810_p2_L11	9	=tomber	M
05810_p2_L11	10	=entre	M
05810_p2_L11	11	=bos	M
05810_p2_L11	12	=mains	M
05810_p2_L11	13	=puis	M
05810_p2_L11	14	=que	M
05810_p2_L11	15	=lui	M
05810_p2_L11	16	137	M
05810_p2_L11	17	122	M
05810_p2_L11	18	70	M
05810_p2_L11	19	84	M
05810_p2_L12	1	13	M
05810_p2_L12	2	38	M
05810_p2_L12	3	103	M
05810_p2_L12	4	29	M
05810_p2_L12	5	113	M
05810_p2_L12	6	82	M
05810_p2_L12	7	22	M
05810_p2_L12	8	82	M
05810_p2_L12	9	2	M
05810_p2_L12	10	77	M
05810_p2_L12	11	109	M
05810_p2_L12	12	34	M
05810_p2_L12	13	104	M
05810_p2_L12	14	10	M
05810_p2_L12	15	8	M
05810_p2_L12	16	124	M
05810_p2_L12	17	78	M
05810_p2_L12	18	40	M
05810_p2_L12	19	78	M
05810_p2_L12	20	103	M
05810_p2_L12	21	74	M
05810_p2_L12	22	38	M
05810_p2_L12	23	223	L
05810_p2_L13	1	128	M
05810_p2_L13	2	84	M
05810_p2_L13	3	26	M
05810_p2_L13	4	84	M
05810_p2_L13	5	73	M
05810_p2_L13	6	81	M
05810_p2_L13	7	40	M
05810_p2_L13	8	33	M
05810_p2_L13	9	81	M
05810_p2_L13	10	1	M
05810_p2_L13	11	34	M
05810_p2_L13	12	81	M
05810_p2_L13	13	1	M
05810_p2_L13	14	147	M
05810_p2_L13	15	42	M
05810_p2_L13	16	84	M
05810_p2_L13	17	34	M
05810_p2_L13	18	84	M
05810_p2_L13	19	25	M
05810_p2_L13	20	113	M
05810_p2_L13	21	84	M
05810_p2_L13	22	4	M
05810_p2_L13	23	80	M
05810_p2_L13	24	33	M
05810_p2_L14	1	121	M
05810_p2_L14	2	18	M
05810_p2_L14	3	36	M
05810_p2_L14	4	81	M
05810_p2_L14	5	104	M
05810_p2_L14	6	71	M
05810_p2_L14	7	88	M
05810_p2_L14	8	82	M
05810_p2_L14	9	3	M
05810_p2_L14	10	24	M
05810_p2_L14	11	141	M
05810_p2_L14	12	=si	M
05810_p2_L14	13	=grand	M
05810_p2_L14	14	=secours	M
05810_p2_L14	15	=certes	M
05810_p2_L14	16	=honte	M
05810_p2_L14	17	=et	M
05810_p2_L15	1	=vergongne	M
05810_p2_L15	2	=vous	M
05810_p2_L15	3	=cognaissez	M
05810_p2_L15	4	128	M
05810_p2_L15	5	143	M
05810_p2_L15	6	27	M
05810_p2_L15	7	7	M
05810_p2_L15	8	2	M
05810_p2_L15	9	1	M
05810_p2_L15	10	82	M
05810_p2_L15	11	31	M
05810_p2_L15	12	39	M
05810_p2_L15	13	23	M
05810_p2_L15	14	83	M
05810_p2_L15	15	119	M
05810_p2_L15	16	4	M
05810_p2_L15	17	9	M
05810_p2_L16	1	3	M
05810_p2_L16	2	28	M
05810_p2_L16	3	81	M
05810_p2_L16	4	37	M
05810_p2_L16	5	112	M
05810_p2_L16	6	118	M
05810_p2_L16	7	81	M
05810_p2_L16	8	120	M
05810_p2_L16	9	81	M
05810_p2_L16	10	1	M
05810_p2_L16	11	32	M
05810_p2_L16	12	81	M
05810_p2_L16	13	119	M
05810_p2_L16	14	88	M
05810_p2_L16	15	108	M
05810_p2_L16	16	33	M
05810_p2_L16	17	104	M
05810_p2_L16	18	83	M
05810_p2_L16	19	38	M
05810_p2_L16	20	47	M
05810_p2_L16	21	81	M
05810_p2_L16	22	32	M
05810_p2_L16	23	39	M
05810_p2_L17	1	108	M
05810_p2_L17	2	1	M
05810_p2_L17	3	78	M
05810_p2_L17	4	104	M
05810_p2_L17	5	73	M
05810_p2_L17	6	83	M
05810_p2_L17	7	31	M
05810_p2_L17	8	83	M
05810_p2_L17	9	87	M
05810_p2_L17	10	118	M
05810_p2_L17	11	84	M
05810_p2_L17	12	104	M
05810_p2_L17	13	27	M
05810_p2_L17	14	18	M
05810_p2_L17	15	40	M
05810_p2_L17	16	82	M
05810_p2_L17	17	28	M
05810_p2_L17	18	108	M
05810_p2_L17	19	128	M
05810_p2_L17	20	141	M
05810_p2_L18	1	=despouiller	M
05810_p2_L18	2	=de	M
05810_p2_L18	3	=toute	M
05810_p2_L18	4	=humanite	M
05810_p2_L18	5	=je	M
05810_p2_L18	6	=ne	M
05810_p2_L18	7	=vous	M
05810_p2_L18	8	=diz	M
05810_p2_L18	9	=promect	M
05810_p2_L18	10	=tout	M
05810_p2_L18	11	=cecy	M
05810_p2_L18	12	=pour	M
05810_p2_L19	1	=aultrement	M
05810_p2_L19	2	127	M
05810_p2_L19	3	121	M
05810_p2_L19	4	118	M
05810_p2_L19	5	82	M
05810_p2_L19	6	77	M
05810_p2_L19	7	81	M
05810_p2_L19	8	87	M
05810_p2_L19	9	88	M
05810_p2_L19	10	101	M
05810_p2_L19	11	8	M
05810_p2_L19	12	22	M
05810_p2_L19	13	79	M
05810_p2_L19	14	82	M
05810_p2_L19	15	39	M
05810_p2_L19	16	7	M
05810_p2_L19	17	98	M
05810_p2_L19	18	707	L
05810_p2_L19	19	4	M
05810_p2_L19	20	3	M
05810_p2_L19	21	81	M
05810_p2_L20	1	30	M
05810_p2_L20	2	77	M
05810_p2_L20	3	104	M
05810_p2_L20	4	114	M
05810_p2_L20	5	102	M
05810_p2_L20	6	93	M
05810_p2_L20	7	81	M
05810_p2_L20	8	2	M
05810_p2_L20	9	74	M
05810_p2_L20	10	82	M
05810_p2_L20	11	27	M
05810_p2_L20	12	127	M
05810_p2_L20	13	144	M
05810_p2_L20	14	=apantoy	M
05810_p2_L20	15	=debuant	M
05810_p2_L20	16	=par	M
05810_p2_L20	17	=plusieurs	M
05810_p2_L21	1	131	M
05810_p2_L21	2	114	M
05810_p2_L21	3	82	M
05810_p2_L21	4	33	M
05810_p2_L21	5	31	M
05810_p2_L21	6	21	M
05810_p2_L21	7	83	M
05810_p2_L21	8	28	M
05810_p2_L21	9	40	M
05810_p2_L21	10	9	M
05810_p2_L21	11	26	M
05810_p2_L21	12	32	M
05810_p2_L21	13	21	M
05810_p2_L21	14	82	M
05810_p2_L21	15	27	M
05810_p2_L21	16	81	M
05810_p2_L21	17	28	M
05810_p2_L21	18	27	M
05810_p2_L21	19	83	M
05810_p2_L21	20	86	M
05810_p2_L21	21	39	M
05810_p2_L21	22	88	M
05810_p2_L21	23	39	M
05810_p2_L21	24	114	M
05810_p2_L22	1	82	M
05810_p2_L22	2	26	M
05810_p2_L22	3	70	M
05810_p2_L22	4	7	M
05810_p2_L22	5	2	M
05810_p2_L22	6	26	M
05810_p2_L22	7	77	M
05810_p2_L22	8	82	M
05810_p2_L22	9	87	M
05810_p2_L22	10	38	M
05810_p2_L22	11	7	M
05810_p2_L22	12	108	M
05810_p2_L22	13	24	M
05810_p2_L22	14	20	M
05810_p2_L22	15	121	M
05810_p2_L22	16	132	M
05810_p2_L22	17	=que	M
05810_p2_L22	18	=vous	M
05810_p2_L22	19	=faictes	M
05810_p2_L22	20	=sans	M
05810_p2_L22	21	=cesse	M
05810_p2_L23	1	=mais	M
05810_p2_L23	2	=pourtant	M
05810_p2_L23	3	=que	M
05810_p2_L23	4	=plusieurs	M
05810_p2_L23	5	129	M
05810_p2_L23	6	117	M
05810_p2_L23	7	8	M
05810_p2_L23	8	88	M
05810_p2_L23	9	84	M
05810_p2_L23	10	27	M
05810_p2_L23	11	78	M
05810_p2_L23	12	81	M
05810_p2_L23	13	27	M
05810_p2_L23	14	20	M
05810_p2_L23	15	36	M
05810_p2_L23	16	82	M
05810_p2_L24	1	111	M
05810_p2_L24	2	88	M
05810_p2_L24	3	121	M
05810_p2_L24	4	118	M
05810_p2_L24	5	82	M
05810_p2_L24	6	36	M
05810_p2_L24	7	82	M
05810_p2_L24	8	89	M
05810_p2_L24	9	134	M
05810_p2_L24	10	87	M
05810_p2_L24	11	84	M
05810_p2_L24	12	104	M
05810_p2_L24	13	73	M
05810_p2_L24	14	38	M
05810_p2_L24	15	8	M
05810_p2_L24	16	39	M
05810_p2_L24	17	38	M
05810_p2_L24	18	88	M
05810_p2_L24	19	28	M
05810_p2_L24	20	33	M
05810_p2_L24	21	37	M
05810_p2_L24	22	22	M
05810_p2_L25	1	82	M
05810_p2_L25	2	128	M
05810_p2_L25	3	=et	M
05810_p2_L25	4	=lesquelz	M
05810_p2_L25	5	=par	M
05810_p2_L25	6	=trouver	M
05810_p2_L25	7	=bien	M
05810_p2_L25	8	=bons	M
05810_p2_L25	9	=sont	M
05810_p2_L25	10	=toutesfois	M
05810_p2_L25	11	131	M
05810_p2_L25	12	31	M
05810_p2_L25	13	102	M
05810_p2_L25	14	22	M
05810_p2_L25	15	84	M
05810_p2_L25	16	88	M
05810_p2_L26	1	81	M
05810_p2_L26	2	1	M
05810_p2_L26	3	88	M
05810_p2_L26	4	21	M
05810_p2_L26	5	83	M
05810_p2_L26	6	3	M
05810_p2_L26	7	76	M
05810_p2_L26	8	83	M
05810_p2_L26	9	136	M
05810_p2_L26	10	111	M
05810_p2_L26	11	6	M
05810_p2_L26	12	2	M
05810_p2_L26	13	91	M
05810_p2_L26	14	39	M
05810_p2_L26	15	81	M
05810_p2_L26	16	37	M
05810_p2_L26	17	22	M
05810_p2_L26	18	121	M
05810_p2_L26	19	81	M
05810_p2_L26	20	31	M
05810_p2_L26	21	18	M
05810_p2_L26	22	36	M
05810_p2_L26	23	83	M
05810_p2_L26	24	114	M
05810_p2_L27	1	82	M
05810_p2_L27	2	32	M
05810_p2_L27	3	81	M
05810_p2_L27	4	21	M
05810_p2_L27	5	78	M
05810_p2_L27	6	103	M
05810_p2_L27	7	38	M
05810_p2_L27	8	102	M
05810_p2_L27	9	34	M
05810_p2_L27	10	81	M
05810_p2_L27	11	79	M
05810_p2_L27	12	81	M
05810_p2_L27	13	112	M
05810_p2_L27	14	82	M
05810_p2_L27	15	48	M
05810_p2_L27	16	84	M
05810_p2_L27	17	73	M
05810_p2_L27	18	38	M
05810_p2_L27	19	34	M
05810_p2_L27	20	104	M
05810_p2_L27	21	7	M
05810_p2_L27	22	4	M
05810_p2_L27	23	131	M
05810_p2_L28	1	8	M
05810_p2_L28	2	10	M
05810_p2_L28	3	36	M
05810_p2_L28	4	27	M
05810_p2_L28	5	84	M
05810_p2_L28	6	14	M
05810_p2_L28	7	13	M
05810_p2_L28	8	8	M
05810_p2_L28	9	21	M
05810_p2_L28	10	33	M
05810_p2_L28	11	81	M
05810_p2_L28	12	127	M
05810_p2_L28	13	=des	M
05810_p2_L28	14	=dommaiges	M
05810_p2_L28	15	=et	M
05810_p2_L28	16	=inconvenients	M
05810_p2_L29	1	=irreparables	M
05810_p2_L29	2	=dont	M
05810_p2_L29	3	=pourrez	M
05810_p2_L29	4	=facillement	M
05810_p2_L29	5	=considerer	M
05810_p2_L29	6	=combien	M
05810_p2_L29	7	138	M
05810_p2_L29	8	141	M
05810_p2_L29	9	118	M
05810_p2_L29	10	81	M
05810_p2_L29	11	79	M
05810_p2_L30	1	102	M
05810_p2_L30	2	113	M
05810_p2_L30	3	108	M
05810_p2_L30	4	92	M
05810_p2_L30	5	82	M
05810_p2_L30	6	3	M
05810_p2_L30	7	74	M
05810_p2_L30	8	82	M
05810_p2_L30	9	81	M
05810_p2_L30	10	2	M
05810_p2_L30	11	4	M
05810_p2_L30	12	9	M
05810_p2_L30	13	88	M
05810_p2_L30	14	82	M
05810_p2_L30	15	73	M
05810_p2_L30	16	38	M
05810_p2_L30	17	101	M
05810_p2_L30	18	8	M
05810_p2_L30	19	1	M
05810_p2_L30	20	27	M
05810_p2_L30	21	82	M
05810_p2_L30	22	30	M
05810_p2_L30	23	33	M
05810_p2_L30	24	21	M
05810_p2_L31	1	83	M
05810_p2_L31	2	19	M
05810_p2_L31	3	36	M
05810_p2_L31	4	104	M
05810_p2_L31	5	30	M
05810_p2_L31	6	84	M
05810_p2_L31	7	131	M
05810_p2_L31	8	82	M
05810_p2_L31	9	33	M
05810_p2_L31	10	20	M
05810_p2_L31	11	36	M
05810_p2_L31	12	88	M
05810_p2_L31	13	39	M
05810_p2_L31	14	2	M
05810_p2_L31	15	93	M
05810_p2_L31	16	84	M
05810_p2_L31	17	8	M
05810_p2_L31	18	88	M
05810_p2_L31	19	28	M
05810_p2_L31	20	82	M
05810_p2_L31	21	78	M
05810_p2_L31	22	8	M
05810_p2_L31	23	40	M
05810_p2_L31	24	24	M
05810_p2_L32	1	28	M
05810_p2_L32	2	1	M
05810_p2_L32	3	8	M
05810_p2_L32	4	36	M
05810_p2_L32	5	28	M
05810_p2_L32	6	128	M
05810_p2_L32	7	134	M
05810_p2_L32	8	33	M
05810_p2_L32	9	104	M
05810_p2_L32	10	21	M
05810_p2_L32	11	83	M
05810_p2_L32	12	22	M
05810_p2_L32	13	7	M
05810_p2_L32	14	102	M
05810_p2_L32	15	38	M
05810_p2_L32	16	=maintenant	M
05810_p2_L32	17	=auecq	M
05810_p2_L32	18	=peu	M
05810_p2_L32	19	=de	M
05810_p2_L33	1	=raison	M
05810_p2_L33	2	142	M
05810_p2_L33	3	121	M
05810_p2_L33	4	99	M
05810_p2_L33	5	9	M
05810_p2_L33	6	21	M
05810_p2_L33	7	26	M
05810_p2_L33	8	80	M
05810_p2_L33	9	83	M
05810_p2_L33	10	34	M
05810_p2_L33	11	9	M
05810_p2_L33	12	37	M
05810_p2_L33	13	28	M
05810_p2_L33	14	109	M
05810_p2_L33	15	83	M
05810_p2_L33	16	37	M
05810_p2_L33	17	113	M
05810_p2_L33	18	49	M
05810_p2_L33	19	121	M
05810_p2_L33	20	=estans	M
05810_p2_L34	1	108	M
05810_p2_L34	2	142	M
05810_p2_L34	3	89	M
05810_p2_L34	4	9	M
05810_p2_L34	5	22	M
05810_p2_L34	6	73	M
05810_p2_L34	7	84	M
05810_p2_L34	8	27	M
05810_p2_L34	9	124	M
05810_p2_L34	10	88	M
05810_p2_L34	11	2	M
05810_p2_L34	12	3	M
05810_p2_L34	13	84	M
05810_p2_L34	14	119	M
05810_p2_L34	15	104	M
05810_p2_L34	16	84	M
05810_p2_L34	17	27	M
05810_p2_L34	18	33	M
05810_p2_L34	19	83	M
05810_p2_L34	20	3	M
05810_p2_L34	21	34	M
05810_p2_L34	22	77	M
05810_p2_L34	23	82	M
05810_p2_L35	1	26	M
05810_p2_L35	2	72	M
05810_p2_L35	3	8	M
05810_p2_L35	4	36	M
05810_p2_L35	5	22	M
05810_p2_L35	6	81	M
05810_p2_L35	7	98	M
05810_p2_L35	8	82	M
05810_p2_L35	9	81	M
05810_p2_L35	10	27	M
05810_p2_L35	11	79	M
05810_p2_L35	12	81	M
05810_p2_L35	13	28	M
05810_p2_L35	14	36	M
05810_p2_L35	15	2	M
05810_p2_L35	16	103	M
05810_p2_L35	17	83	M
05810_p2_L35	18	27	M
05810_p2_L35	19	81	M
05810_p2_L35	20	31	M
05810_p2_L35	21	83	M
05810_p2_L35	22	27	M
05810_p2_L35	23	12	M
05810_p2_L36	1	83	M
05810_p2_L36	2	21	M
05810_p2_L36	3	27	M
05810_p2_L36	4	82	M
05810_p2_L36	5	28	M
05810_p2_L36	6	77	M
05810_p2_L36	7	82	M
05810_p2_L36	8	128	M
05810_p2_L36	9	129	M
05810_p2_L36	10	38	M
05810_p2_L36	11	10	M
05810_p2_L36	12	39	M
05810_p2_L36	13	27	M
05810_p2_L36	14	78	M
05810_p2_L36	15	8	M
05810_p2_L36	16	29	M
05810_p2_L36	17	33	M
05810_p2_L36	18	81	M
05810_p2_L36	19	124	M
05810_p2_L36	20	=sur	M
05810_p2_L36	21	=ces	M
05810_p2_L37	1	=faict	M
05810_p2_L37	2	=aultresfois	M
05810_p2_L37	3	=vous	M
05810_p2_L37	4	=prier	M
05810_p2_L37	5	=que	M
05810_p2_L37	6	138	M
05810_p2_L37	7	149	L
05810_p2_L37	8	104	M
05810_p2_L37	9	2	M
05810_p2_L37	10	72	M
05810_p2_L37	11	8	M
05810_p2_L37	12	3	M
05810_p2_L37	13	32	M
05810_p2_L37	14	103	M
05810_p2_L37	15	3	M
05810_p2_L37	16	81	M
05810_p2_L37	17	2	M
05810_p2_L37	18	33	M
05810_p2_L37	19	73	M
05810_p2_L37	20	81	M
05810_p2_L38	1	26	M
05810_p2_L38	2	31	M
05810_p2_L38	3	81	M
05810_p2_L38	4	40	M
05810_p2_L38	5	81	M
05810_p2_L38	6	39	M
05810_p2_L38	7	83	M
05810_p2_L38	8	=te	M
05810_p2_L38	9	=puisse	M
05810_p2_L38	10	=avoir	M
05810_p2_L38	11	129	M
05810_p2_L38	12	134	M
05810_p2_L38	13	83	M
05810_p2_L38	14	87	M
05810_p2_L38	15	27	M
05810_p2_L38	16	8	M
05810_p2_L38	17	112	M
05810_p2_L38	18	38	M
05810_p2_L38	19	33	M
05810_p2_L38	20	81	M
05810_p2_L38	21	141	M
05810_p2_L38	22	128	M
05810_p2_L39	1	22	M
05810_p2_L39	2	83	M
05810_p2_L39	3	28	M
05810_p2_L39	4	13	M
05810_p2_L39	5	8	M
05810_p2_L39	6	1	M
05810_p2_L39	7	27	M
05810_p2_L39	8	84	M
05810_p2_L39	9	89	M
05810_p2_L39	10	88	M
05810_p2_L39	11	37	M
05810_p2_L39	12	7	M
05810_p2_L39	13	38	M
05810_p2_L39	14	28	M
05810_p2_L39	15	132	M
05810_p2_L39	16	81	M
05810_p2_L39	17	32	M
05810_p2_L39	18	12	M
05810_p2_L39	19	112	M
05810_p2_L39	20	38	M
05810_p2_L39	21	28	M
05810_p2_L39	22	34	M
05810_p2_L39	23	10	M
05810_p2_L39	24	29	M
05810_p2_L40	1	34	M
05810_p2_L40	2	14	M
05810_p2_L40	3	82	M
05810_p2_L40	4	27	M
05810_p2_L40	5	78	M
05810_p2_L40	6	82	M
05810_p2_L40	7	39	M
05810_p2_L40	8	48	M
05810_p2_L40	9	0	M
05810_p2_L40	10	39	M
05810_p2_L40	11	34	M
05810_p2_L40	12	22	M
05810_p2_L40	13	8	M
05810_p2_L40	14	103	M
05810_p2_L40	15	27	M
05810_p2_L40	16	143	M
05810_p2_L40	17	79	M
05810_p2_L40	18	102	M
05810_p2_L40	19	38	M
05810_p2_L40	20	82	M
05810_p2_L40	21	29	M
05810_p2_L40	22	30	M
05810_p2_L40	23	29	M
05810_p2_L41	1	81	M
05810_p2_L41	2	28	M
05810_p2_L41	3	38	M
05810_p2_L41	4	7	M
05810_p2_L41	5	103	M
05810_p2_L41	6	81	M
05810_p2_L41	7	28	M
05810_p2_L41	8	180	L
05810_p2_L41	9	129	M
05810_p2_L41	10	121	M
05810_p2_L42	1	=pour	M
05810_p2_L42	2	=ce	M
05810_p2_L42	3	=que	M
05810_p2_L42	4	=dessus	M
05810_p2_L42	5	=est	M
05810_p2_L42	6	=bien	M
05810_p2_L42	7	=arrivé	M
05810_p2_L42	8	=le	M
05810_p2_L42	9	=tout	M
05810_p2_L42	10	=porteur	M
05810_p2_L42	11	=avecq	M
05810_p2_L42	12	=pnő	M
05810_p2_L42	13	=les	M
05810_p2_L42	14	=des	M
05810_p2_L42	15	=mon	M
05810_p2_L42	16	=frere	M
