line	pos	group	conf	note
5805p8L18	12	64	H
5805p8L18	13	21	H
5805p8L18	14	61	H
5805p8L18	15	24	H
5805p8L19	1	32	H
5805p8L19	2	104	H
5805p8L19	3	88	H
5805p8L19	4	105	H
5805p8L19	5	72	H
5805p8L19	6	83	H
5805p8L19	7	69	H
5805p8L19	8	104	H
5805p8L19	9	85	H
5805p8L19	10	2	H
5805p8L19	11	88	H
5805p8L19	12	9	H
5805p8L19	13	24	H
5805p8L19	14	33	H
5805p8L20	1	w:et d'avantage on demourant munis de bons soldats	M	clear text, underlined in ms, approximate reading
5805p8L20	2	75	H
5805p8L20	3	84	H
5805p8L20	4	38	H
5805p8L20	5	30	H
5805p8L21	1	51	H
5805p8L21	2	82	H
5805p8L21	3	56	H
5805p8L21	4	326	H
5805p8L21	5	12	H
5805p8L21	6	1	H
5805p8L21	7	77	H
5805p8L21	8	68	H
5805p8L21	9	83	H
5805p8L21	10	w:Mais on pourroit faire quelque...	M	clear text, runs to right edge of crop, cut off / illegible beyond this point, approximate reading
5805p8L22	1	w:militaire aduis	M	clear text, marginal note before the numeral group, approximate reading
5805p8L22	2	71	H
5805p8L22	3	4	H
5805p8L22	4	30	H
5805p8L22	5	57	H
5805p8L22	6	15	H
5805p8L22	7	87	H
5805p8L22	8	15	H
5805p8L22	9	77	H
5805p8L22	10	118	H
5805p8L22	11	14	H
5805p8L22	12	29	H
5805p8L23	1	84	H
5805p8L23	2	35	H
5805p8L23	3	12	H
5805p8L23	4	27	H
5805p8L23	5	22	H
5805p8L23	6	5	H
5805p8L23	7	30	H
5805p8L23	8	127	H
5805p8L23	9	75	H
5805p8L23	10	22	H
5805p8L23	11	14	H
5805p8L23	12	67	H
5805p8L23	13	1	H
5805p8L23	14	79	H
5805p8L24	1	67	H
5805p8L24	2	39	H
5805p8L24	3	52	H
5805p8L24	4	312	H
5805p8L24	5	34	H	boxed in ms (this group through pos 9)
5805p8L24	6	4	H	boxed in ms
5805p8L24	7	11	H	boxed in ms
5805p8L24	8	3	H	boxed in ms
5805p8L24	9	32	H	boxed in ms
5805p8L24	10	12	H
5805p8L24	11	112	H
5805p8L24	12	89	H
5805p8L24	13	73	H
5805p8L24	14	82	H
5805p8L25	1	114	H
5805p8L25	2	54	H
5805p8L25	3	120	H
5805p8L25	4	47	H
5805p8L25	5	81	H
5805p8L25	6	17	H
5805p8L25	7	23	H
5805p8L25	8	52	H
5805p8L25	9	75	H
5805p8L25	10	118	H
5805p8L25	11	8	H
5805p8L25	12	40	H
5805p8L25	13	9	H
