line	pos	group	conf	note
5208p1L22	19	59	H	
5208p1L22	20	10	H	
5208p1L22	21	26	H	
5208p1L22	22	37	H	
5208p1L22	23	50	H	
5208p1L23	1	w:L'ennemy marche aussi avecq quelques aultres forces du costé de la Langue	M	prose, secretary hand approximate
5208p1L24	1	w:d'Oche, ou se doibvent aussi joindre les Espaignols mutinez qui sont sortis	M	prose approximate
5208p1L25	1	w:d'Anvers et se[?] equippaige d'accoup de hommes (comme l'on m'a dict) que ce[?] chose	M	prose approximate, uncertain words marked [?]
5208p1L26	1	w:mesnaigeuse à bient. Mais ne puis encores entendre quoy c'est faict	M	prose approximate
5208p1L27	1	w:de ce soing. Jay desja gecté faict advertir que les Estats du pais bas ont	M	prose approximate
5208p1L28	1	w:fait bas pour sur ont prendre une somme et ferme resolution Espaignols Lansquenetz pren-	M	prose approximate, low confidence on several words
5208p1L29	1	w:dre gens. Je vous manderay ce sont par propre expres	M	prose lead-in to numbers
5208p1L29	2	5	H	
5208p1L29	3	17	H	
5208p1L29	4	29	H	
5208p1L29	5	39	H	
5208p1L29	6	49	H	
5208p1L29	7	9	H	
5208p1L29	8	10	H	
5208p1L29	9	44	H	
5208p1L29	10	15	H	
5208p1L29	11	39	H	
5208p1L29	12	7	H	
5208p1L30	1	25	H	
5208p1L30	2	56	H	
5208p1L30	3	76	H	
5208p1L30	4	10	H	
5208p1L30	5	33	H	
5208p1L30	6	39	H	
5208p1L30	7	27	H	
5208p1L30	8	30	H	
5208p1L30	9	41	H	
5208p1L30	10	17	H	
5208p1L30	11	38	H	
5208p1L30	12	8	H	
5208p1L30	13	15	H	
5208p1L30	14	6	H	
5208p1L30	15	9	H	
5208p1L30	16	2	H	
5208p1L30	17	59	H	
5208p1L30	18	76	H	
5208p1L30	19	27	H	
5208p1L30	20	9	H	
5208p1L30	21	44	H	
5208p1L30	22	35	H	
5208p1L30	23	17	H	
5208p1L30	24	22	H	
5208p1L30	25	27	H	
5208p1L30	26	15	H	
5208p1L31	1	76	M	
5208p1L31	2	41	H	
5208p1L31	3	59	H	
5208p1L31	4	59	M	
5208p1L31	5	27	H	
5208p1L31	6	27	H	
5208p1L31	7	36	M	
5208p1L31	8	29	H	
5208p1L31	9	2	H	
5208p1L31	10	30	H	
5208p1L31	11	12	H	
5208p1L31	12	15	H	
5208p1L31	13	33	H	
5208p1L31	14	1	H	
5208p1L31	15	56	H	
5208p1L31	16	10	H	
5208p1L31	17	79	H	
5208p1L31	18	18	H	
5208p1L31	19	74	H	
5208p1L31	20	47	H	
5208p1L31	21	99	M	
5208p1L31	22	15	H	
5208p1L31	23	33	H	
5208p1L31	24	31	H	
5208p1L31	25	40	H	
