line	pos	group	conf	note
5803p1L08	57	51	H	
5803p1L08	58	82	H	
5803p1L08	59	2	H	
5803p1L08	60	27	H	
5803p1L08	61	61	H	
5803p1L08	62	76	H	
5803p1L08	63	36	H	
5803p1L08	64	101	H	
5803p1L08	65	28	H	
5803p1L08	66	83	H	
5803p1L08	67	56	H	
5803p1L08	68	11	H	
5803p1L08	69	7	H	
5803p1L08	70	36	H	
5803p1L08	71	21	H	
5803p1L08	72	76	M	faint at start of sub-line, low confidence
5803p1L08	73	87	H	
5803p1L08	74	31	H	
5803p1L08	75	62	H	
5803p1L08	76	104	H	
5803p1L08	77	32	H	
5803p1L08	78	50	M	faint, low confidence
5803p1L08	79	w:de mesme apres luy	M	clear text, approximate reading
5803p1L08	80	123	H	
5803p1L08	81	17	H	
5803p1L08	82	48	H	
5803p1L08	83	61	H	
5803p1L08	84	2	H	
5803p1L08	85	32	H	
5803p1L08	86	126	H	
5803p1L09	1	80	M	sub-line cut by top edge of crop
5803p1L09	2	62	H	
5803p1L09	3	102	H	
5803p1L09	4	25	H	
5803p1L09	5	83	H	
5803p1L09	6	51	H	
5803p1L09	7	82	H	
5803p1L09	8	4	H	
5803p1L09	9	104	H	
5803p1L09	10	22	M	last legible group before crop cuts the line; remainder illegible
5803p1L09	11	63	H	
5803p1L09	12	40	H	
5803p1L09	13	50	H	
5803p1L09	14	16	H	
5803p1L09	15	78	H	
5803p1L09	16	65	H	
5803p1L09	17	24	H	
5803p1L09	18	65	H	
5803p1L09	19	3	H	
5803p1L09	20	34	H	
5803p1L09	21	84	H	
5803p1L09	22	116	H	
5803p1L09	23	105	H	
5803p1L09	24	112	H	
5803p1L09	25	83	H	
5803p1L09	26	29	H	
5803p1L09	27	75	H	
5803p1L09	28	39	H	
5803p1L09	29	60	H	
5803p1L09	30	77	H	
5803p1L09	31	85	H	
5803p1L09	32	113	H	
5803p1L09	33	84	H	
5803p1L09	34	28	H	
5803p1L09	35	89	H	
5803p1L09	36	63	H	
5803p1L09	37	104	H	
5803p1L09	38	24	H	
5803p1L09	39	82	H	
5803p1L09	40	55	H	
5803p1L09	41	81	H	
5803p1L09	42	5	H	
5803p1L09	43	104	H	
5803p1L09	44	21	H	
5803p1L09	45	81	H	
5803p1L09	46	3	H	
5803p1L09	47	13	H	
5803p1L09	48	65	H	
5803p1L09	49	22	H	
5803p1L09	50	51	H	
5803p1L09	51	103	H	
5803p1L09	52	81	H	
5803p1L09	53	64	H	
5803p1L09	54	28	M	ink overlaps next group; could be one 3-digit group 289
5803p1L09	55	9	M	ink overlaps prior group; could be one 3-digit group 289
5803p1L09	56	84	H	
5803p1L09	57	33	H	
5803p1L09	58	83	H	
5803p1L09	59	5	H	
5803p1L09	60	15	H	
5803p1L09	61	62	H	
5803p1L09	62	23	H	
5803p1L09	63	33	H	
5803p1L09	64	104	H	
5803p1L09	65	84	H	
5803p1L09	66	14	H	
5803p1L09	67	65	H	
5803p1L09	68	25	H	
5803p1L09	69	115	H	
5803p1L09	70	83	H	
5803p1L09	71	33	H	
5803p1L09	72	34	H	
5803p1L09	73	21	H	
5803p1L09	74	64	H	
5803p1L09	75	28	H	
5803p1L09	76	77	H	
5803p1L09	77	83	H	
5803p1L09	78	71	H	
5803p1L09	79	96	H	
5803p1L09	80	62	H	
5803p1L09	81	1	H	
5803p1L09	82	91	H	
5803p1L09	83	83	H	
5803p1L10	1	w:nos trouverons par soy de faire	M	clear text, approximate reading
5803p1L10	2	128	H	
5803p1L10	3	134	H	
5803p1L10	4	122	H	
5803p1L10	5	33	H	
5803p1L10	6	81	H	
5803p1L10	7	9	H	
5803p1L10	8	104	H	
5803p1L10	9	29	H	
5803p1L10	10	112	H	
5803p1L10	11	82	H	
5803p1L10	12	28	H	
5803p1L10	13	29	H	
5803p1L10	14	9	H	
5803p1L10	15	109	H	
5803p1L10	16	62	H	
5803p1L10	17	2	H	
5803p1L11	1	33	H	
5803p1L11	2	81	H	
5803p1L11	3	119	H	
5803p1L11	4	104	H	
5803p1L11	5	113	H	
5803p1L11	6	84	H	
5803p1L11	7	28	H	
5803p1L11	8	74	H	
5803p1L11	9	39	H	
5803p1L11	10	19	H	
5803p1L11	11	12	H	
5803p1L11	12	62	H	
5803p1L11	13	24	H	
5803p1L11	14	113	H	
5803p1L11	15	64	H	
5803p1L11	16	40	H	
5803p1L11	17	8	H	
5803p1L11	18	52	H	
5803p1L11	19	85	H	
5803p1L11	20	219	M	unusually high value vs rest of document (max ~141 elsewhere); may be misgrouped (2/19) or misread
5803p1L11	21	w:et pour	M	trailing clear text / catchword, approximate reading
5803p1L12	1	w:peu jours et divers Respects	M	clear text, approximate reading
5803p1L12	2	13	H	
5803p1L12	3	1	H	
5803p1L12	4	20	H	
5803p1L12	5	26	H	
5803p1L12	6	84	H	
5803p1L12	7	25	H	
5803p1L12	8	6	H	
5803p1L12	9	103	H	
5803p1L12	10	27	H	
5803p1L12	11	13	H	
5803p1L12	12	114	H	
5803p1L12	13	37	H	
5803p1L12	14	28	H	
5803p1L12	15	52	H	
5803p1L12	16	7	H	
5803p1L12	17	26	H	
5803p1L12	18	31	H	
5803p1L13	1	77	H	
5803p1L13	2	63	H	
5803p1L13	3	76	H	
5803p1L13	4	39	H	
5803p1L13	5	102	H	
5803p1L13	6	16	H	
5803p1L13	7	30	H	
5803p1L13	8	7	H	
5803p1L13	9	1	H	
5803p1L13	10	111	H	
5803p1L13	11	82	H	
5803p1L13	12	27	H	
5803p1L13	13	87	H	
5803p1L13	14	103	H	
5803p1L13	15	29	H	
5803p1L13	16	32	H	
5803p1L13	17	31	H	
5803p1L13	18	85	H	
5803p1L13	19	3	H	
5803p1L13	20	103	H	
5803p1L13	21	24	H	
5803p1L13	22	64	H	
5803p1L13	23	121	M	could be 112, or split into two groups 12/1
5803p1L13	24	123	H	
5803p1L14	1	25	H	
5803p1L14	2	6	H	
5803p1L14	3	44	H	
5803p1L14	4	62	H	
5803p1L14	5	5	H	
5803p1L14	6	80	H	
5803p1L14	7	8	H	
5803p1L14	8	7	H	
5803p1L14	9	54	H	
5803p1L14	10	104	H	
5803p1L14	11	63	H	
5803p1L14	12	37	H	
5803p1L14	13	23	H	
5803p1L14	14	64	H	
5803p1L14	15	55	H	
5803p1L14	16	118	H	
5803p1L14	17	9	H	
5803p1L14	18	34	H	
5803p1L14	19	81	H	
5803p1L14	20	1	H	
5803p1L14	21	112	H	
5803p1L14	22	84	H	
5803p1L14	23	28	H	
5803p1L14	24	63	H	
5803p1L14	25	39	H	
5803p1L14	26	9	H	
5803p1L14	27	104	H	
5803p1L14	28	21	H	
5803p1L15	1	105	H	
5803p1L15	2	74	H	
5803p1L15	3	53	M	could be 55
5803p1L15	4	w:disant a ce regard que vous tenez la main a ce que	M	clear text, approximate reading
5803p1L15	5	350	M	unusually high value vs rest of document; may be misgrouped or misread
5803p1L15	6	117	H	
5803p1L15	7	30	M	could be 39
5803p1L15	8	10	H	
5803p1L15	9	105	H	
5803p1L15	10	53	H	
5803p1L16	1	65	H	
5803p1L16	2	38	M	could be 12/42, ligature unclear
5803p1L16	3	12	H	
5803p1L16	4	112	H	
5803p1L16	5	70	M	could be 76
5803p1L16	6	27	H	
5803p1L16	7	34	H	
5803p1L16	8	6	H	
5803p1L16	9	26	H	
5803p1L16	10	32	H	
5803p1L16	11	65	H	
5803p1L16	12	79	H	
5803p1L16	13	78	H	
5803p1L16	14	22	H	
5803p1L16	15	81	H	
5803p1L16	16	28	H	
5803p1L16	17	27	H	
5803p1L16	18	84	H	
5803p1L16	19	40	H	
5803p1L16	20	82	H	
5803p1L16	21	39	H	
5803p1L16	22	17	H	
5803p1L16	23	36	H	
5803p1L16	24	62	H	
5803p1L16	25	88	H	
5803p1L17	1	65	H	
5803p1L17	2	30	H	
5803p1L17	3	32	H	
5803p1L17	4	82	H	
5803p1L17	5	350	M	unusually high value vs rest of document; may be misgrouped or misread
5803p1L17	6	178	M	unusually high value vs rest of document; may be misgrouped or misread
5803p1L17	7	1	H	
5803p1L17	8	6	H	
5803p1L17	9	37	H	
5803p1L17	10	28	H	
5803p1L17	11	14	H	
5803p1L17	12	82	H	
5803p1L17	13	23	H	
5803p1L17	14	78	H	
5803p1L17	15	9	H	
5803p1L17	16	4	H	
5803p1L17	17	30	H	
5803p1L17	18	27	H	
5803p1L17	19	8	H	
5803p1L17	20	39	H	
5803p1L17	21	38	H	
5803p1L17	22	85	H	
5803p1L17	23	2	H	
5803p1L17	24	32	H	
5803p1L17	25	76	H	
5803p1L17	26	84	H	
5803p1L18	1	69	H	
5803p1L18	2	84	H	
5803p1L18	3	114	H	
5803p1L18	4	113	H	
5803p1L18	5	85	H	
5803p1L18	6	29	H	
5803p1L18	7	8	H	
5803p1L18	8	73	H	
5803p1L18	9	72	H	
5803p1L18	10	64	H	
5803p1L18	11	27	H	
5803p1L18	12	103	H	
5803p1L18	13	9	H	
5803p1L18	14	1	H	
5803p1L18	15	6	H	
5803p1L18	16	123	H	
5803p1L18	17	85	H	
5803p1L18	18	32	H	
5803p1L18	19	17	H	
5803p1L18	20	39	H	
5803p1L18	21	62	H	
5803p1L18	22	3	H	
5803p1L18	23	33	H	
5803p1L18	24	61	H	
5803p1L18	25	114	H	
5803p1L18	26	64	H	
5803p1L18	27	39	H	
5803p1L18	28	81	H	
5803p1L18	29	2	H	
5803p1L18	30	36	H	
5803p1L18	31	85	H	
5803p1L18	32	80	H	
5803p1L18	33	82	H	
5803p1L18	34	115	H	
5803p1L18	35	64	H	
5803p1L18	36	1	H	
5803p1L18	37	6	H	
5803p1L18	38	40	H	
5803p1L18	39	83	H	
5803p1L18	40	12	H	
5803p1L18	41	62	H	
5803p1L18	42	23	H	
5803p1L18	43	77	H	
5803p1L18	44	84	H	
5803p1L18	45	73	H	
5803p1L18	46	65	H	
5803p1L18	47	105	H	
5803p1L18	48	83	H	
5803p1L18	49	37	H	
5803p1L18	50	36	H	
5803p1L18	51	27	H	
5803p1L18	52	128	H	
5803p1L18	53	12	H	
5803p1L18	54	21	H	
5803p1L18	55	101	H	
5803p1L18	56	81	H	
5803p1L18	57	34	H	
5803p1L18	58	25	H	
5803p1L18	59	63	H	
5803p1L18	60	104	H	
5803p1L18	61	71	H	
5803p1L18	62	33	H	
5803p1L18	63	82	H	
5803p1L18	64	24	H	
5803p1L18	65	32	H	
5803p1L18	66	83	H	
5803p1L18	67	115	H	
5803p1L18	68	114	H	
5803p1L18	69	85	H	
5803p1L18	70	117	H	
5803p1L18	71	94	H	
5803p1L18	72	2	H	
5803p1L18	73	32	H	
5803p1L18	74	30	H	
5803p1L18	75	40	H	
5803p1L18	76	25	H	
5803p1L18	77	71	H	
5803p1L18	78	82	H	
5803p1L18	79	87	H	
5803p1L18	80	64	H	
5803p1L18	81	103	H	
5803p1L18	82	74	H	
5803p1L18	83	34	H	
5803p1L18	84	61	H	
5803p1L18	85	37	H	
5803p1L18	86	82	H	
5803p1L18	87	73	H	
5803p1L18	88	18	H	
5803p1L18	89	192	M	unusually high value vs rest of document; may be misgrouped or misread
5803p1L18	90	63	H	
5803p1L18	91	87	H	
5803p1L18	92	104	H	
5803p1L18	93	2	H	
5803p1L18	94	129	H	
5803p1L18	95	17	H	
5803p1L18	96	39	H	
5803p1L18	97	85	H	
5803p1L18	98	29	H	
5803p1L18	99	63	H	
5803p1L18	100	120	H	
5803p1L18	101	64	H	
5803p1L18	102	91	H	
5803p1L18	103	85	H	
5803p1L18	104	27	H	
5803p1L18	105	32	H	
5803p1L18	106	81	H	
5803p1L18	107	114	H	
5803p1L18	108	83	H	
5803p1L18	109	40	H	
5803p1L18	110	39	H	
5803p1L18	111	85	H	
5803p1L18	112	103	H	
5803p1L18	113	112	H	
5803p1L18	114	111	H	
5803p1L18	115	8	H	
5803p1L18	116	13	H	
5803p1L18	117	64	H	
5803p1L18	118	52	H	
5803p1L18	119	81	H	
5803p1L18	120	22	H	
5803p1L18	121	84	H	
5803p1L18	122	34	H	
5803p1L18	123	62	H	
5803p1L18	124	38	H	
5803p1L18	125	27	H	
5803p1L18	126	83	H	
5803p1L18	127	37	H	
5803p1L19	1	23	H	
5803p1L19	2	85	H	
5803p1L19	3	22	H	
5803p1L19	4	115	H	
5803p1L19	5	81	H	
5803p1L19	6	26	H	
5803p1L19	7	131	H	
5803p1L19	8	128	H	
5803p1L19	9	72	H	
5803p1L19	10	61	H	
5803p1L19	11	12	H	
5803p1L19	12	104	H	
5803p1L19	13	37	H	
5803p1L19	14	63	H	
5803p1L19	15	101	H	
5803p1L19	16	2	H	
5803p1L19	17	82	H	
5803p1L19	18	30	H	
5803p1L19	19	78	H	
5803p1L19	20	81	H	
5803p1L19	21	113	H	
5803p1L19	22	81	H	
5803p1L19	23	3	H	
5803p1L19	24	7	H	
5803p1L19	25	21	H	
5803p1L19	26	14	H	
5803p1L19	27	64	H	
5803p1L19	28	55	H	
5803p1L19	29	81	H	
5803p1L19	30	119	H	
5803p1L19	31	82	H	
5803p1L19	32	3	H	
5803p1L19	33	34	H	
5803p1L19	34	63	H	
5803p1L19	35	86	H	
5803p1L19	36	101	H	
5803p1L19	37	2	H	
5803p1L19	38	16	H	
5803p1L19	39	36	H	
5803p1L19	40	92	H	
5803p1L19	41	17	H	
5803p1L19	42	39	H	
5803p1L19	43	64	H	
5803p1L19	44	3	H	
5803p1L19	45	80	H	
5803p1L19	46	102	H	
5803p1L19	47	112	H	
5803p1L19	48	127	H	
5803p1L19	49	130	H	
5803p1L19	50	28	H	
5803p1L19	51	84	H	
5803p1L19	52	23	H	
5803p1L19	53	9	H	
5803p1L19	54	104	H	
5803p1L19	55	35	H	
5803p1L19	56	63	H	
5803p1L19	57	38	H	
5803p1L19	58	83	H	
5803p1L19	59	71	H	
5803p1L19	60	17	H	
5803p1L19	61	29	H	
5803p1L19	62	81	H	
5803p1L19	63	27	H	
5803p1L19	64	72	H	
5803p1L19	65	62	H	
5803p1L19	66	12	H	
5803p1L19	67	102	H	
5803p1L19	68	34	H	
5803p1L19	69	63	H	
5803p1L19	70	103	H	
5803p1L19	71	3	H	
5803p1L19	72	85	H	
5803p1L19	73	29	H	
5803p1L19	74	102	H	
5803p1L19	75	73	H	
5803p1L19	76	52	H	
5803p1L19	77	1	H	
5803p1L19	78	7	H	
5803p1L19	79	37	H	
5803p1L19	80	28	H	
5803p1L19	81	2	H	
5803p1L19	82	81	H	
5803p1L19	83	28	H	
5803p1L19	84	10	H	
5803p1L19	85	50	H	
5803p1L19	86	9	H	
5803p1L19	87	3	H	
5803p1L19	88	28	H	
5803p1L19	89	14	H	
5803p1L19	90	9	H	
5803p1L19	91	37	H	
5803p1L19	92	21	H	
5803p1L19	93	114	H	
5803p1L19	94	85	H	
5803p1L19	95	36	H	
5803p1L19	96	23	H	
5803p1L19	97	136	H	
5803p1L19	98	141	H	
5803p1L19	99	12	H	
5803p1L19	100	62	H	
5803p1L19	101	53	H	
5803p1L19	102	84	H	
5803p1L19	103	117	H	
5803p1L19	104	84	H	
5803p1L19	105	1	H	
5803p1L19	106	35	H	
5803p1L19	107	85	H	
5803p1L19	108	5	H	
5803p1L19	109	11	H	
5803p1L19	110	64	H	
5803p1L19	111	104	H	
5803p1L19	112	1	H	
5803p1L19	113	84	H	
5803p1L19	114	64	H	
5803p1L19	115	40	H	
5803p1L19	116	22	H	
5803p1L19	117	82	H	
5803p1L19	118	92	H	
5803p1L19	119	62	H	
5803p1L19	120	25	H	
5803p1L19	121	76	H	
5803p1L19	122	78	H	
5803p1L19	123	81	H	
5803p1L19	124	26	H	
5803p1L20	1	85	H	
5803p1L20	2	53	H	
5803p1L20	3	33	H	
5803p1L20	4	24	H	
5803p1L20	5	85	H	
5803p1L20	6	13	H	
5803p1L20	7	21	H	
5803p1L20	8	102	H	
5803p1L20	9	27	H	
5803p1L20	10	83	H	
5803p1L20	11	26	H	
5803p1L20	12	104	H	
5803p1L20	13	84	H	
5803p1L20	14	32	H	
5803p1L20	15	25	H	
5803p1L20	16	38	H	
5803p1L20	17	36	H	
5803p1L20	18	83	H	
5803p1L20	19	23	H	
5803p1L20	20	7	H	
5803p1L20	21	104	H	
5803p1L20	22	30	H	
5803p1L20	23	72	H	
5803p1L20	24	84	H	
5803p1L20	25	114	H	
5803p1L20	26	113	H	
5803p1L21	1	69	H	
5803p1L21	2	78	H	
5803p1L21	3	81	H	
5803p1L21	4	25	H	
5803p1L21	5	4	H	
5803p1L21	6	111	H	
5803p1L21	7	64	H	
5803p1L21	8	118	H	
5803p1L21	9	64	H	
5803p1L21	10	113	H	
5803p1L21	11	112	H	
5803p1L21	12	104	H	
5803p1L21	13	82	H	
5803p1L21	14	36	H	
5803p1L21	15	22	H	
5803p1L21	16	85	H	
5803p1L21	17	13	H	
5803p1L21	18	40	H	
5803p1L21	19	103	H	
5803p1L21	20	17	H	
5803p1L21	21	18	H	
5803p1L21	22	39	H	
5803p1L21	23	63	H	
5803p1L21	24	2	H	
5803p1L21	25	81	H	
5803p1L21	26	87	H	
5803p1L21	27	63	H	
5803p1L21	28	40	H	
5803p1L22	1	5	H	
5803p1L22	2	31	H	
5803p1L22	3	114	H	
5803p1L22	4	64	H	
5803p1L22	5	77	H	
5803p1L22	6	36	H	
5803p1L22	7	85	H	
5803p1L22	8	1	H	
5803p1L22	9	40	H	
5803p1L22	10	81	H	
5803p1L22	11	31	H	
5803p1L22	12	7	H	
5803p1L22	13	38	H	
5803p1L22	14	26	H	
5803p1L22	15	104	H	
5803p1L22	16	9	H	
5803p1L22	17	39	H	
5803p1L22	18	22	H	
5803p1L22	19	37	H	
5803p1L22	20	40	H	
5803p1L22	21	40	H	
5803p1L22	22	39	H	
5803p1L22	23	81	H	
5803p1L22	24	23	H	
5803p1L22	25	35	H	
5803p1L22	26	85	H	
5803p1L22	27	80	H	
5803p1L22	28	78	H	
5803p1L23	1	33	H	
5803p1L23	2	23	H	
5803p1L23	3	104	H	
5803p1L23	4	74	H	
5803p1L23	5	98	H	
5803p1L23	6	34	H	
5803p1L23	7	2	H	
5803p1L23	8	81	H	
5803p1L23	9	28	H	
5803p1L23	10	23	H	
5803p1L23	11	6	H	
5803p1L23	12	101	H	
5803p1L23	13	32	H	
5803p1L23	14	61	H	
5803p1L23	15	40	H	
5803p1L23	16	28	H	
5803p1L23	17	27	H	
5803p1L23	18	54	H	
5803p1L23	19	117	H	
5803p1L23	20	64	H	
5803p1L23	21	114	H	
5803p1L23	22	65	H	
5803p1L23	23	12	H	
5803p1L24	1	15	H	
5803p1L24	2	81	H	
5803p1L24	3	11	H	
5803p1L24	4	6	H	
5803p1L24	5	20	H	
5803p1L24	6	68	H	
5803p1L24	7	104	H	
5803p1L24	8	83	H	
5803p1L24	9	4	H	
5803p1L24	10	18	H	
5803p1L24	11	37	H	
5803p1L24	12	81	H	
5803p1L24	13	115	H	
5803p1L24	14	62	H	
5803p1L24	15	312	M	unusually high value vs rest of document; may be misgrouped or misread
5803p1L24	16	26	H	
5803p1L24	17	9	H	
5803p1L24	18	102	H	
5803p1L24	19	71	H	
5803p1L24	20	91	H	
5803p1L24	21	23	H	
5803p1L24	22	61	H	
5803p1L24	23	1	H	
5803p1L24	24	79	H	
5803p1L24	25	84	H	
5803p1L24	26	55	H	
5803p1L25	1	w:16 Septembris 1573	M	signature/date line, approximate reading; note WVO catalogue records this letter's date as 13-09-1573
5803p1L26	1	w:Koninklijk Huisarchief Den Haag / A 3, 895/I	M	archive citation footer below the image, not manuscript content
5803p1L27	1	w:A 3, 895/I / http://www.inghist.nl/Onderzoek/Projecten/WVO/brief/5803	M	archive citation footer below the image, not manuscript content; overlaps L26
