line	pos	group	conf	note
5209p2L10	5	10	H	
5209p2L10	6	39	H	
5209p2L10	7	21	H	
5209p2L10	8	37	H	
5209p2L10	9	2	H	
5209p2L10	10	25	H	
5209p2L10	11	38	H	
5209p2L10	12	7	H	
5209p2L10	13	9	H	
5209p2L10	14	w:fraiz de pans, laboures, pertes et	M	clear text, approximate reading
5209p2L11	1	w:travaulx que jusques ores vous avez eu et pour lesquelles nous vous tenons et	M	clear text, approximate reading
5209p2L12	1	w:sommes doresenavant redevables. Je cognois aussi comme fort prudemment	M	clear text, approximate reading
5209p2L13	1	w:vous discourez, combien je pourroye a l'advancement de nos causes	M	clear text, approximate reading
5209p2L13	2	18	H	
5209p2L13	3	20	H	
5209p2L13	4	22	H	
5209p2L14	1	24	H	
5209p2L14	2	8	H	
5209p2L14	3	2	H	
5209p2L14	4	39	H	
5209p2L14	5	28	H	
5209p2L14	6	18	H	
5209p2L14	7	34	H	
5209p2L14	8	31	H	
5209p2L14	9	40	H	
5209p2L14	10	10	H	
5209p2L14	11	21	H	
5209p2L14	12	32	H	
5209p2L14	13	39	H	
5209p2L14	14	9	H	
5209p2L14	15	36	H	
5209p2L14	16	1	H	
5209p2L14	17	13	H	
5209p2L14	18	10	H	
5209p2L14	19	25	H	
5209p2L14	20	35	H	
5209p2L14	21	1	H	
5209p2L14	22	39	H	
5209p2L14	23	43	H	
5209p2L14	24	43	H	
5209p2L15	1	6	H	
5209p2L15	2	28	H	
5209p2L15	3	39	H	
5209p2L15	4	34	H	
5209p2L15	5	35	H	
5209p2L15	6	8	H	
5209p2L15	7	9	H	
5209p2L15	8	35	H	
5209p2L15	9	29	H	
5209p2L15	10	33	H	
5209p2L15	11	18	H	
5209p2L15	12	26	H	
5209p2L15	13	6	H	
5209p2L15	14	9	H	
5209p2L15	15	35	H	
5209p2L15	16	w:pour soulliurer les Informer	M	clear text, approximate reading
5209p2L16	1	w:nos affaires et de leur estat d'Frouix, et mesmes pour respondre aux	M	clear text, approximate reading
5209p2L17	1	w:calomnies des ennemys	M	clear text, approximate reading
5209p2L17	2	44	H	
5209p2L17	3	46	H	
5209p2L17	4	48	H	
5209p2L17	5	24	H	
5209p2L17	6	1	H	
5209p2L17	7	17	H	
5209p2L17	8	35	H	
5209p2L17	9	11	H	
5209p2L17	10	2	H	
5209p2L17	11	39	H	
5209p2L17	12	21	H	
5209p2L17	13	37	H	
5209p2L17	14	10	H	
5209p2L17	15	8	H	
5209p2L17	16	9	H	
5209p2L18	1	27	H	
5209p2L18	2	27	H	
5209p2L18	3	46	H	
5209p2L18	4	10	H	
5209p2L18	5	25	H	
5209p2L18	6	30	H	
5209p2L18	7	27	H	
5209p2L18	8	39	H	
5209p2L18	9	33	H	
5209p2L18	10	22	H	
5209p2L18	11	10	H	
5209p2L18	12	35	H	
5209p2L18	13	9	H	
5209p2L18	14	26	H	
5209p2L18	15	37	H	
5209p2L18	16	33	H	
5209p2L18	17	10	H	
5209p2L18	18	38	H	
5209p2L18	19	9	H	
5209p2L18	20	25	H	
5209p2L18	21	18	H	
5209p2L18	22	34	H	
5209p2L19	1	26	H	
5209p2L19	2	27	H	
5209p2L19	3	39	H	
5209p2L19	4	36	H	
5209p2L19	5	9	H	
5209p2L19	6	25	H	
5209p2L19	7	8	H	
5209p2L19	8	28	H	
5209p2L19	9	25	H	
5209p2L19	10	25	H	
5209p2L19	11	9	H	
5209p2L19	12	21	H	
5209p2L19	13	10	H	
5209p2L19	14	24	H	
5209p2L19	15	30	H	
5209p2L19	16	9	H	
5209p2L19	17	35	H	
5209p2L19	18	5	H	
5209p2L19	19	15	H	
5209p2L19	20	9	H	
5209p2L19	21	23	H	
5209p2L19	22	9	H	
5209p2L19	23	25	H	
5209p2L19	24	37	H	
5209p2L20	1	w:Car encores quand	M	clear text, approximate reading
5209p2L20	2	4	H	
5209p2L20	3	16	H	
5209p2L20	4	40	H	
5209p2L20	5	42	H	
5209p2L21	1	31	H	
5209p2L21	2	39	H	
5209p2L21	3	2	H	
5209p2L21	4	22	H	
5209p2L21	5	10	H	
5209p2L21	6	34	H	
5209p2L21	7	9	H	
5209p2L21	8	5	H	
5209p2L21	9	27	H	
5209p2L21	10	39	H	
5209p2L21	11	40	H	
5209p2L21	12	34	H	
5209p2L21	13	10	H	
5209p2L21	14	33	H	
5209p2L21	15	46	H	
5209p2L21	16	2	H	
5209p2L21	17	8	H	
5209p2L21	18	9	H	
5209p2L21	19	21	H	
5209p2L21	20	1	H	
5209p2L21	21	7	H	
5209p2L21	22	17	H	
5209p2L21	23	12	H	
5209p2L22	1	11	H	
5209p2L22	2	18	H	
5209p2L22	3	5	H	
5209p2L22	4	39	H	
5209p2L22	5	22	H	
5209p2L22	6	37	H	
5209p2L22	7	9	H	
5209p2L22	8	w:et pourquoi toujours ayant pardessus est de premier	M	clear text, approximate reading
5209p2L23	1	25	H	
5209p2L23	2	27	H	
5209p2L23	3	26	H	
5209p2L23	4	37	H	
5209p2L23	5	10	H	
5209p2L23	6	35	H	
5209p2L23	7	37	H	
5209p2L23	8	10	H	
5209p2L23	9	35	H	
5209p2L23	10	2	H	
5209p2L23	11	37	H	
5209p2L23	12	18	H	
5209p2L23	13	36	H	
5209p2L23	14	12	H	
5209p2L23	15	1	H	
5209p2L23	16	17	H	
5209p2L23	17	5	H	
5209p2L23	18	38	H	
5209p2L23	19	48	H	
5209p2L23	20	35	H	
5209p2L23	21	10	H	
5209p2L23	22	21	H	
5209p2L23	23	27	H	
5209p2L23	24	25	H	
5209p2L24	1	22	H	
5209p2L24	2	10	H	
5209p2L24	3	40	H	
5209p2L24	4	33	H	
5209p2L24	5	35	H	
5209p2L24	6	7	H	
5209p2L24	7	10	H	
5209p2L24	8	35	H	
5209p2L24	9	17	H	
5209p2L24	10	23	H	
5209p2L24	11	35	H	
5209p2L24	12	w:pourvoir a Bourg	M	clear text, approximate reading
5209p2L24	13	32	H	
5209p2L24	14	39	H	
5209p2L24	15	18	H	
5209p2L24	16	22	H	
5209p2L25	1	26	H	
5209p2L25	2	1	H	
5209p2L25	3	29	H	
5209p2L25	4	27	H	
5209p2L25	5	17	H	
5209p2L25	6	25	H	
5209p2L25	7	37	H	
5209p2L25	8	38	H	
5209p2L25	9	10	H	
5209p2L25	10	25	H	
5209p2L25	11	39	H	
5209p2L25	12	2	H	
5209p2L25	13	21	H	
5209p2L25	14	1	H	
5209p2L25	15	4	H	
5209p2L25	16	27	H	
5209p2L25	17	25	H	
5209p2L25	18	26	H	
5209p2L25	19	10	H	
5209p2L25	20	39	H	
5209p2L25	21	27	H	
5209p2L26	1	21	H	
5209p2L26	2	28	H	
5209p2L26	3	25	H	
5209p2L26	4	37	H	
5209p2L26	5	9	H	
5209p2L26	6	7	H	
5209p2L26	7	9	H	
5209p2L26	8	36	H	
5209p2L26	9	9	H	
5209p2L26	10	36	H	
5209p2L26	11	38	H	
5209p2L26	12	2	H	
5209p2L26	13	37	H	
5209p2L26	14	48	H	
5209p2L26	15	w:mais est	M	clear text, approximate reading
5209p2L26	16	2	H	
5209p2L26	17	11	H	
5209p2L26	18	1	H	
5209p2L26	19	39	H	
5209p2L26	20	37	H	
5209p2L27	1	8	H	
5209p2L27	2	10	H	
5209p2L27	3	25	H	
5209p2L27	4	1	H	
5209p2L27	5	40	H	
5209p2L27	6	27	H	
5209p2L27	7	18	H	
5209p2L27	8	33	H	
5209p2L27	9	10	H	
5209p2L27	10	40	H	
5209p2L27	11	7	H	
5209p2L27	12	9	H	
5209p2L27	13	31	H	
5209p2L27	14	39	H	
5209p2L27	15	27	H	
5209p2L27	16	45	H	
5209p2L27	17	21	H	
5209p2L27	18	9	H	
5209p2L27	19	35	H	
5209p2L27	20	5	H	
5209p2L27	21	27	H	
5209p2L27	22	25	H	
5209p2L27	23	37	H	
5209p2L27	24	9	H	
5209p2L27	25	2	H	
5209p2L28	1	38	H	
5209p2L28	2	10	H	
5209p2L28	3	34	H	
5209p2L28	4	w:et cela je puis bien vous tesmoigner. Ce pendant pour n'obmettre	M	clear text, approximate reading
5209p2L29	1	w:rien de ce qui est de mon devoir, nous sommes pour	M	clear text, approximate reading
5209p2L29	2	1	H	
5209p2L29	3	39	H	
5209p2L29	4	26	H	
5209p2L29	5	27	H	
5209p2L29	6	23	H	
5209p2L29	7	7	H	
5209p2L29	8	9	H	
5209p2L29	9	35	H	
5209p2L30	1	10	H	
5209p2L30	2	35	H	
5209p2L30	3	37	H	
5209p2L30	4	2	H	
5209p2L30	5	38	H	
5209p2L30	6	47	H	
5209p2L30	7	9	H	
5209p2L30	8	37	H	
5209p2L30	9	21	H	
5209p2L30	10	10	H	
5209p2L30	11	24	H	
5209p2L30	12	18	H	
5209p2L30	13	9	H	
5209p2L30	14	25	H	
5209p2L30	15	10	H	
5209p2L30	16	25	H	
5209p2L30	17	39	H	
5209p2L30	18	27	H	
5209p2L30	19	17	H	
5209p2L30	20	10	H	
5209p2L30	21	33	H	
5209p2L30	22	31	H	
5209p2L30	23	40	H	
5209p2L30	24	9	H	
5209p2L31	1	22	H	
5209p2L31	2	32	H	
5209p2L31	3	39	H	
5209p2L31	4	9	H	
5209p2L31	5	36	H	
5209p2L31	6	8	H	
5209p2L31	7	9	H	
5209p2L31	8	30	H	
5209p2L31	9	39	H	
5209p2L31	10	37	H	
5209p2L31	11	9	H	
5209p2L31	12	48	H	
5209p2L31	13	39	H	
5209p2L31	14	9	H	
5209p2L31	15	33	H	
5209p2L31	16	35	H	
5209p2L31	17	21	H	
5209p2L31	18	10	H	
5209p2L31	19	36	H	
5209p2L31	20	29	H	
5209p2L31	21	33	H	
5209p2L31	22	17	H	
5209p2L31	23	25	H	
5209p2L32	1	5	H	
5209p2L32	2	10	H	
5209p2L32	3	35	H	
5209p2L32	4	35	H	
5209p2L32	5	40	H	
5209p2L32	6	35	H	
5209p2L32	7	7	H	
5209p2L32	8	18	H	
5209p2L32	9	5	H	
5209p2L32	10	37	H	
5209p2L32	11	47	H	
5209p2L32	12	21	H	
5209p2L32	13	9	H	
5209p2L32	14	35	H	
5209p2L32	15	31	H	
5209p2L32	16	40	H	
5209p2L32	17	9	H	
5209p2L32	18	21	H	
5209p2L32	19	47	H	
5209p2L32	20	35	H	
5209p2L32	21	1	H	
5209p2L32	22	7	H	
5209p2L32	23	8	H	
5209p2L32	24	33	H	
5209p2L32	25	9	H	
5209p2L33	1	35	H	
5209p2L33	2	36	H	
5209p2L33	3	10	H	
5209p2L33	4	34	H	
5209p2L33	5	28	H	
5209p2L33	6	25	H	
5209p2L33	7	37	H	
5209p2L33	8	29	H	
5209p2L33	9	34	H	
5209p2L33	10	10	H	
5209p2L33	11	23	H	
5209p2L33	12	17	H	
5209p2L33	13	10	H	
5209p2L33	14	33	H	
5209p2L33	15	9	H	
5209p2L33	16	24	H	
5209p2L33	17	10	H	
5209p2L33	18	25	H	
5209p2L33	19	38	H	
5209p2L33	20	2	H	
5209p2L33	21	39	H	
5209p2L33	22	27	H	
5209p2L34	1	40	H	
5209p2L34	2	35	H	
5209p2L34	3	w:pour se Eglise entierement. Selon le bon conseil et advis. Quant	M	clear text, approximate reading
