line	col	A	B	flagged	crop
05801_p3_L02	17	126	128	B	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	20	58	28	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	34	3	13	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	38	84	24	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	39	1	81	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	40	132	172	B	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	50	-	79	B	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	51	-	15	B	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	52	87	30	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	59	87	67	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	77	81	82	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	81	=contracter	-	A	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	83	7	9	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	87	91	61	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	90	81	82	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	95	35	36	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L02	96	81	82	AB	images_wv2/crops_comp/05801_p3_L02.jpg
05801_p3_L03	3	81	82	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	4	50	30	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	7	50	30	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	8	18	16	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	12	20	60	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	13	31	51	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	21	20	50	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	27	-	82	B	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	28	-	34	B	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	29	54	28	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	32	=que	-	A	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	33	=leur	=pouvoir	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	35	=du	-	A	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	36	=fils	-	A	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	37	87	82	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	60	74	79	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	61	62	82	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	63	-	33	B	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	64	37	55	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	66	59	79	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	70	85	75	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L03	73	127	129	AB	images_wv2/crops_comp/05801_p3_L03.jpg
05801_p3_L04	1	-	=Continuant	B	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	3	-	72	B	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	5	1	81	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	6	55	35	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	15	-	72	B	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	35	12	-	A	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	41	14	19	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	61	50	30	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	72	126	26	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	73	58	28	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	75	55	35	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	81	172	132	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	85	50	30	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	90	-	9	B	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L04	96	95	85	AB	images_wv2/crops_comp/05801_p3_L04.jpg
05801_p3_L05	13	25	28	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	16	87	67	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	20	190	140	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	33	86	-	A	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	37	73	83	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	46	137	107	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	50	81	31	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	59	85	65	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	67	89	9	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	68	54	34	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	70	-	39	B	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	74	52	32	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	77	113	13	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L05	78	49	44	AB	images_wv2/crops_comp/05801_p3_L05.jpg
05801_p3_L06	40	85	83	AB	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L06	42	76	78	AB	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L06	58	-	83	B	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L06	62	-	=de	B	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L06	63	62	=fin	AB	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L06	64	50	30	AB	images_wv2/crops_comp/05801_p3_L06.jpg
05801_p3_L07	12	24	29	AB	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	14	-	7	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	15	117	113	AB	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	21	-	132	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	22	172	=cognois	AB	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	40	59	19	AB	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	62	-	=si	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	63	-	=vostre	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	64	-	=il	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	65	-	=plaira	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	66	-	=de	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	67	-	=trouver	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	68	-	=moyen	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	69	-	=de	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	70	-	122	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	71	-	132	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	72	-	140	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	73	-	129	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	74	-	121	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	75	-	47	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	76	-	132	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	77	-	=Cavalerie	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	78	-	24	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	79	-	112	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	80	-	132	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	81	-	296	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	82	-	140	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	83	-	82	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	84	-	38	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	85	-	83	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	86	-	79	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	87	-	113	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	88	-	69	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	89	-	335	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	90	-	82	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	91	-	87	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	92	-	103	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	93	-	3	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	94	-	82	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	95	-	91	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	96	-	2	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	97	-	81	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	98	-	172	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	99	-	27	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	100	-	7	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	101	-	37	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	102	-	78	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	103	-	82	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	104	-	52	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	105	-	91	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	106	-	37	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	107	-	33	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	108	-	29	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	109	-	83	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	110	-	190	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	111	-	126	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L07	112	-	132	B	images_wv2/crops_comp/05801_p3_L07.jpg
05801_p3_L08	15	119	114	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	16	336	335	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	19	14	44	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	27	68	88	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	35	64	84	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	39	111	115	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L08	43	124	129	AB	images_wv2/crops_comp/05801_p3_L08.jpg
05801_p3_L09	1	-	[illegible]	B	images_wv2/crops_comp/05801_p3_L09.jpg
