cipher_line	idx	raw	kind	value	repair	plain_chunk	status
67:15	6	ali=	clear				clear
67:16	0	quo	clear				clear
67:16	1	iam	clear				clear
67:16	2	tempore	clear				clear
67:16	3	13	num	13		o	agrees
67:16	4	42	num	42		c	agrees
67:16	5	42	num	42		c	agrees
67:16	6	46	num	46		i	agrees
67:16	7	21	num	21		s	agrees
67:16	8	12	num	12		u	agrees
67:16	9	21.	num	21		s	agrees
67:17	0	eiusq'	clear				clear
67:17	1	42	num	42		c	agrees
67:17	2	17	num	17		a	agrees
67:17	3	25	num	25		p	agrees
67:17	4	12	num	12		u	agrees
67:17	5	20,	num	20		t	agrees
67:17	6	in	clear				clear
67:17	7	rem	clear				clear
67:17	8	44	num	44		h	agrees
67:17	9	13	num	13		o	agrees
67:17	10	51	num	51		n	agrees
67:17	11	13=	doubtful			orarie	doubtful
67:18	0	20	num	20			null-or-unaligned
67:18	1	17	num	17			null-or-unaligned
67:18	2	23	num	23			null-or-unaligned
67:18	3	46	num	46			null-or-unaligned
67:18	4	46	num	46			null-or-unaligned
67:18	5	missum.	clear				clear
67:18	6	Sed	clear				clear
67:18	7	istius	clear				clear
67:18	8	41	num	41			null-or-unaligned
67:18	9	14=	doubtful				doubtful
67:19	0	41	num	41		g	conflict:e
67:19	1	14	num	14		e	agrees
67:19	2	n?	clear				clear
67:19	3	29	num	29		n	conflict:e
67:19	4	14	num	14		b	conflict:e
67:19	5	46	num	46		e	conflict:i
67:19	6	46	num	46		i	agrees
67:19	7	Socius,	clear				clear
67:19	8	nomine	clear				clear
67:19	9	41	num	41		i	conflict:e
67:19	10	46=	doubtful			sityk	doubtful
67:20	0	20	num	20		o	conflict:t
67:20	1	y	clear				clear
67:20	2	48,	num	48		r	single
67:20	3	plus	clear				clear
67:20	4	quam	clear				clear
67:20	5	ille	clear				clear
67:20	6	de	clear				clear
67:20	7	facto,	clear				clear
67:20	8	in	clear				clear
67:20	9	13	num	13		i	conflict:o
67:20	10	23	num	23		e	conflict:r
67:20	11	46=	doubtful			nte	doubtful
67:21	0	en	clear				clear
67:21	1	20	num	20		o	conflict:t
67:21	2	14,	num	14		p	conflict:e
67:21	3	13	num	13		e	conflict:o
67:21	4	25	num	25		r	conflict:p
67:21	5	e?	clear				clear
67:21	6	23	num	23		a	conflict:r
67:21	7	a?	clear				clear
67:21	8	20	num	20		t	agrees
67:21	9	17	num	17		u	conflict:a
67:21	10	23.	num	23		r	agrees
