line	col	A	B	flagged	crop
05801_p4_L05	58	-	59	B	images_wv2/crops_comp/05801_p4_L05.jpg
05801_p4_L05	59	-	36	B	images_wv2/crops_comp/05801_p4_L05.jpg
05801_p4_L05	60	-	90	B	images_wv2/crops_comp/05801_p4_L05.jpg
05801_p4_L05	61	-	7	B	images_wv2/crops_comp/05801_p4_L05.jpg
05801_p4_L06	1	32	52	B	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	9	75	39	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	35	86	56	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	36	72	82	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	46	96	86	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	47	23	25	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	58	=et	=a	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	59	=causer	=cause	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	64	87	67	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L06	69	87	67	AB	images_wv2/crops_comp/05801_p4_L06.jpg
05801_p4_L07	12	115	113	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L07	26	73	93	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L07	29	83	85	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L07	37	8	9	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L07	39	83	73	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L07	54	63	83	AB	images_wv2/crops_comp/05801_p4_L07.jpg
05801_p4_L08	16	152	132	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	17	124	129	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	19	30	80	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	20	78	40	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	21	4	9	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	25	97	87	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	38	-	73	B	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	39	90	12	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	57	-	3	B	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	73	-	7	B	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L08	74	34	39	AB	images_wv2/crops_comp/05801_p4_L08.jpg
05801_p4_L09	5	59	39	AB	images_wv2/crops_comp/05801_p4_L09.jpg
05801_p4_L09	9	-	=principallement	B	images_wv2/crops_comp/05801_p4_L09.jpg
05801_p4_L09	10	=principalemt	=mattendre	AB	images_wv2/crops_comp/05801_p4_L09.jpg
