cipher_line	idx	raw	kind	value	repair	plain_chunk	status
5733	3	439	num	439		work	conflict:very
5733	4	244	num	244		very	conflict:hard
5733	5	105	num	105		hard	conflict:and
5733	6	442	num	442		andbe	single-segment
5733	7	25	num	25		f	agrees
5733	8	49	num	49		i	agrees
5733	9	p	clear				clear
5733	10	56	num	56		e	agrees
5733	11	90	num	90		s	agrees
5733	12	412	num	412		this	agrees
5733	13	407	num	407		the	agrees
5733	14	368	num	368		paff	agrees
5733	15	7	num	7		a	agrees
5733	16	20	num	20		g	agrees
5733	17	18	num	18		e	agrees
5733	18	251	num	251		in	agrees
5733	19	404	num	404		to	agrees
5733	20	407	num	407		the	agrees
5733	21	9	num	9		c	agrees
5736	0	7	num	7		a	agrees
5736	1	12	num	12		r	agrees
5736	2	54	num	54		r	agrees
5736	3	31	num	31		a	agrees
5736	4	28	num	28		c	agrees
5736	5	66	num	66		c	agrees
5736	6	83	num	83		a	agrees
5736	7	93	num	93		e	agrees
5736	8	90	num	90		s	agrees
5736	9	259	num	259		is	agrees
5736	10	7218	doubtful			awi	doubtful
5736	11	27	num	27		n	agrees
5736	12	80	num	80		d	agrees
5736	13	49	num	49		i	agrees
5736	14	52	num	52		n	agrees
5736	15	75	num	75		g	agrees
5736	16	28	num	28		c	agrees
5736	17	2	num	2		h	agrees
5736	18	s5	doubtful		55	a	repaired
5736	19	76	num	76		n	agrees
5736	20	95	num	95		n	agrees
5736	21	*8.5	doubtful			el	doubtful
5736	22	33	num	33		l	agrees
5736	23	439	num	439		very	agrees
5739	0	310	num	310		much	agrees
5739	1	105	num	105		and	agrees
5739	2	452	num	452		wee	agrees
5739	3	234	num	234		have	agrees
5739	4	32O	num	320		not	agrees
5739	5	346	num	346		one	agrees
5739	6	16	num	16		m	agrees
5739	7	7	num	7		a	agrees
5739	8	27	num	27		n	agrees
5739	9	406	num	406		that	agrees
5739	10	151	num	151		can	agrees
5739	11	40O	num	400		faile	agrees
5739	12	45	num	45		u	agrees
5739	13	47	num	47		p	agrees
5739	14	407	num	407		the	agrees
5739	15	494	num	494		fhips	agrees
5739	16	254	num	254		if	single-segment
5739	17	326	num	326		none	single-segment
5739	18	165	num	165		did	agrees
5739	19	362.	num	362		oppofe	single-segment
5742	0	452	num	452		wee	agrees
5742	1	165	num	165		did	agrees
5742	2	28.2	doubtful			long	doubtful
5742	3	446	num	446		view	single-segment
5742	4	407	num	407		the	agrees
5742	5	374	num	374		place	agrees
5742	6	105	num	105		and	agrees
5742	7	494	num	494		ihips	conflict:fhips
5742	8	404	num	404		to	agrees
5742	9	208	num	208		find	single
5742	10	7	num	7		a	agrees
5742	11	y6	doubtful		76	n	repaired
5742	12	30	num	30		o	agrees
5742	13	47	num	47		p	agrees
5742	14	78	num	78		p	single
5742	15	88	num	88		o	single
5742	16	54	num	54		r	agrees
5742	17	50	num	50		t	agrees
5742	18	26	num	26		u	agrees
5742	19	52	num	52		n	agrees
5742	20	49	num	49		i	agrees
5742	21	6	num	6		t	agrees
5742	22	8	num	8		i	agrees
5745	0	18	num	18		e	agrees
5745	1	196	num	196		for	agrees
5745	2	23	num	23		f	agrees
5745	3	56	num	56		e	agrees
5745	4	12	num	12		r	agrees
5745	5	45	num	45		v	agrees
5745	6	77	num	77		i	agrees
5745	7	28	num	28		c	agrees
5745	8	42	num	42		e	agrees
5745	9	133	num	133		before	agrees
5745	10	452	num	452		wee	agrees
5745	11	453	num	453		would	agrees
5745	12	9	num	9		c	agrees
5745	13	19	num	19		o	agrees
5745	14	16	num	16		m	agrees
5745	15	18	num	18		e	agrees
5745	16	404	num	404		to	agrees
5745	17	105	num	105		a	conflict:and
5745	18	384	num	384		queilion	single-segment
5745	19	105	num	105		and	agrees
5745	20	107	num	107		at	agrees
5745	21	5	num	5		l	agrees
5745	22	18	num	18		e	agrees
5748	0	27	num	27		n	agrees
5748	1	20	num	20		g	agrees
5748	2	50	num	50		t	agrees
5748	3	37	num	37		h	agrees
5748	4	107	num	107		c	conflict:at
5748	5	7	num	7		a	agrees
5748	6	152	num	152		councel	single-segment
5748	7	343	num	343		of	agrees
5748	8	449	num	449		warre	single-segment
5748	9	258	num	258		it	agrees
5748	10	457	num	457		was	agrees
5748	11	26	num	26		v	agrees
5748	12	30	num	30		o	agrees
5748	13	50	num	50		t	agrees
5748	14	1811	doubtful			ed	doubtful
5748	15	107	num	107		at	agrees
5748	16	412	num	412		this	agrees
5748	17	408	num	408		tyme	agrees
5748	18	320	num	320		not	agrees
5748	19	404	num	404		to	agrees
5751	0	4	num	4		b	agrees
5751	1	42	num	42		e	agrees
5751	2	56	num	56		e	agrees
5751	3	31	num	31		a	agrees
5751	4	6	num	6		t	agrees
5751	5	so	clear				clear
5751	6	9Z	doubtful			t	doubtful
5751	7	92	num	92		e	single
5751	8	9J	doubtful			mt	doubtful
5751	9	56	num	56		e	agrees
5751	10	80	num	80		d	agrees
5751	11	452	num	452		wee	agrees
5751	12	240	num	240		had	agrees
5751	13	414	num	414		then	agrees
5751	14	401	num	401		fome	agrees
5751	15	166	num	166		debate	agrees
5751	16	343	num	343		of	agrees
5751	17	522	num	522		gibraker	single-segment
5751	18	105	num	105		and	agrees
5751	19	413	num	413		there	single-segment
5751	20	31	num	31		a	agrees
5751	21	I	num	1		p	agrees
5751	22	47	num	47		p	agrees
5755	0	42	num	42		e	agrees
5755	1	7	num	7		a	agrees
5755	2	I2	num	12		r	agrees
5755	3	93	num	93		e	agrees
5755	4	JI	clear				clear
5755	5	3Z3	doubtful			dno	doubtful
5755	6	222	num	222		great	agrees
5755	7	48	num	48		m	agrees
5755	8	8	num	8		i	agrees
5755	9	27	num	27		n	agrees
5755	10	11	num	11		d	agrees
5755	11	404	num	404		to	agrees
5755	12	258	num	258		it	agrees
5755	13	251	num	251		in	agrees
5755	14	54	num	54		r	agrees
5755	15	93	num	93		e	agrees
5755	16	20	num	20		g	agrees
5755	17	7	num	7		a	agrees
5755	18	12	num	12		r	agrees
5755	19	39	num	39		d	agrees
5755	20	343	num	343		of	agrees
5755	21	244	num	244		hard	single-segment
5755	22	340	num	340		ne	agrees
5755	23	23	num	23		s	agrees
5755	24	25	num	25		a	conflict:f
5759	0	106	num	106		as	agrees
5759	1	7	num	7		a	agrees
5759	2	5	num	5		l	agrees
5759	3	59	num	59		i	conflict:f
5759	4	74	num	74		o	agrees
5759	5	18	num	18		e	agrees
5759	6	451	num	451		want	agrees
5759	7	343	num	343		of	agrees
5759	8	279	num	279		land	single-segment
5759	9	299	num	299		men	agrees
5759	10	J4	doubtful		14	f	repaired
5759	11	19	num	19		o	agrees
5759	12	I2	num	12		r	agrees
5759	13	16	num	16		m	agrees
5759	14	18	num	18		e	agrees
5759	15	11	num	11		d	agrees
5759	16	105	num	105		and	agrees
5759	17	349	num	349		officer	agrees
5759	18	90	num	90		s	agrees
5759	19	105	num	105		and	agrees
5759	20	52/45	doubtful			nu	doubtful
5759	21	48	num	48		m	agrees
5759	22	36	num	36		b	agrees
5763	0	93	num	93		e	agrees
5763	1	12	num	12		r	agrees
5763	2	23	num	23		s	agrees
5763	3	343	num	343		of	agrees
5763	4	299	num	299		men	agrees
5763	5	404	num	404		to	agrees
5763	6	7	num	7		a	agrees
5763	7	5	num	5		l	agrees
5763	8	33	num	33		l	agrees
5763	9	458	num	458		which	agrees
5763	10	114	num	114		are	agrees
5763	11	12	num	12		r	agrees
5763	12	18	num	18		e	agrees
5763	13	7	num	7		a	agrees
5763	14	69	num	69		l	agrees
5763	15	81	num	81		l	single-segment
5763	16	357	num	357		obftacle	single-segment
5763	17	90	num	90		s	agrees
5763	18	7	num	7		a	agrees
5763	19	23	num	23		s	agrees
5763	20	478	num	478		you	agrees
5763	21	309	num	309		may	agrees
5763	22	260	num	260		judge	agrees
5763	23	'26	num	26		u	agrees
5763	24	1	num	1		p	agrees
5767	0	47	num	47		p	agrees
5767	1	19	num	19		o	agrees
5767	2	27	num	27		n	agrees
5767	3	407	num	407		the	agrees
5767	4	11	num	11		d	agrees
5767	5	42	num	42		e	agrees
5767	6	23	num	23		f	agrees
5767	7	28	num	28		c	agrees
5767	8	12	num	12		r	agrees
5767	9	8	num	8		i	agrees
5767	10	1	num	1		p	agrees
5767	11	6	num	6		t	agrees
5767	12	7	num	7		i	conflict:a
5767	13	30	num	30		o	agrees
5767	14	27	num	27		n	agrees
5767	15	343	num	343		of	agrees
5767	16	407	num	407		the	agrees
5767	17	374	num	374		place	agrees
5767	18	407	num	407		the	agrees
5767	19	52	num	52		n	agrees
5767	20	45	num	45		u	agrees
5767	21	48	num	48		m	agrees
5767	22	36	num	36		b	agrees
5767	23	42	num	42		e	agrees
5767	24	12	num	12		r	agrees
5771	0	105	num	105		and	agrees
5771	1	389	num	389		quality	single-segment
5771	2	343	num	343		of	agrees
5771	3	i9	num	19		o	agrees
5771	4	45	num	45		u	agrees
5771	5	54	num	54		r	agrees
5771	6	299.	num	299		men	agrees
5775	0	105	num	105		and	agrees
5775	1	404	num	404		to	agrees
5775	2	90	num	90		f	agrees
5775	3	7	num	7		a	agrees
5775	4	24	num	24		y	agrees
5775	5	407	num	407		the	agrees
5775	6	50	num	50		t	agrees
5775	7	73	num	73		r	agrees
5775	8	53	num	53		u	agrees
5775	9	68	num	68		t	agrees
5775	10	37	num	37		h	agrees
5775	11	407	num	407		the	agrees
5775	12	23	num	23		f	agrees
5775	13	18	num	18		e	agrees
5775	14	7	num	7		a	agrees
5775	15	299	num	299		men	agrees
5775	16	114	num	114		are	agrees
5775	17	320	num	320		not	agrees
5775	18	196	num	196		for	agrees
5775	19	279	num	279		landf	conflict:land
5775	20	§Q	clear				clear
5775	21	42	num	42		e	agrees
5775	22	12	num	12		r	agrees
5779	0	16	num	16		v	conflict:m
5779	1	8	num	8		i	agrees
5779	2	28	num	28		e	conflict:c
5779	3	56441	doubtful			eun	doubtful
5779	4	5	num	5		l	agrees
5779	5	93	num	93		e	agrees
5779	6	S9	doubtful		59	f	repaired
5779	7	9°	num	90		s	agrees
5779	8	258	num	258		it	agrees
5779	9	36	num	36		b	agrees
5779	10	5693	doubtful			ee	doubtful
5779	11	7	num	7		a	agrees
5779	12	23	num	23		f	agrees
5779	13	45	num	45		u	agrees
5779	14	39	num	39		d	agrees
5779	15	7l	num	71		d	agrees
5779	16	93	num	93		e	agrees
5779	17	27	num	27		n	agrees
5779	18	47	num	47		p	agrees
5779	19	33	num	33		l	agrees
5779	20	26	num	26		u	agrees
5779	21	52	num	52		n	agrees
5779	22	n	clear				clear
5779	23	19	num	19		e	conflict:o
5779	24	13	num	13		r	single
5783	0	410	num	410		they	agrees
5783	1	114	num	114		are	agrees
5783	2	414	num	414		then	agrees
5783	3	440	num	440		valyant	single-segment
5783	4	310	num	310		much	agrees
5783	5	4	num	4		b	agrees
5783	6	94	num	94		u	agrees
5783	7	gy	clear				clear
5783	8	323	num	323		tnot	conflict:noe
5783	9	404	num	404		to	agrees
5783	10	62	num	62		b	agrees
5783	11	56	num	56		e	agrees
5783	12	93	num	93		e	agrees
5783	13	54	num	54		r	agrees
5783	14	26	num	26		u	agrees
5783	15	33	num	33		l	agrees
5783	16	18	num	18		e	agrees
5783	17	11	num	11		d	agrees
5783	18	105	num	105		and	agrees
5783	19	265	num	265		kep	single-segment
5783	20	6	num	6		t	agrees
5783	21	251	num	251		in	agrees
5783	22	7	num	7		a	agrees
5783	23	27	num	27		n	agrees
5786	0	34	num	34		y	single-segment
5786	1	221	num	221		government	single-segment
5786	2	345	num	345		on	agrees
5786	3	25	num	25		f	agrees
5786	4	37	num	37		h	agrees
5786	5	30	num	30		o	agrees
5786	6	31	num	31		a	agrees
5786	7	5493.	doubtful			re	doubtful
5790	0	335	num	335		nor	agrees
5790	1	234	num	234		have	agrees
5790	2	480	num	480		your	agrees
5790	3	23	num	23		f	agrees
5790	4	93	num	93		e	agrees
5790	5	31	num	31		a	agrees
5790	6	349	num	349		officer	agrees
5790	7	90	num	90		s	agrees
5790	8	310	num	310		much	agrees
5790	9	90	num	90		f	agrees
5790	10	6	num	6		t	agrees
5790	11	19	num	19		o	agrees
5790	12	7	num	7		a	agrees
5790	13	9	num	9		r	conflict:c
5790	14	25	num	25		s	agrees
5790	15	404	num	404		to	agrees
5790	16	200	num	200		fight	single-segment
5790	17	345	num	345		on	agrees
5790	18	S9	doubtful		59	f	repaired
5790	19	2	num	2		h	agrees
5790	20	19	num	19		o	agrees
5790	21	55	num	55		a	agrees
5790	22	73	num	73		r	agrees
5790	23	5s-	doubtful			e	doubtful
5793	0	479	num	479		yet	single-segment
5793	1	412	num	412		this	agrees
5793	2	456	num	456		work	conflict:the
5793	3	259	num	259		is	agrees
5793	4	320	num	320		not	agrees
5793	5	433	num	433		through	single-segment
5793	6	27	num	27		n	agrees
5793	7	7	num	7		a	agrees
5793	8	25	num	25		f	agrees
5793	9	49	num	49		i	agrees
5793	10	39	num	39		d	agrees
5793	11	345	num	345		on	agrees
5793	12	166.	num	166		debate	agrees
5807	0	an	clear				clear
5807	1	anchor,	clear				clear
5807	2	atTanger	clear				clear
5807	3	8th	clear				clear
5807	4	May)	clear				clear
5807	5	May	clear				clear
5807	6	13th	doubtful			adl	doubtful
5807	7	8	num	8		i	agrees
5807	8	165	num	165		did	agrees
5807	9	405	num	405		take	agrees
5807	10	(2)	clear				clear
5807	11	211	num	211		frigot	agrees
5807	12	23	num	23		s	agrees
5807	13	105	num	105		and	agrees
5807	14	466	num	466		view	single-segment
5807	15	n	clear				clear
5807	16	524	num	524		gibral	agrees
5807	17	410	num	410		they	agrees
5807	18	165	num	165		did	agrees
5811	0	367	num	367		p	single
5811	1	4-35	doubtful			ermitus	doubtful
5811	2	404	num	404		to	agrees
5811	3	400	num	400		faile	agrees
5811	4	95199°	doubtful			clof	doubtful
5811	5	93	num	93		e	agrees
5811	6	36	num	36		b	agrees
5811	7	24	num	24		y	agrees
5811	8	4°7	num	407		the	agrees
5811	9	374	num	374		place	agrees
5811	10	44	num	44		u	conflict:k
5811	11	1	num	1		n	conflict:p
5811	12	4i6	num	416		tell	agrees
5811	13	452	num	452		wee	agrees
5811	14	25	num	25		f	agrees
5811	15	68	num	68		t	agrees
5811	16	19	num	19		o	agrees
5811	17	3°	num	30		o	agrees
5811	18	J	clear				clear
5811	19	1	num	1		d	conflict:p
5811	20	343	num	343		of	agrees
5811	21	7	num	7		a	agrees
5811	22	20	num	20		g	agrees
5815	0	31	num	31		a	agrees
5815	1	49	num	49		i	agrees
5815	2	52	num	52		n	agrees
5815	3	40423	doubtful			tof	doubtful
5815	4	18	num	18		e	agrees
5815	5	55	num	55		a	agrees
5815	6	105	num	105		and	agrees
5815	7	414	num	414		thenthe	conflict:then
5815	8	41	num	41		i	single
5815	9	1	num	1		r	conflict:p
5815	10	7	num	7		a	agrees
5815	11	52	num	52		n	agrees
5815	12	20	num	20		g	agrees
5815	13	42	num	42		e	agrees
5815	14	12	num	12		r	agrees
5815	15	457	num	457		was	agrees
5815	16	404	num	404		to	agrees
5815	17	23	num	23		f	agrees
5815	18	167	num	167		ma	single
5815	19	33	num	33		l	agrees
5815	20	69	num	69		l	agrees
5815	21	I	num	1		p	agrees
5815	22	26	num	26		u	agrees
5815	23	54	num	54		r	agrees
5819	0	i	num	1		p	agrees
5819	1	19	num	19		o	agrees
5819	2	25.	num	25		s	agrees
5819	3	May	clear				clear
5819	4	14th	doubtful			i	doubtful
5819	5	42	num	42			null-or-unaligned
5819	6	457	num	457		was	agrees
5819	7	107	num	107		at	agrees
5819	8	407	num	407		the	agrees
5819	9	495	num	495		fleete	conflict:fleet
5819	10	again	clear				clear
5819	11	in	clear				clear
5819	12	Tanger	clear				clear
5819	13	Bay	clear				clear
5819	14	452	num	452		wee	agrees
5819	15	23	num	23		f	agrees
5819	16	18	num	18		e	agrees
5819	17	27	num	27		n	agrees
5819	18	50	num	50		t	agrees
5819	19	407	num	407		the	agrees
5823	0	54	num	54		r	agrees
5823	1	45	num	45		u	agrees
5823	2	36	num	36		b	agrees
5823	3	43	num	43		y	agrees
5823	4	105	num	105		and	agrees
5823	5	407	num	407		the	agrees
5823	6	52	num	52		n	agrees
5823	7	7	num	7		a	agrees
5823	8	76	num	76		n	agrees
5823	9	6	num	6		t	agrees
5823	10	21	num	21		w	agrees
5823	11	49	num	49		i	agrees
5823	12	50	num	50		t	agrees
5823	13	28	num	28		c	agrees
5823	14	2	num	2		h	agrees
5823	15	404	num	404		to	agrees
5823	16	31	num	31		a	agrees
5823	17	12	num	12		r	agrees
5823	18	46	num	46		g	agrees
5823	19	93	num	93		e	agrees
5823	20	8	num	8		i	agrees
5823	21	12	num	12		r	agrees
5823	22	42	num	42		e	agrees
5823	23	25	num	25		s	agrees
5823	24	with	clear				clear
5823	25	Mr.	clear				clear
5827	0	Browne	clear				clear
5827	1	105	num	105		and	agrees
5827	2	404	num	404		to	agrees
5827	3	396	num	396		range	single-segment
5827	4	407	num	407		the	agrees
5827	5	(500	clear				clear
5827	6	259	num	259		spayne	conflict:is
5827	7	2)	clear				clear
5827	8	148	num	148		i	single-segment
5827	9	196	num	196		scoaftfor	conflict:for
5827	10	1	num	1		p	agrees
5827	11	8	num	8		i	agrees
5827	12	12	num	12		r	agrees
5827	13	7	num	7		a	agrees
5827	14	6	num	6		t	agrees
5827	15	25	num	25		s	agrees
5827	16	106	num	106		as	agrees
5827	17	410	num	410		they	agrees
5827	18	returne.	clear				clear
5842	0	ture	clear				clear
5842	1	then	clear				clear
5842	2	wee	clear				clear
5842	3	left	clear				clear
5842	4	him	clear				clear
5842	5	;	clear				clear
5842	6	only	clear				clear
5842	7	410	num	410		they	agrees
5842	8	12	num	12		r	agrees
5842	9	93	num	93		e	agrees
5842	10	1	num	1		p	agrees
5842	11	19	num	19		o	agrees
5842	12	54	num	54		r	agrees
5842	13	50	num	50		t	agrees
5842	14	406	num	406		that	agrees
5842	15	239	num	239		he	agrees
5842	16	284	num	284		looke	single-segment
5842	17	25	num	25		s	agrees
5842	18	196	num	196		for	agrees
5842	19	(16)	clear				clear
5842	20	400	num	400		faile	agrees
5842	21	343	num	343		of	agrees
5845	0	75	num	75		g	agrees
5845	1	31	num	31		a	agrees
5845	2	5	num	5		l	agrees
5845	3	33	num	33		l	agrees
5845	4	49	num	49		i	agrees
5845	5	l8	num	18		e	agrees
5845	6	23.404	doubtful			sto	doubtful
5845	7	9	num	9		c	agrees
5845	8	l9	num	19		o	agrees
5845	9	l6	num	16		m	agrees
5845	10	5$	doubtful			e	doubtful
5845	11	404	num	404		to	agrees
5845	12	501	num	501		cadiz	agrees
5845	13	197	num	197		from	agrees
5845	14	407	num	407		the	agrees
5845	15	5°4-	doubtful			ftreitsmouth	doubtful
5856	0	83	num	83		a	agrees
5856	1	286	num	286		lett	agrees
5856	2	183	num	183		er	agrees
5856	3	197	num	197		from	agrees
5856	4	480	num	480		your	agrees
5856	5	31	num	31		a	agrees
5856	6	20.	num	20		g	agrees
5856	7	42	num	42		e	agrees
5856	8	j6	doubtful			n	doubtful
5856	9	50	num	50		t	agrees
5856	10	407	num	407		the	agrees
5856	11	401	num	401		fome	agrees
5856	12	343	num	343		of	agrees
5856	13	258	num	258		it	agrees
5856	14	457	num	457		was	agrees
5856	15	406	num	406		that	agrees
5856	16	407	num	407		the	agrees
5856	17	270	num	270		kinge	single-segment
5856	18	343	num	343		of	agrees
5856	19	509	num	509		portug	single-segment
5856	20	240.	num	240		had	agrees
5860	0	$9	doubtful		59	f	repaired
5860	1	49	num	49		i	agrees
5860	2	46	num	46		g	agrees
5860	3	76	num	76		n	agrees
5860	4	18	num	18		e	agrees
5860	5	11	num	11		d	agrees
5860	6	407	num	407		the	agrees
5860	7	424	num	424		treaty	single-segment
5860	8	24458	doubtful			which	doubtful
5860	9	165	num	165		did	agrees
5860	10	26	num	26		v	agrees
5860	11	7	num	7		a	agrees
5860	12	12	num	12		r	agrees
5860	13	43	num	43		y	agrees
5860	14	197	num	197		from	agrees
5860	15	407	num	407		the	agrees
5860	16	198	num	198		firlt	single-segment
5860	17	251	num	251		in	agrees
5860	18	407	num	407		the	agrees
5860	19	312	num	312		matter	agrees
5860	20	343	num	343		of	agrees
5863	0	54	num	54		r	agrees
5863	1	18	num	18		e	agrees
5863	2	5	num	5		l	agrees
5863	3	49	num	49		i	agrees
5863	4	20	num	20		g	agrees
5863	5	8	num	8		i	agrees
5863	6	19	num	19		o	agrees
5863	7	27	num	27		n	agrees
5863	8	105	num	105		and	agrees
5863	9	165	num	165		did	agrees
5863	10	416	num	416		tell	agrees
5863	11	435	num	435		us	agrees
5863	12	2i	num	21		w	agrees
5863	13	2	num	2		h	agrees
5863	14	18	num	18		e	agrees
5863	15	12	num	12		r	agrees
5863	16	42	num	42		e	agrees
5863	17	77	num	77		i	agrees
5863	18	95.	num	95		n	agrees
5866	0	406	num	406		that	agrees
5866	1	407	num	407		the	agrees
5866	2	301	num	301		money	agrees
5866	3	457	num	457		was	agrees
5866	4	251	num	251		in	agrees
5866	5	231	num	231		his	agrees
5866	6	1	num	1		p	agrees
5866	7	19	num	19		o	agrees
5866	8	25	num	25		f	agrees
5866	9	18	num	18		e	agrees
5866	10	23	num	23		f	agrees
5866	11	90	num	90		f	agrees
5866	12	8	num	8		i	agrees
5866	13	30	num	30		o	agrees
5866	14	2	num	2		n	conflict:h
5866	15	427	num	427		though	single-segment
5866	16	239	num	239		he	agrees
5866	17	457	num	457		was	agrees
5866	18	320	num	320		not	agrees
5866	19	404	num	404		to	agrees
5866	20	103	num	103		r	agrees
5866	21	93	num	93		e	agrees
5866	22	16	num	16		m	agrees
5870	0	77	num	77		i	agrees
5870	1	6	num	6		t	agrees
5870	2	50	num	50		t	agrees
5870	3	49	num	49		i	agrees
5870	4	97	num	97		t	conflict:e
5870	5	437	num	437		until	conflict:make
5870	6	407	num	407		the	agrees
5870	7	600	num	600		protector	agrees
5870	8	59	num	59		s	agrees
5870	9	7	num	7		a	agrees
