line	col	A	B	flagged	crop
c4a_L03	10	LOOP-TAIL	DELTA-TAIL	AB	glyphs/strips/c4a_L03.jpg
c4a_L03	11	PCT	MISC-75	AB	glyphs/strips/c4a_L03.jpg
c4a_L03	13	MISC-32	DASH-H	A	glyphs/strips/c4a_L03.jpg
c4a_L04	1	LOOP-TAIL	DELTA-TAIL	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	2	PCT	CIRC-O	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	3	TRIPOD	MISC-46	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	5	MISC-05	-	A	glyphs/strips/c4a_L04.jpg
c4a_L04	6	MISC-05	GEAR-DOT	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	7	VENUS	MISC-32	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	8	_	RHO	A	glyphs/strips/c4a_L04.jpg
c4a_L04	10	-	Y-CURL	B	glyphs/strips/c4a_L04.jpg
c4a_L04	11	-	DASH-H	B	glyphs/strips/c4a_L04.jpg
c4a_L04	12	BAR-SOLID	WAVE	A	glyphs/strips/c4a_L04.jpg
c4a_L04	14	HOOK-L	BAR-THIN	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	15	CIRC-O	MISC-32	AB	glyphs/strips/c4a_L04.jpg
c4a_L04	18	PCT	-	A	glyphs/strips/c4a_L04.jpg
c4a_L04	19	MISC-55	Y-CURL	A	glyphs/strips/c4a_L04.jpg
c4a_L04	20	MISC-17	BAR-THIN	AB	glyphs/strips/c4a_L04.jpg
c4a_L05	2	-	HOOK-L	B	glyphs/strips/c4a_L05.jpg
c4a_L05	3	-	CIRC-O	B	glyphs/strips/c4a_L05.jpg
c4a_L05	4	-	BAR-THIN	B	glyphs/strips/c4a_L05.jpg
c4a_L05	6	TRIPOD	-	A	glyphs/strips/c4a_L05.jpg
c4a_L05	7	WAVE	MISC-32	A	glyphs/strips/c4a_L05.jpg
c4a_L05	8	MISC-36	GEAR-DOT	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	9	_	MISC-33	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	11	GEAR-DOT	CIRC-O	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	12	MISC-55	WAVE	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	14	MISC-54	-	A	glyphs/strips/c4a_L05.jpg
c4a_L05	15	MISC-30	WAVE	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	16	CROSS-T	X	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	17	BAR-SOLID	TRIDENT	A	glyphs/strips/c4a_L05.jpg
c4a_L05	18	_	HOOK-L	AB	glyphs/strips/c4a_L05.jpg
c4a_L05	20	GEAR-DOT	-	A	glyphs/strips/c4a_L05.jpg
c4a_L05	21	MISC-55	DASH-H	A	glyphs/strips/c4a_L05.jpg
c4a_L06	1	_	RHO	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	2	CROSS-T	BAR-SOLID	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	5	DELTA-TAIL	BAR-SERIF	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	6	MISC-54	DASH-H	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	7	_	EYE-DOT	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	8	_	X	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	10	PHI	HOOK-L	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	11	MISC-05	BAR-THIN	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	12	_	X	A	glyphs/strips/c4a_L06.jpg
c4a_L06	13	MISC-33	VENUS	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	14	MISC-05	BAR-SOLID	AB	glyphs/strips/c4a_L06.jpg
c4a_L06	15	PCT	BAR-THIN	AB	glyphs/strips/c4a_L06.jpg
c4a_L07	2	X	CIRC-TAIL	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	3	MISC-20	HOOK-L	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	4	_	DASH-H	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	5	MISC-46	X	A	glyphs/strips/c4a_L07.jpg
c4a_L07	7	PCT	VEE	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	8	MISC-05	VEE	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	9	TRIDENT	VEE	A	glyphs/strips/c4a_L07.jpg
c4a_L07	12	PCT	BAR-THIN	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	13	MISC-33	CIRC-O	AB	glyphs/strips/c4a_L07.jpg
c4a_L07	14	CIRC-TAIL	HOOK-L	AB	glyphs/strips/c4a_L07.jpg
c4a_L08	1	MISC-17	BAR-SERIF	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	2	_	Y-CURL	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	4	Y-CURL	PCT	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	5	MISC-05	DASH-H	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	7	X	HOOK-L	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	8	GEAR-DOT	DASH-H	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	10	CROSS-T	BAR-THIN	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	13	X	MISC-17	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	15	MISC-33	WAVE	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	16	LOOP-TAIL	DELTA-TAIL	AB	glyphs/strips/c4a_L08.jpg
c4a_L08	17	PCT	BAR-THIN	AB	glyphs/strips/c4a_L08.jpg
c4a_L09	1	MISC-05	-	A	glyphs/strips/c4a_L09.jpg
c4a_L09	2	Y-CURL	MISC-67	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	3	VENUS	X	A	glyphs/strips/c4a_L09.jpg
c4a_L09	4	BAR-SOLID	RHO	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	5	MISC-33	DASH-H	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	6	_	MISC-11	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	8	-	DELTA-TAIL	B	glyphs/strips/c4a_L09.jpg
c4a_L09	9	-	MISC-60	B	glyphs/strips/c4a_L09.jpg
c4a_L09	10	MISC-29	MISC-71	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	11	VENUS	DELTA-TAIL	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	12	MISC-33	X	A	glyphs/strips/c4a_L09.jpg
c4a_L09	13	TRIPOD	X	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	14	_	BAR-THIN	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	15	MISC-82	MISC-64	AB	glyphs/strips/c4a_L09.jpg
c4a_L09	17	BAR-SOLID	-	A	glyphs/strips/c4a_L09.jpg
c4a_L10	1	MISC-43	X	A	glyphs/strips/c4a_L10.jpg
c4a_L10	2	PCT	BAR-THIN	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	3	NOTE	DELTA-TAIL	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	4	SUN	MISC-60	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	6	BAR-SERIF	-	A	glyphs/strips/c4a_L10.jpg
c4a_L10	8	-	DASH-H	B	glyphs/strips/c4a_L10.jpg
c4a_L10	9	MISC-24	VENUS	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	10	BAR-SOLID	DASH-H	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	12	MISC-29	MISC-07	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	16	X	DELTA-TAIL	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	17	TRIPOD	MISC-32	AB	glyphs/strips/c4a_L10.jpg
c4a_L10	18	PCT	DASH-H	AB	glyphs/strips/c4a_L10.jpg
c4a_L11	1	MISC-07	BAR-SOLID	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	2	LOOP-TAIL	BAR-THIN	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	3	PHI	DELTA-TAIL	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	4	MISC-29	CIRC-TAIL	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	5	MISC-29	MISC-13	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	6	MISC-17	MISC-60	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	7	MISC-33	EYE-DOT	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	8	TRIPOD	BAR-THIN	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	10	MISC-71	MISC-32	AB	glyphs/strips/c4a_L11.jpg
c4a_L11	11	MISC-55	DASH-H	AB	glyphs/strips/c4a_L11.jpg
c4a_L12	1	-	MISC-60	B	glyphs/strips/c4a_L12.jpg
c4a_L12	2	MISC-29	DASH-H	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	3	MISC-46	DELTA-TAIL	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	4	PHI	BAR-THIN	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	5	TRIPOD	X	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	6	WAVE	X	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	7	MISC-30	BAR-THIN	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	9	WAVE	MISC-31	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	10	CROSS-T	MISC-50	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	11	BAR-SOLID	BAR-SERIF	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	12	MISC-37	X	A	glyphs/strips/c4a_L12.jpg
c4a_L12	14	X	-	A	glyphs/strips/c4a_L12.jpg
c4a_L12	15	MISC-32	MISC-50	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	16	_	MISC-21	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	17	X	HOOK-L	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	18	MISC-17	BAR-THIN	AB	glyphs/strips/c4a_L12.jpg
c4a_L12	20	MISC-31	VENUS	AB	glyphs/strips/c4a_L12.jpg
c4a_L13	3	VENUS	CRESCENT	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	4	MISC-33	Y-CURL	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	5	X	BAR-THIN	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	6	MISC-21	MISC-32	A	glyphs/strips/c4a_L13.jpg
c4a_L13	7	MISC-07	MISC-41	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	9	DASH-H	MISC-46	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	13	LOOP-TAIL	VEE	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	15	MISC-21	MISC-64	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	16	CIRC-O	WAVE	AB	glyphs/strips/c4a_L13.jpg
c4a_L13	17	MISC-13	VENUS	AB	glyphs/strips/c4a_L13.jpg
c4a_L14	1	_	HOOK-L	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	2	MISC-43	VENUS	A	glyphs/strips/c4a_L14.jpg
c4a_L14	3	X	VENUS	A	glyphs/strips/c4a_L14.jpg
c4a_L14	5	X	MISC-83	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	6	CROSS-T	BAR-THIN	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	7	MISC-31	PCT	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	8	MISC-05	MISC-32	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	9	Y-CURL	DELTA-TAIL	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	10	X	MISC-21	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	11	MISC-29	TRIDENT	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	12	MISC-21	MISC-54	AB	glyphs/strips/c4a_L14.jpg
c4a_L14	13	MISC-55	DASH-H	AB	glyphs/strips/c4a_L14.jpg
c4b_L01	2	_	MISC-41	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	4	MISC-24	MISC-67	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	5	MISC-46	MISC-32	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	6	TRIPOD	MISC-17	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	7	BAR-SOLID	MISC-03	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	8	MISC-05	HOOK-L	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	9	PCT	Y-CURL	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	10	DELTA-TAIL	EYE-DOT	AB	glyphs/strips/c4b_L01.jpg
c4b_L01	11	MISC-40	MISC-17	AB	glyphs/strips/c4b_L01.jpg
c4b_L02	1	_	MISC-32	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	2	MISC-05	MISC-76	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	3	MISC-13	DELTA-TAIL	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	4	MISC-05	HOOK-L	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	5	MISC-31	MISC-32	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	6	X	BAR-THIN	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	7	MISC-33	DASH-H	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	8	PCT	MISC-32	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	9	_	HOOK-L	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	10	AMP	DELTA-TAIL	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	11	MISC-76	BAR-SERIF	AB	glyphs/strips/c4b_L02.jpg
c4b_L02	13	PCT	Y-CURL	AB	glyphs/strips/c4b_L02.jpg
c4b_L03	1	MISC-05	MISC-32	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	2	MISC-36	MISC-31	A	glyphs/strips/c4b_L03.jpg
c4b_L03	3	X	MISC-31	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	4	HOOK-L	MISC-17	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	5	EYE-DOT	CIRC-O	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	6	Y-CURL	MISC-17	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	7	MISC-31	EYE-DOT	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	8	MISC-20	MISC-11	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	9	TRIPOD	NOTE	A	glyphs/strips/c4b_L03.jpg
c4b_L03	10	_	MISC-07	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	11	_	MISC-32	AB	glyphs/strips/c4b_L03.jpg
c4b_L03	12	TRIPOD	BAR-THIN	AB	glyphs/strips/c4b_L03.jpg
c4b_L04	1	_	MISC-32	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	2	_	MISC-21	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	3	_	VENUS	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	5	-	MISC-50	B	glyphs/strips/c4b_L04.jpg
c4b_L04	6	_	RHO	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	7	_	BAR-THIN	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	8	_	NOTE	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	9	HOOK-L	DASH-H	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	11	EYE-DOT	-	A	glyphs/strips/c4b_L04.jpg
c4b_L04	12	_	DASH-H	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	13	MISC-13	BAR-THIN	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	14	EYE-DOT	DASH-H	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	15	_	MISC-50	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	16	MISC-24	GEAR-DOT	AB	glyphs/strips/c4b_L04.jpg
c4b_L04	17	PCT	Y-CURL	AB	glyphs/strips/c4b_L04.jpg
c4b_L05	1	MISC-21	RHO	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	2	_	MISC-06	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	3	X	HOOK-L	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	4	TRIDENT	CRESCENT	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	5	PCT	BAR-SOLID	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	6	PCT	MISC-32	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	7	MISC-17	Y-CURL	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	9	_	CIRC-TAIL	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	10	_	X	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	11	MISC-36	MISC-64	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	12	_	BAR-SOLID	AB	glyphs/strips/c4b_L05.jpg
c4b_L05	14	_	MISC-37	AB	glyphs/strips/c4b_L05.jpg
