line	position	sign	confidence	alt	why
c1_L04	13	PCT	M	B:PCT-SLASH	differ
c1_L04	14	O-TILDE	M	B:Y-CURL	differ
c1_L04	15	ARC-LOOPS	H		agree
c1_L04	16	X-BAR	M		agree-flagged
c1_L04	17	X-CURL	M		agree-flagged
c1_L04	18	X	M	B:PCT-SLASH	differ
c1_L04	19	AMP	M		agree-flagged
c1_L04	20	VENUS	M		agree-flagged
c1_L04	21	F-LETTER	M		agree-flagged
c1_L04	22	A-LOOP	M		agree-flagged
c1_L04	23	DOTS-TILDE	H		agree
c1_L05	1	PCT	M	B:Y-CURL	differ
c1_L05	2	BAR-THIN	M		agree-flagged
c1_L05	3	BAR-THIN	M	B:BAR-SOLID	differ
c1_L05	4	Y-CURL	M	B:C-DOT	differ
c1_L05	5	A-LOOP	H		agree
c1_L05	6	MULTI	M	B:X-BAR	differ
c1_L05	7	X	M	B:X-CURL	differ
c1_L05	8	CROSS-T	H		agree
c1_L05	9	Y-CURL	H		agree
c1_L05	10	O-BRACKET	M		agree-flagged
c1_L05	11	DIAMOND	M		agree-flagged
c1_L05	12	O-SLASH	M		agree-flagged
c1_L05	13	X	M	B:-	gap
c1_L05	14	Y-CURL	M	B:C-DOT	differ
c1_L05	15	X	M	B:PCT-SLASH	differ
c1_L05	16	PCT	M		agree-flagged
c1_L05	17	T-LETTER	M	A:-	gap
c1_L05	18	DOLLAR	M		agree-flagged
c1_L05	19	BLOB	M	B:PCT	differ
c1_L05	20	BAR-SOLID	M	B:ARCH-DASH	differ
c1_L05	21	II-SLASH	M	B:O-DASH2	differ
c1_L05	22	Y-CURL	M	B:VEE	differ
c1_L05	23	X	M		agree-flagged
c1_L05	24	DAGGER-O	M		agree-flagged
c1_L06	1	PCT	M	B:PCT-SLASH	differ
c1_L06	2	O-SLASH	M		agree-flagged
c1_L06	3	X	H		agree
c1_L06	4	O-TILDE	M	B:_	differ
c1_L06	5	X	M	B:X-CURL	differ
c1_L06	6	A-LOOP	M	B:DAGGER-O	differ
c1_L06	7	O-DASH2	M	B:C-DOT	differ
c1_L06	8	PCT	M	B:PCT-SLASH	differ
c1_L06	9	X	M	B:BAR-SOLID	differ
c1_L06	10	Y-LOOPS	M		agree-flagged
c1_L06	11	X-BAR	M		agree-flagged
c1_L06	12	CIRC-O	M	B:DASH-H	differ
c1_L06	13	Y-CURL	M	B:PCT-SLASH	differ
c1_L06	14	CIRC-O	M	B:BAR-SOLID	differ
c1_L06	15	S-CURL	M		agree-flagged
c1_L06	16	SLASH-BAR	M		agree-flagged
c1_L06	17	PHI	H		agree
c1_L06	18	T-LETTER	M		agree-flagged
