line	position	sign	confidence
05801_p5_L02	38	129	H
05801_p5_L02	39	190	H
05801_p5_L02	40	73	M
05801_p5_L02	41	41	M
05801_p5_L02	42	86	M
05801_p5_L02	43	87	M
05801_p5_L02	44	82	H
05801_p5_L02	45	102	H
05801_p5_L02	46	24	M
05801_p5_L02	47	83	M
05801_p5_L02	48	52	M
05801_p5_L02	49	59	M
05801_p5_L02	50	79	M
05801_p5_L02	51	7	H
05801_p5_L02	52	109	M
05801_p5_L02	53	39	M
05801_p5_L02	54	=Du	H
05801_p5_L02	55	=bout	H
05801_p5_L02	56	170	H
05801_p5_L02	57	126	H
05801_p5_L02	58	132	H
05801_p5_L02	59	22	H
05801_p5_L02	60	82	M
05801_p5_L02	61	37	H
05801_p5_L02	62	26	M
05801_p5_L02	63	30	M
05801_p5_L02	64	105	H
05801_p5_L02	65	25	H
05801_p5_L02	66	132	H
05801_p5_L02	67	62	M
05801_p5_L02	68	190	H
05801_p5_L02	69	41	M
05801_p5_L02	70	132	H
05801_p5_L02	71	126	H
05801_p5_L02	72	122	M
05801_p5_L02	73	18	M
05801_p5_L02	74	5	H
05801_p5_L02	75	190	H
05801_p5_L02	76	132	M
05801_p5_L02	77	190	H
05801_p5_L02	78	129	H
05801_p5_L02	79	73	M
05801_p5_L02	80	87	M
05801_p5_L02	81	82	H
05801_p5_L02	82	126	M
05801_p5_L02	83	140	H
05801_p5_L02	84	61	M
05801_p5_L02	85	36	H
05801_p5_L02	86	132	H
05801_p5_L02	87	101	M
05801_p5_L02	88	2	H
05801_p5_L02	89	7	H
05801_p5_L02	90	132	H
05801_p5_L03	1	83	M
05801_p5_L03	2	112	H
05801_p5_L03	3	114	H
05801_p5_L03	4	83	M
05801_p5_L03	5	125	H
05801_p5_L03	6	129	M
05801_p5_L03	7	72	H
05801_p5_L03	8	22	H
05801_p5_L03	9	132	H
05801_p5_L03	10	129	H
05801_p5_L03	11	83	M
05801_p5_L03	12	31	M
05801_p5_L03	13	59	L
05801_p5_L03	14	37	M
05801_p5_L03	15	22	M
05801_p5_L03	16	=faune	L
05801_p5_L03	17	192	M
05801_p5_L03	18	121	M
05801_p5_L03	19	115	M
05801_p5_L03	20	81	H
05801_p5_L03	21	132	H
05801_p5_L03	22	140	H
05801_p5_L03	23	82	M
05801_p5_L03	24	35	M
05801_p5_L03	25	92	M
05801_p5_L03	26	73	M
05801_p5_L03	27	81	M
05801_p5_L03	28	2	M
05801_p5_L03	29	73	M
05801_p5_L03	30	81	M
05801_p5_L03	31	132	H
05801_p5_L03	32	129	H
05801_p5_L03	33	140	H
05801_p5_L03	34	22	H
05801_p5_L03	35	12	M
05801_p5_L03	36	223	M
05801_p5_L03	37	=pour	H
05801_p5_L03	38	=Sr	M
05801_p5_L03	39	=Jan	L
05801_p5_L03	40	=Hoyo	L
05801_p5_L03	41	124	H
05801_p5_L03	42	132	H
05801_p5_L03	43	190	H
05801_p5_L03	44	129	H
05801_p5_L03	45	121	M
05801_p5_L03	46	150	H
05801_p5_L03	47	=Pour	H
05801_p5_L03	48	=Cuype	L
05801_p5_L03	49	116	H
05801_p5_L03	50	7	H
05801_p5_L03	51	2	H
05801_p5_L03	52	27	H
05801_p5_L03	53	102	H
05801_p5_L03	54	83	M
05801_p5_L03	55	40	M
05801_p5_L03	56	23	M
05801_p5_L03	57	132	H
05801_p5_L03	58	12	M
05801_p5_L03	59	113	M
05801_p5_L03	60	38	M
05801_p5_L03	61	118	M
05801_p5_L03	62	88	M
05801_p5_L03	63	67	M
05801_p5_L03	64	78	M
05801_p5_L03	65	81	M
05801_p5_L03	66	7	M
05801_p5_L03	67	=France	H
05801_p5_L03	68	202	M
05801_p5_L03	69	13	L
05801_p5_L03	70	7	M
05801_p5_L03	71	59	M
05801_p5_L03	72	25	M
05801_p5_L03	73	132	H
05801_p5_L03	74	125	H
05801_p5_L03	75	199	H
05801_p5_L03	76	59	L
05801_p5_L03	77	40	L
05801_p5_L03	78	24	L
05801_p5_L03	79	32	L
05801_p5_L03	80	66	L
05801_p5_L03	81	105	L
05801_p5_L03	82	32	L
05801_p5_L03	83	77	L
05801_p5_L03	84	25	L
05801_p5_L03	85	129	L
05801_p5_L03	86	63	M
05801_p5_L03	87	32	M
05801_p5_L03	88	83	M
05801_p5_L03	89	72	M
05801_p5_L03	90	192	M
05801_p5_L03	91	37	M
05801_p5_L04	1	?	L
05801_p5_L04	2	152	M
05801_p5_L04	3	71	M
05801_p5_L04	4	171	M
05801_p5_L04	5	3	M
05801_p5_L04	6	62	M
05801_p5_L04	7	4	M
05801_p5_L04	8	54	M
05801_p5_L04	9	24	M
05801_p5_L04	10	54	M
05801_p5_L04	11	30	M
05801_p5_L04	12	71	M
05801_p5_L04	13	56	M
05801_p5_L04	14	102	M
05801_p5_L04	15	99	M
05801_p5_L04	16	139	M
05801_p5_L04	17	=la	H
05801_p5_L04	18	=paix	H
05801_p5_L04	19	63	M
05801_p5_L04	20	37	M
05801_p5_L04	21	83	M
05801_p5_L04	22	77	M
05801_p5_L04	23	72	M
05801_p5_L04	24	27	M
05801_p5_L04	25	75	L
05801_p5_L04	26	67	M
05801_p5_L04	27	32	M
05801_p5_L04	28	52	M
05801_p5_L04	29	30	M
05801_p5_L04	30	54	L
05801_p5_L04	31	31	L
05801_p5_L04	32	28	L
05801_p5_L04	33	63	L
05801_p5_L04	34	36	L
05801_p5_L04	35	28	L
05801_p5_L04	36	102	L
05801_p5_L04	37	33	L
05801_p5_L04	38	22	L
05801_p5_L04	39	51	M
05801_p5_L04	40	3	M
05801_p5_L04	41	42	M
05801_p5_L04	42	72	M
05801_p5_L04	43	82	M
05801_p5_L04	44	29	M
05801_p5_L04	45	32	M
05801_p5_L04	46	82	M
05801_p5_L04	47	=guerre	H
05801_p5_L04	48	331	H
05801_p5_L04	49	=prenant	M
05801_p5_L04	50	=fondement	L
05801_p5_L04	51	=pour	H
05801_p5_L04	52	91	M
05801_p5_L04	53	72	M
05801_p5_L04	54	31	M
05801_p5_L04	55	72	M
05801_p5_L04	56	22	M
05801_p5_L04	57	82	M
05801_p5_L04	58	12	M
05801_p5_L04	59	27	M
05801_p5_L04	60	34	M
05801_p5_L04	61	79	M
05801_p5_L04	62	27	L
05801_p5_L04	63	28	L
05801_p5_L04	64	28	L
05801_p5_L04	65	83	L
05801_p5_L04	66	85	L
05801_p5_L04	67	62	L
05801_p5_L04	68	91	L
05801_p5_L04	69	117	L
05801_p5_L04	70	142	L
05801_p5_L04	71	129	L
05801_p5_L04	72	132	L
05801_p5_L04	73	86	L
05801_p5_L05	1	65	M
05801_p5_L05	2	26	M
05801_p5_L05	3	27	M
05801_p5_L05	4	62	M
05801_p5_L05	5	76	L
05801_p5_L05	6	82	L
05801_p5_L05	7	37	M
05801_p5_L05	8	22	M
05801_p5_L05	9	132	M
05801_p5_L05	10	190	M
05801_p5_L05	11	67	M
05801_p5_L05	12	73	M
05801_p5_L05	13	92	L
05801_p5_L05	14	34	M
05801_p5_L05	15	82	M
05801_p5_L05	16	3	L
05801_p5_L05	17	=France	M
05801_p5_L05	18	202	M
05801_p5_L05	19	82	L
05801_p5_L05	20	27	M
05801_p5_L05	21	72	M
05801_p5_L05	22	68	L
05801_p5_L05	23	32	M
05801_p5_L05	24	83	M
05801_p5_L05	25	63	M
05801_p5_L05	26	83	L
05801_p5_L05	27	63	L
05801_p5_L05	28	36	M
05801_p5_L05	29	200	M
05801_p5_L05	30	172	M
05801_p5_L05	31	150	M
05801_p5_L05	32	=Quoy	M
05801_p5_L05	33	=la	M
05801_p5_L05	34	=ligne	L
05801_p5_L05	35	=pour	L
05801_p5_L05	36	=le	M
05801_p5_L05	37	=Sr	M
05801_p5_L05	38	=d'Ellemont	L
05801_p5_L05	39	=De	M
05801_p5_L05	40	=nos	M
05801_p5_L05	41	=venues	L
05801_p5_L05	42	=a	M
05801_p5_L05	43	=la	M
05801_p5_L05	44	=commission	L
05801_p5_L05	45	=entiere	L
05801_p5_L05	46	=Quoy	M
05801_p5_L05	47	=les	M
05801_p5_L05	48	=avons	M
05801_p5_L05	49	=exprimé	L
05801_p5_L05	50	=Esperant	L
05801_p5_L05	51	=que	M
05801_p5_L05	52	=ne	M
05801_p5_L05	53	=me	L
05801_p5_L05	54	=sera	M
05801_p5_L05	55	=point	M
05801_p5_L05	56	=Voire	L
05801_p5_L05	57	=quoy	M
05801_p5_L05	58	=qu'il	M
05801_p5_L05	59	=ne	M
05801_p5_L05	60	=feroit	L
05801_p5_L05	61	=autre	M
05801_p5_L05	62	=effect	M
05801_p5_L05	63	=neanmoins	H
05801_p5_L05	64	=Je	H
05801_p5_L05	65	=pense	H
05801_p5_L05	66	=bien	H
05801_p5_L05	67	=pouvoir	L
05801_p5_L05	68	62	M
05801_p5_L05	69	77	M
05801_p5_L05	70	7	M
05801_p5_L05	71	77	M
05801_p5_L05	72	8	M
05801_p5_L05	73	22	M
05801_p5_L05	74	132	H
05801_p5_L05	75	140	H
05801_p5_L05	76	42	M
05801_p5_L05	77	7	L
05801_p5_L05	78	82	L
05801_p5_L05	79	38	L
05801_p5_L05	80	29	L
05801_p5_L05	81	77	L
05801_p5_L05	82	37	L
05801_p5_L05	83	192	L
05801_p5_L06	1	82	M
05801_p5_L06	2	54	M
05801_p5_L06	3	113	M
05801_p5_L06	4	83	M
05801_p5_L06	5	71	M
05801_p5_L06	6	93	M
05801_p5_L06	7	5	M
05801_p5_L06	8	83	M
05801_p5_L06	9	84	M
05801_p5_L06	10	52	M
05801_p5_L06	11	132	H
05801_p5_L06	12	77	M
05801_p5_L06	13	84	M
05801_p5_L06	14	27	M
05801_p5_L06	15	72	M
05801_p5_L06	16	30	L
05801_p5_L06	17	128	L
05801_p5_L06	18	154	M
05801_p5_L06	19	125	H
05801_p5_L06	20	136	M
05801_p5_L06	21	=Je	M
05801_p5_L06	22	=suis	L
05801_p5_L06	23	=direct	L
05801_p5_L06	24	=quoy	M
05801_p5_L06	25	141	M
05801_p5_L06	26	122	M
05801_p5_L06	27	132	H
05801_p5_L06	28	132	M
05801_p5_L06	29	42	M
05801_p5_L06	30	132	M
05801_p5_L06	31	129	M
05801_p5_L06	32	15	L
05801_p5_L06	33	72	M
05801_p5_L06	34	132	H
05801_p5_L06	35	124	M
05801_p5_L06	36	148	M
05801_p5_L06	37	12	M
05801_p5_L06	38	47	M
05801_p5_L06	39	13	M
05801_p5_L06	40	129	M
05801_p5_L06	41	133	M
05801_p5_L06	42	51	M
05801_p5_L06	43	127	M
05801_p5_L06	44	191	L
05801_p5_L06	45	7	M
05801_p5_L06	46	171	L
05801_p5_L06	47	43	L
05801_p5_L06	48	81	L
05801_p5_L06	49	28	L
05801_p5_L06	50	32	L
05801_p5_L06	51	62	L
05801_p5_L06	52	132	M
05801_p5_L06	53	190	M
05801_p5_L06	54	27	M
05801_p5_L06	55	12	M
05801_p5_L06	56	64	M
05801_p5_L06	57	144	M
05801_p5_L06	58	125	M
05801_p5_L06	59	83	L
05801_p5_L06	60	36	M
05801_p5_L06	61	50	M
05801_p5_L06	62	132	M
05801_p5_L06	63	67	L
05801_p5_L06	64	84	L
05801_p5_L06	65	102	L
05801_p5_L06	66	83	L
05801_p5_L06	67	82	L
05801_p5_L06	68	28	L
05801_p5_L06	69	147	L
05801_p5_L07	1	=Je	M
05801_p5_L07	2	=vous	M
05801_p5_L07	3	=pouvez	L
05801_p5_L07	4	=donner	M
05801_p5_L07	5	=nous	L
05801_p5_L07	6	=autres	L
05801_p5_L07	7	140	H
05801_p5_L07	8	54	M
05801_p5_L07	9	22	M
05801_p5_L07	10	7	M
05801_p5_L07	11	34	M
05801_p5_L07	12	28	M
05801_p5_L07	13	30	L
05801_p5_L07	14	84	M
05801_p5_L07	15	124	M
05801_p5_L07	16	13	L
05801_p5_L07	17	62	M
05801_p5_L07	18	102	M
05801_p5_L07	19	35	M
05801_p5_L07	20	132	M
05801_p5_L07	21	59	L
05801_p5_L07	22	104	L
05801_p5_L07	23	2	L
05801_p5_L07	24	35	L
05801_p5_L07	25	12	L
05801_p5_L07	26	72	M
05801_p5_L07	27	84	L
05801_p5_L07	28	140	M
05801_p5_L07	29	72	M
05801_p5_L07	30	125	M
05801_p5_L07	31	132	M
05801_p5_L07	32	84	L
05801_p5_L07	33	105	L
05801_p5_L07	34	72	L
05801_p5_L07	35	64	L
05801_p5_L07	36	31	L
05801_p5_L07	37	84	L
05801_p5_L07	38	3	L
05801_p5_L07	39	140	L
05801_p5_L07	40	197	L
05801_p5_L07	41	125	L
05801_p5_L07	42	140	M
05801_p5_L07	43	124	M
05801_p5_L07	44	132	M
05801_p5_L07	45	82	L
05801_p5_L07	46	115	L
05801_p5_L07	47	142	L
05801_p5_L07	48	9	L
05801_p5_L07	49	102	L
05801_p5_L07	50	34	L
05801_p5_L07	51	139	L
05801_p5_L07	52	124	L
05801_p5_L07	53	132	L
05801_p5_L07	54	82	L
05801_p5_L07	55	115	L
05801_p5_L07	56	132	L
05801_p5_L07	57	53	L
05801_p5_L07	58	145	L
05801_p5_L07	59	150	L
05801_p5_L07	60	124	L
05801_p5_L07	61	2	L
05801_p5_L07	62	35	L
05801_p5_L07	63	124	L
05801_p5_L07	64	12	L
05801_p5_L07	65	140	L
05801_p5_L07	66	110	L
05801_p5_L07	67	30	L
05801_p5_L07	68	31	L
05801_p5_L07	69	34	L
05801_p5_L07	70	83	L
05801_p5_L07	71	125	L
05801_p5_L07	72	132	L
05801_p5_L07	73	84	L
05801_p5_L07	74	105	L
05801_p5_L07	75	59	L
05801_p5_L07	76	59	L
05801_p5_L07	77	9	L
05801_p5_L07	78	125	L
05801_p5_L07	79	132	L
05801_p5_L07	80	9	L
05801_p5_L07	81	9	L
05801_p5_L07	82	132	L
05801_p5_L07	83	197	L
05801_p5_L07	84	125	L
05801_p5_L07	85	6	L
05801_p5_L07	86	132	L
05801_p5_L07	87	125	L
05801_p5_L07	88	190	L
05801_p5_L07	89	99	L
05801_p5_L07	90	82	L
05801_p5_L07	91	133	L
05801_p5_L07	92	190	L
05801_p5_L08	1	28	M
05801_p5_L08	2	61	M
05801_p5_L08	3	3	M
05801_p5_L08	4	27	M
05801_p5_L08	5	132	H
05801_p5_L08	6	124	M
05801_p5_L08	7	32	M
05801_p5_L08	8	8	M
05801_p5_L08	9	39	M
05801_p5_L08	10	35	M
05801_p5_L08	11	82	M
05801_p5_L08	12	27	M
05801_p5_L08	13	62	M
05801_p5_L08	14	34	M
05801_p5_L08	15	64	M
05801_p5_L08	16	25	M
05801_p5_L08	17	12	M
05801_p5_L08	18	134	M
05801_p5_L08	19	125	H
05801_p5_L08	20	112	M
05801_p5_L08	21	=Harlem	M
05801_p5_L08	22	80	M
05801_p5_L08	23	81	M
05801_p5_L08	24	223	M
05801_p5_L08	25	=A	M
05801_p5_L08	26	=tant	M
05801_p5_L08	27	=sur	M
05801_p5_L08	28	=commandement	L
05801_p5_L08	29	=bien	L
05801_p5_L08	30	=affectionne	L
05801_p5_L08	31	=a	L
05801_p5_L08	32	=vos	L
05801_p5_L08	33	=choses	L
05801_p5_L08	34	=Dieu	M
05801_p5_L08	35	=quil	L
05801_p5_L08	36	=ait	L
05801_p5_L08	37	=maintien	L
05801_p5_L08	38	=vostre	L
05801_p5_L08	39	=xxviij	M
05801_p5_L08	40	=mars	H
05801_p5_L08	41	=1573	H
05801_p5_L08	42	8	M
05801_p5_L08	43	39	M
05801_p5_L08	44	35	M
05801_p5_L08	45	82	M
05801_p5_L08	46	30	M
05801_p5_L08	47	87	M
05801_p5_L08	48	7	M
05801_p5_L08	49	102	M
05801_p5_L08	50	29	M
05801_p5_L08	51	42	M
05801_p5_L08	52	7	M
05801_p5_L08	53	113	M
05801_p5_L08	54	62	M
05801_p5_L08	55	172	M
05801_p5_L08	56	140	M
05801_p5_L08	57	125	M
05801_p5_L08	58	112	M
05801_p5_L08	59	82	M
05801_p5_L08	60	140	M
05801_p5_L08	61	145	M
05801_p5_L08	62	27	M
05801_p5_L08	63	85	M
05801_p5_L08	64	72	M
05801_p5_L08	65	6	L
05801_p5_L08	66	38	L
05801_p5_L08	67	29	L
05801_p5_L08	68	28	L
05801_p5_L08	69	172	M
05801_p5_L08	70	=Vostre	M
05801_p5_L08	71	=bien	H
05801_p5_L08	72	=bon	H
05801_p5_L08	73	=frere	H
05801_p5_L08	74	=pour	H
05801_p5_L08	75	=vous	H
05801_p5_L08	76	=faire	H
05801_p5_L08	77	=service	M
05801_p5_L09	1	=Guillaume	L
05801_p5_L09	2	=de	M
05801_p5_L09	3	=Nassau	M
