line	position	sign	confidence
05801_p5_L02	63	82	M
05801_p5_L02	64	37	M
05801_p5_L02	65	26	M
05801_p5_L02	66	30	M
05801_p5_L02	67	105	L
05801_p5_L02	68	25	M
05801_p5_L02	69	132	H
05801_p5_L02	70	62	M
05801_p5_L02	71	190	M
05801_p5_L02	72	71	L
05801_p5_L02	73	132	H
05801_p5_L02	74	126	M
05801_p5_L02	75	122	L
05801_p5_L02	76	18	M
05801_p5_L02	77	5	M
05801_p5_L02	78	190	M
05801_p5_L02	79	126	L
05801_p5_L02	80	190	M
05801_p5_L02	81	129	H
05801_p5_L02	82	73	M
05801_p5_L02	83	87	L
05801_p5_L02	84	82	M
05801_p5_L02	85	126	M
05801_p5_L02	86	140	M
05801_p5_L02	87	61	L
05801_p5_L02	88	36	M
05801_p5_L02	89	132	H
05801_p5_L02	90	49	L
05801_p5_L02	91	101	L
05801_p5_L02	92	2	M
05801_p5_L02	93	7	M
05801_p5_L02	94	132	H
05801_p5_L03	1	83	L
05801_p5_L03	2	112	M
05801_p5_L03	3	114	M
05801_p5_L03	4	83	L
05801_p5_L03	5	125	M
05801_p5_L03	6	129	H
05801_p5_L03	7	72	M
05801_p5_L03	8	22	M
05801_p5_L03	9	132	H
05801_p5_L03	10	129	H
05801_p5_L03	11	83	L
05801_p5_L03	12	31	M
05801_p5_L03	13	59	L
05801_p5_L03	14	37	M
05801_p5_L03	15	22	M
05801_p5_L03	16	=faicte	L
05801_p5_L03	17	192	M
05801_p5_L03	18	121	M
05801_p5_L03	19	116	M
05801_p5_L03	20	81	M
05801_p5_L03	21	132	H
05801_p5_L03	22	190	M
05801_p5_L03	23	82	M
05801_p5_L03	24	25	M
05801_p5_L03	25	92	L
05801_p5_L03	26	73	M
05801_p5_L03	27	81	M
05801_p5_L03	28	132	H
05801_p5_L03	29	129	H
05801_p5_L03	30	140	M
05801_p5_L03	31	22	M
05801_p5_L03	32	223	L
05801_p5_L03	33	=pour	L
05801_p5_L03	34	=Fgm	L
05801_p5_L03	35	=Idyo	L
05801_p5_L03	36	124	L
05801_p5_L03	37	132	H
05801_p5_L03	38	190	M
05801_p5_L03	39	129	H
05801_p5_L03	40	121	M
05801_p5_L03	41	150	M
05801_p5_L03	42	=Pour	M
05801_p5_L03	43	=Cuoyr	L
05801_p5_L03	44	116	M
05801_p5_L03	45	7	M
05801_p5_L03	46	2	M
05801_p5_L03	47	27	M
05801_p5_L03	48	102	M
05801_p5_L03	49	83	L
05801_p5_L03	50	40	M
05801_p5_L03	51	23	M
05801_p5_L03	52	132	H
05801_p5_L03	53	12	L
05801_p5_L03	54	113	M
05801_p5_L03	55	38	M
05801_p5_L03	56	118	L
05801_p5_L03	57	88	L
05801_p5_L03	58	67	L
05801_p5_L03	59	78	L
05801_p5_L03	60	81	M
05801_p5_L03	61	7	M
05801_p5_L03	62	=France	M
05801_p5_L03	63	202	L
05801_p5_L03	64	13	L
05801_p5_L03	65	7	M
05801_p5_L03	66	59	L
05801_p5_L03	67	25	M
05801_p5_L03	68	132	H
05801_p5_L03	69	125	M
05801_p5_L03	70	199	L
05801_p5_L03	71	59	L
05801_p5_L03	72	40	M
05801_p5_L03	73	24	L
05801_p5_L03	74	32	M
05801_p5_L03	75	66	L
05801_p5_L03	76	105	L
05801_p5_L03	77	77	L
05801_p5_L03	78	25	M
05801_p5_L03	79	129	H
05801_p5_L03	80	63	L
05801_p5_L03	81	32	M
05801_p5_L03	82	83	L
05801_p5_L03	83	72	M
05801_p5_L03	84	192	L
05801_p5_L03	85	37	M
05801_p5_L04	1	=contenant	L
05801_p5_L04	2	=se	M
05801_p5_L04	3	=la	H
05801_p5_L04	4	=paix	L
05801_p5_L04	5	132	H
05801_p5_L04	6	152	L
05801_p5_L04	7	7	M
05801_p5_L04	8	38	M
05801_p5_L04	9	21	L
05801_p5_L04	10	24	L
05801_p5_L04	11	34	M
05801_p5_L04	12	30	M
05801_p5_L04	13	56	L
05801_p5_L04	14	102	M
05801_p5_L04	15	71	L
05801_p5_L04	16	139	L
05801_p5_L04	17	63	L
05801_p5_L04	18	37	M
05801_p5_L04	19	83	L
05801_p5_L04	20	=Isce	L
05801_p5_L04	21	138	L
05801_p5_L04	22	=Riez	L
05801_p5_L04	23	72	M
05801_p5_L04	24	27	M
05801_p5_L04	25	75	L
05801_p5_L04	26	67	L
05801_p5_L04	27	32	M
05801_p5_L04	28	32	M
05801_p5_L04	29	30	M
05801_p5_L04	30	=de	M
05801_p5_L04	31	57	L
05801_p5_L04	32	31	L
05801_p5_L04	33	28	M
05801_p5_L04	34	63	L
05801_p5_L04	35	26	L
05801_p5_L04	36	28	L
05801_p5_L04	37	102	M
05801_p5_L04	38	22	L
05801_p5_L04	39	=en	L
05801_p5_L04	40	81	L
05801_p5_L04	41	3	M
05801_p5_L04	42	42	L
05801_p5_L04	43	72	M
05801_p5_L04	44	29	L
05801_p5_L04	45	32	L
05801_p5_L04	46	=de	M
05801_p5_L04	47	=guerre	L
05801_p5_L04	48	331	L
05801_p5_L04	49	=prenant	L
05801_p5_L04	50	=fondement	L
05801_p5_L04	51	=sur	M
05801_p5_L04	52	91	L
05801_p5_L04	53	42	L
05801_p5_L04	54	31	L
05801_p5_L04	55	32	L
05801_p5_L04	56	22	L
05801_p5_L04	57	12	L
05801_p5_L04	58	27	M
05801_p5_L04	59	34	L
05801_p5_L04	60	73	L
05801_p5_L04	61	38	L
05801_p5_L04	62	27	L
05801_p5_L04	63	28	L
05801_p5_L04	64	81	L
05801_p5_L04	65	85	L
05801_p5_L04	66	91	L
05801_p5_L04	67	117	L
05801_p5_L04	68	142	L
05801_p5_L04	69	129	M
05801_p5_L04	70	117	L
05801_p5_L04	71	132	H
05801_p5_L05	1	83	L
05801_p5_L05	2	26	M
05801_p5_L05	3	27	M
05801_p5_L05	4	42	M
05801_p5_L05	5	76	L
05801_p5_L05	6	102	L
05801_p5_L05	7	37	M
05801_p5_L05	8	22	M
05801_p5_L05	9	203	L
05801_p5_L05	10	132	H
05801_p5_L05	11	190	M
05801_p5_L05	12	67	L
05801_p5_L05	13	73	M
05801_p5_L05	14	2	M
05801_p5_L05	15	34	L
05801_p5_L05	16	82	M
05801_p5_L05	17	3	M
05801_p5_L05	18	=France	M
05801_p5_L05	19	=et	L
05801_p5_L05	20	=Durdella	L
05801_p5_L05	21	102	M
05801_p5_L05	22	82	M
05801_p5_L05	23	27	M
05801_p5_L05	24	72	M
05801_p5_L05	25	68	L
05801_p5_L05	26	32	M
05801_p5_L05	27	83	L
05801_p5_L05	28	63	L
05801_p5_L05	29	36	M
05801_p5_L05	30	200	L
05801_p5_L05	31	142	L
05801_p5_L05	32	150	M
05801_p5_L05	33	=Dont	M
05801_p5_L05	34	=le	H
05801_p5_L05	35	=Roy	M
05801_p5_L05	36	=ayt	L
05801_p5_L05	37	=les	M
05801_p5_L05	38	=advancer	L
05801_p5_L05	39	=quoyque	L
05801_p5_L05	40	=la	H
05801_p5_L05	41	=coyne	L
05801_p5_L05	42	=le	M
05801_p5_L05	43	=Sr	M
05801_p5_L05	44	=dallemont	L
05801_p5_L05	45	=et	L
05801_p5_L05	46	=vous	M
05801_p5_L05	47	=voye	L
05801_p5_L05	48	=la	H
05801_p5_L05	49	=venue	L
05801_p5_L05	50	=opportune	L
05801_p5_L05	51	=quoyque	L
05801_p5_L05	52	=les	M
05801_p5_L05	53	=advis	L
05801_p5_L05	54	=mesmes	L
05801_p5_L05	55	=affinsit	L
05801_p5_L05	56	=puisqu	L
05801_p5_L05	57	=on	M
05801_p5_L05	58	=ne	H
05801_p5_L05	59	=se	M
05801_p5_L05	60	=peult	L
05801_p5_L05	61	=fournir	L
05801_p5_L05	62	=voire	M
05801_p5_L05	63	=quand	L
05801_p5_L05	64	=il	M
05801_p5_L05	65	=ne	H
05801_p5_L05	66	=feroit	L
05801_p5_L05	67	=autre	M
05801_p5_L05	68	=effect	L
05801_p5_L05	69	=neantmoins	L
05801_p5_L05	70	=je	M
05801_p5_L05	71	=voulu	L
05801_p5_L05	72	=vous	M
05801_p5_L05	73	=en	L
05801_p5_L05	74	62	M
05801_p5_L05	75	77	M
05801_p5_L05	76	7	M
05801_p5_L05	77	77	M
05801_p5_L05	78	8	M
05801_p5_L05	79	22	M
05801_p5_L05	80	132	H
05801_p5_L05	81	140	M
05801_p5_L05	82	42	M
05801_p5_L05	83	9	L
05801_p5_L05	84	82	M
05801_p5_L05	85	38	M
05801_p5_L05	86	29	L
05801_p5_L05	87	77	L
05801_p5_L05	88	37	M
05801_p5_L05	89	192	L
05801_p5_L05	90	13	L
05801_p5_L06	1	83	L
05801_p5_L06	2	54	L
05801_p5_L06	3	113	M
05801_p5_L06	4	83	L
05801_p5_L06	5	71	M
05801_p5_L06	6	73	M
05801_p5_L06	7	5	M
05801_p5_L06	8	83	L
05801_p5_L06	9	22	M
05801_p5_L06	10	123	M
05801_p5_L06	11	83	L
05801_p5_L06	12	112	M
05801_p5_L06	13	54	L
05801_p5_L06	14	1	L
05801_p5_L06	15	9	L
05801_p5_L06	16	102	M
05801_p5_L06	17	50	L
05801_p5_L06	18	83	L
05801_p5_L06	19	31	L
05801_p5_L06	20	84	L
05801_p5_L06	21	52	M
05801_p5_L06	22	132	H
05801_p5_L06	23	77	M
05801_p5_L06	24	84	L
05801_p5_L06	25	27	M
05801_p5_L06	26	72	M
05801_p5_L06	27	30	M
05801_p5_L06	28	73	M
05801_p5_L06	29	85	L
05801_p5_L06	30	132	H
05801_p5_L06	31	22	M
05801_p5_L06	32	120	L
05801_p5_L06	33	84	L
05801_p5_L06	34	3	M
05801_p5_L06	35	32	M
05801_p5_L06	36	12	L
05801_p5_L06	37	=[illegible name]	L
05801_p5_L06	38	129	M
05801_p5_L06	39	134	L
05801_p5_L06	40	125	M
05801_p5_L06	41	136	L
05801_p5_L06	42	=Le	M
05801_p5_L06	43	=fault	L
05801_p5_L06	44	=aviser	L
05801_p5_L06	45	=quoy	L
05801_p5_L06	46	141	L
05801_p5_L06	47	122	L
05801_p5_L06	48	132	H
05801_p5_L06	49	42	M
05801_p5_L06	50	132	H
05801_p5_L06	51	129	H
05801_p5_L06	52	15	L
05801_p5_L06	53	72	M
05801_p5_L06	54	132	H
05801_p5_L06	55	129	H
05801_p5_L06	56	148	L
05801_p5_L06	57	12	L
05801_p5_L06	58	17	L
05801_p5_L06	59	13	L
05801_p5_L06	60	129	H
05801_p5_L06	61	133	L
05801_p5_L06	62	51	L
05801_p5_L06	63	127	L
05801_p5_L06	64	191	L
05801_p5_L06	65	7	M
05801_p5_L06	66	131	L
05801_p5_L06	67	73	M
05801_p5_L06	68	81	L
05801_p5_L06	69	28	M
05801_p5_L06	70	32	M
05801_p5_L06	71	62	M
05801_p5_L06	72	190	M
05801_p5_L06	73	27	M
05801_p5_L06	74	64	L
05801_p5_L06	75	144	L
05801_p5_L06	76	125	M
05801_p5_L06	77	83	L
05801_p5_L06	78	36	M
05801_p5_L06	79	50	L
05801_p5_L06	80	132	H
05801_p5_L06	81	67	L
05801_p5_L06	82	64	L
05801_p5_L06	83	102	M
05801_p5_L07	1	=Je	M
05801_p5_L07	2	=vous	H
05801_p5_L07	3	=pouvez	L
05801_p5_L07	4	=donner	M
05801_p5_L07	5	=bon	M
05801_p5_L07	6	=ordre	L
05801_p5_L07	7	140	H
05801_p5_L07	8	124	M
05801_p5_L07	9	132	H
05801_p5_L07	10	83	L
05801_p5_L07	11	115	L
05801_p5_L07	12	142	M
05801_p5_L07	13	9	L
05801_p5_L07	14	102	M
05801_p5_L07	15	34	M
05801_p5_L07	16	139	L
05801_p5_L07	17	84	L
05801_p5_L07	18	22	M
05801_p5_L07	19	7	M
05801_p5_L07	20	34	M
05801_p5_L07	21	28	M
05801_p5_L07	22	30	L
05801_p5_L07	23	84	L
05801_p5_L07	24	124	M
05801_p5_L07	25	132	H
05801_p5_L07	26	83	L
05801_p5_L07	27	115	L
05801_p5_L07	28	132	H
05801_p5_L07	29	53	L
05801_p5_L07	30	145	L
05801_p5_L07	31	150	M
05801_p5_L07	32	124	M
05801_p5_L07	33	83	L
05801_p5_L07	34	102	M
05801_p5_L07	35	35	M
05801_p5_L07	36	132	H
05801_p5_L07	37	59	L
05801_p5_L07	38	109	L
05801_p5_L07	39	2	M
05801_p5_L07	40	35	L
05801_p5_L07	41	124	M
05801_p5_L07	42	12	L
05801_p5_L07	43	140	M
05801_p5_L07	44	150	M
05801_p5_L07	45	76	L
05801_p5_L07	46	39	L
05801_p5_L07	47	34	L
05801_p5_L07	48	83	L
05801_p5_L07	49	125	M
05801_p5_L07	50	132	H
05801_p5_L07	51	72	M
05801_p5_L07	52	84	L
05801_p5_L07	53	140	M
05801_p5_L07	54	72	M
05801_p5_L07	55	125	M
05801_p5_L07	56	132	H
05801_p5_L07	57	84	L
05801_p5_L07	58	105	L
05801_p5_L07	59	39	L
05801_p5_L07	60	39	L
05801_p5_L07	61	9	L
05801_p5_L07	62	125	M
05801_p5_L07	63	132	H
05801_p5_L07	64	9	L
05801_p5_L07	65	4	M
05801_p5_L07	66	132	H
05801_p5_L07	67	72	M
05801_p5_L07	68	64	L
05801_p5_L07	69	39	L
05801_p5_L07	70	84	L
05801_p5_L07	71	3	M
05801_p5_L07	72	140	M
05801_p5_L07	73	147	L
05801_p5_L07	74	125	M
05801_p5_L07	75	132	H
05801_p5_L07	76	125	M
05801_p5_L07	77	190	M
05801_p5_L07	78	99	L
05801_p5_L07	79	83	L
05801_p5_L07	80	123	L
05801_p5_L07	81	190	M
05801_p5_L08	1	28	M
05801_p5_L08	2	61	M
05801_p5_L08	3	3	M
05801_p5_L08	4	27	M
05801_p5_L08	5	132	H
05801_p5_L08	6	124	M
05801_p5_L08	7	32	M
05801_p5_L08	8	8	M
05801_p5_L08	9	39	M
05801_p5_L08	10	35	M
05801_p5_L08	11	82	M
05801_p5_L08	12	30	M
05801_p5_L08	13	87	M
05801_p5_L08	14	7	M
05801_p5_L08	15	102	M
05801_p5_L08	16	25	L
05801_p5_L08	17	72	M
05801_p5_L08	18	5	L
05801_p5_L08	19	113	M
05801_p5_L08	20	62	M
05801_p5_L08	21	172	L
05801_p5_L08	22	140	M
05801_p5_L08	23	27	M
05801_p5_L08	24	62	M
05801_p5_L08	25	34	M
05801_p5_L08	26	64	L
05801_p5_L08	27	25	M
05801_p5_L08	28	12	L
05801_p5_L08	29	134	L
05801_p5_L08	30	125	M
05801_p5_L08	31	112	L
05801_p5_L08	32	83	L
05801_p5_L08	33	140	M
05801_p5_L08	34	145	L
05801_p5_L08	35	27	M
05801_p5_L08	36	85	L
05801_p5_L08	37	72	M
05801_p5_L08	38	6	L
05801_p5_L08	39	38	M
05801_p5_L08	40	24	L
05801_p5_L08	41	25	L
05801_p5_L08	42	132	H
05801_p5_L08	43	=et	L
05801_p5_L08	44	=Harlem	M
05801_p5_L08	45	80	M
05801_p5_L08	46	81	M
05801_p5_L08	47	223	L
05801_p5_L08	48	=A	M
05801_p5_L08	49	=tant	L
05801_p5_L08	50	=pour	M
05801_p5_L08	51	=Normandie	L
05801_p5_L08	52	=luy	L
05801_p5_L08	53	=asseurer	L
05801_p5_L08	54	=quil	L
05801_p5_L08	55	=a	M
05801_p5_L08	56	=vos	M
05801_p5_L08	57	=bons	L
05801_p5_L08	58	=amis	L
05801_p5_L08	59	=pourra	L
05801_p5_L08	60	=dire	L
05801_p5_L08	61	=quil	L
05801_p5_L08	62	=ny	L
05801_p5_L08	63	=maistulx	L
05801_p5_L08	64	=nauffres	L
05801_p5_L08	65	=vous	M
05801_p5_L08	66	=faires	L
05801_p5_L08	67	=en	M
05801_p5_L08	68	=la	H
05801_p5_L08	69	=plus	M
05801_p5_L08	70	=prompte	L
05801_p5_L08	71	=diligence	L
05801_p5_L08	72	=faicte	L
05801_p5_L08	73	=a	M
05801_p5_L08	74	=Delft	M
05801_p5_L08	75	=ce	M
05801_p5_L08	76	=viij	L
05801_p5_L08	77	=mars	M
05801_p5_L08	78	1573	M
05801_p5_L09	1	=Guill[aum]e	M
05801_p5_L09	2	=de	M
05801_p5_L09	3	=Nassau	M
