line	col	A	B	flagged	crop
07205_p2_L08	44	26	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	54	89	85	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	59	4	74	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	79	26	20	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	81	-	w:de	B	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	83	-	w:doubtant	B	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	84	w:doubtamsemez	w:venir	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	89	84	64	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	99	-	6	B	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	100	62	2	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	115	82	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	116	27	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	117	113	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	118	84	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	119	70	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	120	6	-	A	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	130	w:comme	w:somme	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L08	132	w:mas	w:mois	AB	images_wv2/crops_comp/07205_p2_L08.jpg
07205_p2_L09	2	78	70	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	6	w:premiere	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	7	w:fois	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	8	w:pouvez	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	9	w:en	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	10	w:avoir	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	11	w:discourru	w:discouru	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	16	86	90	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	23	2	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	24	80	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	25	84	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	26	117	w:dernier	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	27	82	w:les	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	28	3	w:pouons	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	29	32	w:au	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	30	63	w:surplus	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	31	78	35	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	34	102	103	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	37	-	82	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	38	823	3	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	41	36	30	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	46	110	116	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	47	8	2	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	48	23	80	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	49	22	84	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	50	81	117	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	51	37	82	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	52	21	3	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	53	79	32	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	54	82	63	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	55	78	9	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	69	-	8	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	70	-	23	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	71	-	22	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	72	-	81	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	73	131	37	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	74	w:les	21	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	75	w:habitans	79	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	76	w:vous	82	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	77	128	120	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	78	228	220	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	81	838	83	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	89	33	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	90	8	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	92	32	-	A	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	93	81	6	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	94	1	131	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	95	78	w:les	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	96	21	w:rabatans	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	97	81	w:sur	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	98	113	w:pieces	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	103	-	84	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	104	8419	19	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	111	-	w:par	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	112	-	w:la	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	113	-	33	B	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	114	w:se	32	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	115	w:laisf	81	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	116	w:peufast	1	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	117	129	70	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	118	82	21	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	119	4	81	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	120	33	113	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	121	22	2	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	126	843	63	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	127	141	171	AB	images_wv2/crops_comp/07205_p2_L09.jpg
07205_p2_L09	130	88	86	AB	images_wv2/crops_comp/07205_p2_L09.jpg
