line	idx	sign	value	grade
p1_L08	3	83	e	C
p1_L08	4	31	t	C
p1_L08	5	35	t	C
p1_L08	6	21	r	C
p1_L08	7	85	e	C
p1_L08	8	28	s	C
p1_L08	9	139	?	U
p1_L08	10	144	?	U
p1_L08	13	83	e	C
p1_L08	14	29	s	C
p1_L08	15	34	t	C
p1_L08	16	24	r	C
p1_L08	17	84	e	C
p1_L08	18	134	?	U
p1_L08	19	30	s	C
p1_L08	20	39	u	C
p1_L08	21	25	r	C
p1_L08	22	21	r	M
p1_L08	23	26	s	C
p1_L09	1	103	i	C
p1_L09	2	3	n	M
p1_L09	3	29	s	C
p1_L09	4	81	e	C
p1_L09	5	26	s	C
p1_L09	6	148	?	U
p1_L09	7	137	?	U
p1_L09	8	100	h	I
p1_L09	9	81	e	C
p1_L09	10	113	l	C
p1_L09	11	105	i	C
p1_L09	12	4	n	C
p1_L09	13	150	?	U
p1_L09	21	12	p	C
p1_L09	22	8	o	C
p1_L10	1	37	u	C
p1_L10	2	22	r	C
p1_L10	3	142	?	U
p1_L10	4	35	t	C
p1_L10	5	9	o	C
p1_L10	6	40	u	C
p1_L10	7	29	s	C
p1_L10	8	129	?	U
p1_L10	9	137	?	U
p1_L10	10	64	a	C
p1_L10	11	77	d	C
p1_L10	12	38	u	C
p1_L10	13	81	e	C
p1_L10	14	22	r	C
p1_L10	15	32	t	C
p1_L10	16	104	i	C
p1_L10	17	29	s	M
p1_L10	18	125	?	U
p1_L10	19	148	?	U
p1_L11	5	60	z	I
p1_L11	11	6	o	C
p1_L11	14	60	z	I
p1_L11	16	15	p	C
p1_L11	17	115	l	C
p1_L11	18	38	u	C
p1_L11	19	28	s	C
p1_L11	20	127	?	U
p1_L11	21	30	s	M
p1_L12	1	85	e	C
p1_L12	2	39	u	C
p1_L12	3	25	r	C
p1_L12	4	84	e	C
p1_L12	5	120	m	C
p1_L12	6	53	y	I
p1_L12	7	4	n	C
p1_L12	8	33	t	C
p1_L12	9	144	?	U
p1_L12	10	2	n	C
p1_L12	11	9	o	C
p1_L12	12	37	u	C
p1_L12	13	27	s	C
p1_L12	15	28	s	C
p1_L12	16	75	c	C
p1_L12	17	65	a	C
p1_L12	18	40	u	C
p1_L12	19	10	o	C
p1_L12	20	105	i	C
p1_L12	21	25	r	C
p1_L12	22	125	?	U
p1_L12	23	135	?	U
p1_L12	24	144	?	U
p1_L13	1	31	t	M
p1_L13	2	9	o	C
p1_L13	3	38	u	C
p1_L13	4	33	t	C
p1_L13	5	83	e	C
p1_L13	6	28	s	C
p1_L13	7	150	?	U
p1_L13	8	127	?	U
p1_L13	9	74	c	C
p1_L13	10	99	h	I
p1_L13	11	7	o	C
p1_L13	12	26	s	C
p1_L13	13	84	e	C
p1_L13	14	29	s	C
p1_L13	15	149	?	U
p1_L13	16	138	?	U
p1_L13	18	60	z	I
p1_L14	1	70	b	I
p1_L14	2	24	r	C
p1_L14	3	39	u	C
p1_L14	4	104	i	C
p1_L14	5	34	t	C
p1_L14	6	150	?	U
p1_L14	7	129	?	U
p1_L14	8	20	q	C
p1_L14	9	40	u	C
p1_L14	10	85	e	C
p1_L14	11	127	?	U
p1_L14	12	200	?	U
p1_L14	13	27	s	C
p1_L14	14	83	e	C
p1_L14	15	119	m	C
p1_L14	16	84	e	C
p1_L14	17	148	?	U
p1_L14	18	101	i	C
p1_L14	19	71	c	C
p1_L14	20	51	y	I
p1_L14	21	80	d	C
p1_L14	22	82	e	C
p1_L14	23	26	s	C
p1_L15	1	139	?	U
p1_L15	2	89	f	I
p1_L15	3	6	o	C
p1_L15	4	21	r	C
p1_L15	5	73	c	C
p1_L15	6	83	e	C
p1_L15	7	27	s	C
p1_L15	8	130	?	U
p1_L15	9	18	q	C
p1_L15	10	38	u	C
p1_L15	11	104	i	C
p1_L15	12	114	l	C
p1_L15	13	150	?	U
p1_L15	14	118	m	C
p1_L15	15	81	e	C
p1_L15	16	74	c	C
p1_L15	17	32	t	C
p1_L15	18	28	s	C
p1_L15	19	37	u	C
p1_L15	20	30	s	C
p1_L15	21	140	?	U
p1_L15	22	121	NULL	C
p1_L15	23	137	?	U
p1_L16	2	102	i	C
p1_L16	3	9	o	C
p1_L16	4	105	i	C
p1_L16	5	4	n	C
p1_L16	6	79	d	C
p1_L16	7	24	r	C
p1_L16	8	84	e	C
p1_L16	9	143	?	U
p1_L16	11	73	c	C
p1_L16	12	83	e	C
p1_L16	13	111	l	C
p1_L16	14	113	l	C
p1_L16	15	85	e	C
p1_L16	16	28	s	C
p1_L16	17	129	?	U
p1_L16	18	19	q	C
p1_L16	19	39	u	C
p1_L16	20	105	i	C
p1_L16	21	130	?	U
p1_L16	22	125	?	U
p1_L16	23	115	l	C
p1_L16	24	40	u	C
p1_L17	1	55	y	I
p1_L17	2	136	uingt	M
p1_L17	3	27	s	C
p1_L17	4	9	o	C
p1_L17	5	5	n	C
p1_L17	6	35	t	C
p1_L17	7	38	u	M
p1_L17	8	81	e	C
p1_L17	9	2	n	C
p1_L17	10	39	u	C
p1_L17	11	82	e	C
p1_L17	12	29	s	C
p1_L17	13	248	?	U
p1_L17	14	126	?	U
p1_L17	16	204	?	U
p1_L17	18	150	?	U
p1_L17	19	74	c	C
p1_L17	20	24	r	C
p1_L17	21	84	e	C
p1_L17	22	104	i	C
p1_L18	1	77	d	C
p1_L18	2	25	r	C
p1_L18	3	84	e	C
p1_L18	4	125	?	U
p1_L18	5	144	?	U
p1_L18	6	71	c	C
p1_L18	7	85	e	C
p1_L18	8	36	u	C
p1_L18	9	46	x	I
p1_L18	10	150	?	U
p1_L18	11	129	?	U
p1_L18	21	3	n	C
p1_L18	22	9	o	C
p1_L18	23	39	u	C
p1_L18	24	29	s	C
p1_L19	1	122	NULL	C
p1_L19	2	76	d	C
p1_L19	3	10	o	C
p1_L19	4	104	i	C
p1_L19	5	66	b	C
p1_L19	6	31	t	C
p1_L19	7	142	?	U
p1_L19	8	32	t	C
p1_L19	9	2	n	C
p1_L19	10	72	c	C
p1_L19	11	7	o	C
p1_L19	12	37	u	C
p1_L19	13	23	r	C
p1_L19	14	41	v	I
p1_L19	15	91	g	C
p1_L19	16	82	e	C
p1_L19	17	24	r	C
p1_L19	18	148	?	U
p1_L19	19	135	?	U
p1_L19	21	88	f	C
p1_L19	22	62	a	C
p1_L19	23	102	i	C
p1_L19	24	22	r	C
p1_L19	25	82	e	C
p1_L20	3	1	n	C
p1_L20	4	8	o	C
p1_L20	5	38	u	C
p1_L20	6	29	s	C
p1_L20	7	14	p	C
p1_L20	8	10	o	C
p1_L20	9	39	u	C
p1_L20	10	21	r	C
p1_L20	11	25	r	C
p1_L20	12	6	o	C
p1_L20	13	2	n	C
p1_L20	14	26	s	C
p1_L20	15	147	?	U
p1_L20	16	228	?	U
p1_L20	20	24	r	C
p1_L20	21	84	e	C
p1_L20	22	29	s	C
p1_L20	23	34	t	C
p1_L20	24	83	e	M
p1_L20	25	150	?	U
p1_L21	1	81	e	C
p1_L21	2	4	n	C
p1_L21	3	50	x	I
p1_L21	4	105	i	C
p1_L21	5	85	e	C
p1_L21	6	40	u	C
p1_L21	7	141	NULL	C
p1_L21	10	87	f	C
p1_L21	11	8	o	C
p1_L21	12	22	r	C
p1_L21	13	72	c	C
p1_L21	14	82	e	C
p1_L21	15	27	s	C
p1_L21	16	128	?	U
p1_L21	17	29	s	C
p1_L21	18	9	o	C
p1_L21	19	4	n	C
p1_L21	20	35	t	C
p1_L21	21	149	?	U
p1_L21	22	127	?	U
p1_L21	23	33	t	C
p1_L22	1	25	r	C
p1_L22	2	7	o	C
p1_L22	3	63	a	C
p1_L22	4	34	t	C
p1_L22	7	32	t	C
p1_L22	8	22	r	C
p1_L22	9	6	o	C
p1_L22	10	12	p	C
p1_L22	11	33	t	C
p1_L22	12	144	?	U
p1_L22	13	125	?	U
p1_L22	14	138	?	U
p1_L22	15	89	f	I
p1_L22	16	10	o	C
p1_L22	17	102	i	C
p1_L22	18	70	b	I
p1_L22	19	113	l	C
p1_L22	20	83	e	C
p1_L22	21	29	s	C
p1_L22	22	150	?	U
p1_L22	23	129	?	U
p1_L23	8	111	l	C
p1_L23	9	85	e	C
p1_L23	10	145	?	U
p1_L23	11	1	n	C
p1_L23	12	82	e	C
p1_L23	13	72	c	C
p1_L23	14	83	e	C
p1_L23	15	26	s	C
p1_L23	16	30	s	C
p1_L23	17	101	i	C
p1_L23	18	37	u	C
p1_L23	19	83	e	C
p1_L23	20	124	?	U
p1_L23	21	148	?	U
p1_L24	1	6	o	M
p1_L24	2	36	u	C
p1_L24	3	150	?	U
p1_L24	4	35	t	M
p1_L24	5	29	s	C
p1_L24	6	31	t	C
p1_L24	7	223	?	U
p1_L24	10	102	i	C
p1_L24	11	214	?	U
p1_L24	12	140	?	U
p1_L24	13	71	c	C
p1_L24	14	9	o	C
p1_L24	15	39	u	C
p1_L24	16	24	r	C
p1_L24	17	34	t	C
p1_L24	18	104	i	C
p1_L24	19	71	c	C
p1_L24	20	54	y	I
p1_L24	21	150	?	U
p1_L25	2	79	d	C
p1_L25	3	105	i	C
p1_L25	4	39	u	C
p1_L25	5	84	e	C
p1_L25	6	25	r	C
p1_L25	7	28	s	C
p1_L25	8	127	?	U
p1_L25	9	64	a	M
p1_L25	10	22	r	C
p1_L25	11	37	u	C
p1_L25	12	103	i	C
p1_L25	13	32	t	C
p1_L25	14	58	z	I
p1_L25	15	149	?	U
p1_L26	5	85	e	M
p1_L26	6	5	n	C
p1_L26	7	84	e	C
p1_L26	8	26	s	C
p1_L26	9	31	t	C
p1_L26	10	122	NULL	C
p1_L26	11	133	?	U
p1_L26	18	95	g	I
p1_L26	19	84	e	C
p1_L26	20	4	n	C
p1_L26	21	29	s	C
p1_L26	22	150	?	U
p1_L27	1	20	q	C
p1_L27	2	40	u	C
p1_L27	3	105	i	C
p1_L27	4	28	s	C
p1_L27	5	88	f	C
p1_L27	6	122	NULL	C
p1_L27	7	22	r	C
p1_L27	8	82	e	C
p1_L27	9	27	s	C
p1_L27	10	85	e	C
p1_L27	11	5	n	C
p1_L27	12	35	t	C
p1_L27	13	84	e	C
p1_L27	14	4	n	C
p1_L27	15	34	t	C
p1_L27	16	124	?	U
p1_L27	17	135	?	U
p1_L28	1	61	a	C
p1_L28	2	36	u	C
p1_L28	3	31	t	C
p1_L28	4	21	r	C
p1_L28	5	81	e	M
p1_L28	6	26	s	C
p1_L28	7	133	?	U
p1_L28	8	141	NULL	C
p1_L28	9	87	f	C
p1_L28	10	27	s	C
p1_L28	11	83	e	C
p1_L28	12	25	r	C
p1_L28	13	85	e	C
p1_L28	14	30	s	C
p1_L28	15	140	?	U
p1_L28	16	82	e	C
p1_L28	17	2	n	C
p1_L28	18	29	s	C
p1_L28	19	9	o	C
p1_L28	20	116	m	C
p1_L28	21	120	m	C
p1_L28	22	84	e	C
p1_L28	23	28	s	C
p1_L29	1	150	?	U
p1_L29	2	39	u	C
p1_L29	3	104	i	C
p1_L29	4	87	f	C
p1_L29	5	37	u	C
p1_L29	6	83	e	C
p1_L29	7	119	m	C
p1_L29	8	81	e	C
p1_L29	9	1	n	C
p1_L29	10	31	t	C
p1_L29	11	135	?	U
p1_L29	12	147	?	U
p1_L29	13	129	?	U
p1_L29	16	11	p	M
p1_L29	17	51	y	I
p1_L29	18	21	r	M
p1_L29	19	74	c	M
p1_L29	20	10	o	M
p1_L29	21	39	u	M
p1_L29	22	75	c	M
p1_L29	23	100	h	I
p1_L29	24	85	e	M
p1_L29	25	60	z	I
p1_L29	26	150	?	U
p1_L29	27	52	y	I
p1_L29	28	40	u	M
p1_L30	1	74	c	C
p1_L30	2	36	u	C
p1_L30	3	82	e	C
p1_L30	4	39	u	C
p1_L30	5	25	r	C
p1_L30	6	121	NULL	C
p1_L30	7	127	?	U
p1_L30	10	12	p	M
p1_L30	11	51	y	I
p1_L30	12	21	r	M
p1_L30	13	140	?	U
p1_L30	14	5	n	M
p1_L30	15	6	o	M
p1_L30	16	26	s	M
p1_L30	17	31	t	M
p1_L30	18	22	r	M
p1_L30	19	82	e	M
p1_L30	20	127	?	U
p1_L30	21	101	i	M
p1_L30	22	4	n	M
p1_L31	1	78	d	C
p1_L31	2	38	u	C
p1_L31	3	27	s	C
p1_L31	4	32	t	M
p1_L31	5	24	r	C
p1_L31	6	104	i	C
p1_L31	7	84	e	C
p1_L31	8	125	?	U
p1_L31	9	129	?	U
p1_L31	10	147	?	U
p1_L31	14	77	d	C
p1_L31	15	105	i	C
p1_L31	16	112	l	C
p1_L31	17	104	i	C
p1_L31	18	95	g	I
p1_L31	19	85	e	M
p1_L31	20	5	n	C
p1_L31	21	75	c	C
p1_L31	22	84	e	C
p1_L31	23	150	?	U
p1_L32	1	15	p	M
p1_L32	2	38	u	C
p1_L32	3	81	e	C
p1_L32	4	4	n	C
p1_L32	5	9	o	C
p1_L32	6	39	u	C
p1_L32	7	29	s	C
p1_L32	8	148	?	U
p1_L32	9	64	a	C
p1_L32	10	104	i	C
p1_L32	11	10	o	C
p1_L32	12	5	n	C
p1_L32	13	30	s	C
p1_L32	14	125	?	U
p1_L32	15	134	?	U
p1_L32	16	14	p	C
p1_L32	17	82	e	C
p1_L32	18	40	u	C
p1_L32	21	65	a	C
p1_L32	22	39	u	C
p1_L32	23	9	o	C
p1_L32	24	3	n	C
p1_L32	25	30	s	C
p1_L33	1	26	s	C
p1_L33	2	71	c	C
p1_L33	3	81	e	C
p1_L33	4	36	u	C
p1_L33	5	147	?	U
p1_L33	6	128	?	U
p1_L33	8	21	r	C
p1_L33	9	82	e	C
p1_L33	10	117	m	C
p1_L33	11	84	e	C
p1_L33	12	76	d	C
p1_L33	13	105	i	C
p1_L33	14	83	e	C
p1_L33	15	24	r	C
p1_L33	16	149	?	U
p1_L33	17	127	?	U
p1_L33	19	71	c	M
p1_L33	20	8	o	C
p1_L33	21	28	s	C
p1_L33	22	34	t	C
p1_L34	1	85	e	C
p1_L34	2	101	i	C
p1_L34	3	74	c	C
p1_L34	4	53	y	I
p1_L34	5	135	?	U
p1_L34	6	127	?	U
p1_L34	16	6	o	C
p1_L34	17	4	n	C
p1_L34	18	5	n	C
p1_L34	19	9	o	C
p1_L34	20	150	?	U
p1_L34	21	38	u	C
p1_L34	22	29	s	C
p1_L35	1	133	?	U
p1_L35	2	38	u	C
p1_L35	3	64	a	C
p1_L35	4	102	i	C
p1_L35	5	72	c	C
p1_L35	6	31	t	M
p1_L35	7	142	?	U
p1_L35	9	10	o	C
p1_L35	10	37	u	C
p1_L35	11	40	u	C
p1_L35	12	81	e	C
p1_L35	13	21	r	C
p1_L35	14	32	t	C
p1_L35	15	38	u	C
p1_L35	16	23	r	C
p1_L35	17	83	e	C
p1_L35	18	29	s	C
p1_L35	19	148	?	U
p1_L35	20	124	?	U
p1_L35	21	150	?	U
p1_L36	1	80	d	C
p1_L36	2	82	e	C
p1_L36	3	2	n	C
p1_L36	4	32	t	C
p1_L36	5	22	r	C
p1_L36	6	83	e	C
p1_L36	7	12	p	C
p1_L36	8	24	r	C
p1_L36	9	101	i	C
p1_L36	10	1	n	C
p1_L36	11	26	s	C
p1_L36	12	84	e	C
p1_L36	13	30	s	C
p1_L36	15	100	h	I
p1_L36	16	85	e	C
p1_L36	17	111	l	C
p1_L36	18	105	i	C
p1_L36	19	3	n	M
p1_L36	20	150	?	U
p1_L37	4	114	l	C
p1_L37	5	84	e	C
p1_L37	6	150	?	U
p1_L37	7	74	c	C
p1_L37	8	9	o	C
p1_L37	9	4	n	C
p1_L37	10	34	t	C
p1_L37	11	85	e	C
p1_L37	12	36	u	C
p1_L37	13	61	a	C
p1_L37	14	1	n	C
p1_L37	15	70	b	I
p1_L37	16	82	e	C
p1_L37	17	2	n	C
p1_L37	18	67	b	I
p1_L37	19	83	e	C
p1_L37	20	23	r	C
p1_L37	21	91	g	C
p1_L37	22	100	h	I
p1_L37	23	85	e	C
p1_L37	24	150	?	U
p1_L38	1	120	m	C
p1_L38	2	74	c	C
p1_L38	3	119	m	C
p1_L38	4	63	a	M
p1_L38	5	3	n	C
p1_L38	6	77	d	C
p1_L38	7	83	e	C
p1_L38	8	124	?	U
p1_L38	9	135	?	U
p1_L38	10	146	?	U
p1_L38	15	19	q	C
p1_L38	16	39	u	C
p1_L38	17	104	i	C
p1_L38	18	114	l	C
p1_L38	19	134	?	U
p1_L38	20	34	t	C
p1_L39	1	101	i	C
p1_L39	2	81	e	C
p1_L39	3	4	n	C
p1_L39	4	33	t	C
p1_L39	5	150	?	U
p1_L39	6	111	l	C
p1_L39	7	63	a	C
p1_L39	8	28	s	C
p1_L39	9	78	d	C
p1_L39	10	24	r	C
p1_L39	11	47	x	I
p1_L39	12	23	r	C
p1_L39	13	103	i	C
p1_L39	14	3	n	C
p1_L39	15	29	s	C
p1_L39	16	83	e	C
p1_L39	17	147	?	U
p1_L39	18	123	l	M
p1_L39	20	254	?	U
p1_L40	1	33	t	C
p1_L40	2	9	o	C
p1_L40	3	79	d	C
p1_L40	4	34	t	C
p1_L40	5	84	e	C
p1_L40	6	125	?	U
p1_L40	7	61	a	C
p1_L40	8	26	s	C
p1_L40	9	30	s	C
p1_L40	10	81	e	C
p1_L40	11	56	z	C
p1_L40	12	22	r	C
p1_L40	13	83	e	C
p1_L40	14	75	c	C
p1_L40	15	145	?	U
p2_L01	1	21	r	C
p2_L01	2	80	d	C
p2_L01	3	31	t	C
p2_L01	4	101	i	C
p2_L01	5	22	r	C
p2_L01	6	82	e	C
p2_L01	7	24	r	C
p2_L01	8	9	o	C
p2_L01	9	102	i	C
p2_L01	10	32	t	C
p2_L01	11	150	?	U
p2_L01	12	129	?	U
p2_L01	14	221	?	U
p2_L01	15	69	b	I
p2_L01	16	84	e	C
p2_L01	17	61	a	C
p2_L01	18	70	b	I
p2_L01	19	71	c	C
p2_L01	20	6	o	C
p2_L01	21	38	u	C
p2_L01	22	12	p	C
p2_L01	23	48	x	I
p2_L01	24	127	?	U
p2_L02	2	150	?	U
p2_L02	3	90	f	C
p2_L02	4	10	o	C
p2_L02	5	25	r	C
p2_L02	6	71	c	C
p2_L02	7	85	e	C
p2_L02	8	30	s	C
p2_L02	10	200	?	U
p2_L02	11	114	l	C
p2_L02	12	84	e	M
p2_L02	13	74	c	C
p2_L02	14	64	a	C
p2_L02	15	12	p	C
p2_L02	16	14	p	C
p2_L02	17	104	i	C
p2_L02	18	34	t	C
p2_L02	19	55	y	I
p2_L02	20	105	i	C
p2_L02	21	5	n	C
p2_L02	22	85	e	C
p2_L02	23	148	?	U
p2_L02	24	127	?	U
p2_L03	1	21	r	C
p2_L03	2	38	u	M
p2_L03	3	76	d	C
p2_L03	4	6	o	C
p2_L03	5	111	l	M
p2_L03	6	86	f	C
p2_L03	7	90	f	C
p2_L03	8	140	?	U
p2_L03	9	135	?	U
p2_L03	10	36	u	C
p2_L03	11	81	e	C
p2_L03	12	4	n	C
p2_L03	13	118	m	C
p2_L03	14	101	i	C
p2_L03	15	1	n	C
p2_L03	16	2	n	C
p2_L03	17	82	e	C
p2_L03	18	4	n	C
p2_L03	19	145	?	U
p2_L03	20	138	?	U
p2_L03	22	39	u	C
p2_L03	23	5	n	C
p2_L03	24	65	a	C
p2_L04	1	40	u	C
p2_L04	2	114	l	C
p2_L04	3	34	t	C
p2_L04	4	25	r	C
p2_L04	5	84	e	C
p2_L04	6	127	?	U
p2_L04	7	145	?	U
p2_L04	8	138	?	U
p2_L04	9	25	r	C
p2_L04	10	10	o	C
p2_L04	11	8	o	C
p2_L04	12	75	c	C
p2_L04	13	105	i	C
p2_L04	14	75	c	C
p2_L04	15	55	y	I
p2_L04	16	150	?	U
p2_L04	19	9	o	C
p2_L04	20	89	f	I
p2_L04	21	87	f	C
p2_L04	22	25	r	C
p2_L05	1	84	e	C
p2_L05	2	145	?	U
p2_L05	3	127	?	U
p2_L05	4	77	d	C
p2_L05	5	81	e	C
p2_L05	6	117	m	C
p2_L05	7	84	e	C
p2_L05	8	4	n	C
p2_L05	9	83	e	C
p2_L05	10	29	s	C
p2_L05	11	124	?	U
p2_L05	12	37	u	C
p2_L05	13	103	i	C
p2_L05	14	3	n	C
p2_L05	15	92	g	C
p2_L05	16	35	t	M
p2_L05	17	149	?	U
p2_L05	18	73	c	C
p2_L05	19	6	o	C
p2_L05	20	113	l	M
p2_L05	21	12	p	C
p2_L05	22	65	a	C
p2_L05	23	105	i	C
p2_L06	1	93	g	C
p2_L06	2	4	n	C
p2_L06	3	104	i	C
p2_L06	4	83	e	C
p2_L06	5	29	s	C
p2_L06	6	129	?	U
p2_L06	7	140	?	U
p2_L06	8	335	?	U
p2_L06	9	65	a	C
p2_L06	10	150	?	U
p2_L06	11	111	l	C
p2_L06	12	81	e	C
p2_L06	13	38	u	C
p2_L06	14	25	r	C
p2_L06	15	27	s	C
p2_L06	16	138	?	U
p2_L06	17	77	d	C
p2_L06	18	83	e	C
p2_L06	19	29	s	C
p2_L06	20	14	p	C
p2_L06	21	85	e	C
p2_L07	1	4	n	C
p2_L07	2	30	s	C
p2_L07	3	130	?	U
p2_L07	4	39	u	C
p2_L07	5	84	e	C
p2_L07	6	25	r	C
p2_L07	7	29	s	C
p2_L07	8	89	f	I
p2_L07	9	25	r	C
p2_L07	10	105	i	C
p2_L07	11	30	s	C
p2_L07	12	85	e	C
p2_L07	13	148	?	U
p2_L07	16	114	l	C
p2_L07	17	85	e	C
p2_L07	18	111	l	C
p2_L07	19	80	d	M
p2_L08	1	39	u	C
p2_L08	2	90	f	C
p2_L08	3	56	z	C
p2_L08	4	81	e	M
p2_L08	5	82	e	C
p2_L08	6	211	?	U
p2_L08	7	34	t	C
p2_L08	10	84	e	C
p2_L08	11	87	f	C
p2_L08	12	81	e	C
p2_L08	13	21	r	C
p2_L08	14	6	o	C
p2_L08	15	5	n	C
p2_L08	16	35	t	C
p2_L08	17	150	?	U
p2_L08	18	129	?	U
p2_L08	20	331	?	U
p2_L08	21	95	g	I
p2_L08	22	39	u	C
p2_L09	1	81	e	C
p2_L09	2	23	r	C
p2_L09	3	25	r	C
p2_L09	4	20	q	C
p2_L09	5	101	i	C
p2_L09	6	62	a	C
p2_L09	7	87	f	C
p2_L09	8	114	l	C
p2_L09	9	85	e	C
p2_L09	10	148	?	U
p2_L09	11	232	?	U
p2_L09	17	115	l	C
p2_L09	18	84	e	C
p2_L09	19	4	n	C
p2_L09	20	5	n	M
p2_L09	21	81	e	C
p2_L09	22	116	m	C
p2_L10	1	52	y	I
p2_L10	3	221	?	U
p2_L10	4	36	u	C
p2_L10	5	83	e	C
p2_L10	6	23	r	C
p2_L10	7	27	s	C
p2_L10	8	147	?	U
p2_L10	9	71	c	C
p2_L10	10	84	e	C
p2_L10	11	75	c	C
p2_L10	12	65	a	C
p2_L10	13	25	r	C
p2_L10	14	35	t	C
p2_L10	15	105	i	C
p2_L10	16	85	e	C
p2_L10	17	24	r	C
p2_L10	18	111	l	C
p2_L10	19	61	a	C
p2_L10	20	125	?	U
p2_L10	21	150	?	U
p2_L11	5	17	q	C
p2_L11	6	76	d	C
p2_L11	7	101	i	C
p2_L11	8	112	l	C
p2_L11	9	57	z	C
p2_L11	10	140	?	U
p2_L11	11	121	NULL	C
p2_L11	12	26	s	C
p2_L11	13	72	c	C
p2_L11	14	82	e	M
p2_L11	15	37	u	C
p2_L11	16	82	e	C
p2_L11	17	2	n	C
p2_L11	18	32	t	C
p2_L11	19	175	?	U
p2_L11	20	115	l	C
p2_L11	21	81	e	C
p2_L12	1	89	f	I
p2_L12	2	21	r	C
p2_L12	3	27	s	C
p2_L12	4	25	r	C
p2_L12	5	82	e	C
p2_L12	6	81	e	C
p2_L12	7	21	r	C
p2_L12	8	65	a	C
p2_L12	9	105	i	C
p2_L12	10	75	c	C
p2_L12	11	35	t	C
p2_L12	12	82	e	M
p2_L12	13	30	s	C
p2_L12	15	122	NULL	C
p2_L12	16	29	s	C
