line	position	sign	confidence
04614_p1_L02_b	14	8	H
04614_p1_L02_b	15	40	H
04614_p1_L02_b	16	27	H
04614_p1_L02_b	17	289	L
04614_p1_L02_b	18	7	H
04614_p1_L02_b	19	39	H
04614_p1_L02_b	20	105	H
04614_p1_L02_b	21	112	H
04614_p1_L02_c	1	31	H
04614_p1_L02_c	2	21	H
04614_p1_L02_c	3	6	H
04614_p1_L02_c	4	36	H
04614_p1_L02_c	5	40	H
04614_p1_L02_c	6	82	H
04614_p1_L02_c	7	22	H
04614_p1_L02_c	8	63	H
04614_p1_L02_c	9	117	H
04614_p1_L02_c	10	7	H
04614_p1_L02_c	11	2	H
04614_p1_L02_c	12	86	H
04614_p1_L02_c	13	23	H
04614_p1_L02_c	14	84	H
04614_p1_L02_c	15	24	H
04614_p1_L02_c	16	82	H
04614_p1_L02_c	17	172	L
04614_p1_L02_c	18	111	H
04614_p1_L02_c	19	81	H
04614_p1_L02_c	20	16	H
04614_p1_L02_c	21	37	H
04614_p1_L02_c	22	83	H
04614_p1_L02_c	23	111	H
04614_p1_L02_d	1	85	H
04614_p1_L02_d	2	28	H
04614_p1_L02_d	3	33	H
04614_p1_L02_d	4	63	H
04614_p1_L02_d	5	111	H
04614_p1_L02_d	6	113	H
04614_p1_L02_d	7	82	H
04614_p1_L02_d	8	121	H
04614_p1_L02_d	9	132	L
04614_p1_L02_d	10	12	H
04614_p1_L02_d	11	7	H
04614_p1_L02_d	12	40	H
04614_p1_L02_d	13	25	H
04614_p1_L02_d	14	62	H
04614_p1_L02_d	15	31	H
04614_p1_L02_d	16	35	H
04614_p1_L02_d	17	63	H
04614_p1_L02_d	18	2	H
04614_p1_L02_d	19	78	H
04614_p1_L02_d	20	21	H
04614_p1_L02_d	21	85	H
04614_p1_L02_e	1	79	H
04614_p1_L02_e	2	81	H
04614_p1_L02_e	3	112	H
04614_p1_L02_e	4	64	H
04614_p1_L02_e	5	30	H
04614_p1_L02_e	6	72	H
04614_p1_L02_e	7	97	H
04614_p1_L02_e	8	65	H
04614_p1_L02_e	9	22	H
04614_p1_L02_e	10	91	H
04614_p1_L02_e	11	82	H
04614_p1_L02_e	12	76	H
04614_p1_L02_e	13	81	H
04614_p1_L02_e	14	30	H
04614_p1_L02_e	15	103	H
04614_p1_L02_e	16	82	H
04614_p1_L02_e	17	40	H
04614_p1_L02_e	18	21	H
04614_p1_L02_e	19	90	H
04614_p1_L02_e	20	81	H
04614_p1_L02_e	21	21	H
04614_p1_L03_a	1	92	H
04614_p1_L03_a	2	6	H
04614_p1_L03_a	3	37	H
04614_p1_L03_a	4	28	H
04614_p1_L03_a	5	82	H
04614_p1_L03_a	6	=le	H
04614_p1_L03_a	7	=que	H
04614_p1_L03_a	8	=nous	H
04614_p1_L03_a	9	=a	H
04614_p1_L03_a	10	=mande	H
04614_p1_L03_a	11	=par	H
04614_p1_L03_a	12	=un	H
04614_p1_L03_a	13	=homme	L
04614_p1_L03_a	14	=expres	H
04614_p1_L03_a	15	=qui	H
04614_p1_L03_a	16	=nous	H
04614_p1_L03_a	17	=supplioit	L
04614_p1_L03_b	1	=De	L
04614_p1_L03_b	2	=poinct	L
04614_p1_L03_b	3	40	H
04614_p1_L03_b	4	7	H
04614_p1_L03_b	5	36	H
04614_p1_L03_b	6	111	H
04614_p1_L03_b	7	112	H
04614_p1_L03_b	8	9	H
04614_p1_L03_b	9	21	H
04614_p1_L03_b	10	12	H
04614_p1_L03_b	11	61	H
04614_p1_L03_b	12	26	H
04614_p1_L03_b	13	30	H
04614_p1_L03_b	14	82	H
04614_p1_L03_b	15	23	H
04614_p1_L03_b	16	114	H
04614_p1_L03_b	17	64	H
04614_p1_L03_b	18	117	H
04614_p1_L03_b	19	82	H
04614_p1_L03_b	20	38	H
04614_p1_L03_c	1	26	H
04614_p1_L03_c	2	85	H
04614_p1_L03_c	3	65	H
04614_p1_L03_c	4	36	H
04614_p1_L03_c	5	64	H
04614_p1_L03_c	6	3	H
04614_p1_L03_c	7	33	H
04614_p1_L03_c	8	115	H
04614_p1_L03_c	9	81	H
04614_p1_L03_c	10	63	H
04614_p1_L03_c	11	40	H
04614_p1_L03_c	12	10	H
04614_p1_L03_c	13	22	H
04614_p1_L03_c	14	6	H
04614_p1_L03_c	15	37	H
04614_p1_L03_c	16	13	H
04614_p1_L03_c	17	7	H
04614_p1_L03_c	18	36	H
04614_p1_L03_c	19	22	H
04614_p1_L03_c	20	72	H
04614_p1_L03_c	21	81	H
04614_p1_L03_d	1	16	H
04614_p1_L03_d	2	38	H
04614_p1_L03_d	3	102	H
04614_p1_L03_d	4	13	H
04614_p1_L03_d	5	6	H
04614_p1_L03_d	6	36	H
04614_p1_L03_d	7	21	H
04614_p1_L03_d	8	33	H
04614_p1_L03_d	9	7	H
04614_p1_L03_d	10	31	H
04614_p1_L03_d	11	26	H
04614_p1_L03_d	12	72	H
04614_p1_L03_d	13	96	H
04614_p1_L03_d	14	8	H
04614_p1_L03_d	15	27	H
04614_p1_L03_d	16	82	H
04614_p1_L03_d	17	94	H
04614_p1_L03_d	18	25	H
04614_p1_L03_d	19	61	H
04614_p1_L03_d	20	2	H
04614_p1_L03_d	21	76	H
04614_p1_L03_d	22	85	H
04614_p1_L03_d	23	117	H
04614_p1_L04_a	1	90	H
04614_p1_L04_a	2	87	H
04614_p1_L04_a	3	61	H
04614_p1_L04_a	4	21	H
04614_p1_L04_a	5	82	H
04614_p1_L04_a	6	29	H
04614_p1_L04_a	7	126	H
04614_p1_L04_a	8	132	L
04614_p1_L04_a	9	75	H
04614_p1_L04_a	10	82	H
04614_p1_L04_a	11	20	H
04614_p1_L04_a	12	36	H
04614_p1_L04_a	13	81	H
04614_p1_L04_a	14	114	H
04614_p1_L04_a	15	37	H
04614_p1_L04_a	16	102	H
04614_p1_L04_a	17	62	H
04614_p1_L04_a	18	39	H
04614_p1_L04_a	19	8	H
04614_p1_L04_a	20	2	H
04614_p1_L04_a	21	27	H
04614_p1_L04_a	22	65	H
04614_p1_L04_a	23	77	L
04614_p1_L04_b	1	72	H
04614_p1_L04_b	2	6	H
04614_p1_L04_b	3	24	H
04614_p1_L04_b	4	79	H
04614_p1_L04_b	5	85	H
04614_p1_L04_b	6	31	H
04614_p1_L04_b	7	10	H
04614_p1_L04_b	8	40	H
04614_p1_L04_b	9	32	H
04614_p1_L04_b	10	81	H
04614_p1_L04_b	11	87	H
04614_p1_L04_b	12	6	H
04614_p1_L04_b	13	103	H
04614_p1_L04_b	14	28	H
04614_p1_L04_b	15	62	H
04614_p1_L04_b	16	39	H
04614_p1_L04_b	17	84	H
04614_p1_L04_b	18	73	H
04614_p1_L04_b	19	35	H
04614_p1_L04_b	20	23	H
04614_p1_L04_b	21	84	H
04614_p1_L04_b	22	28	H
04614_p1_L04_c	1	91	H
04614_p1_L04_c	2	21	H
04614_p1_L04_c	3	61	H
04614_p1_L04_c	4	2	H
04614_p1_L04_c	5	76	H
04614_p1_L04_c	6	82	H
04614_p1_L04_c	7	77	H
04614_p1_L04_c	8	103	H
04614_p1_L04_c	9	88	H
04614_p1_L04_c	10	86	H
04614_p1_L04_c	11	105	H
04614_p1_L04_c	12	71	H
04614_p1_L04_c	13	74	H
04614_p1_L04_c	14	37	H
04614_p1_L04_c	15	113	H
04614_p1_L04_c	16	33	H
04614_p1_L04_c	17	81	H
04614_p1_L04_c	18	74	H
04614_p1_L04_c	19	6	H
04614_p1_L04_c	20	118	H
04614_p1_L04_c	21	120	H
04614_p1_L04_c	22	85	H
04614_p1_L04_d	1	85	H
04614_p1_L04_d	2	4	H
04614_p1_L04_d	3	65	H
04614_p1_L04_d	4	37	H
04614_p1_L04_d	5	8	H
04614_p1_L04_d	6	2	H
04614_p1_L04_d	7	37	H
04614_p1_L04_d	8	87	H
04614_p1_L05_a	1	71	H
04614_p1_L05_a	2	61	H
04614_p1_L05_a	3	21	H
04614_p1_L05_a	4	62	H
04614_p1_L05_a	5	36	H
04614_p1_L05_a	6	27	H
04614_p1_L05_a	7	103	H
04614_p1_L05_a	8	67	L
04614_p1_L05_a	9	104	H
04614_p1_L05_a	10	82	H
04614_p1_L05_a	11	3	H
04614_p1_L05_a	12	4	H
04614_p1_L05_a	13	6	H
04614_p1_L05_a	14	36	H
04614_p1_L05_a	15	26	H
04614_p1_L05_a	16	86	H
04614_p1_L05_a	17	65	H
04614_p1_L05_a	18	90	H
04614_p1_L05_a	19	32	H
04614_p1_L05_a	20	103	H
04614_p1_L05_a	21	103	H
04614_p1_L05_b	1	61	H
04614_p1_L05_b	2	31	H
04614_p1_L05_b	3	33	H
04614_p1_L05_b	4	64	H
04614_p1_L05_b	5	5	H
04614_p1_L05_b	6	67	L
04614_p1_L05_b	7	21	H
04614_p1_L05_b	8	33	H
04614_p1_L05_b	9	114	H
04614_p1_L05_b	10	82	H
04614_p1_L05_b	11	29	H
04614_p1_L05_b	12	90	H
04614_p1_L05_b	13	22	H
04614_p1_L05_b	14	63	H
04614_p1_L05_b	15	3	H
04614_p1_L05_b	16	72	H
04614_p1_L05_b	17	8	H
04614_p1_L05_b	18	102	H
04614_p1_L05_b	19	24	H
04614_p1_L05_b	20	114	H
04614_p1_L05_b	21	84	H
04614_p1_L05_c	1	18	H
04614_p1_L05_c	2	40	H
04614_p1_L05_c	3	85	H
04614_p1_L05_c	4	112	H
04614_p1_L05_c	5	56	H
04614_p1_L05_c	6	1	L
04614_p1_L05_c	7	6	H
04614_p1_L05_c	8	40	H
04614_p1_L05_c	9	30	H
04614_p1_L05_c	10	80	H
04614_p1_L05_c	11	7	H
04614_p1_L05_c	12	40	H
04614_p1_L05_c	13	5	H
04614_p1_L05_c	14	31	H
04614_p1_L05_c	15	91	H
04614_p1_L05_c	16	22	H
04614_p1_L05_c	17	62	H
04614_p1_L05_c	18	2	H
04614_p1_L05_c	19	32	H
04614_p1_L05_c	20	8	H
04614_p1_L05_c	21	24	H
04614_p1_L05_c	22	35	H
04614_p1_L05_c	23	76	L
04614_p1_L05_c	24	81	H
04614_p1_L05_d	1	77	H
04614_p1_L05_d	2	85	H
04614_p1_L05_d	3	107	L
04614_p1_L05_d	4	6	H
04614_p1_L05_d	5	23	H
04614_p1_L05_d	6	81	H
04614_p1_L05_d	7	21	H
04614_p1_L05_d	8	26	H
04614_p1_L05_d	9	101	H
04614_p1_L05_d	10	112	H
04614_p1_L05_d	11	7	L
04614_p1_L06_a	1	=cnuoys	L
04614_p1_L06_a	2	76	H
04614_p1_L06_a	3	39	H
04614_p1_L06_a	4	82	H
04614_p1_L06_a	5	46	H
04614_p1_L06_a	6	100	H
04614_p1_L06_a	7	80	H
04614_p1_L06_a	8	7	L
04614_p1_L06_a	9	31	H
04614_p1_L06_a	10	96	H
04614_p1_L06_a	11	102	H
04614_p1_L06_a	12	113	H
04614_p1_L06_a	13	26	H
04614_p1_L06_a	14	97	H
04614_p1_L06_a	15	6	H
04614_p1_L06_a	16	117	H
04614_p1_L06_a	17	82	H
04614_p1_L06_a	18	28	H
04614_p1_L06_a	19	12	H
04614_p1_L06_a	20	6	H
04614_p1_L06_a	21	36	H
04614_p1_L06_a	22	21	H
04614_p1_L06_b	1	113	H
04614_p1_L06_b	2	84	H
04614_p1_L06_b	3	88	H
04614_p1_L06_b	4	61	H
04614_p1_L06_b	5	102	H
04614_p1_L06_b	6	23	H
04614_p1_L06_b	7	84	H
04614_p1_L06_b	8	96	H
04614_p1_L06_b	9	62	H
04614_p1_L06_b	10	27	H
04614_p1_L06_b	11	34	H
04614_p1_L06_b	12	85	H
04614_p1_L06_b	13	25	H
04614_p1_L06_b	14	=de	L
04614_p1_L06_b	15	=facon	L
04614_p1_L06_b	16	=que	H
04614_p1_L06_b	17	=je	H
04614_p1_L06_b	18	=pere	L
04614_p1_L06_b	19	=que	H
04614_p1_L06_c	1	63	H
04614_p1_L06_c	2	40	H
04614_p1_L06_c	3	24	H
04614_p1_L06_c	4	7	H
04614_p1_L06_c	5	3	H
04614_p1_L06_c	6	28	H
04614_p1_L06_c	7	4	H
04614_p1_L06_c	8	8	H
04614_p1_L06_c	9	39	H
04614_p1_L06_c	10	81	H
04614_p1_L06_c	11	111	L
04614_p1_L06_c	12	114	H
04614_p1_L06_c	13	84	H
04614_p1_L06_c	14	28	H
04614_p1_L06_c	15	77	H
04614_p1_L06_c	16	83	H
04614_p1_L06_c	17	118	H
04614_p1_L06_c	18	81	H
04614_p1_L06_c	19	38	H
04614_p1_L06_c	20	24	H
04614_p1_L06_c	21	38	H
04614_p1_L06_d	1	82	H
04614_p1_L06_d	2	2	H
04614_p1_L06_d	3	40	H
04614_p1_L06_d	4	83	H
04614_p1_L06_d	5	76	H
04614_p1_L06_d	6	81	H
04614_p1_L06_d	7	96	H
04614_p1_L06_d	8	83	H
04614_p1_L06_d	9	30	H
04614_p1_L06_d	10	22	H
04614_p1_L06_d	11	61	H
04614_p1_L07_a	1	85	H
04614_p1_L07_a	2	28	H
04614_p1_L07_a	3	72	H
04614_p1_L07_a	4	24	H
04614_p1_L07_a	5	102	H
04614_p1_L07_a	6	12	H
04614_p1_L07_a	7	31	H
04614_p1_L07_a	8	77	H
04614_p1_L07_a	9	85	H
04614_p1_L07_a	10	5	H
04614_p1_L07_a	11	6	H
04614_p1_L07_a	12	40	H
04614_p1_L07_a	13	4	H
04614_p1_L07_a	14	7	H
04614_p1_L07_a	15	39	H
04614_p1_L07_a	16	20	H
04614_p1_L07_b	1	66	H
04614_p1_L07_b	2	113	H
04614_p1_L07_b	3	85	H
04614_p1_L07_b	4	4	H
04614_p1_L07_b	5	34	H
04614_p1_L07_b	6	17	H
04614_p1_L07_b	7	70	H
04614_p1_L07_b	8	82	H
04614_p1_L07_b	9	8	H
04614_p1_L07_b	10	1	H
04614_p1_L07_b	11	62	H
04614_p1_L07_b	12	2	H
04614_p1_L07_b	13	32	H
04614_p1_L07_b	14	63	H
04614_p1_L07_b	15	3	H
04614_p1_L07_b	16	79	H
04614_p1_L07_b	17	84	H
04614_p1_L07_b	18	15	H
04614_p1_L07_b	19	115	H
04614_p1_L07_b	20	39	H
04614_p1_L07_b	21	29	H
04614_p1_L07_c	1	18	H
04614_p1_L07_c	2	37	H
04614_p1_L07_c	3	81	H
04614_p1_L07_c	4	114	H
04614_p1_L07_c	5	64	H
04614_p1_L07_c	6	72	H
04614_p1_L07_c	7	6	H
04614_p1_L07_c	8	120	H
04614_p1_L07_c	9	13	H
04614_p1_L07_c	10	65	H
04614_p1_L07_c	11	91	H
04614_p1_L07_c	12	2	H
04614_p1_L07_c	13	103	H
04614_p1_L07_c	14	84	H
04614_p1_L07_c	15	73	H
04614_p1_L07_c	16	8	H
04614_p1_L07_c	17	21	H
04614_p1_L07_c	18	9	H
04614_p1_L07_c	19	4	H
04614_p1_L07_c	20	81	H
04614_p1_L07_c	21	111	H
04614_p1_L07_d	1	16	H
04614_p1_L07_d	2	36	H
04614_p1_L07_d	3	82	H
04614_p1_L07_d	4	112	H
04614_p1_L07_d	5	61	H
04614_p1_L07_d	6	21	H
04614_p1_L07_d	7	83	H
04614_p1_L07_d	8	26	H
04614_p1_L07_d	9	31	H
04614_p1_L07_d	10	84	H
04614_p1_L07_d	11	83	H
04614_p1_L07_d	12	29	H
04614_p1_L07_d	13	33	H
04614_p1_L07_d	14	7	H
04614_p1_L07_d	15	102	L
04614_p1_L08_a	1	39	H
04614_p1_L08_a	2	83	H
04614_p1_L08_a	3	118	H
04614_p1_L08_a	4	6	H
04614_p1_L08_a	5	1	L
04614_p1_L08_a	6	26	H
04614_p1_L08_a	7	32	H
04614_p1_L08_a	8	61	H
04614_p1_L08_a	9	2	H
04614_p1_L08_a	10	34	H
04614_p1_L08_a	11	63	H
04614_p1_L08_a	12	38	H
04614_p1_L08_a	13	114	H
04614_p1_L08_a	14	10	H
04614_p1_L08_a	15	5	H
04614_p1_L08_a	16	91	H
04614_p1_L08_a	17	87	H
04614_p1_L08_a	18	81	H
04614_p1_L08_a	19	80	H
04614_p1_L08_a	20	38	H
04614_p1_L08_a	21	81	H
04614_p1_L08_b	1	120	H
04614_p1_L08_b	2	101	H
04614_p1_L08_b	3	111	H
04614_p1_L08_b	4	115	H
04614_p1_L08_b	5	85	H
04614_p1_L08_b	6	122	H
04614_p1_L08_b	7	131	H
04614_p1_L08_b	8	142	H
04614_p1_L08_b	9	150	L
04614_p1_L08_b	10	20	H
04614_p1_L08_b	11	40	H
04614_p1_L08_b	12	61	H
04614_p1_L08_b	13	2	H
04614_p1_L08_b	14	31	H
04614_p1_L08_b	15	62	H
04614_p1_L08_b	16	3	H
04614_p1_L08_b	17	6	H
04614_p1_L08_b	18	39	H
04614_p1_L08_b	19	29	H
04614_p1_L08_b	20	25	H
04614_p1_L08_c	1	83	H
04614_p1_L08_c	2	38	H
04614_p1_L08_c	3	32	H
04614_p1_L08_c	4	96	H
04614_p1_L08_c	5	84	H
04614_p1_L08_c	6	24	H
04614_p1_L08_c	7	27	H
04614_p1_L08_c	8	61	H
04614_p1_L08_c	9	37	H
04614_p1_L08_c	10	8	H
04614_p1_L08_c	11	3	H
04614_p1_L08_c	12	27	H
04614_p1_L08_c	13	31	H
04614_p1_L08_c	14	21	H
04614_p1_L08_c	15	64	H
04614_p1_L08_c	16	102	H
04614_p1_L08_c	17	33	H
04614_p1_L08_c	18	82	H
04614_p1_L08_c	19	63	H
04614_p1_L08_c	20	40	H
04614_p1_L08_c	21	81	H
04614_p1_L08_c	22	71	H
04614_p1_L08_d	1	17	H
04614_p1_L08_d	2	37	H
04614_p1_L08_d	3	84	H
04614_p1_L08_d	4	28	H
04614_p1_L08_d	5	82	H
04614_p1_L08_d	6	36	H
04614_p1_L08_d	7	46	H
04614_p1_L08_d	8	12	H
04614_p1_L08_d	9	7	H
04614_p1_L08_d	10	37	H
04614_p1_L08_d	11	22	H
04614_p1_L08_d	12	40	H
04614_p1_L08_d	13	8	H
04614_p1_L08_d	14	36	H
04614_p1_L08_d	15	111	H
04614_p1_L08_d	16	113	H
04614_p1_L08_d	17	21	H
04614_p1_L08_d	18	71	H
04614_p1_L08_d	19	10	H
04614_p1_L08_d	20	2	H
04614_p1_L09_a	1	31	H
04614_p1_L09_a	2	101	H
04614_p1_L09_a	3	3	H
04614_p1_L09_a	4	37	H
04614_p1_L09_a	5	83	H
04614_p1_L09_a	6	23	H
04614_p1_L09_a	7	82	H
04614_p1_L09_a	8	5	H
04614_p1_L09_a	9	73	H
04614_p1_L09_a	10	10	H
04614_p1_L09_a	11	23	H
04614_p1_L09_a	12	70	L
04614_p1_L09_a	13	9	H
04614_p1_L09_a	14	118	H
04614_p1_L09_a	15	7	H
04614_p1_L09_a	16	107	L
04614_p1_L09_a	17	28	H
04614_p1_L09_a	18	115	H
04614_p1_L09_a	19	81	H
04614_p1_L09_a	20	36	H
04614_p1_L09_a	21	25	H
04614_p1_L09_b	1	21	H
04614_p1_L09_b	2	81	H
04614_p1_L09_b	3	36	H
04614_p1_L09_b	4	31	H
04614_p1_L09_b	5	96	H
04614_p1_L09_b	6	85	H
04614_p1_L09_b	7	22	H
04614_p1_L09_b	8	76	H
04614_p1_L09_b	9	101	H
04614_p1_L09_b	10	1	L
04614_p1_L09_b	11	26	H
04614_p1_L09_b	12	31	H
04614_p1_L09_b	13	120	H
04614_p1_L09_b	14	62	H
04614_p1_L09_b	15	103	H
04614_p1_L09_b	16	27	H
04614_p1_L09_b	17	105	H
04614_p1_L09_b	18	111	H
04614_p1_L09_b	19	1	L
04614_p1_L09_b	20	6	H
04614_p1_L09_b	21	2	H
04614_p1_L09_c	1	15	H
04614_p1_L09_c	2	62	H
04614_p1_L09_c	3	28	H
04614_p1_L09_c	4	39	H
04614_p1_L09_c	5	7	H
04614_p1_L09_c	6	40	H
04614_p1_L09_c	7	112	H
04614_p1_L09_c	8	39	H
04614_p1_L09_c	9	102	H
04614_p1_L09_c	10	65	H
04614_p1_L09_c	11	115	H
04614_p1_L09_c	12	111	H
04614_p1_L09_c	13	81	H
04614_p1_L09_c	14	92	H
04614_p1_L09_c	15	37	L
04614_p1_L09_c	16	63	H
04614_p1_L09_c	17	3	H
04614_p1_L09_c	18	27	H
04614_p1_L09_c	19	16	H
04614_p1_L09_c	20	36	H
04614_p1_L09_c	21	82	H
04614_p1_L09_d	1	101	H
04614_p1_L09_d	2	65	H
04614_p1_L09_d	3	120	H
04614_p1_L09_d	4	64	H
04614_p1_L09_d	5	101	H
04614_p1_L09_d	6	26	H
04614_p1_L09_d	7	61	H
04614_p1_L09_d	8	81	H
04614_p1_L09_d	9	27	H
04614_p1_L09_d	10	31	H
04614_p1_L09_d	11	83	H
04614_p1_L09_d	12	6	H
04614_p1_L09_d	13	36	H
04614_p1_L09_d	14	51	L
04614_p1_L09_d	15	17	H
04614_p1_L09_d	16	38	H
04614_p1_L09_d	17	82	H
04614_p1_L09_d	18	21	H
04614_p1_L09_d	19	87	H
04614_p1_L09_d	20	40	H
04614_p1_L09_d	21	35	H
04614_p1_L09_d	22	96	H
04614_p1_L09_d	23	81	H
04614_p1_L10_a	1	61	H
04614_p1_L10_a	2	52	H
04614_p1_L10_a	3	81	H
04614_p1_L10_a	4	1	L
04614_p1_L10_a	5	31	H
04614_p1_L10_a	6	86	H
04614_p1_L10_a	7	61	H
04614_p1_L10_a	8	105	H
04614_p1_L10_a	9	71	H
04614_p1_L10_a	10	31	H
04614_p1_L10_a	11	75	H
04614_p1_L10_a	12	84	H
04614_p1_L10_a	13	20	H
04614_p1_L10_a	14	40	H
04614_p1_L10_a	15	85	H
04614_p1_L10_a	16	101	H
04614_p1_L10_a	17	111	H
04614_p1_L10_a	18	60	H
04614_p1_L10_a	19	64	H
04614_p1_L10_a	20	1	L
04614_p1_L10_a	21	31	H
04614_p1_L10_a	22	90	H
04614_p1_L10_b	1	64	H
04614_p1_L10_b	2	104	H
04614_p1_L10_b	3	73	H
04614_p1_L10_b	4	33	H
04614_p1_L10_b	5	40	H
04614_p1_L10_b	6	5	H
04614_p1_L10_b	7	120	H
04614_p1_L10_b	8	10	H
04614_p1_L10_b	9	105	H
04614_p1_L10_b	10	30	H
04614_p1_L10_b	11	85	H
04614_p1_L10_b	12	31	H
04614_p1_L10_b	13	77	H
04614_p1_L10_b	14	84	H
04614_p1_L10_b	15	118	H
04614_p1_L10_b	16	101	H
04614_p1_L10_b	17	=comme	L
04614_p1_L10_b	18	=il	H
04614_p1_L10_b	19	=faisoit	L
04614_p1_L10_c	1	=en	H
04614_p1_L10_c	2	=verite	H
04614_p1_L10_c	3	=que	H
04614_p1_L10_c	4	=je	H
04614_p1_L10_c	5	=confesse	H
04614_p1_L10_c	6	=que	H
04614_p1_L10_c	7	=jen	L
04614_p1_L10_c	8	=trouue	L
04614_p1_L10_c	9	=pas	H
04614_p1_L10_c	10	=aussi	H
04614_p1_L10_c	11	=que	H
04614_p1_L10_c	12	=puis	H
04614_p1_L10_c	13	=estre	H
04614_p1_L10_c	14	40	H
04614_p1_L10_c	15	6	H
04614_p1_L10_c	16	26	H
04614_p1_L10_c	17	31	H
04614_p1_L10_c	18	81	H
04614_p1_L10_d	1	27	H
04614_p1_L10_d	2	81	H
04614_p1_L10_d	3	20	H
04614_p1_L10_d	4	40	H
04614_p1_L10_d	5	101	H
04614_p1_L10_d	6	71	H
04614_p1_L10_d	7	82	H
04614_p1_L10_d	8	76	H
04614_p1_L10_d	9	80	H
04614_p1_L10_d	10	112	H
04614_p1_L10_d	11	85	H
04614_p1_L10_d	12	75	H
04614_p1_L10_d	13	10	H
04614_p1_L10_d	14	1	L
04614_p1_L10_d	15	32	H
04614_p1_L10_d	16	105	H
04614_p1_L10_d	17	2	H
04614_p1_L10_d	18	20	H
04614_p1_L10_d	19	84	H
04614_p1_L10_d	20	21	H
04614_p1_L10_d	21	12	H
04614_p1_L10_d	22	111	H
04614_p1_L10_d	23	76	H
04614_p1_L11_a	1	30	H
04614_p1_L11_a	2	115	H
04614_p1_L11_a	3	10	H
04614_p1_L11_a	4	5	H
04614_p1_L11_a	5	94	L
04614_p1_L11_a	6	31	H
04614_p1_L11_a	7	82	H
04614_p1_L11_a	8	120	H
04614_p1_L11_a	9	15	H
04614_p1_L11_a	10	30	H
04614_p1_L11_a	11	65	H
04614_p1_L11_a	12	36	H
04614_p1_L11_a	13	77	H
