# tools/print_check.py, 26 Sep 2026. A search result, not a novelty verdict (CLAUDE.md rule 10).
phrase	source	result	detail	url
Pfalzgraf thut in warheit viel	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
Sachsen und Landtgraue ist willens	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
Sachsen und Landgraue ist willens	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
Sachsen und Landgrave ist willens	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
Herzog von Sachsen und Landgraf	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
helt sich wol und thut in warheit viel	ia:bub_gb_3N1SAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_3N1SAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_3N1SAAAAcAAJ
Pfalzgraue helt sich wol	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Pfaltzgrave helt sich wol	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Churpfaltz helt sich wol	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Pfaltzgraff helt sich wol	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Pfalzgraf thut in warheit viel	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Sachsen und Landtgraue ist willens	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Sachsen und Landgraue ist willens	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Sachsen und Landgrave ist willens	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Herzog von Sachsen und Landgraf	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
helt sich wol und thut in warheit viel	ia:briefefriedrichd00frie	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefefriedrichd00frie_djvu.txt.gz; 	https://archive.org/details/briefefriedrichd00frie
Pfalzgraue helt sich wol	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Pfaltzgrave helt sich wol	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Churpfaltz helt sich wol	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Pfaltzgraff helt sich wol	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Pfalzgraf thut in warheit viel	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Sachsen und Landtgraue ist willens	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Sachsen und Landgraue ist willens	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Sachsen und Landgrave ist willens	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Herzog von Sachsen und Landgraf	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
helt sich wol und thut in warheit viel	ia:briefedespfalzgr01joha	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/briefedespfalzgr01joha_djvu.txt.gz; 	https://archive.org/details/briefedespfalzgr01joha
Pfalzgraue helt sich wol	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Pfaltzgrave helt sich wol	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Churpfaltz helt sich wol	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Pfaltzgraff helt sich wol	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Pfalzgraf thut in warheit viel	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Sachsen und Landtgraue ist willens	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Sachsen und Landgraue ist willens	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Sachsen und Landgrave ist willens	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Herzog von Sachsen und Landgraf	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
helt sich wol und thut in warheit viel	ia:bub_gb_IilBAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_IilBAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_IilBAAAAcAAJ
Pfalzgraue helt sich wol	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Pfaltzgrave helt sich wol	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Churpfaltz helt sich wol	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Pfaltzgraff helt sich wol	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Pfalzgraf thut in warheit viel	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Sachsen und Landtgraue ist willens	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Sachsen und Landgraue ist willens	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Sachsen und Landgrave ist willens	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Herzog von Sachsen und Landgraf	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
helt sich wol und thut in warheit viel	ia:bub_gb_c4AAAAAAcAAJ	no hits	cached ../../../tmp/claude-0/-home-user-cipher-lab/dd976e70-56f3-572b-a6f0-5709d944fb92/scratchpad/cache/bub_gb_c4AAAAAAcAAJ_djvu.txt.gz; 	https://archive.org/details/bub_gb_c4AAAAAAcAAJ
Pfalzgraue helt sich wol	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfalzgraue%20helt%20sich%20wol%22
Pfaltzgrave helt sich wol	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfaltzgrave%20helt%20sich%20wol%22
Churpfaltz helt sich wol	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Churpfaltz%20helt%20sich%20wol%22
Pfaltzgraff helt sich wol	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfaltzgraff%20helt%20sich%20wol%22
Pfalzgraf thut in warheit viel	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Pfalzgraf%20thut%20in%20warheit%20viel%22
Sachsen und Landtgraue ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Sachsen%20und%20Landtgraue%20ist%20willens%22
Sachsen und Landgraue ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Sachsen%20und%20Landgraue%20ist%20willens%22
Sachsen und Landgrave ist willens	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Sachsen%20und%20Landgrave%20ist%20willens%22
Herzog von Sachsen und Landgraf	ia-global	23 item(s)	nordhusermnzenmn00laue (Nordhäuser Münzen. Münzgeschichte und Katalog); mittelalterliche00lesc_0 (Mittelalterliche Münzen: Band 2); dieneuordnungder0000weni (Die Neuordnung der kirchlichen Verwaltung der Prov); 10012942bsb (Geschichten u. Zustände aus der Vorzeit Mühlhausen); 11608838bsb (〈Die Unionspolitik Landgraf Philipps des Grossmüth)	https://be-api.us.archive.org/fts/v1/search?q=%22Herzog%20von%20Sachsen%20und%20Landgraf%22
helt sich wol und thut in warheit viel	ia-global	2 item(s)	archivesoucorre03pringoog (Archives ou correspondance inédite de la maison d); archivesoucorre11pringoog (Archives ou correspondance inédite de la maison d)	https://be-api.us.archive.org/fts/v1/search?q=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
Pfalzgraue helt sich wol	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfalzgraue%20helt%20sich%20wol%22&country=US&maxResults=10
Pfaltzgrave helt sich wol	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfaltzgrave%20helt%20sich%20wol%22&country=US&maxResults=10
Churpfaltz helt sich wol	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Churpfaltz%20helt%20sich%20wol%22&country=US&maxResults=10
Pfaltzgraff helt sich wol	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfaltzgraff%20helt%20sich%20wol%22&country=US&maxResults=10
Pfalzgraf thut in warheit viel	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Pfalzgraf%20thut%20in%20warheit%20viel%22&country=US&maxResults=10
Sachsen und Landtgraue ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Sachsen%20und%20Landtgraue%20ist%20willens%22&country=US&maxResults=10
Sachsen und Landgraue ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Sachsen%20und%20Landgraue%20ist%20willens%22&country=US&maxResults=10
Sachsen und Landgrave ist willens	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Sachsen%20und%20Landgrave%20ist%20willens%22&country=US&maxResults=10
Herzog von Sachsen und Landgraf	gbooks	1 volume(s)	qJjkEAAAQBAJ Universität und Landtag (1500–1700) 2018-07-16	https://www.googleapis.com/books/v1/volumes?q=%22Herzog%20von%20Sachsen%20und%20Landgraf%22&country=US&maxResults=10
helt sich wol und thut in warheit viel	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22&country=US&maxResults=10
Pfalzgraue helt sich wol	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfalzgraue%20helt%20sich%20wol%22
Pfaltzgrave helt sich wol	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfaltzgrave%20helt%20sich%20wol%22
Churpfaltz helt sich wol	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Churpfaltz%20helt%20sich%20wol%22
Pfaltzgraff helt sich wol	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfaltzgraff%20helt%20sich%20wol%22
Pfalzgraf thut in warheit viel	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Pfalzgraf%20thut%20in%20warheit%20viel%22
Sachsen und Landtgraue ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Sachsen%20und%20Landtgraue%20ist%20willens%22
Sachsen und Landgraue ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Sachsen%20und%20Landgraue%20ist%20willens%22
Sachsen und Landgrave ist willens	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22Sachsen%20und%20Landgrave%20ist%20willens%22
Herzog von Sachsen und Landgraf	openalex	2 work(s)	erste Münzgeschichte des mittelalterlichen Sachsen. Christia (2019) https://doi.org/10.52411/nasg.bd.89.2018.s.159-205; Prelude to the League of Schmalkalden : Philip of Hesse's ne (1986) https://openalex.org/W7203815136	https://api.openalex.org/works?per-page=5&search=%22Herzog%20von%20Sachsen%20und%20Landgraf%22
helt sich wol und thut in warheit viel	openalex	no hits		https://api.openalex.org/works?per-page=5&search=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
(keywords) Wetterauer Grafenverein Nassau 1573	openalex	3 work(s)	Dynastic Scenario Thinking in the Holy Roman Empire (2021) https://doi.org/10.1093/pastj/gtab029; Calvinismus und Reformiertentum im Heiligen Römischen Reich (2013) https://doi.org/10.13109/9783666101069.23; Inventar (2022) https://doi.org/10.37307/b.978-3-503-20685-8.02	https://api.openalex.org/works?per-page=5&search=Wetterauer%20Grafenverein%20Nassau%201573
(keywords) Johann Casimir Kassel 1573 Oranien	openalex	4 work(s)	Dynastic Scenario Thinking in the Holy Roman Empire (2021) https://doi.org/10.1093/pastj/gtab029; Calvinismus und Reformiertentum im Heiligen Römischen Reich (2013) https://doi.org/10.13109/9783666101069.23; Die Pfälzer Kurfürstinnen im 16. Jahrhundert (2015) https://doi.org/10.13109/9783666101366.169; La crise du bois au XVIIIe siècle : mythe ou miroir de la ré (2026) https://doi.org/10.57086/apropos.300	https://api.openalex.org/works?per-page=5&search=Johann%20Casimir%20Kassel%201573%20Oranien
Pfalzgraue helt sich wol	s2	no hits		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfalzgraue%20helt%20sich%20wol%22
Pfaltzgrave helt sich wol	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22
Churpfaltz helt sich wol	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Churpfaltz%20helt%20sich%20wol%22
Pfaltzgraff helt sich wol	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgraff%20helt%20sich%20wol%22
Pfalzgraf thut in warheit viel	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfalzgraf%20thut%20in%20warheit%20viel%22
Sachsen und Landtgraue ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Sachsen%20und%20Landtgraue%20ist%20willens%22
Sachsen und Landgraue ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Sachsen%20und%20Landgraue%20ist%20willens%22
Sachsen und Landgrave ist willens	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Sachsen%20und%20Landgrave%20ist%20willens%22
Herzog von Sachsen und Landgraf	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Herzog%20von%20Sachsen%20und%20Landgraf%22
helt sich wol und thut in warheit viel	s2	not searched (blocked: HTTP 429 on https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22Pfaltzgrave%20helt%20sich%20wol%22)		https://api.semanticscholar.org/graph/v1/paper/search?limit=5&fields=title,authors,year,venue,externalIds&query=%22helt%20sich%20wol%20und%20thut%20in%20warheit%20viel%22
