line	idx	sign	value	grade
4613_L08	4	6	o	C
4613_L08	5	40	u	C
4613_L08	6	26	s	C
4613_L08	7	2	n	C
4613_L08	8	7	o	C
4613_L08	9	38	u	C
4613_L08	10	83	e	C
4613_L08	11	112	l	C
4613_L08	12	81	e	C
4613_L08	13	28	s	C
4613_L08	14	16	q	C
4613_L08	15	37	u	C
4613_L08	16	81	e	C
4613_L08	17	115	l	C
4613_L08	18	82	e	C
4613_L08	19	76	d	C
4613_L08	20	83	e	C
4613_L08	21	22	r	C
4613_L08	22	1	n	C
4613_L08	23	102	i	C
4613_L08	24	8	o	M
4613_L09	1	21	r	C
4613_L09	2	85	e	C
4613_L09	3	30	s	C
4613_L09	4	17	q	C
4613_L09	5	36	u	C
4613_L09	6	61	a	C
4613_L09	7	37	u	C
4613_L09	8	8	o	C
4613_L09	9	2	n	C
4613_L09	10	29	s	C
4613_L09	11	21	r	C
4613_L09	12	82	e	C
4613_L09	13	71	c	C
4613_L09	14	83	e	C
4613_L09	15	39	u	C
4613_L09	16	ii	p	C
4613_L09	17	63	a	C
4613_L09	18	29	s	C
4613_L09	19	40	u	C
4613_L09	20	5	n	C
4613_L09	21	12	p	C
4613_L09	22	83	e	C
4613_L09	23	71	c	C
4613_L09	24	10	o	M
4613_L10	1	96	h	C
4613_L10	2	9	o	C
4613_L10	3	118	m	C
4613_L10	4	85	e	C
4613_L10	5	113	l	C
4613_L10	6	84	e	C
4613_L10	7	18	q	C
4613_L10	8	37	u	C
4613_L10	9	82	e	C
4613_L10	10	112	l	C
4613_L10	11	62	a	C
4613_L10	12	85	e	C
4613_L10	13	40	u	C
4613_L10	14	iii	l	C
4613_L10	15	64	a	C
4613_L10	16	28	s	C
4613_L10	17	72	c	C
4613_L10	18	96	h	C
4613_L10	19	65	a	C
4613_L10	20	21	r	C
4613_L10	21	91	g	C
4613_L10	22	8	o	M
4613_L11	1	76	d	C
4613_L11	2	82	e	C
4613_L11	3	112	l	C
4613_L11	4	65	a	C
4613_L11	5	312	uillede	C
4613_L11	6	218	tillemont	M
4613_L11	14	76	d	C
4613_L11	15	82	e	C
4613_L12	1	2	n	C
4613_L12	2	6	o	C
4613_L12	3	37	u	C
4613_L12	4	26	s	C
4613_L12	5	118	m	C
4613_L12	6	62	a	C
4613_L12	7	2	n	C
4613_L12	8	76	d	C
4613_L12	9	81	e	C
4613_L12	10	22	r	C
4613_L12	11	39	u	C
4613_L12	12	8	o	C
4613_L12	13	27	s	C
4613_L12	14	31	t	C
4613_L12	15	23	r	C
4613_L12	16	82	e	C
4613_L12	17	55	y	I
4613_L12	18	80	d	C
4613_L12	19	36	u	C
4613_L12	20	103	i	C
4613_L12	21	39	u	C
4613_L12	22	83	e	C
4613_L12	23	33	t	C
4613_L13	1	21	r	C
4613_L13	2	81	e	C
4613_L13	3	30	s	C
4613_L13	4	10	o	C
4613_L13	5	111	l	C
4613_L13	6	36	u	C
4613_L13	7	32	t	C
4613_L13	8	105	i	C
4613_L13	9	9	o	C
4613_L13	10	5	n	C
4613_L13	11	29	s	C
4613_L13	12	38	u	C
4613_L13	13	24	r	C
4613_L13	14	34	t	C
4613_L13	15	10	o	C
4613_L13	16	40	u	C
4613_L13	17	35	t	C
4613_L13	18	61	a	C
4613_L13	19	39	u	C
4613_L13	20	12	p	C
4613_L13	21	112	l	C
4613_L13	22	36	u	C
4613_L13	23	26	s	C
4613_L14	1	31	t	C
4613_L14	2	6	o	C
4613_L14	3	26	s	C
4613_L14	4	32	t	C
4613_L14	5	16	q	C
4613_L14	6	40	u	C
4613_L14	7	102	i	C
4613_L14	8	86	f	C
4613_L14	9	62	a	C
4613_L14	10	103	i	C
4613_L14	11	28	s	C
4613_L14	12	82	e	C
4613_L14	13	71	c	C
4613_L14	14	83	e	C
4613_L14	15	15	p	C
4613_L14	16	9	o	C
4613_L14	17	38	u	C
4613_L14	18	112	l	C
4613_L14	19	22	r	C
4613_L14	20	62	a	C
4613_L15	2	2	n	C
4613_L15	3	83	e	C
4613_L15	4	14	p	C
4613_L15	5	65	a	C
4613_L15	6	24	r	C
4613_L15	7	76	d	C
4613_L15	8	8	o	C
4613_L15	9	4	n	C
4613_L15	10	27	s	C
4613_L15	11	13	p	C
4613_L15	12	62	a	C
4613_L15	13	28	s	C
4613_L15	14	113	l	C
4613_L15	15	85	e	C
4613_L15	16	31	t	C
4613_L15	17	84	e	C
4613_L15	18	119	m	C
4613_L15	19	12	p	C
4613_L15	20	28	s	C
4613_L16	1	iii	l	C
4613_L16	2	83	e	C
4613_L16	3	20	q	C
4613_L16	4	40	u	C
4613_L16	5	82	e	C
4613_L16	6	112	l	C
4613_L16	7	81	e	C
4613_L16	8	26	s	C
4613_L16	9	31	t	C
4613_L16	10	66	b	C
4613_L16	11	101	i	C
4613_L16	12	85	e	C
4613_L16	13	5	n	C
4613_L16	14	72	c	C
4613_L16	15	6	o	C
4613_L16	16	40	u	C
4613_L16	17	25	r	C
4613_L16	18	34	t	C
4613_L17	1	90	f	C
4613_L17	2	21	r	C
4613_L17	3	61	a	C
4613_L17	4	1	n	C
4613_L17	5	71	c	C
4613_L17	6	6	o	C
4613_L17	7	101	i	C
4613_L17	8	26	s	C
4613_L17	9	2	n	C
4613_L17	10	7	o	C
4613_L17	11	37	u	C
4613_L17	12	26	s	C
4613_L17	13	62	a	C
4613_L17	14	38	u	C
4613_L17	15	8	o	C
4613_L17	16	3	n	C
4613_L17	17	29	s	C
4613_L17	18	21	r	C
4613_L17	19	82	e	C
4613_L17	20	73	c	C
4613_L17	21	84	e	C
4613_L17	22	40	u	C
4613_L18	1	76	d	C
4613_L18	2	81	e	C
4613_L18	3	4	n	C
4613_L18	4	9	o	C
4613_L18	5	39	u	C
4613_L18	6	83	e	C
4613_L18	7	111	l	C
4613_L18	8	114	l	C
4613_L18	9	84	e	C
4613_L18	10	27	s	C
4613_L18	11	16	q	C
4613_L18	12	36	u	C
4613_L18	13	102	i	C
4613_L18	14	123	l	M
4613_L18	15	57	z	C
4613_L18	16	28	s	C
4613_L18	17	82	e	C
4613_L18	18	21	r	C
4613_L18	19	22	r	C
4613_L18	20	6	o	C
4613_L18	21	1	n	C
4613_L18	22	31	t	C
4613_L19	1	66	b	C
4613_L19	2	102	i	C
4613_L19	3	81	e	C
4613_L19	4	2	n	C
4613_L19	5	31	t	C
4613_L19	6	7	o	C
4613_L19	7	26	s	C
4613_L19	8	32	t	C
4613_L19	9	30	s	C
4613_L19	10	40	u	C
4613_L19	11	25	r	C
4613_L19	12	111	l	C
4613_L19	13	61	a	C
4613_L19	14	120	m	C
4613_L19	15	85	e	C
4613_L19	16	30	s	C
4613_L19	17	27	s	C
4613_L19	18	82	e	C
4613_L19	19	111	l	C
4613_L19	20	112	l	C
4613_L19	21	84	e	C
4613_L20	1	81	e	C
4613_L20	2	33	t	C
4613_L20	3	104	i	C
4613_L20	4	112	l	C
4613_L20	5	81	e	C
4613_L20	6	62	a	C
4613_L20	7	16	q	C
4613_L20	8	36	u	C
4613_L20	9	101	i	C
4613_L20	10	2	n	C
4613_L20	11	56	z	C
4613_L20	12	82	e	C
4613_L20	13	73	c	C
4613_L20	14	83	e	C
4613_L20	15	5	n	C
4613_L20	16	32	t	C
4613_L20	17	339	harquebouziers	C
4613_L20	18	81	e	C
4613_L20	19	32	t	C
4613_L20	20	33	t	C
4613_L20	21	21	r	C
4613_L20	22	6	o	C
4613_L21	1	105	i	C
4613_L21	2	26	s	C
4613_L21	3	72	c	C
4613_L21	4	82	e	C
4613_L21	5	5	n	C
4613_L21	6	34	t	C
4613_L21	7	338	cheuaulxlegiers	C
4613_L21	8	2	n	C
4613_L21	9	6	o	C
4613_L21	10	36	u	C
4613_L21	11	26	s	C
4613_L21	12	81	e	C
4613_L21	13	27	s	C
4613_L21	14	12	p	C
4613_L21	15	83	e	C
4613_L21	16	21	r	C
4613_L21	17	6	o	C
4613_L21	18	1	n	C
4613_L21	19	28	s	C
4613_L21	20	16	q	C
4613_L21	21	37	u	C
4613_L21	22	101	i	C
4613_L21	23	iii	l	C
4613_L22	1	26	s	C
4613_L22	2	82	e	C
4613_L22	3	22	r	C
4613_L22	4	10	o	C
4613_L22	5	5	n	C
4613_L22	6	35	t	C
4613_L22	7	61	a	C
4613_L22	8	101	i	C
4613_L22	9	82	e	C
4613_L22	10	2	n	C
4613_L22	11	31	t	C
4613_L22	12	6	o	C
4613_L22	13	26	s	C
4613_L22	14	32	t	C
4613_L22	15	61	a	C
4613_L22	16	38	u	C
4613_L22	17	13	p	C
4613_L22	18	21	r	C
4613_L22	19	82	e	C
4613_L22	20	26	s	C
4613_L22	21	82	e	C
4613_L23	5	61	a	C
4613_L23	6	86	f	C
4613_L23	7	62	a	C
4613_L23	8	101	i	C
4613_L23	9	112	l	C
4613_L23	10	103	i	C
4613_L23	11	92	g	C
4613_L23	13	21	r	C
4613_L23	14	82	e	C
4613_L23	15	31	t	C
4613_L23	16	102	i	C
4613_L23	17	22	r	C
4613_L23	18	83	e	C
4613_L23	19	23	r	C
4613_L24	1	1	n	M
4613_L24	2	6	o	C
4613_L24	3	40	u	C
4613_L24	4	30	s	C
4613_L24	5	92	g	C
4613_L24	6	82	e	C
4613_L24	7	3	n	C
4613_L24	8	26	s	C
4613_L24	9	76	d	C
4613_L24	10	63	a	C
4613_L24	11	38	u	C
4613_L24	12	15	p	C
4613_L24	13	21	r	C
4613_L24	14	81	e	C
4613_L24	15	22	r	C
4613_L24	16	85	e	C
4613_L24	17	112	l	C
4613_L24	18	61	a	C
4613_L24	19	312	uillede	C
4613_L24	20	273	maestricht	C
4613_L24	21	62	a	C
4613_L25	1	71	c	C
4613_L25	2	62	a	C
4613_L25	3	39	u	C
4613_L25	4	26	s	C
4613_L25	5	82	e	C
4613_L25	6	16	q	C
4613_L25	7	36	u	C
4613_L25	8	81	e	C
4613_L25	9	112	l	C
4613_L25	10	81	e	C
4613_L25	11	26	s	C
4613_L25	12	96	h	C
4613_L25	13	6	o	C
4613_L25	14	39	u	C
4613_L25	15	21	r	C
4613_L25	16	62	a	C
4613_L25	17	92	g	C
4613_L25	18	83	e	C
4613_L25	19	27	s	C
4613_L25	21	347	uiures	C
4613_L26	1	6	o	C
4613_L26	2	2	n	C
4613_L26	3	32	t	C
4613_L26	4	71	c	C
4613_L26	5	7	o	C
4613_L26	6	118	m	C
4613_L26	7	119	m	C
4613_L26	8	81	e	C
4613_L26	9	3	n	C
4613_L26	10	72	c	C
4613_L26	11	83	e	C
4613_L26	12	90	f	C
4613_L26	13	6	o	C
4613_L26	14	21	r	C
4613_L26	15	31	t	C
4613_L26	16	61	a	C
4613_L26	17	88	f	C
4613_L26	18	62	a	C
4613_L26	19	101	i	C
4613_L26	20	111	l	C
4613_L26	21	101	i	C
4613_L26	22	81	e	C
4613_L27	1	21	r	C
4613_L27	3	62	a	C
4613_L27	4	36	u	C
4613_L27	5	6	o	C
4613_L27	6	2	n	C
4613_L27	7	26	s	C
4613_L27	8	112	l	C
4613_L27	9	7	o	C
4613_L27	10	91	g	C
4613_L27	11	82	e	C
4613_L27	12	2	n	C
4613_L27	13	6	o	C
4613_L27	14	40	u	C
4613_L27	15	30	s	C
4613_L27	16	94	g	C
4613_L27	17	81	e	C
4613_L27	18	3	n	C
4613_L27	19	27	s	C
4613_L27	20	101	i	C
4613_L27	21	71	c	C
4613_L27	22	51	y	I
4613_L27	23	62	a	C
4613_L28	1	113	l	C
4613_L28	2	83	e	C
4613_L28	3	4	n	C
4613_L28	4	32	t	C
4613_L28	5	8	o	C
4613_L28	6	39	u	C
4613_L28	7	24	r	C
4613_L28	8	76	d	C
4613_L28	9	81	e	C
4613_L28	10	41	v	I
4613_L28	11	82	e	C
4613_L28	12	31	t	C
4613_L28	13	96	h	C
4613_L28	14	83	e	C
4613_L28	15	128	?	U
4613_L28	16	82	e	C
4613_L28	17	33	t	C
4613_L28	18	73	c	C
4613_L28	19	61	a	C
4613_L28	20	21	r	C
4613_L28	21	31	t	C
4613_L29	1	104	i	C
4613_L29	2	123	l	M
4613_L29	3	56	z	C
4613_L29	4	84	e	C
4613_L29	5	33	t	C
4613_L29	6	115	l	C
4613_L29	7	61	a	C
4613_L29	8	65	a	C
4613_L29	9	36	u	C
4613_L29	10	12	p	C
4613_L29	11	21	r	C
4613_L29	12	81	e	C
4613_L29	13	27	s	C
4615_L01	7	121	NULL	C
4615_L01	8	132	NULL	C
4615_L01	9	31	t	C
4615_L01	10	22	r	C
4615_L01	11	61	a	C
4615_L01	12	71	c	C
4615_L01	13	32	t	C
4615_L01	14	81	e	C
4615_L01	15	121	NULL	C
4615_L02	1	61	a	C
4615_L02	2	36	u	C
4615_L02	3	92	g	C
4615_L02	4	72	c	C
4615_L02	5	1	n	C
4615_L02	6	6	o	C
4615_L02	7	37	u	C
4615_L02	8	26	s	C
4615_L02	9	337	reystres	C
4615_L02	10	121	NULL	C
4615_L02	11	141	NULL	C
4615_L02	12	116	m	C
4615_L02	13	62	a	C
4615_L02	14	101	i	C
4615_L02	15	27	s	C
4615_L02	16	103	i	C
4615_L02	17	93	g	C
4615_L02	18	38	u	C
4615_L02	19	7	o	C
4615_L02	20	51	y	I
4615_L02	21	53	y	I
4615_L03	1	16	q	C
4615_L03	2	40	u	C
4615_L03	3	85	e	C
4615_L03	4	111	l	C
4615_L03	5	63	a	C
4615_L03	6	12	p	C
4615_L03	7	112	l	C
4615_L03	8	39	u	C
4615_L03	9	23	r	C
4615_L03	10	91	g	C
4615_L03	11	21	r	C
4615_L03	12	64	a	C
4615_L03	13	3	n	C
4615_L03	14	76	d	C
4615_L03	15	81	e	C
4615_L03	16	13	p	C
4615_L03	17	64	a	C
4615_L03	18	22	r	C
4615_L03	19	33	t	C
4615_L03	20	107	k	I
4615_L03	21	88	f	C
4615_L03	22	71	c	C
4615_L03	23	82	e	C
4615_L04	1	82	e	C
4615_L04	2	4	n	C
4615_L04	3	21	r	C
4615_L04	4	85	e	C
4615_L04	5	31	t	C
4615_L04	6	8	o	C
4615_L04	7	37	u	C
4615_L04	8	24	r	C
4615_L04	9	5	n	C
4615_L04	10	81	e	C
4615_L04	11	77	d	C
4615_L04	12	83	e	C
4615_L04	13	87	f	C
4615_L04	14	61	a	C
4615_L04	15	72	c	C
4615_L04	16	9	o	C
4615_L04	17	4	n	C
4615_L04	18	17	q	C
4615_L04	19	38	u	C
4615_L04	20	81	e	C
4615_L04	21	2	n	C
4615_L04	22	6	o	C
4615_L04	23	40	u	C
4615_L04	24	27	s	C
4615_L05	1	84	e	C
4615_L05	2	28	s	C
4615_L05	3	33	t	C
4615_L05	4	13	p	C
4615_L05	5	8	o	C
4615_L05	6	27	s	C
4615_L05	7	30	s	C
4615_L05	8	102	i	C
4615_L05	9	66	b	C
4615_L05	10	113	l	C
4615_L05	11	82	e	C
4615_L05	12	79	d	C
4615_L05	13	81	e	C
4615_L05	14	76	d	C
4615_L05	15	83	e	C
4615_L05	16	117	m	C
4615_L05	17	8	o	C
4615_L05	18	25	r	C
4615_L05	19	82	e	C
4615_L05	20	21	r	C
4615_L05	21	121	NULL	C
4615_L05	22	132	NULL	C
4615_L05	23	12	p	C
4615_L06	1	15	p	C
4615_L06	2	114	l	C
4615_L06	3	36	u	C
4615_L06	4	28	s	C
4615_L06	5	115	l	C
4615_L06	6	10	o	C
4615_L06	7	5	n	C
4615_L06	8	94	g	C
4615_L06	9	31	t	C
4615_L06	10	81	e	C
4615_L06	11	120	m	C
4615_L06	12	19	q	C
4615_L06	13	26	s	C
4615_L06	14	82	e	C
4615_L06	15	3	n	C
4615_L06	16	74	c	C
4615_L06	17	83	e	C
4615_L06	18	28	s	C
4615_L06	19	34	t	C
4615_L06	20	71	c	C
4615_L06	21	62	a	C
4615_L06	22	23	r	C
4615_L07	1	33	t	C
4615_L07	2	102	i	C
4615_L07	3	82	e	C
4615_L07	4	26	s	C
4615_L07	5	4	n	C
4615_L07	6	8	o	C
4615_L07	7	40	u	C
4615_L07	8	30	s	C
4615_L07	9	61	a	C
4615_L07	10	31	t	C
4615_L07	11	35	t	C
4615_L07	12	62	a	C
4615_L07	13	2	n	C
4615_L07	14	77	d	C
4615_L07	15	83	e	C
4615_L07	16	24	r	C
4615_L07	17	10	o	C
4615_L07	18	1	n	C
4615_L07	19	29	s	C
4615_L07	20	84	e	C
4615_L07	21	2	n	C
4615_L07	22	11	p	C
4615_L07	23	6	o	C
4615_L07	24	2	n	C
4615_L08	1	83	e	C
4615_L08	2	27	s	C
4615_L08	3	61	a	C
4615_L08	4	40	u	C
4615_L08	5	12	p	C
4615_L08	6	113	l	C
4615_L08	7	36	u	C
4615_L08	8	21	r	C
4615_L08	9	114	l	C
4615_L08	10	6	o	C
4615_L08	11	2	n	C
4615_L08	12	93	g	C
4615_L08	13	76	d	C
4615_L08	14	81	e	C
4615_L08	15	78	d	C
4615_L08	16	40	u	C
4615_L08	17	85	e	C
4615_L08	18	27	s	C
4615_L08	19	101	i	C
4615_L08	20	1	n	C
4615_L08	21	39	u	C
4615_L08	22	21	r	C
4615_L08	23	27	s	C
4615_L09	1	62	a	C
4615_L09	2	13	p	C
4615_L09	3	21	r	C
4615_L09	4	82	e	C
4615_L09	5	26	s	C
4615_L09	6	2	n	C
4615_L09	7	9	o	C
4615_L09	8	40	u	C
4615_L09	9	27	s	C
4615_L09	10	87	f	C
4615_L09	11	21	r	C
4615_L09	12	61	a	C
4615_L09	13	3	n	C
4615_L09	14	71	c	C
4615_L09	15	6	o	C
4615_L09	20	2	n	C
4615_L09	21	81	e	C
4615_L10	1	40	u	C
4615_L10	2	101	i	C
4615_L10	3	82	e	C
4615_L10	4	2	n	C
4615_L10	5	81	e	C
4615_L10	6	3	n	C
4615_L10	7	33	t	C
4615_L10	8	12	p	C
4615_L10	9	62	a	C
4615_L10	10	26	s	C
4615_L10	11	85	e	C
4615_L10	12	3	n	C
4615_L10	13	72	c	C
4615_L10	14	94	g	C
4615_L10	15	31	t	C
4615_L10	16	83	e	C
4615_L10	17	117	m	C
4615_L10	18	12	p	C
4615_L10	19	26	s	C
4615_L10	20	5	n	C
4615_L10	21	6	o	C
4615_L10	22	39	u	C
4615_L10	23	28	s	C
4615_L11	1	14	p	C
4615_L11	2	25	r	C
4615_L11	3	63	a	C
4615_L11	4	4	n	C
4615_L11	5	76	d	C
4615_L11	6	81	e	C
4615_L11	7	22	r	C
4615_L11	8	7	o	C
4615_L11	9	3	n	C
4615_L11	10	27	s	C
4615_L11	11	1	n	C
4615_L11	12	6	o	C
4615_L11	13	26	s	C
4615_L11	14	31	t	C
4615_L11	16	81	e	C
4615_L11	17	26	s	C
4615_L11	18	71	c	C
4615_L11	19	96	h	C
4615_L11	20	81	e	C
4615_L11	21	118	m	C
4615_L11	22	101	i	C
4615_L11	23	2	n	C
4615_L11	24	121	NULL	C
4615_L12	1	83	e	C
4615_L12	2	4	n	C
4615_L12	3	31	t	C
4615_L12	4	21	r	C
4615_L12	5	82	e	C
4615_L12	6	92	g	C
4615_L12	7	23	r	C
4615_L12	8	61	a	C
4615_L12	9	40	u	C
4615_L12	10	84	e	C
4615_L12	11	81	e	C
4615_L12	12	38	u	C
4615_L12	13	272	nyeumegen	C
4615_L12	14	35	t	C
4615_L12	15	6	o	C
4615_L12	16	39	u	C
4615_L12	17	31	t	C
4615_L12	18	78	d	C
4615_L12	19	21	r	C
4615_L12	20	7	o	C
4615_L12	21	102	i	C
4615_L12	22	73	c	C
4615_L12	23	34	t	C
4615_L12	24	122	NULL	C
4615_L13	1	39	u	C
4615_L13	2	81	e	C
4615_L13	3	22	r	C
4615_L13	4	26	s	C
4615_L13	5	270	bommel	C
4615_L13	6	121	NULL	C
4615_L13	7	132	NULL	C
4615_L13	16	123	l	M
4615_L13	17	132	NULL	C
4615_L14	1	12	p	C
4615_L14	2	6	o	C
4615_L14	3	37	u	C
4615_L14	4	21	r	C
4615_L14	5	2	n	C
4615_L14	6	7	o	C
4615_L14	7	36	u	C
4615_L14	8	27	s	C
4615_L14	9	33	t	C
4615_L14	10	61	a	C
4615_L14	11	2	n	C
4615_L14	12	76	d	C
4615_L14	13	21	r	C
4615_L14	14	82	e	C
4615_L14	15	112	l	C
4615_L14	16	61	a	C
4615_L14	17	117	m	C
4615_L14	18	62	a	C
4615_L14	19	102	i	C
4615_L14	20	4	n	C
4615_L14	21	132	NULL	C
4615_L15	1	65	a	C
4615_L15	2	86	f	C
4615_L15	3	90	f	C
4615_L15	4	101	i	C
4615_L15	5	2	n	C
4615_L15	6	16	q	C
4615_L15	7	40	u	C
4615_L15	8	82	e	C
4615_L15	9	4	n	C
4615_L15	10	8	o	C
4615_L15	12	28	s	C
4615_L15	13	40	u	C
4615_L15	14	7	o	C
4615_L15	15	36	u	C
4615_L15	16	27	s	C
4615_L15	17	14	p	C
4615_L15	18	37	u	C
4615_L15	19	26	s	C
4615_L15	20	30	s	C
4615_L15	21	101	i	C
4615_L15	22	9	o	C
4615_L15	23	2	n	C
4615_L15	24	26	s	C
4615_L16	1	105	i	C
4615_L16	2	7	o	C
4615_L16	3	102	i	C
4615_L16	4	2	n	C
4615_L16	5	76	d	C
4615_L16	6	21	r	C
4615_L16	7	82	e	C
4615_L16	8	30	s	C
4615_L16	9	61	a	C
4615_L16	10	1	n	C
4615_L16	11	29	s	C
4615_L16	12	29	s	C
4615_L16	13	12	p	C
4615_L16	14	81	e	C
4615_L16	15	22	r	C
4615_L16	16	33	t	C
4615_L16	17	84	e	C
4615_L16	18	77	d	C
4615_L16	19	81	e	C
4615_L16	20	92	g	C
4615_L16	21	83	e	C
4615_L16	22	9	o	C
4615_L16	23	29	s	C
4615_L17	1	7	o	C
4615_L17	2	2	n	C
4615_L17	3	4	n	C
4615_L17	4	6	o	C
4615_L17	5	36	u	C
4615_L17	6	27	s	C
4615_L17	7	76	d	C
4615_L17	8	7	o	C
4615_L17	9	3	n	C
4615_L17	10	81	e	C
4615_L17	11	4	n	C
4615_L17	12	31	t	C
4615_L17	13	91	g	C
4615_L17	14	22	r	C
4615_L17	15	61	a	C
4615_L17	16	2	n	C
4615_L17	17	76	d	C
4615_L17	18	84	e	C
4615_L17	19	121	NULL	C
4615_L17	20	82	e	C
4615_L17	21	26	s	C
4615_L17	22	12	p	C
4615_L17	23	83	e	C
4615_L17	24	21	r	C
4615_L17	25	61	a	C
4615_L17	26	3	n	C
4615_L18	1	71	c	C
4615_L18	2	82	e	C
4615_L18	3	18	q	C
4615_L18	4	37	u	C
4615_L18	5	81	e	C
4615_L18	6	27	s	C
4615_L18	7	101	i	C
4615_L18	8	5	n	C
4615_L18	9	6	o	C
4615_L18	10	40	u	C
4615_L18	11	29	s	C
4615_L18	12	62	a	C
4615_L18	13	37	u	C
4615_L18	14	102	i	C
4615_L18	15	9	o	C
4615_L18	16	4	n	C
4615_L18	17	28	s	C
4615_L18	18	76	d	C
4615_L18	19	37	u	C
4615_L18	20	81	e	C
4615_L18	21	26	s	C
4615_L18	22	7	o	C
4615_L18	23	39	u	C
4615_L19	1	31	t	C
4615_L19	2	22	r	C
4615_L19	3	8	o	C
4615_L19	4	102	i	C
4615_L19	5	29	s	C
4615_L19	6	13	p	C
4615_L19	7	105	i	C
4615_L19	8	82	e	C
4615_L19	9	72	c	C
4615_L19	10	94	g	C
4615_L19	11	26	s	C
4615_L19	12	77	d	C
4615_L19	13	83	e	C
4615_L19	14	326	artillerie	C
4615_L19	15	16	q	C
4615_L19	16	37	u	C
4615_L19	17	81	e	C
4615_L19	18	83	e	C
4615_L19	19	3	n	C
4615_L19	20	12	p	C
4615_L19	21	61	a	C
4615_L19	22	26	s	C
4615_L19	23	29	s	C
4615_L20	1	61	a	C
4615_L20	2	2	n	C
4615_L20	3	31	t	C
