line	position	token	alt
p2_r05	23	72
p2_r06	1	77
p2_r06	2	61
p2_r06	3	82
p2_r06	4	75
p2_r06	5	42
p2_r06	6	82
p2_r06	7	26
p2_r06	8	62
p2_r06	9	12
p2_r06	10	279
p2_r06	11	15
p2_r06	12	62
p2_r06	13	111
p2_r06	14	61
p2_r06	15	84
p2_r06	16	4
p2_r06	17	26
p2_r06	18	15
p2_r06	19	69
p2_r06	20	47
p2_r06	21	26
p2_r06	22	72
p2_r07	1	12
p2_r07	2	79
p2_r07	3	40
p2_r07	4	77
p2_r07	5	65
p2_r07	6	48
p2_r07	7	78
p2_r07	8	85
p2_r07	9	64
p2_r07	10	40
p2_r07	11	111
p2_r07	12	83
p2_r07	13	67
p2_r07	14	47
p2_r07	15	4
p2_r07	16	34
p2_r07	17	81
p2_r07	18	36
p2_r07	19	26
p2_r07	20	73
p2_r07	21	9
p2_r07	22	4
p2_r07	23	30
p2_r08	1	75
p2_r08	2	101
p2_r08	3	83
p2_r08	4	84
p2_r08	5	26
p2_r08	6	33
p2_r08	7	67
p2_r08	8	9
p2_r08	9	4
p2_r08	10	72
p2_r08	11	105
p2_r08	12	115
p2_r08	13	120
p2_r08	14	30
p2_r08	15	33
p2_r08	16	9
p2_r08	17	87
p2_r08	18	5
p2_r08	19	150
p2_r08	20	46
p2_r08	21	101
p2_r08	22	30
p2_r09	1	54
p2_r09	2	40
p2_r09	3	26
p2_r09	4	54
p2_r09	5	36
p2_r09	6	27
p2_r09	7	59
p2_r09	8	38
p2_r09	9	22
p2_r09	10	84
p2_r09	11	102
p2_r09	12	69
p2_r09	13	2
p2_r09	14	30
p2_r09	15	25
p2_r09	16	4
p2_r09	17	65
p2_r09	18	37
p2_r09	19	112
p2_r09	20	33
p2_r09	21	67
p2_r10	1	56
p2_r10	2	27
p2_r10	3	71
p2_r10	4	22
p2_r10	5	=sil
p2_r10	6	=est
p2_r10	7	=possible
p2_r10	8	=Pour
p2_r10	9	=la
p2_r10	10	=fin
p2_r10	11	=de
p2_r10	12	=ceste
p2_r10	13	=Monsieur
p2_r10	14	=a
p2_r10	15	=la
p2_r10	16	=requeste
p2_r10	17	=daurmont
p2_r11	1	=de
p2_r11	2	=mon
p2_r11	3	=bon
p2_r11	4	=amys
p2_r11	5	=Je
p2_r11	6	=vous
p2_r11	7	=supplieray
p2_r11	8	=affectueusement
p2_r11	9	=de
p2_r11	10	=donner
p2_r11	11	=charge
p2_r11	12	=a
p2_r11	13	=quelquun
p2_r11	14	=des
p2_r12	1	=amys
p2_r12	2	=de
p2_r12	3	=feu
p2_r12	4	=monsr
p2_r12	5	=de
p2_r12	6	=maipustlieu
p2_r12	7	=de
p2_r12	8	=regarder
p2_r12	9	=a
p2_r12	10	=tous
p2_r12	11	=ce
p2_r12	12	=qui
p2_r12	13	=leur
p2_r12	14	=pouoit
p2_r12	15	=apartenir
p2_r12	16	=bien
p2_r13	1	=De
p2_r13	2	=poy	=peu
p2_r13	3	=dens	=debiens
p2_r13	4	=et
p2_r13	5	=vn
p2_r13	6	=fis
p2_r13	7	=auge	=aagene
p2_r13	8	=pour
p2_r13	9	=lemployer
p2_r13	10	=a
p2_r13	11	=sa
p2_r13	12	=pauure
p2_r13	13	=soeur
p2_r13	14	=chargee
p2_r13	15	=dung
p2_r13	16	=nombre
p2_r14	1	=de
p2_r14	2	=petitz
p2_r14	3	=enfans
p2_r14	4	=quilz
p2_r14	5	=a
p2_r14	6	=laissez
p2_r14	7	=sans
p2_r14	8	=beaucoup
p2_r14	9	=de
p2_r14	10	=moyens
p2_r14	11	=Sil
p2_r14	12	=vous
p2_r14	13	=plaise
p2_r14	14	=le
p2_r14	15	=me
p2_r15	1	=faire	=fortune
p2_r15	2	=scauoir
p2_r15	3	=ou
p2_r15	4	=Je
p2_r15	5	=scay
p2_r15	6	=Jay
p2_r15	7	=moyens
p2_r15	8	=de
p2_r15	9	=luy
p2_r15	10	=renvoyer
p2_r15	11	=se
p2_r15	12	=a
p2_r15	13	=Seday	=Ceday
p2_r15	14	=Ce
p2_r15	15	=sera
p2_r15	16	=doulx
p2_r15	17	=hedewict
p2_r16	1	=ou
p2_r16	2	=masseurance
p2_r16	3	=que
p2_r16	4	=vous
p2_r16	5	=laurez
p2_r16	6	=assez
p2_r16	7	=recongneu	=trouues
p2_r16	8	=avec
p2_r17	1	=tout
p2_r17	2	=ce
p2_r17	3	=quil
p2_r17	4	=peult
p2_r17	5	=apartenir
p2_r17	6	=a
p2_r17	7	=ceulx
p2_r17	8	=qui
p2_r17	9	=vous
p2_r17	10	=lont
p2_r17	11	=fait
p2_r17	12	=scavoir
p2_r17	13	=Je
p2_r17	14	=me
p2_r17	15	=recommande
p2_r18	1	=vous
p2_r18	2	=treshumblement
p2_r18	3	=a
p2_r18	4	=vos
p2_r18	5	=bonnes
p2_r19	1	=graces
p2_r19	2	=suppliant
p2_r19	3	=dieu
p2_r19	4	=quil
p2_r19	5	=vous
p2_r19	6	=doint
p2_r20	1	=Monsieur
p2_r20	2	=Je
p2_r20	3	=vous
p2_r20	4	=fais
p2_r20	5	=scauoir
p2_r20	6	=tres
p2_r20	7	=longuement
p2_r20	8	=Dieu
p2_r20	9	=Et
p2_r20	10	=vre
p2_r20	11	=Camp
p2_r20	12	=a
p2_r20	13	=Maestricht
p2_r21	1	=au	=ce
p2_r21	2	=present
p2_r21	3	=jour
p2_r21	4	=de
p2_r21	5	=mars
p2_r21	6	1574
