line	position	token	alt
p1_r14	1	279
p1_r14	2	=mesmes
p1_r14	3	=chose
p1_r14	4	=qu'a
p1_r14	5	=ilz
p1_r14	6	=proffit
p1_r14	7	=bourse
p1_r14	8	=comme
p1_r14	9	=voz
p1_r14	10	=francs
p1_r14	11	59
p1_r14	12	37
p1_r14	13	25
p1_r14	14	76
p1_r14	15	2
p1_r14	16	31
p1_r14	17	142
p1_r14	18	51
p1_r14	19	52
p1_r14	20	61
p1_r14	21	2
p1_r15	1	33
p1_r15	2	12
p1_r15	3	42
p1_r15	4	88
p1_r15	5	62
p1_r15	6	13
p1_r15	7	82
p1_r15	8	40
p1_r15	9	62
p1_r15	10	7
p1_r15	11	41
p1_r15	12	54
p1_r15	13	39
p1_r15	14	29
p1_r15	15	67
p1_r15	16	38
p1_r15	17	26
p1_r15	18	73
p1_r15	19	27
p1_r15	20	33
p1_r15	21	142
p1_r15	22	121
p1_r15	23	135
p1_r16	1	62
p1_r16	2	34
p1_r16	3	4
p1_r16	4	27
p1_r16	5	48
p1_r16	6	26
p1_r16	7	57
p1_r16	8	101
p1_r16	9	52
p1_r16	10	12
p1_r16	11	54
p1_r16	12	40
p1_r16	13	27
p1_r16	14	67
p1_r16	15	2
p1_r16	16	73	77
p1_r16	17	62
p1_r16	18	46
p1_r16	19	105
p1_r16	20	27
p1_r16	21	31
p1_r16	22	67
p1_r16	23	29
p1_r16	24	12
p1_r16	25	7
p1_r17	1	56
p1_r17	2	102
p1_r17	3	29
p1_r17	4	12
p1_r17	5	12
p1_r17	6	6
p1_r17	7	41
p1_r17	8	47
p1_r17	9	39
p1_r17	10	72
p1_r17	11	81
p1_r17	12	31
p1_r17	13	54
p1_r17	14	39
p1_r17	15	29
p1_r17	16	74
p1_r17	17	116
p1_r17	18	47
p1_r17	19	26
p1_r17	20	148
p1_r17	21	81
p1_r17	22	120
p1_r17	23	56
p1_r17	24	61
p1_r18	1	60
p1_r18	2	12
p1_r18	3	26
p1_r18	4	74
p1_r18	5	26
p1_r18	6	27
p1_r18	7	77
p1_r18	8	62
p1_r18	9	37
p1_r18	10	46
p1_r18	11	12
p1_r18	12	88
p1_r18	13	77
p1_r18	14	116
p1_r18	15	68
p1_r18	16	117
p1_r18	17	2
p1_r18	18	22
p1_r18	19	91
p1_r18	20	64
p1_r18	21	119
p1_r18	22	27
p1_r18	23	77
p1_r18	24	69
p1_r18	25	33
p1_r19	1	16
p1_r19	2	111
p1_r19	3	37
p1_r19	4	49
p1_r19	5	4
p1_r19	6	33
p1_r19	7	=Et
p1_r19	8	=d'aultres
p1_r19	9	=places
p1_r19	10	=ou
p1_r19	11	=nous
p1_r19	12	=faisons
p1_r19	13	=amasser
p1_r19	14	=le
p1_r19	15	=plus
p1_r19	16	=de
p1_r19	17	=deniers	=choses
p1_r19	18	=en
p1_r19	19	=nous
p1_r20	1	=pourrons
p1_r20	2	=et
p1_r20	3	=la
p1_r20	4	=distribuer
p1_r20	5	=aux
p1_r20	6	=gens
p1_r20	7	=de
p1_r20	8	=guerre
p1_r20	9	81
p1_r20	10	2
p1_r20	11	56
p1_r20	12	51
p1_r20	13	62
p1_r20	14	3
p1_r20	15	33
p1_r20	16	63
p1_r20	17	54
p1_r20	18	36
p1_r20	19	26
p1_r20	20	81
p1_r20	21	27
p1_r20	22	33
p1_r21	1	49
p1_r21	2	2
p1_r21	3	91
p1_r21	4	4
p1_r21	5	4
p1_r21	6	49
p1_r21	7	101
p1_r21	8	82
p1_r21	9	2
p1_r21	10	12
p1_r21	11	26
p1_r21	12	105
p1_r21	13	67
p1_r21	14	350
p1_r21	15	=Et
p1_r21	16	=esperons
p1_r21	17	=que
p1_r21	18	=plaisir
p1_r21	19	=vous
p1_r21	20	=face
p1_r22	1	=demain
p1_r22	2	61
p1_r22	3	36
p1_r22	4	47
p1_r22	5	59
p1_r22	6	22
p1_r22	7	77
p1_r22	8	26
p1_r22	9	12
p1_r22	10	276
p1_r22	11	59
p1_r22	12	37
p1_r22	13	25
p1_r22	14	12
p1_r22	15	45
p1_r22	16	27
p1_r22	17	62
p1_r22	18	101
p1_r22	19	72
p1_r22	20	84
p1_r22	21	47
p1_r22	22	2
p1_r22	23	33
p1_r23	1	9
p1_r23	2	118
p1_r23	3	47
p1_r23	4	3
p1_r23	5	12
p1_r23	6	25
p1_r23	7	=tout
p1_r23	8	=a
p1_r23	9	=paix
p1_r23	10	=de
p1_r23	11	=deux
p1_r23	12	=Iasme
p1_r23	13	9
p1_r23	14	39
p1_r23	15	54
p1_r23	16	40
p1_r23	17	27
p1_r23	18	61
p1_r23	19	84
p1_r23	20	4
p1_r23	21	28
p1_r23	22	48
p1_r23	23	27
p1_r24	1	81
p1_r24	2	2
p1_r24	3	72
p1_r24	4	117
p1_r24	5	66
p1_r24	6	42
p1_r24	7	150
p1_r24	8	138
p1_r24	9	8
p1_r24	10	4
p1_r24	11	16
p1_r24	12	48
p1_r24	13	112
p1_r24	14	339
p1_r24	15	81
p1_r24	16	33
p1_r24	17	12
p1_r24	18	36
p1_r24	19	46
p1_r24	20	48
p1_r24	21	114
p1_r24	22	337
p1_r25	1	=Or
p1_r25	2	=ça
p1_r25	3	=mon
p1_r25	4	=aduis
p1_r25	5	82
p1_r25	6	26
p1_r25	7	76
p1_r25	8	2
p1_r25	9	33
p1_r25	10	35
p1_r25	11	69
p1_r25	12	12
p1_r25	13	57
p1_r25	14	36
p1_r25	15	129
p1_r25	16	138	137
p1_r25	17	59
p1_r25	18	38
p1_r25	19	25
p1_r25	20	81
p1_r25	21	2
p1_r25	22	83
p1_r25	23	67
p1_r25	24	28
p1_r26	1	3
p1_r26	2	81
p1_r26	3	2
p1_r26	4	61
p1_r26	5	81
p1_r26	6	2
p1_r26	7	33
p1_r26	8	11
p1_r26	9	5
p1_r26	10	28
p1_r26	11	42
p1_r26	12	56
p1_r26	13	102
p1_r26	14	29
p1_r26	15	12
p1_r26	16	211
p1_r26	17	32
p1_r26	18	75
p1_r26	19	104
p1_r26	20	26
p1_r26	21	62
p1_r26	22	12
p1_r26	23	67
p1_r26	24	30
p1_r27	1	56
p1_r27	2	36
p1_r27	3	25
p1_r27	4	82
p1_r27	5	26
p1_r27	6	71
p1_r27	7	81
p1_r27	8	84
p1_r27	9	24
p1_r27	10	12
p1_r27	11	47
p1_r27	12	71
p1_r27	13	101
p1_r27	14	73
p1_r27	15	23
p1_r27	16	41
p1_r27	17	312
p1_r27	18	81
p1_r27	19	31
p1_r27	20	314
p1_r27	21	12
p1_r27	22	43
p1_r27	23	116
p1_r28	1	4
p1_r28	2	22
p1_r28	3	71
p1_r28	4	100
p1_r28	5	14
p1_r28	6	4
p1_r28	7	34
p1_r28	8	9
p1_r28	9	5
p1_r28	10	47
p1_r28	11	14
p1_r28	12	4
p1_r28	13	52
p1_r28	14	150
p1_r28	15	19
p1_r28	16	22
p1_r28	17	33
p1_r28	18	4
p1_r28	19	4
p1_r28	20	52
p1_r28	21	81
p1_r28	22	26
p1_r28	23	57
p1_r28	24	66
p1_r28	25	4
p1_r28	26	7
p1_r28	27	149
p1_r29	1	6
p1_r29	2	25
p1_r29	3	62
p1_r29	4	13
p1_r29	5	67
p1_r29	6	28
p1_r29	7	72
p1_r29	8	59
p1_r29	9	38
p1_r29	10	22
p1_r29	11	66
p1_r29	12	52
p1_r29	13	26
p1_r29	14	105
p1_r29	15	67
p1_r29	16	7
p1_r29	17	2
p1_r29	18	33
p1_r29	19	8
p1_r29	20	2
p1_r29	21	61
p1_r29	22	3	2
p1_r29	23	77
p1_r29	24	9
p1_r29	25	39
p1_r29	26	12
p1_r29	27	39
p1_r30	1	48
p1_r30	2	7
p1_r30	3	5
p1_r30	4	29
p1_r30	5	48
p1_r30	6	115
p1_r30	7	86
p1_r30	8	44
p1_r30	9	68
p1_r30	10	5
p1_r30	11	26
p1_r30	12	=qui
p1_r30	13	=sera
p1_r30	14	=bon
p1_r30	15	=a
p1_r30	16	=rembourser
p1_r30	17	=de
p1_r30	18	=a
p1_r30	19	=qu'a
p1_r30	20	=nous
p1_r30	21	=depuis
p1_r31	1	=a
p1_r31	2	=fin
p1_r31	3	=telle
p1_r31	4	=chose
p1_r31	5	=de
p1_r31	6	=au
p1_r31	7	=gens
p1_r31	8	=de
p1_r31	9	=guerre
p1_r31	10	=Comme
p1_r31	11	=l'auons
p1_r31	12	=dit
p1_r31	13	9
p1_r31	14	39
p1_r31	15	59
p1_r31	16	40
p1_r31	17	25
p1_r31	18	55
p1_r31	19	85
p1_r31	20	5
p1_r31	21	16
p1_r31	22	105
p1_r31	23	67
p1_r31	24	82
p1_r32	1	53
p1_r32	2	23
p1_r32	3	12
p1_r32	4	45
p1_r32	5	26
p1_r32	6	92
p1_r32	7	66
p1_r32	8	4
p1_r32	9	77
p1_r32	10	54
p1_r32	11	119
p1_r32	12	66
p1_r32	13	67
p1_r32	14	9
p1_r32	15	112
p1_r32	16	47
p1_r32	17	61
p1_r32	18	41
p1_r32	19	82
p1_r32	20	68
p1_r32	21	77
p1_r32	22	150
p1_r32	23	148
p1_r33	1	77
p1_r33	2	51
p1_r33	3	5
p1_r33	4	26
p1_r33	5	7
p1_r33	6	311
p1_r33	7	12
p1_r33	8	12
p1_r33	9	6
p1_r33	10	41
p1_r33	11	47
p1_r33	12	36
p1_r33	13	72
p1_r33	14	104
p1_r33	15	114
p1_r33	16	81
p1_r33	17	26
p1_r33	18	33
p1_r33	19	79
p1_r33	20	40
p1_r33	21	33
p1_r33	22	7
p1_r33	23	22
p1_r34	1	76
p1_r34	2	101
p1_r34	3	2
p1_r34	4	63
p1_r34	5	115
p1_r34	6	54
p1_r34	7	40
p1_r34	8	27
p1_r34	9	83
p1_r34	10	81
p1_r34	11	2
p1_r34	12	77
p1_r34	13	60
p1_r34	14	12
p1_r34	15	29
p1_r34	16	74
p1_r34	17	112
p1_r34	18	11
p1_r34	19	33
p1_r34	20	60
p1_r34	21	=d'autour
p1_r34	22	=nostre
p1_r35	1	=pais
p1_r35	2	=de
p1_r35	3	=Wesel
p1_r35	4	12
p1_r35	5	279
p1_r35	6	104
p1_r35	7	114
p1_r35	8	55
p1_r35	9	81
p1_r35	10	4
p1_r35	11	83
p1_r35	12	82
p1_r35	13	2
p1_r35	14	32
p1_r35	15	12
p1_r35	16	26
p1_r35	17	31
p1_r35	18	79
p1_r35	19	38
p1_r35	20	29
p1_r36	1	42
p1_r36	2	26
p1_r36	3	34
p1_r36	4	38
p1_r36	5	22
p1_r36	6	29
p1_r36	7	81
p1_r36	8	31
p1_r36	9	54
p1_r36	10	72
p1_r36	11	69
p1_r36	12	2
p1_r36	13	33
p1_r36	14	56
p1_r36	15	65
p1_r36	16	6
p1_r36	17	40
p1_r36	18	72
p1_r36	19	12
p1_r36	20	54
p1_r36	21	27
p1_r36	22	37
p1_r36	23	67
p1_r37	1	84
p1_r37	2	101
p1_r37	3	73
p1_r37	4	81
p1_r37	5	22
p1_r37	6	85
p1_r37	7	116
p1_r37	8	57
p1_r37	9	28
p1_r37	10	71
p1_r37	11	27
p1_r37	12	22
p1_r37	13	42
p1_r37	14	27
p1_r37	15	74
p1_r37	16	115
p1_r37	17	11
p1_r37	18	31	71
p1_r37	19	59
p1_r37	20	86
p1_r37	21	66
p1_r37	22	4
p1_r37	23	9
p1_r37	24	101
p1_r38	1	30
p1_r38	2	12
p1_r38	3	56
p1_r38	4	26
p1_r38	5	72
p1_r38	6	22
p1_r38	7	56
p1_r38	8	22
p1_r38	9	42
p1_r38	10	13
p1_r38	11	33
p1_r38	12	311
p1_r38	13	=Comme
p1_r38	14	=on
p1_r38	15	=a
p1_r38	16	=fait
p1_r38	17	=nagueres
p1_r38	18	=pour
p1_r38	19	4
p1_r38	20	39
p1_r38	21	101
p1_r38	22	111
p1_r38	23	44
p1_r38	24	4
