line	position	token	alt
p2_r06	5	42
p2_r06	6	82
p2_r06	7	26
p2_r06	8	62
p2_r06	9	12
p2_r06	10	279
p2_r06	11	15
p2_r06	12	62
p2_r06	13	111
p2_r06	14	61
p2_r06	15	84
p2_r06	16	4
p2_r06	17	26
p2_r06	18	15
p2_r06	19	69
p2_r06	20	47
p2_r06	21	26
p2_r06	22	72
p2_r07	1	12
p2_r07	2	79
p2_r07	3	40
p2_r07	4	77
p2_r07	5	65
p2_r07	6	48
p2_r07	7	78
p2_r07	8	85
p2_r07	9	64
p2_r07	10	40
p2_r07	11	111
p2_r07	12	33
p2_r07	13	67
p2_r07	14	47
p2_r07	15	4
p2_r07	16	34
p2_r07	17	81
p2_r07	18	36
p2_r07	19	26
p2_r07	20	73
p2_r07	21	9
p2_r07	22	4
p2_r07	23	30
p2_r08	1	75
p2_r08	2	101
p2_r08	3	33
p2_r08	4	84
p2_r08	5	26
p2_r08	6	33
p2_r08	7	67
p2_r08	8	9
p2_r08	9	4
p2_r08	10	72
p2_r08	11	105
p2_r08	12	115
p2_r08	13	12
p2_r08	14	30
p2_r08	15	33
p2_r08	16	9
p2_r08	17	87
p2_r08	18	5
p2_r08	19	150
p2_r08	20	46
p2_r08	21	101
p2_r08	22	30
p2_r09	1	54	34
p2_r09	2	40
p2_r09	3	26
p2_r09	4	54
p2_r09	5	36
p2_r09	6	27
p2_r09	7	59
p2_r09	8	38
p2_r09	9	22
p2_r09	10	84
p2_r09	11	102
p2_r09	12	69
p2_r09	13	2
p2_r09	14	30
p2_r09	15	15
p2_r09	16	4
p2_r09	17	65
p2_r09	18	37
p2_r09	19	112
p2_r09	20	33
p2_r09	21	67
p2_r10	1	56
p2_r10	2	27
p2_r10	3	71
p2_r10	4	22
p2_r10	5	=sil
p2_r10	6	=est
p2_r10	7	=possible
p2_r10	8	=Pour
p2_r10	9	=la
p2_r10	10	=fin
p2_r10	11	=de
p2_r10	12	=cestin	=ce
p2_r11	1	=Monsieur
p2_r11	2	=a
p2_r11	3	=la
p2_r11	4	=requeste
p2_r11	5	=daucuns
p2_r11	6	=de
p2_r11	7	=mes
p2_r11	8	=bons
p2_r11	9	=amys
p2_r11	10	=je
p2_r11	11	=vous
p2_r11	12	=suppliray
p2_r11	13	=affectueusement
p2_r12	1	=de
p2_r12	2	=donner
p2_r12	3	=charge
p2_r12	4	=a
p2_r12	5	=quelcun
p2_r12	6	=de
p2_r12	7	=mes
p2_r12	8	=amys
p2_r12	9	=de
p2_r12	10	=feu
p2_r12	11	=monsr
p2_r12	12	=de
p2_r12	13	=Maisonneuve
p2_r12	14	=de
p2_r12	15	=regarder
p2_r13	1	=a
p2_r13	2	=tout
p2_r13	3	=ce
p2_r13	4	=qui
p2_r13	5	=luy
p2_r13	6	=pourra
p2_r13	7	=apartenir
p2_r13	8	=hors
p2_r13	9	=de
p2_r13	10	=poydens
p2_r13	11	=et
p2_r13	12	=en
p2_r13	13	=fis
p2_r13	14	=auguerir
p2_r13	15	=pour
p2_r13	16	=lemployer
p2_r14	1	=a
p2_r14	2	=sa
p2_r14	3	=pauvre
p2_r14	4	=vefve
p2_r14	5	=chargee
p2_r14	6	=dung
p2_r14	7	=nombre
p2_r14	8	=de
p2_r14	9	=petits
p2_r14	10	=enfans
p2_r14	11	=quils
p2_r14	12	=a
p2_r14	13	=laissez
p2_r14	14	=sans
p2_r14	15	=beaucoup
p2_r15	1	=de
p2_r15	2	=moyens
p2_r15	3	=Sil
p2_r15	4	=vous
p2_r15	5	=plaist
p2_r15	6	=fere
p2_r15	7	=une
p2_r16	1	=fortune
p2_r16	2	=ou
p2_r16	3	=je
p2_r16	4	=scay
p2_r16	5	=Jay
p2_r16	6	=moyen
p2_r16	7	=de
p2_r16	8	=luy
p2_r16	9	=envoyer
p2_r16	10	=a
p2_r16	11	=Sedan
p2_r16	12	=Ce
p2_r16	13	=sera
p2_r16	14	=doux
p2_r16	15	=souvenir
p2_r17	1	=ou
p2_r17	2	=mon
p2_r17	3	=assurance
p2_r17	4	=je
p2_r17	5	=vous
p2_r17	6	=en
p2_r17	7	=ay
p2_r17	8	=assez
p2_r17	9	=recommande
p2_r17	10	=avec
p2_r17	11	=tant
p2_r17	12	=ce
p2_r17	13	=qui
p2_r17	14	=me
p2_r17	15	=peult
p2_r17	16	=apartenir
p2_r18	1	=a
p2_r18	2	=ceulx
p2_r18	3	=qui
p2_r18	4	=vous
p2_r18	5	=lont
p2_r18	6	=faict
p2_r18	7	=service
p2_r18	8	=Je
p2_r18	9	=me
p2_r18	10	=recommanderay
p2_r18	11	=tres
p2_r18	12	=humblement
p2_r18	13	=a
p2_r18	14	=vos
p2_r18	15	=bonnes
p2_r19	1	=graces
p2_r19	2	=suppliant
p2_r19	3	=Dieu
p2_r19	4	=quil
p2_r19	5	=vous
p2_r19	6	=doint
p2_r20	1	=Monsieur
p2_r20	2	=bonne
p2_r20	3	=sante
p2_r20	4	=tres
p2_r20	5	=longuevie
p2_r21	1	=Faict
p2_r21	2	=ce
p2_r21	3	=jour
p2_r21	4	=de
p2_r21	5	=mars
p2_r21	6	=1574
p2_r21	7	=En
p2_r21	8	=vre
p2_r21	9	=Camp
p2_r21	10	=a
p2_r21	11	=Marche
