rah_id	date	title	url	classification
12482	1818	Plano topográfico del Fuerte de los Remedios y vulgarmente S.n Gregorio y de los Terrenos que lo circundan defendido por la Gabilla del Rebelde cura Torres, sitiado en 1º de Febrero de 1817 por las tropas de la División de operaciones del Baxío al mando del S.or General en Xefe Mariscal de Campo D.n Pasqual de Liñán, y ocupado por las mismas en la noche del primero de Enero de 1818 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12482	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12483	1818	Vista q. presentaba al Oriente el ya demolido fuerte de los Remedios en el cerro de S.n Gregorio tomada desde la Hacienda de Tupataro [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12483	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12484	1818	Vista del ya demolido Fuerte de los Remedios desde el cerro del Bellaco o campo del Quartel g.l según estaba quando llegaron las tropas al sitio en 1º de septiembre del año de 1817 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12484	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12485	1817	Plano corográfico de la fortificación de Mesa de los Caballos asaltada el día 10 de marzo de 1817 por la División del S. Comandante general, coronel D.n Cristóval Ordóñez [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12485	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12486	1817	Croquis de la fortificación de la Meza de los Caballos en la Provincia de Guanaxuato [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12486	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12487	1818	Croquis del Pueblo de S. Luis de la Paz [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12487	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12488	1818	Plan del Valle de Santiago y su Fortificación lebantada en Febrero de 1818 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12488	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12489	1817	Fortificación de la Hacienda de la Zanja : distante cinco leguas de la Ciudad de Salvatierra [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12489	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12492	1817	Croquis del Cerro de Comanja [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12492	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12495	1817	Lago de Chapala. Plano geométrico situado el Campamento de Tachichilco al S. 43º E. de la Capital de Guadalaxara á distancia de 12 1/2 leguas [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12495	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12497	181?	Plano de la Ysla de Mescala situada al SE. del Campamento de Tlachichilco á distancia de 3 millas y 2/10 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12497	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12498	1819	Plano, perfil y vista de la Fortificación de Campaña en la Garita del Peralbillo cituada al N. de la Ciudad de México [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12498	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12501	1819	[Plano de la villa de Guadalupe] representando la inundación que sufrió ésta en septiembre de 1819, y desvanecida en virtud de las sabias providencias del mismo Sor. Exmo. evitándose por ellas el que se propagase hasta la Capital [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12501	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12503	181?	Vista de un exágono fortificado puesto en prespectiva p.ra percibir mejor la dirección de sus ángulos, la defensa de sus fuegos y la comodidad de la tropa [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12503	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12504	1817	Plano de la Venta y edificio contiguo situados en el llano de Riofrío en el que se manifiesta la parte redificada y destin.da al Destacam.to q.e cubre el punto [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12504	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12505	1818	Plano del Valle de Río Frío [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12505	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12506	181?	Plano, Perfil y Vista del Alojamiento de nueba Planta últimamente construido en el Rancho de Santa Cruz : [México] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12506	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12509	1817	Plano Geográfico de la sección de Tezcuco [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12509	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12514	1818	Plano del Puerto de S.n Blas [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12514	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12515	1817	Plano y Vista de la Fortificación de Cerro Colorado rendida a las armas de S.M.C. en 21 de Enero de 1817: Gouernando el Reyno de N. E. el Excmo. Sr. D. Juan Ruiz de Apodaca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12515	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12516	1818	Plano del fuerte de Xauxilla y trabajos hechos por las Tropas de S.M. hasta su rendición total en seis de Marzo de 1818 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12516	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12517	1819	Plan de Tehuacán de las Granadas [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12517	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12518	1817	[Plano de la Fortificación de Tepexí de la Seda rendida a las Armas de S.M.C. en 6 de Enero de 1817] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12518	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12519	1817	Plano Geográfico de la Ciudad de Santiago de Querétaro, Subdividido en tres Quarteles Mayores según lo está en la actualidad [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12519	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12520	1819	Plano de lo principal de la Villa de Cadereyta, que está dentro de su fortificación [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12520	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12522	1818	Plano del Puerto de Guaimas en la costa del golfo de California [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12522	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12532	1817	Croquis del terreno donde batió á los rebeldes el Batallón de Castilla [Chiquihuite] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12532	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12533	1816	Plano de la villa de Xalapa [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12533	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12534	1817	Croquis del Fuerte de La Palmilla, aumentado en razón cuádrupla de orden sup.or del Exmo. Sor. virrey D.n Juan Ruiz de Apodaca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12534	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12535	1819	Copia del Plano que manifiesta el terreno de los contornos de la Población de San Carlos en la Provincia de Veracruz, y del Reducto que para su defensa proyectó el Teniente Coronel D. Manuel Rincón [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12535	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12536	1819	Plano, vista y perfil del Reducto proyectado en la Población de S.n Carlos, Provincia de Veracruz Rafael Mª Calvo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12536	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12537	1819	[Plano, vista y perfil del Reducto proyectado en la Población de S.n Carlos, Provincia de Veracruz] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12537	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12538	1819	[Plano del fuerte de San Carlos, con el reducto proyectado para su defensa, y del  terreno de los contornos de la Población de San Carlos en la Provincia de Veracruz] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12538	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12539	1819	[Plano del fuerte de San Carlos, con el reducto proyectado para su defensa, y del  terreno de los contornos de la Población de San Carlos en la Provincia de Veracruz] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12539	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12540	1817	Plano de la fortificación enemiga de Chilacayoapán, nombrada S.n Miguel Buenavista : posiciones que tomaron las tropas del Rey y Baterías formadas durante el sitio [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12540	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12541	1817	Croquis del terreno en donde dio la acción á los rebeldes el Batallón de Castilla [Tomatlán] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12541	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12542	1817	Croquis del terreno en que dio la acción á los rebeldes el Batallón de Castilla [Tomatlán] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12542	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12547	1617-1621	Plano da cidade de Faro [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12547	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12549	1617	[Planta da fortifiquação do Castello da Villa de Sines con una relación de los materiales y su precio para el proyecto de reforma] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12549	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12550	1617	Planta da fortifiquação do Castello da Villa de Sines [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12550	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12551	1617	Traça da fortaleza q[ue] esta principiada na entrada da Barra da Cidade de Tauira com a Relação da mesma cidade [forte da Ilha das Lebres] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12551	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12564	1707-1742	Beja [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12564	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12565	1762	Planta da Praça de Campo Maior do modo que ao prezente existe [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12565	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12567	1762	Moura [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12567	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12568	1762	Planta de Peniche [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12568	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12572	1762	Plano de la Plaza de Miranda y de sus contornos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12572	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12574	1762	Plano de la Plaza de Miranda y de su castillo conforme se halló después de averse bolado éste conforme se halló después de averse bolado éste [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12574	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12575	1762	Plano de la villa de Mugadouro y sus contornos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12575	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12576	1762	Plano del castillo de la villa de Outeiro [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12576	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12577	1762	Plano de la ciudad de Berganza con sus fortificaciones [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12577	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12578	1762	Plano de la Plaza de Chaves [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12578	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12581	1762	Plano Ydeal del Campo que se formo en la villa de torre Moncorbo el día 23 de Mayo de 1762 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12581	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12582	1762	Mapa Ydeal desde dos Yglesias asta la torre de Moncorbo con los Campos que hizo el destacamento del Mariscal de Campo el Marqués de Tremanes y los puntos que ocupó a las zercanías de la Barca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12582	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12583	1762	Plano de la torre de Moncorbo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12583	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12585	1762	Plano del castillo de la villa de Moncorbo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12585	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12586	1762	Plano del castillo de la Villa de Moncorbo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12586	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12587	1762	Reconocimiento de la Barca de la Torre o del Posiño [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12587	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12588	1762	Reconocimiento de la Barca de Villanovª [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12588	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12589	1762	Reconocimiento de la Barca de Alba [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12589	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12590	1762	Reconocimiento de la Barca de Frejo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12590	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12591	1762	Plano de Frejo y sus contornos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12591	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12592	1762	Plano del castillo de Frejo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12592	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12593	1762	Plano del castillo de Frejo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12593	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12594	1762	Plano de la Villa de Castelbom, de su Castillo y imediaciones [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12594	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12595	1762	Plano del Castillo de Castel bon [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12595	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12606	1762	Plan du Camp de uila Uelhe pris le 3 octobre par Mr. le Comte. de Ricla, commándant un Corps. Sous les ordres de Mr le Comte. d'Aranda. Et de la position des énnemis [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12606	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12607	1762	Plan du Camp de Zárcéde occupé par Mr le Cote. d'Aranda, Commandant en chef l'armé espale [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12607	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12608	1762	Camp de Sobreira Formosa occupé par Mr le Comte. de Mascéda, le 5 octóbre, Commandant, un Corps, sous les Ordres de Mr le Comte. de Aranda [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12608	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12609	1762	Plan de Castel Branco ou les troupes ont campé le 21 octobre 1762. Sous les Ordres de M. Le Cte. D' Aranda. Commandant l'armée en Chéf [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12609	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12639	1773	Mapa de la Provincia de Madrid Comprehende el Partido de Madrid, y el de Almonacid de Zorita [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12639	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12648	1785	Plano geométrico de Madrid. Dedicado y presentado al Rey Nuestro Señor Don Carlos III. Por mano del Excelentísimo Señor Conde de Floridablanca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12648	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12658	1777	Mapa de el Principado de Asturias. Dedicado al Sereníssimo Señor Don Carlos Antonio Príncipe de Asturias Comprehende todos sus Concejos, Cotos y Jurisdicciones [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12658	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12673	1787	Mapa geográfico del Adelantamiento y Vicaría de Cazorla [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12673	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12676	1762	Plano geométrico de la ciudad de Gibraltar. Con las obras nuevas, que han construido los Ingleses; los Ataques que empezó el Exército de España, en el Mes de Febrero de 1727; y la Lignea que se construió después de levantado el sitio [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12676	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12693	1781	Plano de la Isla de Menorca; con expresión de las disposiciones dadas para el desembarco del Exército Español del mando del Excmo. Sr. Duque de Crillón; igualmente que de las que no se pudieron executar por la contrariedad de los vientos [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12693	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12694	1781	Plano del castillo de San Felipe, y de sus cercanías, situado en la entrada de la Ría que baña a Puerto Mahón, en la Isla de Menorca [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12694	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12696	1779	Mapa de la Isla de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12696	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12697	1780	Isla de la Gran Canaria [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12697	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12758	1772	[Mapa de los montes de Cierzo y Argenzón] [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12758	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12767	1771	Plano topográphico de la M. N. Y M. L. ciudad de Sevilla [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12767	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12769	1762	Plano de la plaza de Gibraltar y vista del monte con todas sus obras ynteriores y exteriores segvn y como se han aumetado hasta el presente año de 1762 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12769	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12771	1790	Plano topográfico de la ciudad, plaza y presidio de Orán, sus castillos, fuertes, torres, etc. [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12771	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12772	1790	Plano de la Ciudad y plaza de Ceuta [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12772	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12773	1740	Carta del Noble y Real Valle de Mena [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12773	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12780	1738	Valentia edetanorum, vulgo del Cid	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12780	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12804	1755	Mapa Marítimo del Golfo de México e Islas de la América, para el uso de los Navegantes en esta parte del Mundo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12804	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12807	1724-1726	Plan del Pverto y Civdad de la Hauana en la Ysla de Cvba situado en la latitud de 23. g. y 6. m [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12807	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12808	1785	Plano de la Ciudad y Puerto de La Havana [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12808	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12810	1785	Plano de la Plaza y Ciudad de Santo Domingo, capital de la Isla Española [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12810	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12812	1782	Plano de la Ciudad de Kingston, en la Jamaica	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12812	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12813	1785	Plano Geométrico de la Imperial, Noble y Leal Ciudad de México, teniendo por extremo la Zanxa y Garitas del Resguardo de la Real Aduana [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12813	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12821	1775	Mapa Geográfico de América Meridional [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12821	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12830	1748	Nueva y Correcta Carta del Mar Pacífico o del Svr construida por las mejores noticias de los Pilotos de ella, y las más exactas Observaciones Astronómicas y Náuticas el año de 1744 [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12830	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12834	1778	Plano Hidrográphico y Geográphico del Reyno de Tierra Firme y sus Provincias de Veragua y Darien [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12834	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12835	1786	Carta plana de la provincia de La Hacha; situada entre las de Santa Marta y Maracaybo [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12835	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12836	1777	Plano del Río de la Plata [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12836	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12838	177?	Inografia o plano de la Ciudad del Cuzco antigua Corte de los Reyes Ingas situada en 14 g.s y 22 m.s de lactitud Austrial a 7 leg.s de la Gran Cordillera que separa al Perú de las Provincias de los Andes, y tres leguas al O. de Vilca y 4 al L. de la Parima,  caudalosos ríos que de S. a N. corren dando principio al Marañón [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12838	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12840	1777	Plano d[e] la entrada del Río Grande d[e] S.n Pedro situado en la Lati.d al Sur de 32º 2'  y en la Long.d[e] de 325º 45' Meridiano d[e] Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12840	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
12841	1777	Plano de la entrada del Río Grande de San Pedro, situado en la costa N. E. del Río de  la Plata : en 32º de Latitud Austral, y en 325º 45' de Longitud, contada desde el Meridiano de Tenerife [Material cartográfico]	https://bibliotecadigital.rah.es/es/consulta/registro.do?id=12841	excluded-noise: cartographic (plano/mapa/carta nautica or clave=map legend)
