line	pos	code	marks	action	conf	note
5	23	_		confirm	H	
5	24	N		confirm	H	
5	25	_		confirm	M	
5	26	_		plain	M	"continuous cursive ""tto"" ending (scritto/stretto-type word), not a # hash mark"
6	1	_		confirm	H	
6	2	_		confirm	H	
6	3	_		confirm	H	
6	4	_	dot	confirm	H	
6	5	a		confirm	H	
6	6	_		confirm	H	
6	7	_		confirm	H	
6	8	_		confirm	H	
6	9	_		confirm	M	
6	10	#	#	confirm	M	
6	11	y		confirm	M	
6	12	v		confirm	M	
6	13	S		confirm	H	
6	14	_	1	confirm	H	
6	15	_		confirm	M	
6	16	N		confirm	H	
6	17	_	dot	confirm	M	
6	18	_		confirm	H	
6	19	_		confirm	H	
6	20	_		confirm	M	
6	21	eps		confirm	H	
6	22	tee		confirm	M	
6	23	_		confirm	H	
6	24	_		confirm	M	
6	25	_	dot	confirm	M	
6	26	S		confirm	H	
7	1	_	5|~	confirm	H	
7	2	S	?|?|1|dot	confirm	M	
7	3	_		confirm	M	
7	4	S7	dot	confirm	M	
7	5	_	o|dot	confirm	H	
7	6	_		confirm	H	
7	7	S	#	confirm	H	
7	8	S4		confirm	H	
7	9	y		confirm	M	
7	10	tee		confirm	H	
7	11	L		confirm	M	
7	12	w		confirm	H	
7	13	w		confirm	M	
7	14	tee		confirm	H	
7	15	o.		confirm	H	
7	16	_	1	confirm	M	
7	17	rz		confirm	H	
7	18	o.		confirm	H	
7	19	g		confirm	H	
7	20	w		confirm	H	
7	21	Z	dot|ot	confirm	H	
7	22	lam		confirm	H	
7	23	bh		confirm	H	
7	24	e	dot|#	confirm	H	
7	25	v	#	confirm	M	
7	26	y		confirm	H	
7	27	y		confirm	H	
7	28	Z		confirm	H	
7	29	S7		confirm	H	
7	30	L	dot	confirm	M	
7	31	f	dot	confirm	M	
7	32	N		confirm	M	
8	1	_	1|?	confirm	H	
8	2	w		confirm	H	
8	3	bh		confirm	H	
8	4	a	~	confirm	H	
8	5	nt		confirm	M	
8	6	bh		confirm	H	
8	7	phi		confirm	H	
8	8	o.		confirm	H	
8	9	tee		confirm	H	
8	10	U		confirm	M	
8	11	g	5	confirm	M	
8	12	]	o	confirm	H	
8	13	S7		confirm	H	
8	14	#	o	confirm	H	
8	15	w		confirm	H	
8	16	]	dot|o	confirm	H	
8	17	rz		confirm	H	
8	18	a	5	confirm	H	
8	19	tee		confirm	H	
8	20	lam	5	confirm	H	
8	21	a	1	confirm	H	
8	22	]	ot	confirm	H	
8	23	y	dot	confirm	H	
8	24	U		confirm	M	
8	25	w		confirm	H	
8	26	bh		confirm	H	
8	27	m		confirm	M	
8	28	g		confirm	H	
8	29	lam		confirm	H	
8	30	S		confirm	H	
9	1	y		confirm	H	
9	2	bh		confirm	H	
9	3	g	7	confirm	H	
9	4	eps	5	confirm	H	
9	5	w		confirm	H	
9	6	_	+	confirm	H	
9	7	lam		confirm	H	
9	8	S		confirm	H	
9	9	H	1|o	confirm	H	
9	10	a	1	confirm	H	
9	11	S7		confirm	H	
9	12	e	dot	confirm	H	
9	13	S7	#	confirm	H	
9	14	_	dot	confirm	M	
9	15	S7	#	confirm	H	
9	16	_	dot	confirm	M	
9	17	_		confirm	H	
9	18	_	7	confirm	M	
9	19	e		confirm	H	
9	20	g	dot|~	confirm	H	
9	21	eps	5	confirm	H	
9	22	S7		confirm	H	
9	23	L		confirm	M	
9	24	S7		confirm	M	
9	25	g		confirm	M	
9	26	#		confirm	M	
9	27	S7		confirm	H	
9	28	g		confirm	M	
9	29	o.	~	confirm	H	
9	30	S7		confirm	M	
10	1	g		confirm	H	
10	2	a	1	confirm	H	
10	3	phi		confirm	H	
10	4	S4		confirm	H	
10	5	tee		confirm	M	
10	6	Lx		confirm	M	
10	7	_		confirm	M	
10	8	nt		confirm	M	
10	9	_		confirm	H	
10	10	e		confirm	H	
10	11	_		confirm	H	
10	12	_	dot	confirm	M	
10	13	ch		confirm	H	
10	14	g		confirm	H	
10	15	_	dot	confirm	H	
10	16	tee		confirm	H	
10	17	_		confirm	M	
10	18	_		confirm	H	
10	19	N		confirm	H	
11	1	_		confirm	H	
11	2	_		confirm	M	
11	3	_		confirm	M	
11	4	_		confirm	H	
11	5	_		confirm	H	
11	6	_		plain	M	"connected cursive stroke inside legible ""bisogna"", not an isolated lam shape"
11	7	_	dot	confirm	H	
11	8	Lx		confirm	M	
11	9	_		confirm	M	
11	10	Z		confirm	H	
11	11	g	~	confirm	H	
11	12	m	~	confirm	H	
11	13	_		confirm	H	
11	14	bh		confirm	H	
11	15	y		confirm	H	
11	16	tee		confirm	H	
11	17	e	dot	confirm	H	
11	18	eps	1|dot	confirm	H	
11	19	e	#	confirm	H	
11	20	S4		confirm	H	
11	21	_		confirm	M	
12	1	g		confirm	H	
12	2	nt		confirm	H	
12	3	y		confirm	H	
12	4	S4	1	confirm	H	
12	5	dl		confirm	H	
12	6	Lx		confirm	M	
12	7	dl		confirm	M	
12	8	S4		confirm	H	
12	9	_		confirm	H	
12	10	]	o	confirm	H	
12	11	Z		confirm	H	
12	12	S7		confirm	H	
12	13	lam		confirm	H	
12	14	sq		confirm	H	
12	15	y	#	confirm	M	
12	16	eps	1	confirm	H	
12	17	w		confirm	H	
12	18	e	dot|+	confirm	H	
12	19	S7	+	confirm	H	
12	20	]	ot	confirm	H	
12	21	eps	5	confirm	M	
12	22	Z	ot	confirm	M	
12	23	Z		confirm	M	
13	1	y		confirm	H	
13	2	S4		confirm	H	
13	3	Lx		confirm	H	
13	4	_		confirm	H	
13	5	_		plain	M	"connected cursive letter inside legible ""inteso"", not an isolated N shape"
13	6	_	dot	confirm	H	
13	7	w		confirm	H	
13	8	_		confirm	H	
13	9	_		confirm	H	
13	10	_		plain	M	"reads as plain ""c"" completing ""che"" with the following e; classifier called it ch"
13	11	e		confirm	H	
13	12	N		confirm	H	
13	13	_		confirm	M	
13	14	eps		confirm	M	
13	15	_		confirm	M	
13	16	_		confirm	H	
13	17	_		confirm	H	
13	18	_		confirm	H	
13	19	_		confirm	H	
13	20	_		confirm	M	
13	21	Lx		confirm	H	
13	22	_	#	confirm	M	
13	23	_		confirm	H	
13	24	bh		confirm	M	
13	25	bh		confirm	H	
14	1	m	1	confirm	M	
14	2	f		confirm	H	
14	3	w		confirm	H	
14	4	bh		confirm	H	
14	5	S7		confirm	H	
14	6	#		confirm	H	
14	7	e	+	confirm	H	
14	8	S		confirm	M	
14	9	g		confirm	H	
14	10	bh		confirm	M	
14	11	rz		confirm	H	
14	12	Z		confirm	H	
14	13	S7		confirm	H	
14	14	#	dot	confirm	H	
14	15	lam	dot	confirm	H	
14	16	y	5	confirm	H	
14	17	e	dot|#	confirm	H	
14	18	]	ot	confirm	H	
14	19	w		confirm	H	
14	20	bh		confirm	M	
14	21	S7		confirm	H	
14	22	#		confirm	H	
14	23	_	~	confirm	H	
14	24	eps	5	confirm	H	
14	25	_		confirm	H	
14	26	Lx		confirm	H	
14	27	lam		confirm	H	
14	28	_		confirm	H	
14	29	g	dot	confirm	M	
14	30	_	o	confirm	M	
15	1	S		confirm	H	
15	2	_		confirm	H	
15	3	v		confirm	M	
15	4	S		confirm	H	
15	5	y		confirm	H	
15	6	f		confirm	M	
15	7	_		confirm	H	
15	8	g		confirm	M	
15	9	_		confirm	M	
15	10	_		confirm	M	
15	11	g		confirm	M	
15	12	_		confirm	H	
15	13	_		confirm	H	
15	14	eps		confirm	H	
15	15	+		confirm	H	
15	16	p		confirm	H	
15	17	nt		confirm	M	
15	18	e	dot	confirm	H	
15	19	_		confirm	H	
15	20	_		confirm	H	
15	21	_		confirm	M	
15	22	_	dot	confirm	H	
15	23	_		confirm	M	
15	24	_		confirm	M	
15	25	ch		confirm	H	
16	1	_		confirm	H	
16	2	_		confirm	M	
16	3	_		confirm	M	
16	4	_		plain	M	connected cursive stroke continuing the word to its right, not an isolated S7 shape
16	5	Lx		confirm	H	
16	6	H	1|o	confirm	H	
16	7	tee		confirm	H	
16	8	eps	1	confirm	H	
16	9	w		confirm	H	
16	10	e	dot	confirm	H	
16	11	S7	+	confirm	H	
16	12	]	ot	confirm	H	
16	13	y		confirm	H	
16	14	y		confirm	H	
16	15	g	1	confirm	H	
16	16	o.		confirm	H	
16	17	S7		confirm	H	
16	18	lam		confirm	H	
16	19	g	~	confirm	H	
16	20	bh		confirm	H	
16	21	_		confirm	M	
16	22	S7		confirm	H	
16	23	o.		confirm	H	
16	24	eps	5	confirm	H	
16	25	g		confirm	M	
16	26	phi		confirm	H	
16	27	g		confirm	H	
16	28	S7		confirm	H	
16	29	#		confirm	H	
17	1	e		confirm	H	
17	2	Lx	dot	confirm	M	
17	3	y		confirm	H	
17	4	_		confirm	H	
17	5	S7		confirm	H	
17	6	tee		confirm	M	
17	7	g		confirm	H	
17	8	Lx		confirm	H	
17	9	S4		confirm	H	
17	10	_		confirm	M	
17	11	_		confirm	M	
17	12	N		confirm	H	
17	13	_		confirm	H	
17	14	_		confirm	H	
17	15	_		confirm	M	
17	16	_		confirm	H	
17	17	_	dot	confirm	H	
17	18	m		confirm	H	
17	19	_		confirm	H	
17	20	_	dot	confirm	M	
17	21	w		confirm	M	
17	22	_	dot	confirm	H	
17	23	S		confirm	H	
17	24	_		confirm	H	
17	25	N	1	confirm	H	
17	26	_		confirm	H	
17	27	g		confirm	M	
17	28	_		confirm	H	
17	29	_		confirm	H	
18	1	_		confirm	H	
18	2	_		confirm	M	
18	3	dl		confirm	H	
18	4	+		confirm	M	
18	5	w		confirm	H	
18	6	tee		confirm	H	
18	7	w		confirm	H	
18	8	w		confirm	H	
18	9	y		confirm	H	
18	10	S7		confirm	H	
18	11	eps	1	confirm	M	
18	12	S7		confirm	H	
18	13	eps	~	confirm	H	
18	14	wd		confirm	H	
18	15	_		confirm	H	
18	16	rz		confirm	H	
18	17	g	5	confirm	H	
18	18	phi		confirm	H	
18	19	y		confirm	H	
18	20	_		confirm	M	
18	21	_		confirm	H	
18	22	w		confirm	H	
18	23	a	1	confirm	H	
18	24	lam		confirm	H	
18	25	a	7	confirm	H	
18	26	H	1	confirm	H	
18	27	g		confirm	H	
19	1	_		confirm	H	
19	2	S7		confirm	H	
19	3	_	dot	confirm	H	
19	4	_		confirm	M	
19	5	o.		confirm	H	
19	6	g	~	confirm	M	
19	7	H	1|o	confirm	H	
19	8	_	1	confirm	H	
19	9	y		confirm	H	
19	10	y		confirm	H	
19	11	y		confirm	M	
19	12	S7		confirm	H	
19	13	#		confirm	H	
19	14	]	o	confirm	H	
19	15	y		confirm	H	
19	16	y		confirm	H	
19	17	psi		confirm	H	
19	18	eps		confirm	H	
19	19	w		confirm	H	
19	20	_		confirm	H	
19	21	U		confirm	H	
19	22	lam		confirm	H	
19	23	phi		confirm	H	
19	24	Lx		confirm	H	
19	25	_		confirm	M	
19	26	_		confirm	H	
19	27	y		confirm	M	
19	28	_		confirm	M	
19	29	_		confirm	H	
19	30	_		confirm	H	
