line	pos	code	marks	action	conf	note
1	1	_		correct	H	continuous single pen stroke with pos2 spells plain italic "Parlato"; classifier read the tall ascender alone as code p
4	28	wd		correct	M	ligature shape (loop + hooked descender) matches the wd pattern seen elsewhere on this leaf, not f/p; classifier share only 0.40
4	29	y		confirm	H
5	1	sq		confirm	M	clean square shape confirmed; no mark actually visible despite classifier's own "?" placeholder
5	2	]	o	correct	M	square-bracket shape with an "o"-type mark above, matches the ] pattern seen elsewhere on this leaf (cf. line1 pos14, line3 pos15), not Z's zigzag letterform; classifier share was 1.00 but shape mismatched
5	3	eps	5	confirm	H
5	4	S7		confirm	H
5	5	f		confirm	H
5	6	w		confirm	H
5	7	o.		confirm	H
5	8	_	dot	confirm	M	simple hook shape, plausible plain cursive; kept per classifier's full-confidence plain call
5	9	lam		confirm	H
5	10	bh	7	confirm	H
5	11	S7		confirm	H
5	12	#		confirm	H
5	13	Z		confirm	H
5	14	nt		confirm	H
5	15	o.		correct	M	clean circle-with-center-dot ink matches o., not plain
5	16	rz		confirm	H
5	17	S7		confirm	H
5	18	#		confirm	H
5	19	m	dot	correct	M	clear cursive "m" shape, not plain; classifier share only 0.57
5	20	lam		confirm	H
5	21	w	~	confirm	H
5	22	g	dot	confirm	H	tall ascender-hook+loop, same pattern as line1 pos8 / line4 pos11
5	23	Z	ot	confirm	H
5	24	]	ot	correct	M	square-bracket shape with dot/ot mark, not w's flat squiggle; classifier share only 0.39
5	25	g		confirm	H
5	26	_		delete	M	tiny tick/accent mark sitting right above pos27's y; looks like part of the y's ascender stroke, not a distinct Z sign (classifier's own share was 0.81, box is far smaller than any other Z on the leaf)
5	27	y		confirm	H
5	28	e		confirm	H
6	1	nt		confirm	H	
6	2	bh		confirm	H	
6	3	e	dot	confirm	H	
6	4	sq	1	confirm	H	
6	5	tee		confirm	H	
6	6	H	1|o	confirm	H	
6	7	m	1	confirm	H	
6	8	w		confirm	H	
6	9	lam	7	confirm	H	
6	10	eps	~	confirm	H	
6	11	wd		confirm	M	share only 0.82 but clear w+hooked-descender ligature, matches wd pattern seen elsewhere on this leaf
6	12	y		confirm	H	
6	13	m	~	confirm	H	
6	14	w		confirm	H	
6	15	]	o	confirm	H	
6	16	eps	~	confirm	M	share 0.80 but shape clearly epsilon
6	17	S7		confirm	H	
6	18	lam		confirm	H	
6	19	y	7	confirm	H	
6	20	g		correct	M	tall ascender-hook over a closed loop, matches the recurring "tall-g" pattern (cf. line1 pos8, line4 pos11, line5 pos22), not nt/Z; classifier share only 0.41
6	21	]	~	confirm	H	
6	22	rz		confirm	H	
6	23	Z		confirm	L	ambiguous crossing-stroke shape, doesn't cleanly match Z's letterform or any obvious alternative; classifier share only 0.40, genuinely unresolved
6	24	rz		confirm	H	
7	1	w		confirm	H	
7	2	eps	7	confirm	H	
7	3	S7		confirm	H	
7	4	lam	5	confirm	H	
7	5	e	#	confirm	H	
7	6	p	1	confirm	M	clear p shape; an additional unlisted double-dot mark is visible at the bottom of the box
7	7	o.	o	confirm	H	
7	8	bh		confirm	H	
7	9	y		confirm	H	
7	10	bh		confirm	H	
7	11	e		confirm	H	
7	12	_		confirm	M	faint loop-like ink visible but inconclusive; likely bleed from neighboring pos11(e)/pos13(bh) strokes rather than a distinct sign; kept plain per classifier's full confidence
7	13	bh		confirm	H	
7	14	H	1|o	confirm	H	
7	15	m		correct	H	box holds 2 stacked signs: "m" above "S7" (see pos15.5); classifier tagged the whole box plain "_" at share 0.60
7	15.5	S7		split	H	bottom sign of the pair merged into original box 15
7	16	f		confirm	H	
7	17	w		correct	H	box holds 2 stacked signs: "w" above "S7" (see pos17.5); classifier called the whole box "Z" at share 0.81, matching neither component
7	17.5	S7		split	H	bottom sign of the pair merged into original box 17
7	18	y		confirm	H	
7	19	_		confirm	H	wide (~80px) plain-script flourish/ligature resembling the common "et" abbreviation, not cipher; matches the plain-script interruption pattern seen elsewhere on this leaf
7	20	g		confirm	H	
7	21	w		confirm	H	
7	22	Z	~	confirm	H	
7	23	w		correct	H	box holds 2 side-by-side signs: "w" and "g" (see pos23.5); classifier tagged the whole 83px-wide box plain "_" at share 1.00
7	23.5	g		split	H	second sign of the pair merged into original box 23; small hook flourish above matches the recurring tall-g ascender pattern
7	24	e	#|dot	confirm	H	
7	25	eps	~	confirm	H	
8	1	S7		confirm	H	
8	2	lam	5	confirm	H	
8	3	a		correct	H	clean bold "a" shape, not plain; classifier code was "_" despite share 1.00
8	4	]	o	confirm	H	
8	5	e		confirm	H	unlisted #-like mark visible above the e
8	6	eps	1	confirm	H	
8	7	lam	7	confirm	H	
8	8	m	~	confirm	H	
8	9	w		confirm	H	
8	10	]	o	confirm	H	
8	11	g	~	confirm	H	
8	12	g	~	confirm	M	open-hook shape, a bit atypical for g's usual closed loop, but no better match found
8	13	lam		confirm	H	
8	14	lam		confirm	H	
8	15	S		confirm	M	small "3"-like squiggle, reasonable match to atlas S variants; share 0.80
8	16	lam		confirm	H	
8	17	bh		confirm	H	
8	18	S7		confirm	H	
8	19	#		confirm	H	
8	20	e	dot	confirm	H	
8	21	g	~	confirm	H	
8	22	#		correct	M	box holds 2 side-by-side signs: "#" and "o." (see pos22.5); classifier tagged the whole box plain "_" at share 0.61
8	22.5	o.		split	M	second sign of the pair merged into original box 22
8	23	bh		confirm	H	
8	24	]	o	confirm	H	
8	25	m		correct	H	clear cursive "m" shape, not plain; classifier share only 0.41
8	26	nt		confirm	H	
8	27	rz		confirm	H	
9	1	nt		confirm	H	
9	2	o.		confirm	H	
9	3	#		correct	M	box holds 2 stacked signs: "#" above "S7" (see pos3.5); classifier called the whole box "Z" at share 0.84
9	3.5	S7		split	M	bottom sign of the pair merged into original box 3
9	4	#		correct	M	box holds 2 stacked signs: "#" above "e" (see pos4.5); classifier tagged the whole box plain "_" at share 0.60
9	4.5	e		split	M	bottom sign has an "et"-ligature-like tail but reads as cipher e by shape, consistent with other e's on this leaf
9	5	sq	1	confirm	H	
9	6	]	ot	confirm	H	
9	7	eps	1	confirm	H	
9	8	_		confirm	M	tiny mark below the text baseline, likely the descender-tail of pos7's eps rather than a distinct sign
9	9	e	#	confirm	H	
9	10	g	1	confirm	H	
9	11	_		confirm	H	wide plain-italic flourish/word, consistent with the plain-script interruptions seen elsewhere on this leaf (cf. line7 pos19)
9	12	o.		correct	M	box holds 2 side-by-side signs: "o." and "S7" (see pos12.5); classifier tagged the whole box "_"/cluster nt at share 0.62
9	12.5	S7		split	M	second sign of the pair merged into original box 12
9	13	bh		correct	L	box holds at least 4 signs in a row: bh, w, S7, o. (see pos13.1-13.3), with a diffuse grey bleed-through smudge below it (cf. line3 pos1); classifier tagged this 152x99px box a single plain "_" at share 1.00 - the worst single miss on this leaf so far
9	13.1	w		split	L	2nd sign of the row merged into original box 13
9	13.2	S7		split	L	3rd sign of the row merged into original box 13
9	13.3	o.		split	L	4th sign of the row merged into original box 13
9	14	a	5	confirm	H	
9	15	e	#	confirm	H	
9	16	g	dot	confirm	H	tall ascender-hook+loop, same recurring pattern as line1 pos8 etc.
9	17	_		delete	M	tiny box sitting over the tail-loop of neighboring pos16's g; not a distinct sign; classifier share only 0.61
9	18	g		correct	M	matches the recurring tall ascender-hook+loop "g" pattern seen repeatedly on this leaf; classifier tagged it plain "_" at share 0.62
9	19	g	5	confirm	M	small hook shape, low classifier share (0.43) but no clearly better alternative found
9	20	S7		confirm	H	
9	21	eps		confirm	H	
9	22	tee		confirm	H	
10	1	nt		confirm	H	
10	2	e	#	confirm	H	
10	3	phi		confirm	H	
10	4	]	o	confirm	H	
10	5	e	dot	confirm	H	
10	6	psi		confirm	H	
10	7	m		correct	M	clear cursive "m"; classifier's plain "_" call (share 1.00) missed it - the small flourish above it may be an unlisted mark rather than a coded sign
10	8	lam	dot	confirm	H	
10	9	H	1|o	confirm	H	
10	10	g		confirm	H	
10	11	psi	~	confirm	H	
10	12	lam		confirm	H	
10	13	_		confirm	L	large diffuse low-contrast patch, similar to the bleed-through areas at line3 pos1 / line9 pos13; share only 0.61, real ink content (if any) not resolvable at this resolution
10	14	e	dot|dot	confirm	H	
10	15	a	7	confirm	H	
10	16	S7		correct	M	bold numeral-7 shape with a small cross mark above, matches S7, not Z's letterform; classifier share only 0.62
10	17	bh		confirm	H	
10	18	e		confirm	H	unlisted +-like mark visible above the e
10	19	g	~	confirm	H	
10	20	#		correct	H	clear hash/cross-hatch shape, not nt; classifier's own share was only 0.23, correctly flagging its uncertainty
11	1	phi		confirm	H	
11	2	phi		confirm	H	
11	3	e	dot	confirm	H	
11	4	a	5	confirm	H	
11	5	e	dot	confirm	H	
11	6	S7		confirm	H	
11	7	g	+	confirm	H	
11	8	g	1	confirm	H	
11	9	_		confirm	H	plain, resembles the "et"-ligature-like flourish seen elsewhere on this leaf (cf. line7 pos19)
11	10	eps	5	confirm	H	
11	11	S7	~	confirm	H	
11	12	o.		confirm	M	open-hook shape, a bit atypical for o.'s usual closed circle, but no better match found; share 0.80
11	13	rz		confirm	H	
11	14	g	~	confirm	H	
11	15	o.		split	M	box holds 2 stacked signs: "o." above "S7" (see pos15.5); classifier called the whole box "y" at share 0.80
11	15.5	S7		split	M	bottom sign of the pair merged into original box 15
11	16	S7		confirm	H	
11	17	y		confirm	H	
11	18	w		confirm	H	
11	19	+		correct	H	single crossbar visible, not a double hash; matches the marks-column hint "+" better than code "#"; classifier share only 0.60
11	20	o.		confirm	H	
11	21	f	dot|dot	confirm	H	
12	1	w		confirm	H	
12	2	o.		confirm	H	
12	3	phi		confirm	H	
12	4	v	7	confirm	H	
12	5	g		confirm	H	
12	6	y		confirm	H	
12	7	K		confirm	H	
12	8	S		confirm	H	
12	9	o.		split	M	box holds 2 side-by-side signs: "o." and "nt" (see pos9.5); classifier tagged the whole 77px-wide box a single "nt" at share 0.63
12	9.5	nt		split	M	second sign of the pair merged into original box 9
12	10	e	dot	confirm	H	
12	11	eps	1	confirm	H	
12	12	S		confirm	H	
12	13	K		confirm	H	
12	14	o.	dot	confirm	H	
12	15	S7		confirm	H	
12	16	Z		confirm	H	
12	17	psi		confirm	H	
12	18	lam		confirm	H	
12	19	w		confirm	H	
12	20	_	ot	confirm	H	
12	21	g		correct	M	box holds 2 stacked signs: a small "g" above a large "H" (see pos21.5); classifier tagged the whole box "g" at share 0.81
12	21.5	H		split	M	bottom sign of the pair merged into original box 21, much larger and more prominent than the top g
12	22	v	ot	confirm	H	
13	1	Z		confirm	H	
13	2	nt		confirm	H	
13	3	y		confirm	H	
13	4	_	1	confirm	H	genuinely blank/tiny, no structured ink visible
13	5	w		correct	M	clear w (flat-wave) shape with an extra double-tick mark above not captured by "marks=1"; classifier called it plain at share 0.81
13	6	Z	ot	confirm	H	
13	7	nt		confirm	H	
13	8	o.		confirm	H	
13	9	rz		confirm	H	
13	10	S7	#	confirm	H	
13	11	]	dot|o	confirm	H	
13	12	eps		confirm	H	
13	13	y		confirm	H	
13	14	o.		confirm	H	
13	15	rz		confirm	H	
13	16	g	5	confirm	M	
13	17	lam		split	M	box holds 2 stacked signs: a hooked diagonal (lam-like) above an open "v"-shaped curve (see pos17.5); classifier tagged the whole box plain "_" at share 1.00
13	17.5	v		split	M	bottom sign of the pair merged into original box 17
13	18	v	5|1	confirm	H	
13	19	m		confirm	H	
13	20	bh		confirm	H	
13	21	w		split	M	box holds 2 side-by-side signs: "w" and "o." (see pos21.5); classifier's own share was only 0.44
13	21.5	o.		split	M	second sign of the pair merged into original box 21
13	22	o.		confirm	H	
13	23	nt		confirm	H	
14	1	g	1	confirm	H	
14	2	g		confirm	H	
14	3	y	~	confirm	H	
14	4	bh		confirm	H	
14	5	a	1	confirm	H	
14	6	#		correct	M	double-cross/hash-like shape, not p; classifier share only 0.40
14	7	o.		confirm	H	
14	8	w		confirm	H	
14	9	S4		confirm	H	
14	10	dl		correct	M	closed loop+hook shape matches dl atlas pattern, not plain; classifier tagged it "_" at share 1.00
14	11	rz		confirm	H	
14	12	tee		confirm	H	
14	13	eps	1	confirm	H	
14	14	S7		confirm	H	
14	15	eps	~	confirm	H	
14	16	wd		confirm	H	
14	17	o.		confirm	H	
14	18	rz		confirm	H	
14	19	g	~	confirm	H	
14	20	y		split	M	box holds 2 side-by-side signs: "y" and "y" (see pos20.5); classifier tagged the whole box plain "_" at share 0.45
14	20.5	y		split	M	second sign of the pair merged into original box 20
14	21	L		confirm	H	
14	22	S7		confirm	H	
14	23	lam		confirm	H	
14	24	_		confirm	M	tiny faint mark, likely the descender-tail of neighboring pos25's g, not a distinct sign
14	25	g		correct	M	matches the recurring tall ascender-hook+loop "g" pattern seen repeatedly on this leaf; classifier tagged it "_"/cluster bh at share 0.59
14	26	y		correct	M	clear y shape (loop+tail), not f/Z; classifier share only 0.40
14	27	H	1|o	confirm	H	
15	1	S7		confirm	H	
15	2	w		confirm	H	
15	3	y		split	M	box holds 2 stacked signs: "y" above an "S"-like flourish (see pos3.5); classifier's own share was only 0.61
15	3.5	S		split	M	bottom sign of the pair merged into original box 3
15	4	S7		confirm	H	
15	5	Z		confirm	H	
15	6	y	5	confirm	H	
15	7	g	1	confirm	H	
15	8	_		confirm	H	connected cursive strokes resembling a plain italic word/flourish (reads roughly like "goyt"), not cipher; classifier fully confident this is plain
15	9	H		correct	M	box dominated by a clear block "H" shape, with pos8's y-tail bleeding in on the left edge; classifier called it plain/cluster y at share 0.40
15	10	g	1	confirm	H	
15	11	_		confirm	H	plain cursive flourish/ligature, consistent with other such wide plain boxes on this leaf
15	12	Z		confirm	H	
15	13	_		confirm	H	clean plain cursive "h" letterform
15	14	w		confirm	H	
15	15	y		confirm	H	
15	16	S7		split	M	box holds 2 stacked signs: "S7" above "lam" (see pos16.5); classifier tagged the whole box plain "_" at share 0.81
15	16.5	lam		split	M	bottom sign of the pair merged into original box 16
15	17	H	1	confirm	H	
15	18	e	o|#	confirm	H	
15	19	wd		confirm	H	
15	20	bh		confirm	H	
15	21	y		confirm	H	
15	22	nt		confirm	H	
15	23	bh		confirm	H	
15	24	w		confirm	M	share only 0.60 but shape clearly matches w
