path	bytes	sha1	dims	kind	source	cited_by
images/f54r_L03_s1.jpg	86730	96fff35bd965baaeae2db313804aea1e8d912f3b	2400x194	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 900, 6485, 1094] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L03_s2.jpg	81201	0f545047684a0ecd828bd2b6f7d7e497850b3621	2400x194	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 900, 8171, 1094] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L04_s1.jpg	87743	c3b011e48eeba32d48913dfbbfc467fff7cde537	2400x195	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 1094, 6485, 1289] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L04_s2.jpg	81959	aee4a2109bbbc8353a032b32d32407b1bcbfe543	2400x195	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 1094, 8171, 1289] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L05_s1.jpg	92263	9f439dce932ed24d04b98af94b6535c1c97d15b6	2400x209	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 1289, 6485, 1498] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L05_s2.jpg	87507	1b1e650648be116cd6361d8dc8c74248db734ff7	2400x209	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 1289, 8171, 1498] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L06_s1.jpg	97127	d896994709a331cd558021ad664c1d02b838d9a9	2400x220	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 1498, 6485, 1718] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L06_s2.jpg	92662	13144cb49de2bbbf71e79f8d4f3465b7f886dd68	2400x220	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 1498, 8171, 1718] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L07_s1.jpg	95275	a56021c1989893f750690eca5741db3a70bbe384	2400x216	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 1718, 6485, 1934] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L07_s2.jpg	91539	dd3ef757600bbab24fe912dcd295795bf5637225	2400x216	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 1718, 8171, 1934] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L08_s1.jpg	97516	19aa6ace1426efda1d11684c1d8d96e6b36184a2	2400x211	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 1934, 6485, 2145] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L08_s2.jpg	94120	b64826df087e4980f33dd687c83679d61ab9fe02	2400x211	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 1934, 8171, 2145] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L09_s1.jpg	91648	33955bfa0c9d2515e6df943014ec5cc3aa722f5d	2400x204	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 2145, 6485, 2349] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L09_s2.jpg	90119	1d5e6f1a04aedc75c38d7b1ad43fe50ab223fa53	2400x204	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 2145, 8171, 2349] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L10_s1.jpg	88570	3bd17b5f4e6ae31084b576da6ee63c5a3206596d	2400x192	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 2349, 6485, 2541] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L10_s2.jpg	83599	936ee63949b50268adae76d747e9417e43a446c4	2400x192	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 2349, 8171, 2541] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L11_s1.jpg	98420	5f264135f4b4d15f5b643c9ef687327936fe2725	2400x212	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 2541, 6485, 2753] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L11_s2.jpg	96666	13e641914c89a46b1d364198b6d2840754e4941b	2400x212	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 2541, 8171, 2753] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L12_s1.jpg	97864	fa19164608ad73fa7822801c29c68fdaa242f836	2400x218	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 2753, 6485, 2971] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L12_s2.jpg	96904	41c4929752382a372bd6da47c0c28d6f08b99b96	2400x218	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 2753, 8171, 2971] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L13_s1.jpg	97510	a2243b30c9b19cde9eefacf0b8b36b62d61e344d	2400x203	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 2971, 6485, 3174] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L13_s2.jpg	93187	adae33327577a99d4e145045d1ea460f08269f67	2400x203	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 2971, 8171, 3174] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L14_s1.jpg	97832	732aa12a7982f7224c8455594f8f3845498b8a09	2400x214	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 3174, 6485, 3388] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L14_s2.jpg	94791	5eb075ba63a01f8cf5c6f4898f4786e26f67441a	2400x214	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 3174, 8171, 3388] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L15_s1.jpg	97514	54def1a92ca85c11dde40b2ccade600010de3a30	2400x213	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 3388, 6485, 3601] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L15_s2.jpg	93696	bf79cc09d9b9543c18ae7fa485b23d46a2ff5780	2400x213	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 3388, 8171, 3601] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L16_s1.jpg	88769	48e111ae373bb43d21c5e9f4be64926999b33102	2400x200	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 3601, 6485, 3801] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L16_s2.jpg	85897	093486b34d96c66339ee6578a70ec2fc49dd9123	2400x200	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 3601, 8171, 3801] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L17_s1.jpg	97369	96cb2afe0d7d9a955406cb876746e9cc90054d04	2400x221	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 3801, 6485, 4022] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L17_s2.jpg	94801	1674292a9021f086f3e0e0b6714bc40903b36724	2400x221	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 3801, 8171, 4022] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L18_s1.jpg	96900	d429b2c83c5c56037f275b8c7ef6d91c1c9ab188	2400x223	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 4022, 6485, 4245] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L18_s2.jpg	94823	a24a32f9af2ee930a9d3b1f6643a2fd09763b84b	2400x223	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 4022, 8171, 4245] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L19_s1.jpg	94768	9940775a115c34ceb3ac3419daf7c09dd250071a	2400x211	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 4245, 6485, 4456] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L19_s2.jpg	88730	e0d94d335655bf16c13af64c602d7829c0c1a0d6	2400x211	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 4245, 8171, 4456] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L20_s1.jpg	80870	e7dcfeb1d7de7d713b6526ab551da50c4d8619d2	2400x209	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[4085, 4456, 6485, 4665] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_L20_s2.jpg	85741	1a4c693ba84970f45b367b4e7f7db68343384ec8	2400x209	image	crop of images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg box=[5771, 4456, 8171, 4665] via tools/iiif_lines.py row ink profile (params {'pitch_autocorr': 210, 'distance': 147, 'prominence': 612.9}, 24 Sep 2026)	./images_manifest_full.tsv;./disagreements.tsv
images/f54r_lines_debug.jpg	531301	d2f8aa1e97171be2d6504eeec8db05f11b4b38f9	1600x2158	image	debug overlay from tools/iiif_lines.py --debug on images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg using the f54r_L01_s1 crop params (pitch_autocorr 210, distance 147, prominence 612.9); not itself in images/manifest.json's iiif_lines records	./images_manifest_full.tsv
images/f54v_ref1600.jpg	495708	c18a89bbfe89c91090d5ccb3a2b0030b5cb59251	1600x2169	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f56/pct:0,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f55r_ref1600.jpg	480678	c90c5683ce4f3b1487becc7934eded1b3a6210da	1600x2170	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f56/pct:50,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f55v_ref1600.jpg	479594	eaddc77c395fba2538590487a05a9b7e9974ea15	1600x2183	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f57/pct:0,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f56r_ref1600.jpg	483423	771391e642360ca4c8f484a7ff822ee97d5f013b	1600x2184	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f57/pct:50,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f56v_ref1600.jpg	483388	674838088c5d9ccd1de7a1badbf2cb7525ef71ba	1600x2159	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f58/pct:0,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f57r_ref1600.jpg	492030	65c5ea23fd9836c5ff183798e08cb9bdc24d80ed	1600x2159	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f58/pct:50,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/f57v_ref1600.jpg	497460	fb0aebc081863b95dca0caeaec9ed1e0313f023b	1600x2166	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f59/pct:0,0,50,100/1600,/0/default.jpg	./images_manifest_full.tsv
images/manifest.json	23051			data	not recorded	./NOTES.md;./build_spec.py;./montage_passC_leaf.py;./montage_passC.py;./crop_passC_f56r.py;./crop_passC_leaf.py;./crop_passC.py;./images_manifest_full.tsv
images/manifest_native_check_addendum.json	1613			data	not recorded	./images_manifest_full.tsv
images/src_ark_12148_btv1b90600674_f55_4085_0_4086_5513.jpg	2962765	a1d72d2d387668ff2b1c11fb2910556c9a7f9f9f	4086x5513	image	gallica.bnf.fr IIIF: https://gallica.bnf.fr/iiif/ark:/12148/btv1b90600674/f55/4085,0,4086,5513/full/0/native.jpg	./images_manifest_full.tsv
images/native_g_check/g_bare_01_019.jpg	14654	f8eff22df5f6745df472cdc2c3adf72f28818a0a	350x300	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_g_check/g_bare_03_006.jpg	19675	a05adbfe01153636dd75ca306f19d4ccd28e2827	350x400	image	not recorded	./leafnotes/atlas_f55v.md;./images_manifest_full.tsv;./merges_f55v.tsv
images/native_g_check/g_dot_02_002.jpg	16729	955397f41ad0c4224314543c312e2193c3e8da91	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_g_check/g_mark1_09_019.jpg	18983	4a06181af437bce67f666c10f3bdffb49ebbabe9	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_g_check/g_mark5_16_004.jpg	18359	7eb70fb45458b7a1205a87a4d15fee58f4fe9a70	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_e_check/cmp_e_dot_native.png	143127	fbeca60b8a6937290a7e0df7601b051db6198890	700x260	image	not recorded	./leafnotes/atlas_f55v.md;./images_manifest_full.tsv
images/native_e_check/e_bare_01_015.jpg	16445	9fa2a39c9986591e51d342076319616e46bfb955	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_e_check/e_bare_07_018.jpg	9227	41e0b0a7d152db2819c1a38de04abdcde477262b	220x280	image	not recorded	./images_manifest_full.tsv
images/native_e_check/e_dot_07_011.jpg	9383	115a565edfa871cbf6b862a1597f6fc75da8576b	220x280	image	not recorded	./images_manifest_full.tsv
images/native_e_check/e_dot_07_019.jpg	9316	c856b72e753d8175661d47f9990c3decac3406f2	220x280	image	not recorded	./images_manifest_full.tsv
images/native_e_check/e_hash_05_001.jpg	17921	1aec1e4cee740f705fef7392a418a356aba86ed9	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
images/native_e_check/e_hash_06_012.jpg	17793	10ff325eaeb09c794356446f0105f131b81dd23c	350x350	image	not recorded	./images_manifest_full.tsv;./merges_f55v.tsv
strips/f54r_L01a.jpg	92805	bcea9b5c03fea54280d92095a6a71b3db4244b28	1511x311	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L01b.jpg	92287	50490fc59910ab0aec8e35c79b22d4330ada141c	1442x311	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L02a.jpg	89192	f270b9ea279de89ff2abf8a7f37a72661e9f8b9c	1452x304	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L02b.jpg	86496	a2d98aaa6e3a76d578047abf971b735a58bb5efc	1413x304	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L03a.jpg	102906	3881602847526a5fad27bb53f6838abd975be7bd	1547x317	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L03b.jpg	86576	13f626d8b247c647fc0d0cacabe06f60784855fb	1326x317	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L04a.jpg	92080	92e6dfd68e5215222858aa7ce0a1744e12851d26	1405x314	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L04b.jpg	88874	239b6fcaf25e29c2a0ed3858afd6eb359719e246	1422x314	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L05a.jpg	80873	9974768ab136b38bf3d3ccc2e44882a7d63f7738	1366x289	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L05b.jpg	88172	0118256959b8f650accc6c6bfb4236fcdf44a1e2	1472x289	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L06a.jpg	99747	a076ec3a393dd8981e82e943e28243e34a36f22c	1450x328	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L06b.jpg	92320	35fb653e50485de10a0e534a5ee257684da05fd6	1382x328	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L07a.jpg	88773	167e7e0095e147156bc917d9a4a610b19a4e6999	1371x294	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L07b.jpg	88194	f543aa41014d60ce0a58c529c7536fcc209259ae	1403x294	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L08a.jpg	82465	1ec1099bfc84ea9592a414602dcf456235b822e7	1361x285	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L08b.jpg	82242	8f4673a458da5727ffc72879a4be15a182815f61	1394x285	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
strips/f54r_L09a.jpg	96444	1f8125396dc43d5f224b0590ff5fa1603d518d87	1374x345	image	derived via glyphs/build.sh's classify step (tools/glyph_atlas.py classify) per-leaf from glyphs/{atlas.png,labels.json} + f<leaf>_boxes.tsv; needs opencv-python-headless/scikit-image/scikit-learn, not installed this pass -- regen NOT tested, KEPT	./images_manifest_full.tsv
