line	pos	code	marks	action	conf	note
5	11	S		confirm	H	
5	12	_		plain	M	
5	13	phi		confirm	H	
5	14	a	7	confirm	H	
5	15	g	7	confirm	H	
5	16	a	1	confirm	H	
5	17	S7		confirm	H	
5	18	_	dot|+	plain	M	
5	19	_		plain	H	
5	20	S7		confirm	H	
5	21	S		confirm	H	
5	22	w		confirm	H	
5	23	_		plain	H	
5	24	rz		confirm	H	
5	25	lam	5	confirm	H	
6	1	Z		confirm	M	
6	2	psi		confirm	H	
6	3	lam	5	confirm	H	
6	4	eps	5	confirm	H	
6	5	nt		confirm	H	
6	6	[		confirm	H	
6	7	rz		confirm	H	
6	8	g	~	confirm	H	
6	9	Z		confirm	H	
6	10	]	o	confirm	H	
6	11	S7		confirm	H	
6	12	e	#	confirm	H	
6	13	eps	5	confirm	H	
6	14	_		plain	H	
6	15	lam		confirm	H	
6	16	S		confirm	M	
6	17	_		plain	H	
6	18	rz		confirm	H	
6	19	]	ot	confirm	H	
6	20	g		confirm	M	
6	21	g	7	confirm	H	
6	22	]	o	confirm	H	
6	23	lam		confirm	H	
6	24	bh		confirm	H	
6	25	S7	#	confirm	H	
6	26	Lx		confirm	M	
6	27	dl		confirm	H	
6	28	y		confirm	M	
6	29	_		plain	H	
6	30	_		plain	M	
7	1	_		plain	H	
7	2	_		plain	H	
7	3	S		confirm	H	
7	4	S	#	confirm	H	
7	5	ch		confirm	H	
7	6	e		confirm	H	
7	7	_		plain	H	
7	8	_		plain	M	
7	9	dl		confirm	H	
7	10	L		confirm	M	
7	11	nt		confirm	H	
7	12	S7	+	confirm	H	
7	13	bh		confirm	H	
7	14	nt		confirm	H	
7	15	y		confirm	H	
7	16	g		confirm	H	
7	17	bh		confirm	H	
7	18	S7		confirm	H	
7	19	_		plain	M	
7	20	g	1	confirm	H	
7	21	w		confirm	H	
7	22	g		confirm	M	
7	23	_		plain	H	
7	24	S7		confirm	H	
7	25	]	o	confirm	H	
7	26	]	?	confirm	M	
8	1	Z		confirm	H	
8	2	_		plain	H	
8	3	bh		confirm	H	
8	4	sq	o	confirm	M	
8	5	w	#	confirm	H	
8	6	rz		confirm	H	
8	7	lam		confirm	H	
8	8	g	1|~	confirm	H	
8	9	]		confirm	H	
8	10	y	ot	confirm	H	
8	11	lam		confirm	H	
8	12	lam		confirm	H	
8	13	g		confirm	H	
8	14	bh		confirm	H	
8	15	phi		confirm	M	
8	16	e		confirm	H	
8	17	g		confirm	H	
8	18	bh		confirm	H	
8	19	[		confirm	H	
8	20	_		plain	H	
8	21	_		plain	M	
8	22	m	~	confirm	H	
8	23	w		confirm	H	
8	24	m	~	confirm	H	
8	25	lam		confirm	H	
8	26	bh	7	confirm	H	
8	27	phi		confirm	H	
8	28	y		confirm	H	
8	29	g		confirm	H	
8	30	Z		confirm	H	
8	31	g		confirm	H	
8	32	Z		confirm	H	
9	1	m	~	confirm	H	
9	2	w		confirm	H	
9	3	y		confirm	H	
9	4	a	7	confirm	H	
9	5	_	5	plain	H	
9	6	_		plain	H	
9	7	L		confirm	M	
9	8	w		confirm	H	
9	9	tee		confirm	H	
9	10	_		plain	H	
9	11	nt		confirm	H	
9	12	bh		confirm	H	
9	13	]	ot	confirm	H	
9	14	nt		confirm	H	
9	15	_		plain	H	
9	16	H		confirm	M	
9	17	w		confirm	H	
9	18	o.		confirm	H	
9	19	S7		confirm	H	
9	20	eps	7	confirm	H	
9	21	m	~	confirm	H	
9	22	rz		confirm	H	
9	23	tee		confirm	M	
9	24	a	1	confirm	H	
9	25	_		plain	H	
9	26	bh		confirm	H	
9	27	g		confirm	H	
9	28	Z		confirm	H	
9	29	phi		confirm	H	
9	30	[		confirm	M	
10	1	y		confirm	M	
10	2	w		confirm	H	
10	3	tee		confirm	H	
10	4	o.		confirm	H	
10	5	bh		confirm	H	
10	6	g	~	confirm	H	
10	7	H		confirm	H	
10	8	L		confirm	H	
10	9	Lx		confirm	M	
10	10	o.		confirm	M	
10	11	a	1	confirm	H	
10	12	o.		confirm	H	
10	13	e		confirm	H	
10	14	nt		confirm	H	
10	15	S7		confirm	H	
10	16	lam	dot	confirm	M	
10	17	_	dot	plain	M	page tear/ink loss at this position; classifier plain call kept but sign may be lost, not confirmed absent
10	18	eps	5	confirm	H	
10	19	tee		confirm	H	
10	20	sq	?	confirm	M	
10	21	]	ot	confirm	H	
10	22	H		correct	M	crossed vertical-strokes shape, closer to H than y
10	23	dl		confirm	H	
10	24	p		confirm	H	
10	25	_		plain	M	looks like continuing plain cursive letter (poss. a name), not a bold H
10	26	_		plain	M	
10	27	_	1|dot	plain	H	
11	1	_		plain	H	
11	2	_	dot	plain	H	
11	3	_		plain	M	thin stroke inside continuous plain cursive word, not S
11	4	_		plain	H	
11	5	_		plain	M	
11	6	_		plain	M	
11	7	_		plain	M	"whole box is the plain Italian word ""Cosa"""
11	8	_		plain	H	
11	9	phi		confirm	H	
11	10	S7	#	confirm	H	
11	11	m		correct	M	m-shape with superscript flourish, matches atlas m (often carries ~ above); classifier called it plain
11	12	f		confirm	H	
11	13	w		confirm	H	
11	14	_		plain	H	
11	15	m		confirm	H	
11	16	_		plain	M	
11	17	_		plain	M	
11	18	rz		confirm	H	
11	19	H	1	confirm	H	
11	20	e	dot|+	confirm	H	
11	21	L		confirm	H	
11	22	w		confirm	H	
11	23	tee		confirm	H	
11	24	_		plain	H	
11	25	nt		confirm	H	
12	1	Z	dot	confirm	H	
12	2	phi		confirm	M	
12	3	_		plain	H	
12	4	dl		confirm	H	
12	5	eps		confirm	H	
12	6	_		plain	M	
12	7	_		plain	H	
12	8	_	dot	plain	H	
12	9	_		plain	M	
12	10	_		plain	M	
12	11	_		plain	M	"part of plain phrase ""a tutti"""
12	12	_		plain	M	"part of plain phrase ""a tutti"""
12	13	#	dot	confirm	M	
12	14	_		plain	H	
12	15	_		plain	H	
12	16	_	?	plain	M	
12	17	_		plain	H	
12	18	_	dot	plain	H	
12	19	_		plain	H	
12	20	g	dot	confirm	M	
12	21	_		plain	H	
12	22	tee		confirm	H	
12	23	_		plain	H	
12	24	tee	dot	confirm	M	
12	25	_		plain	H	
12	26	_		plain	H	
12	27	_		plain	M	low-share; looks like part of plain word (chies.../chieder...)
12	28	N		confirm	H	
12	29	eps		confirm	H	
12	30	+		confirm	M	
12	31	p		confirm	H	
12	32	m		confirm	M	
12	33	_		plain	H	
12	34	_		plain	H	
12	35	bh		confirm	H	
13	1	e	#	confirm	M	
13	2	eps		confirm	M	
13	3	lam		confirm	H	
13	4	w		confirm	H	
13	5	eps	5	confirm	H	
13	6	H		confirm	H	
13	7	eps		confirm	H	
13	8	w		confirm	H	
13	9	lam		confirm	H	
13	10	L	7	confirm	M	
13	11	eps	5	confirm	H	
13	12	tee		confirm	M	
13	13	g		confirm	M	
13	14	H	1|o	confirm	H	
13	15	tee		confirm	H	
13	16	bh		confirm	H	
13	17	K		confirm	H	
13	18	v	#|1	confirm	H	
13	19	m	1	confirm	H	
13	20	w		confirm	H	
13	21	]	o	confirm	H	
13	22	Z		confirm	H	
13	23	m	~	confirm	H	
13	24	_		plain	H	
13	25	g		confirm	H	
13	26	o.		confirm	H	
13	27	S7		confirm	H	
13	28	y		confirm	H	
13	29	tee		confirm	H	
13	30	f		confirm	H	
13	31	g		confirm	M	
13	32	S		confirm	H	
13	33	y		confirm	M	
14	1	nt		confirm	H	
14	2	H	1|o	confirm	H	
14	3	o.		confirm	H	
14	4	S7		confirm	H	
14	5	U	ot	confirm	M	
14	6	psi		confirm	H	
14	7	lam		confirm	H	
14	8	S4	5	confirm	H	
14	9	phi		confirm	H	
14	10	S4		confirm	H	
14	11	S		confirm	M	
14	12	_		plain	H	
14	13	y		confirm	M	
14	14	N		confirm	H	
14	15	_		plain	H	
14	16	_		plain	H	
14	17	_		plain	H	
14	18	_		plain	H	
14	19	_		plain	H	
14	20	N		confirm	H	
14	21	w		confirm	M	
14	22	nt		confirm	M	
14	23	rz		confirm	H	
14	24	g	~	confirm	H	
14	25	nt		confirm	H	
14	26	S7		confirm	H	
14	27	#		confirm	M	
14	28	lam	dot	confirm	H	
14	29	S		confirm	M	
14	30	_		plain	H	
14	31	S7		confirm	H	
15	1	_		plain	H	
15	2	_		plain	H	
15	3	_		plain	H	
15	4	a		confirm	H	
15	5	_		plain	H	
15	6	_		plain	H	
15	7	_		plain	M	
15	8	S7		confirm	M	
15	9	Lx		confirm	M	
15	10	_		plain	H	
15	11	_		plain	H	
15	12	a	5	confirm	H	
15	13	tee		confirm	H	
15	14	lam		confirm	H	
15	15	m	5|~	confirm	H	
15	16	g	7	confirm	H	
15	17	eps	5	confirm	H	
15	18	]		confirm	H	
15	19	g	ot	confirm	H	
15	20	phi		confirm	H	
15	21	S4		confirm	H	
15	22	dl		confirm	H	
15	23	_		plain	H	
15	24	_		plain	H	
15	25	_		plain	H	
15	26	p		confirm	M	
15	27	_		plain	H	
15	28	_		plain	H	
15	29	_		plain	H	
16	1	S7		confirm	M	
16	2	_		plain	M	
16	3	a		confirm	M	
16	4	_	dot	plain	H	
16	5	_		plain	H	
16	6	S4		confirm	H	
16	7	Lx		confirm	M	
16	8	sq	ot	confirm	M	
16	9	y		confirm	M	
16	10	lam		confirm	H	
16	11	g		confirm	H	
16	12	]	o	confirm	H	
16	13	g		confirm	H	
16	14	eps	5	confirm	H	
16	15	S7		confirm	H	
16	16	_	#	plain	M	
16	17	a		confirm	H	
16	18	_	~	plain	H	
16	19	rz		confirm	H	
16	20	S4		confirm	H	
16	21	Lx		confirm	H	
16	22	_		plain	M	
16	23	_		plain	H	
16	24	_		plain	M	
16	25	_	dot	plain	H	
16	26	eps		confirm	H	
16	27	_		plain	M	
16	28	_		plain	H	
16	29	_		plain	H	
16	30	S7		confirm	M	
16	31	_		plain	M	
17	1	a		confirm	H	
17	2	_		plain	H	
17	3	_		plain	H	
17	4	p		confirm	M	
17	5	_		plain	M	
17	6	_		plain	H	
17	7	_	dot	plain	H	
17	8	_		plain	H	
17	9	_		plain	H	
17	10	S4		confirm	H	
17	11	dl		confirm	H	
17	12	+		confirm	M	
17	13	v	1|#	confirm	H	
17	14	g		confirm	M	
17	15	lam		confirm	H	
17	16	K		confirm	H	
17	17	rz	#	confirm	M	
17	18	nt		confirm	H	
17	19	g		confirm	H	
17	20	S7		confirm	H	
17	21	lam		confirm	H	
17	22	phi	5	confirm	H	
17	23	S4		confirm	H	
17	24	dl		confirm	H	
17	25	_	dot	plain	M	
17	26	_	dot	plain	H	
18	1	_		plain	M	
18	2	N		confirm	H	
18	3	_		plain	H	
18	4	_	1	plain	M	
18	5	N		confirm	H	
18	6	bh		confirm	M	
18	7	_		plain	M	
18	8	N		confirm	H	
18	9	_		plain	H	
18	10	_		plain	H	
18	11	a		confirm	H	
18	12	_		plain	H	
18	13	_		plain	H	
18	14	_		plain	M	
18	15	_		plain	H	
18	16	_		plain	M	
18	17	_		plain	H	
18	18	_		plain	H	
18	19	_		plain	H	
18	20	_		plain	H	
18	21	_	1	plain	H	
18	22	_		plain	H	
18	23	_		plain	M	
18	24	S7		confirm	M	
18	25	_		plain	H	
18	26	_		plain	M	
18	27	S4	dot	confirm	M	
18	28	dl		confirm	H	
18	29	+		confirm	M	
18	30	Lx		confirm	H	
19	1	bh	dot	confirm	H	
19	2	g		confirm	H	
19	3	w		confirm	H	
19	4	Z	ot	confirm	H	
19	5	g	~	confirm	H	
19	6	]	o	confirm	H	
19	7	L		confirm	M	
19	8	e		confirm	H	
19	9	e		confirm	H	
19	10	bh		confirm	M	
19	11	e	#	confirm	H	
19	12	g	1	confirm	H	
19	13	a	5	confirm	H	
19	14	tee		confirm	H	
19	15	_	5	plain	H	
19	16	Z	ot	confirm	M	
19	17	S7	#	confirm	M	
19	18	g	dot	confirm	M	
19	19	_		plain	M	
19	20	psi		confirm	H	
19	21	eps	5	confirm	H	
19	22	g	5	confirm	H	
19	23	Z		confirm	M	
19	24	w		confirm	H	
19	25	g		confirm	H	
19	26	a	1	confirm	H	
19	27	_	1	plain	H	
