line	pos	group	conf	alt
mssDE55_p1_L08	3	1188	H
mssDE55_p1_L08	4	531	H
mssDE55_p1_L08	5	1066	H
mssDE55_p1_L08	6	931	H
mssDE55_p1_L08	7	905	H
mssDE55_p1_L08	8	444	H
mssDE55_p1_L08	9	717	H
mssDE55_p1_L09	1	651	H
mssDE55_p1_L09	2	137	H
mssDE55_p1_L09	3	713	M	715
mssDE55_p1_L09	4	743	H
mssDE55_p1_L09	5	1137	H
mssDE55_p1_L09	6	163	H
mssDE55_p1_L09	7	317	H
mssDE55_p1_L09	8	24	H
mssDE55_p1_L09	9	173	H
mssDE55_p1_L09	10	402	H
mssDE55_p1_L10	1	561	H
mssDE55_p1_L10	2	127	H
mssDE55_p1_L10	3	1151	H
mssDE55_p1_L10	4	94	H
mssDE55_p1_L10	5	1131	H
mssDE55_p1_L10	6	863	H
mssDE55_p1_L10	7	1151	H
mssDE55_p1_L10	8	1092	H
mssDE55_p1_L10	9	444	H
mssDE55_p1_L11	1	1174	H
mssDE55_p1_L11	2	456	H
mssDE55_p1_L11	3	1070	H
mssDE55_p1_L11	4	331	H
mssDE55_p1_L11	5	583	H
mssDE55_p1_L11	6	122	H
mssDE55_p1_L11	7	357	H
mssDE55_p1_L11	8	832	H
mssDE55_p1_L11	9	466	H
mssDE55_p1_L12	1	761	H
mssDE55_p1_L12	2	1151	H
mssDE55_p1_L12	3	56	H
mssDE55_p1_L12	4	1086	H
mssDE55_p1_L12	5	1111	H
mssDE55_p1_L12	6	1131	H
mssDE55_p1_L12	7	863	H
mssDE55_p1_L12	8	1086	H
mssDE55_p1_L12	9	895	H
mssDE55_p1_L12	10	603	H
mssDE55_p1_L13	1	52	H
mssDE55_p1_L13	2	636	H
mssDE55_p1_L13	3	563	H
mssDE55_p1_L13	4	903	H
mssDE55_p1_L13	5	341	H
mssDE55_p1_L13	6	981	H
mssDE55_p1_L13	7	391	H
mssDE55_p1_L13	8	729	H
mssDE55_p1_L13	9	346	H
mssDE55_p1_L13	10	608	H
mssDE37_p2_L01	1	890	H
mssDE37_p2_L01	2	941	M	341
mssDE37_p2_L01	3	981	H
mssDE37_p2_L01	4	444	H
mssDE37_p2_L01	5	890	H
mssDE37_p2_L01	6	204	H
mssDE37_p2_L01	7	686	H
mssDE37_p2_L01	8	1151	H
mssDE37_p2_L01	9	10	H
mssDE37_p2_L01	10	365	H
mssDE37_p2_L02	1	903	H
mssDE37_p2_L02	2	981	H
mssDE37_p2_L02	3	10	H
mssDE37_p2_L02	4	587	H
mssDE37_p2_L02	5	614	H
mssDE37_p2_L02	6	1046	H
mssDE37_p2_L02	7	484	H
mssDE37_p2_L02	8	96	H
mssDE37_p2_L02	9	10	H
mssDE37_p2_L02	10	1155	H
mssDE37_p2_L03	1	824	H
mssDE37_p2_L03	2	890	H
mssDE37_p2_L03	3	981	M	931
mssDE37_p2_L03	4	981	H
mssDE37_p2_L03	5	555	H
mssDE37_p2_L03	6	890	H
mssDE37_p2_L03	7	98	H
mssDE37_p2_L03	8	579	H
mssDE37_p2_L03	9	976	H
mssDE37_p2_L04	1	888	H
mssDE37_p2_L04	2	309	H
mssDE37_p2_L04	3	10	H
mssDE37_p2_L04	4	779	H
mssDE37_p2_L04	5	149	H
mssDE37_p2_L04	6	628	H
mssDE37_p2_L04	7	608	H
mssDE37_p2_L04	8	939	H
mssDE37_p2_L04	9	852	H
mssDE37_p2_L04	10	92	H
mssDE37_p2_L05	1	1175	H
mssDE37_p2_L05	2	1131	H
mssDE37_p2_L05	3	863	H
mssDE37_p2_L05	4	824	H
mssDE37_p2_L05	5	1179	H
mssDE37_p2_L05	6	643	H
mssDE37_p2_L05	7	884	H
mssDE37_p2_L05	8	888	H
mssDE37_p2_L05	9	88	H
mssDE37_p2_L06	1	717	H
mssDE37_p2_L06	2	608	H
mssDE37_p2_L06	3	931	H
mssDE37_p2_L06	4	878	H
mssDE37_p2_L06	5	425	H
mssDE37_p2_L06	6	1151	H
mssDE37_p2_L06	7	220	H
mssDE37_p2_L06	8	109	H
mssDE37_p2_L06	9	149	H
mssDE37_p2_L06	10	80	H
mssDE37_p2_L07	1	1001	H
mssDE37_p2_L07	2	10	H
mssDE37_p2_L07	3	1109	H
mssDE37_p2_L07	4	383	H
mssDE37_p2_L07	5	640	H
mssDE37_p2_L07	6	460	H
mssDE37_p2_L07	7	1022	H
mssDE37_p2_L07	8	955	H
mssDE37_p2_L07	9	1157	M	1127
mssDE37_p2_L07	10	989	H
mssDE37_p2_L08	1	599	H
mssDE37_p2_L08	2	489	H
mssDE37_p2_L08	3	870	H
mssDE37_p1_L01	1	835	H
mssDE37_p1_L01	2	947	H
mssDE37_p1_L01	3	443	H
mssDE37_p1_L01	4	950	H
mssDE37_p1_L01	5	608	H
mssDE37_p1_L01	6	468	H
mssDE37_p1_L01	7	476	H
mssDE37_p1_L01	8	415	M	115
mssDE37_p1_L01	9	878	H
mssDE37_p1_L02	1	787	H
mssDE37_p1_L02	2	1193	H
mssDE37_p1_L02	3	444	H
mssDE37_p1_L02	4	831	H
mssDE37_p1_L02	5	868	H
mssDE37_p1_L02	6	1053	H
mssDE37_p1_L02	7	830	H
mssDE37_p1_L02	8	518	H
mssDE37_p1_L02	9	222	H
mssDE37_p1_L02	10	80	H
mssDE37_p1_L03	1	80	H
mssDE37_p1_L03	2	6	H
mssDE37_p1_L03	3	48	H
mssDE37_p1_L03	4	608	H
mssDE37_p1_L03	5	642	H
mssDE37_p1_L03	6	767	H
mssDE37_p1_L03	7	434	H
mssDE37_p1_L03	8	628	H
mssDE37_p1_L03	9	940	H
mssDE37_p1_L03	10	456	H
mssDE37_p1_L04	1	961	H
mssDE37_p1_L04	2	555	H
mssDE37_p1_L04	3	789	H
mssDE37_p1_L04	4	444	H
mssDE37_p1_L04	5	890	H
mssDE37_p1_L04	6	480	H
mssDE37_p1_L04	7	892	H
mssDE37_p1_L04	8	991	H
mssDE37_p1_L04	9	109	H
mssDE37_p1_L04	10	763	H
mssDE37_p1_L05	1	476	H
mssDE37_p1_L05	2	886	H
mssDE37_p1_L05	3	642	H
mssDE37_p1_L05	4	1081	H
mssDE37_p1_L05	5	202	H
mssDE37_p1_L05	6	4	H
mssDE37_p1_L05	7	4	H
mssDE37_p1_L05	8	1068	H
mssDE37_p1_L05	9	682	H
mssDE37_p1_L05	10	686	H
mssDE37_p1_L06	1	1048	H
mssDE37_p1_L06	2	589	H
mssDE37_p1_L06	3	940	H
mssDE37_p1_L06	4	1068	H
mssDE37_p1_L06	5	931	H
mssDE37_p1_L06	6	538	H
mssDE37_p1_L06	7	301	H
mssDE37_p1_L06	8	1105	M	1103
mssDE37_p1_L06	9	157	H
mssDE68_p3_L01	1	677	H
mssDE68_p3_L01	2	96	H
mssDE68_p3_L01	3	337	H
mssDE68_p3_L01	4	1033	H
mssDE68_p3_L01	5	545	H
mssDE68_p3_L01	6	771	H
mssDE68_p3_L01	7	6	H
mssDE68_p3_L01	8	610	H
mssDE68_p3_L01	9	896	H
mssDE68_p3_L01	10	250	H
mssDE68_p3_L02	1	945	H
mssDE68_p3_L02	2	620	H
mssDE68_p3_L02	3	125	H
mssDE68_p3_L02	4	511	H
mssDE68_p3_L02	5	252	H
mssDE68_p3_L02	6	331	H
mssDE68_p3_L02	7	383	H
mssDE68_p3_L02	8	640	H
mssDE68_p3_L02	9	460	H
mssDE68_p3_L02	10	824	H
mssDE68_p3_L03	1	919	H
mssDE68_p3_L03	2	545	H
mssDE68_p3_L03	3	946	H
mssDE68_p3_L03	4	60	H
mssDE68_p3_L03	5	594	H
mssDE68_p3_L03	6	941	H
mssDE68_p3_L03	7	837	H
mssDE68_p3_L03	8	1181	H
mssDE68_p3_L03	9	10	H
mssDE68_p3_L03	10	959	H
mssDE68_p3_L04	1	45	H
mssDE68_p3_L04	2	1	H
mssDE68_p3_L04	3	394	H
mssDE68_p3_L04	4	848	H
mssDE68_p2_L01	1	626	H
mssDE68_p2_L01	2	428	H
mssDE68_p2_L01	3	346	H
mssDE68_p2_L01	4	850	H
mssDE68_p2_L01	5	594	H
mssDE68_p2_L01	6	300	H
mssDE68_p2_L01	7	880	H
mssDE68_p2_L01	8	391	H
mssDE68_p2_L01	9	202	H
mssDE68_p2_L01	10	610	H
mssDE68_p2_L02	1	455	H
mssDE68_p2_L02	2	460	H
mssDE68_p2_L02	3	599	H
mssDE68_p2_L02	4	947	H
mssDE68_p2_L02	5	341	M	941
mssDE68_p2_L02	6	981	H
mssDE68_p2_L02	7	391	H
mssDE68_p2_L02	8	109	H
mssDE68_p2_L02	9	463	H
mssDE68_p2_L02	10	331	H
mssDE68_p2_L02	11	220	H
mssDE68_p2_L03	1	90	H
mssDE68_p2_L03	2	1074	H
mssDE68_p2_L03	3	884	H
mssDE68_p2_L03	4	594	H
mssDE68_p2_L03	5	1181	H
mssDE68_p2_L03	6	730	M	720
mssDE68_p2_L03	7	976	H
mssDE68_p2_L03	8	1188	H
mssDE68_p2_L03	9	1105	H
mssDE68_p2_L03	10	434	H
mssDE68_p2_L04	1	585	H
mssDE68_p2_L04	2	626	H
mssDE68_p2_L04	3	950	H
mssDE68_p2_L04	4	10	H
mssDE68_p2_L04	5	1181	H
mssDE68_p2_L04	6	415	M	115
mssDE68_p2_L04	7	202	H
mssDE68_p2_L04	8	165	H
mssDE68_p2_L04	9	434	H
mssDE68_p2_L04	10	1193	H
mssDE68_p2_L04	11	678	H
mssDE68_p2_L05	1	555	H
mssDE68_p2_L05	2	850	H
mssDE68_p2_L05	3	808	H
mssDE68_p2_L05	4	712	H
mssDE68_p2_L05	5	997	H
mssDE68_p2_L05	6	947	H
mssDE68_p2_L05	7	1133	H
mssDE68_p2_L05	8	981	H
mssDE68_p2_L05	9	1125	H
mssDE68_p2_L05	10	517	H
mssDE68_p2_L05	11	90	H
mssDE68_p2_L06	1	931	H
mssDE68_p2_L06	2	202	H
mssDE68_p2_L06	3	744	H
mssDE68_p2_L06	4	355	H
mssDE68_p2_L06	5	594	H
mssDE68_p2_L06	6	626	H
mssDE68_p2_L06	7	628	H
mssDE68_p2_L06	8	713	H
mssDE68_p2_L06	9	45	H
mssDE68_p2_L07	1	507	H
mssDE68_p2_L07	2	1002	H
mssDE68_p2_L07	3	1187	H
mssDE68_p2_L08	1	890	H
mssDE68_p2_L08	2	435	H
mssDE68_p2_L08	3	6	H
mssDE68_p2_L08	4	32	H
mssDE68_p2_L08	5	202	H
mssDE68_p2_L08	6	806	H
mssDE68_p2_L08	7	416	H
mssDE68_p2_L08	8	482	H
mssDE68_p2_L08	9	10	H
mssDE68_p2_L08	10	177	H
mssDE68_p2_L08	11	658	H
mssDE68_p2_L09	1	214	H
mssDE68_p2_L09	2	991	H
mssDE68_p2_L09	3	1159	H
mssDE68_p2_L09	4	941	H
mssDE68_p2_L09	5	981	H
mssDE68_p2_L09	6	391	H
mssDE68_p2_L09	7	599	H
mssDE68_p2_L09	8	725	H
mssDE68_p2_L09	9	103	H
mssDE68_p2_L09	10	531	M	991
mssDE68_p1_L01	1	835	H
mssDE68_p1_L01	2	725	H
mssDE68_p1_L01	3	1006	M	1066
mssDE68_p1_L01	4	480	H
mssDE68_p1_L01	5	941	H
mssDE68_p1_L01	6	6	H
mssDE68_p1_L01	7	919	H
mssDE68_p1_L01	8	32	H
mssDE68_p1_L01	9	701	H
mssDE68_p1_L01	10	331	H
mssDE68_p1_L01	11	86	H
mssDE68_p1_L01	12	525	H
mssDE68_p1_L02	1	460	H
mssDE68_p1_L02	2	628	H
mssDE68_p1_L02	3	202	H
mssDE68_p1_L02	4	1028	H
mssDE68_p1_L02	5	42	H
mssDE68_p1_L02	6	315	H
mssDE68_p1_L02	7	712	H
mssDE68_p1_L02	8	880	H
mssDE68_p1_L02	9	391	H
mssDE68_p1_L02	10	125	H
mssDE68_p1_L02	11	610	H
mssDE68_p1_L03	1	563	H
mssDE68_p1_L03	2	940	H
mssDE68_p1_L03	3	1043	H
mssDE68_p1_L03	4	565	M	505
mssDE68_p1_L03	5	941	H
mssDE68_p1_L03	6	32	H
mssDE68_p1_L03	7	947	H
mssDE68_p1_L03	8	60	H
mssDE68_p1_L03	9	910	H
mssDE68_p1_L03	10	744	H
mssDE68_p1_L04	1	486	H
mssDE68_p1_L04	2	632	H
mssDE68_p1_L04	3	10	H
mssDE68_p1_L04	4	48	H
mssDE68_p1_L04	5	337	H
mssDE68_p1_L04	6	116	H
mssDE68_p1_L04	7	96	H
mssDE68_p1_L04	8	6	H
mssDE68_p1_L04	9	32	H
mssDE68_p1_L04	10	740	H
mssDE68_p1_L04	11	890	H
mssDE68_p1_L05	1	880	H
mssDE68_p1_L05	2	773	M	779
mssDE68_p1_L05	3	258	H
mssDE68_p1_L05	4	202	H
mssDE68_p1_L05	5	48	H
mssDE68_p1_L05	6	531	H
mssDE68_p1_L05	7	1033	H
mssDE68_p1_L05	8	1004	H
mssDE68_p1_L05	9	64	H
mssDE68_p1_L05	10	214	H
mssDE68_p1_L05	11	740	H
