cipher_line	idx	raw	kind	value	repair	plain_chunk	status
m0280/Carta 13	55	@8	code	8		i	agrees
m0280/Carta 13	56	@a	code	a		t	agrees
m0280/Carta 13	57	@7	code	7		e	agrees
m0280/Carta 13	58	e	clear			e	clear
m0280/Carta 13	59	respeito	clear			respeito	clear
m0280/Carta 13	60	segundo	clear			segund	clear
m0280/Carta 13	61	o	clear			o	clear
m0280/Carta 13	62	que	clear			oq	clear
m0280/Carta 13	63	todos	clear			todos	clear
m0280/Carta 13	64	intendem	clear			intendem	clear
m0280/Carta 13	65	@7	code	7		e	agrees
m0280/Carta 13	66	@8	code	8		l	conflict:i
m0280/Carta 13	67	300	clear				clear
m0280/Carta 13	68	@a	code	a		l	conflict:t
m0280/Carta 13	69	@7	code	7		e	agrees
m0280/Carta 13	70	@4	code	4		s	agrees
m0280/Carta 13	71	@7	code	7		e	agrees
m0280/Carta 13	72	@4	code	4		s	agrees
m0280/Carta 13	73	@a	code	a		t	agrees
m0280/Carta 13	74	@y	code	y			null-or-unaligned
m0280/Carta 13	75	@18	code	18		o	conflict:m
m0280/Carta 13	76	resolutos	clear			resolutos	clear
m0280/Carta 13	77	@y	code	y		a	agrees
m0280/Carta 13	78	@11	code	11		p	agrees
m0280/Carta 13	79	@7	code	7		e	agrees
m0280/Carta 13	80	@9	code	9		r	agrees
m0280/Carta 13	81	@2	code	2		d	agrees
m0280/Carta 13	82	@7	code	7		e	agrees
m0280/Carta 13	83	@9	code	9		r	agrees
m0280/Carta 13	84	Inglaterra	clear			inglaterra	clear
m0280/Carta 13	85	@7	code	7		e	agrees
m0280/Carta 13	86	@y	code	y		c	conflict:a
m0280/Carta 13	87	@4	code	4		s	agrees
m0280/Carta 13	88	@7	code	7		e	agrees
m0280/Carta 13	89	@e	code	e		g	agrees
m0280/Carta 13	90	@c	code	c		u	agrees
m0280/Carta 13	91	@8	code	8		i	agrees
m0280/Carta 13	92	@z	code	z		r	conflict:e
m0280/Carta 13	93	@15	code	15		o	agrees
m0280/Carta 13	94	@5	code	5		s	conflict:c
m0280/Carta 13	95	@7	code	7		e	agrees
m0280/Carta 13	96	@c	code	c		u	agrees
m0280/Carta 13	97	@6	code	6		p	agrees
m0280/Carta 13	98	@52	code	52		r	agrees
m0280/Carta 13	99	@15	code	15		o	agrees
m0280/Carta 13	100	@8	code	8		j	conflict:i
m0280/Carta 13	101	@7	code	7		e	agrees
m0280/Carta 13	102	@5	code	5		c	agrees
m0280/Carta 13	103	@a	code	a		t	agrees
m0280/Carta 13	104	@15	code	15		o	agrees
m0280/Carta 13	105	e	clear			e	clear
m0280/Carta 13	106	não	clear			no	clear
m0280/Carta 13	107	duvide	clear			duvide	clear
m0280/Carta 13	108	N.Exª	clear			nex	clear
m0280/Carta 13	109	desta	clear			desta	clear
m0280/Carta 13	110	minha	clear			minha	clear
m0280/Carta 13	111	afirmativa	clear			afirmativa	clear
m0280/Carta 13	112	porque	clear			porqo	clear
m0280/Carta 13	113	@15	code	15			null-or-unaligned
m0280/Carta 13	114	@a	code	a		t	agrees
m0280/Carta 13	115	@10	code	10		h	agrees
m0280/Carta 13	116	@7	code	7		e	agrees
m0280/Carta 13	117	@4	code	4		s	agrees
m0280/Carta 13	118	@15	code	15		o	agrees
m0280/Carta 13	119	@e	code	e		u	conflict:g
m0280/Carta 13	120	@z	code	z		r	conflict:e
m0280/Carta 13	121	@7	code	7		e	agrees
m0280/Carta 13	122	@8	code	8		i	agrees
m0280/Carta 13	123	@z	code	z		r	conflict:e
m0280/Carta 13	124	@15	code	15		o	agrees
m0280/Carta 13	125	se	clear			se	clear
m0280/Carta 13	126	declarou	clear			declarou	clear
m0280/Carta 13	127	assim	clear			assim	clear
m0280/Carta 13	128	com	clear			com	clear
m0280/Carta 13	129	huma	clear			huma	clear
m0280/Carta 13	130	pesoa,	clear			pessoa	clear
m0280/Carta 13	131	custe	clear			custe	clear
m0280/Carta 13	132	o	clear			oq	clear
m0280/Carta 13	133	que	clear				clear
m0280/Carta 13	134	custe,	clear			cust	clear
m0280/Carta 13	135	e	clear			e	clear
m0280/Carta 13	136	não	clear			no	clear
m0280/Carta 13	137	far	clear			faz	clear
m0280/Carta 13	138	nenhum	clear			nenhum	clear
m0280/Carta 13	139	caso.	clear			caso	clear
m0280/Carta 13	140	@2	code	2		d	agrees
m0280/Carta 13	141	@y	code	y		a	agrees
m0280/Carta 13	142	@c	code	c		v	agrees
m0280/Carta 13	143	@8	code	8		i	agrees
m0280/Carta 13	144	@2	code	2		d	agrees
m0280/Carta 13	145	@y	code	y		a	agrees
m0280/Carta 13	146	@7	code	7		e	agrees
m0280/Carta 13	147	@2	code	2		d	agrees
m0280/Carta 13	148	@y	code	y		a	agrees
m0280/Carta 13	149	@10	code	10		h	agrees
m0280/Carta 13	150	@15	code	15		o	agrees
m0280/Carta 13	151	@m	code	m		n	agrees
m0280/Carta 13	152	@7	code	7		r	conflict:e
m0280/Carta 13	153	@y	code	y		a	agrees
m0280/Carta 13	154	nem	clear			nem	clear
m0280/Carta 13	155	tem	clear			tem	clear
m0280/Carta 13	156	mais	clear			mais	clear
m0280/Carta 13	157	@7	code	7		r	conflict:e
m0280/Carta 13	158	@7	code	7		e	agrees
m0280/Carta 13	159	@4	code	4		l	conflict:s
m0280/Carta 13	160	@8	code	8		i	agrees
m0280/Carta 13	161	@e	code	e		g	agrees
m0280/Carta 13	162	@8	code	8		i	agrees
m0280/Carta 13	163	@y	code	y		o	conflict:a
m0280/Carta 13	164	@18	code	18		q	conflict:m
m0280/Carta 13	165	q̃.	clear			ue	clear
m0280/Carta 13	166	@y	code	y		a	agrees
m0280/Carta 13	167	@4	code	4		s	agrees
m0280/Carta 13	168	@c	code	c		u	agrees
m0280/Carta 13	169	@y	code	y		a	agrees
m0280/Carta 13	170	@e	code	e		v	conflict:g
m0280/Carta 13	171	@8	code	8		i	agrees
m0280/Carta 13	172	@m	code	m		n	agrees
m0280/Carta 13	173	@e	code	e		g	agrees
m0280/Carta 13	174	@y	code	y		a	agrees
m0280/Carta 13	175	@m	code	m		n	agrees
m0280/Carta 13	176	@5	code	5			null-or-unaligned
m0280/Carta 13	177	@y	code	y		a	agrees
m0281/Carta 15	0	@2	code	2		d	agrees
m0281/Carta 15	1	@y	code	y		a	agrees
m0281/Carta 15	2	@g	code	g		r	conflict:i
m0281/Carta 15	3	@18	code	18		m	agrees
m0281/Carta 15	4	@15	code	15		o	agrees
m0281/Carta 15	5	@c	code	c		u	agrees
m0281/Carta 15	6	@a	code	a		t	agrees
m0281/Carta 15	7	@13	code	13		q	agrees
m0281/Carta 15	8	@c	code	c		u	agrees
m0281/Carta 15	9	@z	code	z		e	agrees
m0281/Carta 15	10	@y	code	y		a	agrees
m0281/Carta 15	11	@g	code	g		r	conflict:i
m0281/Carta 15	12	@y	code	y		a	agrees
m0281/Carta 15	13	@8	code	8		i	agrees
m0281/Carta 15	14	@m	code	m		n	agrees
m0281/Carta 15	15	@10	code	10		h	agrees
m0281/Carta 15	16	@y	code	y		a	agrees
m0281/Carta 15	17	@18	code	18		m	agrees
m0281/Carta 15	18	@m	code	m		n	agrees
m0281/Carta 15	19	@2	code	2		d	agrees
m0281/Carta 15	20	@15	code	15		o	agrees
m0281/Carta 15	21	@c	code	c		u	agrees
m0281/Carta 15	22	@7	code	7			null-or-unaligned
m0281/Carta 15	23	@y	code	y			null-or-unaligned
m0281/Carta 15	24	@6	code	6		p	agrees
m0281/Carta 15	25	@7	code	7		r	conflict:e
m0281/Carta 15	26	@15	code	15		o	agrees
m0281/Carta 15	27	@b	code	b		p	conflict:g
m0281/Carta 15	28	@15	code	15		o	agrees
m0281/Carta 15	29	@7	code	7		r	conflict:e
m0281/Carta 15	30	@y	code	y		a	agrees
m0281/Carta 15	31	@7	code	7		e	agrees
m0281/Carta 15	32	@4	code	4		l	conflict:s
m0281/Carta 15	33	@7	code	7		r	conflict:e
m0281/Carta 15	34	@7	code	7		e	agrees
m0281/Carta 15	35	@8	code	8		i	agrees
m0281/Carta 15	36	a	clear			a	clear
m0281/Carta 15	37	suspensão	clear			suspenso	clear
m0281/Carta 15	38	de	clear			de	clear
m0281/Carta 15	39	Armas	clear			armas	clear
m0281/Carta 15	40	@6	code	6		p	agrees
m0281/Carta 15	41	@15	code	15		o	agrees
m0281/Carta 15	42	@7	code	7		r	conflict:e
m0281/Carta 15	43	@10	code	10		h	agrees
m0281/Carta 15	44	@e	code	e		u	conflict:g
m0281/Carta 15	45	@18	code	18		m	agrees
m0281/Carta 15	46	@y	code	y		a	agrees
m0281/Carta 15	47	@5	code	5		c	agrees
m0281/Carta 15	48	@y	code	y		a	agrees
m0281/Carta 15	49	@7	code	7		r	conflict:e
m0281/Carta 15	50	@a	code	a		t	agrees
m0281/Carta 15	51	@y	code	y		a	agrees
m0281/Carta 15	52	de	clear			de	clear
m0281/Carta 15	53	grandes	clear			grandes	clear
m0281/Carta 15	54	@5	code	5		c	agrees
m0281/Carta 15	55	@15	code	15		u	conflict:o
m0281/Carta 15	56	@18	code	18		m	agrees
m0281/Carta 15	57	@b	code	b		p	conflict:g
m0281/Carta 15	58	@7	code	7		r	conflict:e
m0281/Carta 15	59	@8	code	8		i	agrees
m0281/Carta 15	60	@18	code	18		m	agrees
m0281/Carta 15	61	@z	code	z		e	agrees
m0281/Carta 15	62	@m	code	m		n	agrees
m0281/Carta 15	63	@a	code	a		t	agrees
m0281/Carta 15	64	@15	code	15		o	agrees
m0281/Carta 15	65	@4	code	4		s	agrees
m0281/Carta 15	66	e	clear				clear
m0281/Carta 15	67	que	clear				clear
m0281/Carta 15	68	@y	code	y			null-or-unaligned
m0281/Carta 15	69	@18	code	18		p	conflict:m
m0281/Carta 15	70	@y	code	y		o	conflict:a
m0281/Carta 15	71	@m	code	m		r	conflict:n
m0281/Carta 15	72	@2	code	2		e	conflict:d
m0281/Carta 15	73	@y	code	y		x	conflict:a
m0281/Carta 15	74	@c	code	c		p	conflict:u
m0281/Carta 15	75	@y	code	y		r	conflict:a
m0281/Carta 15	76	por.z.19.b.	clear				clear
m0281/Carta 15	77	@7	code	7		e	agrees
m0281/Carta 15	78	@7	code	7		s	conflict:e
m0281/Carta 15	79	@4	code	4		s	agrees
m0281/Carta 15	80	@15	code	15		o	agrees
m0281/Carta 15	81	@6	code	6		p	agrees
m0281/Carta 15	82	@7	code	7		e	agrees
m0281/Carta 15	83	@4	code	4		l	conflict:s
m0281/Carta 15	84	@15	code	15		o	agrees
m0281/Carta 15	85	@13	code	13		q	agrees
m0281/Carta 15	86	@c	code	c		u	agrees
m0281/Carta 15	87	@y	code	y		a	agrees
m0281/Carta 15	88	@4	code	4		l	conflict:s
m0281/Carta 15	89	@7	code	7		e	agrees
m0281/Carta 15	90	@c	code	c		u	agrees
m0281/Carta 15	91	@6	code	6		p	agrees
m0281/Carta 15	92	@15	code	15		o	agrees
m0281/Carta 15	93	@28	code	28		i	conflict:d
m0281/Carta 15	94	@y	code	y		a	agrees
m0281/Carta 15	95	escrever	clear			escrever	clear
m0281/Carta 23	0	@4	code	4		s	agrees
m0281/Carta 23	1	@17	code	17		a	agrees
m0281/Carta 23	2	@8	code	8		i	agrees
m0281/Carta 23	3	@52	code	52		r	agrees
m0281/Carta 23	4	@2	code	2		d	agrees
m0281/Carta 23	5	@7	code	7		e	agrees
m0281/Carta 23	6	@21	code	21		b	agrees
m0281/Carta 23	7	@26	code	26		u	agrees
m0281/Carta 23	8	@20	code	20		l	agrees
m0281/Carta 23	9	@8	code	8		i	agrees
m0281/Carta 23	10	@m	code	m		n	agrees
m0281/Carta 23	11	@e	code	e		g	agrees
m0281/Carta 23	12	@21	code	21		b	agrees
m0281/Carta 23	13	@12	code	12		r	agrees
m0281/Carta 23	14	@25	code	25		o	agrees
m0281/Carta 23	15	@6	code	6		k	conflict:p
m0281/Carta 23	16	que	clear			que	clear
m0281/Carta 23	17	hé	clear			h	clear
m0281/Carta 23	18	@14	code	14		n	agrees
m0281/Carta 23	19	@15	code	15		o	agrees
m0281/Carta 23	20	@4	code	4		s	agrees
m0281/Carta 23	21	@4	code	4		s	agrees
m0281/Carta 23	22	@25	code	25		o	agrees
m0281/Carta 23	23	@8	code	8		i	agrees
m0281/Carta 23	24	@m	code	m		n	agrees
m0281/Carta 23	25	@8	code	8		i	agrees
m0281/Carta 23	26	@18	code	18		m	agrees
m0281/Carta 23	27	@22	code	22		i	agrees
m0281/Carta 23	28	@e	code	e		g	agrees
m0281/Carta 23	29	@15	code	15		o	agrees
m0282/Carta 30	0	@17	code	17		a	agrees
m0282/Carta 30	1	@4	code	4		s	agrees
m0282/Carta 30	2	@15	code	15		o	agrees
m0282/Carta 30	3	@6	code	6		g	conflict:p
m0282/Carta 30	4	@12	code	12		r	agrees
m0282/Carta 30	5	@y	code	y		a	agrees
m0282/Carta 30	6	@2	code	2		d	agrees
m0282/Carta 30	7	@15	code	15		o	agrees
m0282/Carta 30	8	@2	code	2		d	agrees
m0282/Carta 30	9	@26	code	26		u	agrees
m0282/Carta 30	10	@13	code	13		q	agrees
m0282/Carta 30	11	@26	code	26		u	agrees
m0282/Carta 30	12	@19	code	19		e	agrees
m0282/Carta 30	13	@x	code	x		d	agrees
m0282/Carta 30	14	@19	code	19		e	agrees
m0282/Carta 30	15	@21	code	21		b	agrees
m0282/Carta 30	16	@26	code	26		u	agrees
m0282/Carta 30	17	@13	code	13		q	agrees
m0282/Carta 30	18	@c	code	c		u	agrees
m0282/Carta 30	19	@8	code	8		i	agrees
m0282/Carta 30	20	@14	code	14		n	agrees
m0282/Carta 30	21	@6	code	6		o	conflict:p
m0282/Carta 30	22	@17	code	17		a	agrees
m0282/Carta 30	23	@14	code	14		n	agrees
m0282/Carta 58	0	@15	code	15		o	agrees
m0282/Carta 58	1	@m	code	m		n	agrees
m0282/Carta 58	2	@17	code	17			null-or-unaligned
m0282/Carta 58	3	@15	code	15		o	agrees
m0282/Carta 58	4	@16	code	16		f	agrees
m0282/Carta 58	5	@15	code	15		o	agrees
m0282/Carta 58	6	@8	code	8		i	agrees
m0282/Carta 58	7	@4	code	4		s	agrees
m0282/Carta 58	8	@19	code	19		e	agrees
m0282/Carta 58	9	@18	code	18		m	agrees
m0282/Carta 58	10	@2	code	2		d	agrees
m0282/Carta 58	11	@19	code	19		i	conflict:e
m0282/Carta 58	12	@a	code	a		l	conflict:t
m0282/Carta 58	13	@8	code	8		i	agrees
m0282/Carta 58	14	@c	code	c		g	conflict:u
m0282/Carta 58	15	@19	code	19		e	agrees
m0282/Carta 58	16	@m	code	m		n	agrees
m0282/Carta 58	17	@5	code	5		c	agrees
m0282/Carta 58	18	@8	code	8		i	agrees
m0282/Carta 58	19	@17	code	17		a	agrees
m0282/Carta 58	20	@14	code	14		e	conflict:n
m0282/Carta 58	21	@4	code	4		s	agrees
m0282/Carta 58	22	@15	code	15		o	agrees
m0282/Carta 58	23	@21	code	21		b	agrees
m0282/Carta 58	24	@15	code	15		o	agrees
m0282/Carta 58	25	@12	code	12		r	agrees
m0282/Carta 58	26	@m	code	m		n	agrees
m0282/Carta 58	27	@15	code	15		o	agrees
m0282/Carta 58	28	@2	code	2		d	agrees
m0282/Carta 58	29	@17	code	17		a	agrees
m0282/Carta 58	30	@4	code	4		s	agrees
m0282/Carta 58	31	@55	code	55		p	agrees
m0282/Carta 58	32	@19	code	19		e	agrees
m0282/Carta 58	33	@4	code	4		s	agrees
m0282/Carta 58	34	@15	code	15		o	agrees
m0282/Carta 58	35	@17	code	17		a	agrees
m0282/Carta 58	36	@4	code	4		s	agrees
m0282/Carta 58	37	que	clear			que	clear
m0282/Carta 58	38	N.Exª	clear			vex	clear
m0282/Carta 58	39	@4	code	4		s	agrees
m0282/Carta 58	40	@17	code	17		a	agrees
m0282/Carta 58	41	@21	code	21		b	agrees
m0282/Carta 58	42	@19	code	19		e	agrees
m0282/Carta 58	43	@22	code	22		e	conflict:i
m0282/Carta 58	44	@5	code	5		c	agrees
m0282/Carta 58	45	@15	code	15		o	agrees
m0282/Carta 58	46	@13	code	13		m	conflict:q
m0282/Carta 58	47	@17	code	17		a	agrees
m0282/Carta 58	48	@13	code	13		d	conflict:q
m0282/Carta 58	49	@2	code	2		d	agrees
m0282/Carta 58	50	@26	code	26		u	agrees
m0282/Carta 58	51	@5	code	5			null-or-unaligned
m0282/Carta 58	52	@17	code	17			null-or-unaligned
m0282/Carta 58	53	@18	code	18		o	conflict:m
m0282/Carta 58	54	@2	code	2		d	agrees
m0282/Carta 58	55	@15	code	15		o	agrees
m0282/Carta 58	56	@4	code	4		s	agrees
m0282/Carta 58	57	últimos	clear			ltimos	clear
m0282/Carta 58	58	@17	code	17		a	agrees
m0282/Carta 58	59	@8	code	8		j	conflict:i
m0282/Carta 58	60	@26	code	26		u	agrees
m0282/Carta 58	61	@4	code	4		s	agrees
m0282/Carta 58	62	@3	code	3		t	agrees
m0282/Carta 58	63	@19	code	19		e	agrees
m0282/Carta 58	64	@4	code	4		s	agrees
m0282/Carta 61	0	@4	code	4		s	agrees
m0282/Carta 61	1	@7	code	7		e	agrees
m0282/Carta 61	2	@15	code	15		o	agrees
m0282/Carta 61	3	@2	code	2		d	agrees
m0282/Carta 61	4	@8	code	8		i	agrees
m0282/Carta 61	5	@17	code	17		a	agrees
m0282/Carta 61	6	@21	code	21		b	agrees
m0282/Carta 61	7	@15	code	15		o	agrees
m0282/Carta 61	8	@4	code	4			null-or-unaligned
m0282/Carta 61	9	@7	code	7		h	conflict:e
m0282/Carta 61	10	@26	code	26		v	agrees
m0282/Carta 61	11	@19	code	19		e	agrees
m0282/Carta 61	12	@12	code	12		r	agrees
m0282/Carta 61	13	@23	code	23		o	conflict:a
m0282/Carta 61	14	@15	code	15		o	agrees
m0282/Carta 61	15	@3	code	3		t	agrees
m0282/Carta 61	16	@7	code	7		e	agrees
m0282/Carta 61	17	@4	code	4		s	agrees
m0282/Carta 61	18	@15	code	15		o	agrees
m0282/Carta 61	19	@26	code	26		u	agrees
m0282/Carta 61	20	@12	code	12		r	agrees
m0282/Carta 61	21	@7	code	7		e	agrees
m0282/Carta 61	22	@8	code	8		i	agrees
m0282/Carta 61	23	@12	code	12		r	agrees
m0282/Carta 61	24	@15	code	15		o	agrees
m0282/Carta 61	25	teríamos	clear			teramos	clear
m0282/Carta 61	26	alguma	clear			alguma	clear
m0282/Carta 61	27	Barrulha	clear			barrulha	clear
m0282/Carta 61	28	ouço	clear			ouo	clear
m0282/Carta 61	29	que	clear			que	clear
m0282/Carta 61	30	este	clear			este	clear
m0282/Carta 61	31	@26	code	26		v	agrees
m0282/Carta 61	32	@7	code	7		e	agrees
m0282/Carta 61	33	@20	code	20		l	agrees
m0282/Carta 61	34	@10	code	10		h	agrees
m0282/Carta 61	35	@17	code	17		a	agrees
m0282/Carta 61	36	@5	code	5		c	agrees
m0282/Carta 61	37	@15	code	15		o	agrees
m0282/Carta 61	38	será	clear			ser	clear
m0282/Carta 61	39	@17	code	17		a	agrees
m0282/Carta 61	40	@3	code	3		t	agrees
m0282/Carta 61	41	@17	code	17		a	agrees
m0282/Carta 61	42	@5	code	5		c	agrees
m0282/Carta 61	43	@23	code	23		a	agrees
m0282/Carta 61	44	@2	code	2		d	agrees
m0282/Carta 61	45	@25	code	25		o	agrees
m0282/Carta 61	46	aprº	clear			apr	clear
m0282/Carta 61	47	ver	clear			ver	clear
m0282/Carta 61	48	que	clear			que	clear
m0282/Carta 61	49	@4	code	4		s	agrees
m0282/Carta 61	50	@2	code	2		e	conflict:d
m0282/Carta 61	51	@8	code	8		j	conflict:i
m0282/Carta 61	52	@26	code	26		u	agrees
m0282/Carta 61	53	@14	code	14		n	agrees
m0282/Carta 61	54	@3	code	3		t	agrees
m0282/Carta 61	55	@17	code	17		a	agrees
m0282/Carta 61	56	@12	code	12		r	agrees
m0282/Carta 61	57	@15	code	15		o	agrees
m0282/Carta 61	58	@55	code	55		p	agrees
m0282/Carta 61	59	@17	code	17		a	agrees
m0282/Carta 61	60	@52	code	52		r	agrees
m0282/Carta 61	61	@20	code	20		l	agrees
m0282/Carta 61	62	@17	code	17		a	agrees
m0282/Carta 61	63	@18	code	18		m	agrees
m0282/Carta 61	64	@2	code	2		e	conflict:d
m0282/Carta 61	65	@14	code	14		n	agrees
m0282/Carta 61	66	@3	code	3		t	agrees
m0282/Carta 61	67	@15	code	15		o	agrees
m0283/Carta 70	0	@11	code	11		p	agrees
m0283/Carta 70	1	@17	code	17		a	agrees
m0283/Carta 70	2	@12	code	12		r	agrees
m0283/Carta 70	3	@17	code	17		a	agrees
m0283/Carta 70	4	@14	code	14		n	agrees
m0283/Carta 70	5	@15	code	15		o	agrees
m0283/Carta 70	6	@4	code	4		s	agrees
m0283/Carta 70	7	@55	code	55		p	agrees
m0283/Carta 70	8	@12	code	12		r	agrees
m0283/Carta 70	9	@7	code	7		e	agrees
m0283/Carta 70	10	@8	code	8		j	conflict:i
m0283/Carta 70	11	@26	code	26		u	agrees
m0283/Carta 70	12	@2	code	2		d	agrees
m0283/Carta 70	13	@8	code	8		i	agrees
m0283/Carta 70	14	@5	code	5		c	agrees
m0283/Carta 70	15	@17	code	17		a	agrees
m0283/Carta 70	16	@12	code	12		r	agrees
m0283/Carta 70	17	como	clear			como	clear
m0283/Carta 70	18	N.Exª	clear			nex	clear
m0283/Carta 70	19	virá	clear			vir	clear
m0283/Carta 70	20	da	clear			da	clear
m0283/Carta 70	21	copia	clear			copia	clear
m0283/Carta 70	22	della	clear			della	clear
m0283/Carta 70	23	que	clear			que	clear
m0283/Carta 70	24	me	clear			me	clear
m0283/Carta 70	25	fará	clear			far	clear
m0283/Carta 70	26	mercê	clear			merc	clear
m0283/Carta 70	27	tornar	clear			tornar	clear
m0283/Carta 70	28	a	clear			a	clear
m0283/Carta 70	29	mandar	clear			mandar	clear
m0283/Carta 70	30	N.Exª	clear			nex	clear
m0283/Carta 70	31	deve	clear			deve	clear
m0283/Carta 70	32	saber	clear			saber	clear
m0283/Carta 70	33	que	clear			que	clear
m0283/Carta 70	34	no	clear			no	clear
m0283/Carta 70	35	Diccionario	clear			diccionario	clear
m0283/Carta 70	36	@7	code	7		d	conflict:e
m0283/Carta 70	37	@19	code	19		e	agrees
m0283/Carta 70	38	@4	code	4		s	agrees
m0283/Carta 70	39	@3	code	3		t	agrees
m0283/Carta 70	40	@19	code	19		e	agrees
m0283/Carta 70	41	@4	code	4			null-or-unaligned
m0283/Carta 70	42	@18	code	18		m	agrees
m0283/Carta 70	43	@8	code	8		i	agrees
m0283/Carta 70	44	@14	code	14		n	agrees
m0283/Carta 70	45	@8	code	8		i	agrees
m0283/Carta 70	46	@4	code	4		s	agrees
m0283/Carta 70	47	@3	code	3		t	agrees
m0283/Carta 70	48	@12	code	12		r	agrees
m0283/Carta 70	49	@15	code	15		o	agrees
m0283/Carta 70	50	@4	code	4			null-or-unaligned
m0283/Carta 70	51	@26	code	26		v	agrees
m0283/Carta 70	52	@17	code	17		a	agrees
m0283/Carta 70	53	@20	code	20		l	agrees
m0283/Carta 70	54	@15	code	15		o	agrees
m0283/Carta 70	55	@18	code	18		m	agrees
m0283/Carta 70	56	@19	code	19		e	agrees
m0283/Carta 70	57	@4	code	4		s	agrees
m0283/Carta 70	58	@18	code	18		m	agrees
m0283/Carta 70	59	@15	code	15		o	agrees
m0283/Carta 70	60	@55	code	55		p	agrees
m0283/Carta 70	61	@19	code	19			null-or-unaligned
m0283/Carta 70	62	@12	code	12			null-or-unaligned
m0283/Carta 70	63	@19	code	19			null-or-unaligned
m0283/Carta 70	64	@2	code	2			null-or-unaligned
m0283/Carta 70	65	@19	code	19		e	agrees
m0283/Carta 70	66	@12	code	12		r	agrees
m0283/Carta 70	67	tudo	clear			tudo	clear
m0283/Carta 70	68	que	clear			que	clear
m0283/Carta 70	69	@12	code	12		r	agrees
m0283/Carta 70	70	@19	code	19		e	agrees
m0283/Carta 70	71	@4	code	4		s	agrees
m0283/Carta 70	72	@8	code	8		i	agrees
m0283/Carta 70	73	@b	code	b		g	agrees
m0283/Carta 70	74	@14	code	14		n	agrees
m0283/Carta 70	75	@17	code	17		a	agrees
m0283/Carta 70	76	@12	code	12		r	agrees
m0283/Carta 70	77	@4	code	4		s	agrees
m0283/Carta 70	78	@19	code	19		e	agrees
m0283/Carta 70	79	nas	clear			nas	clear
m0283/Carta 70	80	mãos	clear			mos	clear
m0283/Carta 70	81	@2	code	2		d	agrees
m0283/Carta 70	82	@17	code	17		a	agrees
m0283/Carta 70	83	@12	code	12		r	agrees
m0283/Carta 70	84	@17	code	17		a	agrees
m0283/Carta 70	85	@310	code	310		i	single
m0283/Carta 70	86	@400	code	400		n	single
m0283/Carta 70	87	@5	code	5		h	conflict:c
m0283/Carta 70	88	@14	code	14		a	conflict:n
m0284/Carta 71	0	@19	code	19		e	agrees
m0284/Carta 71	1	@4	code	4		s	agrees
