line	pos	sign	conf	value	grade
f110-2	51	a		a	H
f110-2	52	7		o	H
f110-2	53	B		i|y	M
f110-2	54	.v.		n	H
f110-2	55	w-		d	H
f110-2	56	H		o	H
f110-2	57	7		o	H
f110-3	1	4+		m	H
f110-3	2	J		s	H
f110-3	3	Ze		t	H
f110-3	4	n		l	H
f110-3	5	Ze		t	H
f110-3	6	n		l	H
f110-3	7	ff		n|o	M
f110-3	8	J		s	H
f110-3	9	w-		d	H
f110-3	10	L		r	H
f110-3	11	g		u	H
f110-3	12	J		s	H
f110-3	13	m		t	H
f110-3	14	z		?	U
f110-3	15	a		a	H
f110-3	16	a		a	H
f110-3	17	t		e	H
f110-3	18	.v.		n	H
f110-3	19	f		c|u	M
f110-3	20	7		o	H
f110-3	21	t		e	H
f110-3	22	d		s	H
f110-3	23	B		i|y	M
f110-3	24	a		a	H
f110-3	25	7		o	H
f110-3	26	s		u	H
f110-3	27	U		?	U
f110-3	28	x		e	H
f110-3	29	m		t	H
f110-3	30	a		a	H
f110-3	31	n		l	H
f110-3	32	e		r	H
f110-3	33	h		e	H
f110-3	34	J		s	H
f110-3	35	w-		d	H
f110-3	36	L		r	H
f110-3	37	y		?	U
f110-3	38	d		s	H
f110-3	39	a		a	H
f110-3	40	m		t	H
f110-3	41	d		s	H
f110-3	42	7		o	H
f110-3	43	t		e	H
f110-3	44	a		a	H
f110-3	45	n		l	H
f110-3	46	4+		m	H
f110-3	47	8		g	H
f110-3	48	e		r	H
f110-3	49	7		o	H
f110-3	50	m		t	H
f110-3	51	o		i	H
f110-3	52	q		u	H
f110-3	53	M		f	H
f110-3	54	.v.		n	H
f110-3	55	e		r	H
f110-3	56	f		c|u	M
f110-3	57	.v.		n	H
f110-3	58	c		p	H
f110-3	59	c		p	H
f110-3	60	f		c|u	M
f110-3	61	c		p	H
f110-3	62	6		i|n|s	M
f110-4	1	4+		m	H
f110-4	2	a		a	H
f110-4	3	o		i	H
f110-4	4	h		e	H
f110-4	5	z		?	U
f110-4	6	c		p	H
f110-4	7	o		i	H
f110-4	8	L		r	H
f110-4	9	g		u	H
f110-4	10	t		e	H
f110-4	11	t		e	H
f110-4	12	U		?	U
f110-4	13	L		r	H
f110-4	14	q		u	H
f110-4	15	c		p	H
f110-4	16	e		r	H
f110-4	17	d		s	H
f110-4	18	E		i|y	M
f110-4	19	m		t	H
f110-4	20	f		c|u	M
f110-4	21	.v.		n	H
f110-4	22	e		r	H
f110-4	23	76		*	H
f110-4	24	7		o	H
f110-4	25	f		c|u	M
f110-4	26	U		?	U
f110-4	27	z		?	U
f110-4	28	e		r	H
f110-4	29	Ze		t	H
f110-4	30	g		u	H
f110-4	31	oo		d	H
f110-4	32	m		t	H
f110-4	33	40		lui	H
f110-4	34	M		f	H
f110-4	35	s		u	H
f110-4	36	L		r	H
f110-4	37	x		e	H
f110-4	38	t		e	H
f110-4	39	L		r	H
f110-4	40	e		r	H
f110-4	41	7		o	H
f110-4	42	.v.		n	H
f110-4	43	J		s	H
f110-4	44	Ze		t	H
f110-4	45	w		?	U
f110-5	1	7		o	H
f110-5	2	q		u	H
f110-5	3	w-		d	H
f110-5	4	L		r	H
f110-5	5	o		i	H
f110-5	6	o		i	H
f110-5	7	m		t	H
f110-5	8	13		qui	H
f110-5	9	t		e	H
f110-5	10	o		i	H
f110-5	11	J		s	H
f110-5	12	t		e	H
f110-5	13	x		e	H
f110-5	14	yy		ss|s	M
f110-5	15	a		a	H
f110-5	16	oo		d	H
f110-5	17	c		p	H
f110-5	18	q		u	H
f110-5	19	w-		d	H
f110-5	20	E		i|y	M
f110-5	21	6		i|n|s	M
f110-5	22	n		l	H
f110-5	23	w-		d	H
f110-5	24	U		?	U
f110-5	25	d		s	H
f110-5	26	w-		d	H
f110-5	27	m		t	H
f110-5	28	4+		m	H
f110-5	29	13		qui	H
f110-5	30	t		e	H
f110-5	31	g		u	H
f110-5	32	t		e	H
f110-5	33	L		r	H
f110-5	34	m		t	H
f110-5	35	t		e	H
f110-5	36	x		e	H
f110-5	37	q		u	H
f110-5	38	x		e	H
f110-5	39	f		c|u	M
f110-5	40	he		l	H
f110-5	41	x		e	H
f110-5	42	s		u	H
f110-5	43	m		t	H
f110-5	44	o		i	H
f110-5	45	B		i|y	M
f110-5	46	13		qui	H
f110-5	47	o		i	H
f110-5	48	E		i|y	M
f110-5	49	L		r	H
f110-5	50	a		a	H
f110-5	51	E		i|y	M
f110-5	52	z		?	U
f110-5	53	c		p	H
f110-5	54	14		que	H
f110-5	55	q		u	H
f110-5	56	M		f	H
f110-5	57	U		?	U
f110-5	58	7		o	H
f110-6	1	6		i|n|s	M
f110-6	2	a		a	H
f110-6	3	L		r	H
f110-6	4	m		t	H
f110-6	5	B		i|y	M
f110-6	6	z		?	U
f110-6	7	m		t	H
f110-6	8	f		c|u	M
f110-6	9	Ze		t	H
f110-6	10	7		o	H
f110-6	11	B		i|y	M
f110-6	12	g		u	H
f110-6	13	t		e	H
f110-6	14	a		a	H
f110-6	15	h		e	H
f110-6	16	h		e	H
f110-6	17	v		?	U
f110-6	18	c		p	H
f110-6	19	z		?	U
f110-6	20	e		r	H
f110-6	21	.v.		n	H
f110-6	22	L		r	H
f110-6	23	h		e	H
f110-6	24	.v.		n	H
f110-6	25	L		r	H
f110-6	26	BOX		?	U
f110-6	27	s		u	H
f110-6	28	z		?	U
f110-6	29	n		l	H
f110-6	30	a		a	H
f110-6	31	z		?	U
f110-6	32	A		l	H
f110-6	33	a		a	H
f110-6	34	5		?	U
f110-6	35	t		e	H
f110-6	36	h		e	H
f110-6	37	s		u	H
f110-6	38	f		c|u	M
f110-6	39	c		p	H
f110-6	40	m		t	H
f110-6	41	t		e	H
f110-6	42	J		s	H
f110-6	43	.v.		n	H
f110-6	44	E		i|y	M
f110-6	45	e		r	H
f110-6	46	h		e	H
f110-6	47	6		i|n|s	M
f110-6	48	t		e	H
f110-6	49	o		i	H
f110-6	50	L		r	H
f110-6	51	q		u	H
f110-6	52	n		l	H
f110-6	53	t		e	H
f110-6	54	f		c|u	M
f110-6	55	t		e	H
f110-6	56	44		?	U
f110-6	57	a		a	H
f110-6	58	z		?	U
f110-6	59	t		e	H
f110-6	60	o		i	H
f110-6	61	a		a	H
f110-6	62	U		?	U
f110-6	63	oo		d	H
f110-6	64	.v.		n	H
f110-6	65	hash		?	U
f110-6	66	x		e	H
f110-6	67	t		e	H
f110-6	68	s		u	H
f110-6	69	.v.		n	H
f110-6	70	w-		d	H
f110-6	71	L		r	H
f110-6	72	.v.		n	H
f110-6	73	h		e	H
f110-6	74	g		u	H
f110-7	1	7		o	H
f110-7	2	s		u	H
f110-7	3	x		e	H
f110-7	4	o		i	H
f110-7	5	a		a	H
f110-7	6	U		?	U
f110-7	7	E		i|y	M
f110-7	8	2		?	U
f110-7	9	o		i	H
f110-7	10	7		o	H
f110-7	11	R		p	H
f110-7	12	Ze		t	H
f110-7	13	B		i|y	M
f110-7	14	o		i	H
f110-7	15	f		c|u	M
f110-7	16	s		u	H
f110-7	17	U		?	U
f110-7	18	t		e	H
f110-7	19	.v.		n	H
f110-7	20	Ze		t	H
f110-7	21	.v.		n	H
f110-7	22	o		i	H
f110-7	23	w-		d	H
f110-7	24	c		p	H
f110-7	25	f		c|u	M
f110-7	26	t		e	H
f110-7	27	f		c|u	M
f110-7	28	d		s	H
f110-7	29	m		t	H
f110-7	30	h		e	H
f110-7	31	q		u	H
f110-7	32	n		l	H
f110-7	33	49		?	U
f110-7	34	f		c|u	M
f110-7	35	L		r	H
f110-7	36	a		a	H
f110-7	37	T=		m|mm	M
f110-7	38	d		s	H
f110-7	39	q		u	H
f110-7	40	L		r	H
f110-7	41	q		u	H
f110-7	42	f		c|u	M
f110-7	43	f		c|u	M
f110-7	44	w-		d	H
f110-7	45	.v.		n	H
f110-7	46	t		e	H
f110-7	47	m		t	H
f110-8	1	E		i|y	M
f110-8	2	g		u	H
f110-8	3	7		o	H
f110-8	4	q		u	H
f110-8	5	U		?	U
f110-8	6	f		c|u	M
f110-8	7	h		e	H
f110-8	8	q		u	H
f110-8	9	t		e	H
f110-8	10	x		e	H
f110-8	11	t		e	H
f110-8	12	w-		d	H
f110-8	13	.v.		n	H
f110-8	14	w-		d	H
f110-8	15	E		i|y	M
f110-8	16	a		a	H
f110-8	17	7		o	H
f110-8	18	e		r	H
f110-8	19	f		c|u	M
f110-8	20	BOX		?	U
f110-8	21	t		e	H
f110-8	22	7		o	H
f110-8	23	h		e	H
f110-8	24	t		e	H
f110-8	25	x		e	H
f110-8	26	E		i|y	M
f110-8	27	w-		d	H
f110-8	28	x		e	H
f110-8	29	h		e	H
f110-8	30	g		u	H
f110-8	31	B		i|y	M
f110-8	32	Ze		t	H
f110-8	33	Ze		t	H
f110-8	34	t		e	H
f110-8	35	J		s	H
f110-8	36	M		f	H
f110-8	37	t		e	H
f110-8	38	.v.		n	H
f110-8	39	t		e	H
f110-8	40	g		u	H
f110-8	41	o		i	H
f110-8	42	c		p	H
f110-8	43	t		e	H
f110-8	44	4		?	U
f110-8	45	m		t	H
f110-8	46	13		qui	H
f110-8	47	z		?	U
f110-9	1	e		r	H
f110-9	2	U		?	U
f110-9	3	.v.		n	H
f110-9	4	e		r	H
f110-9	5	n		l	H
f110-9	6	7		o	H
f110-9	7	o		i	H
f110-9	8	h		e	H
f110-9	9	t		e	H
f110-9	10	g		u	H
f110-9	11	a		a	H
f110-9	12	U		?	U
f110-9	13	he		l	H
f110-9	14	e		r	H
f110-9	15	o		i	H
f110-9	16	e		r	H
f110-9	17	x		e	H
f110-9	18	t		e	H
f110-9	19	t		e	H
f110-9	20	w-		d	H
f110-9	21	o		i	H
f110-9	22	8		g	H
f110-9	23	x		e	H
f110-9	24	e		r	H
f110-9	25	h		e	H
f110-9	26	.v.		n	H
f110-9	27	T=		m|mm	M
f110-9	28	f		c|u	M
f110-9	29	t		e	H
f110-9	30	Z		t	H
f110-9	31	L		r	H
f110-9	32	w-		d	H
f110-9	33	n		l	H
f110-9	34	m		t	H
f110-9	35	A		l	H
f110-9	36	x		e	H
f110-9	37	w-		d	H
f110-9	38	s		u	H
f110-9	39	7		o	H
f110-9	40	L		r	H
f110-9	41	J		s	H
f110-9	42	1		?	U
f110-9	43	h		e	H
f110-9	44	.v.		n	H
f110-9	45	oo		d	H
f110-9	46	t		e	H
f110-9	47	h		e	H
f110-9	48	q		u	H
f110-10	1	n		l	H
f110-10	2	1		?	U
f110-10	3	q		u	H
f110-10	4	7		o	H
f110-10	5	m		t	H
f110-10	6	4+		m	H
f110-10	7	14		que	H
f110-10	8	h		e	H
f110-10	9	z		?	U
f110-10	10	z		?	U
f110-10	11	n		l	H
f110-10	12	D2		?	U
f110-10	13	B		i|y	M
f110-10	14	q		u	H
f110-10	15	a		a	H
f110-10	16	w-		d	H
f110-10	17	a		a	H
f110-10	18	.v.		n	H
f110-10	19	ff		n|o	M
f110-10	20	t		e	H
f110-10	21	f		c|u	M
f110-10	22	c		p	H
f110-10	23	Ze		t	H
f110-10	24	g		u	H
f110-10	25	L		r	H
f110-10	26	.v.		n	H
f110-10	27	g		u	H
f110-10	28	7		o	H
f110-10	29	h		e	H
f110-10	30	L		r	H
f110-10	31	c		p	H
f110-10	32	f		c|u	M
f110-10	33	m		t	H
f110-10	34	E		i|y	M
f110-10	35	n		l	H
f110-10	36	7		o	H
f110-10	37	t		e	H
f110-10	38	s		u	H
f110-10	39	E		i|y	M
f110-10	40	z		?	U
f110-10	41	oo		d	H
f110-10	42	7		o	H
f110-10	43	x		e	H
f110-10	44	q		u	H
f110-10	45	.v.		n	H
f110-10	46	E		i|y	M
f110-10	47	x		e	H
f110-11	1	U		?	U
f110-11	2	J		s	H
f110-11	3	.v.		n	H
f110-11	4	a		a	H
f110-11	5	z		?	U
f110-11	6	n		l	H
f110-11	7	g		u	H
f110-11	8	w		?	U
f110-11	9	m		t	H
f110-11	10	z		?	U
f110-11	11	.v.		n	H
f110-11	12	L		r	H
f110-11	13	w-		d	H
f110-11	14	g		u	H
f110-11	15	h		e	H
f110-11	16	6		i|n|s	M
f110-11	17	g		u	H
f110-11	18	m		t	H
f110-11	19	z		?	U
f110-11	20	n		l	H
f110-11	21	7		o	H
f110-11	22	t		e	H
f110-11	23	c		p	H
f110-11	24	t		e	H
f110-11	25	.v.		n	H
f110-11	26	m		t	H
f110-11	27	t		e	H
f110-11	28	4+		m	H
f110-11	29	z		?	U
f110-11	30	f		c|u	M
f110-11	31	o		i	H
f110-11	32	6		i|n|s	M
f110-11	33	n		l	H
f110-11	34	n		l	H
f110-11	35	t		e	H
f110-11	36	26		uous	H
f110-11	37	m		t	H
f110-11	38	B		i|y	M
f110-11	39	12		il	H
f110-11	40	o		i	H
f110-11	41	o		i	H
f110-11	42	t		e	H
f110-11	43	.v.		n	H
f110-11	44	t		e	H
f110-12	1	U		?	U
f110-12	2	.v.		n	H
f110-12	3	a		a	H
f110-12	4	.v.		n	H
f110-12	5	w-		d	H
f110-12	6	h		e	H
f110-12	7	h		e	H
f110-12	8	U		?	U
f110-12	9	n		l	H
f110-12	10	d		s	H
f110-12	11	q		u	H
f110-12	12	o		i	H
f110-12	13	M		f	H
f110-12	14	5		?	U
f110-12	15	q		u	H
f110-12	16	o		i	H
f110-12	17	R		p	H
f110-12	18	h		e	H
f110-12	19	x		e	H
f110-12	20	t		e	H
f110-12	21	7		o	H
f110-12	22	h		e	H
f110-12	23	n		l	H
f110-12	24	.v.		n	H
f110-12	25	e		r	H
f110-12	26	g		u	H
f110-12	27	d		s	H
f110-12	28	L		r	H
f110-12	29	q		u	H
f110-12	30	z		?	U
f110-12	31	e		r	H
f110-12	32	L		r	H
f110-12	33	f		c|u	M
f110-12	34	x		e	H
f110-12	35	D		a	H
f110-12	36	.v.		n	H
f110-12	37	H		o	H
f110-12	38	q		u	H
f110-12	39	m		t	H
f110-12	40	d		s	H
f110-12	41	L		r	H
f110-12	42	e		r	H
f110-12	43	7		o	H
f110-12	44	m		t	H
f110-12	45	B		i|y	M
f110-12	46	8		g	H
f110-12	47	B		i|y	M
f110-12	48	J		s	H
f110-12	49	Ze		t	H
f110-13	1	d		s	H
f110-13	2	t		e	H
f110-13	3	L		r	H
f110-13	4	g		u	H
f110-13	5	J		s	H
f110-13	6	n		l	H
f110-13	7	h		e	H
f110-13	8	L		r	H
f110-13	9	.v.		n	H
f110-13	10	t		e	H
f110-13	11	J		s	H
f110-13	12	h		e	H
f110-13	13	x		e	H
f110-13	14	he		l	H
f110-13	15	14		que	H
f110-13	16	o		i	H
f110-13	17	L		r	H
f110-13	18	q		u	H
f110-13	19	x		e	H
f110-13	20	m		t	H
f110-13	21	h		e	H
f110-13	22	w-		d	H
f110-13	23	f		c|u	M
f110-13	24	A		l	H
f110-13	25	o		i	H
f110-13	26	.v.		n	H
f110-13	27	h		e	H
f110-13	28	Ze		t	H
f110-13	29	o		i	H
f110-13	30	m		t	H
f110-13	31	g		u	H
f110-13	32	a		a	H
f110-13	33	.v.		n	H
f110-13	34	7		o	H
f110-13	35	f		c|u	M
f110-13	36	7		o	H
f110-13	37	14		que	H
f110-13	38	a		a	H
f110-13	39	7		o	H
f110-13	40	h		e	H
f110-13	41	L		r	H
f110-13	42	he		l	H
f110-13	43	q		u	H
f110-13	44	7		o	H
f110-13	45	H		o	H
f110-13	46	x		e	H
f110-14	1	Ze		t	H
f110-14	2	J		s	H
f110-14	3	o		i	H
f110-14	4	25		nous	H
f110-14	5	BOX		?	U
f110-14	6	t		e	H
f110-14	7	e		r	H
f110-14	8	x		e	H
f110-14	9	D		a	H
f110-14	10	U		?	U
f110-14	11	a		a	H
f110-14	12	U		?	U
f110-14	13	f		c|u	M
f110-14	14	E		i|y	M
f110-14	15	h		e	H
f110-14	16	e		r	H
f110-14	17	.v.		n	H
f110-14	18	q		u	H
f110-14	19	13		qui	H
f110-14	20	L		r	H
f110-14	21	7		o	H
f110-14	22	6		i|n|s	M
f110-14	23	m		t	H
f110-14	24	ff		n|o	M
f110-14	25	7		o	H
f110-14	26	BOX		?	U
f110-14	27	z		?	U
f110-14	28	T		?	U
f110-14	29	d		s	H
f110-14	30	A		l	H
f110-14	31	o		i	H
f110-14	32	w		?	U
f110-14	33	c		p	H
f110-14	34	a		a	H
f110-14	35	t		e	H
f110-14	36	lam		b	H
f110-14	37	h		e	H
f110-14	38	c		p	H
f110-14	39	J		s	H
f110-14	40	L		r	H
f110-15	1	q		u	H
f110-15	2	4+		m	H
f110-15	3	t		e	H
f110-15	4	z		?	U
f110-15	5	B		i|y	M
f110-15	6	.v.		n	H
f110-15	7	7		o	H
f110-15	8	y		?	U
f110-15	9	Ze		t	H
f110-15	10	g		u	H
f110-15	11	ff		n|o	M
f110-15	12	g		u	H
f110-15	13	6		i|n|s	M
f110-15	14	o		i	H
f110-15	15	q		u	H
f110-15	16	f		c|u	M
f110-15	17	BOX		?	U
f110-15	18	J		s	H
f110-15	19	t		e	H
f110-15	20	h		e	H
f110-15	21	s		u	H
f110-15	22	a		a	H
f110-15	23	B		i|y	M
f110-15	24	o		i	H
f110-15	25	ff		n|o	M
f110-15	26	o		i	H
f110-15	27	H		o	H
f110-15	28	d		s	H
f110-15	29	o		i	H
f110-15	30	m		t	H
f110-15	31	q		u	H
f110-15	32	g		u	H
f110-15	33	c		p	H
f110-15	34	t		e	H
f110-15	35	Z		t	H
f110-15	36	J		s	H
f110-15	37	f		c|u	M
f110-15	38	B		i|y	M
f110-15	39	q		u	H
f110-15	40	o		i	H
f110-15	41	q		u	H
f110-15	42	he		l	H
f110-15	43	t		e	H
f110-15	44	.v.		n	H
f110-15	45	J		s	H
f110-15	46	m		t	H
f110-15	47	a		a	H
f110-15	48	w-		d	H
f110-15	49	g		u	H
f110-16	1	q		u	H
f110-16	2	x		e	H
f110-16	3	D		a	H
f110-16	4	star		?	U
f110-16	5	t		e	H
f110-16	6	q		u	H
f110-16	7	t		e	H
f110-16	8	a		a	H
f110-16	9	U		?	U
f110-16	10	h		e	H
f110-16	11	.v.		n	H
f110-16	12	Ze		t	H
f110-16	13	t		e	H
f110-16	14	o		i	H
f110-16	15	g		u	H
f110-16	16	H		o	H
f110-16	17	a		a	H
f110-16	18	25		nous	H
f110-16	19	M		f	H
f110-16	20	h		e	H
f110-16	21	w-		d	H
f110-16	22	e		r	H
f110-16	23	t		e	H
f110-16	24	e		r	H
f110-16	25	x		e	H
f110-16	26	.v.		n	H
f110-16	27	t		e	H
f110-16	28	14		que	H
f110-16	29	B		i|y	M
f110-16	30	h		e	H
f110-16	31	z		?	U
f110-16	32	t		e	H
f110-16	33	4+		m	H
f110-16	34	4+		m	H
f110-16	35	h		e	H
f110-16	36	x		e	H
f110-16	37	w		?	U
f110-16	38	E		i|y	M
f110-16	39	a		a	H
f110-16	40	.v.		n	H
f110-16	41	e		r	H
f110-16	42	y		?	U
f110-16	43	L		r	H
f110-16	44	e		r	H
f110-16	45	f		c|u	M
f110-16	46	o		i	H
f110-16	47	o		i	H
f110-16	48	h		e	H
f110-16	49	4+		m	H
f110-16	50	Ze		t	H
f110-16	51	m		t	H
f110-16	52	n		l	H
f110-16	53	o		i	H
f110-16	54	f		c|u	M
f110-16	55	L		r	H
f110-16	56	.v.		n	H
f110-16	57	q		u	H
f110-16	58	ff		n|o	M
f110-16	59	x		e	H
f110-16	60	m		t	H
f110-17	1	h		e	H
f110-17	2	m		t	H
f110-17	3	.v.		n	H
f110-17	4	x		e	H
f110-17	5	q		u	H
f110-17	6	t		e	H
f110-17	7	f		c|u	M
f110-17	8	H		o	H
f110-17	9	g		u	H
f110-17	10	t		e	H
f110-17	11	n		l	H
f110-17	12	n		l	H
f110-17	13	J		s	H
f110-17	14	q		u	H
f110-17	15	7		o	H
f110-17	16	f		c|u	M
f110-17	17	t		e	H
f110-17	18	U		?	U
f110-17	19	X		a	H
f110-17	20	12		il	H
f110-17	21	t		e	H
f110-17	22	T=		m|mm	M
f110-17	23	oo		d	H
f110-17	24	g		u	H
f110-17	25	7		o	H
f110-17	26	e		r	H
f110-17	27	e		r	H
f110-17	28	.v.		n	H
f110-17	29	w		?	U
f110-17	30	.v.		n	H
f110-17	31	z		?	U
f110-17	32	BOX		?	U
f110-17	33	h		e	H
f110-17	34	z		?	U
f110-17	35	o		i	H
f110-17	36	.v.		n	H
f110-17	37	S		u|c	M
f110-17	38	f		c|u	M
f110-17	39	e		r	H
f110-18	1	z		?	U
f110-18	2	h		e	H
f110-18	3	o		i	H
f110-18	4	ff		n|o	M
f110-18	5	.v.		n	H
f110-18	6	H		o	H
f110-18	7	s		u	H
f110-18	8	g		u	H
f110-18	9	w-		d	H
f110-18	10	4		?	U
f110-18	11	.v.		n	H
f110-18	12	a		a	H
f110-18	13	t		e	H
f110-18	14	.v.		n	H
f110-18	15	4+		m	H
f110-18	16	g		u	H
f110-18	17	9		?	U
f110-18	18	.v.		n	H
f110-18	19	q		u	H
f110-18	20	L		r	H
f110-18	21	w-		d	H
f110-18	22	g		u	H
f110-18	23	n		l	H
f110-18	24	U		?	U
f110-18	25	t		e	H
f110-18	26	q		u	H
f110-18	27	.v.		n	H
f110-18	28	7		o	H
f110-18	29	t		e	H
f110-18	30	x		e	H
f110-18	31	a		a	H
f110-18	32	d		s	H
f110-18	33	L		r	H
f110-18	34	m		t	H
f110-18	35	q		u	H
f110-18	36	d		s	H
f110-18	37	L		r	H
f110-18	38	7		o	H
f110-18	39	1		?	U
f110-18	40	6		i|n|s	M
f110-18	41	f		c|u	M
f110-18	42	q		u	H
f110-18	43	c		p	H
f110-18	44	d		s	H
f110-18	45	q		u	H
f110-18	46	g		u	H
f110-18	47	o		i	H
f110-18	48	x		e	H
f110-18	49	g		u	H
f110-18	50	H		o	H
f110-18	51	s		u	H
f110-18	52	Ze		t	H
f110-18	53	e		r	H
f110-19	1	7		o	H
f110-19	2	x		e	H
f110-19	3	4+		m	H
f110-19	4	g		u	H
f110-19	5	w-		d	H
f110-19	6	g		u	H
f110-19	7	H		o	H
f110-19	8	g		u	H
f110-19	9	o		i	H
f110-19	10	J		s	H
f110-19	11	e		r	H
f110-19	12	4+		m	H
f110-19	13	7		o	H
f110-19	14	o		i	H
f110-19	15	f		c|u	M
f110-19	16	m		t	H
f110-19	17	M		f	H
f110-19	18	Ze		t	H
f110-19	19	E		i|y	M
f110-19	20	.v.		n	H
f110-19	21	s		u	H
f110-19	22	fe		?	U
f110-19	23	w-		d	H
f110-19	24	33		?	U
f110-19	25	7		o	H
f110-19	26	w-		d	H
f110-19	27	n		l	H
f110-19	28	7		o	H
f110-19	29	o		i	H
f110-19	30	U		?	U
f110-19	31	7		o	H
f110-19	32	f		c|u	M
f110-19	33	d		s	H
f110-19	34	m		t	H
f110-19	35	4+		m	H
f110-19	36	m		t	H
f110-19	37	w-		d	H
f110-19	38	o		i	H
f110-19	39	f		c|u	M
f110-19	40	E		i|y	M
f110-19	41	w-		d	H
f110-19	42	M		f	H
f110-19	43	a		a	H
f110-19	44	Z		t	H
f110-19	45	a		a	H
f110-19	46	w-		d	H
f110-19	47	f		c|u	M
f110-19	48	h		e	H
f110-20	1	q		u	H
f110-20	2	6		i|n|s	M
f110-20	3	H		o	H
f110-20	4	7		o	H
f110-20	5	4		?	U
f110-20	6	B		i|y	M
f110-20	7	d		s	H
f110-20	8	X		a	H
f110-20	9	m		t	H
f110-20	10	f		c|u	M
f110-20	11	L		r	H
f110-20	12	t		e	H
f110-20	13	n		l	H
f110-20	14	d		s	H
f110-20	15	e		r	H
f110-20	16	o		i	H
f110-20	17	c		p	H
f110-20	18	6		i|n|s	M
f110-20	19	T=		m|mm	M
f110-20	20	d		s	H
f110-20	21	y		?	U
f110-20	22	L		r	H
f110-20	23	L		r	H
f110-20	24	m		t	H
f110-20	25	q		u	H
f110-20	26	T=		m|mm	M
f110-20	27	Ze		t	H
f110-20	28	H		o	H
f110-20	29	m		t	H
f110-20	30	e		r	H
f110-20	31	n		l	H
f110-20	32	n		l	H
f110-20	33	o		i	H
f110-20	34	f		c|u	M
f110-20	35	g		u	H
f110-20	36	L		r	H
f110-20	37	6		i|n|s	M
f110-20	38	T		?	U
f110-20	39	h		e	H
f110-20	40	t		e	H
f110-20	41	47		tous	H
f110-20	42	7		o	H
f110-20	43	z		?	U
f110-20	44	Ze		t	H
f110-20	45	.v.		n	H
f110-20	46	4+		m	H
f110-20	47	h		e	H
f110-20	48	c		p	H
f110-20	49	m		t	H
f110-20	50	12		il	H
f110-20	51	5		?	U
f110-20	52	t		e	H
f110-20	53	t		e	H
f110-20	54	BOX		?	U
f110-20	55	BOX		?	U
f110-20	56	a		a	H
f110-20	57	d		s	H
