line	col	A	B	flagged	crop
05801_p5_L01	45	=mettre	=Loys	AB	images_wv2/crops_comp/05801_p5_L01.jpg
05801_p5_L01	46	=a	=de		images_wv2/crops_comp/05801_p5_L01.jpg
05801_p5_L01	47	=escripre	=Nassau	AB	images_wv2/crops_comp/05801_p5_L01.jpg
05801_p5_L02	1	=a	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	2	=al	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	3	=Glogmie	=Glogme	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	12	65	66	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	14	74	34	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	16	87	84	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	17	83	63	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	24	175	145	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	28	=en	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	30	-	=estoit	B	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	31	-	=et	B	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	32	=estat	=a	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	33	=ou	=fin	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	34	=dequoy	=de	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	35	=il	=pourvoir	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	38	=quelle	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	39	=sera	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	40	=nostre	=quoy	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	41	=resolution	=pour	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	46	71	41	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	74	71	41	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	81	126	132	AB	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L02	92	49	-	A	images_wv2/crops_comp/05801_p5_L02.jpg
05801_p5_L03	16	=faicte	=faune	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	19	116	115	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	22	190	140	A	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	24	25	35	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	26	-	73	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	27	-	81	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	28	-	2	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	35	-	12	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	38	-	=Sr	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	39	=Fgm	=Jan	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	40	=Idyo	=Hoyo	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	48	=Cuoyr	=Cuype	AB	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L03	82	-	32	B	images_wv2/crops_comp/05801_p5_L03.jpg
05801_p5_L04	1	=contenant	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	2	=se		AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	3	=la	152	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	4	=paix	71	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	5	132	171	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	6	152	3	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	7	7	62	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	8	38	4	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	9	21	54	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	11	34	54	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	13	-	71	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	16	71	99	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	18	-	=la		images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	19	-	=paix		images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	23	=Isce	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	24	138	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	25	=Riez	77	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	31	32	52	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	33	=de	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	34	57	54	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	38	26	36	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	41	-	33	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	43	=en	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	44	81	51	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	48	-	82	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	51	=de	82	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	56	=sur	=pour	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	58	42	72	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	60	32	72	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	62	-	82	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	66	73	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	67	38	79	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	69	-	28	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	71	81	83	AB	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	73	-	62	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	78	117	-	A	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L04	80	-	86	B	images_wv2/crops_comp/05801_p5_L04.jpg
05801_p5_L05	1	83	65	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	4	42	62	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	6	102	82	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	9	203	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	14	2	92	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	19	=et	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	20	=Durdella	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	21	102	202	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	27	-	83	B	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	28	-	63	B	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	33	142	172	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	35	=Dont	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	36	=le	-		images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	37	=Roy	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	38	=ayt	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	39	=les	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	40	=advancer	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	41	=quoyque	=Quoy	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	43	-	=ligne	B	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	44	=coyne	=pour	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	47	-	=d'Ellemont	B	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	48	=dallemont	=De	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	49	=et	=nos	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	50	=vous	=venues	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	51	=voye	=a	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	53	=venue	=commission	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	54	=opportune	=entiere	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	55	=quoyque	=Quoy	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	57	=advis	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	58	=mesmes	=avons	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	59	=affinsit	=exprimé	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	60	=puisqu	=Esperant	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	61	=on	=que	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	63	=se	=me	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	64	=peult	=sera	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	65	=fournir	=point	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	66	=voire	=Voire	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	67	=quand	=quoy	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	68	=il	=qu'il	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	73	=neantmoins	=neanmoins	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	74	=je	=Je	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	75	=voulu	=pense	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	76	=vous	=bien	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	77	=en	=pouvoir	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	87	9	7	AB	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L05	94	13	-	A	images_wv2/crops_comp/05801_p5_L05.jpg
05801_p5_L06	1	83	82	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	6	73	93	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	8	83	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	9	22	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	10	123	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	11	83	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	12	112	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	13	54	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	14	1	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	15	9	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	16	102	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	17	50	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	19	31	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	28	73	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	29	85	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	30	132	-		images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	31	22	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	32	120	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	33	84	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	34	3	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	35	32	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	36	12	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	37	=[illegible name]	-	A	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	38	129	128	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	39	134	154	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	42	=Le	=Je	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	43	=fault	=suis	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	44	=aviser	=direct	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	48	-	132		images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	56	129	124	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	59	17	47	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	67	131	171	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	68	73	43	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	73	-	132	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	76	-	12	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	85	64	84	AB	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	87	-	83	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	88	-	82	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	89	-	28	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L06	90	-	147	B	images_wv2/crops_comp/05801_p5_L06.jpg
05801_p5_L07	5	-	=nous	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	6	-	=autres	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	7	-	140		images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	8	-	54	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	9	-	22	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	10	-	7	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	11	-	34	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	12	-	28	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	13	-	30	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	14	-	84	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	15	-	124	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	16	-	13	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	17	-	62	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	18	-	102	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	19	-	35	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	20	-	132	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	21	-	59	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	22	-	104	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	23	-	2	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	24	-	35	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	25	-	12	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	26	-	72	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	27	-	84	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	28	-	140	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	29	-	72	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	30	-	125	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	31	-	132	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	32	-	84	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	33	-	105	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	34	-	72	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	35	-	64	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	36	-	31	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	37	-	84	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	38	-	3	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	39	-	140	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	40	=bon	197	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	41	=ordre	125	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	45	83	82	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	52	84	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	53	22	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	54	7	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	55	34	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	56	28	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	57	30	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	58	84	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	61	83	82	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	68	83	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	69	102	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	70	35	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	71	132	-		images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	72	59	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	73	109	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	79	150	110	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	80	76	30	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	81	39	31	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	84	125	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	85	132	-		images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	86	72	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	87	84	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	88	140	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	89	72	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	94	39	59	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	95	39	59	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	100	4	9	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	102	72	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	103	64	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	104	39	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	105	84	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	106	3	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	107	140	-	A	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	108	147	197	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	110	-	6	B	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	115	83	82	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L07	116	123	133	AB	images_wv2/crops_comp/05801_p5_L07.jpg
05801_p5_L08	12	30	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	13	87	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	14	7	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	15	102	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	16	25	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	17	72	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	18	5	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	19	113	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	20	62	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	21	172	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	22	140	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	32	83	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	33	140	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	34	145	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	35	27	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	36	85	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	37	72	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	38	6	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	39	38	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	40	24	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	41	25	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	42	132	-		images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	43	=et	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	50	=pour	-	A	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	51	=Normandie	=sur	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	52	=luy	=commandement	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	53	=asseurer	=bien	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	54	=quil	=affectionne	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	57	-	=choses	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	58	-	=Dieu	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	59	-	=quil	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	60	-	=ait	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	61	-	=maintien	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	62	-	=vostre	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	63	-	=xxviij	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	64	-	=mars		images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	65	-	=1573		images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	66	-	8	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	67	-	39	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	68	-	35	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	69	-	82	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	70	-	30	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	71	-	87	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	72	-	7	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	73	-	102	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	74	-	29	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	75	-	42	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	76	-	7	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	77	-	113	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	78	-	62	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	79	-	172	B	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	80	=bons	140	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	81	=amis	125	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	82	=pourra	112	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	83	=dire	82	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	84	=quil	140	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	85	=ny	145	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	86	=maistulx	27	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	87	=nauffres	85	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	88	=vous	72	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	89	=faires	6	AB	images_wv2/crops_comp/05801_p5_L08.jpg
05801_p5_L08	90	=en	38	AB	images_wv2/crops_comp/05801_p5_L08.jpg
