line	pos	sign	conf	value	grade
f226v_C12	8	2#	H	s	C
f226v_C12	9	66	H	sy	M
f226v_C12	10	q	H	o	C
f226v_C12	11	y_	H	n	C
f226v_C12	12	102	H	0	C
f226v_C13	1	31	H	ma	C
f226v_C13	2	~	H	i	C
f226v_C13	3	y_	H	n	C
f226v_C13	4	70	H	te	C
f226v_C13	5	42	H	nu	C
f226v_C13	6	9_	H	e	C
f226v_C13	7	_88	H	de	C
f226v_C13	8	51	H	pu	C
f226v_C13	9	~	H	i	C
f226v_C13	10	Z	H	s	C
f226v_C14	1	67	H	so	C
f226v_C14	2	y_	H	n	C
f226v_C14	3	w	H	a	C
f226v_C14	4	y	M	b	M
f226v_C14	5	65	H	se	C
f226v_C14	6	y_	H	n	C
f226v_C14	7	_82	H	ce	C
f226v_C14	8	_91	H	du	C
f226v_C14	9	62	H	ro	C
f226v_C14	10	h_	M	y	M
f226v_C14	11	_71	H	au	C
f226v_C14	12	32	H	me	C
f227r_C01	1	54	H	qua	C
f227r_C01	2	y_	H	n	C
f227r_C01	3	v	H	t	C
f227r_C01	4	_71	H	au	C
f227r_C01	5	L	H	d	C
f227r_C01	6	62	H	ro	C
f227r_C01	7	~	H	i	C
f227r_C01	8	d	H	c	C
f227r_C01	9	v	H	t	C
f227r_C02	1	9_	H	e	C
f227r_C02	2	y_	H	n	C
f227r_C02	3	_91	H	du	M
f227r_C02	4	75	H	ue	C
f227r_C02	5	rr	H	u	C
f227r_C02	6	X	H	r	C
f227r_C02	7	_92	H	des	C
f227r_C02	8	_91	H	du	C
f227r_C02	9	d	H	c	C
f227r_C02	10	9	H	z	M
f227r_C02	11	_88	H	de	C
f227r_C03	1	40	H	ni	C
f227r_C03	2	75	H	ue	C
f227r_C03	3	X	H	r	C
f227r_C03	4	41	H	no	C
f227r_C03	5	~	H	i	C
f227r_C03	6	Z	H	s	C
f227r_C03	7	56	H	qui	C
f227r_C03	8	ff	H	l	C
f227r_C03	9	65	H	se	C
f227r_C03	10	62	H	ro	C
f227r_C03	11	~	H	i	C
f227r_C03	12	v	H	t	C
f227r_C04	1	~	H	i	C
f227r_C04	2	y	H	b	M
f227r_C04	3	50	H	po	C
f227r_C04	4	Z	H	s	C
f227r_C04	5	66	H	sy	M
f227r_C04	6	y	H	b	C
f227r_C04	7	24	H	le	C
f227r_C04	8	_88	H	de	C
f227r_C04	9	24	H	le	C
f227r_C04	10	32	H	me	C
f227r_C04	11	v	H	t	C
f227r_C04	12	x	H	t	C
f227r_C04	13	60	H	re	C
f227r_C05	1	9_	H	e	C
f227r_C05	2	y_	H	n	C
f227r_C05	3	_90	H	do	C
f227r_C05	4	rr	H	u	C
f227r_C05	5	y	H	b	C
f227r_C05	6	70	H	te	C
f227r_C05	7	_94	H	et	M
f227r_C05	8	w	H	a	C
f227r_C05	9	~	H	i	C
f227r_C05	10	y_	H	n	C
f227r_C05	11	66	H	sy	C
f227r_C05	12	9_	H	e	C
f227r_C05	13	y_	H	n	C
f227r_C06	1	23	H	la	C
f227r_C06	2	48	H	pe	C
f227r_C06	3	y_	H	n	C
f227r_C06	4	65	H	se	C
f227r_C06	5	9_	H	e	C
f227r_C06	6	_88	H	de	C
f227r_C06	7	24	H	le	C
f227r_C06	8	75	H	ue	M
f227r_C06	9	y_	H	n	C
f227r_C06	10	L	H	d	C
f227r_C06	11	60	H	re	C
f227r_C07	1	80	H	uo	C
f227r_C07	2	31	H	ma	M
f227r_C07	3	18	H	ie	M
f227r_C07	4	Z	H	s	M
f227r_C07	5	70	H	te	M
f227r_C07	6	v	H	t	C
f227r_C07	7	62	H	ro	C
f227r_C07	8	rr	H	u	C
f227r_C07	9	75	H	ue	C
f227r_C07	10	62	H	ro	C
f227r_C07	11	~	H	i	C
f227r_C07	12	v	H	t	C
f227r_C08	1	_88	H	de	C
f227r_C08	2	23	H	la	C
f227r_C08	3	89	H	di	C
f227r_C08	4	w	H	a	M
f227r_C08	5	_99	H	fi	C
f227r_C08	6	85	H	cu	C
f227r_C08	7	ff	H	l	C
f227r_C08	8	70	H	te	C
f227r_C08	9	31	H	ma	C
f227r_C08	10	~	H	i	C
f227r_C08	11	Z	H	s	C
f227r_C09	1	52	H	pour	C
f227r_C09	2	65	H	se	C
f227r_C09	3	24	H	le	C
f227r_C09	4	_86	H	con	C
f227r_C09	5	65	H	se	C
f227r_C09	6	X	H	r	C
f227r_C09	7	75	H	ue	C
f227r_C09	8	X	H	r	C
f227r_C09	9	22	H	il	C
f227r_C09	10	h_	H	y	C
f227r_C09	11	w	H	a	C
f227r_C10	1	rr	H	u	C
f227r_C10	2	y_	H	n	C
f227r_C10	3	9_	H	e	C
f227r_C10	4	m+	H	x	C
f227r_C10	5	9_	H	e	C
f227r_C10	6	>	H	m	C
f227r_C10	7	oo	H	p	C
f227r_C10	8	24	H	le	C
f227r_C10	9	56	H	qui	M
f227r_C10	10	5	H	ifait	C
f227r_C10	11	52	H	pour	M
f227r_C10	12	103	H	0	M
f227r_C11	1	9_	H	e	C
f227r_C11	2	ff	H	l	C
f227r_C11	3	24	H	le	C
f227r_C11	4	9_	H	e	C
f227r_C11	5	y_	H	n	C
f227r_C11	6	_82	H	ce	C
f227r_C11	7	55	H	que	C
f227r_C11	8	26	H	ero	C
f227r_C11	9	h_	M	y	M
f227r_C11	10	w	H	a	C
f227r_C11	11	h_	H	y	C
f227r_C11	12	o	H	a	C
f227r_C12	1	y_	M	n	M
f227r_C12	2	v	H	t	C
f227r_C12	3	_71	H	au	C
f227r_C12	4	v	H	t	C
f227r_C12	5	60	H	re	C
f227r_C12	6	_100	H	fo	C
f227r_C12	7	~	H	i	C
f227r_C12	8	Z	H	s	C
f227r_C12	9	52	H	pour	C
f227r_C12	10	75	H	ue	C
f227r_C12	11	rr	H	u	C
f227r_C13	1	_71	H	au	C
f227r_C13	2	_91	H	du	C
f227r_C13	3	d	H	c	C
f227r_C13	4	_88	H	de	C
f227r_C13	5	39	H	ne	C
f227r_C13	6	75	H	ue	C
f227r_C13	7	X	H	r	C
f227r_C13	8	Z	H	s	C
f227r_C13	9	103	H	0	C
f227r_C13	10	102	H	0	C
f227r_C14	1	_88	H	de	C
f227r_C14	2	28	H	luy	C
f227r_C14	3	oo	H	p	C
f227r_C14	4	62	H	ro	C
f227r_C14	5	32	M	me	M
f227r_C14	6	v	H	t	C
f227r_C14	7	x	H	t	C
f227r_C14	8	60	H	re	C
f227r_C14	9	24	H	le	C
f227r_C14	10	60	H	re	C
f227r_C14	11	oo	H	p	M
f227r_C14	12	60	H	re	C
f227r_C14	13	Z	H	s	C
