line	col	A	B	flagged	crop
05801_p1_L02	12	-	25	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	13	-	139	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	14	-	190	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	15	-	126	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	16	-	1	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	17	-	6	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	23	61	60	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	26	-	102	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	27	-	28	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	28	-	31	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	29	-	21	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	30	-	121	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	31	-	140	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	32	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	33	-	32	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	34	-	126	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	35	-	132	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	36	-	72	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	37	-	71	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	38	-	7	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	39	i	3	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	44	131	91	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	50	89	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	54	-	84	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	62	-	6	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	63	-	21	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	64	-	77	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	65	-	27	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	66	-	129	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	70	82	62	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	77	-	52	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	78	-	27	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	79	=Bonne	81	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	83	78	77	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	87	-	14	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	88	-	9	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	89	-	132	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	90	-	12	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	96	-	34	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	97	-	57	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	98	-	9	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	99	-	2	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	100	-	9	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	101	-	82	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L02	102	-	125	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L02.jpg
05801_p1_L03	13	52	32	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	17	-	83	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	18	-	3	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	19	-	78	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	20	-	89	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	21	-	172	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	25	-	61	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	28	-	59	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	34	6	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	36	29	9	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	45	-	8	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	57	15	85	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	62	-	=Vous		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	63	-	=aurez		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	64	-	=sans		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	65	-	=doubte	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	66	-	=par	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	67	-	=[illeg. cursive word]	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L03	68	-	=entendu	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L03.jpg
05801_p1_L04	1	-	=et	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	2	-	=l'autre	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	3	-	=du		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	4	-	17		ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	5	-	=[illeg]	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	6	-	=avant	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	7	-	=la	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	8	-	=copye	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	9	-	=qui	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	10	-	4	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	18	103	107	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	29	85	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	30	84	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	31	103	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	32	4	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	33	5	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	34	102	82	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	36	-	85	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	37	83	32	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	43	-	12	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	55	109	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	56	82	12	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	57	27	8	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	68	126	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	79	-	12	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	80	-	223	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	81	-	145	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	82	=Harlem	126	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	89	113	115	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L04	90	113	115	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L04.jpg
05801_p1_L05	9	67	87	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	10	84	89	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	12	132	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	15	32	72	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	20	39	34	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	23	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	25	21	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	26	82	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	27	102	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	28	3	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	29	80	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	30	21	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	31	81	7	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	35	52	72	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	40	72	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	42	7	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	43	37	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	44	69	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	45	3	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	46	29	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	57	-	84	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	61	-	5	B	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	65	75	72	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L05	67	3	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L05.jpg
05801_p1_L06	7	59	54	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	11	83	87	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	13	192	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	14	32	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	15	78	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	16	111	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	17	119	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	18	89	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	19	70	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	20	102	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	21	=pour	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	23	125	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	28	50	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	29	22	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	30	150	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	31	124	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	32	78	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	33	71	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	34	82	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	35	76	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	36	91	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	37	=Ville	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	41	59	54	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	42	116	115	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	44	22	27	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	46	83	85	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	51	152	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	52	145	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	53	126	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	54	117	11	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	64	76	55	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	67	132	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	68	22	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	69	2	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	70	30	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	72	4	7	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	78	80	30	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	80	132	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	81	=singularisment	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	82	11	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	83	7	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	84	37	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	85	22	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	86	112	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	87	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	89	30	80	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	100	82	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	101	30	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	102	5	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	103	102	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	104	29	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	105	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	106	173	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	107	145	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	108	7	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	109	112	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	116	52	82	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	120	145	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	121	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	122	90	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	123	62	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	124	24	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	125	82	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L06	126	28	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L06.jpg
05801_p1_L07	3	=Daultant	=Dautant	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	5	=affermes	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	6	=jugerent	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	7	=ainsi	=[illeg]	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	9	60	80	AB	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	18	30	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
05801_p1_L07	19	190	-	A	ciphers/lodewijk-van-nassau-1573-74/images_wv2/crops_comp/05801_p1_L07.jpg
