line	pos	sign	conf	note
1614_note1	1	V	L	capital ambiguous, could read as C; "Vnde"
1618_spec4	3	t	L
1618_spec4	4	n	L
1618_spec4	5	u	L
1618_spec4	6	p	L
1618_spec4	7	n	L
1618_spec4	8	q	L
1618_spec4	9	m	L
1618_spec4	10	.	L
1618_spec4	11	.	L
1618_spec5	1	D	L
1618_spec5	2	e	L
1618_spec5	3	r	L
1618_spec5	4	a	L
1618_spec5	5	b	L
1618_spec5	6	r	L
1618_spec5	7	a	L
1618_spec5	8	s	L
1618_spec5	9	u	L
1618_spec5	10	m	L	word may continue further right, obscured by page damage/black area
1618_spec6	1	s	L
1618_spec6	2	u	L
1618_spec6	3	p	L
1618_spec6	4	g	L	tall ascender letter, identity uncertain
1618_spec6	5	t	L
1618_spec6	6	p	L
1618_spec6	7	q	L
1618_spec6	8	y	L
1618_spec6	9	q	L
1618_spec6	10	n	L
1618_spec7	1	A	L	first letter uncertain, could be K/R
1618_spec7	2	c	L
1618_spec7	3	i	L
1618_spec7	4	'	L	small mark, uncertain if diacritic or separate character
1618_spec7	5	m	L
1618_spec7	6	l	L
1618_spec7	7	y	L
1618_spec7	8	e	L
1618_spec7	9	l	L
1618_spec7	10	z	L	could be an abbreviation flourish rather than a letter
1618_spec8	1	C	L
1618_spec8	2	u	L
1618_spec8	3	t	L
1618_spec8	4	m	L
1618_spec8	5	x	L
1618_spec8	6	u	L
1618_spec8	7	o	L
1618_spec8	8	f	L
1618_spec8	9	.	L
