move	npass	slide_dir	count	start1	count_dir	boundary	combos	combos_with_name7	distinct_name7
UR	1	1	6	True	1	wrap	234375	0	0
UR	1	1	6	False	-1	reflect	234375	0	0
UR	1	1	6	False	-1	wrap	234375	0	0
UR	1	1	6	False	1	reflect	234375	1563	12
UR	1	1	6	False	1	wrap	234375	0	0
UR	1	1	7	True	-1	reflect	234375	0	0
UR	1	1	7	True	-1	wrap	234375	0	0
UR	1	1	7	True	1	reflect	234375	1563	12
UR	1	1	7	True	1	wrap	234375	0	0
UR	1	1	7	False	-1	reflect	234375	123	13
UR	1	1	7	False	-1	wrap	234375	0	0
UR	1	1	7	False	1	reflect	234375	0	0
UR	1	1	7	False	1	wrap	234375	0	0
UR	1	1	8	True	-1	reflect	234375	123	13
UR	1	1	8	True	-1	wrap	234375	0	0
UR	1	1	8	True	1	reflect	234375	0	0
UR	1	1	8	True	1	wrap	234375	0	0
UR	1	1	8	False	-1	reflect	234375	0	0
UR	1	1	8	False	-1	wrap	234375	0	0
UR	1	1	8	False	1	reflect	234375	0	0
UR	1	1	8	False	1	wrap	234375	0	0
UR	1	1	9	True	-1	reflect	234375	0	0
UR	1	1	9	True	-1	wrap	234375	0	0
UR	1	1	9	True	1	reflect	234375	0	0
UR	1	1	9	True	1	wrap	234375	0	0
UR	1	1	9	False	-1	reflect	234375	0	0
UR	1	1	9	False	-1	wrap	234375	0	0
UR	1	1	9	False	1	reflect	234375	0	0
UR	1	1	9	False	1	wrap	234375	0	0
UR	1	1	10	True	-1	reflect	234375	0	0
UR	1	1	10	True	-1	wrap	234375	0	0
UR	1	1	10	True	1	reflect	234375	0	0
UR	1	1	10	True	1	wrap	234375	0	0
UR	1	1	10	False	-1	reflect	234375	0	0
UR	1	1	10	False	-1	wrap	234375	0	0
UR	1	1	10	False	1	reflect	234375	0	0
UR	1	1	10	False	1	wrap	234375	0	0
UR	1	-1	6	True	-1	reflect	234375	0	0
UR	1	-1	6	True	-1	wrap	234375	0	0
UR	1	-1	6	True	1	reflect	234375	0	0
UR	1	-1	6	True	1	wrap	234375	0	0
UR	1	-1	6	False	-1	reflect	234375	0	0
UR	1	-1	6	False	-1	wrap	234375	0	0
UR	1	-1	6	False	1	reflect	234375	0	0
UR	1	-1	6	False	1	wrap	234375	0	0
UR	1	-1	7	True	-1	reflect	234375	0	0
UR	1	-1	7	True	-1	wrap	234375	0	0
UR	1	-1	7	True	1	reflect	234375	0	0
UR	1	-1	7	True	1	wrap	234375	0	0
UR	1	-1	7	False	-1	reflect	234375	0	0
UR	1	-1	7	False	-1	wrap	234375	0	0
UR	1	-1	7	False	1	reflect	234375	0	0
UR	1	-1	7	False	1	wrap	234375	0	0
UR	1	-1	8	True	-1	reflect	234375	0	0
UR	1	-1	8	True	-1	wrap	234375	0	0
UR	1	-1	8	True	1	reflect	234375	0	0
UR	1	-1	8	True	1	wrap	234375	0	0
UR	1	-1	8	False	-1	reflect	234375	0	0
UR	1	-1	8	False	-1	wrap	234375	0	0
UR	1	-1	8	False	1	reflect	234375	0	0
UR	1	-1	8	False	1	wrap	234375	0	0
UR	1	-1	9	True	-1	reflect	234375	0	0
UR	1	-1	9	True	-1	wrap	234375	0	0
UR	1	-1	9	True	1	reflect	234375	0	0
UR	1	-1	9	True	1	wrap	234375	0	0
UR	1	-1	9	False	-1	reflect	234375	0	0
UR	1	-1	9	False	-1	wrap	234375	0	0
UR	1	-1	9	False	1	reflect	234375	0	0
UR	1	-1	9	False	1	wrap	234375	0	0
UR	1	-1	10	True	-1	reflect	234375	0	0
UR	1	-1	10	True	-1	wrap	234375	0	0
UR	1	-1	10	True	1	reflect	234375	0	0
UR	1	-1	10	True	1	wrap	234375	0	0
UR	1	-1	10	False	-1	reflect	234375	0	0
UR	1	-1	10	False	-1	wrap	234375	0	0
UR	1	-1	10	False	1	reflect	234375	0	0
UR	1	-1	10	False	1	wrap	234375	0	0
UR	2	1	6	True	-1	reflect	234375	0	0
UR	2	1	6	True	-1	wrap	234375	0	0
UR	2	1	6	True	1	reflect	234375	0	0
UR	2	1	6	True	1	wrap	234375	0	0
UR	2	1	6	False	-1	reflect	234375	0	0
UR	2	1	6	False	-1	wrap	234375	0	0
UR	2	1	6	False	1	reflect	234375	0	0
UR	2	1	6	False	1	wrap	234375	0	0
UR	2	1	7	True	-1	reflect	234375	0	0
UR	2	1	7	True	-1	wrap	234375	0	0
UR	2	1	7	True	1	reflect	234375	0	0
UR	2	1	7	True	1	wrap	234375	0	0
UR	2	1	7	False	-1	reflect	234375	0	0
UR	2	1	7	False	-1	wrap	234375	0	0
UR	2	1	7	False	1	reflect	234375	0	0
UR	2	1	7	False	1	wrap	234375	0	0
UR	2	1	8	True	-1	reflect	234375	0	0
UR	2	1	8	True	-1	wrap	234375	0	0
UR	2	1	8	True	1	reflect	234375	0	0
UR	2	1	8	True	1	wrap	234375	0	0
UR	2	1	8	False	-1	reflect	234375	0	0
UR	2	1	8	False	-1	wrap	234375	0	0
UR	2	1	8	False	1	reflect	234375	0	0
UR	2	1	8	False	1	wrap	234375	0	0
UR	2	1	9	True	-1	reflect	234375	0	0
UR	2	1	9	True	-1	wrap	234375	0	0
UR	2	1	9	True	1	reflect	234375	0	0
UR	2	1	9	True	1	wrap	234375	0	0
UR	2	1	9	False	-1	reflect	234375	0	0
UR	2	1	9	False	-1	wrap	234375	0	0
UR	2	1	9	False	1	reflect	234375	0	0
UR	2	1	9	False	1	wrap	234375	0	0
UR	2	1	10	True	-1	reflect	234375	0	0
UR	2	1	10	True	-1	wrap	234375	0	0
UR	2	1	10	True	1	reflect	234375	0	0
UR	2	1	10	True	1	wrap	234375	0	0
UR	2	1	10	False	-1	reflect	234375	0	0
UR	2	1	10	False	-1	wrap	234375	0	0
UR	2	1	10	False	1	reflect	234375	0	0
UR	2	1	10	False	1	wrap	234375	0	0
UR	2	-1	6	True	-1	reflect	234375	0	0
UR	2	-1	6	True	-1	wrap	234375	0	0
UR	2	-1	6	True	1	reflect	234375	0	0
UR	2	-1	6	True	1	wrap	234375	0	0
UR	2	-1	6	False	-1	reflect	234375	0	0
UR	2	-1	6	False	-1	wrap	234375	0	0
UR	2	-1	6	False	1	reflect	234375	0	0
UR	2	-1	6	False	1	wrap	234375	0	0
UR	2	-1	7	True	-1	reflect	234375	0	0
UR	2	-1	7	True	-1	wrap	234375	0	0
UR	2	-1	7	True	1	reflect	234375	0	0
UR	2	-1	7	True	1	wrap	234375	0	0
UR	2	-1	7	False	-1	reflect	234375	0	0
UR	2	-1	7	False	-1	wrap	234375	0	0
UR	2	-1	7	False	1	reflect	234375	0	0
UR	2	-1	7	False	1	wrap	234375	150	1
UR	2	-1	8	True	-1	reflect	234375	0	0
UR	2	-1	8	True	-1	wrap	234375	0	0
UR	2	-1	8	True	1	reflect	234375	0	0
UR	2	-1	8	True	1	wrap	234375	150	1
UR	2	-1	8	False	-1	reflect	234375	0	0
UR	2	-1	8	False	-1	wrap	234375	0	0
UR	2	-1	8	False	1	reflect	234375	0	0
UR	2	-1	8	False	1	wrap	234375	0	0
UR	2	-1	9	True	-1	reflect	234375	0	0
UR	2	-1	9	True	-1	wrap	234375	0	0
UR	2	-1	9	True	1	reflect	234375	0	0
UR	2	-1	9	True	1	wrap	234375	0	0
UR	2	-1	9	False	-1	reflect	234375	0	0
UR	2	-1	9	False	-1	wrap	234375	0	0
UR	2	-1	9	False	1	reflect	234375	0	0
UR	2	-1	9	False	1	wrap	234375	0	0
UR	2	-1	10	True	-1	reflect	234375	0	0
UR	2	-1	10	True	-1	wrap	234375	0	0
UR	2	-1	10	True	1	reflect	234375	0	0
UR	2	-1	10	True	1	wrap	234375	0	0
UR	2	-1	10	False	-1	reflect	234375	0	0
UR	2	-1	10	False	-1	wrap	234375	0	0
UR	2	-1	10	False	1	reflect	234375	0	0
UR	2	-1	10	False	1	wrap	234375	0	0
UR	3	1	6	True	-1	reflect	234375	0	0
UR	3	1	6	True	-1	wrap	234375	0	0
UR	3	1	6	True	1	reflect	234375	0	0
UR	3	1	6	True	1	wrap	234375	0	0
UR	3	1	6	False	-1	reflect	234375	0	0
UR	3	1	6	False	-1	wrap	234375	0	0
UR	3	1	6	False	1	reflect	234375	0	0
UR	3	1	6	False	1	wrap	234375	0	0
UR	3	1	7	True	-1	reflect	234375	0	0
UR	3	1	7	True	-1	wrap	234375	0	0
UR	3	1	7	True	1	reflect	234375	0	0
UR	3	1	7	True	1	wrap	234375	0	0
UR	3	1	7	False	-1	reflect	234375	0	0
UR	3	1	7	False	-1	wrap	234375	0	0
UR	3	1	7	False	1	reflect	234375	0	0
UR	3	1	7	False	1	wrap	234375	0	0
UR	3	1	8	True	-1	reflect	234375	0	0
UR	3	1	8	True	-1	wrap	234375	0	0
UR	3	1	8	True	1	reflect	234375	0	0
UR	3	1	8	True	1	wrap	234375	0	0
UR	3	1	8	False	-1	reflect	234375	0	0
UR	3	1	8	False	-1	wrap	234375	0	0
UR	3	1	8	False	1	reflect	234375	0	0
UR	3	1	8	False	1	wrap	234375	0	0
UR	3	1	9	True	-1	reflect	234375	0	0
UR	3	1	9	True	-1	wrap	234375	0	0
UR	3	1	9	True	1	reflect	234375	0	0
UR	3	1	9	True	1	wrap	234375	0	0
UR	3	1	9	False	-1	reflect	234375	0	0
UR	3	1	9	False	-1	wrap	234375	0	0
UR	3	1	9	False	1	reflect	234375	0	0
UR	3	1	9	False	1	wrap	234375	0	0
UR	3	1	10	True	-1	reflect	234375	0	0
UR	3	1	10	True	-1	wrap	234375	0	0
UR	3	1	10	True	1	reflect	234375	0	0
UR	3	1	10	True	1	wrap	234375	0	0
UR	3	1	10	False	-1	reflect	234375	0	0
UR	3	1	10	False	-1	wrap	234375	0	0
UR	3	1	10	False	1	reflect	234375	0	0
UR	3	1	10	False	1	wrap	234375	0	0
UR	3	-1	6	True	-1	reflect	234375	0	0
UR	3	-1	6	True	-1	wrap	234375	0	0
UR	3	-1	6	True	1	reflect	234375	0	0
UR	3	-1	6	True	1	wrap	234375	0	0
UR	3	-1	6	False	-1	reflect	234375	0	0
UR	3	-1	6	False	-1	wrap	234375	0	0
UR	3	-1	6	False	1	reflect	234375	0	0
UR	3	-1	6	False	1	wrap	234375	0	0
UR	3	-1	7	True	-1	reflect	234375	0	0
UR	3	-1	7	True	-1	wrap	234375	0	0
UR	3	-1	7	True	1	reflect	234375	0	0
UR	3	-1	7	True	1	wrap	234375	0	0
UR	3	-1	7	False	-1	reflect	234375	0	0
UR	3	-1	7	False	-1	wrap	234375	0	0
UR	3	-1	7	False	1	reflect	234375	0	0
UR	3	-1	7	False	1	wrap	234375	0	0
UR	3	-1	8	True	-1	reflect	234375	0	0
UR	3	-1	8	True	-1	wrap	234375	0	0
UR	3	-1	8	True	1	reflect	234375	0	0
UR	3	-1	8	True	1	wrap	234375	0	0
UR	3	-1	8	False	-1	reflect	234375	0	0
UR	3	-1	8	False	-1	wrap	234375	0	0
UR	3	-1	8	False	1	reflect	234375	0	0
UR	3	-1	8	False	1	wrap	234375	0	0
UR	3	-1	9	True	-1	reflect	234375	0	0
UR	3	-1	9	True	-1	wrap	234375	0	0
UR	3	-1	9	True	1	reflect	234375	0	0
UR	3	-1	9	True	1	wrap	234375	0	0
UR	3	-1	9	False	-1	reflect	234375	0	0
UR	3	-1	9	False	-1	wrap	234375	0	0
UR	3	-1	9	False	1	reflect	234375	0	0
UR	3	-1	9	False	1	wrap	234375	0	0
UR	3	-1	10	True	-1	reflect	234375	0	0
UR	3	-1	10	True	-1	wrap	234375	0	0
UR	3	-1	10	True	1	reflect	234375	0	0
UR	3	-1	10	True	1	wrap	234375	0	0
UR	3	-1	10	False	-1	reflect	234375	0	0
UR	3	-1	10	False	-1	wrap	234375	0	0
UR	3	-1	10	False	1	reflect	234375	0	0
UR	3	-1	10	False	1	wrap	234375	0	0
UL	0	1	6	True	-1	reflect	234375	0	0
UL	0	1	6	True	-1	wrap	234375	0	0
UL	0	1	6	True	1	reflect	234375	0	0
UL	0	1	6	True	1	wrap	234375	0	0
UL	0	1	6	False	-1	reflect	234375	0	0
UL	0	1	6	False	-1	wrap	234375	0	0
UL	0	1	6	False	1	reflect	234375	0	0
UL	0	1	6	False	1	wrap	234375	0	0
UL	0	1	7	True	-1	reflect	234375	0	0
UL	0	1	7	True	-1	wrap	234375	0	0
UL	0	1	7	True	1	reflect	234375	0	0
UL	0	1	7	True	1	wrap	234375	0	0
UL	0	1	7	False	-1	reflect	234375	0	0
UL	0	1	7	False	-1	wrap	234375	0	0
UL	0	1	7	False	1	reflect	234375	280	4
UL	0	1	7	False	1	wrap	234375	0	0
UL	0	1	8	True	-1	reflect	234375	0	0
UL	0	1	8	True	-1	wrap	234375	0	0
UL	0	1	8	True	1	reflect	234375	280	4
UL	0	1	8	True	1	wrap	234375	0	0
UL	0	1	8	False	-1	reflect	234375	0	0
UL	0	1	8	False	-1	wrap	234375	0	0
UL	0	1	8	False	1	reflect	234375	0	0
UL	0	1	8	False	1	wrap	234375	0	0
UL	0	1	9	True	-1	reflect	234375	0	0
UL	0	1	9	True	-1	wrap	234375	0	0
UL	0	1	9	True	1	reflect	234375	0	0
UL	0	1	9	True	1	wrap	234375	0	0
UL	0	1	9	False	-1	reflect	234375	0	0
UL	0	1	9	False	-1	wrap	234375	0	0
UL	0	1	9	False	1	reflect	234375	0	0
UL	0	1	9	False	1	wrap	234375	0	0
UL	0	1	10	True	-1	reflect	234375	0	0
UL	0	1	10	True	-1	wrap	234375	0	0
UL	0	1	10	True	1	reflect	234375	0	0
UL	0	1	10	True	1	wrap	234375	0	0
UL	0	1	10	False	-1	reflect	234375	0	0
UL	0	1	10	False	-1	wrap	234375	0	0
UL	0	1	10	False	1	reflect	234375	0	0
UL	0	1	10	False	1	wrap	234375	0	0
UL	0	-1	6	True	-1	reflect	234375	0	0
UL	0	-1	6	True	-1	wrap	234375	0	0
UL	0	-1	6	True	1	reflect	234375	0	0
UL	0	-1	6	True	1	wrap	234375	0	0
UL	0	-1	6	False	-1	reflect	234375	0	0
UL	0	-1	6	False	-1	wrap	234375	0	0
UL	0	-1	6	False	1	reflect	234375	0	0
UL	0	-1	6	False	1	wrap	234375	0	0
UL	0	-1	7	True	-1	reflect	234375	0	0
UL	0	-1	7	True	-1	wrap	234375	0	0
UL	0	-1	7	True	1	reflect	234375	0	0
UL	0	-1	7	True	1	wrap	234375	0	0
UL	0	-1	7	False	-1	reflect	234375	0	0
UL	0	-1	7	False	-1	wrap	234375	0	0
UL	0	-1	7	False	1	reflect	234375	75	1
UL	0	-1	7	False	1	wrap	234375	0	0
UL	0	-1	8	True	-1	reflect	234375	0	0
UL	0	-1	8	True	-1	wrap	234375	0	0
UL	0	-1	8	True	1	reflect	234375	75	1
UL	0	-1	8	True	1	wrap	234375	0	0
UL	0	-1	8	False	-1	reflect	234375	0	0
UL	0	-1	8	False	-1	wrap	234375	0	0
UL	0	-1	8	False	1	reflect	234375	0	0
UL	0	-1	8	False	1	wrap	234375	0	0
UL	0	-1	9	True	-1	reflect	234375	0	0
UL	0	-1	9	True	-1	wrap	234375	0	0
UL	0	-1	9	True	1	reflect	234375	0	0
UL	0	-1	9	True	1	wrap	234375	0	0
UL	0	-1	9	False	-1	reflect	234375	0	0
UL	0	-1	9	False	-1	wrap	234375	0	0
UL	0	-1	9	False	1	reflect	234375	0	0
UL	0	-1	9	False	1	wrap	234375	0	0
UL	0	-1	10	True	-1	reflect	234375	0	0
UL	0	-1	10	True	-1	wrap	234375	0	0
UL	0	-1	10	True	1	reflect	234375	0	0
UL	0	-1	10	True	1	wrap	234375	0	0
UL	0	-1	10	False	-1	reflect	234375	0	0
UL	0	-1	10	False	-1	wrap	234375	0	0
UL	0	-1	10	False	1	reflect	234375	0	0
UL	0	-1	10	False	1	wrap	234375	0	0
UL	1	1	6	True	-1	reflect	234375	0	0
UL	1	1	6	True	-1	wrap	234375	0	0
UL	1	1	6	True	1	reflect	234375	0	0
UL	1	1	6	True	1	wrap	234375	0	0
UL	1	1	6	False	-1	reflect	234375	0	0
UL	1	1	6	False	-1	wrap	234375	0	0
UL	1	1	6	False	1	reflect	234375	0	0
UL	1	1	6	False	1	wrap	234375	0	0
UL	1	1	7	True	-1	reflect	234375	0	0
UL	1	1	7	True	-1	wrap	234375	0	0
UL	1	1	7	True	1	reflect	234375	0	0
UL	1	1	7	True	1	wrap	234375	0	0
UL	1	1	7	False	-1	reflect	234375	0	0
UL	1	1	7	False	-1	wrap	234375	0	0
UL	1	1	7	False	1	reflect	234375	0	0
UL	1	1	7	False	1	wrap	234375	0	0
UL	1	1	8	True	-1	reflect	234375	0	0
UL	1	1	8	True	-1	wrap	234375	0	0
UL	1	1	8	True	1	reflect	234375	0	0
UL	1	1	8	True	1	wrap	234375	0	0
UL	1	1	8	False	-1	reflect	234375	0	0
UL	1	1	8	False	-1	wrap	234375	0	0
UL	1	1	8	False	1	reflect	234375	0	0
UL	1	1	8	False	1	wrap	234375	0	0
UL	1	1	9	True	-1	reflect	234375	0	0
UL	1	1	9	True	-1	wrap	234375	0	0
UL	1	1	9	True	1	reflect	234375	0	0
UL	1	1	9	True	1	wrap	234375	0	0
UL	1	1	9	False	-1	reflect	234375	0	0
UL	1	1	9	False	-1	wrap	234375	0	0
UL	1	1	9	False	1	reflect	234375	0	0
UL	1	1	9	False	1	wrap	234375	0	0
UL	1	1	10	True	-1	reflect	234375	0	0
UL	1	1	10	True	-1	wrap	234375	0	0
UL	1	1	10	True	1	reflect	234375	0	0
UL	1	1	10	True	1	wrap	234375	0	0
UL	1	1	10	False	-1	reflect	234375	0	0
UL	1	1	10	False	-1	wrap	234375	0	0
UL	1	1	10	False	1	reflect	234375	248	15
UL	1	1	10	False	1	wrap	234375	0	0
UL	1	-1	6	True	-1	reflect	234375	0	0
UL	1	-1	6	True	-1	wrap	234375	0	0
UL	1	-1	6	True	1	reflect	234375	0	0
UL	1	-1	6	True	1	wrap	234375	0	0
UL	1	-1	6	False	-1	reflect	234375	0	0
UL	1	-1	6	False	-1	wrap	234375	0	0
UL	1	-1	6	False	1	reflect	234375	0	0
UL	1	-1	6	False	1	wrap	234375	0	0
UL	1	-1	7	True	-1	reflect	234375	0	0
UL	1	-1	7	True	-1	wrap	234375	0	0
UL	1	-1	7	True	1	reflect	234375	0	0
UL	1	-1	7	True	1	wrap	234375	0	0
UL	1	-1	7	False	-1	reflect	234375	0	0
UL	1	-1	7	False	-1	wrap	234375	0	0
UL	1	-1	7	False	1	reflect	234375	0	0
UL	1	-1	7	False	1	wrap	234375	0	0
UL	1	-1	8	True	-1	reflect	234375	0	0
UL	1	-1	8	True	-1	wrap	234375	0	0
UL	1	-1	8	True	1	reflect	234375	0	0
UL	1	-1	8	True	1	wrap	234375	0	0
UL	1	-1	8	False	-1	reflect	234375	0	0
UL	1	-1	8	False	-1	wrap	234375	0	0
UL	1	-1	8	False	1	reflect	234375	0	0
UL	1	-1	8	False	1	wrap	234375	0	0
UL	1	-1	9	True	-1	reflect	234375	0	0
UL	1	-1	9	True	-1	wrap	234375	0	0
UL	1	-1	9	True	1	reflect	234375	0	0
UL	1	-1	9	True	1	wrap	234375	0	0
UL	1	-1	9	False	-1	reflect	234375	0	0
UL	1	-1	9	False	-1	wrap	234375	0	0
UL	1	-1	9	False	1	reflect	234375	0	0
UL	1	-1	9	False	1	wrap	234375	0	0
UL	1	-1	10	True	-1	reflect	234375	0	0
UL	1	-1	10	True	-1	wrap	234375	0	0
UL	1	-1	10	True	1	reflect	234375	0	0
UL	1	-1	10	True	1	wrap	234375	0	0
UL	1	-1	10	False	-1	reflect	234375	0	0
UL	1	-1	10	False	-1	wrap	234375	0	0
UL	1	-1	10	False	1	reflect	234375	0	0
UL	1	-1	10	False	1	wrap	234375	0	0
UL	2	1	6	True	-1	reflect	234375	0	0
UL	2	1	6	True	-1	wrap	234375	0	0
UL	2	1	6	True	1	reflect	234375	0	0
UL	2	1	6	True	1	wrap	234375	0	0
UL	2	1	6	False	-1	reflect	234375	0	0
UL	2	1	6	False	-1	wrap	234375	0	0
UL	2	1	6	False	1	reflect	234375	0	0
UL	2	1	6	False	1	wrap	234375	125	1
UL	2	1	7	True	-1	reflect	234375	0	0
UL	2	1	7	True	-1	wrap	234375	0	0
UL	2	1	7	True	1	reflect	234375	0	0
UL	2	1	7	True	1	wrap	234375	125	1
UL	2	1	7	False	-1	reflect	234375	0	0
UL	2	1	7	False	-1	wrap	234375	0	0
UL	2	1	7	False	1	reflect	234375	0	0
UL	2	1	7	False	1	wrap	234375	0	0
UL	2	1	8	True	-1	reflect	234375	0	0
UL	2	1	8	True	-1	wrap	234375	0	0
UL	2	1	8	True	1	reflect	234375	0	0
UL	2	1	8	True	1	wrap	234375	0	0
UL	2	1	8	False	-1	reflect	234375	0	0
UL	2	1	8	False	-1	wrap	234375	0	0
UL	2	1	8	False	1	reflect	234375	0	0
UL	2	1	8	False	1	wrap	234375	0	0
UL	2	1	9	True	-1	reflect	234375	0	0
UL	2	1	9	True	-1	wrap	234375	0	0
UL	2	1	9	True	1	reflect	234375	0	0
UL	2	1	9	True	1	wrap	234375	0	0
UL	2	1	9	False	-1	reflect	234375	0	0
UL	2	1	9	False	-1	wrap	234375	0	0
UL	2	1	9	False	1	reflect	234375	3375	3
UL	2	1	9	False	1	wrap	234375	0	0
UL	2	1	10	True	-1	reflect	234375	0	0
UL	2	1	10	True	-1	wrap	234375	0	0
UL	2	1	10	True	1	reflect	234375	3375	3
UL	2	1	10	True	1	wrap	234375	0	0
UL	2	1	10	False	-1	reflect	234375	0	0
UL	2	1	10	False	-1	wrap	234375	0	0
UL	2	1	10	False	1	reflect	234375	0	0
UL	2	1	10	False	1	wrap	234375	0	0
UL	2	-1	6	True	-1	reflect	234375	0	0
UL	2	-1	6	True	-1	wrap	234375	0	0
UL	2	-1	6	True	1	reflect	234375	0	0
UL	2	-1	6	True	1	wrap	234375	0	0
UL	2	-1	6	False	-1	reflect	234375	0	0
UL	2	-1	6	False	-1	wrap	234375	0	0
UL	2	-1	6	False	1	reflect	234375	0	0
UL	2	-1	6	False	1	wrap	234375	0	0
UL	2	-1	7	True	-1	reflect	234375	0	0
UL	2	-1	7	True	-1	wrap	234375	0	0
UL	2	-1	7	True	1	reflect	234375	0	0
UL	2	-1	7	True	1	wrap	234375	0	0
UL	2	-1	7	False	-1	reflect	234375	0	0
UL	2	-1	7	False	-1	wrap	234375	0	0
UL	2	-1	7	False	1	reflect	234375	0	0
UL	2	-1	7	False	1	wrap	234375	75	1
UL	2	-1	8	True	-1	reflect	234375	0	0
UL	2	-1	8	True	-1	wrap	234375	0	0
UL	2	-1	8	True	1	reflect	234375	0	0
UL	2	-1	8	True	1	wrap	234375	75	1
UL	2	-1	8	False	-1	reflect	234375	0	0
UL	2	-1	8	False	-1	wrap	234375	0	0
UL	2	-1	8	False	1	reflect	234375	0	0
UL	2	-1	8	False	1	wrap	234375	0	0
UL	2	-1	9	True	-1	reflect	234375	0	0
UL	2	-1	9	True	-1	wrap	234375	0	0
UL	2	-1	9	True	1	reflect	234375	0	0
UL	2	-1	9	True	1	wrap	234375	0	0
UL	2	-1	9	False	-1	reflect	234375	0	0
UL	2	-1	9	False	-1	wrap	234375	0	0
UL	2	-1	9	False	1	reflect	234375	1125	2
UL	2	-1	9	False	1	wrap	234375	0	0
UL	2	-1	10	True	-1	reflect	234375	0	0
UL	2	-1	10	True	-1	wrap	234375	0	0
UL	2	-1	10	True	1	reflect	234375	1125	2
UL	2	-1	10	True	1	wrap	234375	0	0
