line	pos	sign	conf	value	grade
v02	18	5	H	r	S
v02	19	22	H	g	S
v02	20	17	H	a	S
v03	1	18	H	e	S
v03	2	16	H	d	S
v03	3	18	H	e	S
v03	4	28	H	l	S
v03	5	28	H	l	S
v03	6	10	H	a	S
v03	7	13	H	y	S
v03	8	4	H	q	S
v03	9	8	H	u	S
v03	10	18	H	e	S
v03	11	14	H	c	S
v03	12	2	H	o	S
v03	13	5	H	r	S
v03	14	5	H	r	S
v03	15	10	H	a	S
v03	16	3	H	p	S
v03	17	2	H	o	S
v03	18	5	H	r	S
v03	19	6	H	s	S
v03	20	8	H	u	S
v04	1	32	H	n	S
v04	2	2	H	o	S
v04	3	28	H	l	S
v04	4	10	H	a	S
v04	5	16	H	d	S
v04	6	31	H	i	S
v04	7	5	H	r	S
v04	8	18	H	e	S
v04	9	15	H	n	M
v04	10	7	H	t	S
v04	11	32	H	n	S
v04	12	2	H	o	S
v04	13	32	H	n	S
v04	14	13	H	y	S
v04	15	6	H	s	S
v04	16	21	H	i	S
v04	17	31	H	i	S
v04	18	8	H	u	S
v04	19	15	M	n	M
v05	1	10	H	a	S
v05	2	6	H	s	S
v05	3	18	H	e	S
v05	4	5	H	r	S
v05	5	10	H	a	S
v05	6	30	H	m	S
v05	7	17	H	a	S
v05	8	6	H	s	S
v05	9	14	H	c	S
v05	10	2	H	o	S
v05	11	32	H	n	S
v05	12	8	H	u	S
v05	13	18	H	e	S
v05	14	32	H	n	S
v05	15	31	H	i	S
v05	16	18	H	e	S
v05	17	32	H	n	S
v05	18	7	H	t	S
v06	1	10	H	a	S
v06	2	5	H	r	S
v06	3	29	H	o	S
v06	4	7	H	t	S
v06	5	5	H	r	S
v06	6	17	H	a	S
v06	7	7	H	t	S
v06	8	10	H	a	S
v06	9	32	H	n	S
v06	10	7	H	t	S
v06	11	17	H	a	S
v06	12	22	H	g	S
v06	13	18	H	e	S
v06	14	32	H	n	S
v06	15	7	H	t	S
v06	16	18	H	e	S
v06	17	16	H	d	S
v06	18	18	H	e	S
v07	1	4	H	q	S
v07	2	8	H	u	S
v07	3	18	H	e	S
v07	4	10	H	a	S
v07	5	17	H	a	S
v07	6	28	H	l	S
v07	7	18	H	e	S
v07	8	8	H	u	S
v07	9	10	H	a	S
v07	10	32	H	n	S
v07	11	7	H	t	S
v07	12	17	H	a	S
v07	13	16	H	d	S
v07	14	10	H	a	S
v07	15	3	M	p	M
v07	16	17	M	a	M
v07	17	22	H	g	S
v08	1	16	H	d	S
v08	2	29	H	o	S
v08	3	28	H	l	S
v08	4	17	H	a	S
v08	5	13	H	y	S
v08	6	18	H	e	S
v08	7	32	H	n	S
v08	8	6	H	s	S
v08	9	8	H	u	S
v08	10	28	H	l	S
v08	11	8	H	u	S
v08	12	22	H	g	S
v08	13	10	H	a	S
v08	14	5	H	r	S
v08	15	28	H	l	S
v08	16	18	H	e	S
v08	17	8	H	u	S
v08	18	10	H	a	S
v09	1	17	H	a	S
v09	2	5	H	r	S
v09	3	29	H	o	S
v09	4	7	H	t	S
v09	5	5	H	r	S
v09	6	10	H	a	S
v11	9	13	H	y	S
v11	10	6	H	s	S
v11	11	18	H	e	S
v11	12	14	H	c	S
v11	13	2	H	o	S
v11	14	32	H	n	S
v11	15	6	H	s	S
v12	1	8	H	u	S
v12	2	21	H	i	S
v12	3	18	H	e	S
v12	4	6	H	s	S
v12	5	18	H	e	S
v12	6	19	H	e	S
v12	7	28	H	l	S
v12	8	20	H	f	S
v12	9	5	H	r	S
v12	10	8	H	u	S
v12	11	7	H	t	S
v12	12	29	H	o	S
v12	13	16	H	d	S
v12	14	18	H	e	S
v12	15	7	H	t	S
v12	16	18	H	e	S
v12	17	32	H	n	S
v12	18	18	H	e	S
v12	19	5	H	r	S
v13	1	7	H	t	S
v13	2	10	H	a	S
v13	3	22	H	g	S
v13	4	18	H	e	S
v13	5	32	H	n	S
v13	6	7	H	t	S
v13	7	19	H	e	S
