line	col	A	B	flagged	crop
BLA185_p5_L03	3	1022	-		
BLA185_p5_L03	4	595	-		
BLA185_p5_L03	5	824	-		
BLA185_p5_L03	6	857	-		
BLA185_p5_L03	7	835	-		
BLA185_p5_L03	8	666	-		
BLA185_p5_L03	9	576	-		
BLA185_p5_L04	1	106	-		
BLA185_p5_L04	2	278	-		
BLA185_p5_L04	3	737	-		
BLA185_p5_L04	4	822	-		
BLA185_p5_L04	5	1109	-		
BLA185_p5_L04	6	506	-		
BLA185_p5_L04	7	758	-		
BLA185_p5_L05	1	743	-		
BLA185_p5_L05	2	1024	-		
BLA185_p5_L05	3	54	-		
BLA185_p5_L05	4	835	-		
BLA185_p5_L05	5	702	-		
BLA185_p5_L06	1	1016	-		
BLA185_p5_L06	2	662	-		
BLA185_p5_L06	3	521	-		
BLA185_p5_L06	4	1013	-		
BLA185_p5_L06	5	698	-		
BLA185_p5_L06	6	381	-		
BLA185_p5_L06	7	189	-		
BLA185_p5_L06	8	823	-		
BLA185_p5_L06	9	97	-		
BLA185_p5_L06	10	191	-		
BLA185_p5_L07	1	591	-		
BLA185_p5_L07	2	1185	-		
BLA185_p5_L07	3	271	-		
BLA185_p5_L07	4	433	-		
BLA185_p5_L07	5	941	-		
BLA185_p5_L07	6	278	-		
BLA185_p5_L07	7	998	-		
BLA185_p5_L07	8	473	-		
BLA185_p5_L07	9	278	-		
BLA185_p5_L07	10	219	-		
BLA185_p5_L08	1	30	-		
BLA185_p5_L08	2	1099	-		
BLA185_p5_L08	3	387	-		
BLA185_p5_L08	4	932	-		
BLA185_p5_L08	5	1129	-		
BLA185_p5_L08	6	84	-		
BLA185_p5_L08	7	926	-		
BLA185_p5_L08	8	188	-		
BLA185_p5_L08	9	18	-		
BLA185_p5_L08	10	1017	-		
BLA185_p5_L09	1	942	-		
BLA185_p5_L09	2	461	-		
BLA185_p5_L09	3	796	-		
BLA185_p5_L09	4	958	-		
BLA185_p5_L09	5	942	-		
BLA185_p5_L09	6	1033	-		
BLA185_p5_L09	7	163	-		
BLA185_p5_L09	8	930	-		
BLA185_p5_L09	9	40	-		
BLA185_p5_L10	1	754	-		
BLA185_p5_L10	2	1099	-		
BLA185_p5_L10	3	823	-		
BLA185_p5_L10	4	765	-		
BLA185_p5_L10	5	1243	-	A	
BLA185_p5_L10	6	588	-		
BLA185_p5_L10	7	1201	-		
BLA185_p5_L10	8	18	-		
BLA185_p5_L10	9	1148	-		
BLA185_p5_L11	1	943	-		
BLA185_p5_L11	2	695	-		
BLA185_p5_L11	3	278	-		
BLA185_p5_L11	4	18	-		
BLA185_p5_L11	5	163	-		
BLA185_p5_L11	6	713	-		
BLA185_p5_L11	7	924	-		
BLA185_p5_L11	8	796	-		
BLA185_p5_L11	9	1153	-		
BLA185_p5_L12	1	270	-		
BLA185_p5_L12	2	942	-		
BLA185_p5_L12	3	659	-		
BLA185_p5_L12	4	32	-		
BLA185_p5_L12	5	663	-		
BLA185_p5_L12	6	926	-		
BLA185_p5_L12	7	941	-		
BLA186_p1_L01	8	758	738		
BLA187_p3_L02	6	238	258		
BLA187_p3_L02	7	219	213	B	
BLA187_p3_L03	2	278	258	A	
BLA187_p3_L03	4	909	509		
BLA187_p3_L05	8	1288	1233	AB	
BLA187_p3_L07	2	829	824		
BLA187_p3_L07	8	385	387		
BLA187_p3_L10	3	137	135		
BLA187_p3_L10	8	951	551		
BLA188_p2_L01	2	298	278		
BLA188_p2_L07	2	1025	1029		
BLA188_p2_L09	1	252	282	A	
BLA188_p2_L10	1		282	AB	
BLA188_p2_L11	2	495	795		
BLA188_p2_L13	1	298	278		
BLA188_p2_L16	2	459	454		
BLA188_p2_L17	1	1195	1193	A	
BLA188_p3_L01	2	298	278		
BLA188_p3_L01	6	834	831		
BLA188_p3_L01	7	298	278		
BLA188_p3_L02	5	369	869		
BLA188_p3_L04	9	672	692		
BLA188_p3_L07	2	1025	1029		
BLA188_p3_L07	6	1114	1119		
BLA188_p3_L09	1	-	282		
BLA188_p3_L09	2	-	665		
BLA188_p3_L09	3	-	576	B	
BLA188_p3_L09	4	-	388	B	
BLA188_p3_L09	5	-	1033		
BLA188_p3_L09	6	-	704		
BLA188_p3_L09	7	-	407		
BLA188_p3_L09	8	-	660		
BLA188_p3_L09	9	252	342	A	
BLA188_p3_L10	1	-	282		
BLA188_p3_L10	4	389	1200	A	
BLA188_p3_L10	5	1033	1020		
BLA188_p3_L10	6	704	660		
BLA188_p3_L10	7	407	899	A	
BLA188_p3_L10	8	660	837		
BLA188_p3_L10	9	342	1143		
BLA188_p3_L11	1		1150	AB	
BLA188_p3_L11	2	665	795	B	
BLA188_p3_L11	3	576	520		
BLA188_p3_L11	4	1200	941		
BLA188_p3_L11	5	1020	1014		
BLA188_p3_L11	6	660	968		
BLA188_p3_L11	7	899	381		
BLA188_p3_L11	8	831	429	A	
BLA188_p3_L11	9	1143	30		
BLA188_p3_L12	1	1150	1099		
BLA188_p3_L12	2	495	289		
BLA188_p3_L12	3	520	164		
BLA188_p3_L12	4	941	34		
BLA188_p3_L12	5	1014	662		
BLA188_p3_L12	6	968	1250		
BLA188_p3_L12	7	381	1033		
BLA188_p3_L12	8	429	659		
BLA188_p3_L12	9	30	432		
BLA188_p3_L13	1	-	278		
BLA188_p3_L13	2	1099	660		
BLA188_p3_L13	3	289	140		
BLA188_p3_L13	4	164	623		
BLA188_p3_L13	5	34	258		
BLA188_p3_L13	6	662	1014		
BLA188_p3_L13	7	1250	709	A	
BLA188_p3_L13	8	1033	123	B	
BLA188_p3_L13	9	659	595		
BLA188_p3_L13	10	432		B	
BLA188_p3_L14	1	-	1100		
BLA188_p3_L14	2	298	757		
BLA188_p3_L14	3	660	926		
BLA188_p3_L14	4	140	18		
BLA188_p3_L14	5	623	838		
BLA188_p3_L14	6	238	1013		
BLA188_p3_L14	7	1014	668		
BLA188_p3_L14	8	709	12		
BLA188_p3_L14	9	123	843	A	
BLA188_p3_L14	10	595	588		
BLA188_p3_L15	1	1100	695		
BLA188_p3_L15	2	757	345	A	
BLA188_p3_L15	4	18	-		
BLA188_p3_L15	5	838	191		
BLA188_p3_L15	6	1013	792		
BLA188_p3_L15	7	668	823		
BLA188_p3_L15	8	12	1045		
BLA188_p3_L15	9	843	432		
BLA188_p3_L15	10	588	926		
BLA188_p3_L16	1	-	659		
BLA188_p3_L16	2	695	454		
BLA188_p3_L16	3	345	68		
BLA188_p3_L16	4	926	438		
BLA188_p3_L16	5	191	96		
BLA188_p3_L16	6	792	369		
BLA188_p3_L16	7	823	18		
BLA188_p3_L16	8	1045	218		
BLA188_p3_L16	9	432	830		
BLA188_p3_L16	10	926	581		
BLA188_p3_L17	1	659	-	A	
BLA188_p3_L17	2	459	1193		
BLA188_p3_L17	3	68	941		
BLA188_p3_L17	4	438	1013		
BLA188_p3_L17	5	96	843		
BLA188_p3_L17	6	369	101		
BLA188_p3_L17	7	18	850		
BLA188_p3_L17	8	218	192		
BLA188_p3_L17	9	830	369		
BLA188_p3_L17	10	581	588		
BLA188_p3_L18	1	1195	922	A	
BLA188_p3_L18	2	941	381		
BLA188_p3_L18	3	1013	1081		
BLA188_p3_L18	4	843	796		
BLA188_p3_L18	5	101	1013		
BLA188_p3_L18	6	850	386		
BLA188_p3_L18	7	192	538		
BLA188_p3_L18	8	369	251		
BLA188_p3_L18	9	388	379		
BLA188_p3_L19	1	922	-		
BLA188_p3_L19	2	381	-		
BLA188_p3_L19	3	1081	-		
BLA188_p3_L19	4	796	-		
BLA188_p3_L19	5	1013	-		
BLA188_p3_L19	6	386	-		
BLA188_p3_L19	7	538	-		
BLA188_p3_L19	8	291	-		
BLA188_p3_L19	9	379	-	A	
BLA190_p7_L04	4	583	588	B	
BLA190_p7_L05	1	278	258		
BLA190_p7_L10	3	927	027	B	
BLA190_p7_L11	4	278	258		
BLA190_p7_L13	2	1018	1015	AB	
BLA188_p4_L01	1	661	-		
BLA188_p4_L01	2	208	-		
BLA188_p4_L01	3	588	-		
BLA188_p4_L01	4	386	-		
BLA188_p4_L01	5	918	-	A	
BLA188_p4_L01	6	823	-		
BLA188_p4_L01	7	163	-		
BLA188_p4_L01	8	926	-		
BLA188_p4_L01	9	661	-		
BLA188_p4_L02	1	1006	-		
BLA188_p4_L02	2	508	-		
BLA188_p4_L02	3	599	-		
BLA188_p4_L02	4	508	-		
BLA188_p4_L02	5	892	-		
BLA188_p4_L02	6	65	-		
BLA188_p4_L02	7	904	-		
BLA188_p4_L02	8	1033	-		
BLA188_p4_L02	9	500	-		
BLA188_p4_L03	1	123	-		
BLA188_p4_L03	2	379	-		
BLA188_p4_L03	3	1105	-		
BLA188_p4_L03	4	1243	-		
BLA188_p4_L03	5	588	-		
BLA188_p4_L03	6	695	-		
BLA188_p4_L03	7	348	-		
BLA188_p4_L03	8	922	-		
BLA188_p4_L04	1	381	-		
BLA188_p4_L04	2	59	-		
BLA188_p4_L04	3	1148	-		
BLA188_p4_L04	4	734	-		
BLA188_p4_L04	5	594	-		
BLA188_p4_L04	6	1102	-		
BLA188_p4_L04	7	943	-		
BLA188_p4_L04	8	461	-		
BLA188_p4_L04	9	1149	-		
BLA188_p4_L05	1	53	-		
BLA188_p4_L05	2	922	-		
BLA188_p4_L05	3	1148	-		
BLA188_p4_L05	4	111	-		
BLA188_p4_L05	5	993	-		
BLA188_p4_L05	6	924	-		
BLA188_p4_L05	7	588	-		
BLA188_p4_L05	8	1097	-		
BLA188_p4_L05	9	1252	-		
BLA188_p4_L06	1	929	-		
BLA188_p4_L06	2	386	-		
BLA188_p4_L06	3	764	-		
BLA188_p4_L06	4	258	-		
BLA188_p4_L06	5	1013	-		
BLA188_p4_L06	6	416	-		
BLA188_p4_L06	7	132	-		
BLA188_p4_L06	8	1020	-		
BLA188_p4_L06	9	596	-		
BLA188_p4_L07	1	1155	-		
BLA188_p4_L07	2	1099	-		
BLA188_p4_L07	3	453	-		
BLA188_p4_L07	4	1149	-		
BLA188_p4_L07	5	843	-		
BLA188_p4_L07	6	484	-		
BLA188_p4_L07	7	929	-		
BLA188_p4_L07	8	456	-		
BLA188_p4_L07	9	551	-		
BLA188_p4_L08	1	823	-		
BLA188_p4_L08	2	900	-		
BLA188_p4_L08	3	932	-		
BLA188_p4_L08	4	851	-		
BLA188_p4_L08	5	581	-		
BLA188_p4_L08	6	258	-		
BLA188_p4_L08	7	660	-		
BLA188_p4_L08	8	140	-		
BLA188_p4_L08	9	1150	-		
BLA188_p4_L09	1	658	-		
BLA188_p4_L09	2	596	-		
BLA188_p4_L09	3	1102	-		
BLA188_p4_L09	4	289	-		
BLA188_p4_L09	5	1006	-		
BLA188_p4_L09	6	251	-		
BLA188_p4_L09	7	59	-		
BLA188_p4_L09	8	38	-		
BLA188_p4_L09	9	535	-		
BLA188_p4_L09	10	381	-		
BLA188_p4_L10	1	134	-		
BLA188_p4_L10	2	1109	-		
BLA188_p4_L10	3	169	-		
BLA188_p4_L10	4	369	-		
BLA188_p4_L10	5	1092	-		
BLA188_p4_L10	6	835	-		
BLA188_p4_L10	7	1125	-		
BLA188_p4_L10	8	941	-		
BLA188_p4_L10	9	18	-		
BLA188_p4_L11	1	1014	-		
BLA188_p4_L11	2	709	-		
BLA188_p4_L11	3	184	-		
BLA188_p4_L11	4	922	-		
BLA188_p4_L11	5	596	-		
BLA188_p4_L11	6	59	-		
BLA188_p4_L11	7	278	-		
BLA188_p4_L11	8	140	-		
BLA188_p4_L11	9	488	-		
BLA188_p4_L12	1	1290	-		
BLA188_p4_L12	2	588	-		
BLA188_p4_L12	3	695	-		
BLA188_p4_L12	4	345	-		
BLA188_p4_L12	5	922	-		
BLA188_p4_L12	6	381	-		
BLA188_p4_L12	7	1024	-		
BLA188_p4_L12	8	854	-		
BLA188_p4_L13	1	588	-		
BLA188_p4_L13	2	1065	-		
BLA188_p4_L13	3	792	-		
BLA188_p4_L13	4	1148	-		
BLA188_p4_L13	5	46	-		
BLA188_p4_L13	6	692	-		
BLA188_p4_L13	7	929	-		
BLA188_p4_L13	8	455	-		
BLA188_p4_L14	1	278	-		
BLA188_p4_L14	2	1119	-		
BLA188_p4_L14	3	369	-		
BLA188_p4_L14	4	851	-		
BLA188_p4_L14	5	493	-		
BLA188_p4_L14	6	662	-		
BLA188_p4_L14	7	542	-		
BLA188_p4_L14	8	1013	-		
BLA188_p4_L15	1	378	-		
BLA188_p4_L15	2	661	-		
BLA188_p4_L15	3	951	-		
BLA188_p4_L15	4	290	-		
BLA188_p4_L15	5	19	-		
BLA188_p4_L15	6	661	-		
BLA188_p4_L15	7	926	-		
BLA188_p4_L15	8	662	-		
BLA188_p4_L15	9	907	-		
BLA188_p4_L16	1	1013	-		
BLA188_p4_L16	2	525	-		
BLA188_p4_L16	3	385	-		
BLA188_p4_L16	4	756	-		
BLA188_p4_L16	5	459	-		
BLA188_p4_L16	6	792	-		
BLA188_p4_L16	7	830	-		
BLA188_p4_L16	8	100	-		
BLA188_p4_L17	1	369	-		
BLA188_p4_L17	2	609	-		
BLA188_p4_L17	3	1033	-		
BLA188_p4_L17	4	659	-		
BLA188_p4_L17	5	134	-		
BLA188_p4_L17	6	289	-		
BLA188_p4_L17	7	1006	-		
BLA188_p4_L17	8	184	-		
BLA188_p4_L17	9	910	-		
BLA188_p4_L18	1	415	-		
BLA188_p4_L18	2	596	-		
BLA188_p4_L18	3	668	-	A	
BLA188_p4_L18	4	576	-		
BLA188_p4_L18	5	461	-		
BLA188_p4_L18	6	1113	-		
BLA188_p4_L18	7	592	-		
BLA188_p4_L18	8	1142	-		
BLA188_p4_L18	9	941	-		
BLA188_p5_L01	1	1013	-		
BLA188_p5_L01	2	18	-		
BLA188_p5_L01	3	164	-		
BLA188_p5_L01	4	385	-		
BLA188_p5_L01	5	384	-		
BLA188_p5_L01	6	660	-		
BLA188_p5_L01	7	890	-		
BLA188_p5_L01	8	695	-		
BLA188_p5_L02	1	1013	-		
BLA188_p5_L02	2	1015	-		
BLA188_p5_L02	3	101	-		
BLA188_p5_L02	4	1149	-		
BLA188_p5_L02	5	555	-		
BLA188_p5_L02	6	870	-		
BLA188_p5_L02	7	1250	-		
BLA188_p5_L02	8	191	-		
BLA188_p5_L03	1	1024	-		
BLA188_p5_L03	2	347	-		
BLA188_p5_L03	3	926	-		
BLA188_p5_L03	4	580	-		
BLA188_p5_L03	5	1154	-		
BLA188_p5_L03	6	919	-		
BLA188_p5_L03	7	56	-		
BLA188_p5_L03	8	1154	-		
BLA188_p5_L04	1	1201	-		
BLA188_p5_L04	2	454	-		
BLA188_p5_L04	3	581	-		
BLA188_p5_L04	4	1013	-		
BLA188_p5_L04	5	659	-		
BLA188_p5_L04	6	36	-		
BLA188_p5_L04	7	30	-		
BLA188_p5_L04	8	1109	-		
BLA188_p5_L04	9	596	-		
BLA188_p5_L05	1	929	-		
BLA188_p5_L05	2	695	-		
BLA188_p5_L05	3	943	-		
BLA188_p5_L05	4	1102	-		
BLA188_p5_L05	5	1290	-		
BLA188_p5_L05	6	746	-	A	
BLA188_p5_L05	7	162	-		
BLA188_p5_L05	8	1024	-		
BLA188_p5_L06	1	1099	-		
BLA188_p5_L06	2	386	-		
BLA188_p5_L06	3	103	-		
BLA188_p5_L06	4	441	-		
BLA188_p5_L06	5	381	-		
BLA188_p5_L06	6	1114	-		
BLA188_p5_L06	7	385	-		
BLA188_p5_L06	8	1020	-		
BLA188_p5_L06	9	596	-		
BLA188_p5_L07	1	356	-		
BLA188_p5_L07	2	660	-		
BLA188_p5_L07	3	693	-		
BLA188_p5_L07	4	18	-		
BLA188_p5_L07	5	1149	-		
BLA188_p5_L07	6	843	-		
BLA188_p5_L07	7	101	-		
BLA188_p5_L07	8	325	-		
BLA188_p5_L07	9	192	-		
BLA188_p5_L08	1	588	-		
BLA188_p5_L08	2	386	-		
BLA188_p5_L08	3	605	-		
BLA188_p5_L08	4	922	-		
BLA188_p5_L08	5	796	-		
BLA188_p5_L08	6	756	-	A	
BLA188_p5_L08	7	659	-		
BLA188_p5_L08	8	441	-		
BLA188_p5_L09	1	942	-		
BLA188_p5_L09	2	600	-		
BLA188_p5_L09	3	533	-		
BLA188_p5_L09	4	289	-		
BLA188_p5_L09	5	1114	-		
BLA188_p5_L09	6	208	-		
BLA188_p5_L09	7	756	-		
BLA188_p5_L09	8	18	-		
BLA188_p5_L10	1	461	-		
BLA188_p5_L10	2	282	-		
BLA188_p5_L10	3	891	-		
BLA188_p5_L10	4	1013	-		
BLA188_p5_L10	5	1243	-		
BLA188_p5_L10	6	580	-		
BLA188_p5_L10	7	1032	-		
BLA188_p5_L10	8	594	-		
BLA188_p5_L11	1	192	-		
BLA188_p5_L11	2	295	-		
BLA188_p5_L11	3	163	-		
BLA188_p5_L11	4	155	-		
BLA188_p5_L11	5	1293	-		
BLA188_p5_L11	6	659	-		
BLA188_p5_L11	7	51	-		
BLA188_p5_L11	8	926	-		
BLA188_p5_L11	9	935	-		
BLA188_p5_L12	1	822	-		
BLA188_p5_L12	2	409	-		
BLA188_p5_L12	3	506	-		
BLA188_p5_L12	4	758	-		
BLA188_p5_L12	5	18	-		
BLA188_p5_L12	6	835	-		
BLA188_p5_L12	7	502	-		
BLA188_p5_L12	8	1013	-		
BLA188_p5_L13	1	792	-		
BLA188_p5_L13	2	1185	-		
BLA188_p5_L13	3	1020	-		
BLA188_p5_L13	4	396	-		
BLA188_p5_L13	5	1013	-		
BLA188_p5_L13	6	445	-		
BLA188_p5_L13	7	792	-		
BLA188_p5_L13	8	295	-		
BLA188_p5_L14	1	1350	-		
BLA188_p5_L14	2	580	-		
BLA188_p5_L14	3	1032	-		
BLA188_p5_L14	4	594	-		
BLA188_p5_L14	5	1085	-		
BLA188_p5_L14	6	926	-		
BLA188_p5_L14	7	925	-		
BLA188_p5_L14	8	1020	-		
BLA188_p5_L15	1	1114	-		
BLA188_p5_L15	2	385	-		
BLA188_p5_L15	3	695	-		
BLA188_p5_L15	4	1013	-		
BLA188_p5_L15	5	692	-		
BLA188_p5_L15	6	1013	-		
BLA188_p5_L15	7	795	-		
BLA188_p5_L15	8	404	-		
BLA188_p5_L16	1	369	-		
BLA188_p5_L16	2	385	-		
BLA188_p5_L16	3	588	-		
BLA188_p5_L16	4	476	-		
BLA188_p5_L16	5	926	-		
BLA188_p5_L16	6	828	-		
BLA188_p5_L16	7	661	-		
BLA188_p5_L16	8	892	-		
BLA188_p5_L17	1	259	-		
BLA188_p5_L17	2	576	-		
BLA188_p5_L17	3	384	-		
BLA188_p5_L17	4	446	-		
BLA188_p5_L17	5	1154	-	A	
BLA188_p5_L17	6	690	-		
BLA188_p5_L17	7	426	-		
BLA188_p5_L17	8	385	-		
BLA188_p5_L18	1	1198	-		
BLA188_p5_L18	2	554	-		
BLA188_p5_L18	3	164	-		
BLA188_p5_L18	4	584	-		
BLA188_p5_L18	5	943	-		
BLA188_p5_L18	6	732	-		
BLA188_p5_L18	7	169	-		
BLA188_p5_L18	8	831	-		
BLA188_p6_L01	1	1013	-		
BLA188_p6_L01	2	385	-		
BLA188_p6_L01	3	1149	-		
BLA188_p6_L01	4	555	-		
BLA188_p6_L01	5	21	-		
BLA188_p6_L01	6	945	-		
BLA188_p6_L01	7	1013	-		
BLA188_p6_L02	1	932	-		
BLA188_p6_L02	2	1041	-		
BLA188_p6_L02	3	385	-		
BLA188_p6_L02	4	924	-		
BLA188_p6_L02	5	1015	-		
BLA189_p3_L01	1	208	-		
BLA189_p3_L01	2	659	-		
BLA189_p3_L01	3	78	-		
BLA189_p3_L01	4	278	-		
BLA189_p3_L01	5	502	-		
BLA189_p3_L02	1	659	-		
BLA189_p3_L02	2	807	-		
BLA189_p3_L02	3	18	-		
BLA189_p3_L02	4	1109	-		
BLA189_p3_L02	5	796	-		
BLA189_p3_L03	1	580	-		
BLA189_p3_L03	2	1154	-		
BLA189_p3_L03	3	92	-		
BLA189_p3_L03	4	770	-		
BLA189_p3_L03	5	922	-		
BLA189_p3_L03	6	796	-		
BLA189_p3_L03	7	386	-		
BLA189_p3_L03	8	984	-		
BLA189_p3_L03	9	600	-		
BLA189_p3_L04	1	278	-		
BLA189_p3_L04	2	756	-		
BLA189_p3_L04	3	998	-		
BLA189_p3_L04	4	465	-		
BLA189_p3_L04	5	593	-		
BLA189_p3_L04	6	922	-		
BLA189_p3_L04	7	101	-		
BLA189_p3_L04	8	217	-		
BLA189_p3_L04	9	278	-		
BLA189_p3_L04	10	1113	-		
BLA189_p3_L04	11	1250	-		
BLA189_p3_L05	1	802	-		
BLA189_p3_L05	2	101	-		
BLA189_p3_L05	3	518	-		
BLA189_p3_L05	4	759	-		
BLA189_p3_L05	5	278	-		
BLA189_p3_L05	6	850	-		
BLA189_p3_L05	7	692	-		
BLA189_p3_L05	8	278	-		
BLA189_p3_L05	9	521	-		
BLA189_p3_L06	1	402	-		
BLA189_p3_L06	2	576	-		
BLA189_p3_L06	3	1145	-		
BLA189_p3_L06	4	1243	-		
BLA189_p3_L06	5	387	-		
BLA189_p3_L06	6	930	-		
BLA189_p3_L06	7	1018	-		
BLA189_p3_L06	8	797	-		
BLA189_p3_L06	9	109	-		
BLA189_p3_L06	10	18	-		
BLA189_p3_L07	1	958	-		
BLA189_p3_L07	2	941	-		
BLA189_p3_L07	3	1033	-		
BLA189_p3_L07	4	193	-		
BLA189_p3_L07	5	381	-		
BLA189_p3_L07	6	59	-		
BLA189_p3_L07	7	1020	-		
BLA189_p3_L07	8	796	-		
BLA189_p3_L07	9	756	-		
BLA189_p3_L07	10	515	-		
BLA189_p3_L08	1	660	-		
BLA189_p3_L08	2	1007	-		
BLA189_p3_L08	3	823	-		
BLA189_p3_L08	4	661	-		
BLA189_p3_L08	5	691	-		
BLA189_p3_L08	6	947	-		
BLA189_p3_L08	7	18	-		
BLA189_p3_L08	8	508	-		
BLA189_p3_L08	9	802	-		
BLA189_p3_L08	10	823	-		
BLA189_p3_L08	11	659	-		
BLA189_p3_L08	12	638	-		
BLA189_p3_L09	1	162	-		
BLA189_p3_L09	2	658	-		
BLA189_p3_L09	3	369	-		
BLA189_p3_L09	4	1006	-		
BLA189_p3_L09	5	754	-		
BLA189_p3_L09	6	58	-		
BLA189_p3_L09	7	18	-		
BLA189_p3_L09	8	599	-		
BLA189_p3_L09	9	101	-		
BLA189_p3_L09	10	242	-		
BLA189_p3_L10	1	278	-		
BLA189_p3_L10	2	140	-		
BLA189_p3_L10	3	256	-		
BLA189_p3_L11	1	1240	-		
BLA189_p3_L11	2	1324	-		
BLA189_p3_L11	3	926	-		
BLA189_p3_L11	4	510	-		
BLA189_p3_L11	5	123	-		
BLA189_p3_L11	6	28	-		
BLA189_p3_L11	7	1107	-		
BLA189_p3_L11	8	756	-		
BLA189_p3_L11	9	1017	-		
BLA189_p3_L11	10	942	-		
BLA189_p3_L12	1	944	-		
BLA189_p3_L12	2	289	-		
BLA189_p3_L12	3	369	-		
BLA189_p3_L13	1	735	-		
BLA189_p3_L13	2	647	-		
BLA189_p3_L13	3	756	-		
BLA189_p3_L13	4	756	-		
BLA189_p3_L13	5	695	-		
BLA189_p3_L13	6	461	-		
BLA189_p3_L13	7	100	-		
BLA189_p3_L13	8	224	-		
BLA189_p3_L13	9	770	-		
BLA189_p3_L14	1	691	-		
BLA189_p3_L14	2	140	-		
BLA189_p3_L14	3	54	-		
BLA189_p3_L14	4	835	-		
BLA189_p3_L14	5	1154	-		
BLA189_p3_L14	6	692	-		
BLA189_p3_L14	7	588	-		
BLA189_p3_L14	8	386	-		
BLA189_p3_L14	9	1063	-		
BLA189_p3_L14	10	389	-		
BLA189_p3_L14	11	1200	-		
BLA189_p3_L15	1	399	-		
BLA189_p3_L15	2	880	-		
BLA189_p3_L15	3	695	-		
BLA189_p3_L15	4	696	-		
BLA189_p3_L15	5	929	-		
BLA189_p3_L15	6	756	-		
BLA189_p3_L15	7	1065	-		
BLA189_p3_L16	1	691	-		
BLA189_p3_L16	2	320	-		
BLA189_p3_L17	1	735	-		
BLA189_p3_L17	2	822	-		
BLA189_p3_L17	3	1109	-		
BLA189_p3_L17	4	506	-		
BLA189_p3_L17	5	758	-		
BLA189_p3_L17	6	18	-		
BLA189_p3_L17	7	900	-		
BLA189_p3_L17	8	835	-		
BLA189_p3_L17	9	702	-		
BLA189_p3_L17	10	1149	-		
BLA189_p3_L18	1	54	-		
BLA189_p3_L18	2	591	-		
BLA189_p3_L18	3	1155	-		
BLA189_p3_L18	4	588	-		
BLA189_p3_L18	5	369	-		
BLA189_p3_L18	6	842	-		
BLA189_p3_L18	7	926	-		
BLA189_p3_L18	8	998	-		
BLA189_p3_L18	9	756	-		
BLA189_p3_L18	10	695	-		
BLA189_p3_L19	1	1147	-		
BLA189_p3_L19	2	381	-		
BLA189_p3_L19	3	1099	-		
BLA189_p3_L19	4	278	-		
BLA189_p3_L19	5	1176	-		
BLA189_p3_L19	6	851	-		
BLA189_p3_L19	7	18	-		
BLA189_p3_L19	8	344	-		
BLA189_p3_L19	9	757	-		
BLA189_p3_L19	10	473	-		
BLA190_p5_L01	1	757	-		
BLA190_p5_L01	2	647	-		
BLA190_p5_L01	3	1240	-		
BLA190_p5_L01	4	756	-		
BLA190_p5_L02	1	690	-		
BLA190_p5_L02	2	113	-		
BLA190_p5_L02	3	279	-		
BLA190_p5_L02	4	981	-		
BLA190_p5_L02	5	278	-		
BLA190_p5_L02	6	1020	-		
BLA190_p5_L02	7	530	-		
BLA190_p5_L03	1	399	-		
