line	col	A	B	flagged	crop
f27_L08	50	∂	-	A	
f27_L08	52	-	y	B	
f27_L08	53	X	x	A	
f27_L08	54	4	f	AB	
f27_L08	55	v	q	AB	
f27_L08	56	m	ꝑ	AB	
f27_L09	7	-	2		
f27_L09	8	20	0	AB	
f27_L09	10	u	-	A	
f27_L09	11	X	m	AB	
f27_L09	12	∂	x	A	
f27_L09	13	G	ß	A	
f27_L09	14	l	c	A	
f27_L09	15	l	#	A	
f27_L09	17	ſ	-	A	
f27_L09	18	+	⊥	A	
f27_L09	20	-	x	B	
f27_L09	21	X	2	A	
f27_L09	23	#	z	A	
f27_L09	26	∂	r	A	
f27_L09	27	b	^	AB	
f27_L09	28	8	ß	AB	
f27_L09	29	X	y	AB	
f27_L09	30	c	x	AB	
f27_L09	31	m	u	A	
f27_L09	39	o	0	AB	
f27_L09	52	-	y	B	
f27_L09	54	:	-	A	
f27_L09	55	ſ	-	A	
f27_L10	3	^	-	A	
f27_L10	9	X	x	AB	
f27_L10	14	⊡	T	A	
f27_L10	16	+	t	AB	
f27_L10	19	^	ſ	AB	
f27_L10	22	∂	y	AB	
f27_L10	26	-	i		
f27_L10	27	10	o	AB	
f27_L10	31	4	+	AB	
f27_L10	32	b	ß	AB	
f27_L10	37	X	x	AB	
f27_L10	38	11	//	AB	
f27_L10	41	g	¢	A	
f27_L10	44	E	3	AB	
f27_L10	46	4	+	AB	
f27_L10	48	8	ß	A	
f27_L11	1	-	x	B	
f27_L11	2	-	x	B	
f27_L11	3	-	x	B	
f27_L11	4	xxxi	i	A	
f27_L11	6	f	-	A	
f27_L11	7	^	ſ	AB	
f27_L11	13	#	⊥	A	
f27_L11	16	b	-	A	
f27_L11	17	f	ß	AB	
f27_L11	19	∂	y	A	
f27_L11	24	T	t	AB	
f27_L11	26	8	ſ	AB	
f27_L11	27	T	t	AB	
f27_L11	29	f	ſ	AB	
f27_L11	30	^	v	AB	
f27_L11	36	X	x	A	
f27_L11	37	⊡	T	A	
f27_L11	40	f	x	A	
f27_L11	41	θ	¢	A	
f27_L11	45	8	ſ	AB	
f27_L11	46	1	i	A	
f27_L11	48	///	m	AB	
f27_L11	49	b	ß	AB	
f27_L11	51	T	t	AB	
f27_L11	52	m	∞	AB	
