# tools/print_check.py, 24 Sep 2026. A search result, not a novelty verdict (CLAUDE.md rule 10).
phrase	source	result	detail	url
se gardant pourtant bien de donner a connoistre	ia:memoiresdelouish03brie	no hits	downloaded djvu text; 	https://archive.org/details/memoiresdelouish03brie
monsieur d'ambrun se soit tant oublie	ia:memoiresdelouish03brie	no hits	downloaded djvu text; 	https://archive.org/details/memoiresdelouish03brie
pour le ruiner dans l'esprit de monsieur son fils	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
une action si noire que seroit celle la	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
de sa justice ou de sa hayne	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
de sa justice ou de sa haine	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
accompagner madame sa soeur jusques a parme	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
pourroit prendre resolution de s'y marier	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
l'alliance est si disproportionnee	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
qui luy en a fait naistre la fantaisie	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
qui lui en a fait naitre la fantaisie	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
c'est une chose qu'il faut veiller de prez	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
se gardant pourtant bien de donner a connoistre	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
monsieur d'ambrun se soit tant oublie	ia:mmoiresinditsde01barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde01barrgoog
pour le ruiner dans l'esprit de monsieur son fils	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
une action si noire que seroit celle la	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
de sa justice ou de sa hayne	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
de sa justice ou de sa haine	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
accompagner madame sa soeur jusques a parme	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
pourroit prendre resolution de s'y marier	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
l'alliance est si disproportionnee	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
qui luy en a fait naistre la fantaisie	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
qui lui en a fait naitre la fantaisie	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
c'est une chose qu'il faut veiller de prez	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
se gardant pourtant bien de donner a connoistre	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
monsieur d'ambrun se soit tant oublie	ia:mmoiresinditsde00barrgoog	no hits	downloaded djvu text; 	https://archive.org/details/mmoiresinditsde00barrgoog
pour le ruiner dans l'esprit de monsieur son fils	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22
une action si noire que seroit celle la	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22une%20action%20si%20noire%20que%20seroit%20celle%20la%22
de sa justice ou de sa hayne	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22de%20sa%20justice%20ou%20de%20sa%20hayne%22
de sa justice ou de sa haine	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22de%20sa%20justice%20ou%20de%20sa%20haine%22
accompagner madame sa soeur jusques a parme	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22accompagner%20madame%20sa%20soeur%20jusques%20a%20parme%22
pourroit prendre resolution de s'y marier	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22pourroit%20prendre%20resolution%20de%20s%27y%20marier%22
l'alliance est si disproportionnee	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22l%27alliance%20est%20si%20disproportionnee%22
qui luy en a fait naistre la fantaisie	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22qui%20luy%20en%20a%20fait%20naistre%20la%20fantaisie%22
qui lui en a fait naitre la fantaisie	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22qui%20lui%20en%20a%20fait%20naitre%20la%20fantaisie%22
c'est une chose qu'il faut veiller de prez	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22c%27est%20une%20chose%20qu%27il%20faut%20veiller%20de%20prez%22
se gardant pourtant bien de donner a connoistre	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22se%20gardant%20pourtant%20bien%20de%20donner%20a%20connoistre%22
monsieur d'ambrun se soit tant oublie	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22monsieur%20d%27ambrun%20se%20soit%20tant%20oublie%22
pour le ruiner dans l'esprit de monsieur son fils	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22&country=US&maxResults=10
une action si noire que seroit celle la	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22une%20action%20si%20noire%20que%20seroit%20celle%20la%22&country=US&maxResults=10
de sa justice ou de sa hayne	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22de%20sa%20justice%20ou%20de%20sa%20hayne%22&country=US&maxResults=10
de sa justice ou de sa haine	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22de%20sa%20justice%20ou%20de%20sa%20haine%22&country=US&maxResults=10
accompagner madame sa soeur jusques a parme	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22accompagner%20madame%20sa%20soeur%20jusques%20a%20parme%22&country=US&maxResults=10
pourroit prendre resolution de s'y marier	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22pourroit%20prendre%20resolution%20de%20s%27y%20marier%22&country=US&maxResults=10
l'alliance est si disproportionnee	gbooks	1 volume(s)	V4vtAAAAMAAJ Pouvoirs et littoraux du XVe au XXe sièc 2000	https://www.googleapis.com/books/v1/volumes?q=%22l%27alliance%20est%20si%20disproportionnee%22&country=US&maxResults=10
qui luy en a fait naistre la fantaisie	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22qui%20luy%20en%20a%20fait%20naistre%20la%20fantaisie%22&country=US&maxResults=10
qui lui en a fait naitre la fantaisie	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22qui%20lui%20en%20a%20fait%20naitre%20la%20fantaisie%22&country=US&maxResults=10
c'est une chose qu'il faut veiller de prez	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22c%27est%20une%20chose%20qu%27il%20faut%20veiller%20de%20prez%22&country=US&maxResults=10
se gardant pourtant bien de donner a connoistre	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22se%20gardant%20pourtant%20bien%20de%20donner%20a%20connoistre%22&country=US&maxResults=10
monsieur d'ambrun se soit tant oublie	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22monsieur%20d%27ambrun%20se%20soit%20tant%20oublie%22&country=US&maxResults=10
pour le ruiner dans l'esprit de monsieur son fils	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22
une action si noire que seroit celle la	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22une%20action%20si%20noire%20que%20seroit%20celle%20la%22
de sa justice ou de sa hayne	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22de%20sa%20justice%20ou%20de%20sa%20hayne%22
de sa justice ou de sa haine	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22de%20sa%20justice%20ou%20de%20sa%20haine%22
accompagner madame sa soeur jusques a parme	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22accompagner%20madame%20sa%20soeur%20jusques%20a%20parme%22
pourroit prendre resolution de s'y marier	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22pourroit%20prendre%20resolution%20de%20s%27y%20marier%22
l'alliance est si disproportionnee	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22l%27alliance%20est%20si%20disproportionnee%22
qui luy en a fait naistre la fantaisie	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22qui%20luy%20en%20a%20fait%20naistre%20la%20fantaisie%22
qui lui en a fait naitre la fantaisie	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22qui%20lui%20en%20a%20fait%20naitre%20la%20fantaisie%22
c'est une chose qu'il faut veiller de prez	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22c%27est%20une%20chose%20qu%27il%20faut%20veiller%20de%20prez%22
se gardant pourtant bien de donner a connoistre	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22se%20gardant%20pourtant%20bien%20de%20donner%20a%20connoistre%22
monsieur d'ambrun se soit tant oublie	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=%22monsieur%20d%27ambrun%20se%20soit%20tant%20oublie%22
(keywords) Servien Brienne 1659 Savoie	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=Servien%20Brienne%201659%20Savoie
(keywords) Ennemond Servien ambassadeur Turin	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22pour%20le%20ruiner%20dans%20l%27esprit%20de%20monsieur%20son%20fils%22)		https://api.openalex.org/works?per-page=5&search=Ennemond%20Servien%20ambassadeur%20Turin
(keywords) Servien Brienne 1659 Savoie	crossref	38265 record(s), top 5 by relevance	Guerre et paix dans la France du Grand Siècle 10.14375/np.9791026705574; PERFORMING POSTHUMOUS HOMAGE TO THE AMBASSADOR: 10.2307/jj.30776244.27; Brienne, Comte de 10.1093/gao/9781884446054.article.t011322; 8. An dm Ermknister Kardinal von Brienne 10.1515/9783112453162-008; Piquet de Brienne, Auguste 10.1093/benz/9780199773787.article.b00142474	https://api.crossref.org/works?rows=5&query.bibliographic=Servien%20Brienne%201659%20Savoie
(keywords) Ennemond Servien ambassadeur Turin	crossref	10677 record(s), top 5 by relevance	9162, 1817-06-13, ALBERG (Duc d'), ambassadeur de France à T 10.1163/2210-7886_asc-9162; 24636, 1859-02-08, OLRY (Chevalier d'), anc. ambassadeur de  10.1163/2210-7886_asc-24636; Payen, Ennemond 10.1093/benz/9780199773787.article.b00137395; Evrard, Ennemond 10.1093/benz/9780199773787.article.b00060495; Ferrand, Ennemond 10.1093/benz/9780199773787.article.b00063266	https://api.crossref.org/works?rows=5&query.bibliographic=Ennemond%20Servien%20ambassadeur%20Turin
(keywords) Servien ambassade Turin Madame Royale 1659	crossref	55966 record(s), top 5 by relevance	Ode. A son altesse royale, madame la princesse d'Orange et d 10.1163/2214-8264_dutchpamphlets-kb2-kb25281; 10701, 1824-06-21, VALLAYER COSTER †, et Madame, de l'Académ 10.1163/2210-7886_asc-10701; Christine Marie of France [(Mary) Christina; Maria Cristina; 10.1093/oao/9781884446054.013.90000373204; Harangue faite a son altesse royale, madame Marie Stuart [.. 10.1163/2214-8264_dutchpamphlets-kb1-kb14417; LES MANUSCRITS DE LA BIBLIOTHÈQUE ROYALE DE TURIN 10.1515/libr.1954.5.1.29	https://api.crossref.org/works?rows=5&query.bibliographic=Servien%20ambassade%20Turin%20Madame%20Royale%201659
