line	pos	sign
hstam_4_h_1411_0003_L27_s1	24	83
hstam_4_h_1411_0003_L27_s1	25	26
hstam_4_h_1411_0003_L27_s1	26	79
hstam_4_h_1411_0003_L27_s1	27	44
hstam_4_h_1411_0003_L28_s1	1	83
hstam_4_h_1411_0003_L28_s1	2	90
hstam_4_h_1411_0003_L28_s1	3	X
hstam_4_h_1411_0003_L28_s1	4	128
hstam_4_h_1411_0003_L28_s1	5	74
hstam_4_h_1411_0003_L28_s1	6	73
hstam_4_h_1411_0003_L28_s1	7	H
hstam_4_h_1411_0003_L28_s1	8	66
hstam_4_h_1411_0003_L28_s1	9	38
hstam_4_h_1411_0003_L28_s1	10	36
hstam_4_h_1411_0003_L28_s1	11	94
hstam_4_h_1411_0003_L28_s1	12	11
hstam_4_h_1411_0003_L28_s1	13	30
hstam_4_h_1411_0003_L28_s1	14	84
hstam_4_h_1411_0003_L28_s1	15	176
hstam_4_h_1411_0003_L28_s1	16	37
hstam_4_h_1411_0003_L28_s1	17	66
hstam_4_h_1411_0003_L28_s1	18	97
hstam_4_h_1411_0003_L28_s1	19	94
hstam_4_h_1411_0003_L28_s1	20	73
hstam_4_h_1411_0003_L28_s1	21	22
hstam_4_h_1411_0003_L28_s1	22	79
hstam_4_h_1411_0003_L28_s1	23	140
hstam_4_h_1411_0003_L28_s1	24	31
hstam_4_h_1411_0003_L28_s1	25	11
hstam_4_h_1411_0003_L28_s1	26	26
hstam_4_h_1411_0003_L29_s1	1	39
hstam_4_h_1411_0003_L29_s1	2	31
hstam_4_h_1411_0003_L29_s1	3	50
hstam_4_h_1411_0003_L29_s1	4	70
hstam_4_h_1411_0003_L29_s1	5	22
hstam_4_h_1411_0003_L29_s1	6	54
hstam_4_h_1411_0003_L29_s1	7	16
hstam_4_h_1411_0003_L29_s1	8	22
hstam_4_h_1411_0003_L29_s1	9	90
hstam_4_h_1411_0003_L29_s1	10	71
hstam_4_h_1411_0003_L29_s1	11	930
hstam_4_h_1411_0003_L29_s1	12	55
hstam_4_h_1411_0003_L29_s1	13	19
hstam_4_h_1411_0003_L29_s1	14	26
hstam_4_h_1411_0003_L29_s1	15	11
hstam_4_h_1411_0003_L29_s1	16	36
hstam_4_h_1411_0003_L29_s1	17	79
hstam_4_h_1411_0003_L29_s1	18	31
hstam_4_h_1411_0003_L29_s1	19	S
hstam_4_h_1411_0003_L29_s1	20	23
hstam_4_h_1411_0003_L29_s1	21	32
hstam_4_h_1411_0003_L29_s1	22	36
hstam_4_h_1411_0003_L29_s1	23	74
hstam_4_h_1411_0003_L29_s1	24	79
hstam_4_h_1411_0003_L29_s1	25	56
hstam_4_h_1411_0003_L29_s1	26	36
hstam_4_h_1411_0003_L29_s1	27	26
hstam_4_h_1411_0003_L30_s1	1	40
hstam_4_h_1411_0003_L30_s1	2	11
hstam_4_h_1411_0003_L30_s1	3	54
hstam_4_h_1411_0003_L30_s1	4	84
hstam_4_h_1411_0003_L30_s1	5	57
hstam_4_h_1411_0003_L30_s1	6	52
hstam_4_h_1411_0003_L30_s1	7	71
hstam_4_h_1411_0003_L30_s1	8	54
hstam_4_h_1411_0003_L30_s1	9	O
hstam_4_h_1411_0003_L30_s1	10	48
hstam_4_h_1411_0003_L30_s1	11	7
hstam_4_h_1411_0003_L30_s1	12	61
hstam_4_h_1411_0003_L30_s1	13	26
hstam_4_h_1411_0003_L30_s1	14	29
hstam_4_h_1411_0003_L30_s1	15	55
hstam_4_h_1411_0003_L30_s1	16	30
hstam_4_h_1411_0003_L30_s1	17	91
hstam_4_h_1411_0003_L30_s1	18	36
hstam_4_h_1411_0003_L30_s1	19	16
hstam_4_h_1411_0003_L30_s1	20	15
hstam_4_h_1411_0003_L30_s1	21	32
hstam_4_h_1411_0003_L30_s1	22	79
hstam_4_h_1411_0003_L30_s1	23	30
hstam_4_h_1411_0003_L30_s1	24	73
hstam_4_h_1411_0003_L30_s1	25	18
hstam_4_h_1411_0003_L30_s1	26	49
hstam_4_h_1411_0003_L30_s1	27	43
hstam_4_h_1411_0003_L30_s1	28	61
hstam_4_h_1411_0003_L30_s1	29	63
hstam_4_h_1411_0003_L31_s1	1	20
hstam_4_h_1411_0003_L31_s1	2	84
hstam_4_h_1411_0003_L31_s1	3	L
hstam_4_h_1411_0003_L31_s1	4	90
hstam_4_h_1411_0003_L31_s1	5	29
hstam_4_h_1411_0003_L31_s1	6	20
hstam_4_h_1411_0003_L31_s1	7	21
hstam_4_h_1411_0003_L31_s1	8	73
hstam_4_h_1411_0003_L31_s1	9	N
hstam_4_h_1411_0003_L31_s1	10	83
hstam_4_h_1411_0003_L31_s1	11	4
hstam_4_h_1411_0003_L31_s1	12	26
hstam_4_h_1411_0003_L31_s1	13	36
hstam_4_h_1411_0003_L31_s1	14	43
hstam_4_h_1411_0003_L31_s1	15	77
hstam_4_h_1411_0003_L31_s1	16	Y
hstam_4_h_1411_0003_L31_s1	17	83
