line	pos	sign
hstam_4_h_1411_0016_L17	22	48
hstam_4_h_1411_0016_L17	23	83
hstam_4_h_1411_0016_L17	24	76
hstam_4_h_1411_0016_L17	25	ILLEGIBLE
hstam_4_h_1411_0016_L18	1	40
hstam_4_h_1411_0016_L18	2	58
hstam_4_h_1411_0016_L18	3	z7
hstam_4_h_1411_0016_L18	4	84
hstam_4_h_1411_0016_L18	5	z48
hstam_4_h_1411_0016_L18	6	z1
hstam_4_h_1411_0016_L18	7	ILLEGIBLE
hstam_4_h_1411_0016_L18	8	z89
hstam_4_h_1411_0016_L18	9	8
hstam_4_h_1411_0016_L18	10	z35
hstam_4_h_1411_0016_L18	11	B
hstam_4_h_1411_0016_L18	12	76
hstam_4_h_1411_0016_L18	13	61
hstam_4_h_1411_0016_L18	14	z5
hstam_4_h_1411_0016_L18	15	65
hstam_4_h_1411_0016_L18	16	N
hstam_4_h_1411_0016_L18	17	z
hstam_4_h_1411_0016_L18	18	ILLEGIBLE
hstam_4_h_1411_0016_L18	19	04
hstam_4_h_1411_0016_L18	20	57
hstam_4_h_1411_0016_L18	21	70
hstam_4_h_1411_0016_L18	22	74
hstam_4_h_1411_0016_L18	23	36
hstam_4_h_1411_0016_L18	24	7
hstam_4_h_1411_0016_L18	25	z57
hstam_4_h_1411_0016_L18	26	ILLEGIBLE
hstam_4_h_1411_0016_L19	1	90
hstam_4_h_1411_0016_L19	2	44
hstam_4_h_1411_0016_L19	3	54
hstam_4_h_1411_0016_L19	4	61
hstam_4_h_1411_0016_L19	5	27
hstam_4_h_1411_0016_L19	6	X
hstam_4_h_1411_0016_L19	7	41
hstam_4_h_1411_0016_L19	8	61
hstam_4_h_1411_0016_L19	9	z6
hstam_4_h_1411_0016_L19	10	18
hstam_4_h_1411_0016_L19	11	35
hstam_4_h_1411_0016_L19	12	25
hstam_4_h_1411_0016_L19	13	z7
hstam_4_h_1411_0016_L19	14	48
hstam_4_h_1411_0016_L19	15	44
hstam_4_h_1411_0016_L19	16	18
hstam_4_h_1411_0016_L19	17	11
hstam_4_h_1411_0016_L19	18	16
hstam_4_h_1411_0016_L19	19	z7
hstam_4_h_1411_0016_L19	20	55
hstam_4_h_1411_0016_L19	21	77
hstam_4_h_1411_0016_L19	22	67
hstam_4_h_1411_0016_L19	23	84
hstam_4_h_1411_0016_L19	24	97
hstam_4_h_1411_0016_L19	25	z8
hstam_4_h_1411_0016_L19	26	56
hstam_4_h_1411_0016_L19	27	ILLEGIBLE
hstam_4_h_1411_0016_L19	28	10
hstam_4_h_1411_0016_L19	29	30
hstam_4_h_1411_0016_L19	30	W
hstam_4_h_1411_0016_L20	1	55
hstam_4_h_1411_0016_L20	2	32
hstam_4_h_1411_0016_L20	3	79
hstam_4_h_1411_0016_L20	4	58
hstam_4_h_1411_0016_L20	5	65
hstam_4_h_1411_0016_L20	6	X
hstam_4_h_1411_0016_L20	7	35
hstam_4_h_1411_0016_L20	8	z4
hstam_4_h_1411_0016_L20	9	93
hstam_4_h_1411_0016_L20	10	z5
hstam_4_h_1411_0016_L20	11	z7
hstam_4_h_1411_0016_L20	12	30
hstam_4_h_1411_0016_L20	13	6
hstam_4_h_1411_0016_L20	14	X
hstam_4_h_1411_0016_L20	15	X
hstam_4_h_1411_0016_L20	16	67
hstam_4_h_1411_0016_L20	17	36
hstam_4_h_1411_0016_L20	18	z9
hstam_4_h_1411_0016_L20	19	S
hstam_4_h_1411_0016_L20	20	50
hstam_4_h_1411_0016_L20	21	67
hstam_4_h_1411_0016_L20	22	84
hstam_4_h_1411_0016_L20	23	63
hstam_4_h_1411_0016_L20	24	ILLEGIBLE
hstam_4_h_1411_0016_L20	25	44
hstam_4_h_1411_0016_L20	26	66
hstam_4_h_1411_0016_L20	27	90
hstam_4_h_1411_0016_L20	28	4
hstam_4_h_1411_0016_L20	29	16
hstam_4_h_1411_0016_L20	30	44
hstam_4_h_1411_0016_L21	1	40
hstam_4_h_1411_0016_L21	2	84
hstam_4_h_1411_0016_L21	3	38
hstam_4_h_1411_0016_L21	4	z6
hstam_4_h_1411_0016_L21	5	56
hstam_4_h_1411_0016_L21	6	76
hstam_4_h_1411_0016_L21	7	49
hstam_4_h_1411_0016_L21	8	25
hstam_4_h_1411_0016_L21	9	11
hstam_4_h_1411_0016_L21	10	40
hstam_4_h_1411_0016_L21	11	44
hstam_4_h_1411_0016_L21	12	84
hstam_4_h_1411_0016_L21	13	4
hstam_4_h_1411_0016_L21	14	H
hstam_4_h_1411_0016_L21	15	6
hstam_4_h_1411_0016_L21	16	D
hstam_4_h_1411_0016_L21	17	25
hstam_4_h_1411_0016_L21	18	V
hstam_4_h_1411_0016_L21	19	N
hstam_4_h_1411_0016_L21	20	13
hstam_4_h_1411_0016_L21	21	60
hstam_4_h_1411_0016_L21	22	S
hstam_4_h_1411_0016_L21	23	77
hstam_4_h_1411_0016_L21	24	40
hstam_4_h_1411_0016_L21	25	55
hstam_4_h_1411_0016_L21	26	ILLEGIBLE
hstam_4_h_1411_0016_L21	27	z22
hstam_4_h_1411_0016_L21	28	z35
hstam_4_h_1411_0016_L22	1	99
hstam_4_h_1411_0016_L22	2	94
hstam_4_h_1411_0016_L22	3	48
hstam_4_h_1411_0016_L22	4	z7
hstam_4_h_1411_0016_L22	5	70
hstam_4_h_1411_0016_L22	6	z
hstam_4_h_1411_0016_L22	7	z
hstam_4_h_1411_0016_L22	8	z9
hstam_4_h_1411_0016_L22	9	97
hstam_4_h_1411_0016_L22	10	44
hstam_4_h_1411_0016_L22	11	35
hstam_4_h_1411_0016_L22	12	N
hstam_4_h_1411_0016_L22	13	z1
hstam_4_h_1411_0016_L22	14	38
hstam_4_h_1411_0016_L22	15	44
hstam_4_h_1411_0016_L22	16	z7
hstam_4_h_1411_0016_L22	17	V
hstam_4_h_1411_0016_L22	18	60
hstam_4_h_1411_0016_L22	19	X
hstam_4_h_1411_0016_L22	20	15
hstam_4_h_1411_0016_L22	21	55
hstam_4_h_1411_0016_L22	22	83
hstam_4_h_1411_0016_L22	23	z78
hstam_4_h_1411_0016_L22	24	69
hstam_4_h_1411_0016_L22	25	54
hstam_4_h_1411_0016_L22	26	61
hstam_4_h_1411_0016_L22	27	63
hstam_4_h_1411_0016_L22	28	82
hstam_4_h_1411_0016_L23	1	61
hstam_4_h_1411_0016_L23	2	H
hstam_4_h_1411_0016_L23	3	z9
hstam_4_h_1411_0016_L23	4	79
hstam_4_h_1411_0016_L23	5	65
hstam_4_h_1411_0016_L23	6	82
hstam_4_h_1411_0016_L23	7	z87
hstam_4_h_1411_0016_L23	8	L
hstam_4_h_1411_0016_L23	9	74
hstam_4_h_1411_0016_L23	10	36
hstam_4_h_1411_0016_L23	11	N
hstam_4_h_1411_0016_L23	12	z8
hstam_4_h_1411_0016_L23	13	76
hstam_4_h_1411_0016_L23	14	z
hstam_4_h_1411_0016_L23	15	z30
hstam_4_h_1411_0016_L23	16	z4
hstam_4_h_1411_0016_L23	17	36
hstam_4_h_1411_0016_L23	18	97
hstam_4_h_1411_0016_L23	19	54
hstam_4_h_1411_0016_L23	20	84
hstam_4_h_1411_0016_L23	21	z60
hstam_4_h_1411_0016_L23	22	52
hstam_4_h_1411_0016_L23	23	58
hstam_4_h_1411_0016_L23	24	z4
hstam_4_h_1411_0016_L23	25	8
hstam_4_h_1411_0016_L23	26	30
hstam_4_h_1411_0016_L23	27	O
hstam_4_h_1411_0016_L23	28	z1
hstam_4_h_1411_0016_L24	1	49
hstam_4_h_1411_0016_L24	2	24
hstam_4_h_1411_0016_L24	3	98
hstam_4_h_1411_0016_L24	4	35
hstam_4_h_1411_0016_L24	5	H
hstam_4_h_1411_0016_L24	6	16?
hstam_4_h_1411_0016_L24	7	22
hstam_4_h_1411_0016_L24	8	ILLEGIBLE
hstam_4_h_1411_0016_L24	9	28
hstam_4_h_1411_0016_L24	10	11
hstam_4_h_1411_0016_L24	11	30
hstam_4_h_1411_0016_L24	12	60
hstam_4_h_1411_0016_L24	13	20
hstam_4_h_1411_0016_L24	14	70
hstam_4_h_1411_0016_L24	15	15
hstam_4_h_1411_0016_L24	16	ILLEGIBLE
hstam_4_h_1411_0016_L24	17	58
hstam_4_h_1411_0016_L24	18	35
hstam_4_h_1411_0016_L24	19	83
hstam_4_h_1411_0016_L24	20	z1
hstam_4_h_1411_0016_L24	21	30
hstam_4_h_1411_0016_L24	22	97
hstam_4_h_1411_0016_L24	23	98
hstam_4_h_1411_0016_L24	24	36
hstam_4_h_1411_0016_L24	25	z1
hstam_4_h_1411_0016_L24	26	48
hstam_4_h_1411_0016_L24	27	83
hstam_4_h_1411_0016_L24	28	77
hstam_4_h_1411_0016_L24	29	93
hstam_4_h_1411_0016_L24	30	25
hstam_4_h_1411_0016_L25	1	54
hstam_4_h_1411_0016_L25	2	84
hstam_4_h_1411_0016_L25	3	27
hstam_4_h_1411_0016_L25	4	16?
hstam_4_h_1411_0016_L25	5	30
hstam_4_h_1411_0016_L25	6	37
hstam_4_h_1411_0016_L25	7	16?
hstam_4_h_1411_0016_L25	8	54
hstam_4_h_1411_0016_L25	9	ILLEGIBLE
hstam_4_h_1411_0016_L25	10	83
hstam_4_h_1411_0016_L25	11	z39
hstam_4_h_1411_0016_L25	12	63
hstam_4_h_1411_0016_L25	13	18?
hstam_4_h_1411_0016_L25	14	79
hstam_4_h_1411_0016_L25	15	97?
hstam_4_h_1411_0016_L25	16	27
hstam_4_h_1411_0016_L25	17	28
hstam_4_h_1411_0016_L25	18	77
hstam_4_h_1411_0016_L25	19	36?
hstam_4_h_1411_0016_L25	20	X
hstam_4_h_1411_0016_L25	21	S
hstam_4_h_1411_0016_L25	22	25
hstam_4_h_1411_0016_L25	23	94?
hstam_4_h_1411_0016_L25	24	11?
hstam_4_h_1411_0016_L25	25	84
hstam_4_h_1411_0016_L25	26	23?
hstam_4_h_1411_0016_L25	27	84
hstam_4_h_1411_0016_L25	28	15?
hstam_4_h_1411_0016_L25	29	27
hstam_4_h_1411_0016_L26	1	48
hstam_4_h_1411_0016_L26	2	25
hstam_4_h_1411_0016_L26	3	71?
hstam_4_h_1411_0016_L26	4	36
hstam_4_h_1411_0016_L26	5	99
hstam_4_h_1411_0016_L26	6	37
hstam_4_h_1411_0016_L26	7	79
hstam_4_h_1411_0016_L26	8	31?
hstam_4_h_1411_0016_L26	9	11
hstam_4_h_1411_0016_L26	10	54
hstam_4_h_1411_0016_L26	11	84
hstam_4_h_1411_0016_L26	12	97
hstam_4_h_1411_0016_L26	13	F
hstam_4_h_1411_0016_L26	14	86
hstam_4_h_1411_0016_L26	15	27
hstam_4_h_1411_0016_L26	16	95
hstam_4_h_1411_0016_L26	17	48
hstam_4_h_1411_0016_L26	18	55
hstam_4_h_1411_0016_L26	19	10
hstam_4_h_1411_0016_L26	20	29
hstam_4_h_1411_0016_L26	21	79
hstam_4_h_1411_0016_L26	22	97
hstam_4_h_1411_0016_L26	23	98
hstam_4_h_1411_0016_L26	24	A
hstam_4_h_1411_0016_L26	25	79
hstam_4_h_1411_0016_L26	26	26?
hstam_4_h_1411_0016_L26	27	79
hstam_4_h_1411_0016_L26	28	30
hstam_4_h_1411_0016_L26	29	56
hstam_4_h_1411_0016_L26	30	59
hstam_4_h_1411_0016_L27	1	63
hstam_4_h_1411_0016_L27	2	49
hstam_4_h_1411_0016_L27	3	24
hstam_4_h_1411_0016_L27	4	84
hstam_4_h_1411_0016_L27	5	87?
hstam_4_h_1411_0016_L27	6	99
hstam_4_h_1411_0016_L27	7	55
hstam_4_h_1411_0016_L27	8	W
hstam_4_h_1411_0016_L27	9	49
hstam_4_h_1411_0016_L27	10	24
hstam_4_h_1411_0016_L27	11	ILLEGIBLE
hstam_4_h_1411_0016_L27	12	7
hstam_4_h_1411_0016_L27	13	70
hstam_4_h_1411_0016_L27	14	39
hstam_4_h_1411_0016_L27	15	94
hstam_4_h_1411_0016_L27	16	57
hstam_4_h_1411_0016_L27	17	28
hstam_4_h_1411_0016_L27	18	D
hstam_4_h_1411_0016_L27	19	49
hstam_4_h_1411_0016_L27	20	83
hstam_4_h_1411_0016_L27	21	9
hstam_4_h_1411_0016_L27	22	z25
hstam_4_h_1411_0016_L27	23	N
hstam_4_h_1411_0016_L27	24	98
hstam_4_h_1411_0016_L27	25	63
hstam_4_h_1411_0016_L28	1	[PLAIN:Gen: Lieut: hat auf 7. Comp: patent außgefertiget, wardurch alß in seinen quartiren]
hstam_4_h_1411_0016_L29	1	[PLAIN:so nunmehr angezeiget worden, So nun daß Hauboig mit dannoch was angehen soll]
hstam_4_h_1411_0016_L30	1	[PLAIN:vorbeygestellt sonst geschehen tractiret daß zu kommen, kommen noch daß zu wollte]
hstam_4_h_1411_0016_L31	1	[PLAIN:Regimentern ins Feld gefast, Mittlerweile Raß was nicht accommodiren, vast Land gut]
hstam_4_h_1411_0016_L32	1	[PLAIN:Ihm tractament und Verpflegung viel Ihr faß, Ihr habt vielleicht bringt wol den 3.]
hstam_4_h_1411_0016_L33	1	[PLAIN: Wagts grosfuhrbrs aber nicht pflichtigs vollnzu die eyfyliss nimermehr]?
hstam_4_h_1411_0016_L33	2	58
hstam_4_h_1411_0016_L33	3	73
hstam_4_h_1411_0016_L33	4	83
hstam_4_h_1411_0016_L33	5	77
hstam_4_h_1411_0016_L33	6	ILLEGIBLE
hstam_4_h_1411_0016_L34	1	[PLAIN: männig lbergschreiben Römnis, kund dünklheit mihrn wersche Chge migst abfaulg]?
hstam_4_h_1411_0016_L35	1	[PLAIN: arifss,]?
hstam_4_h_1411_0016_L35	2	79
hstam_4_h_1411_0016_L35	3	25
hstam_4_h_1411_0016_L35	4	30
hstam_4_h_1411_0016_L35	5	20
hstam_4_h_1411_0016_L35	6	27
hstam_4_h_1411_0016_L35	7	21
hstam_4_h_1411_0016_L35	8	26
hstam_4_h_1411_0016_L35	9	39
hstam_4_h_1411_0016_L35	10	20
hstam_4_h_1411_0016_L35	11	20
hstam_4_h_1411_0016_L35	12	97
hstam_4_h_1411_0016_L35	13	24
hstam_4_h_1411_0016_L35	14	30
hstam_4_h_1411_0016_L35	15	97
hstam_4_h_1411_0016_L35	16	43
hstam_4_h_1411_0016_L35	17	84
hstam_4_h_1411_0016_L35	18	63
hstam_4_h_1411_0016_L35	19	60
hstam_4_h_1411_0016_L35	20	58
hstam_4_h_1411_0016_L35	21	35
hstam_4_h_1411_0016_L35	22	44
hstam_4_h_1411_0016_L35	23	85
hstam_4_h_1411_0016_L35	24	97
hstam_4_h_1411_0016_L35	25	95
hstam_4_h_1411_0016_L35	26	94
hstam_4_h_1411_0016_L35	27	94
hstam_4_h_1411_0016_L35	28	55
hstam_4_h_1411_0016_L35	29	N
hstam_4_h_1411_0016_L36	1	49
hstam_4_h_1411_0016_L36	2	63
hstam_4_h_1411_0016_L36	3	74
hstam_4_h_1411_0016_L36	4	39
hstam_4_h_1411_0016_L36	5	43
hstam_4_h_1411_0016_L36	6	94
hstam_4_h_1411_0016_L36	7	87
hstam_4_h_1411_0016_L36	8	65
hstam_4_h_1411_0016_L36	9	28
hstam_4_h_1411_0016_L36	10	93
hstam_4_h_1411_0016_L36	11	99
hstam_4_h_1411_0016_L36	12	94
hstam_4_h_1411_0016_L36	13	79
hstam_4_h_1411_0016_L36	14	z
hstam_4_h_1411_0016_L36	15	z49
hstam_4_h_1411_0016_L36	16	83
hstam_4_h_1411_0016_L36	17	86
hstam_4_h_1411_0016_L36	18	69
hstam_4_h_1411_0016_L36	19	44
hstam_4_h_1411_0016_L36	20	43
hstam_4_h_1411_0016_L36	21	78
hstam_4_h_1411_0016_L36	22	97
hstam_4_h_1411_0016_L36	23	S
hstam_4_h_1411_0016_L36	24	P
hstam_4_h_1411_0016_L36	25	z79
hstam_4_h_1411_0016_L36	26	97
hstam_4_h_1411_0016_L36	27	50
hstam_4_h_1411_0016_L36	28	4
hstam_4_h_1411_0016_L37	1	26
hstam_4_h_1411_0016_L37	2	30
