line	pos	sign
10	8	39
10	9	51
10	10	87
10	11	55
10	12	90
10	13	71
10	14	51
10	15	73
10	16	R
10	17	6i
10	18	tz
10	19	36
10	20	5z
10	21	73
10	22	70
10	23	7
10	24	7755
10	25	E
10	26	i6
10	27	74
10	28	23
10	29	13
10	30	7z
10	31	16
10	32	A
10	33	bLS
10	34	70
10	35	88
10	36	86
10	37	16
10	38	15
10	39	60
10	40	37
10	41	36
10	42	99
10	43	7773
10	44	66
10	45	O
10	46	77
10	47	76
10	48	87
10	49	65
11	1	1z
11	2	55
11	3	tz
11	4	6z
11	5	30
11	6	58
11	7	29
11	8	5i
11	9	7z
11	10	16
11	11	83
11	12	5i
11	13	ii
11	14	T
11	15	94
11	16	58
11	17	3i
11	18	15
11	19	66
11	20	N
11	21	70
11	22	88
11	23	37
11	24	55
11	25	W
11	26	28
11	27	30
11	28	55
11	29	10
11	30	9i
11	31	30
11	32	78
11	33	39
11	34	5i
11	35	29
11	36	37
11	37	V
11	38	99
11	39	ii
11	40	13
11	41	M
11	42	8z
11	43	39
11	44	zz
11	45	73
11	46	i
11	47	78
11	48	G
11	49	74
11	50	ii
12	1	43
12	2	83
12	3	ii
12	4	A
12	5	40
12	6	88
12	7	37
12	8	16
12	9	30
12	10	38
12	11	51
12	12	73
12	13	16
12	14	30
12	15	ii
12	16	O
12	17	60
12	18	16
12	19	z6
12	20	37
12	21	6i
12	22	30
12	23	z7
12	24	78
12	25	83
12	26	67
12	27	70
12	28	zz
12	29	87
12	30	13
12	31	7997
12	32	z5
12	33	35
12	34	z5
12	35	37
12	36	79
12	37	30
12	38	tt
12	39	T
12	40	7i
12	41	ii
12	42	6i
12	43	A
12	44	90
12	45	V
12	46	60
12	47	84
12	48	7z
12	49	16
13	1	1z
13	2	39
13	3	31
13	4	X
13	5	03
13	6	15
13	7	T
13	8	84
13	9	68
13	10	35
13	11	z6
13	12	58
13	13	97
13	14	68
13	15	79
13	16	7z
13	17	16
13	18	73
13	19	78
13	20	8
13	21	9z
13	22	6i
13	23	zz
13	24	4ud
13	25	55
13	26	78
13	27	8z
13	28	11
13	29	z5
13	30	31
13	31	11
13	32	60
13	33	40
13	34	71
13	35	76
13	36	79
13	37	9z
13	38	89
13	39	T
13	40	5i
13	41	83
13	42	68
13	43	C
13	44	44
13	45	91
13	46	16
13	47	z
13	48	5i
14	1	99
14	2	60
14	3	4
14	4	500
14	5	0z
14	6	0z
14	7	z8
14	8	55
14	9	44
14	10	87
14	11	36
14	12	ii
14	13	C
14	14	88
14	15	5i
14	16	zz
14	17	L
14	18	z73
14	19	Zoo
14	20	68
14	21	73
14	22	31
14	23	73
14	24	z5
14	25	37
14	26	5i
14	27	zz
14	28	z7
14	29	36
14	30	z958
14	31	35
14	32	83
14	33	7z
14	34	ii
14	35	16
14	36	30
14	37	z8
14	38	76
14	39	45
14	40	i686
14	41	88
14	42	36
14	43	60
14	44	98
14	45	6i
14	46	303z
15	1	77
15	2	77
15	3	4z
15	4	59
15	5	D
15	6	61
15	7	63
15	8	20
15	9	37
15	10	35
15	11	78
15	12	B
15	13	z73
15	14	z13
15	15	M
15	16	80
15	17	39
15	18	zz
15	19	73
15	20	44
15	21	77
15	22	4z
15	23	11
15	24	R
15	25	43
15	26	16
15	27	8z
15	28	73
15	29	z5
15	30	11
15	31	z9
15	32	16
15	33	30
15	34	z08
15	35	Und
15	36	X
15	37	X
15	38	9z
15	39	30
15	40	Q
15	41	44
15	42	67
15	43	55
15	44	30
16	1	S
16	2	61
16	3	33
16	4	16
16	5	99
16	6	55
16	7	67
16	8	61
16	9	zz
16	10	Und
16	11	4z
16	12	36
16	13	1
16	14	zz
16	15	73
16	16	A
16	17	71
16	18	z5
16	19	B
16	20	60
16	21	36
16	22	43
16	23	79
16	24	31
16	25	194
16	26	Und
16	27	86
16	28	88
16	29	L
16	30	16
16	31	30
16	32	88
16	33	zz
16	34	43
16	35	61
16	36	44
16	37	58
16	38	16
16	39	30
16	40	73
16	41	16
16	42	7z
16	43	61
16	44	zz
16	45	98
16	46	16
16	47	30
17	1	1
17	2	z0
17	3	zz
17	4	68
17	5	93
17	6	78
17	7	z6
17	8	61
17	9	44
17	10	74
17	11	V
17	12	zz
17	13	4z
17	14	58
17	15	O
17	16	61
17	17	zz
17	18	67
17	19	16
17	20	77
17	21	4z
17	22	97
17	23	35
17	24	W
17	25	16
17	26	zz
17	27	58
17	28	zz
17	29	9z
17	30	35
17	31	E
17	32	61
17	33	44
17	34	74
17	35	4z
17	36	16
17	37	zz
17	38	60
17	39	z0
17	40	99
17	41	11
17	42	N
17	43	16
17	44	zz
17	45	40
17	46	71
17	47	4z
18	1	1
18	2	X
18	3	z
18	4	16
18	5	zz
18	6	Und
18	7	9z
18	8	70
18	9	zz
18	10	38
18	11	73
18	12	z
18	13	66
18	14	30
18	15	70
18	16	z5
18	17	11
18	18	37
18	19	36
18	20	74
18	21	z6
18	22	9z
18	23	73
18	24	R
18	25	61
18	26	63
18	27	67
18	28	55
18	29	9
18	30	zz
18	31	55
18	32	44
18	33	66
18	34	63
18	35	4
18	36	44
18	37	K
18	38	98
18	39	45
18	40	N
18	41	61
18	42	74
18	43	zz
18	44	11
18	45	4
19	1	6
19	2	79
19	3	4
19	4	24
19	5	X
19	6	97
19	7	z6
19	8	z6
19	9	37
19	10	V
19	11	60
19	12	8z
19	13	36
19	14	4z
19	15	67
19	16	79
19	17	z5
19	18	35
19	19	67
19	20	61
19	21	z5
19	22	58
19	23	93
19	24	97
19	25	68
19	26	35
19	27	N
19	28	9z
19	29	73
19	30	E
19	31	84
19	32	44
19	33	9z
19	34	55
19	35	zz
19	36	40
19	37	88
19	38	67
19	39	79
19	40	4z
19	41	61
19	42	77
19	43	75
19	44	4z
19	45	41
19	46	zz
20	1	z
20	2	z6
20	3	16
20	4	16
20	5	9
20	6	58
20	7	4z
20	8	91
20	9	V
20	10	83
20	11	16
20	12	4z
20	13	86
20	14	30
20	15	G
20	16	61
20	17	zz
20	18	81
20	19	39
20	20	W
20	21	84
20	22	30
20	23	74
20	24	88
20	25	N
20	26	41
20	27	98
20	28	61
20	29	30
20	30	32
20	31	16
20	32	zz
20	33	60
20	34	70
20	35	44
20	36	9z
20	37	G
20	38	31
20	39	43
20	40	55
20	41	30
20	42	zz
20	43	11
20	44	73
20	45	73
20	46	zz
20	47	35
20	48	44
21	1	61
21	2	79
21	3	70
21	4	17
21	5	z5
21	6	44
21	7	W
21	8	16
21	9	zz
21	10	76
21	11	61
21	12	z3
21	13	79
21	14	15
21	15	O
21	16	y
21	17	44
21	18	69
21	19	73
21	20	99
21	21	N
21	22	39
21	23	zz
21	24	40
21	25	70
21	26	99
21	27	X
21	28	66
21	29	61
21	30	T
21	31	z9
21	32	98
21	33	71
21	34	30
21	35	37
21	36	z6
21	37	81
21	38	70
21	39	W
21	40	11
21	41	30
21	42	16
21	43	zz
21	44	99
21	45	70
21	46	W
21	47	84
21	48	63
22	1	88
22	2	73
22	3	z5
22	4	74
22	5	z7
22	6	z5
22	7	30
22	8	A
22	9	16
22	10	98
22	11	71
22	12	97
22	13	3z
22	14	16
22	15	67
22	16	16
22	17	30
22	18	z3
22	19	V
22	20	zz
22	21	41
22	22	17
22	23	z9
22	24	30
22	25	44
22	26	z6
22	27	16
22	28	z4
22	29	91
22	30	11
22	31	9z
22	32	44
22	33	67
22	34	55
22	35	30
22	36	S
22	37	O
22	38	99
22	39	V
22	40	N
22	41	90
22	42	55
22	43	76
22	44	63
22	45	16
22	46	zz
23	1	84
23	2	zz
23	3	Und
23	4	40
23	5	71
23	6	z4
23	7	73
23	8	97
23	9	9z
23	10	73
23	11	R
23	12	84
23	13	83
23	14	47
23	15	11
23	16	16
23	17	30
23	18	60
23	19	61
23	20	zz
23	21	77
23	22	74
23	23	35
23	24	9z
23	25	39
23	26	zz
23	27	F
23	28	O
23	29	88
23	30	20
23	31	16
23	32	30
23	33	67
23	34	36
23	35	16
23	36	74
23	37	61
23	38	13
23	39	O
23	40	68
23	41	67
23	42	66
23	43	13
23	44	61
23	45	63
24	1	85
24	2	71
24	3	39
24	4	30
24	5	A
24	6	11
24	7	30
24	8	16
24	9	44
24	10	9z
24	11	O
24	12	83
24	13	193
24	14	137
24	15	V
24	16	H
24	17	3z
24	18	36
24	19	39
24	20	99
24	21	9z
24	22	84
24	23	83
24	24	zz
24	25	3
24	26	X
24	27	37
24	28	39
24	29	N
24	30	77
24	31	V
24	32	zz
24	33	Und
24	34	z7
24	35	36
24	36	16
24	37	31
24	38	61
24	39	137
24	40	16
24	41	44
24	42	83
24	43	11
25	1	A
25	2	S
25	3	B
25	4	51
25	5	73
25	6	R
25	7	16
25	8	zz
25	9	37
25	10	36
25	11	F
25	12	d
25	13	O
25	14	71
25	15	38
25	16	51
25	17	79
25	18	43
25	19	79
25	20	31
25	21	35
25	22	E
25	23	61
25	24	44
25	25	98
25	26	61
25	27	30
25	28	3z
25	29	16
25	30	zz
25	31	67
25	32	70
25	33	C
25	34	40
25	35	66
25	36	16
25	37	80
25	38	73
25	39	K
25	40	48
25	41	zz
25	42	40
25	43	70
25	44	zz
26	1	G
26	2	16
26	3	zz
26	4	94
26	5	39
26	6	z9
26	7	78
26	8	36
26	9	Y
26	10	z7
26	11	16
26	12	30
26	13	61
26	14	44
26	15	76
26	16	3z
26	17	16
26	18	30
26	19	99
26	20	L
26	21	4z
26	22	16
26	23	z1
26	24	z5
26	25	91
26	26	79
26	27	43
26	28	16
26	29	z5
26	30	61
26	31	44
26	32	79
26	33	W
26	34	77
26	35	Y
26	36	44
26	37	60
26	38	76
26	39	98
26	40	55
26	41	30
26	42	z7
26	43	36
27	1	O
27	2	6z
27	3	16
27	4	37
27	5	16
27	6	40
27	7	37
27	8	73
27	9	78
27	10	50
27	11	53
27	12	z3
27	13	71
27	14	zz
27	15	z7
27	16	11
27	17	43
27	18	16
27	19	F
27	20	84
27	21	38
27	22	51
27	23	16
27	24	71
27	25	35
27	26	44
27	27	zz
27	28	O
27	29	55
27	30	15
27	31	7z
27	32	11
27	33	30
27	34	55
27	35	10
27	36	61
27	37	z5
27	38	73
27	39	Y
27	40	44
27	41	11
27	42	A
27	43	99
27	44	55
28	1	51
28	2	A
28	3	11
28	4	30
28	5	61
28	6	4
28	7	68
28	8	73
28	9	7z
28	10	70
28	11	zz
28	12	70
28	13	zz
28	14	S
28	15	79
28	16	9z
28	17	Y
28	18	zz
28	19	16
28	20	51
28	21	71
28	22	43
28	23	16
28	24	15
28	25	Und
28	26	197
28	27	98
28	28	39
28	29	4z
28	30	61
28	31	44
28	32	80
28	33	73
28	34	31
28	35	O
28	36	70
28	37	76
28	38	16
28	39	99
28	40	13
29	1	ILLEGIBLE
29	2	z
29	3	30
29	4	A
29	5	11
29	6	74
29	7	30
29	8	54
29	9	61
29	10	36
29	11	ILLEGIBLE
29	12	37
29	13	70
29	14	30
29	15	z0
29	16	16
29	17	zz
29	18	16
29	19	16
29	20	30
29	21	73
29	22	39
29	23	76
29	24	43
29	25	16
29	26	67
29	27	55
29	28	zz
29	29	38
29	30	51
29	31	79
29	32	z6
29	33	37
29	34	11
29	35	30
29	36	66
29	37	J
29	38	9
29	39	V
29	40	zz
29	41	71
29	42	31
29	43	56
29	44	16
29	45	30
30	1	1
30	2	z5
30	3	70
30	4	75
30	5	O
30	6	20
30	7	73
30	8	68
30	9	95
30	10	N
30	11	98
30	12	11
30	13	z7
30	14	16
30	15	30
30	16	Y
30	17	44
30	18	99
30	19	70
30	20	W
30	21	16
30	22	44
30	23	z7
30	24	55
30	25	7z
30	26	61
30	27	30
30	28	S
30	29	86
30	30	36
30	31	7z
30	32	zz
30	33	73
30	34	3z
30	35	16
30	36	30
30	37	77
30	38	Y
30	39	83
30	40	z
30	41	55
31	1	44
31	2	60
31	3	z7
31	4	11
31	5	16
31	6	73
31	7	91
31	8	z5
31	9	11
31	10	O
31	11	16
31	12	zz
31	13	71
31	14	B
31	15	16
31	16	99
31	17	Und
31	18	9z
31	19	70
31	20	30
31	21	81
31	22	86
31	23	S
31	24	W
31	25	36
31	26	30
31	27	16
31	28	44
31	29	84
31	30	81
31	31	93
31	32	J
31	33	16
31	34	zz
31	35	37
32	1	37
32	2	16
32	3	30
32	4	zz
32	5	G
32	6	zz
32	7	60
32	8	z3
32	9	79
32	10	71
32	11	z5
32	12	4z
32	13	73
32	14	z5
32	15	77
32	16	16
32	17	H
32	18	Und
32	19	O
32	20	z4
32	21	188
32	22	51
32	23	190
32	24	S
32	25	O
32	26	4z
32	27	181
32	28	83
32	29	76
32	30	70
32	31	N
32	32	37
32	33	39
32	34	z5
32	35	61
32	36	zz
32	37	67
32	38	73
32	39	z5
32	40	B
32	41	z9
32	42	84
33	1	30
33	2	16
33	3	6z
33	4	z9
33	5	16
33	6	11
33	7	zz
33	8	60
33	9	16
33	10	zz
33	11	7z
33	12	30
33	13	73
33	14	44
33	15	55
33	16	71
33	17	6
33	18	79
33	19	30
33	20	4z
33	21	55
33	22	zz
33	23	39
33	24	M
33	25	89
33	26	N
33	27	63
33	28	66
33	29	L
33	30	18
33	31	#
33	32	#
33	33	C
33	34	9
33	35	83
33	36	11
33	37	71
33	38	5z
33	39	71
33	40	31
33	41	16
33	42	4z
34	1	z7
34	2	9z
34	3	zz
34	4	G
34	5	31
34	6	77
34	7	73
34	8	70
34	9	16
34	10	54
34	11	61
34	12	30
34	13	60
34	14	S
34	15	V
34	16	88
34	17	B
34	18	48
34	19	H
34	20	37
34	21	99
34	22	18
34	23	36
34	24	83
34	25	zz
34	26	60
34	27	36
34	28	90
34	29	75
34	30	77
34	31	75
34	32	78
34	33	16
34	34	N
34	35	60
34	36	F
34	37	61
34	38	7z
34	39	16
34	40	60
34	41	31
34	42	11
34	43	C
35	1	39
35	2	10
35	3	40
35	4	88
35	5	10
35	6	39
35	7	z
35	8	z
35	9	38
35	10	51
35	11	16
35	12	44
35	13	S
35	14	D
35	15	37
35	16	11
35	17	30
35	18	60
35	19	16
35	20	30
35	21	58
35	22	z
35	23	z
35	24	29
35	25	16
35	26	30
35	27	z
35	28	z
35	29	36
35	30	44
35	31	z
35	32	15
35	33	88
35	34	z
35	35	z
35	36	60
35	37	16
35	38	30
35	39	23
35	40	71
35	41	z
35	42	z
35	43	60
35	44	16
35	45	30
35	46	73
35	47	26
35	48	61
35	49	z
35	50	z
36	1	O
36	2	61
36	3	72
36	4	16
36	5	44
36	6	37
36	7	73
36	8	79
36	9	63
36	10	[PLAIN:hiet dab allb so muss zufordern sein Vnd hernacher antwortling]
36	11	16
36	12	54
36	13	61
36	14	z
36	15	z
36	16	S
36	17	W
36	18	44
36	19	87
36	20	42
36	21	88
36	22	31
36	23	43
37	1	z
37	2	z
37	3	16
37	4	30
37	5	71
37	6	73
37	7	99
37	8	38
37	9	57
37	10	16
37	11	30
37	12	Und
37	13	168
37	14	11
37	15	32
37	16	16
37	17	30
37	18	76
37	19	16
37	20	76
37	21	61
37	22	H
37	23	48
37	24	z
37	25	z
37	26	73
37	27	67
37	28	86
37	29	75
37	30	38
37	31	73
37	32	R
37	33	61
37	34	24
37	35	26
37	36	39
37	37	z
37	38	z
37	39	26
37	40	16
37	41	z
37	42	z
37	43	98
37	44	61
37	45	z
37	46	z
37	47	71
37	48	B
37	49	16
37	50	H
37	51	ILLEGIBLE
37	52	57
38	1	80
38	2	39
38	3	30
38	4	53
38	5	50
38	6	91
38	7	G
38	8	32
38	9	16
38	10	42
38	11	11
38	12	X
38	13	43
38	14	16
38	15	82
38	16	61
38	17	z
38	18	z
38	19	13
38	20	35
38	21	78
38	22	26
38	23	79
38	24	32
38	25	11
38	26	L
38	27	32
38	28	16
38	29	56
38	30	V
38	31	28
38	32	H
38	33	61
38	34	74
38	35	79
38	36	30
38	37	F
38	38	58
38	39	76
38	40	79
38	41	75
38	42	99
38	43	16
38	44	29
38	45	26
38	46	Und
38	47	55
38	48	10
38	49	43
38	50	16
39	1	30
39	2	16
39	3	z
39	4	z
39	5	16
39	6	26
39	7	32
39	8	16
39	9	30
39	10	32
39	11	16
39	12	z
39	13	z
39	14	[PLAIN:wollest das fromm ding schreiben nach massgab wiederumb alsofort seyn]
39	15	71
39	16	83
39	17	26
39	18	65
39	19	16
39	20	74
39	21	73
39	22	78
39	23	88
40	1	60
40	2	11
40	3	73
40	4	31
40	5	58
40	6	73
40	7	z
40	8	z
40	9	32
40	10	16
40	11	56
40	12	38
40	13	73
40	14	44
40	15	38
40	16	78
40	17	71
40	18	74
40	19	73
40	20	37
40	21	39
40	22	W
40	23	1
40	24	z
40	25	6
40	26	Und
40	27	1
40	28	53
40	29	27
40	30	36
40	31	74
40	32	16
40	33	z
40	34	z
40	35	77
40	36	73
40	37	R
40	38	61
40	39	97
40	40	41
40	41	72
40	42	71
40	43	z
40	44	z
40	45	Und
40	46	37
40	47	36
40	48	16
40	49	76
40	50	70
40	51	99
41	1	41
41	2	13
41	3	11
41	4	6
41	5	40
41	6	71
41	7	50
41	8	16
41	9	99
41	10	26
41	11	54
41	12	61
41	13	72
41	14	16
41	15	z
41	16	z
41	17	37
41	18	16
41	19	30
41	20	27
41	21	16
41	22	z
41	23	z
41	24	7
41	25	45
41	26	76
41	27	72
41	28	36
41	29	16
41	30	188
41	31	42
41	32	26
41	33	A
41	34	95
41	35	53
41	36	66
41	37	21
41	38	25
41	39	79
41	40	39
41	41	H
41	42	11
41	43	55
41	44	z
41	45	z
41	46	38
41	47	16
42	1	21
42	2	16
42	3	56
42	4	16
42	5	61
42	6	z
42	7	z
42	8	3
42	9	56
42	10	88
42	11	3
42	12	16
42	13	30
42	14	53
42	15	78
42	16	70
42	17	26
42	18	52
42	19	84
42	20	36
42	21	56
42	22	38
42	23	78
42	24	16
42	25	71
42	26	11
42	27	X
42	28	84
42	29	63
42	30	88
42	31	X
42	32	30
42	33	39
42	34	O
42	35	55
42	36	L
42	37	16
42	38	29
42	39	A
42	40	X
42	41	X
42	42	76
42	43	9
42	44	78
42	45	79
42	46	72
43	1	25
43	2	73
43	3	28
43	4	97
43	5	26
43	6	2
43	7	61
43	8	z
43	9	z
43	10	81
43	11	39
43	12	W
43	13	Und
43	14	97
43	15	16
43	16	53
43	17	20
43	18	W
43	19	71
43	20	10
43	21	79
43	22	97
43	23	177
43	24	43
43	25	16
43	26	10
43	27	84
43	28	z
43	29	z
43	30	Und
43	31	27
43	32	70
43	33	30
43	34	90
43	35	88
43	36	Y
43	37	z
43	38	z
43	39	61
43	40	76
43	41	30
43	42	71
43	43	38
43	44	51
44	1	11
44	2	z
44	3	61
44	4	30
44	5	99
44	6	6
44	7	z
44	8	16
44	9	44
44	10	98
44	11	73
44	12	44
44	13	79
44	14	83
44	15	4
44	16	z
44	17	11
44	18	A
44	19	76
44	20	25
44	21	36
44	22	z
44	23	43
44	24	16
44	25	44
44	26	98
44	27	11
44	28	[PLAIN:ich diss mahl etwas gewesen]
44	29	27
44	30	73
44	31	N
44	32	73
44	33	72
44	34	63
44	35	55
44	36	44
44	37	61
44	38	74
45	1	42
45	2	30
45	3	X
45	4	42
45	5	16
45	6	10
45	7	61
45	8	zz
45	9	37
45	10	61
45	11	44
45	12	16
45	13	13
45	14	31
45	15	71
45	16	36
45	17	67
45	18	79
45	19	P
45	20	73
45	21	76
45	22	36
45	23	53
45	24	16
45	25	44
45	26	86
45	27	7
45	28	zz
45	29	60
45	30	77
45	31	8z
45	32	70
45	33	18
45	34	10
45	35	79
45	36	65
45	37	95
45	38	T
45	39	16
45	40	30
45	41	43
45	42	16
45	43	X
46	1	16
46	2	z
46	3	1
46	4	61
46	5	44
46	6	97
46	7	z
46	8	39
46	9	63
46	10	6
46	11	z
46	12	11
46	13	N
46	14	44
46	15	11
46	16	z
46	17	90
46	18	88
46	19	71
46	20	76
46	21	16
46	22	z
46	23	5
46	24	7
46	25	99
46	26	16
46	27	zz
46	28	77
46	29	78
46	30	zz
46	31	32
46	32	16
46	33	z
46	34	5
46	35	zz
46	36	79
46	37	30
46	38	F
46	39	46
46	40	16
46	41	77
46	42	1
46	43	zz
46	44	37
46	45	11
46	46	32
46	47	16
46	48	30
47	1	8z
47	2	71
47	3	zz
47	4	zz
47	5	z
47	6	0
47	7	F
47	8	W
47	9	42
47	10	z
47	11	14
47	12	67
47	13	16
47	14	30
47	15	27
47	16	55
47	17	44
47	18	77
47	19	73
47	20	76
47	21	55
47	22	15
47	23	60
47	24	79
47	25	30
47	26	39
47	27	78
47	28	7
47	29	z
47	30	36
47	31	75
47	32	27
47	33	11
47	34	46
47	35	16
47	36	30
47	37	39
47	38	zz
47	39	43
47	40	16
47	41	99
47	42	70
47	43	zz
47	44	45
47	45	z
47	46	6
47	47	36
47	48	F
48	1	6
48	2	zz
48	3	z
48	4	0
48	5	z
48	6	90
48	7	63
48	8	15
48	9	42
48	10	61
48	11	zz
48	12	90
48	13	47
48	14	1
48	15	88
48	16	43
48	17	61
48	18	z
48	19	16
48	20	83
48	21	37
48	22	11
48	23	46
48	24	90
48	25	98
48	26	93
48	27	7
48	28	z
48	29	55
48	30	z
48	31	74
48	32	36
48	33	N
48	34	32
48	35	16
48	36	30
48	37	86
48	38	7
48	39	zz
48	40	60
48	41	98
48	42	16
48	43	99
48	44	D
48	45	29
49	1	F
49	2	77
49	3	ILLEGIBLE
49	4	36
49	5	70
49	6	44
49	7	32
49	8	37
49	9	16
49	10	30
49	11	60
49	12	68
49	13	89
49	14	90
49	15	71
49	16	42
49	17	S
49	18	86
49	19	76
49	20	30
49	21	88
49	22	N
49	23	69
49	24	11
49	25	ILLEGIBLE
49	26	40
49	27	37
49	28	11
49	29	X
49	30	61
49	31	44
49	32	65
49	33	71
49	34	7
49	35	30
49	36	ILLEGIBLE
50	1	69
50	2	23
50	3	16
50	4	46
50	5	70
50	6	F
50	7	42
50	8	70
50	9	D
50	10	29
50	11	60
50	12	13
50	13	30
50	14	N
50	15	37
50	16	16
50	17	zz
50	18	32
50	19	16
50	20	44
50	21	98
50	22	16
50	23	30
50	24	32
50	25	61
50	26	44
50	27	79
50	28	30
50	29	O
50	30	5
50	31	z
50	32	88
50	33	77
50	34	16
50	35	7
50	36	z
50	37	61
50	38	zz
50	39	Und
50	40	90
50	41	24
50	42	98
50	43	70
50	44	30
51	1	60
51	2	16
51	3	zz
51	4	7
51	5	z
51	6	16
51	7	ILLEGIBLE
51	8	79
51	9	44
51	10	67
51	11	70
51	12	C
51	13	zz
51	14	36
51	15	61
51	16	38
51	17	73
51	18	zz
51	19	32
51	20	71
51	21	38
51	22	60
51	23	11
51	24	73
51	25	zz
51	26	[PLAIN:minirt das Rothfalt muß und zu Ihrem Jüngsten]
52	1	[PLAIN:ILLEGIBLE]
52	2	83
52	3	36
52	4	30
52	5	93
52	6	16
52	7	zz
52	8	60
52	9	74
52	10	79
52	11	7
52	12	z
52	13	16
52	14	30
52	15	[PLAIN:ILLEGIBLE]
52	16	96
52	17	z
52	18	1
52	19	54
52	20	78
52	21	1
52	22	1
52	23	N
52	24	16
52	25	30
53	1	55
53	2	99
53	3	13
53	4	10
53	5	Y
53	6	z
53	7	25
53	8	1
53	9	80
53	10	78
53	11	73
53	12	8
53	13	z
53	14	z
53	15	16
53	16	zz
53	17	76
53	18	88
53	19	30
53	20	73
53	21	93
53	22	zz
53	23	16
53	24	25
53	25	7
53	26	z
53	27	79
53	28	N
53	29	60
53	30	6
53	31	z
53	32	73
53	33	6
53	34	z
53	35	79
53	36	7
53	37	z
53	38	16
53	39	83
53	40	87
53	41	55
53	42	74
53	43	77
53	44	1
53	45	1
53	46	16
53	47	16
53	48	7
53	49	z
53	50	44
53	51	65
54	1	z
54	2	84
54	3	73
54	4	14
54	5	74
54	6	z
54	7	11
54	8	zz
54	9	3
54	10	z
54	11	16
54	12	84
54	13	74
54	14	70
54	15	88
54	16	85
54	17	7
54	18	1
54	19	55
54	20	80
54	21	9
54	22	z
54	23	16
54	24	zz
54	25	91
54	26	30
54	27	36
54	28	6
54	29	z
54	30	29
54	31	16
54	32	44
54	33	87
54	34	99
54	35	77
54	36	7
54	37	80
54	38	88
54	39	67
54	40	84
54	41	55
54	42	67
54	43	16
54	44	zz
54	45	28
54	46	44
54	47	67
54	48	6
54	49	z
55	1	30
55	2	55
55	3	H
55	4	1
55	5	6
55	6	30
55	7	13
55	8	Y
55	9	83
55	10	5
55	11	1
55	12	73
55	13	zz
55	14	16
55	15	44
55	16	6
55	17	82
55	18	55
55	19	91
