line	pos	sign
hstam_4_h_1411_0016_L36	11	99
hstam_4_h_1411_0016_L36	12	94
hstam_4_h_1411_0016_L36	13	79
hstam_4_h_1411_0016_L36	14	z
hstam_4_h_1411_0016_L36	15	z
hstam_4_h_1411_0016_L36	16	49
hstam_4_h_1411_0016_L36	17	83
hstam_4_h_1411_0016_L36	18	86
hstam_4_h_1411_0016_L36	19	69
hstam_4_h_1411_0016_L36	20	44
hstam_4_h_1411_0016_L36	21	43
hstam_4_h_1411_0016_L36	22	78
hstam_4_h_1411_0016_L36	23	97
hstam_4_h_1411_0016_L36	24	S
hstam_4_h_1411_0016_L36	25	P
hstam_4_h_1411_0016_L36	26	z
hstam_4_h_1411_0016_L36	27	79
hstam_4_h_1411_0016_L36	28	97
hstam_4_h_1411_0016_L36	29	50
hstam_4_h_1411_0016_L36	30	4
hstam_4_h_1411_0016_L37	1	26
hstam_4_h_1411_0016_L37	2	30
hstam_4_h_1411_0016_L37	3	71
hstam_4_h_1411_0016_L37	4	57
hstam_4_h_1411_0016_L37	5	70
hstam_4_h_1411_0016_L37	6	43
hstam_4_h_1411_0016_L37	7	84
hstam_4_h_1411_0016_L37	8	76
hstam_4_h_1411_0016_L37	9	28
hstam_4_h_1411_0016_L37	10	63
hstam_4_h_1411_0016_L37	11	67
hstam_4_h_1411_0016_L37	12	70
hstam_4_h_1411_0016_L37	13	W
hstam_4_h_1411_0016_L37	14	#
hstam_4_h_1411_0016_L37	15	26
hstam_4_h_1411_0016_L37	16	84
hstam_4_h_1411_0016_L37	17	44
hstam_4_h_1411_0016_L37	18	70
hstam_4_h_1411_0016_L37	19	28
hstam_4_h_1411_0016_L37	20	28
hstam_4_h_1411_0016_L37	21	71
hstam_4_h_1411_0016_L37	22	z
hstam_4_h_1411_0016_L37	23	61
hstam_4_h_1411_0016_L37	24	63
hstam_4_h_1411_0016_L37	25	91
hstam_4_h_1411_0016_L37	26	30
hstam_4_h_1411_0016_L37	27	11
hstam_4_h_1411_0016_L37	28	16
hstam_4_h_1411_0016_L37	29	B
hstam_4_h_1411_0016_L38	1	58
hstam_4_h_1411_0016_L38	2	73
hstam_4_h_1411_0016_L38	3	z
hstam_4_h_1411_0016_L38	4	82
hstam_4_h_1411_0016_L38	5	66
hstam_4_h_1411_0016_L38	6	97
hstam_4_h_1411_0016_L38	7	24
hstam_4_h_1411_0016_L38	8	35
hstam_4_h_1411_0016_L38	9	65
hstam_4_h_1411_0016_L38	10	20
hstam_4_h_1411_0016_L38	11	39
hstam_4_h_1411_0016_L38	12	z
hstam_4_h_1411_0016_L38	13	51
hstam_4_h_1411_0016_L38	14	71
hstam_4_h_1411_0016_L38	15	31
hstam_4_h_1411_0016_L38	16	23
hstam_4_h_1411_0016_L38	17	26
hstam_4_h_1411_0016_L38	18	18
hstam_4_h_1411_0016_L38	19	16
hstam_4_h_1411_0016_L38	20	54
hstam_4_h_1411_0016_L38	21	42
hstam_4_h_1411_0016_L38	22	84
hstam_4_h_1411_0016_L38	23	X
hstam_4_h_1411_0016_L38	24	19
hstam_4_h_1411_0016_L38	25	38
hstam_4_h_1411_0016_L38	26	51
hstam_4_h_1411_0016_L38	27	72
hstam_4_h_1411_0016_L39	1	82
hstam_4_h_1411_0016_L39	2	87
hstam_4_h_1411_0016_L39	3	79
hstam_4_h_1411_0016_L39	4	27
hstam_4_h_1411_0016_L39	5	74
hstam_4_h_1411_0016_L39	6	z
hstam_4_h_1411_0016_L39	7	11
hstam_4_h_1411_0016_L39	8	72
hstam_4_h_1411_0016_L39	9	83
hstam_4_h_1411_0016_L39	10	24
hstam_4_h_1411_0016_L39	11	G
hstam_4_h_1411_0016_L39	12	N
hstam_4_h_1411_0016_L39	13	26
hstam_4_h_1411_0016_L39	14	16
hstam_4_h_1411_0016_L39	15	184
hstam_4_h_1411_0016_L39	16	84
hstam_4_h_1411_0016_L39	17	30
hstam_4_h_1411_0016_L39	18	55
hstam_4_h_1411_0016_L39	19	15
hstam_4_h_1411_0016_L39	20	13
hstam_4_h_1411_0016_L39	21	24
hstam_4_h_1411_0016_L39	22	70
hstam_4_h_1411_0016_L39	23	44
hstam_4_h_1411_0016_L39	24	57
hstam_4_h_1411_0016_L39	25	11
hstam_4_h_1411_0016_L39	26	94
hstam_4_h_1411_0016_L39	27	7
hstam_4_h_1411_0016_L39	28	16
hstam_4_h_1411_0016_L39	29	99
hstam_4_h_1411_0016_L40	1	65
hstam_4_h_1411_0016_L40	2	58
hstam_4_h_1411_0016_L40	3	z
hstam_4_h_1411_0016_L40	4	66
hstam_4_h_1411_0016_L40	5	29
hstam_4_h_1411_0016_L40	6	84
hstam_4_h_1411_0016_L40	7	25
hstam_4_h_1411_0016_L40	8	42
hstam_4_h_1411_0016_L40	9	29
hstam_4_h_1411_0016_L40	10	61
hstam_4_h_1411_0016_L40	11	57
hstam_4_h_1411_0016_L40	12	71
hstam_4_h_1411_0016_L40	13	z
hstam_4_h_1411_0016_L40	14	26
hstam_4_h_1411_0016_L40	15	27
hstam_4_h_1411_0016_L40	16	11
hstam_4_h_1411_0016_L40	17	16
hstam_4_h_1411_0016_L40	18	z
hstam_4_h_1411_0016_L40	19	61
hstam_4_h_1411_0016_L40	20	78
hstam_4_h_1411_0016_L40	21	83
hstam_4_h_1411_0016_L40	22	92
hstam_4_h_1411_0016_L40	23	73
hstam_4_h_1411_0016_L40	24	44
hstam_4_h_1411_0016_L40	25	26
hstam_4_h_1411_0016_L40	26	84
hstam_4_h_1411_0016_L40	27	90
hstam_4_h_1411_0016_L40	28	58
hstam_4_h_1411_0016_L41	1	67
hstam_4_h_1411_0016_L41	2	16
hstam_4_h_1411_0016_L41	3	42
hstam_4_h_1411_0016_L41	4	49
hstam_4_h_1411_0016_L41	5	37
hstam_4_h_1411_0016_L41	6	66
hstam_4_h_1411_0016_L41	7	97
hstam_4_h_1411_0016_L41	8	94
hstam_4_h_1411_0016_L41	9	48
hstam_4_h_1411_0016_L41	10	25
hstam_4_h_1411_0016_L41	11	58
hstam_4_h_1411_0016_L41	12	10
hstam_4_h_1411_0016_L41	13	16
hstam_4_h_1411_0016_L41	14	30
hstam_4_h_1411_0016_L41	15	E?
hstam_4_h_1411_0016_L41	16	81
hstam_4_h_1411_0016_L41	17	86
hstam_4_h_1411_0016_L41	18	84
hstam_4_h_1411_0016_L41	19	25
hstam_4_h_1411_0016_L41	20	27
hstam_4_h_1411_0016_L41	21	84
hstam_4_h_1411_0016_L41	22	83
hstam_4_h_1411_0016_L41	23	25
hstam_4_h_1411_0016_L41	24	Z?
hstam_4_h_1411_0016_L41	25	18
hstam_4_h_1411_0016_L41	26	16
hstam_4_h_1411_0016_L41	27	z
hstam_4_h_1411_0016_L41	28	21
hstam_4_h_1411_0016_L41	29	11
hstam_4_h_1411_0016_L41	30	43
hstam_4_h_1411_0016_L42	1	42
hstam_4_h_1411_0016_L42	2	11
hstam_4_h_1411_0016_L42	3	1
hstam_4_h_1411_0016_L42	4	91
hstam_4_h_1411_0016_L42	5	30
hstam_4_h_1411_0016_L42	6	11
hstam_4_h_1411_0016_L42	7	z
hstam_4_h_1411_0016_L42	8	29
hstam_4_h_1411_0016_L42	9	84
hstam_4_h_1411_0016_L42	10	83
hstam_4_h_1411_0016_L42	11	42
hstam_4_h_1411_0016_L42	12	71
hstam_4_h_1411_0016_L42	13	W
hstam_4_h_1411_0016_L42	14	84
hstam_4_h_1411_0016_L42	15	24
hstam_4_h_1411_0016_L42	16	84
hstam_4_h_1411_0016_L42	17	30
hstam_4_h_1411_0016_L42	18	77
hstam_4_h_1411_0016_L42	19	11
hstam_4_h_1411_0016_L42	20	7
hstam_4_h_1411_0016_L42	21	26
hstam_4_h_1411_0016_L42	22	60
hstam_4_h_1411_0016_L42	23	28
hstam_4_h_1411_0016_L42	24	76
hstam_4_h_1411_0016_L42	25	84
hstam_4_h_1411_0016_L42	26	65
hstam_4_h_1411_0016_L42	27	36
hstam_4_h_1411_0016_L42	28	41
hstam_4_h_1411_0016_L42	29	90
hstam_4_h_1411_0016_L42	30	35
hstam_4_h_1411_0016_L42	31	9
hstam_4_h_1411_0016_L42	32	z
