line	pos	sign
hstam_4_h_1411_0023_L15	13	98
hstam_4_h_1411_0023_L15	14	B
hstam_4_h_1411_0023_L15	15	49
hstam_4_h_1411_0023_L15	16	80
hstam_4_h_1411_0023_L15	17	97
hstam_4_h_1411_0023_L15	18	95
hstam_4_h_1411_0023_L15	19	Y1
hstam_4_h_1411_0023_L15	20	84
hstam_4_h_1411_0023_L15	21	4z
hstam_4_h_1411_0023_L15	22	61
hstam_4_h_1411_0023_L15	23	63
hstam_4_h_1411_0023_L15	24	91
hstam_4_h_1411_0023_L15	25	81
hstam_4_h_1411_0023_L15	26	30
hstam_4_h_1411_0023_L15	27	35
hstam_4_h_1411_0023_L15	28	88
hstam_4_h_1411_0023_L15	29	11
hstam_4_h_1411_0023_L15	30	70
hstam_4_h_1411_0023_L15	31	zz
hstam_4_h_1411_0023_L15	32	4z
hstam_4_h_1411_0023_L15	33	66
hstam_4_h_1411_0023_L15	34	97
hstam_4_h_1411_0023_L15	35	16
hstam_4_h_1411_0023_L15	36	94
hstam_4_h_1411_0023_L15	37	13
hstam_4_h_1411_0023_L15	38	Y
hstam_4_h_1411_0023_L15	39	z7
hstam_4_h_1411_0023_L15	40	66
hstam_4_h_1411_0023_L15	41	74
hstam_4_h_1411_0023_L15	42	81
hstam_4_h_1411_0023_L15	43	64
hstam_4_h_1411_0023_L15	44	98
hstam_4_h_1411_0023_L15	45	11
hstam_4_h_1411_0023_L16	1	30
hstam_4_h_1411_0023_L16	2	61
hstam_4_h_1411_0023_L16	3	60
hstam_4_h_1411_0023_L16	4	ILLEGIBLE
hstam_4_h_1411_0023_L16	5	44
hstam_4_h_1411_0023_L16	6	36
hstam_4_h_1411_0023_L16	7	D
hstam_4_h_1411_0023_L16	8	z6
hstam_4_h_1411_0023_L16	9	13
hstam_4_h_1411_0023_L16	10	z9
hstam_4_h_1411_0023_L16	11	48
hstam_4_h_1411_0023_L16	12	O
hstam_4_h_1411_0023_L16	13	61
hstam_4_h_1411_0023_L16	14	z1
hstam_4_h_1411_0023_L16	15	29
hstam_4_h_1411_0023_L16	16	63
hstam_4_h_1411_0023_L16	17	18
hstam_4_h_1411_0023_L16	18	95
hstam_4_h_1411_0023_L16	19	99
hstam_4_h_1411_0023_L16	20	98
hstam_4_h_1411_0023_L16	21	11
hstam_4_h_1411_0023_L16	22	z5
hstam_4_h_1411_0023_L16	23	55
hstam_4_h_1411_0023_L16	24	10
hstam_4_h_1411_0023_L16	25	61
hstam_4_h_1411_0023_L16	26	30
hstam_4_h_1411_0023_L16	27	47
hstam_4_h_1411_0023_L16	28	84
hstam_4_h_1411_0023_L16	29	97
hstam_4_h_1411_0023_L16	30	4z
hstam_4_h_1411_0023_L16	31	Y
hstam_4_h_1411_0023_L16	32	44
hstam_4_h_1411_0023_L16	33	49
hstam_4_h_1411_0023_L16	34	zz
hstam_4_h_1411_0023_L16	35	z7
hstam_4_h_1411_0023_L16	36	55
hstam_4_h_1411_0023_L16	37	W
hstam_4_h_1411_0023_L16	38	46
hstam_4_h_1411_0023_L16	39	70
hstam_4_h_1411_0023_L16	40	77
hstam_4_h_1411_0023_L16	41	18
hstam_4_h_1411_0023_L16	42	73
hstam_4_h_1411_0023_L17	1	97
hstam_4_h_1411_0023_L17	2	J
hstam_4_h_1411_0023_L17	3	79
hstam_4_h_1411_0023_L17	4	T
hstam_4_h_1411_0023_L17	5	z6
hstam_4_h_1411_0023_L17	6	19
hstam_4_h_1411_0023_L17	7	96
hstam_4_h_1411_0023_L17	8	66
hstam_4_h_1411_0023_L17	9	71
hstam_4_h_1411_0023_L17	10	84
hstam_4_h_1411_0023_L17	11	4z
hstam_4_h_1411_0023_L17	12	61
hstam_4_h_1411_0023_L17	13	zz
hstam_4_h_1411_0023_L17	14	60
hstam_4_h_1411_0023_L17	15	83
hstam_4_h_1411_0023_L17	16	58
hstam_4_h_1411_0023_L17	17	97
hstam_4_h_1411_0023_L17	18	z7
hstam_4_h_1411_0023_L17	19	66
hstam_4_h_1411_0023_L17	20	z6
hstam_4_h_1411_0023_L17	21	z4
hstam_4_h_1411_0023_L17	22	79
hstam_4_h_1411_0023_L17	23	97
hstam_4_h_1411_0023_L17	24	43
hstam_4_h_1411_0023_L17	25	z6
hstam_4_h_1411_0023_L17	26	15
hstam_4_h_1411_0023_L17	27	60
hstam_4_h_1411_0023_L17	28	z4
hstam_4_h_1411_0023_L17	29	83
hstam_4_h_1411_0023_L17	30	43
hstam_4_h_1411_0023_L17	31	48
hstam_4_h_1411_0023_L17	32	47
hstam_4_h_1411_0023_L17	33	89
hstam_4_h_1411_0023_L17	34	97
hstam_4_h_1411_0023_L17	35	z7
hstam_4_h_1411_0023_L17	36	36
hstam_4_h_1411_0023_L17	37	z9
hstam_4_h_1411_0023_L17	38	7z
hstam_4_h_1411_0023_L17	39	84
hstam_4_h_1411_0023_L17	40	50
hstam_4_h_1411_0023_L18	1	61
hstam_4_h_1411_0023_L18	2	15
hstam_4_h_1411_0023_L18	3	13
hstam_4_h_1411_0023_L18	4	7z
hstam_4_h_1411_0023_L18	5	55
hstam_4_h_1411_0023_L18	6	91
hstam_4_h_1411_0023_L18	7	z6
hstam_4_h_1411_0023_L18	8	65
hstam_4_h_1411_0023_L18	9	6z
hstam_4_h_1411_0023_L18	10	31
hstam_4_h_1411_0023_L18	11	43
hstam_4_h_1411_0023_L18	12	61
hstam_4_h_1411_0023_L18	13	8z
hstam_4_h_1411_0023_L18	14	61
hstam_4_h_1411_0023_L18	15	98
hstam_4_h_1411_0023_L18	16	Y
hstam_4_h_1411_0023_L18	17	99
hstam_4_h_1411_0023_L18	18	77
hstam_4_h_1411_0023_L18	19	G
hstam_4_h_1411_0023_L18	20	zz
hstam_4_h_1411_0023_L18	21	49
hstam_4_h_1411_0023_L18	22	8z
hstam_4_h_1411_0023_L18	23	55
hstam_4_h_1411_0023_L18	24	44
hstam_4_h_1411_0023_L18	25	71
hstam_4_h_1411_0023_L18	26	Y
hstam_4_h_1411_0023_L18	27	30
hstam_4_h_1411_0023_L18	28	11
hstam_4_h_1411_0023_L18	29	z3
hstam_4_h_1411_0023_L18	30	60
hstam_4_h_1411_0023_L18	31	F
hstam_4_h_1411_0023_L18	32	z9
hstam_4_h_1411_0023_L18	33	z6
hstam_4_h_1411_0023_L18	34	15
hstam_4_h_1411_0023_L18	35	66
hstam_4_h_1411_0023_L18	36	z7
hstam_4_h_1411_0023_L18	37	3z
hstam_4_h_1411_0023_L18	38	z6
hstam_4_h_1411_0023_L18	39	97
hstam_4_h_1411_0023_L18	40	z1
hstam_4_h_1411_0023_L18	41	61
hstam_4_h_1411_0023_L18	42	ILLEGIBLE
hstam_4_h_1411_0023_L18	43	z6
hstam_4_h_1411_0023_L19	1	z7
hstam_4_h_1411_0023_L19	2	55
hstam_4_h_1411_0023_L19	3	31
hstam_4_h_1411_0023_L19	4	ILLEGIBLE
hstam_4_h_1411_0023_L19	5	71
hstam_4_h_1411_0023_L19	6	z8
hstam_4_h_1411_0023_L19	7	30
hstam_4_h_1411_0023_L19	8	ILLEGIBLE
hstam_4_h_1411_0023_L19	9	z3
hstam_4_h_1411_0023_L19	10	15
hstam_4_h_1411_0023_L19	11	11
hstam_4_h_1411_0023_L19	12	N
hstam_4_h_1411_0023_L19	13	z6
hstam_4_h_1411_0023_L19	14	61
hstam_4_h_1411_0023_L19	15	94
hstam_4_h_1411_0023_L19	16	79
hstam_4_h_1411_0023_L19	17	z5
hstam_4_h_1411_0023_L19	18	13
hstam_4_h_1411_0023_L19	19	z6
hstam_4_h_1411_0023_L19	20	D
hstam_4_h_1411_0023_L19	21	39
hstam_4_h_1411_0023_L19	22	H
hstam_4_h_1411_0023_L19	23	49
hstam_4_h_1411_0023_L19	24	74
hstam_4_h_1411_0023_L19	25	73
hstam_4_h_1411_0023_L19	26	37
hstam_4_h_1411_0023_L19	27	35
hstam_4_h_1411_0023_L19	28	78
hstam_4_h_1411_0023_L19	29	97
hstam_4_h_1411_0023_L19	30	V
hstam_4_h_1411_0023_L19	31	z6
hstam_4_h_1411_0023_L19	32	39
hstam_4_h_1411_0023_L19	33	15
hstam_4_h_1411_0023_L19	34	13
hstam_4_h_1411_0023_L19	35	37
hstam_4_h_1411_0023_L19	36	78
hstam_4_h_1411_0023_L19	37	z9
hstam_4_h_1411_0023_L19	38	11
hstam_4_h_1411_0023_L19	39	zz
hstam_4_h_1411_0023_L19	40	50
hstam_4_h_1411_0023_L20	1	z6
hstam_4_h_1411_0023_L20	2	30
hstam_4_h_1411_0023_L20	3	66
hstam_4_h_1411_0023_L20	4	84
hstam_4_h_1411_0023_L20	5	94
hstam_4_h_1411_0023_L20	6	35
hstam_4_h_1411_0023_L20	7	36
hstam_4_h_1411_0023_L20	8	57
hstam_4_h_1411_0023_L20	9	7z
hstam_4_h_1411_0023_L20	10	66
hstam_4_h_1411_0023_L20	11	z4
hstam_4_h_1411_0023_L20	12	ILLEGIBLE
hstam_4_h_1411_0023_L20	13	7z
hstam_4_h_1411_0023_L20	14	z6
hstam_4_h_1411_0023_L20	15	25
hstam_4_h_1411_0023_L20	16	90
hstam_4_h_1411_0023_L20	17	66
hstam_4_h_1411_0023_L20	18	8z
hstam_4_h_1411_0023_L20	19	61
hstam_4_h_1411_0023_L20	20	31
hstam_4_h_1411_0023_L20	21	3z
hstam_4_h_1411_0023_L20	22	30
hstam_4_h_1411_0023_L20	23	F
hstam_4_h_1411_0023_L20	24	56
hstam_4_h_1411_0023_L20	25	54
hstam_4_h_1411_0023_L20	26	48
hstam_4_h_1411_0023_L20	27	7z
hstam_4_h_1411_0023_L20	28	49
hstam_4_h_1411_0023_L20	29	83
hstam_4_h_1411_0023_L20	30	90
hstam_4_h_1411_0023_L20	31	58
hstam_4_h_1411_0023_L20	32	7z
hstam_4_h_1411_0023_L20	33	16
hstam_4_h_1411_0023_L20	34	40
hstam_4_h_1411_0023_L20	35	55
hstam_4_h_1411_0023_L20	36	15
hstam_4_h_1411_0023_L20	37	79
hstam_4_h_1411_0023_L20	38	zz
hstam_4_h_1411_0023_L21	1	0
hstam_4_h_1411_0023_L21	2	6z
hstam_4_h_1411_0023_L21	3	H
hstam_4_h_1411_0023_L21	4	79
hstam_4_h_1411_0023_L21	5	z9
hstam_4_h_1411_0023_L21	6	16
hstam_4_h_1411_0023_L21	7	50
hstam_4_h_1411_0023_L21	8	70
hstam_4_h_1411_0023_L21	9	zz
hstam_4_h_1411_0023_L21	10	54
hstam_4_h_1411_0023_L21	11	61
hstam_4_h_1411_0023_L21	12	31
hstam_4_h_1411_0023_L21	13	84
hstam_4_h_1411_0023_L21	14	5z
hstam_4_h_1411_0023_L21	15	71
hstam_4_h_1411_0023_L21	16	15
hstam_4_h_1411_0023_L21	17	35
hstam_4_h_1411_0023_L21	18	7z
hstam_4_h_1411_0023_L21	19	48
hstam_4_h_1411_0023_L21	20	83
hstam_4_h_1411_0023_L21	21	F
hstam_4_h_1411_0023_L21	22	71
hstam_4_h_1411_0023_L21	23	79
hstam_4_h_1411_0023_L21	24	30
hstam_4_h_1411_0023_L21	25	16
hstam_4_h_1411_0023_L21	26	7z
hstam_4_h_1411_0023_L21	27	25
hstam_4_h_1411_0023_L21	28	71
hstam_4_h_1411_0023_L21	29	zz
hstam_4_h_1411_0023_L21	30	54
hstam_4_h_1411_0023_L21	31	61
hstam_4_h_1411_0023_L21	32	44
hstam_4_h_1411_0023_L21	33	5z
hstam_4_h_1411_0023_L21	34	58
hstam_4_h_1411_0023_L21	35	z9
hstam_4_h_1411_0023_L21	36	61
hstam_4_h_1411_0023_L21	37	10
hstam_4_h_1411_0023_L21	38	49
hstam_4_h_1411_0023_L21	39	zz
hstam_4_h_1411_0023_L22	1	z8
hstam_4_h_1411_0023_L22	2	zz
hstam_4_h_1411_0023_L22	3	27
hstam_4_h_1411_0023_L22	4	11
hstam_4_h_1411_0023_L22	5	84
hstam_4_h_1411_0023_L22	6	91
hstam_4_h_1411_0023_L22	7	4
hstam_4_h_1411_0023_L22	8	8
hstam_4_h_1411_0023_L22	9	50
hstam_4_h_1411_0023_L22	10	z9
hstam_4_h_1411_0023_L22	11	15
hstam_4_h_1411_0023_L22	12	13
hstam_4_h_1411_0023_L22	13	z1
hstam_4_h_1411_0023_L22	14	55
hstam_4_h_1411_0023_L22	15	91
hstam_4_h_1411_0023_L22	16	z9
hstam_4_h_1411_0023_L22	17	97
hstam_4_h_1411_0023_L22	18	77
hstam_4_h_1411_0023_L22	19	93
hstam_4_h_1411_0023_L22	20	z7
hstam_4_h_1411_0023_L22	21	55
hstam_4_h_1411_0023_L22	22	77
hstam_4_h_1411_0023_L22	23	95
hstam_4_h_1411_0023_L22	24	30
hstam_4_h_1411_0023_L22	25	11
hstam_4_h_1411_0023_L22	26	43
hstam_4_h_1411_0023_L22	27	61
hstam_4_h_1411_0023_L22	28	S
hstam_4_h_1411_0023_L22	29	86
hstam_4_h_1411_0023_L22	30	z7
hstam_4_h_1411_0023_L22	31	16
hstam_4_h_1411_0023_L22	32	30
hstam_4_h_1411_0023_L22	33	25
hstam_4_h_1411_0023_L22	34	Y
hstam_4_h_1411_0023_L22	35	13
hstam_4_h_1411_0023_L22	36	84
hstam_4_h_1411_0023_L22	37	z6
hstam_4_h_1411_0023_L22	38	z1
hstam_4_h_1411_0023_L22	39	z4
hstam_4_h_1411_0023_L22	40	83
hstam_4_h_1411_0023_L22	41	37
hstam_4_h_1411_0023_L22	42	58
hstam_4_h_1411_0023_L23	1	97
hstam_4_h_1411_0023_L23	2	zz
hstam_4_h_1411_0023_L23	3	61
hstam_4_h_1411_0023_L23	4	83
hstam_4_h_1411_0023_L23	5	16
hstam_4_h_1411_0023_L23	6	30
hstam_4_h_1411_0023_L23	7	11
hstam_4_h_1411_0023_L23	8	z3
hstam_4_h_1411_0023_L23	9	97
hstam_4_h_1411_0023_L23	10	ILLEGIBLE
hstam_4_h_1411_0023_L23	11	84
hstam_4_h_1411_0023_L23	12	97
hstam_4_h_1411_0023_L23	13	ILLEGIBLE
hstam_4_h_1411_0023_L23	14	dato
hstam_4_h_1411_0023_L23	15	83
hstam_4_h_1411_0023_L23	16	66
hstam_4_h_1411_0023_L23	17	30
hstam_4_h_1411_0023_L23	18	z9
hstam_4_h_1411_0023_L23	19	16
hstam_4_h_1411_0023_L23	20	83
hstam_4_h_1411_0023_L23	21	94
hstam_4_h_1411_0023_L23	22	13
hstam_4_h_1411_0023_L23	23	5z
hstam_4_h_1411_0023_L23	24	58
hstam_4_h_1411_0023_L23	25	90
hstam_4_h_1411_0023_L23	26	58
hstam_4_h_1411_0023_L23	27	10
hstam_4_h_1411_0023_L23	28	30
hstam_4_h_1411_0023_L23	29	11
hstam_4_h_1411_0023_L23	30	zz
hstam_4_h_1411_0023_L23	31	z9
hstam_4_h_1411_0023_L23	32	61
hstam_4_h_1411_0023_L23	33	63
hstam_4_h_1411_0023_L23	34	74
hstam_4_h_1411_0023_L23	35	73
hstam_4_h_1411_0023_L23	36	83
hstam_4_h_1411_0023_L23	37	z7
hstam_4_h_1411_0023_L23	38	61
hstam_4_h_1411_0023_L23	39	65
hstam_4_h_1411_0023_L23	40	zz
hstam_4_h_1411_0023_L23	41	98
