line	pos	sign
11	48	44
11	49	ii
12	1	43
12	2	83
12	3	ii
12	4	A
12	5	40
12	6	88
12	7	37
12	8	i8
12	9	30
12	10	38
12	11	5i
12	12	73
12	13	i8
12	14	30
12	15	ii
12	16	D
12	17	60
12	18	i8
12	19	z6
12	20	37
12	21	6i
12	22	30
12	23	z778
12	24	83
12	25	67
12	26	70
12	27	zz
12	28	87
12	29	i3
12	30	7997
12	31	z5
12	32	35
12	33	z5
12	34	37
12	35	79
12	36	30
12	37	T
12	38	7i
12	39	ii
12	40	6i
12	41	A
12	42	90
12	43	V
12	44	60
12	45	87
12	46	4z
12	47	i8
13	1	4z
13	2	39
13	3	3i
13	4	X
13	5	o5
13	6	45
13	7	T
13	8	64
13	9	68
13	10	35
13	11	4z
13	12	58
13	13	97
13	14	68
13	15	79
13	16	7zi6
13	17	73
13	18	z8
13	19	8zi
13	20	zz
13	21	Xu5
13	22	55
13	23	78
13	24	8z
13	25	ii
13	26	z5
13	27	3i
13	28	ii
13	29	60
13	30	90
13	31	7i
13	32	76
13	33	79
13	34	9z
13	35	89
13	36	T
13	37	8i
13	38	83
13	39	68
13	40	G
13	41	44
13	42	9i
13	43	i8
13	44	z
13	45	8i
14	1	99
14	2	90
14	3	4
14	4	300
14	5	0z
14	6	0z
14	7	z8
14	8	55
14	9	44
14	10	7
14	11	36
14	12	ii
14	13	6
14	14	88
14	15	6i
14	16	zz
14	17	L
14	18	z73
14	19	z00
14	20	68
14	21	733i
14	22	73
14	23	z5
14	24	37
14	25	6i
14	26	zz
14	27	z7
14	28	36
14	29	z958
14	30	35
14	31	83
14	32	7z
14	33	ii
14	34	i6
14	35	30
14	36	z8
14	37	76
14	38	45
14	39	i686
14	40	88
14	41	36
14	42	60
14	43	88
14	44	6
14	45	303z
15	1	12
15	2	22
15	3	44
15	4	54
15	5	D
15	6	61
15	7	63
15	8	20
15	9	37
15	10	35
15	11	78
15	12	B
15	13	z73
15	14	z13
15	15	M
15	16	80
15	17	39
15	18	z73
15	19	44
15	20	77
15	21	4z
15	22	11
15	23	D443
15	24	16
15	25	8z73
15	26	25
15	27	11
15	28	z9
15	29	16
15	30	30
15	31	z08
15	32	Und
15	33	X
15	34	X
15	35	9z30
15	36	Q
15	37	44
15	38	6755
15	39	30
16	1	8
16	2	63
16	3	23
16	4	16
16	5	99
16	6	55
16	7	67
16	8	61
16	9	zz
16	10	Und
16	11	4z
16	12	36
16	13	1
16	14	z73
16	15	A71
16	16	z75
16	17	B
16	18	60
16	19	36
16	20	45
16	21	79
16	22	31
16	23	194
16	24	Und
16	25	86
16	26	88
16	27	z16
16	28	30
16	29	88
16	30	zz
16	31	43
16	32	61
16	33	z4
16	34	58
16	35	16
16	36	30
16	37	73
16	38	167
16	39	z61
16	40	zz
16	41	98
16	42	16
16	43	30
17	1	z10
17	2	zz
17	3	68
17	4	93
17	5	78
17	6	26
17	7	61
17	8	44
17	9	74
17	10	V
17	11	zz
17	12	4z
17	13	58
17	14	O
17	15	61
17	16	zz
17	17	67
17	18	16
17	19	77
17	20	4z
17	21	97
17	22	35
17	23	W
17	24	16
17	25	zz
17	26	58
17	27	zz
17	28	9z
17	29	35
17	30	z61
17	31	74
17	32	4z
17	33	16
17	34	zz
17	35	60
17	36	20
17	37	99
17	38	11
17	39	N
17	40	16
17	41	zz
17	42	40
17	43	71
17	44	4z
18	1	11
18	2	X
18	3	z9
18	4	zz
18	5	16
18	6	zz
18	7	Und
18	8	9z
18	9	70
18	10	zz
18	11	38
18	12	73
18	13	z66
18	14	30
18	15	7z
18	16	25
18	17	11
18	18	37
18	19	36
18	20	74
18	21	26
18	22	9z
18	23	73
18	24	R
18	25	61
18	26	63
18	27	67
18	28	55
18	29	Y
18	30	z6
18	31	55
18	32	ILLEGIBLE
18	33	66
18	34	63
18	35	7
18	36	ILLEGIBLE
18	37	ILLEGIBLE
18	38	K
18	39	98
18	40	45
18	41	N
18	42	61
18	43	74
18	44	zz
18	45	11
18	46	K
19	1	6
19	2	Y
19	3	78
19	4	Y
19	5	X
19	6	97
19	7	36
19	8	76
19	9	37
19	10	V
19	11	66
19	12	82
19	13	36
19	14	z87
19	15	79
19	16	25
19	17	35
19	18	67
19	19	61
19	20	75
19	21	58
19	22	93
19	23	97
19	24	68
19	25	35
19	26	N
19	27	9z
19	28	73
19	29	E
19	30	8z
19	31	8z
19	32	9z
19	33	55
19	34	zz
19	35	70
19	36	88
19	37	67
19	38	79
19	39	zz
19	40	61
19	41	77
19	42	75
19	43	zz
19	44	Y
19	45	F
19	46	16
19	47	zz
20	1	zz
20	2	61
20	3	16
20	4	69
20	5	58
20	6	4z
20	7	91
20	8	V
20	9	83
20	10	16
20	11	4z
20	12	86
20	13	30
20	14	G
20	15	61
20	16	zz
20	17	81
20	18	39
20	19	W
20	20	84
20	21	30
20	22	74
20	23	88
20	24	N
20	25	4z
20	26	98
20	27	61
20	28	30
20	29	32
20	30	16
20	31	zz
20	32	ILLEGIBLE
20	33	70
20	34	44
20	35	G
20	36	31
20	37	43
20	38	55
20	39	30
20	40	zz
20	41	11
20	42	73
20	43	73
20	44	zz
20	45	35
20	46	44
21	1	61
21	2	79
21	3	70
21	4	17
21	5	z5
21	6	44
21	7	W
21	8	16
21	9	zz
21	10	76
21	11	61
21	12	23
21	13	79
21	14	15
21	15	D
21	16	Y
21	17	44
21	18	69
21	19	73
21	20	99
21	21	N
21	22	39
21	23	zz
21	24	ILLEGIBLE
21	25	70
21	26	99
21	27	X
21	28	66
21	29	61
21	30	ILLEGIBLE
21	31	z9
21	32	98
21	33	71
21	34	30
21	35	32
21	36	zz
21	37	76
21	38	81
21	39	70
21	40	W
21	41	11
21	42	30
21	43	16
21	44	zz
21	45	99
21	46	70
21	47	W
21	48	84
21	49	63
22	1	88
22	2	73
22	3	25
22	4	74
22	5	27
22	6	25
22	7	30
22	8	ILLEGIBLE
22	9	16
22	10	98
22	11	71
22	12	97
22	13	3z
22	14	zz
22	15	16
22	16	67
22	17	16
22	18	30
22	19	z3
22	20	Y
22	21	zz
22	22	41
22	23	179
22	24	30
22	25	44
22	26	26
22	27	16
22	28	z4
22	29	91
22	30	11
22	31	98
22	32	z4
22	33	67
22	34	55
22	35	30
22	36	S
22	37	D
22	38	99
22	39	Y
22	40	N
22	41	90
22	42	55
22	43	76
22	44	63
22	45	16
22	46	zz
23	1	84
23	2	zz
23	3	Und
23	4	40
23	5	71
23	6	zz
23	7	73
23	8	97
23	9	9z
23	10	73
23	11	R
23	12	84
23	13	83
23	14	47
23	15	11
23	16	16
23	17	30
23	18	60
23	19	61
23	20	zz
23	21	77
23	22	74
23	23	35
23	24	9z
23	25	39
23	26	zz
23	27	F
23	28	D
23	29	88
23	30	20
23	31	16
23	32	30
23	33	67
23	34	36
23	35	16
23	36	74
23	37	61
23	38	13
23	39	D
23	40	68
23	41	67
23	42	66
23	43	13
23	44	61
23	45	63
24	1	85
24	2	71
24	3	39
24	4	30
24	5	D
24	6	11
24	7	30
24	8	16
24	9	44
24	10	9z
24	11	F
24	12	83
24	13	193
24	14	37
24	15	Y
24	16	H
24	17	32
24	18	36
24	19	39
24	20	99
24	21	9z
24	22	84
24	23	83
24	24	z73
24	25	X
24	26	37
24	27	39
24	28	N
24	29	77
24	30	Y
24	31	zz
24	32	Und
24	33	27
24	34	36
24	35	16
24	36	31
24	37	61
24	38	37
24	39	16
24	40	44
24	41	83
24	42	11
25	1	A
25	2	S
25	3	B
25	4	51
25	5	73
25	6	R
25	7	16
25	8	zz
25	9	97
25	10	36
25	11	F
25	12	D
25	13	O
25	14	41
25	15	38
25	16	51
25	17	79
25	18	43
25	19	79
25	20	21
25	21	35
25	22	Z
25	23	61
25	24	44
25	25	98
25	26	61
25	27	30
25	28	3z
25	29	16
25	30	zz
25	31	67
25	32	70
25	33	C
25	34	40
25	35	00
25	36	10
25	37	30
25	38	73
25	39	K
25	40	48
25	41	zz
25	42	40
25	43	70
25	44	zz
26	1	Q
26	2	16
26	3	zz
26	4	94
26	5	39
26	6	29
26	7	78
26	8	36
26	9	N
26	10	27
26	11	16
26	12	30
26	13	61
26	14	44
26	15	76
26	16	J
26	17	32
26	18	16
26	19	30
26	20	99
26	21	42
26	22	4z
26	23	16
26	24	21
26	25	25
26	26	91
26	27	79
26	28	43
26	29	16
26	30	25
26	31	61
26	32	44
26	33	79
26	34	W
26	35	77
26	36	42
26	37	60
26	38	40
26	39	98
26	40	55
26	41	30
26	42	27
26	43	36
27	1	Q
27	2	61
27	3	16
27	4	37
27	5	16
27	6	40
27	7	37
27	8	73
27	9	78
27	10	50
27	11	53
27	12	23
27	13	71
27	14	zz
27	15	27
27	16	11
27	17	43
27	18	16
27	19	F
27	20	88
27	21	38
27	22	51
27	23	16
27	24	71
27	25	35
27	26	44
27	27	zz
27	28	05
27	29	15
27	30	7z
27	31	11
27	32	30
27	33	55
27	34	10
27	35	61
27	36	25
27	37	zz
27	38	73
27	39	Y
27	40	44
27	41	11
27	42	44
27	43	99
27	44	55
28	1	ea
28	2	16
28	3	A
28	4	11
28	5	30
28	6	61
28	7	41
28	8	68
28	9	73
28	10	7z
28	11	70
28	12	14
28	13	4z
28	14	70
28	15	zz
28	16	S
28	17	W
28	18	92
28	19	Y
28	20	zz
28	21	16
28	22	51
28	23	71
28	24	43
28	25	16
28	26	15
28	27	Und
28	28	197
28	29	98
28	30	39
28	31	43
28	32	61
28	33	44
28	34	80
28	35	73
28	36	3i
28	37	O
28	38	70
28	39	70
28	40	16
28	41	99
28	42	13
29	1	30
29	2	A
29	3	11
29	4	78
29	5	30
29	6	54
29	7	61
29	8	R
29	9	3zb
29	10	F
29	11	37
29	12	70
29	13	30
29	14	25
29	15	16
29	16	zz
29	17	10
29	18	16
29	19	30
29	20	43
29	21	39
29	22	76
29	23	43
29	24	16
29	25	67
29	26	55
29	27	zz
29	28	38
29	29	5
29	30	79
29	31	76
29	32	37
29	33	11
29	34	36
29	35	60
29	36	F
29	37	N
29	38	zz
29	39	71
29	40	31
29	41	56
29	42	16
29	43	30
30	1	J
30	2	75
30	3	70
30	4	7z
30	5	60
30	6	30
30	7	73
30	8	68
30	9	95
30	10	N
30	11	98
30	12	11
30	13	27
30	14	16
30	15	30
30	16	Y
30	17	44
30	18	99
30	19	70
30	20	W
30	21	16
30	22	44
30	23	zz
30	24	55
30	25	7z
30	26	61
30	27	30
30	28	S
30	29	86
30	30	36
30	31	7z
30	32	zz
30	33	73
30	34	3z
30	35	16
30	36	30
30	37	77
30	38	Y
30	39	83
30	40	253
31	1	250
31	2	D
31	3	60
31	4	4
31	5	14
31	6	60
31	7	27
31	8	11
31	9	16
31	10	73
31	11	91
31	12	25
31	13	11
31	14	O
31	15	16
31	16	zz
31	17	71
31	18	B
31	19	16
31	20	99
31	21	Und
31	22	92
31	23	70
31	24	30
31	25	81
31	26	86
31	27	S
31	28	W
31	29	36
31	30	30
31	31	16
31	32	44
31	33	81
31	34	93
31	35	16
31	36	zz
31	37	137
32	1	14
32	2	61
32	3	16
32	4	30
32	5	zz
32	6	C
32	7	zz
32	8	60
32	9	73
32	10	79
32	11	71
32	12	25
32	13	4z
32	14	73
32	15	25
32	16	77
32	17	16
32	18	H
32	19	Und
32	20	O
32	21	24
32	22	38
32	23	51
32	24	16
32	25	S
32	26	D
32	27	4z
32	28	181
32	29	83
32	30	70
32	31	N
32	32	37
32	33	39
32	34	25
32	35	61
32	36	zz
32	37	67
32	38	73
32	39	25
32	40	B
32	41	29
32	42	84
33	1	39
33	2	90
33	3	30
33	4	16
33	5	60
33	6	13
33	7	J
33	8	61
33	9	11
33	10	zz
33	11	60
33	12	16
33	13	zz
33	14	41
33	15	30
33	16	73
33	17	44
33	18	55
33	19	76
33	20	49
33	21	30
33	22	4z
33	23	55
33	24	zz
33	25	39
33	26	Mc
33	27	85
33	28	N
33	29	53
33	30	66
33	31	4
33	32	18
33	33	##
33	34	G
33	35	F
33	36	63
33	37	11
33	38	41
33	39	5z
33	40	71
33	41	3i
33	42	16
33	43	4z
34	1	21
34	2	27
34	3	G
34	4	21
34	5	77
34	6	73
34	7	70
34	8	16
34	9	54
34	10	61
34	11	30
34	12	60
34	13	S
34	14	N
34	15	88
34	16	B
34	17	48
34	18	H
34	19	37
34	20	Y
34	21	99
34	22	16
34	23	36
34	24	53
34	25	z60
34	26	36
34	27	90
34	28	73
34	29	77
34	30	73
34	31	1
34	32	78
34	33	16
34	34	N
34	35	60
34	36	F
34	37	61
34	38	7z
34	39	16
34	40	60
34	41	3111
34	42	##
35	1	39
35	2	10
35	3	10
35	4	88
35	5	10
35	6	39
35	7	z
35	8	38
35	9	51
35	10	16
35	11	44
35	12	S
35	13	D
35	14	37
35	15	11
35	16	30
35	17	60
35	18	16
35	19	30
35	20	58
35	21	z
35	22	29
35	23	16
35	24	30
35	25	z
35	26	36
35	27	44
35	28	z
35	29	15
35	30	88
35	31	z
35	32	60
35	33	16
35	34	30
35	35	23
35	36	7
35	37	z
35	38	60
35	39	16
35	40	30
35	41	73
35	42	26
35	43	61
35	44	z
36	1	O
36	2	61
36	3	7z
36	4	16
36	5	44
36	6	37
36	7	73
36	8	z
36	9	79
36	10	63
36	11	[PLAIN:bin dab allß so muß zu fordern was fleiß haben allein]
36	12	z
36	13	16
36	14	54
36	15	61
36	16	z
36	17	S
36	18	W
36	19	44
36	20	87
36	21	4z
36	22	88
36	23	31
36	24	43
37	1	z
37	2	16
37	3	30
37	4	71
37	5	73
37	6	99
37	7	38
37	8	57
37	9	16
37	10	30
37	11	ILLEGIBLE
37	12	ILLEGIBLE
37	13	11
37	14	3z
37	15	16
37	16	30
37	17	76
37	18	16
37	19	z
37	20	61
37	21	H
37	22	48
37	23	z
37	24	73
37	25	67
37	26	84
37	27	75
37	28	38
37	29	73
37	30	R
37	31	61
37	32	z4
37	33	z6
37	34	39
37	35	z
37	36	z6
37	37	16
37	38	z
37	39	98
37	40	61
37	41	z
37	42	71
37	43	D
37	44	16
37	45	H
37	46	ILLEGIBLE
38	1	80
38	2	39
38	3	30
38	4	53
38	5	50
38	6	91
38	7	G
38	8	3z
38	9	16
38	10	4z
38	11	11
38	12	R
38	13	z
38	14	16
38	15	8z
38	16	61
38	17	z
38	18	13
38	19	35
38	20	78
38	21	z6
38	22	79
38	23	31
38	24	ILLEGIBLE
38	25	11
38	26	L
38	27	3z
38	28	16
38	29	56
38	30	V
38	31	z8
38	32	H
38	33	61
38	34	74
38	35	79
38	36	30
38	37	F
38	38	58
38	39	76
38	40	79
38	41	z5
38	42	99
38	43	16
38	44	z9
38	45	z6
38	46	[PLAIN:aus]
38	47	55
38	48	10
38	49	4z
38	50	ILLEGIBLE
39	1	30
39	2	16
39	3	z
39	4	16
39	5	z6
39	6	3z
39	7	16
39	8	30
39	9	3z
39	10	16
39	11	z
39	12	[PLAIN:welfat das frinom fing forüben nach maening kagen wiedert alsint frim]
39	13	71
39	14	83
39	15	z6
39	16	65
39	17	16
39	18	74
39	19	7z
39	20	78
39	21	88
40	1	60
40	2	11
40	3	73
40	4	31
40	5	58
40	6	73
40	7	z
40	8	3z
40	9	16
40	10	56
40	11	38
40	12	73
40	13	44
40	14	38
40	15	78
40	16	71
40	17	74
40	18	73
40	19	37
40	20	39
40	21	W
40	22	1z6
40	23	Und
40	24	153
40	25	z7
40	26	36
40	27	74
40	28	16
40	29	z
40	30	77
40	31	73
40	32	R
40	33	61
40	34	97
40	35	41
40	36	7z
40	37	71
40	38	z
40	39	Und
40	40	37
40	41	36
40	42	16
40	43	76
40	44	70
40	45	99
41	1	41
41	2	13
41	3	11
41	4	6
41	5	40
41	6	71
41	7	50
41	8	16
41	9	99
41	10	z6
41	11	54
41	12	61
41	13	7z
41	14	16
41	15	z
41	16	37
41	17	16
41	18	30
41	19	27
41	20	16
41	21	z
41	22	7
41	23	45
41	24	ILLEGIBLE
41	25	36
41	26	16
41	27	ILLEGIBLE
41	28	4z
41	29	36
41	30	A
41	31	95
41	32	ILLEGIBLE
41	33	66
41	34	z1
41	35	z5
41	36	79
41	37	39
41	38	H
41	39	1
41	40	55
41	41	z
41	42	38
41	43	16
42	1	31
42	2	16
42	3	56
42	4	16
42	5	6
42	6	z
42	7	3
42	8	56
42	9	88
42	10	F
42	11	16
42	12	30
42	13	53
42	14	78
42	15	70
42	16	z6
42	17	5z
42	18	84
42	19	36
42	20	56
42	21	38
42	22	78
42	23	16
42	24	71
42	25	11
42	26	X
42	27	84
42	28	63
42	29	88
42	30	48
42	31	30
42	32	O
42	33	55
42	34	L
42	35	16
42	36	z9
42	37	A
42	38	X
42	39	X
42	40	ILLEGIBLE
42	41	4
42	42	78
42	43	79
42	44	7z
43	1	z5
43	2	73
43	3	z
43	4	z8
43	5	9z
43	6	7z6
43	7	ILLEGIBLE
43	8	61
43	9	z
43	10	81
43	11	39
43	12	W
43	13	Und
43	14	97
43	15	16
43	16	53
43	17	70
43	18	W
43	19	7
43	20	10
43	21	79
43	22	97
43	23	17
43	24	F
43	25	4z3
43	26	16
43	27	10
43	28	ILLEGIBLE
43	29	z
43	30	Und
43	31	z7
43	32	40
43	33	30
43	34	90
43	35	88
43	36	Y
43	37	z
43	38	61
43	39	76
43	40	30
43	41	71
43	42	38
43	43	51
44	1	11
44	2	z
44	3	61
44	4	30
44	5	99
44	6	G
44	7	z
44	8	16
44	9	44
44	10	98
44	11	73
44	12	H
44	13	79
44	14	83
44	15	4z
44	16	11
44	17	A
44	18	76
44	19	z5
44	20	36
44	21	z
44	22	4z3
44	23	16
44	24	44
44	25	98
44	26	11
44	27	[PLAIN:ILLEGIBLE]
44	28	#
44	29	z7
44	30	73
44	31	N
44	32	73
44	33	7z
44	34	63
44	35	55
44	36	H
44	37	61
44	38	74
