line	pos	sign
11	48	44
11	49	ii
12	1	43
12	2	83
12	3	ii
12	4	A
12	5	40
12	6	88
12	7	37
12	8	i8
12	9	30
12	10	38
12	11	5i
12	12	73
12	13	i8
12	14	30
12	15	ii
12	16	D
12	17	60
12	18	i8
12	19	z6
12	20	37
12	21	6i
12	22	30
12	23	z778
12	24	83
12	25	67
12	26	70
12	27	zz
12	28	87
12	29	i3
12	30	7997
12	31	z5
12	32	35
12	33	z5
12	34	37
12	35	79
12	36	30
12	37	T
12	38	7i
12	39	ii
12	40	6i
12	41	A
12	42	90
12	43	V
12	44	60
12	45	87
12	46	4z
12	47	i8
13	1	4z
13	2	39
13	3	3i
13	4	X
13	5	o5
13	6	45
13	7	T
13	8	64
13	9	68
13	10	35
13	11	4z
13	12	58
13	13	97
13	14	68
13	15	79
13	16	7zi6
13	17	73
13	18	z8
13	19	8zi
13	20	zz
13	21	Xu5
13	22	55
13	23	78
13	24	8z
13	25	ii
13	26	z5
13	27	3i
13	28	ii
13	29	60
13	30	90
13	31	7i
13	32	76
13	33	79
13	34	9z
13	35	89
13	36	T
13	37	8i
13	38	83
13	39	68
13	40	G
13	41	44
13	42	9i
13	43	i8
13	44	z
13	45	8i
14	1	99
14	2	90
14	3	4
14	4	300
14	5	0z
14	6	0z
14	7	z8
14	8	55
14	9	44
14	10	7
14	11	36
14	12	ii
14	13	6
14	14	88
14	15	6i
14	16	zz
14	17	L
14	18	z73
14	19	z00
14	20	68
14	21	733i
14	22	73
14	23	z5
14	24	37
14	25	6i
14	26	zz
14	27	z7
14	28	36
14	29	z958
14	30	35
14	31	83
14	32	7z
14	33	ii
14	34	i6
14	35	30
14	36	z8
14	37	76
14	38	45
14	39	i686
14	40	88
14	41	36
14	42	60
14	43	88
14	44	6
14	45	303z
