line	pos	sign
hstam_4_h_1411_0023_L17	12	61
hstam_4_h_1411_0023_L17	13	zz
hstam_4_h_1411_0023_L17	14	60
hstam_4_h_1411_0023_L17	15	83
hstam_4_h_1411_0023_L17	16	58
hstam_4_h_1411_0023_L17	17	97
hstam_4_h_1411_0023_L17	18	z7
hstam_4_h_1411_0023_L17	19	66
hstam_4_h_1411_0023_L17	20	16
hstam_4_h_1411_0023_L17	21	z4
hstam_4_h_1411_0023_L17	22	79
hstam_4_h_1411_0023_L17	23	97
hstam_4_h_1411_0023_L17	24	43
hstam_4_h_1411_0023_L17	25	16
hstam_4_h_1411_0023_L17	26	15
hstam_4_h_1411_0023_L17	27	60
hstam_4_h_1411_0023_L17	28	z4
hstam_4_h_1411_0023_L17	29	83
hstam_4_h_1411_0023_L17	30	43
hstam_4_h_1411_0023_L17	31	48
hstam_4_h_1411_0023_L17	32	47
hstam_4_h_1411_0023_L17	33	89
hstam_4_h_1411_0023_L17	34	97
hstam_4_h_1411_0023_L17	35	z7
hstam_4_h_1411_0023_L17	36	36
hstam_4_h_1411_0023_L17	37	z9
hstam_4_h_1411_0023_L17	38	70
hstam_4_h_1411_0023_L17	39	84
hstam_4_h_1411_0023_L17	40	50
hstam_4_h_1411_0023_L18	1	61
hstam_4_h_1411_0023_L18	2	15
hstam_4_h_1411_0023_L18	3	13
hstam_4_h_1411_0023_L18	4	7z
hstam_4_h_1411_0023_L18	5	55
hstam_4_h_1411_0023_L18	6	91
hstam_4_h_1411_0023_L18	7	16
hstam_4_h_1411_0023_L18	8	65
hstam_4_h_1411_0023_L18	9	6z
hstam_4_h_1411_0023_L18	10	31
hstam_4_h_1411_0023_L18	11	43
hstam_4_h_1411_0023_L18	12	61
hstam_4_h_1411_0023_L18	13	8z
hstam_4_h_1411_0023_L18	14	61
hstam_4_h_1411_0023_L18	15	98
hstam_4_h_1411_0023_L18	16	Y
hstam_4_h_1411_0023_L18	17	99
hstam_4_h_1411_0023_L18	18	77
hstam_4_h_1411_0023_L18	19	G
hstam_4_h_1411_0023_L18	20	zz
hstam_4_h_1411_0023_L18	21	49
hstam_4_h_1411_0023_L18	22	8z
hstam_4_h_1411_0023_L18	23	55
hstam_4_h_1411_0023_L18	24	44
hstam_4_h_1411_0023_L18	25	41
hstam_4_h_1411_0023_L18	26	1
hstam_4_h_1411_0023_L18	27	30
hstam_4_h_1411_0023_L18	28	11
hstam_4_h_1411_0023_L18	29	z3
hstam_4_h_1411_0023_L18	30	60
hstam_4_h_1411_0023_L18	31	F
hstam_4_h_1411_0023_L18	32	z9
hstam_4_h_1411_0023_L18	33	16
hstam_4_h_1411_0023_L18	34	15
hstam_4_h_1411_0023_L18	35	66
hstam_4_h_1411_0023_L18	36	z7
hstam_4_h_1411_0023_L18	37	3z
hstam_4_h_1411_0023_L18	38	16
hstam_4_h_1411_0023_L18	39	97
hstam_4_h_1411_0023_L18	40	z1
hstam_4_h_1411_0023_L18	41	61
hstam_4_h_1411_0023_L18	42	H
hstam_4_h_1411_0023_L18	43	16
hstam_4_h_1411_0023_L19	1	z7
hstam_4_h_1411_0023_L19	2	55
hstam_4_h_1411_0023_L19	3	31
hstam_4_h_1411_0023_L19	4	p
hstam_4_h_1411_0023_L19	5	71
hstam_4_h_1411_0023_L19	6	48
hstam_4_h_1411_0023_L19	7	30
hstam_4_h_1411_0023_L19	8	7z
hstam_4_h_1411_0023_L19	9	z3
hstam_4_h_1411_0023_L19	10	15
hstam_4_h_1411_0023_L19	11	N
hstam_4_h_1411_0023_L19	12	N
hstam_4_h_1411_0023_L19	13	z6
hstam_4_h_1411_0023_L19	14	61
hstam_4_h_1411_0023_L19	15	9z
hstam_4_h_1411_0023_L19	16	79
hstam_4_h_1411_0023_L19	17	z5
hstam_4_h_1411_0023_L19	18	13
hstam_4_h_1411_0023_L19	19	66
hstam_4_h_1411_0023_L19	20	D
hstam_4_h_1411_0023_L19	21	39
hstam_4_h_1411_0023_L19	22	H
hstam_4_h_1411_0023_L19	23	49
hstam_4_h_1411_0023_L19	24	74
hstam_4_h_1411_0023_L19	25	73
hstam_4_h_1411_0023_L19	26	37
hstam_4_h_1411_0023_L19	27	35
hstam_4_h_1411_0023_L19	28	78
hstam_4_h_1411_0023_L19	29	97
hstam_4_h_1411_0023_L19	30	V
hstam_4_h_1411_0023_L19	31	z6
hstam_4_h_1411_0023_L19	32	39
hstam_4_h_1411_0023_L19	33	15
hstam_4_h_1411_0023_L19	34	13
hstam_4_h_1411_0023_L19	35	37
hstam_4_h_1411_0023_L19	36	78
hstam_4_h_1411_0023_L19	37	z9
hstam_4_h_1411_0023_L19	38	16
hstam_4_h_1411_0023_L19	39	zz
hstam_4_h_1411_0023_L19	40	1
hstam_4_h_1411_0023_L19	41	z50
hstam_4_h_1411_0023_L20	1	16
hstam_4_h_1411_0023_L20	2	30
hstam_4_h_1411_0023_L20	3	66
hstam_4_h_1411_0023_L20	4	84
hstam_4_h_1411_0023_L20	5	94
hstam_4_h_1411_0023_L20	6	35
hstam_4_h_1411_0023_L20	7	36
hstam_4_h_1411_0023_L20	8	57
hstam_4_h_1411_0023_L20	9	7z
hstam_4_h_1411_0023_L20	10	66
hstam_4_h_1411_0023_L20	11	z4
hstam_4_h_1411_0023_L20	12	Nur
hstam_4_h_1411_0023_L20	13	7z
hstam_4_h_1411_0023_L20	14	16
hstam_4_h_1411_0023_L20	15	z5
hstam_4_h_1411_0023_L20	16	90
hstam_4_h_1411_0023_L20	17	66
hstam_4_h_1411_0023_L20	18	8z
hstam_4_h_1411_0023_L20	19	61
hstam_4_h_1411_0023_L20	20	31
hstam_4_h_1411_0023_L20	21	3z
hstam_4_h_1411_0023_L20	22	30
hstam_4_h_1411_0023_L20	23	F
hstam_4_h_1411_0023_L20	24	56
hstam_4_h_1411_0023_L20	25	54
hstam_4_h_1411_0023_L20	26	48
hstam_4_h_1411_0023_L20	27	7z
hstam_4_h_1411_0023_L20	28	49
hstam_4_h_1411_0023_L20	29	83
hstam_4_h_1411_0023_L20	30	90
hstam_4_h_1411_0023_L20	31	58
hstam_4_h_1411_0023_L20	32	76
hstam_4_h_1411_0023_L20	33	16
hstam_4_h_1411_0023_L20	34	40
hstam_4_h_1411_0023_L20	35	55
hstam_4_h_1411_0023_L20	36	15
hstam_4_h_1411_0023_L20	37	79
hstam_4_h_1411_0023_L20	38	zz
hstam_4_h_1411_0023_L21	1	O
hstam_4_h_1411_0023_L21	2	6z
hstam_4_h_1411_0023_L21	3	H
hstam_4_h_1411_0023_L21	4	79
hstam_4_h_1411_0023_L21	5	z9
hstam_4_h_1411_0023_L21	6	16
hstam_4_h_1411_0023_L21	7	50
hstam_4_h_1411_0023_L21	8	90
hstam_4_h_1411_0023_L21	9	zz
hstam_4_h_1411_0023_L21	10	54
hstam_4_h_1411_0023_L21	11	61
hstam_4_h_1411_0023_L21	12	31
hstam_4_h_1411_0023_L21	13	87
hstam_4_h_1411_0023_L21	14	5z
hstam_4_h_1411_0023_L21	15	71
hstam_4_h_1411_0023_L21	16	15
hstam_4_h_1411_0023_L21	17	35
hstam_4_h_1411_0023_L21	18	74
hstam_4_h_1411_0023_L21	19	48
hstam_4_h_1411_0023_L21	20	83
hstam_4_h_1411_0023_L21	21	F
hstam_4_h_1411_0023_L21	22	71
hstam_4_h_1411_0023_L21	23	79
hstam_4_h_1411_0023_L21	24	30
hstam_4_h_1411_0023_L21	25	16
hstam_4_h_1411_0023_L21	26	7z
hstam_4_h_1411_0023_L21	27	z5
hstam_4_h_1411_0023_L21	28	71
hstam_4_h_1411_0023_L21	29	zz
hstam_4_h_1411_0023_L21	30	54
hstam_4_h_1411_0023_L21	31	61
hstam_4_h_1411_0023_L21	32	44
hstam_4_h_1411_0023_L21	33	5z
hstam_4_h_1411_0023_L21	34	58
hstam_4_h_1411_0023_L21	35	z9
hstam_4_h_1411_0023_L21	36	61
hstam_4_h_1411_0023_L21	37	10
hstam_4_h_1411_0023_L21	38	49
hstam_4_h_1411_0023_L21	39	z
hstam_4_h_1411_0023_L22	1	z8
hstam_4_h_1411_0023_L22	2	zz
hstam_4_h_1411_0023_L22	3	27
hstam_4_h_1411_0023_L22	4	11
hstam_4_h_1411_0023_L22	5	84
hstam_4_h_1411_0023_L22	6	91
hstam_4_h_1411_0023_L22	7	48
hstam_4_h_1411_0023_L22	8	50
hstam_4_h_1411_0023_L22	9	z9
hstam_4_h_1411_0023_L22	10	15
hstam_4_h_1411_0023_L22	11	13
hstam_4_h_1411_0023_L22	12	z1
hstam_4_h_1411_0023_L22	13	55
hstam_4_h_1411_0023_L22	14	91
hstam_4_h_1411_0023_L22	15	z9
hstam_4_h_1411_0023_L22	16	97
hstam_4_h_1411_0023_L22	17	77
hstam_4_h_1411_0023_L22	18	93
hstam_4_h_1411_0023_L22	19	z7
hstam_4_h_1411_0023_L22	20	55
hstam_4_h_1411_0023_L22	21	77
hstam_4_h_1411_0023_L22	22	95
hstam_4_h_1411_0023_L22	23	30
hstam_4_h_1411_0023_L22	24	11
hstam_4_h_1411_0023_L22	25	43
hstam_4_h_1411_0023_L22	26	61
hstam_4_h_1411_0023_L22	27	S
hstam_4_h_1411_0023_L22	28	86
hstam_4_h_1411_0023_L22	29	z7
hstam_4_h_1411_0023_L22	30	16
hstam_4_h_1411_0023_L22	31	30
hstam_4_h_1411_0023_L22	32	z5
hstam_4_h_1411_0023_L22	33	Y
hstam_4_h_1411_0023_L22	34	13
hstam_4_h_1411_0023_L22	35	84
hstam_4_h_1411_0023_L22	36	z6
hstam_4_h_1411_0023_L22	37	z1
hstam_4_h_1411_0023_L22	38	z4
hstam_4_h_1411_0023_L22	39	83
hstam_4_h_1411_0023_L22	40	37
hstam_4_h_1411_0023_L22	41	58
hstam_4_h_1411_0023_L23	1	97
hstam_4_h_1411_0023_L23	2	zz
hstam_4_h_1411_0023_L23	3	61
hstam_4_h_1411_0023_L23	4	83
hstam_4_h_1411_0023_L23	5	16
hstam_4_h_1411_0023_L23	6	30
hstam_4_h_1411_0023_L23	7	11
hstam_4_h_1411_0023_L23	8	z39
hstam_4_h_1411_0023_L23	9	76
hstam_4_h_1411_0023_L23	10	84
hstam_4_h_1411_0023_L23	11	97
hstam_4_h_1411_0023_L23	12	bis
hstam_4_h_1411_0023_L23	13	dato
hstam_4_h_1411_0023_L23	14	83
hstam_4_h_1411_0023_L23	15	66
hstam_4_h_1411_0023_L23	16	30
hstam_4_h_1411_0023_L23	17	z9
hstam_4_h_1411_0023_L23	18	16
hstam_4_h_1411_0023_L23	19	83
hstam_4_h_1411_0023_L23	20	94
hstam_4_h_1411_0023_L23	21	13
hstam_4_h_1411_0023_L23	22	5z
hstam_4_h_1411_0023_L23	23	58
hstam_4_h_1411_0023_L23	24	90
hstam_4_h_1411_0023_L23	25	58
hstam_4_h_1411_0023_L23	26	10
hstam_4_h_1411_0023_L23	27	30
hstam_4_h_1411_0023_L23	28	11
hstam_4_h_1411_0023_L23	29	zz
hstam_4_h_1411_0023_L23	30	z9
hstam_4_h_1411_0023_L23	31	61
hstam_4_h_1411_0023_L23	32	63
hstam_4_h_1411_0023_L23	33	74
hstam_4_h_1411_0023_L23	34	73
hstam_4_h_1411_0023_L23	35	83
hstam_4_h_1411_0023_L23	36	z76
hstam_4_h_1411_0023_L23	37	61
hstam_4_h_1411_0023_L23	38	65
hstam_4_h_1411_0023_L23	39	zz
hstam_4_h_1411_0023_L23	40	98
