line	position	sign	confidence
04614_p3_L05_b	13	36	H
04614_p3_L05_b	14	27	H
04614_p3_L05_b	15	82	H
04614_p3_L05_b	16	61	H
04614_p3_L05_b	17	95	H
04614_p3_L05_b	18	7	H
04614_p3_L05_b	19	21	H
04614_p3_L05_b	20	29	H
04614_p3_L05_b	21	123	H
04614_p3_L05_c	1	2	H
04614_p3_L05_c	2	10	H
04614_p3_L05_c	3	40	H
04614_p3_L05_c	4	30	H
04614_p3_L05_c	5	15	H
04614_p3_L05_c	6	7	H
04614_p3_L05_c	7	36	H
04614_p3_L05_c	8	112	H
04614_p3_L05_c	9	21	H
04614_p3_L05_c	10	102	H
04614_p3_L05_c	11	6	H
04614_p3_L05_c	12	2	H
04614_p3_L05_c	13	26	H
04614_p3_L05_c	14	21	H
04614_p3_L05_c	15	62	H
04614_p3_L05_c	16	31	H
04614_p3_L05_c	17	61	H
04614_p3_L05_c	18	101	H
04614_p3_L05_c	19	2	H
04614_p3_L05_c	20	77	H
04614_p3_L05_c	21	21	H
04614_p3_L05_c	22	84	H
04614_p3_L05_d	1	18	H
04614_p3_L05_d	2	37	H
04614_p3_L05_d	3	62	H
04614_p3_L05_d	4	60	H
04614_p3_L05_d	5	51	H
04614_p3_L05_d	6	112	H
04614_p3_L05_d	7	82	H
04614_p3_L05_d	8	78	H
04614_p3_L05_d	9	104	H
04614_p3_L05_d	10	71	H
04614_p3_L05_d	11	32	H
04614_p3_L05_d	12	82	H
04614_p3_L05_d	13	102	H
04614_p3_L05_d	14	3	H
04614_p3_L05_d	15	79	H
04614_p3_L05_d	16	97	H
04614_p3_L05_d	17	7	H
04614_p3_L05_d	18	40	H
04614_p3_L05_d	19	81	H
04614_p3_L05_d	20	4	H
04614_p3_L05_d	21	122	H
04614_p3_L06_a	1	81	H
04614_p3_L06_a	2	5	H
04614_p3_L06_a	3	87	H
04614_p3_L06_a	4	62	H
04614_p3_L06_a	5	102	H
04614_p3_L06_a	6	26	H
04614_p3_L06_a	7	64	H
04614_p3_L06_a	8	2	H
04614_p3_L06_a	9	31	H
04614_p3_L06_a	10	40	H
04614_p3_L06_a	11	2	H
04614_p3_L06_a	12	81	H
04614_p3_L06_a	13	70	H
04614_p3_L06_a	14	6	H
04614_p3_L06_a	15	3	H
04614_p3_L06_a	16	81	H
04614_p3_L06_a	17	31	H
04614_p3_L06_a	18	21	H
04614_p3_L06_a	19	61	H
04614_p3_L06_a	20	71	H
04614_p3_L06_a	21	32	H
04614_p3_L06_a	22	82	H
04614_p3_L06_b	1	6	H
04614_p3_L06_b	2	36	H
04614_p3_L06_b	3	27	H
04614_p3_L06_b	4	102	H
04614_p3_L06_b	5	40	H
04614_p3_L06_b	6	7	H
04614_p3_L06_b	7	38	H
04614_p3_L06_b	8	26	H
04614_p3_L06_b	9	30	H
04614_p3_L06_b	10	72	H
04614_p3_L06_b	11	62	H
04614_p3_L06_b	12	40	H
04614_p3_L06_b	13	82	H
04614_p3_L06_b	14	27	H
04614_p3_L06_b	15	17	H
04614_p3_L06_b	16	36	H
04614_p3_L06_b	17	82	H
04614_p3_L06_b	18	111	H
04614_p3_L06_b	19	18	H
04614_p3_L06_b	20	38	H
04614_p3_L06_b	21	82	H
04614_p3_L06_b	22	61	H
04614_p3_L06_b	23	40	H
04614_p3_L06_b	24	111	H
04614_p3_L06_c	1	31	H
04614_p3_L06_c	2	21	H
04614_p3_L06_c	3	85	H
04614_p3_L06_c	4	112	H
04614_p3_L06_c	5	102	H
04614_p3_L06_c	6	84	H
04614_p3_L06_c	7	39	H
04614_p3_L06_c	8	12	H
04614_p3_L06_c	9	123	H
04614_p3_L06_c	10	38	H
04614_p3_L06_c	11	29	H
04614_p3_L06_c	12	13	H
04614_p3_L06_c	13	21	H
04614_p3_L06_c	14	7	H
04614_p3_L06_c	15	14	H
04614_p3_L06_c	16	22	H
04614_p3_L06_c	17	83	H
04614_p3_L06_c	18	85	H
04614_p3_L06_c	19	2	H
04614_p3_L06_c	20	72	H
04614_p3_L06_c	21	6	H
04614_p3_L06_d	1	20	H
04614_p3_L06_d	2	35	H
04614_p3_L06_d	3	82	H
04614_p3_L06_d	4	72	H
04614_p3_L06_d	5	83	H
04614_p3_L06_d	6	4	H
04614_p3_L06_d	7	84	H
04614_p3_L06_d	8	95	H
04614_p3_L06_d	9	40	H
04614_p3_L06_d	10	102	H
04614_p3_L06_d	11	26	H
04614_p3_L06_d	12	31	H
04614_p3_L06_d	13	17	H
04614_p3_L06_d	14	38	H
04614_p3_L06_d	15	81	H
04614_p3_L06_d	16	40	H
04614_p3_L06_d	17	1	H
04614_p3_L06_d	18	91	H
04614_p3_L06_d	19	21	H
04614_p3_L06_d	20	61	H
04614_p3_L06_d	21	2	H
04614_p3_L06_d	22	77	H
04614_p3_L07_a	1	3	H
04614_p3_L07_a	2	13	H
04614_p3_L07_a	3	112	H
04614_p3_L07_a	4	82	H
04614_p3_L07_a	5	17	H
04614_p3_L07_a	6	36	H
04614_p3_L07_a	7	81	H
04614_p3_L07_a	8	112	H
04614_p3_L07_a	9	7	H
04614_p3_L07_a	10	2	H
04614_p3_L07_a	11	12	H
04614_p3_L07_a	12	8	H
04614_p3_L07_a	13	38	H
04614_p3_L07_a	14	113	H
04614_p3_L07_a	15	21	H
04614_p3_L07_a	16	9	H
04614_p3_L07_a	17	102	H
04614_p3_L07_a	18	31	H
04614_p3_L07_a	19	21	H
04614_p3_L07_a	20	81	H
04614_p3_L07_a	21	32	H
04614_p3_L07_a	22	21	H
04614_p3_L07_a	23	61	H
04614_p3_L07_a	24	101	H
04614_p3_L07_b	1	2	H
04614_p3_L07_b	2	26	H
04614_p3_L07_b	3	72	H
04614_p3_L07_b	4	96	H
04614_p3_L07_b	5	82	H
04614_p3_L07_b	6	22	H
04614_p3_L07_b	7	12	H
04614_p3_L07_b	8	7	H
04614_p3_L07_b	9	36	H
04614_p3_L07_b	10	22	H
04614_p3_L07_b	11	40	H
04614_p3_L07_b	12	2	H
04614_p3_L07_b	13	103	H
04614_p3_L07_b	14	7	H
04614_p3_L07_b	15	37	H
04614_p3_L07_b	16	27	H
04614_p3_L07_b	17	10	H
04614_p3_L07_b	18	40	H
04614_p3_L07_b	19	77	H
04614_p3_L07_b	20	36	H
04614_p3_L07_b	21	81	L
04614_p3_L07_b	22	5	L
04614_p3_L07_c	1	19	H
04614_p3_L07_c	2	36	H
04614_p3_L07_c	3	62	H
04614_p3_L07_c	4	3	H
04614_p3_L07_c	5	32	H
04614_p3_L07_c	6	78	H
04614_p3_L07_c	7	37	H
04614_p3_L07_c	8	73	H
04614_p3_L07_c	9	6	H
04614_p3_L07_c	10	26	H
04614_p3_L07_c	11	32	H
04614_p3_L07_c	12	81	H
04614_p3_L07_c	13	79	H
04614_p3_L07_c	14	82	H
04614_p3_L07_c	15	272	H
04614_p3_L07_c	16	82	H
04614_p3_L07_c	17	4	H
04614_p3_L07_c	18	71	H
04614_p3_L07_c	19	61	H
04614_p3_L07_c	20	28	H
04614_p3_L07_c	21	121	H
04614_p3_L07_d	1	18	H
04614_p3_L07_d	2	39	H
04614_p3_L07_d	3	81	H
04614_p3_L07_d	4	5	H
04614_p3_L07_d	5	6	H
04614_p3_L07_d	6	40	H
04614_p3_L07_d	7	26	H
04614_p3_L07_d	8	90	H
04614_p3_L07_d	9	36	H
04614_p3_L07_d	10	27	H
04614_p3_L07_d	11	102	H
04614_p3_L07_d	12	9	H
04614_p3_L07_d	13	4	H
04614_p3_L07_d	14	25	H
04614_p3_L07_d	15	71	H
04614_p3_L07_d	16	10	H
04614_p3_L07_d	17	1	H
04614_p3_L07_d	18	31	H
04614_p3_L07_d	19	21	H
04614_p3_L07_d	20	61	H
04614_p3_L07_d	21	101	H
04614_p3_L07_d	22	2	H
04614_p3_L07_d	23	71	H
04614_p3_L07_d	24	31	H
04614_p3_L08_a	1	77	H
04614_p3_L08_a	2	81	H
04614_p3_L08_a	3	12	H
04614_p3_L08_a	4	21	H
04614_p3_L08_a	5	62	H
04614_p3_L08_a	6	4	H
04614_p3_L08_a	7	78	H
04614_p3_L08_a	8	22	H
04614_p3_L08_a	9	32	H
04614_p3_L08_a	10	72	H
04614_p3_L08_a	11	83	H
04614_p3_L08_a	12	26	H
04614_p3_L08_a	13	73	H
04614_p3_L08_a	14	84	H
04614_p3_L08_a	15	120	H
04614_p3_L08_a	16	102	H
04614_p3_L08_a	17	7	H
04614_p3_L08_a	18	112	H
04614_p3_L08_a	19	61	H
04614_p3_L08_a	20	120	H
04614_p3_L08_a	21	82	H
04614_p3_L08_a	22	121	L
04614_p3_L08_b	1	27	H
04614_p3_L08_b	2	85	H
04614_p3_L08_b	3	118	H
04614_p3_L08_b	4	66	H
04614_p3_L08_b	5	112	H
04614_p3_L08_b	6	83	H
04614_p3_L08_b	7	19	H
04614_p3_L08_b	8	36	H
04614_p3_L08_b	9	81	H
04614_p3_L08_b	10	40	H
04614_p3_L08_b	11	10	H
04614_p3_L08_b	12	36	H
04614_p3_L08_b	13	26	H
04614_p3_L08_b	14	12	H
04614_p3_L08_b	15	9	H
04614_p3_L08_b	16	37	H
04614_p3_L08_b	17	111	H
04614_p3_L08_b	18	21	H
04614_p3_L08_b	19	101	H
04614_p3_L08_b	20	81	H
04614_p3_L08_b	21	27	H
04614_p3_L08_b	22	132	H
04614_p3_L08_c	1	90	H
04614_p3_L08_c	2	61	H
04614_p3_L08_c	3	102	H
04614_p3_L08_c	4	21	H
04614_p3_L08_c	5	81	H
04614_p3_L08_c	6	13	H
04614_p3_L08_c	7	61	H
04614_p3_L08_c	8	26	H
04614_p3_L08_c	9	30	H
04614_p3_L08_c	10	82	H
04614_p3_L08_c	11	21	H
04614_p3_L08_c	12	40	H
04614_p3_L08_c	13	10	H
04614_p3_L08_c	14	36	H
04614_p3_L08_c	15	26	H
04614_p3_L08_c	16	86	H
04614_p3_L08_c	17	9	H
04614_p3_L08_c	18	21	H
04614_p3_L08_c	19	71	H
04614_p3_L08_c	20	82	H
04614_p3_L08_c	21	27	H
04614_p3_L08_d	1	77	H
04614_p3_L08_d	2	81	H
04614_p3_L08_d	3	73	H
04614_p3_L08_d	4	61	H
04614_p3_L08_d	5	115	H
04614_p3_L08_d	6	85	H
04614_p3_L08_d	7	67	H
04614_p3_L08_d	8	6	H
04614_p3_L08_d	9	117	H
04614_p3_L08_d	10	81	H
04614_p3_L08_d	11	112	H
04614_p3_L08_d	12	81	H
04614_p3_L08_d	13	21	H
04614_p3_L08_d	14	41	H
04614_p3_L08_d	15	81	H
04614_p3_L08_d	16	21	H
04614_p3_L08_d	17	31	H
04614_p3_L08_d	18	w:et	H
04614_p3_L08_d	19	w:ces	L
04614_p3_L08_d	20	w:faire	H
04614_p3_L08_d	21	121	H
04614_p3_L09_a	1	21	H
04614_p3_L09_a	2	85	H
04614_p3_L09_a	3	31	H
04614_p3_L09_a	4	34	H
04614_p3_L09_a	5	21	H
04614_p3_L09_a	6	61	H
04614_p3_L09_a	7	105	H
04614_p3_L09_a	8	2	H
04614_p3_L09_a	9	26	H
04614_p3_L09_a	10	71	H
04614_p3_L09_a	11	96	H
04614_p3_L09_a	12	81	H
04614_p3_L09_a	13	21	H
04614_p3_L09_a	14	71	H
04614_p3_L09_a	15	61	H
04614_p3_L09_a	16	21	H
04614_p3_L09_a	17	115	H
04614_p3_L09_a	18	82	H
04614_p3_L09_a	19	1	H
04614_p3_L09_a	20	3	H
04614_p3_L09_a	21	81	H
04614_p3_L09_b	1	118	H
04614_p3_L09_b	2	102	H
04614_p3_L09_b	3	4	H
04614_p3_L09_b	4	82	H
04614_p3_L09_b	5	72	H
04614_p3_L09_b	6	83	H
04614_p3_L09_b	7	120	H
04614_p3_L09_b	8	81	H
04614_p3_L09_b	9	25	H
04614_p3_L09_b	10	31	H
04614_p3_L09_b	11	21	H
04614_p3_L09_b	12	62	H
04614_p3_L09_b	13	102	H
04614_p3_L09_b	14	61	H
04614_p3_L09_b	15	116	H
04614_p3_L09_b	16	62	H
04614_p3_L09_b	17	102	H
04614_p3_L09_b	18	26	H
04614_p3_L09_b	19	123	H
04614_p3_L09_c	1	85	H
04614_p3_L09_c	2	4	H
04614_p3_L09_c	3	31	H
04614_p3_L09_c	4	21	H
04614_p3_L09_c	5	84	H
04614_p3_L09_c	6	113	H
04614_p3_L09_c	7	83	H
04614_p3_L09_c	8	26	H
04614_p3_L09_c	9	79	H
04614_p3_L09_c	10	36	H
04614_p3_L09_c	11	82	H
04614_p3_L09_c	12	28	H
04614_p3_L09_c	13	88	H
04614_p3_L09_c	14	7	H
04614_p3_L09_c	15	22	H
04614_p3_L09_c	16	72	H
04614_p3_L09_c	17	81	H
04614_p3_L09_c	18	26	H
04614_p3_L09_c	19	121	H
04614_p3_L09_c	20	132	H
04614_p3_L09_d	1	w:Je	H
04614_p3_L09_d	2	w:vous	H
04614_p3_L09_d	3	w:prie	H
04614_p3_L09_d	4	w:que	H
04614_p3_L09_d	5	w:nous	H
04614_p3_L09_d	6	w:puissions	H
04614_p3_L09_d	7	w:avoir	H
04614_p3_L09_d	8	w:bien	H
04614_p3_L09_d	9	w:tost	H
04614_p3_L09_d	10	w:de	H
04614_p3_L09_d	11	w:vous	H
04614_p3_L09_d	12	w:nouvelles	H
04614_p3_L10_a	1	w:par	H
04614_p3_L10_a	2	w:ce	H
04614_p3_L10_a	3	w:feroit	L
04614_p3_L10_a	4	w:sa	H
04614_p3_L10_a	5	w:fin	H
04614_p3_L10_a	6	w:priant	H
04614_p3_L10_a	7	w:le	H
04614_p3_L10_a	8	w:tout	H
04614_p3_L10_a	9	w:puissant	H
04614_p3_L10_a	10	w:de	H
04614_p3_L10_a	11	w:vous	H
04614_p3_L10_a	12	w:donner	H
04614_p3_L10_b	1	w:Monsieur	H
04614_p3_L10_b	2	w:Lasainte	L
04614_p3_L10_b	3	w:est	H
04614_p3_L10_b	4	w:bon	H
04614_p3_L10_b	5	w:vieux	H
04614_p3_L10_b	6	w:Longis	L
04614_p3_L10_b	7	w:se	H
04614_p3_L10_b	8	w:fait	H
04614_p3_L10_b	9	w:au	H
04614_p3_L10_b	10	w:camp	H
04614_p3_L10_b	11	w:de	H
04614_p3_L10_c	1	w:Cartier	L
04614_p3_L10_c	2	w:le	H
04614_p3_L10_c	3	4	H
04614_p3_L10_c	4	w:jour	H
04614_p3_L10_c	5	w:d'avril	L
04614_p3_L10_c	6	w:l'an	H
04614_p3_L10_c	7	1574	H
