line	position	sign	confidence
07205_p6_L02_i	1	138	M
07205_p6_L02_i	2	23	M
07205_p6_L02_i	3	26	M
07205_p6_L02_i	4	40	M
07205_p6_L02_i	5	28	M
07205_p6_L02_i	6	84	M
07205_p6_L02_i	7	40	M
07205_p6_L02_i	8	8	M
07205_p6_L02_i	9	2	M
07205_p6_L02_i	10	29	M
07205_p6_L02_i	11	123	M
07205_p6_L02_i	12	28	M
07205_p6_L02_i	13	82	M
07205_p6_L02_i	14	139	M
07205_p6_L02_i	15	21	M
07205_p6_L02_i	16	81	M
07205_p6_L02_i	17	120	M
07205_p6_L02_i	18	81	M
07205_p6_L02_i	19	32	M
07205_p6_L02_i	20	84	M
07205_p6_L02_i	21	81	M
07205_p6_L02_i	22	32	L
07205_p6_L02_j	1	81	M
07205_p6_L02_j	2	131	M
07205_p6_L02_j	3	32	M
07205_p6_L02_j	4	9	M
07205_p6_L02_j	5	3	M
07205_p6_L02_j	6	84	M
07205_p6_L02_j	7	27	M
07205_p6_L02_j	8	134	M
07205_p6_L02_j	9	82	M
07205_p6_L02_j	10	31	M
07205_p6_L02_j	11	113	M
07205_p6_L02_j	12	84	M
07205_p6_L02_j	13	21	M
07205_p6_L02_j	14	23	M
07205_p6_L02_j	15	84	M
07205_p6_L02_j	16	27	M
07205_p6_L02_j	17	31	M
07205_p6_L02_j	18	18	M
07205_p6_L02_j	19	37	M
07205_p6_L02_j	20	102	L
07205_p6_L03_a	1	10	L
07205_p6_L03_a	2	55	L
07205_p6_L03_a	3	101	L
07205_p6_L03_b	1	3	M
07205_p6_L03_b	2	83	M
07205_p6_L03_b	3	27	M
07205_p6_L03_b	4	3	M
07205_p6_L03_b	5	14	M
07205_p6_L03_b	6	21	M
07205_p6_L03_b	7	105	M
07205_p6_L03_b	8	2	M
07205_p6_L03_b	9	26	M
07205_p6_L03_b	10	134	M
07205_p6_L03_b	11	126	M
07205_p6_L03_b	12	26	M
07205_p6_L03_b	13	84	M
07205_p6_L03_b	14	1	M
07205_p6_L03_b	15	29	M
07205_p6_L03_b	16	117	M
07205_p6_L03_b	17	84	M
07205_p6_L03_b	18	128	M
07205_p6_L03_b	19	131	M
07205_p6_L03_b	20	79	M
07205_p6_L03_b	21	103	M
07205_p6_L03_b	22	28	M
07205_p6_L03_b	23	29	L
07205_p6_L03_c	1	10	L
07205_p6_L03_c	2	39	L
07205_p6_L03_c	3	11	L
07205_p6_L03_c	4	89	L
07205_p6_L03_c	5	28	L
07205_p6_L03_d	1	w:aulcune	M
07205_p6_L03_d	2	w:chose	L
07205_p6_L03_d	3	w:bien	L
07205_p6_L03_d	4	w:veillant	L
07205_p6_L03_d	5	w:sieur	L
07205_p6_L03_d	6	w:de	M
07205_p6_L03_d	7	w:la	L
07205_p6_L03_d	8	w:peira	L
07205_p6_L03_d	9	129	M
07205_p6_L03_d	10	17	M
07205_p6_L03_d	11	37	M
07205_p6_L03_d	12	82	M
07205_p6_L03_e	1	105	M
07205_p6_L03_e	2	12	M
07205_p6_L03_e	3	227	L
07205_p6_L03_e	4	26	M
07205_p6_L03_e	5	83	M
07205_p6_L03_e	6	19	M
07205_p6_L03_e	7	38	M
07205_p6_L03_e	8	81	M
07205_p6_L03_e	9	111	M
07205_p6_L03_e	10	18	M
07205_p6_L03_e	11	37	M
07205_p6_L03_e	12	81	M
07205_p6_L03_e	13	33	M
07205_p6_L03_e	14	82	M
07205_p6_L03_e	15	115	M
07205_p6_L03_e	16	12	M
07205_p6_L03_e	17	30	M
07205_p6_L03_e	18	9	M
07205_p6_L03_e	19	10	M
07205_p6_L03_e	20	37	M
07205_p6_L03_e	21	28	M
07205_p6_L03_e	22	82	M
07205_p6_L03_e	23	37	M
07205_p6_L03_e	24	28	L
07205_p6_L03_f	1	81	M
07205_p6_L03_f	2	28	M
07205_p6_L03_f	3	26	M
07205_p6_L03_f	4	1	M
07205_p6_L03_f	5	93	M
07205_p6_L03_f	6	8	M
07205_p6_L03_f	7	87	M
07205_p6_L03_f	8	2	M
07205_p6_L03_f	9	29	M
07205_p6_L03_f	10	81	M
07205_p6_L03_f	11	71	M
07205_p6_L03_f	12	8	M
07205_p6_L03_f	13	37	M
07205_p6_L03_f	14	23	M
07205_p6_L03_f	15	28	M
07205_p6_L03_f	16	131	M
07205_p6_L03_f	17	8	M
07205_p6_L03_f	18	37	M
07205_p6_L03_f	19	27	M
07205_p6_L03_f	20	28	M
07205_p6_L03_f	21	82	M
07205_p6_L03_f	22	21	L
07205_p6_L04_a	1	1027	L
07205_p6_L04_a	2	120	M
07205_p6_L04_a	3	104	M
07205_p6_L04_a	4	2	M
07205_p6_L04_a	5	34	M
07205_p6_L04_a	6	81	M
07205_p6_L04_a	7	2	M
07205_p6_L04_a	8	62	M
07205_p6_L04_a	9	1	M
07205_p6_L04_a	10	31	M
07205_p6_L04_a	11	133	M
07205_p6_L04_b	1	w:hors	M
07205_p6_L04_b	2	w:beaucoup	M
07205_p6_L04_b	3	w:de	L
07205_p6_L04_b	4	w:craines	L
07205_p6_L04_c	1	84	M
07205_p6_L04_c	2	32	M
07205_p6_L04_c	3	81	M
07205_p6_L04_c	4	38	M
07205_p6_L04_d	1	55	L
07205_p6_L04_d	2	10	L
07205_p6_L04_d	3	11	L
07205_p6_L04_d	4	55	L
07205_p6_L04_e	1	31	M
07205_p6_L04_e	2	89	M
07205_p6_L04_e	3	28	M
07205_p6_L04_e	4	32	M
07205_p6_L04_e	5	81	M
07205_p6_L04_e	6	113	M
07205_p6_L04_e	7	81	M
07205_p6_L04_e	8	312	L
07205_p6_L04_e	9	121	M
07205_p6_L04_e	10	72	M
07205_p6_L04_e	11	83	M
07205_p6_L04_e	12	249	L
07205_p6_L04_e	13	89	M
07205_p6_L04_e	14	31	M
07205_p6_L04_e	15	131	M
07205_p6_L04_e	16	2	M
07205_p6_L04_e	17	81	M
07205_p6_L04_e	18	3	M
07205_p6_L04_e	19	2	M
07205_p6_L04_e	20	9	M
07205_p6_L04_e	21	60	M
07205_p6_L04_e	22	119	M
07205_p6_L04_e	23	82	M
07205_p6_L04_e	24	10	L
07205_p6_L04_f	1	31	L
07205_p6_L04_f	2	48	L
07205_p6_L04_g	1	27	M
07205_p6_L04_g	2	85	M
07205_p6_L04_g	3	3	M
07205_p6_L04_g	4	113	M
07205_p6_L04_g	5	105	M
07205_p6_L04_g	6	81	M
07205_p6_L04_g	7	38	M
07205_p6_L04_g	8	19	M
07205_p6_L04_g	9	38	M
07205_p6_L04_g	10	81	M
07205_p6_L04_g	11	123	M
07205_p6_L04_g	12	117	M
07205_p6_L04_g	13	84	M
07205_p6_L04_g	14	84	M
07205_p6_L04_g	15	2	M
07205_p6_L04_g	16	33	M
07205_p6_L04_g	17	82	M
07205_p6_L04_g	18	104	M
07205_p6_L04_g	19	31	M
07205_p6_L04_g	20	112	M
07205_p6_L04_g	21	83	M
07205_p6_L04_g	22	27	L
07205_p6_L04_h	1	84	M
07205_p6_L04_h	2	30	M
07205_p6_L04_h	3	150	L
07205_p6_L04_h	4	134	M
07205_p6_L04_h	5	12	M
07205_p6_L04_h	6	111	M
07205_p6_L04_h	7	62	M
07205_p6_L04_h	8	73	M
07205_p6_L04_h	9	84	M
07205_p6_L04_h	10	29	M
07205_p6_L04_h	11	51	M
07205_p6_L04_h	12	87	M
07205_p6_L04_h	13	28	M
07205_p6_L04_h	14	79	M
07205_p6_L04_h	15	103	M
07205_p6_L04_h	16	37	M
07205_p6_L04_h	17	26	M
07205_p6_L04_h	18	84	M
07205_p6_L04_h	19	2	M
07205_p6_L04_h	20	32	L
07205_p6_L05_a	1	11	L
07205_p6_L05_a	2	8	L
07205_p6_L05_a	3	51	L
07205_p6_L05_a	4	8	L
07205_p6_L05_b	1	81	M
07205_p6_L05_b	2	2	M
07205_p6_L05_b	3	31	M
07205_p6_L05_b	4	9	M
07205_p6_L05_b	5	85	M
07205_p6_L05_b	6	140	M
07205_p6_L05_c	1	w:fesgerien	L
07205_p6_L05_c	2	w:sefres	L
07205_p6_L05_c	3	w:laheur	L
07205_p6_L05_c	4	w:pardessus	L
07205_p6_L05_c	5	w:le	L
07205_p6_L05_d	1	132	M
07205_p6_L05_d	2	143	M
07205_p6_L05_d	3	72	M
07205_p6_L05_e	1	51	L
07205_p6_L05_e	2	7	L
07205_p6_L05_e	3	11	L
07205_p6_L05_f	1	2	M
07205_p6_L05_f	2	32	M
07205_p6_L05_f	3	105	M
07205_p6_L05_f	4	138	L
07205_p6_L05_f	5	81	M
07205_p6_L05_f	6	113	M
07205_p6_L05_g	1	n	L
07205_p6_L05_h	1	62	M
07205_p6_L05_h	2	2	M
07205_p6_L05_h	3	93	M
07205_p6_L05_h	4	105	M
07205_p6_L05_h	5	82	M
07205_p6_L05_h	6	22	M
07205_p6_L05_h	7	7	M
07205_p6_L05_h	8	42	L
07205_p6_L05_h	9	5	L
07205_p6_L05_h	10	6	M
07205_p6_L05_h	11	89	M
07205_p6_L05_h	12	29	M
07205_p6_L05_h	13	127	M
07205_p6_L05_h	14	28	M
07205_p6_L05_h	15	8	M
07205_p6_L05_h	16	117	M
07205_p6_L05_h	17	118	L
07205_p6_L05_i	1	51	L
07205_p6_L05_i	2	81	L
07205_p6_L05_j	1	83	M
07205_p6_L05_j	2	27	M
07205_p6_L05_j	3	10	M
07205_p6_L05_j	4	36	M
07205_p6_L05_j	5	89	M
07205_p6_L05_j	6	13	M
07205_p6_L05_j	7	84	M
07205_p6_L05_j	8	24	M
07205_p6_L05_j	9	87	M
07205_p6_L05_j	10	8	M
07205_p6_L05_j	11	21	M
07205_p6_L05_j	12	73	M
07205_p6_L05_j	13	82	M
07205_p6_L05_j	14	9	M
07205_p6_L05_j	15	37	M
07205_p6_L05_j	16	12	M
07205_p6_L05_j	17	21	M
07205_p6_L05_j	18	101	M
07205_p6_L05_j	19	71	M
07205_p6_L05_j	20	31	M
07205_p6_L05_j	21	101	M
07205_p6_L05_j	22	72	M
07205_p6_L05_j	23	20	M
07205_p6_L05_j	24	38	M
07205_p6_L05_j	25	81	L
07205_p6_L05_k	1	54	L
07205_p6_L05_k	2	9	L
07205_p6_L05_k	3	151	L
07205_p6_L05_l	1	83	M
07205_p6_L05_l	2	118	M
07205_p6_L05_l	3	1	M
07205_p6_L05_l	4	82	M
07205_p6_L05_l	5	27	M
07205_p6_L05_l	6	27	M
07205_p6_L05_l	7	8	M
07205_p6_L05_l	8	55	M
07205_p6_L05_l	9	81	M
07205_p6_L05_l	10	2	M
07205_p6_L05_l	11	32	M
07205_p6_L05_l	12	29	M
07205_p6_L05_l	13	83	M
07205_p6_L05_l	14	74	M
07205_p6_L05_l	15	10	M
07205_p6_L05_l	16	38	M
07205_p6_L05_l	17	21	M
07205_p6_L05_l	18	38	M
07205_p6_L05_l	19	81	M
07205_p6_L05_l	20	27	M
07205_p6_L05_l	21	77	M
07205_p6_L05_l	22	89	M
07205_p6_L05_l	23	347	L
07205_p6_L06_a	1	11	L
07205_p6_L06_a	2	40	L
07205_p6_L06_a	3	1	L
07205_p6_L06_a	4	35	L
07205_p6_L06_a	5	151	L
07205_p6_L06_b	1	83	M
07205_p6_L06_b	2	18	M
07205_p6_L06_b	3	37	M
07205_p6_L06_b	4	82	M
07205_p6_L06_b	5	113	M
07205_p6_L06_b	6	84	M
07205_p6_L06_b	7	90	M
07205_p6_L06_b	8	89	M
07205_p6_L06_b	9	81	M
07205_p6_L06_b	10	73	M
07205_p6_L06_b	11	34	M
07205_p6_L06_b	12	114	M
07205_p6_L06_b	13	81	M
07205_p6_L06_b	14	2	M
07205_p6_L06_b	15	1	M
07205_p6_L06_b	16	83	M
07205_p6_L06_b	17	118	M
07205_p6_L06_b	18	58	M
07205_p6_L06_b	19	3	M
07205_p6_L06_b	20	81	M
07205_p6_L06_b	21	27	M
07205_p6_L06_b	22	12	M
07205_p6_L06_b	23	80	M
07205_p6_L06_b	24	21	L
07205_p6_L06_c	1	18	L
07205_p6_L06_c	2	6	L
07205_p6_L06_c	3	55	L
07205_p6_L06_c	4	10	L
07205_p6_L06_d	1	12	M
07205_p6_L06_d	2	83	M
07205_p6_L06_d	3	25	M
07205_p6_L06_d	4	102	M
07205_p6_L06_d	5	81	M
07205_p6_L06_d	6	2	M
07205_p6_L06_d	7	29	M
07205_p6_L06_d	8	131	M
07205_p6_L06_d	9	140	M
07205_p6_L06_d	10	75	M
07205_p6_L06_d	11	89	M
07205_p6_L06_d	12	20	M
07205_p6_L06_d	13	38	M
07205_p6_L06_d	14	101	M
07205_p6_L06_d	15	2	M
07205_p6_L06_d	16	6	M
07205_p6_L06_d	17	38	M
07205_p6_L06_d	18	20	M
07205_p6_L06_d	19	1	M
07205_p6_L06_d	20	40	M
07205_p6_L06_d	21	129	M
07205_p6_L06_d	22	32	M
07205_p6_L06_d	23	8	M
07205_p6_L06_d	24	30	L
07205_p6_L06_e	1	82	M
07205_p6_L06_e	2	22	M
07205_p6_L06_e	3	8	M
07205_p6_L06_e	4	109	M
07205_p6_L06_e	5	33	M
07205_p6_L06_e	6	84	M
07205_p6_L06_e	7	37	M
07205_p6_L06_e	8	3	M
07205_p6_L06_e	9	81	M
07205_p6_L06_e	10	21	M
07205_p6_L06_e	11	38	M
07205_p6_L06_e	12	104	M
07205_p6_L06_e	13	4	M
07205_p6_L06_e	14	82	M
07205_p6_L06_e	15	147	L
07205_p6_L06_e	16	82	M
07205_p6_L06_e	17	1	M
07205_p6_L06_e	18	131	M
07205_p6_L06_e	19	102	M
07205_p6_L06_e	20	83	M
07205_p6_L06_e	21	24	M
07205_p6_L06_e	22	121	M
07205_p6_L06_f	1	w:mecttrount	L
07205_p6_L06_f	2	w:lan	L
07205_p6_L06_f	3	w:presentement	M
07205_p6_L06_f	4	w:receu	M
07205_p6_L06_f	5	w:quelque	M
07205_p6_L06_f	6	w:lettre	M
07205_p6_L06_f	7	w:de	H
07205_p6_L06_f	8	w:monsr	M
07205_p6_L06_f	9	w:de	H
07205_p6_L06_f	10	w:lumbres	M
07205_p6_L07_a	1	3	M
07205_p6_L07_b	1	w:lesquelles	M
07205_p6_L07_b	2	w:et	L
07205_p6_L07_b	3	w:autres	M
07205_p6_L07_b	4	w:nous	M
07205_p6_L07_b	5	w:faict	L
07205_p6_L07_b	6	w:me	M
07205_p6_L07_b	7	w:dict	M
07205_p6_L07_b	8	w:davoir	M
07205_p6_L07_b	9	w:garde	M
07205_p6_L07_b	10	w:de	H
07205_p6_L07_b	11	w:vous	L
07205_p6_L07_b	12	w:retourner	M
07205_p6_L07_c	1	w:quelque	L
07205_p6_L07_c	2	w:estoit	L
07205_p6_L07_c	3	w:ou	M
07205_p6_L07_c	4	w:quattre	M
07205_p6_L07_c	5	w:mois	M
07205_p6_L07_c	6	w:a	H
07205_p6_L07_c	7	w:boulongne	M
07205_p6_L07_c	8	w:ou	L
07205_p6_L07_c	9	w:faictz	L
07205_p6_L07_c	10	w:tenir	M
07205_p6_L07_c	11	w:sa	M
07205_p6_L07_c	12	w:correspondance	M
07205_p6_L07_d	1	w:auecq	M
07205_p6_L07_d	2	w:mons	M
07205_p6_L07_d	3	w:mesmes	M
07205_p6_L07_d	4	w:le	L
07205_p6_L07_d	5	w:devoir	L
07205_p6_L07_d	6	w:les	M
07205_p6_L07_d	7	w:pareilles	L
07205_p6_L07_d	8	w:quand	L
07205_p6_L07_d	9	w:la	M
07205_p6_L07_d	10	w:bailliez	L
07205_p6_L07_d	11	w:et	M
07205_p6_L07_d	12	w:dresse	L
07205_p6_L07_d	13	w:maintenant	M
07205_p6_L07_e	1	w:a	H
07205_p6_L07_e	2	w:cest	M
07205_p6_L07_e	3	w:effect	M
07205_p6_L07_e	4	w:quoy	L
07205_p6_L07_e	5	w:pour	M
07205_p6_L07_e	6	w:mon	M
07205_p6_L07_e	7	w:chiffre	M
07205_p6_L07_e	8	w:mais	M
07205_p6_L07_e	9	w:daultant	M
07205_p6_L07_e	10	w:que	M
07205_p6_L07_e	11	w:par	M
07205_p6_L07_e	12	w:les	M
07205_p6_L07_e	13	w:mon	L
07205_p6_L08_a	1	w:faictes	M
07205_p6_L08_a	2	w:aulcune	M
07205_p6_L08_a	3	w:mencion	M
07205_p6_L08_a	4	w:man	L
07205_p6_L08_a	5	w:rien	M
07205_p6_L08_a	6	w:voulu	M
07205_p6_L08_a	7	w:addresser	M
07205_p6_L08_a	8	w:cestre	L
07205_p6_L08_a	9	w:escrire	L
07205_p6_L08_a	10	w:droict	M
07205_p6_L08_b	1	w:pour	M
07205_p6_L08_b	2	w:escripto	M
07205_p6_L08_b	3	w:du	H
07205_p6_L08_b	4	w:chiffre	M
07205_p6_L08_b	5	w:ordinaire	M
07205_p6_L08_b	6	w:ne	M
07205_p6_L08_b	7	w:me	M
07205_p6_L08_b	8	w:pouuez	M
07205_p6_L08_b	9	w:par	M
07205_p6_L08_b	10	w:le	H
07205_p6_L08_b	11	w:premier	M
07205_p6_L08_c	1	w:commander	L
07205_p6_L08_c	2	w:des	M
07205_p6_L08_c	3	w:antenkron	L
07205_p6_L08_c	4	w:te	L
07205_p6_L08_c	5	w:me	M
07205_p6_L08_c	6	w:dict	M
07205_p6_L08_c	7	w:des	M
07205_p6_L08_c	8	w:mesmes	M
07205_p6_L08_c	9	w:davoir	M
07205_p6_L08_c	10	w:charge	M
07205_p6_L08_c	11	w:de	H
07205_p6_L08_c	12	w:vous	M
07205_p6_L08_d	1	w:pour	M
07205_p6_L08_d	2	w:faire	M
07205_p6_L08_d	3	w:quelque	M
07205_p6_L08_d	4	w:bonsuge	L
07205_p6_L08_d	5	w:qui	M
07205_p6_L08_d	6	w:pruiroit	L
07205_p6_L08_d	7	w:desquelque	L
07205_p6_L08_d	8	w:bon	M
07205_p6_L08_d	9	w:effect	M
07205_p6_L08_d	10	w:sur	L
07205_p6_L08_d	11	w:que	M
07205_p6_L08_d	12	w:le	H
07205_p6_L09_a	1	w:poursuiuez	L
07205_p6_L09_a	2	w:entierement	M
07205_p6_L09_a	3	w:a	H
07205_p6_L09_a	4	w:vous	M
07205_p6_L09_a	5	w:pour	M
07205_p6_L09_a	6	w:en	M
07205_p6_L09_a	7	w:disposer	M
07205_p6_L09_a	8	w:ainsi	M
07205_p6_L09_a	9	w:qua	L
07205_p6_L09_a	10	w:deux	L
07205_p6_L09_a	11	w:plus	M
07205_p6_L09_a	12	w:grans	M
07205_p6_L09_a	13	w:biens	M
07205_p6_L09_a	14	w:de	H
07205_p6_L09_b	1	w:vos	M
07205_p6_L09_b	2	w:affaires	M
07205_p6_L09_b	3	w:pour	M
07205_p6_L09_b	4	w:ce	M
07205_p6_L09_b	5	w:quel	L
07205_p6_L09_b	6	w:appertenoir	L
07205_p6_L09_b	7	w:et	M
07205_p6_L09_b	8	w:comme	M
07205_p6_L09_b	9	w:les	M
07205_p6_L09_b	10	w:sr	M
07205_p6_L09_b	11	w:de	H
07205_p6_L09_b	12	w:lumbres	M
07205_p6_L09_c	1	w:ma	H
07205_p6_L09_c	2	w:demonstre	M
07205_p6_L09_c	3	w:le	H
07205_p6_L09_c	4	w:peu	M
07205_p6_L09_c	5	w:de	H
07205_p6_L09_c	6	w:moiens	M
07205_p6_L09_c	7	w:quil	M
07205_p6_L09_c	8	w:a	H
07205_p6_L09_c	9	w:pour	M
07205_p6_L09_c	10	w:les	M
07205_p6_L09_c	11	w:despenses	M
07205_p6_L09_c	12	w:et	M
07205_p6_L09_c	13	w:charges	M
07205_p6_L09_c	14	w:de	H
07205_p6_L09_d	1	w:leur	M
07205_p6_L09_d	2	w:estant	M
07205_p6_L09_d	3	w:portees	L
07205_p6_L09_d	4	w:me	M
07205_p6_L09_d	5	w:priant	M
07205_p6_L09_d	6	w:le	M
07205_p6_L09_d	7	w:vouloir	M
07205_p6_L09_d	8	w:en	M
07205_p6_L09_d	9	w:cela	M
07205_p6_L09_d	10	w:pourueoir	L
07205_p6_L09_d	11	w:sy	L
07205_p6_L09_d	12	w:bien	M
07205_p6_L09_d	13	w:que	M
07205_p6_L09_d	14	w:ie	M
07205_p6_L10_a	1	05	L
07205_p6_L10_a	2	25	L
07205_p6_L10_a	3	18	L
07205_p6_L10_a	4	1	L
07205_p6_L10_a	5	20	L
07205_p6_L10_a	6	100	L
07205_p6_L10_b	1	w:par	M
07205_p6_L10_b	2	w:vous	M
07205_p6_L10_b	3	w:aultre	L
07205_p6_L10_b	4	w:le	L
07205_p6_L10_b	5	w:quel	L
07205_p6_L10_b	6	w:sont	L
07205_p6_L10_b	7	w:recopiez	L
07205_p6_L10_b	8	w:par	L
07205_p6_L10_b	9	w:bon	L
07205_p6_L10_b	10	w:moien	L
07205_p6_L10_c	1	w:et	M
07205_p6_L10_c	2	w:suyuant	M
