line	position	sign	confidence
07205_p6_L02_c	14	114	M
07205_p6_L02_c	15	61	L
07205_p6_L02_c	16	81	M
07205_p6_L02_c	17	31	M
07205_p6_L02_c	18	28	M
07205_p6_L02_c	19	102	M
07205_p6_L02_c	20	82	M
07205_p6_L02_c	21	2	L
07205_p6_L02_d	1	22	M
07205_p6_L02_d	2	103	M
07205_p6_L02_d	3	81	M
07205_p6_L02_d	4	9	L
07205_p6_L02_d	5	35	L
07205_p6_L02_d	6	8	M
07205_p6_L02_d	7	37	M
07205_p6_L02_d	8	25	L
07205_p6_L02_d	9	80	L
07205_p6_L02_d	10	82	M
07205_p6_L02_d	11	22	M
07205_p6_L02_d	12	83	M
07205_p6_L02_d	13	57	L
07205_p6_L02_d	14	18	M
07205_p6_L02_d	15	39	M
07205_p6_L02_d	16	82	M
07205_p6_L02_d	17	112	M
07205_p6_L02_d	18	16	L
07205_p6_L02_d	19	38	L
07205_p6_L02_d	20	85	L
07205_p6_L02_d	21	64	L
07205_p6_L02_d	22	29	M
07205_p6_L02_d	23	28	M
07205_p6_L02_d	24	3	L
07205_p6_L02_e	1	158	L
07205_p6_L02_e	2	20	L
07205_p6_L02_e	3	112	M
07205_p6_L02_e	4	3	L
07205_p6_L02_e	5	82	M
07205_p6_L02_e	6	129	L
07205_p6_L02_e	7	105	L
07205_p6_L02_e	8	9	M
07205_p6_L02_e	9	2	M
07205_p6_L02_e	10	72	L
07205_p6_L02_e	11	33	M
07205_p6_L02_e	12	82	M
07205_p6_L02_e	13	115	L
07205_p6_L02_e	14	82	M
07205_p6_L02_e	15	1	M
07205_p6_L02_e	16	32	M
07205_p6_L02_e	17	139	M
07205_p6_L02_e	18	17	L
07205_p6_L02_e	19	38	L
07205_p6_L02_e	20	84	M
07205_p6_L02_e	21	112	M
07205_p6_L02_e	22	28	M
07205_p6_L02_e	23	82	M
07205_p6_L02_e	24	74	L
07205_p6_L02_f	1	13	L
07205_p6_L02_f	2	23	L
07205_p6_L02_f	3	28	L
07205_p6_L02_f	4	40	M
07205_p6_L02_f	5	28	M
07205_p6_L02_f	6	54	L
07205_p6_L02_f	7	40	M
07205_p6_L02_f	8	8	L
07205_p6_L02_f	9	28	L
07205_p6_L02_f	10	29	L
07205_p6_L02_f	11	123	M
07205_p6_L02_f	12	28	M
07205_p6_L02_f	13	82	M
07205_p6_L02_f	14	39	M
07205_p6_L02_f	15	21	M
07205_p6_L02_f	16	81	M
07205_p6_L02_f	17	120	M
07205_p6_L02_f	18	81	M
07205_p6_L02_f	19	32	L
07205_p6_L02_f	20	87	L
07205_p6_L02_f	21	81	L
07205_p6_L02_f	22	32	M
07205_p6_L02_g	1	8	L
07205_p6_L02_g	2	221	L
07205_p6_L02_g	3	30	L
07205_p6_L02_g	4	81	M
07205_p6_L02_g	5	131	M
07205_p6_L02_g	6	32	M
07205_p6_L02_g	7	9	M
07205_p6_L02_g	8	38	L
07205_p6_L02_g	9	27	M
07205_p6_L02_g	10	134	M
07205_p6_L02_g	11	82	M
07205_p6_L02_g	12	31	M
07205_p6_L02_g	13	113	M
07205_p6_L02_g	14	84	M
07205_p6_L02_g	15	21	M
07205_p6_L02_g	16	23	L
07205_p6_L02_g	17	84	M
07205_p6_L02_g	18	27	M
07205_p6_L02_g	19	31	M
07205_p6_L02_g	20	18	L
07205_p6_L02_g	21	35	L
07205_p6_L02_g	22	10	L
07205_p6_L03_a	1	10	L
07205_p6_L03_a	2	17	L
07205_p6_L03_a	3	13	L
07205_p6_L03_b	1	7	L
07205_p6_L03_b	2	83	M
07205_p6_L03_b	3	27	M
07205_p6_L03_b	4	3	L
07205_p6_L03_b	5	14	M
07205_p6_L03_b	6	21	M
07205_p6_L03_b	7	108	L
07205_p6_L03_b	8	2	M
07205_p6_L03_b	9	28	L
07205_p6_L03_b	10	134	M
07205_p6_L03_b	11	126	L
07205_p6_L03_b	12	28	L
07205_p6_L03_b	13	84	M
07205_p6_L03_b	14	1	M
07205_p6_L03_b	15	29	M
07205_p6_L03_b	16	117	M
07205_p6_L03_b	17	84	M
07205_p6_L03_b	18	128	M
07205_p6_L03_b	19	131	M
07205_p6_L03_b	20	79	L
07205_p6_L03_b	21	103	M
07205_p6_L03_b	22	28	M
07205_p6_L03_b	23	29	L
07205_p6_L03_c	1	w:aulcune	L
07205_p6_L03_c	2	w:chose	L
07205_p6_L03_c	3	w:pour	M
07205_p6_L03_c	4	w:recueillans	L
07205_p6_L03_c	5	w:dior	L
07205_p6_L03_c	6	w:et	L
07205_p6_L03_c	7	w:faire	M
07205_p6_L03_d	1	129	M
07205_p6_L03_d	2	17	M
07205_p6_L03_d	3	37	M
07205_p6_L03_d	4	82	M
07205_p6_L03_e	1	108	L
07205_p6_L03_e	2	12	L
07205_p6_L03_e	3	827	L
07205_p6_L03_e	4	28	L
07205_p6_L03_e	5	83	M
07205_p6_L03_e	6	19	M
07205_p6_L03_e	7	38	M
07205_p6_L03_e	8	81	M
07205_p6_L03_e	9	111	M
07205_p6_L03_e	10	18	L
07205_p6_L03_e	11	37	M
07205_p6_L03_e	12	81	M
07205_p6_L03_e	13	33	M
07205_p6_L03_e	14	82	M
07205_p6_L03_e	15	115	L
07205_p6_L03_e	16	12	L
07205_p6_L03_e	17	30	L
07205_p6_L03_e	18	9	L
07205_p6_L03_e	19	10	L
07205_p6_L03_e	20	37	M
07205_p6_L03_e	21	28	M
07205_p6_L03_e	22	82	M
07205_p6_L03_e	23	37	M
07205_p6_L03_e	24	28	L
07205_p6_L03_f	1	81	M
07205_p6_L03_f	2	28	M
07205_p6_L03_f	3	28	M
07205_p6_L03_f	4	1	M
07205_p6_L03_f	5	93	L
07205_p6_L03_f	6	88	L
07205_p6_L03_f	7	7	L
07205_p6_L03_f	8	2	M
07205_p6_L03_f	9	29	M
07205_p6_L03_f	10	81	M
07205_p6_L03_f	11	71	L
07205_p6_L03_f	12	8	L
07205_p6_L03_f	13	37	M
07205_p6_L03_f	14	23	M
07205_p6_L03_f	15	28	M
07205_p6_L03_f	16	131	L
07205_p6_L03_f	17	85	L
07205_p6_L03_f	18	37	M
07205_p6_L03_f	19	27	M
07205_p6_L03_f	20	28	M
07205_p6_L03_f	21	82	M
07205_p6_L03_f	22	21	M
07205_p6_L04_a	1	111	L
07205_p6_L04_a	2	69	L
07205_p6_L04_a	3	7	L
07205_p6_L04_b	1	1027	L
07205_p6_L04_b	2	1200	L
07205_p6_L04_b	3	104	M
07205_p6_L04_b	4	2	M
07205_p6_L04_b	5	34	M
07205_p6_L04_b	6	81	M
07205_p6_L04_b	7	2	M
07205_p6_L04_b	8	82	M
07205_p6_L04_b	9	1	M
07205_p6_L04_b	10	31	M
07205_p6_L04_b	11	133	M
07205_p6_L04_c	1	w:fors	L
07205_p6_L04_c	2	w:beaucoup	M
07205_p6_L04_c	3	w:despaines	L
07205_p6_L04_d	1	84	M
07205_p6_L04_d	2	32	M
07205_p6_L04_d	3	81	M
07205_p6_L04_d	4	38	M
07205_p6_L04_e	1	31	L
07205_p6_L04_e	2	89	L
07205_p6_L04_e	3	28	M
07205_p6_L04_e	4	32	M
07205_p6_L04_e	5	81	M
07205_p6_L04_e	6	113	M
07205_p6_L04_e	7	61	L
07205_p6_L04_e	8	312	L
07205_p6_L04_e	9	121	M
07205_p6_L04_e	10	72	L
07205_p6_L04_e	11	83	M
07205_p6_L04_e	12	24	L
07205_p6_L04_e	13	85	L
07205_p6_L04_e	14	31	M
07205_p6_L04_e	15	31	M
07205_p6_L04_e	16	241	L
07205_p6_L04_e	17	81	M
07205_p6_L04_e	18	3	M
07205_p6_L04_e	19	2	M
07205_p6_L04_e	20	9	M
07205_p6_L04_e	21	60	L
07205_p6_L04_e	22	119	M
07205_p6_L04_e	23	82	M
07205_p6_L04_e	24	10	L
07205_p6_L04_f	1	27	L
07205_p6_L04_f	2	85	L
07205_p6_L04_f	3	36	L
07205_p6_L04_f	4	113	M
07205_p6_L04_f	5	105	L
07205_p6_L04_f	6	81	M
07205_p6_L04_f	7	35	L
07205_p6_L04_f	8	19	M
07205_p6_L04_f	9	38	M
07205_p6_L04_f	10	81	M
07205_p6_L04_f	11	123	M
07205_p6_L04_f	12	117	M
07205_p6_L04_f	13	64	L
07205_p6_L04_f	14	184	L
07205_p6_L04_f	15	2	M
07205_p6_L04_f	16	33	M
07205_p6_L04_f	17	82	M
07205_p6_L04_f	18	104	L
07205_p6_L04_f	19	5	L
07205_p6_L04_f	20	31	M
07205_p6_L04_f	21	112	M
07205_p6_L04_f	22	83	M
07205_p6_L04_f	23	27	M
07205_p6_L04_g	1	84	L
07205_p6_L04_g	2	30	L
07205_p6_L04_g	3	150	L
07205_p6_L04_g	4	134	M
07205_p6_L04_g	5	12	M
07205_p6_L04_g	6	111	M
07205_p6_L04_g	7	62	L
07205_p6_L04_g	8	73	M
07205_p6_L04_g	9	84	M
07205_p6_L04_g	10	29	M
07205_p6_L04_g	11	51	L
07205_p6_L04_g	12	6	L
07205_p6_L04_g	13	37	M
07205_p6_L04_g	14	28	M
07205_p6_L04_g	15	75	L
07205_p6_L04_g	16	103	L
07205_p6_L04_g	17	37	M
07205_p6_L04_g	18	28	M
07205_p6_L04_g	19	84	M
07205_p6_L04_g	20	2	M
07205_p6_L04_g	21	32	M
07205_p6_L05_a	1	21	L
07205_p6_L05_a	2	11	L
07205_p6_L05_b	1	81	M
07205_p6_L05_b	2	2	M
07205_p6_L05_b	3	31	M
07205_p6_L05_b	4	9	L
07205_p6_L05_b	5	85	M
07205_p6_L05_b	6	140	M
07205_p6_L05_c	1	w:corrigies	L
07205_p6_L05_c	2	w:deffens	L
07205_p6_L05_c	3	w:laveurs	L
07205_p6_L05_d	1	w:pardessus	L
07205_p6_L05_d	2	w:le	L
07205_p6_L05_e	1	132	M
07205_p6_L05_e	2	143	M
07205_p6_L05_e	3	72	L
07205_p6_L05_f	1	81	M
07205_p6_L05_f	2	2	M
07205_p6_L05_f	3	32	M
07205_p6_L05_f	4	105	L
07205_p6_L05_f	5	1	M
07205_p6_L05_f	6	38	L
07205_p6_L05_f	7	81	M
07205_p6_L05_f	8	113	M
07205_p6_L05_f	9	62	L
07205_p6_L05_f	10	2	M
07205_p6_L05_f	11	93	M
07205_p6_L05_f	12	108	L
07205_p6_L05_f	13	82	M
07205_p6_L05_f	14	22	M
07205_p6_L05_f	15	7	L
07205_p6_L05_f	16	48	L
07205_p6_L05_f	17	5	L
07205_p6_L05_f	18	6	L
07205_p6_L05_f	19	129	L
07205_p6_L05_f	20	28	L
07205_p6_L05_f	21	127	L
07205_p6_L05_f	22	28	L
07205_p6_L05_f	23	8	L
07205_p6_L05_f	24	117	M
07205_p6_L05_f	25	118	L
07205_p6_L05_g	1	83	M
07205_p6_L05_g	2	27	M
07205_p6_L05_g	3	16	L
07205_p6_L05_g	4	36	L
07205_p6_L05_g	5	89	L
07205_p6_L05_g	6	13	M
07205_p6_L05_g	7	54	L
07205_p6_L05_g	8	24	M
07205_p6_L05_g	9	87	M
07205_p6_L05_g	10	8	M
07205_p6_L05_g	11	21	M
07205_p6_L05_g	12	73	M
07205_p6_L05_g	13	82	M
07205_p6_L05_g	14	9	M
07205_p6_L05_g	15	37	M
07205_p6_L05_g	16	12	L
07205_p6_L05_g	17	21	L
07205_p6_L05_g	18	101	L
07205_p6_L05_g	19	71	L
07205_p6_L05_g	20	31	M
07205_p6_L05_g	21	101	L
07205_p6_L05_g	22	72	L
07205_p6_L05_g	23	20	L
07205_p6_L05_g	24	38	L
07205_p6_L05_g	25	81	M
07205_p6_L05_h	1	83	M
07205_p6_L05_h	2	118	L
07205_p6_L05_h	3	1	M
07205_p6_L05_h	4	82	M
07205_p6_L05_h	5	27	M
07205_p6_L05_h	6	27	M
07205_p6_L05_h	7	8	M
07205_p6_L05_h	8	55	L
07205_p6_L05_h	9	81	M
07205_p6_L05_h	10	2	M
07205_p6_L05_h	11	32	M
07205_p6_L05_h	12	29	M
07205_p6_L05_h	13	83	M
07205_p6_L05_h	14	74	L
07205_p6_L05_h	15	10	L
07205_p6_L05_h	16	38	M
07205_p6_L05_h	17	21	M
07205_p6_L05_h	18	38	L
07205_p6_L05_h	19	81	M
07205_p6_L05_h	20	27	M
07205_p6_L05_h	21	77	L
07205_p6_L05_h	22	85	M
07205_p6_L05_h	23	347	L
07205_p6_L06_a	1	13	L
07205_p6_L06_a	2	18	L
07205_p6_L06_b	1	83	M
07205_p6_L06_b	2	18	L
07205_p6_L06_b	3	37	M
07205_p6_L06_b	4	82	M
07205_p6_L06_b	5	113	M
07205_p6_L06_b	6	84	M
07205_p6_L06_b	7	90	L
07205_p6_L06_b	8	89	L
07205_p6_L06_b	9	81	M
07205_p6_L06_b	10	73	M
07205_p6_L06_b	11	34	M
07205_p6_L06_b	12	114	M
07205_p6_L06_b	13	81	M
07205_p6_L06_b	14	2	M
07205_p6_L06_b	15	1	M
07205_p6_L06_b	16	83	M
07205_p6_L06_b	17	118	L
07205_p6_L06_b	18	58	L
07205_p6_L06_b	19	3	L
07205_p6_L06_b	20	81	M
07205_p6_L06_b	21	27	M
07205_p6_L06_b	22	12	M
07205_p6_L06_b	23	85	L
07205_p6_L06_b	24	21	M
07205_p6_L06_c	1	12	L
07205_p6_L06_c	2	83	M
07205_p6_L06_c	3	25	L
07205_p6_L06_c	4	102	L
07205_p6_L06_c	5	81	M
07205_p6_L06_c	6	2	M
07205_p6_L06_c	7	29	M
07205_p6_L06_c	8	131	M
07205_p6_L06_c	9	140	M
07205_p6_L06_c	10	75	L
07205_p6_L06_c	11	85	M
07205_p6_L06_c	12	20	M
07205_p6_L06_c	13	35	L
07205_p6_L06_c	14	101	L
07205_p6_L06_c	15	2	M
07205_p6_L06_c	16	6	L
07205_p6_L06_c	17	38	M
07205_p6_L06_c	18	20	L
07205_p6_L06_c	19	140	L
07205_p6_L06_c	20	129	L
07205_p6_L06_c	21	32	M
07205_p6_L06_c	22	8	M
07205_p6_L06_c	23	35	L
07205_p6_L06_c	24	2	L
07205_p6_L06_d	1	82	M
07205_p6_L06_d	2	22	M
07205_p6_L06_d	3	8	L
07205_p6_L06_d	4	109	L
07205_p6_L06_d	5	33	M
07205_p6_L06_d	6	84	M
07205_p6_L06_d	7	37	L
07205_p6_L06_d	8	3	L
07205_p6_L06_d	9	81	M
07205_p6_L06_d	10	21	M
07205_p6_L06_d	11	38	M
07205_p6_L06_d	12	104	M
07205_p6_L06_d	13	4	L
07205_p6_L06_d	14	82	M
07205_p6_L06_d	15	147	L
07205_p6_L06_d	16	82	M
07205_p6_L06_d	17	1	M
07205_p6_L06_d	18	31	M
07205_p6_L06_d	19	102	L
07205_p6_L06_d	20	83	M
07205_p6_L06_d	21	24	M
07205_p6_L06_d	22	121	M
07205_p6_L06_e	1	w:nulleroent	L
07205_p6_L06_e	2	w:lan	L
07205_p6_L06_e	3	w:prestement	L
07205_p6_L06_e	4	w:recu	M
07205_p6_L06_e	5	w:quelques	M
07205_p6_L06_e	6	w:lres	M
07205_p6_L06_e	7	w:de	M
07205_p6_L06_e	8	w:monsr	M
07205_p6_L06_e	9	w:de	M
07205_p6_L06_e	10	w:lumbres	L
07205_p6_L07_a	1	3	M
07205_p6_L07_b	1	w:lesquelles	L
07205_p6_L07_b	2	w:entre	M
07205_p6_L07_b	3	w:autres	M
07205_p6_L07_b	4	w:se	L
07205_p6_L07_b	5	w:mont	L
07205_p6_L07_b	6	w:dict	M
07205_p6_L07_b	7	w:davoir	M
07205_p6_L07_b	8	w:gardes	L
07205_p6_L07_b	9	w:de	M
07205_p6_L07_b	10	w:vous	M
07205_p6_L07_b	11	w:de	M
07205_p6_L07_b	12	w:retourner	M
07205_p6_L07_b	13	w:par	M
07205_p6_L07_c	1	w:quelquesfois	L
07205_p6_L07_c	2	w:ou	M
07205_p6_L07_c	3	w:quatre	M
07205_p6_L07_c	4	w:mois	M
07205_p6_L07_c	5	w:a	M
07205_p6_L07_c	6	w:boulongne	M
07205_p6_L07_c	7	w:ou	L
07205_p6_L07_c	8	w:seray	L
07205_p6_L07_c	9	w:tenir	M
07205_p6_L07_c	10	w:la	M
07205_p6_L07_c	11	w:correspondance	M
07205_p6_L07_d	1	w:avecq	M
07205_p6_L07_d	2	w:mons	L
07205_p6_L07_d	3	w:messrs	L
07205_p6_L07_d	4	w:le	L
07205_p6_L07_d	5	w:devoir	L
07205_p6_L07_d	6	w:les	M
07205_p6_L07_d	7	w:particuliers	M
07205_p6_L07_d	8	w:pour	M
07205_p6_L07_d	9	w:le	M
07205_p6_L07_d	10	w:bien	M
07205_p6_L07_d	11	w:et	M
07205_p6_L07_d	12	w:droict	M
07205_p6_L07_d	13	w:maintenant	L
07205_p6_L07_e	1	w:a	M
07205_p6_L07_e	2	w:cest	M
07205_p6_L07_e	3	w:effect	M
07205_p6_L07_e	4	w:quoy	L
07205_p6_L07_e	5	w:pour	M
07205_p6_L07_e	6	w:mon	M
07205_p6_L07_e	7	w:chiffre	M
07205_p6_L07_e	8	w:mais	M
07205_p6_L07_e	9	w:daultant	L
07205_p6_L07_e	10	w:que	M
07205_p6_L07_e	11	w:par	M
07205_p6_L07_e	12	w:les	M
07205_p6_L07_e	13	w:droits	L
07205_p6_L07_e	14	w:mon	L
07205_p6_L08_a	1	w:faictes	M
07205_p6_L08_a	2	w:aulcune	M
07205_p6_L08_a	3	w:mention	M
07205_p6_L08_a	4	w:jan	L
07205_p6_L08_a	5	w:bien	M
07205_p6_L08_a	6	w:voulu	M
07205_p6_L08_a	7	w:adresser	M
07205_p6_L08_a	8	w:cestes	L
07205_p6_L08_a	9	w:escrires	L
07205_p6_L08_a	10	w:droict	M
07205_p6_L08_b	1	w:pour	L
07205_p6_L08_b	2	w:escripte	L
07205_p6_L08_b	3	w:du	M
07205_p6_L08_b	4	w:chiffre	M
07205_p6_L08_b	5	w:ordinaire	M
07205_p6_L08_b	6	w:de	M
07205_p6_L08_b	7	w:mo	L
07205_p6_L08_b	8	w:pourvez	L
07205_p6_L08_b	9	w:par	M
07205_p6_L08_b	10	w:le	M
07205_p6_L08_b	11	w:premier	M
07205_p6_L08_c	1	w:commander	L
07205_p6_L08_c	2	w:des	M
07205_p6_L08_c	3	w:intentions	L
07205_p6_L08_c	4	w:je	M
07205_p6_L08_c	5	w:mo	L
07205_p6_L08_c	6	w:dict	M
07205_p6_L08_c	7	w:des	M
07205_p6_L08_c	8	w:mesmes	M
07205_p6_L08_c	9	w:davoir	M
07205_p6_L08_c	10	w:charge	M
07205_p6_L08_c	11	w:de	M
07205_p6_L08_c	12	w:vous	M
07205_p6_L08_d	1	w:pour	M
07205_p6_L08_d	2	w:faire	M
07205_p6_L08_d	3	w:quelque	M
07205_p6_L08_d	4	w:bonrage	L
07205_p6_L08_d	5	w:qui	M
07205_p6_L08_d	6	w:serviroit	L
07205_p6_L08_d	7	w:desquelque	L
07205_p6_L08_d	8	w:bon	M
07205_p6_L08_d	9	w:effect	M
07205_p6_L08_d	10	w:ce	M
07205_p6_L08_d	11	w:que	M
07205_p6_L08_d	12	w:le	L
07205_p6_L09_a	1	w:remectez	L
07205_p6_L09_a	2	w:ficelement	L
07205_p6_L09_a	3	w:a	M
07205_p6_L09_a	4	w:vous	M
07205_p6_L09_a	5	w:pour	M
07205_p6_L09_a	6	w:en	M
07205_p6_L09_a	7	w:disposer	M
07205_p6_L09_a	8	w:ainsi	M
07205_p6_L09_a	9	w:quad	L
07205_p6_L09_a	10	w:plus	M
07205_p6_L09_a	11	w:grans	M
07205_p6_L09_a	12	w:bien	M
07205_p6_L09_a	13	w:de	M
07205_p6_L09_b	1	w:vos	M
07205_p6_L09_b	2	w:affaires	M
07205_p6_L09_b	3	w:pour	M
07205_p6_L09_b	4	w:vostre	L
07205_p6_L09_b	5	w:apportoir	L
07205_p6_L09_c	1	901	L
07205_p6_L09_c	2	w:comme	M
07205_p6_L09_c	3	w:les	M
07205_p6_L09_c	4	w:frs	L
07205_p6_L09_c	5	w:de	M
07205_p6_L09_c	6	w:lumbre	M
07205_p6_L09_d	1	w:ma	M
07205_p6_L09_d	2	w:demonstre	M
07205_p6_L09_d	3	w:le	M
07205_p6_L09_d	4	w:voir	L
07205_p6_L09_d	5	w:de	M
07205_p6_L09_d	6	w:moiens	M
07205_p6_L09_d	7	w:quil	M
07205_p6_L09_d	8	w:a	M
07205_p6_L09_d	9	w:pour	M
07205_p6_L09_d	10	w:les	M
07205_p6_L09_d	11	w:despenses	M
07205_p6_L09_d	12	w:et	M
07205_p6_L09_d	13	w:charges	M
07205_p6_L09_d	14	w:de	M
07205_p6_L09_e	1	w:lun	L
07205_p6_L09_e	2	w:envoyant	M
07205_p6_L09_e	3	w:portsses	L
07205_p6_L09_e	4	w:mo	L
07205_p6_L09_e	5	w:priant	M
07205_p6_L09_e	6	w:le	M
07205_p6_L09_e	7	w:vouloir	M
07205_p6_L09_e	8	w:en	M
07205_p6_L09_e	9	w:cela	M
07205_p6_L09_e	10	w:pourveoir	M
07205_p6_L09_e	11	w:sy	L
07205_p6_L09_e	12	w:vous	L
07205_p6_L09_e	13	w:et	L
07205_p6_L09_e	14	w:est	L
07205_p6_L10_a	1	5	L
07205_p6_L10_a	2	25	L
07205_p6_L10_a	3	18	L
07205_p6_L10_a	4	1	L
07205_p6_L10_a	5	20	L
07205_p6_L10_b	1	300	L
07205_p6_L10_b	2	w:par	M
07205_p6_L10_b	3	w:vous	L
07205_p6_L10_b	4	w:autre	M
07205_p6_L10_b	5	w:le	L
07205_p6_L10_b	6	w:que	L
07205_p6_L10_b	7	w:sont	L
07205_p6_L10_b	8	w:dorpuroy	L
07205_p6_L10_b	9	w:par	M
07205_p6_L10_b	10	w:son	M
07205_p6_L10_b	11	w:moien	M
07205_p6_L10_b	12	w:et	M
07205_p6_L10_b	13	w:suivant	M
