line	position	sign	confidence
04614_p3_L03_b	15	21	H
04614_p3_L03_b	16	102	H
04614_p3_L03_b	17	61	H
04614_p3_L03_b	18	39	L
04614_p3_L03_b	19	81	H
04614_p3_L03_b	20	71	L
04614_p3_L03_c	1	70	H
04614_p3_L03_c	2	62	H
04614_p3_L03_c	3	32	H
04614_p3_L03_c	4	95	H
04614_p3_L03_c	5	32	H
04614_p3_L03_c	6	1	H
04614_p3_L03_c	7	37	H
04614_p3_L03_c	8	28	H
04614_p3_L03_c	9	12	H
04614_p3_L03_c	10	6	H
04614_p3_L03_c	11	37	H
04614_p3_L03_c	12	21	H
04614_p3_L03_c	13	29	H
04614_p3_L03_c	14	71	H
04614_p3_L03_c	15	62	H
04614_p3_L03_c	16	40	H
04614_p3_L03_c	17	10	H
04614_p3_L03_c	18	25	H
04614_p3_L03_c	19	29	H
04614_p3_L03_c	20	102	H
04614_p3_L03_c	21	121	H
04614_p3_L03_d	1	2	H
04614_p3_L03_d	2	61	H
04614_p3_L03_d	3	40	H
04614_p3_L03_d	4	107	H
04614_p3_L03_d	5	82	H
04614_p3_L03_d	6	26	H
04614_p3_L03_d	7	112	L
04614_p3_L03_d	8	81	L
04614_p3_L03_d	9	119	L
04614_p3_L03_d	10	10	L
04614_p3_L03_d	11	52	L
04614_p3_L03_d	12	82	L
04614_p3_L03_d	13	3	L
04614_p3_L03_d	14	78	L
04614_p3_L03_d	15	85	L
04614_p3_L03_d	16	120	L
04614_p3_L03_d	17	81	L
04614_p3_L03_d	18	26	L
04614_p3_L03_d	19	31	L
04614_p3_L03_d	20	21	L
04614_p3_L04_a	1	7	H
04614_p3_L04_a	2	40	H
04614_p3_L04_a	3	36	L
04614_p3_L04_a	4	2	H
04614_p3_L04_a	5	67	H
04614_p3_L04_a	6	6	H
04614_p3_L04_a	7	2	H
04614_p3_L04_a	8	82	H
04614_p3_L04_a	9	13	H
04614_p3_L04_a	10	61	H
04614_p3_L04_a	11	21	H
04614_p3_L04_a	12	31	H
04614_p3_L04_a	13	102	H
04614_p3_L04_a	14	84	H
04614_p3_L04_a	15	77	H
04614_p3_L04_a	16	105	H
04614_p3_L04_a	17	72	H
04614_p3_L04_a	18	84	H
04614_p3_L04_a	19	111	H
04614_p3_L04_a	20	112	H
04614_p3_L04_a	21	81	H
04614_p3_L04_a	22	5	L
04614_p3_L04_b	1	76	H
04614_p3_L04_b	2	83	H
04614_p3_L04_b	3	78	H
04614_p3_L04_b	4	61	H
04614_p3_L04_b	5	2	H
04614_p3_L04_b	6	27	H
04614_p3_L04_b	7	85	H
04614_p3_L04_b	8	101	H
04614_p3_L04_b	9	2	H
04614_p3_L04_b	10	77	H
04614_p3_L04_b	11	96	L
04614_p3_L04_b	12	7	H
04614_p3_L04_b	13	40	H
04614_p3_L04_b	14	87	H
04614_p3_L04_b	15	4	H
04614_p3_L04_b	16	71	H
04614_p3_L04_b	17	83	H
04614_p3_L04_b	18	16	H
04614_p3_L04_b	19	36	L
04614_p3_L04_b	20	102	H
04614_p3_L04_b	21	122	H
04614_p3_L04_c	1	78	H
04614_p3_L04_c	2	10	H
04614_p3_L04_c	3	2	H
04614_p3_L04_c	4	82	H
04614_p3_L04_c	5	21	H
04614_p3_L04_c	6	61	H
04614_p3_L04_c	7	31	H
04614_p3_L04_c	8	92	L
04614_p3_L04_c	9	21	H
04614_p3_L04_c	10	61	H
04614_p3_L04_c	11	2	H
04614_p3_L04_c	12	80	H
04614_p3_L04_c	13	62	H
04614_p3_L04_c	14	111	H
04614_p3_L04_c	15	112	H
04614_p3_L04_c	16	62	H
04614_p3_L04_c	17	21	H
04614_p3_L04_c	18	119	H
04614_p3_L04_c	19	82	H
04614_p3_L04_c	20	65	H
04614_p3_L04_c	21	37	H
04614_p3_L04_c	22	47	H
04614_p3_L04_d	1	82	H
04614_p3_L04_d	2	2	H
04614_p3_L04_d	3	3	H
04614_p3_L04_d	4	85	H
04614_p3_L04_d	5	120	H
04614_p3_L04_d	6	101	H
04614_p3_L04_d	7	27	H
04614_p3_L04_d	8	w:et	H
04614_p3_L04_d	9	21	H
04614_p3_L04_d	10	62	H
04614_p3_L04_d	11	3	L
04614_p3_L05_a	1	12	H
04614_p3_L05_a	2	61	H
04614_p3_L05_a	3	26	H
04614_p3_L05_a	4	28	H
04614_p3_L05_a	5	92	L
04614_p3_L05_a	6	91	H
04614_p3_L05_a	7	82	H
04614_p3_L05_a	8	31	H
04614_p3_L05_a	9	61	H
04614_p3_L05_a	10	2	H
04614_p3_L05_a	11	31	H
04614_p3_L05_a	12	13	H
04614_p3_L05_a	13	121	H
04614_p3_L05_a	14	37	H
04614_p3_L05_a	15	26	H
04614_p3_L05_a	16	61	H
04614_p3_L05_a	17	101	H
04614_p3_L05_a	18	27	H
04614_p3_L05_a	19	81	H
04614_p3_L05_a	20	85	H
04614_p3_L05_b	1	40	H
04614_p3_L05_b	2	81	H
04614_p3_L05_b	3	37	H
04614_p3_L05_b	4	16	H
04614_p3_L05_b	5	38	H
04614_p3_L05_b	6	81	H
04614_p3_L05_b	7	78	H
04614_p3_L05_b	8	85	H
04614_p3_L05_b	9	112	H
04614_p3_L05_b	10	62	H
04614_p3_L05_b	11	120	H
04614_p3_L05_b	12	84	H
04614_p3_L05_b	13	36	L
04614_p3_L05_b	14	27	H
04614_p3_L05_b	15	82	H
04614_p3_L05_b	16	61	H
04614_p3_L05_b	17	95	L
04614_p3_L05_b	18	7	H
04614_p3_L05_b	19	21	H
04614_p3_L05_b	20	29	H
04614_p3_L05_b	21	123	H
04614_p3_L05_c	1	2	H
04614_p3_L05_c	2	10	H
04614_p3_L05_c	3	40	H
04614_p3_L05_c	4	30	H
04614_p3_L05_c	5	15	H
04614_p3_L05_c	6	7	H
04614_p3_L05_c	7	36	L
04614_p3_L05_c	8	112	H
04614_p3_L05_c	9	21	H
04614_p3_L05_c	10	102	H
04614_p3_L05_c	11	6	H
04614_p3_L05_c	12	2	H
04614_p3_L05_c	13	26	H
04614_p3_L05_c	14	21	H
04614_p3_L05_c	15	62	H
04614_p3_L05_c	16	31	H
04614_p3_L05_c	17	61	H
04614_p3_L05_c	18	101	H
04614_p3_L05_c	19	2	H
04614_p3_L05_c	20	77	H
04614_p3_L05_c	21	21	H
04614_p3_L05_c	22	84	H
04614_p3_L05_d	1	18	H
04614_p3_L05_d	2	37	H
04614_p3_L05_d	3	62	H
04614_p3_L05_d	4	60	H
04614_p3_L05_d	5	51	H
04614_p3_L05_d	6	112	H
04614_p3_L05_d	7	82	H
04614_p3_L05_d	8	78	H
04614_p3_L05_d	9	104	H
04614_p3_L05_d	10	71	H
04614_p3_L05_d	11	32	H
04614_p3_L05_d	12	82	H
04614_p3_L05_d	13	102	H
04614_p3_L05_d	14	3	H
04614_p3_L05_d	15	79	H
04614_p3_L05_d	16	97	H
04614_p3_L05_d	17	7	H
04614_p3_L05_d	18	40	H
04614_p3_L05_d	19	81	H
04614_p3_L05_d	20	4	H
04614_p3_L05_d	21	122	H
04614_p3_L06_a	1	81	H
04614_p3_L06_a	2	5	H
04614_p3_L06_a	3	87	H
04614_p3_L06_a	4	62	H
04614_p3_L06_a	5	102	H
04614_p3_L06_a	6	26	H
04614_p3_L06_a	7	64	H
04614_p3_L06_a	8	2	H
04614_p3_L06_a	9	31	H
04614_p3_L06_a	10	40	H
04614_p3_L06_a	11	2	H
04614_p3_L06_a	12	81	H
04614_p3_L06_a	13	70	H
04614_p3_L06_a	14	6	H
04614_p3_L06_a	15	3	H
04614_p3_L06_a	16	81	H
04614_p3_L06_a	17	31	H
04614_p3_L06_a	18	21	H
04614_p3_L06_a	19	61	H
04614_p3_L06_a	20	71	H
04614_p3_L06_a	21	32	H
04614_p3_L06_a	22	82	H
04614_p3_L06_b	1	6	H
04614_p3_L06_b	2	36	L
04614_p3_L06_b	3	27	H
04614_p3_L06_b	4	102	H
04614_p3_L06_b	5	40	H
04614_p3_L06_b	6	7	H
04614_p3_L06_b	7	38	H
04614_p3_L06_b	8	26	H
04614_p3_L06_b	9	30	H
04614_p3_L06_b	10	72	H
04614_p3_L06_b	11	62	H
04614_p3_L06_b	12	40	H
04614_p3_L06_b	13	82	H
04614_p3_L06_b	14	27	H
04614_p3_L06_b	15	17	H
04614_p3_L06_b	16	36	L
04614_p3_L06_b	17	82	H
04614_p3_L06_b	18	111	H
04614_p3_L06_b	19	18	H
04614_p3_L06_b	20	38	H
04614_p3_L06_b	21	82	H
04614_p3_L06_b	22	61	H
04614_p3_L06_b	23	40	H
04614_p3_L06_b	24	111	H
04614_p3_L06_c	1	31	H
04614_p3_L06_c	2	21	H
04614_p3_L06_c	3	85	H
04614_p3_L06_c	4	112	H
04614_p3_L06_c	5	102	H
04614_p3_L06_c	6	84	H
04614_p3_L06_c	7	39	L
04614_p3_L06_c	8	12	H
04614_p3_L06_c	9	113	L
04614_p3_L06_c	10	38	H
04614_p3_L06_c	11	29	H
04614_p3_L06_c	12	13	H
04614_p3_L06_c	13	21	H
04614_p3_L06_c	14	7	H
04614_p3_L06_c	15	14	H
04614_p3_L06_c	16	22	H
04614_p3_L06_c	17	83	H
04614_p3_L06_c	18	85	H
04614_p3_L06_c	19	2	H
04614_p3_L06_c	20	72	H
04614_p3_L06_c	21	6	H
04614_p3_L06_d	1	20	H
04614_p3_L06_d	2	35	H
04614_p3_L06_d	3	82	H
04614_p3_L06_d	4	72	H
04614_p3_L06_d	5	83	H
04614_p3_L06_d	6	4	H
04614_p3_L06_d	7	84	H
04614_p3_L06_d	8	85	H
04614_p3_L06_d	9	40	H
04614_p3_L06_d	10	102	H
04614_p3_L06_d	11	26	H
04614_p3_L06_d	12	31	H
04614_p3_L06_d	13	17	H
04614_p3_L06_d	14	38	H
04614_p3_L06_d	15	81	H
04614_p3_L06_d	16	40	H
04614_p3_L06_d	17	1	H
04614_p3_L06_d	18	91	L
04614_p3_L06_d	19	21	H
04614_p3_L06_d	20	61	H
04614_p3_L06_d	21	2	H
04614_p3_L06_d	22	77	H
04614_p3_L07_a	1	313	L
04614_p3_L07_a	2	112	H
04614_p3_L07_a	3	82	H
04614_p3_L07_a	4	17	H
04614_p3_L07_a	5	36	L
04614_p3_L07_a	6	81	H
04614_p3_L07_a	7	112	H
04614_p3_L07_a	8	7	H
04614_p3_L07_a	9	2	H
04614_p3_L07_a	10	12	H
04614_p3_L07_a	11	8	H
04614_p3_L07_a	12	38	H
04614_p3_L07_a	13	113	L
04614_p3_L07_a	14	21	H
04614_p3_L07_a	15	9	H
04614_p3_L07_a	16	102	H
04614_p3_L07_a	17	31	H
04614_p3_L07_a	18	21	H
04614_p3_L07_a	19	81	H
04614_p3_L07_a	20	32	H
04614_p3_L07_a	21	21	H
04614_p3_L07_a	22	61	H
04614_p3_L07_a	23	101	H
04614_p3_L07_b	1	2	H
04614_p3_L07_b	2	26	H
04614_p3_L07_b	3	72	H
04614_p3_L07_b	4	96	L
04614_p3_L07_b	5	82	H
04614_p3_L07_b	6	22	H
04614_p3_L07_b	7	12	H
04614_p3_L07_b	8	7	H
04614_p3_L07_b	9	36	L
04614_p3_L07_b	10	22	H
04614_p3_L07_b	11	40	H
04614_p3_L07_b	12	2	H
04614_p3_L07_b	13	103	H
04614_p3_L07_b	14	7	H
04614_p3_L07_b	15	37	H
04614_p3_L07_b	16	24	H
04614_p3_L07_b	17	10	H
04614_p3_L07_b	18	40	H
04614_p3_L07_b	19	77	H
04614_p3_L07_b	20	36	L
04614_p3_L07_b	21	81	H
04614_p3_L07_b	22	5	L
04614_p3_L07_c	1	19	H
04614_p3_L07_c	2	30	H
04614_p3_L07_c	3	62	H
04614_p3_L07_c	4	3	H
04614_p3_L07_c	5	32	H
04614_p3_L07_c	6	78	H
04614_p3_L07_c	7	37	H
04614_p3_L07_c	8	73	H
04614_p3_L07_c	9	6	H
04614_p3_L07_c	10	20	H
04614_p3_L07_c	11	32	H
04614_p3_L07_c	12	81	H
04614_p3_L07_c	13	79	H
04614_p3_L07_c	14	84	H
04614_p3_L07_c	15	272	L
04614_p3_L07_c	16	82	H
04614_p3_L07_c	17	4	H
04614_p3_L07_c	18	71	H
04614_p3_L07_c	19	61	H
04614_p3_L07_c	20	28	H
04614_p3_L07_c	21	121	H
04614_p3_L07_d	1	18	H
04614_p3_L07_d	2	39	L
04614_p3_L07_d	3	91	L
04614_p3_L07_d	4	5	H
04614_p3_L07_d	5	6	H
04614_p3_L07_d	6	40	H
04614_p3_L07_d	7	26	H
04614_p3_L07_d	8	90	L
04614_p3_L07_d	9	36	L
04614_p3_L07_d	10	27	H
04614_p3_L07_d	11	102	H
04614_p3_L07_d	12	9	H
04614_p3_L07_d	13	4	H
04614_p3_L07_d	14	26	H
04614_p3_L07_d	15	71	H
04614_p3_L07_d	16	10	H
04614_p3_L07_d	17	1	H
04614_p3_L07_d	18	31	H
04614_p3_L07_d	19	21	H
04614_p3_L07_d	20	61	H
04614_p3_L07_d	21	101	H
04614_p3_L07_d	22	2	H
04614_p3_L07_d	23	76	L
04614_p3_L07_d	24	34	L
04614_p3_L08_a	1	77	H
04614_p3_L08_a	2	81	H
04614_p3_L08_a	3	12	H
04614_p3_L08_a	4	21	H
04614_p3_L08_a	5	62	H
04614_p3_L08_a	6	4	H
04614_p3_L08_a	7	78	H
04614_p3_L08_a	8	22	H
04614_p3_L08_a	9	32	H
04614_p3_L08_a	10	72	H
04614_p3_L08_a	11	83	H
04614_p3_L08_a	12	26	H
04614_p3_L08_a	13	73	H
04614_p3_L08_a	14	84	H
04614_p3_L08_a	15	120	H
04614_p3_L08_a	16	102	H
04614_p3_L08_a	17	7	H
04614_p3_L08_a	18	112	H
04614_p3_L08_a	19	61	H
04614_p3_L08_a	20	120	H
04614_p3_L08_a	21	82	H
04614_p3_L08_a	22	121	L
04614_p3_L08_b	1	27	H
04614_p3_L08_b	2	85	H
04614_p3_L08_b	3	118	L
04614_p3_L08_b	4	66	L
04614_p3_L08_b	5	112	H
04614_p3_L08_b	6	83	H
04614_p3_L08_b	7	19	H
04614_p3_L08_b	8	36	L
04614_p3_L08_b	9	81	H
04614_p3_L08_b	10	40	H
04614_p3_L08_b	11	10	H
04614_p3_L08_b	12	36	L
04614_p3_L08_b	13	26	H
04614_p3_L08_b	14	12	H
04614_p3_L08_b	15	9	H
04614_p3_L08_b	16	37	H
04614_p3_L08_b	17	111	H
04614_p3_L08_b	18	21	H
04614_p3_L08_b	19	101	H
04614_p3_L08_b	20	81	H
04614_p3_L08_b	21	27	H
04614_p3_L08_b	22	132	L
04614_p3_L08_c	1	90	L
04614_p3_L08_c	2	61	H
04614_p3_L08_c	3	102	H
04614_p3_L08_c	4	21	H
04614_p3_L08_c	5	81	H
04614_p3_L08_c	6	13	H
04614_p3_L08_c	7	61	H
04614_p3_L08_c	8	26	H
04614_p3_L08_c	9	30	H
04614_p3_L08_c	10	82	H
04614_p3_L08_c	11	21	H
04614_p3_L08_c	12	40	H
04614_p3_L08_c	13	10	H
04614_p3_L08_c	14	36	L
04614_p3_L08_c	15	28	H
04614_p3_L08_c	16	86	H
04614_p3_L08_c	17	9	H
04614_p3_L08_c	18	21	H
04614_p3_L08_c	19	71	H
04614_p3_L08_c	20	82	H
04614_p3_L08_c	21	27	H
04614_p3_L08_d	1	77	H
04614_p3_L08_d	2	81	H
04614_p3_L08_d	3	72	H
04614_p3_L08_d	4	61	H
04614_p3_L08_d	5	115	L
04614_p3_L08_d	6	85	H
04614_p3_L08_d	7	67	H
04614_p3_L08_d	8	6	H
04614_p3_L08_d	9	117	L
04614_p3_L08_d	10	81	H
04614_p3_L08_d	11	112	H
04614_p3_L08_d	12	81	H
04614_p3_L08_d	13	21	H
04614_p3_L08_d	14	41	L
04614_p3_L08_d	15	81	H
04614_p3_L08_d	16	21	H
04614_p3_L08_d	17	21	H
04614_p3_L08_d	18	w:et	H
04614_p3_L08_d	19	w:faire	L
04614_p3_L08_d	20	121	H
04614_p3_L09_a	1	21	H
04614_p3_L09_a	2	85	H
04614_p3_L09_a	3	31	H
04614_p3_L09_a	4	34	H
04614_p3_L09_a	5	21	H
04614_p3_L09_a	6	61	H
04614_p3_L09_a	7	105	H
04614_p3_L09_a	8	2	H
04614_p3_L09_a	9	26	H
04614_p3_L09_a	10	71	H
04614_p3_L09_a	11	96	L
04614_p3_L09_a	12	81	H
04614_p3_L09_a	13	21	H
04614_p3_L09_a	14	71	H
04614_p3_L09_a	15	61	H
04614_p3_L09_a	16	21	H
04614_p3_L09_a	17	115	L
04614_p3_L09_a	18	82	H
04614_p3_L09_a	19	1	H
04614_p3_L09_a	20	3	H
04614_p3_L09_a	21	81	H
04614_p3_L09_b	1	118	L
04614_p3_L09_b	2	102	H
04614_p3_L09_b	3	4	H
04614_p3_L09_b	4	82	H
04614_p3_L09_b	5	72	H
04614_p3_L09_b	6	83	H
04614_p3_L09_b	7	120	H
04614_p3_L09_b	8	91	L
04614_p3_L09_b	9	26	H
04614_p3_L09_b	10	31	H
04614_p3_L09_b	11	21	H
04614_p3_L09_b	12	62	H
04614_p3_L09_b	13	102	H
04614_p3_L09_b	14	61	H
04614_p3_L09_b	15	116	L
04614_p3_L09_b	16	62	H
04614_p3_L09_b	17	102	H
04614_p3_L09_b	18	26	H
04614_p3_L09_b	19	123	H
04614_p3_L09_c	1	85	H
04614_p3_L09_c	2	4	H
04614_p3_L09_c	3	31	H
04614_p3_L09_c	4	21	H
04614_p3_L09_c	5	84	H
04614_p3_L09_c	6	113	L
04614_p3_L09_c	7	83	H
04614_p3_L09_c	8	26	H
04614_p3_L09_c	9	79	H
04614_p3_L09_c	10	36	L
04614_p3_L09_c	11	82	H
04614_p3_L09_c	12	28	H
04614_p3_L09_c	13	88	L
04614_p3_L09_c	14	7	H
04614_p3_L09_c	15	22	H
04614_p3_L09_c	16	72	H
04614_p3_L09_c	17	81	H
04614_p3_L09_c	18	26	H
04614_p3_L09_c	19	121	H
04614_p3_L09_c	20	132	L
04614_p3_L09_d	1	w:Je	L
04614_p3_L09_d	2	w:vous	L
04614_p3_L09_d	3	w:prie	L
04614_p3_L09_d	4	w:que	L
04614_p3_L09_d	5	w:nous	L
04614_p3_L09_d	6	w:puissions	L
04614_p3_L09_d	7	w:avoir	L
04614_p3_L10_a	1	w:par	L
04614_p3_L10_a	2	w:ce	L
04614_p3_L10_a	3	w:feray	L
04614_p3_L10_a	4	w:fin	L
04614_p3_L10_a	5	w:priant	L
04614_p3_L10_b	1	w:Monsieur	L
04614_p3_L10_c	1	w:Cartil	L
04614_p3_L10_c	2	w:le	L
04614_p3_L10_c	3	4	H
04614_p3_L10_c	4	w:Jour	L
04614_p3_L10_c	5	w:ouvrist	L
04614_p3_L10_c	6	w:lan	L
04614_p3_L10_c	7	1574	H
