line	position	sign	confidence
07205_p2_L02_d	16	81	H
07205_p2_L02_d	17	73	H
07205_p2_L02_d	18	82	H
07205_p2_L02_d	19	114	H
07205_p2_L02_d	20	84	H
07205_p2_L02_d	21	71	M
07205_p2_L02_d	22	64	M
07205_p2_L02_d	23	37	H
07205_p2_L03_a	1	81	H
07205_p2_L03_a	2	23	H
07205_p2_L03_a	3	61	L
07205_p2_L03_a	4	81	H
07205_p2_L03_a	5	1	H
07205_p2_L03_a	6	31	H
07205_p2_L03_a	7	22	H
07205_p2_L03_a	8	83	H
07205_p2_L03_a	9	114	H
07205_p2_L03_a	10	83	H
07205_p2_L03_a	11	27	H
07205_p2_L03_a	12	97	M
07205_p2_L03_a	13	62	L
07205_p2_L03_a	14	70	M
07205_p2_L03_a	15	104	H
07205_p2_L03_a	16	33	H
07205_p2_L03_a	17	61	L
07205_p2_L03_a	18	2	H
07205_p2_L03_a	19	27	H
07205_p2_L03_a	20	79	H
07205_p2_L03_a	21	84	H
07205_p2_L03_a	22	28	H
07205_p2_L03_a	23	128	M
07205_p2_L03_a	24	38	H
07205_p2_L03_b	1	113	H
07205_p2_L03_b	2	112	H
07205_p2_L03_b	3	81	H
07205_p2_L03_b	4	28	H
07205_p2_L03_b	5	139	H
07205_p2_L03_b	6	w:de	M
07205_p2_L03_b	7	w:tant	M
07205_p2_L03_b	8	w:plus	M
07205_p2_L03_b	9	w:que	M
07205_p2_L03_b	10	w:bien	L
07205_p2_L03_b	11	w:scauons	L
07205_p2_L03_b	12	w:en	M
07205_p2_L03_b	13	w:quelle	M
07205_p2_L03_b	14	w:estime	M
07205_p2_L03_b	15	w:les	M
07205_p2_L03_b	16	w:ont	M
07205_p2_L03_b	17	w:receuz	L
07205_p2_L03_c	1	113	H
07205_p2_L03_c	2	82	H
07205_p2_L03_c	3	36	M
07205_p2_L03_c	4	21	H
07205_p2_L03_c	5	27	H
07205_p2_L03_c	6	40	L
07205_p2_L03_c	7	61	L
07205_p2_L03_c	8	71	H
07205_p2_L03_c	9	100	H
07205_p2_L03_c	10	86	M
07205_p2_L03_c	11	27	H
07205_p2_L03_c	12	142	H
07205_p2_L03_c	13	w:mesmes	M
07205_p2_L03_c	14	w:comme	M
07205_p2_L03_c	15	w:pour	H
07205_p2_L03_c	16	w:tirer	M
07205_p2_L03_c	17	w:de	H
07205_p2_L03_c	18	w:la	H
07205_p2_L03_d	1	w:plus	H
07205_p2_L03_d	2	w:grande	M
07205_p2_L03_d	3	w:part	H
07205_p2_L03_d	4	w:de	H
07205_p2_L03_d	5	w:leurs	M
07205_p2_L03_d	6	w:substances	M
07205_p2_L03_d	7	w:les	M
07205_p2_L03_d	8	w:en	M
07205_p2_L03_d	9	w:font	M
07205_p2_L03_d	10	w:leurs	M
07205_p2_L03_d	11	w:demy	L
07205_p2_L03_d	12	w:travaulx	L
07205_p2_L03_d	13	24	L
07205_p2_L04_a	1	w:et	M
07205_p2_L04_a	2	w:degars	L
07205_p2_L04_a	3	124	H
07205_p2_L04_a	4	28	H
07205_p2_L04_a	5	104	H
07205_p2_L04_a	6	12	H
07205_p2_L04_a	7	36	M
07205_p2_L04_a	8	23	H
07205_p2_L04_a	9	113	H
07205_p2_L04_a	10	82	H
07205_p2_L04_a	11	13	H
07205_p2_L04_a	12	21	H
07205_p2_L04_a	13	101	H
07205_p2_L04_a	14	2	H
07205_p2_L04_a	15	32	H
07205_p2_L04_a	16	82	H
07205_p2_L04_a	17	118	H
07205_p2_L04_a	18	11	H
07205_p2_L04_a	19	27	H
07205_p2_L04_a	20	64	M
07205_p2_L04_b	1	81	H
07205_p2_L04_b	2	3	H
07205_p2_L04_b	3	104	H
07205_p2_L04_b	4	24	H
07205_p2_L04_b	5	w:les	L
07205_p2_L04_b	6	w:que	L
07205_p2_L04_b	7	w:leur	L
07205_p2_L04_b	8	w:pouoient	L
07205_p2_L04_b	9	w:confrontement	L
07205_p2_L04_b	10	131	H
07205_p2_L04_b	11	120	H
07205_p2_L04_b	12	81	H
07205_p2_L04_b	13	73	M
07205_p2_L04_b	14	33	H
07205_p2_L04_b	15	23	H
07205_p2_L04_b	16	83	H
07205_p2_L04_b	17	61	L
07205_p2_L04_b	18	30	M
07205_p2_L04_b	19	4	H
07205_p2_L04_c	1	14	H
07205_p2_L04_c	2	24	H
07205_p2_L04_c	3	61	L
07205_p2_L04_c	4	101	H
07205_p2_L04_c	5	23	H
07205_p2_L04_c	6	102	H
07205_p2_L04_c	7	85	L
07205_p2_L04_c	8	27	H
07205_p2_L04_c	9	2	H
07205_p2_L04_c	10	7	M
07205_p2_L04_c	11	37	H
07205_p2_L04_c	12	27	H
07205_p2_L04_c	13	78	M
07205_p2_L04_c	14	82	H
07205_p2_L04_c	15	69	L
07205_p2_L04_c	16	38	H
07205_p2_L04_c	17	10	H
07205_p2_L04_c	18	5	M
07205_p2_L04_c	19	27	H
07205_p2_L04_c	20	63	L
07205_p2_L04_c	21	27	H
07205_p2_L04_c	22	29	H
07205_p2_L04_c	23	84	H
07205_p2_L04_d	1	22	H
07205_p2_L04_d	2	81	H
07205_p2_L04_d	3	115	M
07205_p2_L04_d	4	81	H
07205_p2_L04_d	5	3	H
07205_p2_L04_d	6	33	H
07205_p2_L04_d	7	130	M
07205_p2_L04_d	8	82	H
07205_p2_L04_d	9	34	M
07205_p2_L04_d	10	33	H
07205_p2_L04_d	11	81	H
07205_p2_L04_d	12	1	H
07205_p2_L04_d	13	77	M
07205_p2_L04_d	14	22	H
07205_p2_L04_d	15	81	H
07205_p2_L04_d	16	130	M
07205_p2_L04_d	17	1	H
07205_p2_L04_d	18	82	H
07205_p2_L04_d	19	117	M
07205_p2_L04_d	20	40	L
07205_p2_L04_d	21	32	H
07205_p2_L04_d	22	102	H
07205_p2_L04_d	23	1	H
07205_p2_L04_d	24	81	H
07205_p2_L05_a	1	8	H
07205_p2_L05_a	2	101	H
07205_p2_L05_a	3	84	H
07205_p2_L05_a	4	81	H
07205_p2_L05_a	5	31	H
07205_p2_L05_a	6	21	H
07205_p2_L05_a	7	83	H
07205_p2_L05_a	8	37	H
07205_p2_L05_a	9	6	L
07205_p2_L05_a	10	111	H
07205_p2_L05_a	11	33	H
07205_p2_L05_a	12	82	H
07205_p2_L05_a	13	95	L
07205_p2_L05_a	14	82	H
07205_p2_L05_a	15	37	H
07205_p2_L05_a	16	13	H
07205_p2_L05_a	17	22	H
07205_p2_L05_a	18	63	L
07205_p2_L05_a	19	113	H
07205_p2_L05_a	20	112	H
07205_p2_L05_a	21	81	H
07205_p2_L05_a	22	129	H
07205_p2_L05_a	23	2	L
07205_p2_L05_b	1	w:confrontement	M
07205_p2_L05_b	2	139	H
07205_p2_L05_b	3	37	H
07205_p2_L05_b	4	2	M
07205_p2_L05_b	5	8	M
07205_p2_L05_b	6	4	H
07205_p2_L05_b	7	14	H
07205_p2_L05_b	8	83	H
07205_p2_L05_b	9	22	H
07205_p2_L05_b	10	33	H
07205_p2_L05_b	11	83	H
07205_p2_L05_b	12	102	H
07205_p2_L05_b	13	22	H
07205_p2_L05_b	14	23	H
07205_p2_L05_b	15	82	H
07205_p2_L05_b	16	72	L
07205_p2_L05_b	17	36	L
07205_p2_L05_b	18	13	H
07205_p2_L05_b	19	83	H
07205_p2_L05_b	20	24	M
07205_p2_L05_c	1	68	L
07205_p2_L05_c	2	114	H
07205_p2_L05_c	3	85	L
07205_p2_L05_c	4	78	M
07205_p2_L05_c	5	82	H
07205_p2_L05_c	6	74	M
07205_p2_L05_c	7	84	H
07205_p2_L05_c	8	8	M
07205_p2_L05_c	9	39	H
07205_p2_L05_c	10	82	H
07205_p2_L05_c	11	114	H
07205_p2_L05_c	12	82	M
07205_p2_L05_c	13	30	M
07205_p2_L05_c	14	81	H
07205_p2_L05_c	15	82	L
07205_p2_L05_c	16	93	H
07205_p2_L05_c	17	1	H
07205_p2_L05_c	18	81	H
07205_p2_L05_c	19	36	M
07205_p2_L05_c	20	21	H
07205_p2_L05_c	21	80	M
07205_p2_L05_c	22	102	H
07205_p2_L05_d	1	37	H
07205_p2_L05_d	2	5	M
07205_p2_L05_d	3	6	L
07205_p2_L05_d	4	37	H
07205_p2_L05_d	5	28	H
07205_p2_L05_d	6	63	L
07205_p2_L05_d	7	37	H
07205_p2_L05_d	8	7	M
07205_p2_L05_d	9	10	M
07205_p2_L05_d	10	4	L
07205_p2_L05_d	11	34	M
07205_p2_L05_d	12	28	H
07205_p2_L05_d	13	104	H
07205_p2_L05_d	14	113	H
07205_p2_L05_d	15	105	M
07205_p2_L05_d	16	9	M
07205_p2_L05_d	17	81	H
07205_p2_L05_d	18	22	H
07205_p2_L05_d	19	65	L
07205_p2_L05_d	20	112	H
07205_p2_L05_d	21	84	H
07205_p2_L05_d	22	119	H
07205_p2_L05_d	23	8	M
07205_p2_L06_a	1	2	M
07205_p2_L06_a	2	32	H
07205_p2_L06_a	3	133	H
07205_p2_L06_a	4	w:mes	L
07205_p2_L06_a	5	w:en	L
07205_p2_L06_a	6	w:mains	L
07205_p2_L06_a	7	w:par	M
07205_p2_L06_a	8	w:la	M
07205_p2_L06_a	9	w:fait	M
07205_p2_L06_a	10	w:de	M
07205_p2_L06_a	11	125	M
07205_p2_L06_a	12	15	L
07205_p2_L06_a	13	115	M
07205_p2_L06_a	14	81	M
07205_p2_L06_a	15	31	L
07205_p2_L06_a	16	2	L
07205_p2_L06_a	17	98	M
07205_p2_L06_a	18	83	H
07205_p2_L06_a	19	220	L
07205_p2_L06_b	1	w:que	L
07205_p2_L06_b	2	w:pouons	L
07205_p2_L06_b	3	w:au	L
07205_p2_L06_b	4	w:surplus	L
07205_p2_L06_b	5	w:en	L
07205_p2_L06_b	6	w:avant	L
07205_p2_L06_b	7	w:escripre	L
07205_p2_L06_b	8	w:sur	L
07205_p2_L06_b	9	w:bien	L
07205_p2_L06_b	10	w:loing	L
07205_p2_L06_b	11	131	M
07205_p2_L06_b	12	30	M
07205_p2_L06_b	13	89	L
07205_p2_L06_b	14	4	M
07205_p2_L06_b	15	8	M
07205_p2_L06_b	16	37	M
07205_p2_L06_b	17	21	M
07205_p2_L06_b	18	38	M
07205_p2_L06_b	19	81	M
07205_p2_L06_b	20	77	M
07205_p2_L06_b	21	82	M
07205_p2_L06_b	22	38	M
07205_p2_L06_c	1	w:carriere	L
07205_p2_L06_c	2	15	L
07205_p2_L06_c	3	37	M
07205_p2_L06_c	4	81	M
07205_p2_L06_c	5	113	M
07205_p2_L06_c	6	112	M
07205_p2_L06_c	7	81	M
07205_p2_L06_c	8	20	L
07205_p2_L06_c	9	81	M
07205_p2_L06_c	10	27	M
07205_p2_L06_c	11	9	M
07205_p2_L06_c	12	101	M
07205_p2_L06_d	1	2	M
07205_p2_L06_d	2	82	M
07205_p2_L06_d	3	22	M
07205_p2_L06_d	4	90	L
07205_p2_L06_d	5	17	L
07205_p2_L06_d	6	22	M
07205_p2_L06_d	7	117	L
07205_p2_L06_d	8	23	M
07205_p2_L06_d	9	77	M
07205_p2_L06_d	10	84	M
07205_p2_L06_d	11	75	M
07205_p2_L06_d	12	83	M
07205_p2_L06_d	13	118	M
07205_p2_L06_d	14	113	M
07205_p2_L06_d	15	130	L
07205_p2_L07_a	1	105	L
07205_p2_L07_a	2	84	M
07205_p2_L07_a	3	28	M
07205_p2_L07_a	4	33	M
07205_p2_L07_a	5	82	M
07205_p2_L07_a	6	113	M
07205_p2_L07_a	7	112	M
07205_p2_L07_a	8	81	M
07205_p2_L07_a	9	120	M
07205_p2_L07_a	10	121	M
07205_p2_L07_a	11	33	M
07205_p2_L07_a	12	82	M
07205_p2_L07_a	13	112	M
07205_p2_L07_a	14	11	M
07205_p2_L07_a	15	83	M
07205_p2_L07_a	16	115	M
07205_p2_L07_a	17	81	M
07205_p2_L07_a	18	1	M
07205_p2_L07_a	19	33	M
07205_p2_L07_a	20	84	M
07205_p2_L07_a	21	3	M
07205_p2_L07_a	22	40	L
07205_p2_L07_a	23	101	M
07205_p2_L07_b	1	8	L
07205_p2_L07_b	2	21	M
07205_p2_L07_b	3	81	M
07205_p2_L07_b	4	83	M
07205_p2_L07_b	5	74	M
07205_p2_L07_b	6	84	M
07205_p2_L07_b	7	26	M
07205_p2_L07_b	8	81	M
07205_p2_L07_b	9	4	M
07205_p2_L07_b	10	82	M
07205_p2_L07_b	11	109	M
07205_p2_L07_b	12	104	M
07205_p2_L07_b	13	27	M
07205_p2_L07_b	14	8	M
07205_p2_L07_b	15	31	M
07205_p2_L07_b	16	33	M
07205_p2_L07_b	17	6	L
07205_p2_L07_b	18	40	L
07205_p2_L07_b	19	34	M
07205_p2_L07_b	20	83	M
07205_p2_L07_b	21	20	M
07205_p2_L07_b	22	114	M
07205_p2_L07_b	23	8	L
07205_p2_L07_c	1	28	L
07205_p2_L07_c	2	134	M
07205_p2_L07_c	3	63	L
07205_p2_L07_c	4	38	M
07205_p2_L07_c	5	82	M
07205_p2_L07_c	6	1	M
07205_p2_L07_c	7	38	M
07205_p2_L07_c	8	8	L
07205_p2_L07_c	9	27	M
07205_p2_L07_c	10	134	M
07205_p2_L07_c	11	31	M
07205_p2_L07_c	12	81	M
07205_p2_L07_c	13	114	M
07205_p2_L07_c	14	113	M
07205_p2_L07_c	15	82	M
07205_p2_L07_c	16	115	L
07205_p2_L07_c	17	82	M
07205_p2_L07_c	18	2	M
07205_p2_L07_c	19	34	M
07205_p2_L07_c	20	130	L
07205_p2_L07_c	21	145	L
07205_p2_L07_c	22	24	L
07205_p2_L07_d	1	34	L
07205_p2_L07_d	2	25	M
07205_p2_L07_d	3	65	L
07205_p2_L07_d	4	2	M
07205_p2_L07_d	5	72	L
07205_p2_L07_d	6	9	M
07205_p2_L07_d	7	8	L
07205_p2_L07_d	8	84	M
07205_p2_L07_d	9	20	M
07205_p2_L07_d	10	38	M
07205_p2_L07_d	11	104	M
07205_p2_L07_d	12	113	M
07205_p2_L07_d	13	4	M
07205_p2_L07_d	14	81	M
07205_p2_L07_d	15	2	M
07205_p2_L07_d	16	33	M
07205_p2_L07_d	17	129	M
07205_p2_L07_d	18	11	M
07205_p2_L07_d	19	10	M
07205_p2_L07_d	20	29	M
07205_p2_L07_d	21	28	M
07205_p2_L07_d	22	102	M
07205_p2_L07_d	23	65	L
07205_p2_L07_d	24	1	M
07205_p2_L07_e	1	w:monstrez	L
07205_p2_L07_e	2	w:profitent	L
07205_p2_L07_e	3	w:temoct	L
07205_p2_L07_e	4	127	M
07205_p2_L07_e	5	34	M
07205_p2_L07_e	6	7	L
07205_p2_L07_e	7	9	M
07205_p2_L07_e	8	4	L
07205_p2_L07_e	9	34	L
07205_p2_L07_e	10	1	L
07205_p2_L07_e	11	78	M
07205_p2_L07_e	12	81	M
07205_p2_L07_e	13	75	M
07205_p2_L07_e	14	61	L
07205_p2_L07_e	15	1	M
07205_p2_L07_e	16	20	L
07205_p2_L08_a	1	w:et	M
07205_p2_L08_a	2	w:grand	M
07205_p2_L08_a	3	w:sceu	L
07205_p2_L08_a	4	w:merite	L
07205_p2_L08_a	5	123	L
07205_p2_L08_a	6	131	M
07205_p2_L08_a	7	68	L
07205_p2_L08_a	8	36	M
07205_p2_L08_a	9	103	M
07205_p2_L08_a	10	112	L
07205_p2_L08_a	11	29	M
07205_p2_L08_a	12	8	M
07205_p2_L08_a	13	2	M
07205_p2_L08_a	14	33	M
07205_p2_L08_a	15	83	M
07205_p2_L08_a	16	5	M
07205_p2_L08_a	17	74	M
07205_p2_L08_a	18	21	M
07205_p2_L08_b	1	27	M
07205_p2_L08_b	2	39	M
07205_p2_L08_b	3	1	M
07205_p2_L08_b	4	92	M
07205_p2_L08_b	5	14	M
07205_p2_L08_b	6	82	M
07205_p2_L08_b	7	38	L
07205_p2_L08_b	8	12	M
07205_p2_L08_b	9	37	M
07205_p2_L08_b	10	21	M
07205_p2_L08_b	11	35	L
07205_p2_L08_b	12	82	M
07205_p2_L08_b	13	38	M
07205_p2_L08_b	14	29	L
07205_p2_L08_b	15	117	L
07205_p2_L08_b	16	63	L
07205_p2_L08_b	17	104	M
07205_p2_L08_b	18	27	L
07205_p2_L08_b	19	105	M
07205_p2_L08_b	20	113	M
07205_p2_L08_c	1	3	M
07205_p2_L08_c	2	82	M
07205_p2_L08_c	3	132	M
07205_p2_L08_c	4	39	M
07205_p2_L08_c	5	7	M
07205_p2_L08_c	6	103	M
07205_p2_L08_c	7	85	L
07205_p2_L08_c	8	2	M
07205_p2_L08_c	9	35	L
07205_p2_L08_c	10	82	M
07205_p2_L08_c	11	39	M
07205_p2_L08_c	12	74	M
07205_p2_L08_c	13	37	M
07205_p2_L08_c	14	2	M
07205_p2_L08_c	15	8	M
07205_p2_L08_c	16	83	M
07205_p2_L08_c	17	27	M
07205_p2_L08_c	18	12	M
07205_p2_L08_c	19	81	M
07205_p2_L08_c	20	22	M
07205_p2_L08_c	21	62	L
07205_p2_L08_c	22	2	M
07205_p2_L08_c	23	75	M
07205_p2_L08_c	24	82	M
07205_p2_L08_d	1	82	M
07205_p2_L08_d	2	29	M
07205_p2_L08_d	3	84	M
07205_p2_L08_d	4	72	M
07205_p2_L08_d	5	8	M
07205_p2_L08_d	6	38	M
07205_p2_L08_d	7	21	M
07205_p2_L08_d	8	20	M
07205_p2_L08_d	9	131	M
07205_p2_L08_d	10	w:de	M
07205_p2_L08_d	11	w:se	L
07205_p2_L08_d	12	w:doubtant	L
07205_p2_L08_d	13	w:venir	M
07205_p2_L08_d	14	w:a	H
07205_p2_L08_d	15	w:la	H
07205_p2_L08_d	16	w:longue	M
07205_p2_L08_d	17	127	M
07205_p2_L08_d	18	64	L
07205_p2_L08_d	19	38	M
07205_p2_L08_d	20	11	M
07205_p2_L08_e	1	82	M
07205_p2_L08_e	2	27	M
07205_p2_L08_e	3	118	M
07205_p2_L08_e	4	83	M
07205_p2_L08_e	5	84	M
07205_p2_L08_e	6	27	M
07205_p2_L08_e	7	33	M
07205_p2_L08_e	8	6	L
07205_p2_L08_e	9	2	M
07205_p2_L08_e	10	31	M
07205_p2_L08_e	11	9	M
07205_p2_L08_e	12	37	M
07205_p2_L08_e	13	105	M
07205_p2_L08_e	14	113	M
07205_p2_L08_e	15	8	M
07205_p2_L08_e	16	129	M
07205_p2_L08_e	17	10	M
07205_p2_L08_e	18	3	M
07205_p2_L08_e	19	34	M
07205_p2_L08_e	20	37	M
07205_p2_L08_e	21	81	M
07205_p2_L08_e	22	36	L
07205_p2_L08_e	23	35	L
07205_p2_L08_f	1	3	L
07205_p2_L08_f	2	2	M
07205_p2_L08_f	3	81	M
07205_p2_L08_f	4	123	M
07205_p2_L08_f	5	312	L
07205_p2_L08_f	6	7	L
07205_p2_L08_f	7	82	M
07205_p2_L08_f	8	223	L
07205_p2_L08_f	9	131	M
07205_p2_L08_f	10	w:somme	M
07205_p2_L08_f	11	w:par	H
07205_p2_L08_f	12	w:mois	L
07205_p2_L09_a	1	117	L
07205_p2_L09_a	2	70	L
07205_p2_L09_a	3	82	L
07205_p2_L09_a	4	22	L
07205_p2_L09_a	5	113	L
07205_p2_L09_a	6	w:discouru	L
07205_p2_L09_a	7	144	M
07205_p2_L09_a	8	12	M
07205_p2_L09_a	9	104	M
07205_p2_L09_a	10	114	M
07205_p2_L09_a	11	90	L
07205_p2_L09_a	12	82	M
07205_p2_L09_a	13	101	M
07205_p2_L09_a	14	72	M
07205_p2_L09_a	15	33	M
07205_p2_L09_a	16	93	M
07205_p2_L09_a	17	23	M
07205_p2_L09_b	1	w:dernier	L
07205_p2_L09_b	2	w:les	L
07205_p2_L09_b	3	w:pouons	L
07205_p2_L09_b	4	w:au	L
07205_p2_L09_b	5	w:surplus	L
07205_p2_L09_b	6	35	M
07205_p2_L09_b	7	22	M
07205_p2_L09_b	8	61	L
07205_p2_L09_b	9	103	M
07205_p2_L09_b	10	3	M
07205_p2_L09_b	11	7	M
07205_p2_L09_b	12	82	M
07205_p2_L09_b	13	3	L
07205_p2_L09_b	14	81	M
07205_p2_L09_b	15	19	M
07205_p2_L09_b	16	30	M
07205_p2_L09_b	17	81	M
07205_p2_L09_b	18	15	M
07205_p2_L09_b	19	62	L
07205_p2_L09_b	20	23	M
07205_p2_L09_b	21	116	L
07205_p2_L09_c	1	2	M
07205_p2_L09_c	2	80	M
07205_p2_L09_c	3	84	M
07205_p2_L09_c	4	117	M
07205_p2_L09_c	5	82	M
07205_p2_L09_c	6	3	M
07205_p2_L09_c	7	32	M
07205_p2_L09_c	8	63	M
07205_p2_L09_c	9	9	M
07205_p2_L09_c	10	82	M
07205_p2_L09_c	11	12	M
07205_p2_L09_c	12	103	M
07205_p2_L09_c	13	33	M
07205_p2_L09_c	14	1	M
07205_p2_L09_c	15	38	M
07205_p2_L09_c	16	48	L
07205_p2_L09_c	17	82	M
07205_p2_L09_c	18	47	L
07205_p2_L09_c	19	83	M
07205_p2_L09_c	20	117	M
07205_p2_L09_c	21	13	M
07205_p2_L09_c	22	113	M
07205_p2_L09_d	1	8	M
07205_p2_L09_d	2	23	M
07205_p2_L09_d	3	22	M
07205_p2_L09_d	4	81	M
07205_p2_L09_d	5	37	M
07205_p2_L09_d	6	21	M
07205_p2_L09_d	7	79	M
07205_p2_L09_d	8	82	M
07205_p2_L09_d	9	120	M
07205_p2_L09_d	10	220	L
07205_p2_L09_d	11	129	M
07205_p2_L09_d	12	1	M
07205_p2_L09_d	13	83	M
07205_p2_L09_d	14	6	L
07205_p2_L09_d	15	37	M
07205_p2_L09_d	16	112	M
07205_p2_L09_d	17	78	M
07205_p2_L09_d	18	22	M
07205_p2_L09_d	19	7	M
07205_p2_L09_d	20	3	M
07205_p2_L09_d	21	33	M
07205_p2_L09_d	22	6	L
07205_p2_L09_e	1	131	M
07205_p2_L09_e	2	w:les	M
07205_p2_L09_e	3	w:rabatans	L
07205_p2_L09_e	4	w:sur	M
07205_p2_L09_e	5	w:pieces	L
07205_p2_L09_e	6	84	M
07205_p2_L09_e	7	49	L
07205_p2_L09_e	8	32	M
07205_p2_L09_e	9	24	M
07205_p2_L09_e	10	84	M
07205_p2_L09_e	11	19	M
07205_p2_L09_e	12	81	M
07205_p2_L09_e	13	131	M
07205_p2_L09_e	14	61	L
07205_p2_L09_e	15	103	M
07205_p2_L09_e	16	1	M
07205_p2_L09_e	17	20	M
07205_p2_L09_e	18	w:par	M
07205_p2_L09_e	19	w:la	M
07205_p2_L09_f	1	33	M
07205_p2_L09_f	2	32	M
07205_p2_L09_f	3	81	M
07205_p2_L09_f	4	1	M
07205_p2_L09_f	5	70	M
07205_p2_L09_f	6	21	M
07205_p2_L09_f	7	81	M
