line	position	sign	confidence
07205_p1_L06_e	26	6	H
07205_p1_L06_e	27	59	H
07205_p1_L06_e	28	131	H
07205_p1_L06_e	29	w:Bourgongne	L
07205_p1_L06_e	30	129	L
07205_p1_L06_e	31	53	H
07205_p1_L06_e	32	2	H
07205_p1_L06_e	33	8	H
07205_p1_L06_e	34	36	H
07205_p1_L06_e	35	29	H
07205_p1_L07_b	1	60	L
07205_p1_L07_b	2	5	H
07205_p1_L07_b	3	283	H
07205_p1_L07_b	4	22	H
07205_p1_L07_b	5	20	H
07205_p1_L07_b	6	101	L
07205_p1_L07_b	7	18	H
07205_p1_L07_b	8	37	H
07205_p1_L07_b	9	81	H
07205_p1_L07_b	10	127	H
07205_p1_L07_c	1	138	L
07205_p1_L07_c	2	83	H
07205_p1_L07_c	3	2	H
07205_p1_L07_c	4	34	L
07205_p1_L07_c	5	17	H
07205_p1_L07_c	6	37	H
07205_p1_L07_c	7	82	H
07205_p1_L07_c	8	112	H
07205_p1_L07_c	9	82	H
07205_p1_L07_c	10	3	H
07205_p1_L07_c	11	2	H
07205_p1_L07_c	12	84	H
07205_p1_L07_c	13	119	H
07205_p1_L07_c	14	104	H
07205_p1_L07_c	15	101	L
07205_p1_L07_c	16	32	H
07205_p1_L07_c	17	23	H
07205_p1_L07_c	18	61	L
07205_p1_L07_c	19	30	H
07205_p1_L07_c	20	29	H
07205_p1_L07_c	21	63	L
07205_p1_L07_c	22	116	L
07205_p1_L07_c	23	88	H
07205_p1_L07_d	1	114	L
07205_p1_L07_d	2	81	H
07205_p1_L07_d	3	27	H
07205_p1_L07_d	4	82	H
07205_p1_L07_d	5	125	H
07205_p1_L07_d	6	90	H
07205_p1_L07_d	7	10	H
07205_p1_L07_d	8	22	H
07205_p1_L07_d	9	75	H
07205_p1_L07_d	10	82	H
07205_p1_L07_d	11	128	L
07205_p1_L07_d	12	130	L
07205_p1_L07_d	13	81	H
07205_p1_L07_d	14	131	H
07205_p1_L07_d	15	17	H
07205_p1_L07_d	16	64	H
07205_p1_L07_d	17	104	H
07205_p1_L07_d	18	10	H
07205_p1_L07_d	19	35	H
07205_p1_L07_d	20	81	H
07205_p1_L07_d	21	121	H
07205_p1_L07_d	22	65	L
07205_p1_L07_d	23	9	L
07205_p1_L07_d	24	31	L
07205_p1_L07_d	25	123	L
07205_p1_L07_d	26	80	H
07205_p1_L07_d	27	84	H
07205_p1_L07_d	28	28	H
07205_p1_L07_d	29	17	H
07205_p1_L07_d	30	38	H
07205_p1_L07_d	31	83	H
07205_p1_L07_d	32	114	H
07205_p1_L07_d	33	113	H
07205_p1_L07_d	34	81	H
07205_p1_L07_d	35	29	H
07205_p1_L08_b	1	84	H
07205_p1_L08_b	2	83	H
07205_p1_L08_b	3	27	H
07205_p1_L08_b	4	83	L
07205_p1_L08_b	5	82	H
07205_p1_L08_b	6	29	H
07205_p1_L08_b	7	14	H
07205_p1_L08_b	8	64	H
07205_p1_L08_b	9	23	H
07205_p1_L08_b	10	28	H
07205_p1_L08_b	11	81	H
07205_p1_L08_b	12	26	L
07205_p1_L08_b	13	131	H
07205_p1_L08_b	14	30	H
07205_p1_L08_b	15	21	H
07205_p1_L08_b	16	65	H
07205_p1_L08_b	17	103	H
07205_p1_L08_b	18	94	H
07205_p1_L08_c	1	29	H
07205_p1_L08_c	2	6	H
07205_p1_L08_c	3	30	H
07205_p1_L08_c	4	11	H
07205_p1_L08_c	5	83	H
07205_p1_L08_c	6	101	L
07205_p1_L08_c	7	93	H
07205_p1_L08_c	8	81	H
07205_p1_L08_c	9	22	H
07205_p1_L08_c	10	112	H
07205_p1_L08_c	11	62	L
07205_p1_L08_c	12	221	L
07205_p1_L08_c	13	83	H
07205_p1_L08_c	14	33	H
07205_p1_L08_c	15	131	L
07205_p1_L08_c	16	128	L
07205_p1_L08_d	1	23	H
07205_p1_L08_d	2	114	H
07205_p1_L08_d	3	81	H
07205_p1_L08_d	4	83	H
07205_p1_L08_d	5	84	H
07205_p1_L08_d	6	28	H
07205_p1_L08_d	7	11	H
07205_p1_L08_d	8	64	H
07205_p1_L08_d	9	94	H
07205_p1_L08_d	10	9	H
07205_p1_L08_d	11	8	H
07205_p1_L08_d	12	113	L
07205_p1_L08_d	13	100	L
07205_p1_L08_d	14	121	L
07205_p1_L08_d	15	84	H
07205_p1_L08_d	16	31	H
07205_p1_L08_d	17	105	H
07205_p1_L08_d	18	21	H
07205_p1_L08_d	19	81	H
07205_p1_L08_e	1	17	L
07205_p1_L08_e	2	30	L
07205_p1_L08_e	3	104	L
07205_p1_L08_e	4	114	L
07205_p1_L08_e	5	20	L
07205_p1_L08_e	6	62	L
07205_p1_L08_e	7	133	L
07205_p1_L08_e	8	126	L
07205_p1_L08_e	9	90	L
07205_p1_L08_e	10	64	L
07205_p1_L08_e	11	101	L
07205_p1_L08_e	12	71	L
07205_p1_L08_e	13	32	L
07205_p1_L08_e	14	78	L
07205_p1_L08_e	15	81	L
07205_p1_L08_e	16	11	L
07205_p1_L08_e	17	30	L
07205_p1_L08_e	18	109	L
