# tools/print_check.py, 24 Sep 2026. A search result, not a novelty verdict (CLAUDE.md rule 10).
phrase	source	result	detail	url
jusques a present je n'ay eu le moyen	ia:relationspoliti06teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti06teulgoog
tresfidelle et tresobeissant serviteur	ia:relationspoliti06teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti06teulgoog
De Coppenhagen ce vingt sept jour de Janvier	ia:relationspoliti06teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti06teulgoog
Coppenhague 27 janvier 1557	ia:relationspoliti06teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti06teulgoog
avecques le peu de perte pour le change	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
peu de perte pour le change	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
en telle sorte vous serez asseure de faire	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
toutes les foys qu'il vous plairoyt	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
je feray tout le debvoyr et diligence qui sera possible	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
seray tres marry si je ne puys satisfaire au commandement	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
m'excuser si j'ay faict ou obmis chose	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
jusques a present je n'ay eu le moyen	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
tresfidelle et tresobeissant serviteur	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
De Coppenhagen ce vingt sept jour de Janvier	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
Coppenhague 27 janvier 1557	ia:relationspoliti07teulgoog	no hits	downloaded djvu text; 	https://archive.org/details/relationspoliti07teulgoog
avecques le peu de perte pour le change	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
peu de perte pour le change	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
en telle sorte vous serez asseure de faire	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
toutes les foys qu'il vous plairoyt	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
je feray tout le debvoyr et diligence qui sera possible	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
seray tres marry si je ne puys satisfaire au commandement	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
m'excuser si j'ay faict ou obmis chose	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
jusques a present je n'ay eu le moyen	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
tresfidelle et tresobeissant serviteur	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
De Coppenhagen ce vingt sept jour de Janvier	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
Coppenhague 27 janvier 1557	ia:frankreichseinfl01suge	no hits	downloaded djvu text; 	https://archive.org/details/frankreichseinfl01suge
avecques le peu de perte pour le change	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
peu de perte pour le change	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
en telle sorte vous serez asseure de faire	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
toutes les foys qu'il vous plairoyt	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
je feray tout le debvoyr et diligence qui sera possible	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
seray tres marry si je ne puys satisfaire au commandement	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
m'excuser si j'ay faict ou obmis chose	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
jusques a present je n'ay eu le moyen	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
tresfidelle et tresobeissant serviteur	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
De Coppenhagen ce vingt sept jour de Janvier	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
Coppenhague 27 janvier 1557	ia:aktyipismakisto00forsgoog	no hits	downloaded djvu text; 	https://archive.org/details/aktyipismakisto00forsgoog
avecques le peu de perte pour le change	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
peu de perte pour le change	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
en telle sorte vous serez asseure de faire	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
toutes les foys qu'il vous plairoyt	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
je feray tout le debvoyr et diligence qui sera possible	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
seray tres marry si je ne puys satisfaire au commandement	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
m'excuser si j'ay faict ou obmis chose	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
jusques a present je n'ay eu le moyen	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
tresfidelle et tresobeissant serviteur	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
De Coppenhagen ce vingt sept jour de Janvier	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
Coppenhague 27 janvier 1557	ia:kancellietsbrevb02denm	no hits	downloaded djvu text; 	https://archive.org/details/kancellietsbrevb02denm
avecques le peu de perte pour le change	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
peu de perte pour le change	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
en telle sorte vous serez asseure de faire	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
toutes les foys qu'il vous plairoyt	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
je feray tout le debvoyr et diligence qui sera possible	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
seray tres marry si je ne puys satisfaire au commandement	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
m'excuser si j'ay faict ou obmis chose	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
jusques a present je n'ay eu le moyen	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
tresfidelle et tresobeissant serviteur	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
De Coppenhagen ce vingt sept jour de Janvier	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
Coppenhague 27 janvier 1557	ia:danskemagazin02unkngoog	no hits	downloaded djvu text; 	https://archive.org/details/danskemagazin02unkngoog
avecques le peu de perte pour le change	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
peu de perte pour le change	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
en telle sorte vous serez asseure de faire	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
toutes les foys qu'il vous plairoyt	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
je feray tout le debvoyr et diligence qui sera possible	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
seray tres marry si je ne puys satisfaire au commandement	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
m'excuser si j'ay faict ou obmis chose	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
jusques a present je n'ay eu le moyen	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
tresfidelle et tresobeissant serviteur	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
De Coppenhagen ce vingt sept jour de Janvier	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
Coppenhague 27 janvier 1557	ia:regestadiplomat04copegoog	no hits	downloaded djvu text; 	https://archive.org/details/regestadiplomat04copegoog
avecques le peu de perte pour le change	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
peu de perte pour le change	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
en telle sorte vous serez asseure de faire	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
toutes les foys qu'il vous plairoyt	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
je feray tout le debvoyr et diligence qui sera possible	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
seray tres marry si je ne puys satisfaire au commandement	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
m'excuser si j'ay faict ou obmis chose	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
jusques a present je n'ay eu le moyen	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
tresfidelle et tresobeissant serviteur	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
De Coppenhagen ce vingt sept jour de Janvier	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
Coppenhague 27 janvier 1557	ia:manuscritsetdocu00meco	no hits	downloaded djvu text; 	https://archive.org/details/manuscritsetdocu00meco
avecques le peu de perte pour le change	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22
peu de perte pour le change	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22peu%20de%20perte%20pour%20le%20change%22
en telle sorte vous serez asseure de faire	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22en%20telle%20sorte%20vous%20serez%20asseure%20de%20faire%22
toutes les foys qu'il vous plairoyt	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22toutes%20les%20foys%20qu%27il%20vous%20plairoyt%22
je feray tout le debvoyr et diligence qui sera possible	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22je%20feray%20tout%20le%20debvoyr%20et%20diligence%20qui%20sera%20possible%22
seray tres marry si je ne puys satisfaire au commandement	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22seray%20tres%20marry%20si%20je%20ne%20puys%20satisfaire%20au%20commandement%22
m'excuser si j'ay faict ou obmis chose	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22m%27excuser%20si%20j%27ay%20faict%20ou%20obmis%20chose%22
jusques a present je n'ay eu le moyen	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22jusques%20a%20present%20je%20n%27ay%20eu%20le%20moyen%22
tresfidelle et tresobeissant serviteur	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22tresfidelle%20et%20tresobeissant%20serviteur%22
De Coppenhagen ce vingt sept jour de Janvier	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22De%20Coppenhagen%20ce%20vingt%20sept%20jour%20de%20Janvier%22
Coppenhague 27 janvier 1557	ia-global	no hits		https://be-api.us.archive.org/fts/v1/search?q=%22Coppenhague%2027%20janvier%201557%22
avecques le peu de perte pour le change	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22&country=US&maxResults=10
peu de perte pour le change	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22peu%20de%20perte%20pour%20le%20change%22&country=US&maxResults=10
en telle sorte vous serez asseure de faire	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22en%20telle%20sorte%20vous%20serez%20asseure%20de%20faire%22&country=US&maxResults=10
toutes les foys qu'il vous plairoyt	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22toutes%20les%20foys%20qu%27il%20vous%20plairoyt%22&country=US&maxResults=10
je feray tout le debvoyr et diligence qui sera possible	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22je%20feray%20tout%20le%20debvoyr%20et%20diligence%20qui%20sera%20possible%22&country=US&maxResults=10
seray tres marry si je ne puys satisfaire au commandement	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22seray%20tres%20marry%20si%20je%20ne%20puys%20satisfaire%20au%20commandement%22&country=US&maxResults=10
m'excuser si j'ay faict ou obmis chose	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22m%27excuser%20si%20j%27ay%20faict%20ou%20obmis%20chose%22&country=US&maxResults=10
jusques a present je n'ay eu le moyen	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22jusques%20a%20present%20je%20n%27ay%20eu%20le%20moyen%22&country=US&maxResults=10
tresfidelle et tresobeissant serviteur	gbooks	300 volume(s)	1cgLAAAAYAAJ The Letters and Dispatches of John Churc 1845; tgdaAAAAcAAJ The Letters and Dispatches, from 1702 to 1845; MA5AAAAAYAAJ OEuvres de La Bruyère: Les caractères, o 1865; uztvG7-TpX4C Notes and Queries 1871; WtuZAAAAIAAJ The Letters and Dispatches of John Churc 1968	https://www.googleapis.com/books/v1/volumes?q=%22tresfidelle%20et%20tresobeissant%20serviteur%22&country=US&maxResults=10
De Coppenhagen ce vingt sept jour de Janvier	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22De%20Coppenhagen%20ce%20vingt%20sept%20jour%20de%20Janvier%22&country=US&maxResults=10
Coppenhague 27 janvier 1557	gbooks	no hits		https://www.googleapis.com/books/v1/volumes?q=%22Coppenhague%2027%20janvier%201557%22&country=US&maxResults=10
avecques le peu de perte pour le change	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22
peu de perte pour le change	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22peu%20de%20perte%20pour%20le%20change%22
en telle sorte vous serez asseure de faire	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22en%20telle%20sorte%20vous%20serez%20asseure%20de%20faire%22
toutes les foys qu'il vous plairoyt	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22toutes%20les%20foys%20qu%27il%20vous%20plairoyt%22
je feray tout le debvoyr et diligence qui sera possible	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22je%20feray%20tout%20le%20debvoyr%20et%20diligence%20qui%20sera%20possible%22
seray tres marry si je ne puys satisfaire au commandement	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22seray%20tres%20marry%20si%20je%20ne%20puys%20satisfaire%20au%20commandement%22
m'excuser si j'ay faict ou obmis chose	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22m%27excuser%20si%20j%27ay%20faict%20ou%20obmis%20chose%22
jusques a present je n'ay eu le moyen	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22jusques%20a%20present%20je%20n%27ay%20eu%20le%20moyen%22
tresfidelle et tresobeissant serviteur	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22tresfidelle%20et%20tresobeissant%20serviteur%22
De Coppenhagen ce vingt sept jour de Janvier	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22De%20Coppenhagen%20ce%20vingt%20sept%20jour%20de%20Janvier%22
Coppenhague 27 janvier 1557	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=%22Coppenhague%2027%20janvier%201557%22
(keywords) Danzay Danemark 1557	openalex	not searched (blocked: HTTP 429 on https://api.openalex.org/works?per-page=5&search=%22avecques%20le%20peu%20de%20perte%20pour%20le%20change%22)		https://api.openalex.org/works?per-page=5&search=Danzay%20Danemark%201557
(keywords) Danzay Danemark 1557	crossref	511479 record(s), top 5 by relevance	Un diplomate protestant au service d’un roi catholique : Cha 10.4000/154oe; Danemark : Science et innovation : profil du Danemark 10.1787/463137503374; Danemark - Science et innovation : profil du Danemark 10.1787/888932361259; Danemark : Dépenses de R-D au Danemark, 1996-2006 10.1787/463143760436; Danemark 10.1787/176740334608	https://api.crossref.org/works?rows=5&query.bibliographic=Danzay%20Danemark%201557
(keywords) Danzay Copenhague cardinal de Lorraine	crossref	10276794 record(s), top 5 by relevance	Cardinal de Lorraine, Charles de Guise 10.3998/mpub.12629286.cmp.63; GUISE, Charles de Cardinal de Lorraine 10.1163/9789004525863-cpo-a1070guise; GUISE, Charles de Cardinal de Lorraine 10.1163/9789004525863-cp090603; GUISE, Charles de Cardinal de Lorraine 10.1163/9789004525863_cpo_cp090603; L'Oraison de monseigneur le illvstrissime et reverendissime  10.1163/2214-8264_dutchpamphlets-kb0-kb00202	https://api.crossref.org/works?rows=5&query.bibliographic=Danzay%20Copenhague%20cardinal%20de%20Lorraine
