line	pos	sign	conf	value	grade
f110-3	45	L		r	H
f110-3	46	U		?	U
f110-3	47	n		l	H
f110-3	48	c		p	H
f110-3	49	.v.		n	H
f110-3	50	v		?	U
f110-3	51	z		?	U
f110-3	52	e		r	H
f110-3	53	m		t	H
f110-3	54	a		a	H
f110-3	55	B		i|y	M
f110-3	56	e		r	H
f110-3	57	w-		d	H
f110-3	58	c		p	H
f110-3	59	x		e	H
f110-3	60	h		e	H
f110-3	61	.v.		n	H
f110-3	62	o		i	H
f110-4	1	a		a	H
f110-4	2	g		u	H
f110-4	3	4+		m	H
f110-4	4	L		r	H
f110-4	5	d		s	H
f110-4	6	yy		ss|s	M
f110-4	7	4+		m	H
f110-4	8	t		e	H
f110-4	9	h		e	H
f110-4	10	o		i	H
f110-4	11	e		r	H
f110-4	12	M		f	H
f110-4	13	q		u	H
f110-4	14	f		c|u	M
f110-4	15	t		e	H
f110-4	16	.v.		n	H
f110-4	17	c		p	H
f110-4	18	z		?	U
f110-4	19	E		i|y	M
f110-4	20	ff		n|o	M
f110-4	21	J		s	H
f110-4	22	x		e	H
f110-4	23	h		e	H
f110-4	24	7		o	H
f110-4	25	h		e	H
f110-4	26	a		a	H
f110-4	27	T=		m|mm	M
f110-4	28	6		i|n|s	M
f110-4	29	4		?	U
f110-4	30	14		que	H
f110-4	31	q		u	H
f110-4	32	a		a	H
f110-4	33	m		t	H
f110-4	34	7		o	H
f110-4	35	d		s	H
f110-4	36	E		i|y	M
f110-4	37	25		nous	H
f110-4	38	x		e	H
f110-4	39	BOX		?	U
f110-4	40	x		e	H
f110-4	41	o		i	H
f110-4	42	t		e	H
f110-4	43	e		r	H
f110-4	44	B		i|y	M
f110-4	45	f		c|u	M
f110-5	1	f		c|u	M
f110-5	2	L		r	H
f110-5	3	h		e	H
f110-5	4	w-		d	H
f110-5	5	t		e	H
f110-5	6	4+		m	H
f110-5	7	f		c|u	M
f110-5	8	n		l	H
f110-5	9	q		u	H
f110-5	10	J		s	H
f110-5	11	t		e	H
f110-5	12	w-		d	H
f110-5	13	J		s	H
f110-5	14	yy		ss|s	M
f110-5	15	t		e	H
f110-5	16	q		u	H
f110-5	17	f		c|u	M
f110-5	18	q		u	H
f110-5	19	f		c|u	M
f110-5	20	n		l	H
f110-5	21	T=		m|mm	M
f110-5	22	s		u	H
f110-5	23	s		u	H
f110-5	24	t		e	H
f110-5	25	z		?	U
f110-5	26	q		u	H
f110-5	27	e		r	H
f110-5	28	t		e	H
f110-5	29	o		i	H
f110-5	30	7		o	H
f110-5	31	L		r	H
f110-5	32	L		r	H
f110-5	33	o		i	H
f110-5	34	w		?	U
f110-5	35	E		i|y	M
f110-5	36	g		u	H
f110-5	37	v		?	U
f110-5	38	he		l	H
f110-5	39	z		?	U
f110-5	40	n		l	H
f110-5	41	t		e	H
f110-5	42	B		i|y	M
f110-5	43	c		p	H
f110-5	44	L		r	H
f110-5	45	7		o	H
f110-5	46	a		a	H
f110-5	47	e		r	H
f110-5	48	h		e	H
f110-5	49	q		u	H
f110-5	50	f		c|u	M
f110-5	51	t		e	H
f110-5	52	n		l	H
f110-5	53	m		t	H
f110-5	54	E		i|y	M
f110-5	55	t		e	H
f110-5	56	d		s	H
f110-5	57	.v.		n	H
f110-5	58	f		c|u	M
f110-6	1	13		qui	H
f110-6	2	o		i	H
f110-6	3	t		e	H
f110-6	4	a		a	H
f110-6	5	a		a	H
f110-6	6	e		r	H
f110-6	7	ff		n|o	M
f110-6	8	w-		d	H
f110-6	9	L		r	H
f110-6	10	m		t	H
f110-6	11	J		s	H
f110-6	12	n		l	H
f110-6	13	n		l	H
f110-6	14	4+		m	H
f110-6	15	a		a	H
f110-6	16	w-		d	H
f110-6	17	B		i|y	M
f110-6	18	U		?	U
f110-6	19	c		p	H
f110-6	20	w-		d	H
f110-6	21	T=		m|mm	M
f110-6	22	a		a	H
f110-6	23	o		i	H
f110-6	24	.v.		n	H
f110-6	25	y		?	U
f110-6	26	o		i	H
f110-6	27	n		l	H
f110-6	28	h		e	H
f110-6	29	o		i	H
f110-6	30	q		u	H
f110-6	31	7		o	H
f110-6	32	o		i	H
f110-6	33	c		p	H
f110-6	34	yy		ss|s	M
f110-6	35	a		a	H
f110-6	36	7		o	H
f110-6	37	g		u	H
f110-6	38	t		e	H
f110-6	39	BOX		?	U
f110-6	40	q		u	H
f110-6	41	q		u	H
f110-6	42	d		s	H
f110-6	43	o		i	H
f110-6	44	L		r	H
f110-6	45	U		?	U
f110-6	46	h		e	H
f110-6	47	7		o	H
f110-6	48	z		?	U
f110-6	49	e		r	H
f110-6	50	d		s	H
f110-6	51	B		i|y	M
f110-6	52	d		s	H
f110-6	53	.v.		n	H
f110-6	54	w-		d	H
f110-6	55	n		l	H
f110-6	56	x		e	H
f110-6	57	L		r	H
f110-6	58	6		i|n|s	M
f110-6	59	m		t	H
f110-6	60	f		c|u	M
f110-6	61	a		a	H
f110-6	62	d		s	H
f110-6	63	h		e	H
f110-6	64	t		e	H
f110-6	65	t		e	H
f110-6	66	q		u	H
f110-6	67	g		u	H
f110-6	68	n		l	H
f110-6	69	m		t	H
f110-6	70	q		u	H
f110-6	71	t		e	H
f110-6	72	o		i	H
f110-6	73	s		u	H
f110-6	74	Ze		t	H
f110-7	1	w-		d	H
f110-7	2	q		u	H
f110-7	3	o		i	H
f110-7	4	L		r	H
f110-7	5	q		u	H
f110-7	6	n		l	H
f110-7	7	he		l	H
f110-7	8	f		c|u	M
f110-7	9	g		u	H
f110-7	10	4+		m	H
f110-7	11	q		u	H
f110-7	12	oo		d	H
f110-7	13	a		a	H
f110-7	14	t		e	H
f110-7	15	f		c|u	M
f110-7	16	2		?	U
f110-7	17	m		t	H
f110-7	18	4		?	U
f110-7	19	n		l	H
f110-7	20	c		p	H
f110-7	21	A		l	H
f110-7	22	x		e	H
f110-7	23	14		que	H
f110-7	24	n		l	H
f110-7	25	oo		d	H
f110-7	26	lam		b	H
f110-7	27	J		s	H
f110-7	28	U		?	U
f110-7	29	fe		?	U
f110-7	30	d		s	H
f110-7	31	J		s	H
f110-7	32	oo		d	H
f110-7	33	x		e	H
f110-7	34	6		i|n|s	M
f110-7	35	w-		d	H
f110-7	36	d		s	H
f110-7	37	g		u	H
f110-7	38	q		u	H
f110-7	39	Ze		t	H
f110-7	40	o		i	H
f110-7	41	4		?	U
f110-7	42	7		o	H
f110-7	43	H		o	H
f110-7	44	Ze		t	H
f110-7	45	w		?	U
f110-7	46	t		e	H
f110-7	47	m		t	H
f110-8	1	13		qui	H
f110-8	2	d		s	H
f110-8	3	t		e	H
f110-8	4	L		r	H
f110-8	5	ff		n|o	M
f110-8	6	m		t	H
f110-8	7	a		a	H
f110-8	8	a		a	H
f110-8	9	h		e	H
f110-8	10	o		i	H
f110-8	11	4+		m	H
f110-8	12	t		e	H
f110-8	13	x		e	H
f110-8	14	g		u	H
f110-8	15	x		e	H
f110-8	16	Z		t	H
f110-8	17	m		t	H
f110-8	18	h		e	H
f110-8	19	x		e	H
f110-8	20	t		e	H
f110-8	21	6		i|n|s	M
f110-8	22	d		s	H
f110-8	23	n		l	H
f110-8	24	o		i	H
f110-8	25	y		?	U
f110-8	26	a		a	H
f110-8	27	a		a	H
f110-8	28	.v.		n	H
f110-8	29	q		u	H
f110-8	30	A		l	H
f110-8	31	t		e	H
f110-8	32	Ze		t	H
f110-8	33	J		s	H
f110-8	34	B		i|y	M
f110-8	35	d		s	H
f110-8	36	g		u	H
f110-8	37	o		i	H
f110-8	38	z		?	U
f110-8	39	.v.		n	H
f110-8	40	7		o	H
f110-8	41	Z		t	H
f110-8	42	h		e	H
f110-8	43	6		i|n|s	M
f110-8	44	t		e	H
f110-8	45	h		e	H
f110-8	46	c		p	H
f110-8	47	t		e	H
f110-9	1	ff		n|o	M
f110-9	2	Ze		t	H
f110-9	3	h		e	H
f110-9	4	x		e	H
f110-9	5	s		u	H
f110-9	6	.v.		n	H
f110-9	7	8		g	H
f110-9	8	o		i	H
f110-9	9	m		t	H
f110-9	10	T=		m|mm	M
f110-9	11	4		?	U
f110-9	12	7		o	H
f110-9	13	o		i	H
f110-9	14	7		o	H
f110-9	15	x		e	H
f110-9	16	o		i	H
f110-9	17	a		a	H
f110-9	18	7		o	H
f110-9	19	w-		d	H
f110-9	20	Ze		t	H
f110-9	21	Ze		t	H
f110-9	22	t		e	H
f110-9	23	w-		d	H
f110-9	24	a		a	H
f110-9	25	n		l	H
f110-9	26	e		r	H
f110-9	27	X		a	H
f110-9	28	B		i|y	M
f110-9	29	L		r	H
f110-9	30	B		i|y	M
f110-9	31	a		a	H
f110-9	32	7		o	H
f110-9	33	n		l	H
f110-9	34	t		e	H
f110-9	35	o		i	H
f110-9	36	e		r	H
f110-9	37	J		s	H
f110-9	38	d		s	H
f110-9	39	L		r	H
f110-9	40	h		e	H
f110-9	41	Ze		t	H
f110-9	42	e		r	H
f110-9	43	H		o	H
f110-9	44	e		r	H
f110-9	45	E		i|y	M
f110-9	46	e		r	H
f110-9	47	d		s	H
f110-9	48	a		a	H
f110-10	1	E		i|y	M
f110-10	2	4		?	U
f110-10	3	U		?	U
f110-10	4	t		e	H
f110-10	5	o		i	H
f110-10	6	a		a	H
f110-10	7	B		i|y	M
f110-10	8	q		u	H
f110-10	9	z		?	U
f110-10	10	q		u	H
f110-10	11	yy		ss|s	M
f110-10	12	6		i|n|s	M
f110-10	13	z		?	U
f110-10	14	f		c|u	M
f110-10	15	6		i|n|s	M
f110-10	16	g		u	H
f110-10	17	h		e	H
f110-10	18	4+		m	H
f110-10	19	s		u	H
f110-10	20	z		?	U
f110-10	21	Ze		t	H
f110-10	22	4		?	U
f110-10	23	L		r	H
f110-10	24	w-		d	H
f110-10	25	n		l	H
f110-10	26	A		l	H
f110-10	27	d		s	H
f110-10	28	7		o	H
f110-10	29	c		p	H
f110-10	30	H		o	H
f110-10	31	w-		d	H
f110-10	32	J		s	H
f110-10	33	U		?	U
f110-10	34	f		c|u	M
f110-10	35	h		e	H
f110-10	36	z		?	U
f110-10	37	T		?	U
f110-10	38	Z		t	H
f110-10	39	o		i	H
f110-10	40	4+		m	H
f110-10	41	c		p	H
f110-10	42	lam		b	H
f110-10	43	z		?	U
f110-10	44	m		t	H
f110-10	45	g		u	H
f110-10	46	h		e	H
f110-10	47	c		p	H
f110-11	1	y		?	U
f110-11	2	q		u	H
f110-11	3	7		o	H
f110-11	4	B		i|y	M
f110-11	5	B		i|y	M
f110-11	6	.v.		n	H
f110-11	7	m		t	H
f110-11	8	z		?	U
f110-11	9	d		s	H
f110-11	10	c		p	H
f110-11	11	M		f	H
f110-11	12	o		i	H
f110-11	13	o		i	H
f110-11	14	.v.		n	H
f110-11	15	t		e	H
f110-11	16	g		u	H
f110-11	17	m		t	H
f110-11	18	s		u	H
f110-11	19	n		l	H
f110-11	20	.v.		n	H
f110-11	21	Ze		t	H
f110-11	22	x		e	H
f110-11	23	T		?	U
f110-11	24	d		s	H
f110-11	25	L		r	H
f110-11	26	t		e	H
f110-11	27	x		e	H
f110-11	28	.v.		n	H
f110-11	29	he		l	H
f110-11	30	Z		t	H
f110-11	31	4+		m	H
f110-11	32	he		l	H
f110-11	33	T		?	U
f110-11	34	7		o	H
f110-11	35	L		r	H
f110-11	36	4		?	U
f110-11	37	c		p	H
f110-11	38	s		u	H
f110-11	39	6		i|n|s	M
f110-11	40	h		e	H
f110-11	41	q		u	H
f110-11	42	w-		d	H
f110-11	43	h		e	H
f110-11	44	J		s	H
f110-12	1	w		?	U
f110-12	2	.v.		n	H
f110-12	3	o		i	H
f110-12	4	a		a	H
f110-12	5	a		a	H
f110-12	6	e		r	H
f110-12	7	Ze		t	H
f110-12	8	7		o	H
f110-12	9	a		a	H
f110-12	10	R		p	H
f110-12	11	o		i	H
f110-12	12	o		i	H
f110-12	13	f		c|u	M
f110-12	14	4+		m	H
f110-12	15	o		i	H
f110-12	16	7		o	H
f110-12	17	.v.		n	H
f110-12	18	e		r	H
f110-12	19	e		r	H
f110-12	20	.v.		n	H
f110-12	21	a		a	H
f110-12	22	J		s	H
f110-12	23	a		a	H
f110-12	24	w-		d	H
f110-12	25	7		o	H
f110-12	26	Ze		t	H
f110-12	27	e		r	H
f110-12	28	E		i|y	M
f110-12	29	t		e	H
f110-12	30	U		?	U
f110-12	31	f		c|u	M
f110-12	32	h		e	H
f110-12	33	BOX		?	U
f110-12	34	w		?	U
f110-12	35	a		a	H
f110-12	36	o		i	H
f110-12	37	X		a	H
f110-12	38	q		u	H
f110-12	39	.v.		n	H
f110-12	40	f		c|u	M
f110-12	41	4+		m	H
f110-12	42	B		i|y	M
f110-12	43	z		?	U
f110-12	44	n		l	H
f110-12	45	n		l	H
f110-12	46	h		e	H
f110-12	47	d		s	H
f110-12	48	c		p	H
f110-12	49	g		u	H
f110-13	1	c		p	H
f110-13	2	d		s	H
f110-13	3	y		?	U
f110-13	4	e		r	H
f110-13	5	q		u	H
f110-13	6	L		r	H
f110-13	7	4+		m	H
f110-13	8	f		c|u	M
f110-13	9	w-		d	H
f110-13	10	x		e	H
f110-13	11	m		t	H
f110-13	12	t		e	H
f110-13	13	.v.		n	H
f110-13	14	7		o	H
f110-13	15	w		?	U
f110-13	16	q		u	H
f110-13	17	X		a	H
f110-13	18	.v.		n	H
f110-13	19	.v.		n	H
f110-13	20	7		o	H
f110-13	21	x		e	H
f110-13	22	E		i|y	M
f110-13	23	t		e	H
f110-13	24	BOX		?	U
f110-13	25	t		e	H
f110-13	26	E		i|y	M
f110-13	27	d		s	H
f110-13	28	d		s	H
f110-13	29	a		a	H
f110-13	30	ff		n|o	M
f110-13	31	t		e	H
f110-13	32	4+		m	H
f110-13	33	e		r	H
f110-13	34	J		s	H
f110-13	35	7		o	H
f110-13	36	n		l	H
f110-13	37	q		u	H
f110-13	38	t		e	H
f110-13	39	7		o	H
f110-13	40	7		o	H
f110-13	41	n		l	H
f110-13	42	e		r	H
f110-13	43	c		p	H
f110-13	44	7		o	H
f110-13	45	7		o	H
f110-13	46	t		e	H
f110-14	1	v		?	U
f110-14	2	a		a	H
f110-14	3	m		t	H
f110-14	4	m		t	H
f110-14	5	f		c|u	M
f110-14	6	w-		d	H
f110-14	7	o		i	H
f110-14	8	a		a	H
f110-14	9	BOX		?	U
f110-14	10	d		s	H
f110-14	11	o		i	H
f110-14	12	U		?	U
f110-14	13	d		s	H
f110-14	14	o		i	H
f110-14	15	t		e	H
f110-14	16	e		r	H
f110-14	17	L		r	H
f110-14	18	J		s	H
f110-14	19	z		?	U
f110-14	20	t		e	H
f110-14	21	g		u	H
f110-14	22	o		i	H
f110-14	23	c		p	H
f110-14	24	7		o	H
f110-14	25	X		a	H
f110-14	26	x		e	H
f110-14	27	L		r	H
f110-14	28	m		t	H
f110-14	29	lam		b	H
f110-14	30	E		i|y	M
f110-14	31	14		que	H
f110-14	32	x		e	H
f110-14	33	t		e	H
f110-14	34	t		e	H
f110-14	35	t		e	H
f110-14	36	n		l	H
f110-14	37	J		s	H
f110-14	38	B		i|y	M
f110-14	39	7		o	H
f110-14	40	w-		d	H
f110-15	1	q		u	H
f110-15	2	U		?	U
f110-15	3	g		u	H
f110-15	4	4+		m	H
f110-15	5	Ze		t	H
f110-15	6	L		r	H
f110-15	7	14		que	H
f110-15	8	L		r	H
f110-15	9	.v.		n	H
f110-15	10	d		s	H
f110-15	11	U		?	U
f110-15	12	E		i|y	M
f110-15	13	n		l	H
f110-15	14	e		r	H
f110-15	15	Ze		t	H
f110-15	16	d		s	H
f110-15	17	x		e	H
f110-15	18	t		e	H
f110-15	19	w		?	U
f110-15	20	o		i	H
f110-15	21	h		e	H
f110-15	22	a		a	H
f110-15	23	a		a	H
f110-15	24	7		o	H
f110-15	25	.v.		n	H
f110-15	26	U		?	U
f110-15	27	E		i|y	M
f110-15	28	Ze		t	H
f110-15	29	A		l	H
f110-15	30	8		g	H
f110-15	31	g		u	H
f110-15	32	e		r	H
f110-15	33	g		u	H
f110-15	34	h		e	H
f110-15	35	U		?	U
f110-15	36	w		?	U
f110-15	37	g		u	H
f110-15	38	J		s	H
f110-15	39	B		i|y	M
f110-15	40	d		s	H
f110-15	41	.v.		n	H
f110-15	42	m		t	H
f110-15	43	T		?	U
f110-15	44	z		?	U
f110-15	45	x		e	H
f110-15	46	Z		t	H
f110-15	47	t		e	H
f110-15	48	n		l	H
f110-15	49	e		r	H
f110-16	1	Ze		t	H
f110-16	2	.v.		n	H
f110-16	3	yy		ss|s	M
f110-16	4	o		i	H
f110-16	5	n		l	H
f110-16	6	o		i	H
f110-16	7	q		u	H
f110-16	8	.v.		n	H
f110-16	9	4+		m	H
f110-16	10	q		u	H
f110-16	11	D2		?	U
f110-16	12	t		e	H
f110-16	13	L		r	H
f110-16	14	J		s	H
f110-16	15	d		s	H
f110-16	16	E		i|y	M
f110-16	17	lam		b	H
f110-16	18	w-		d	H
f110-16	19	e		r	H
f110-16	20	ff		n|o	M
f110-16	21	L		r	H
f110-16	22	g		u	H
f110-16	23	a		a	H
f110-16	24	a		a	H
f110-16	25	J		s	H
f110-16	26	o		i	H
f110-16	27	R		p	H
f110-16	28	L		r	H
f110-16	29	.v.		n	H
f110-16	30	o		i	H
f110-16	31	D		a	H
f110-16	32	c		p	H
f110-16	33	c		p	H
f110-16	34	BOX		?	U
f110-16	35	BOX		?	U
f110-16	36	n		l	H
f110-16	37	4+		m	H
f110-16	38	.v.		n	H
f110-16	39	Ze		t	H
f110-16	40	6		i|n|s	M
f110-16	41	h		e	H
f110-16	42	Ze		t	H
f110-16	43	Ze		t	H
f110-16	44	z		?	U
f110-16	45	d		s	H
f110-16	46	e		r	H
f110-16	47	6		i|n|s	M
f110-16	48	t		e	H
f110-16	49	E		i|y	M
f110-16	50	t		e	H
f110-16	51	m		t	H
f110-16	52	b		e	H
f110-16	53	z		?	U
f110-16	54	z		?	U
f110-16	55	m		t	H
f110-16	56	a		a	H
f110-16	57	g		u	H
f110-16	58	h		e	H
f110-16	59	T		?	U
f110-16	60	z		?	U
f110-17	1	6		i|n|s	M
f110-17	2	n		l	H
f110-17	3	o		i	H
f110-17	4	7		o	H
f110-17	5	n		l	H
f110-17	6	q		u	H
f110-17	7	h		e	H
f110-17	8	BOX		?	U
f110-17	9	o		i	H
f110-17	10	x		e	H
f110-17	11	L		r	H
f110-17	12	s		u	H
f110-17	13	q		u	H
f110-17	14	J		s	H
f110-17	15	4+		m	H
f110-17	16	z		?	U
f110-17	17	t		e	H
f110-17	18	L		r	H
f110-17	19	g		u	H
f110-17	20	.v.		n	H
f110-17	21	.v.		n	H
f110-17	22	.v.		n	H
f110-17	23	ff		n|o	M
f110-17	24	o		i	H
f110-17	25	T=		m|mm	M
f110-17	26	d		s	H
f110-17	27	t		e	H
f110-17	28	7		o	H
f110-17	29	n		l	H
f110-17	30	d		s	H
f110-17	31	44		?	U
f110-17	32	4+		m	H
f110-17	33	o		i	H
f110-17	34	f		c|u	M
f110-17	35	x		e	H
f110-17	36	ff		n|o	M
f110-17	37	h		e	H
f110-17	38	z		?	U
f110-17	39	d		s	H
f110-18	1	m		t	H
f110-18	2	o		i	H
f110-18	3	12		il	H
f110-18	4	o		i	H
f110-18	5	U		?	U
f110-18	6	x		e	H
f110-18	7	B		i|y	M
f110-18	8	4+		m	H
f110-18	9	oo		d	H
f110-18	10	4+		m	H
f110-18	11	a		a	H
f110-18	12	14		que	H
f110-18	13	e		r	H
f110-18	14	x		e	H
f110-18	15	d		s	H
f110-18	16	a		a	H
f110-18	17	ff		n|o	M
f110-18	18	x		e	H
f110-18	19	z		?	U
f110-18	20	x		e	H
f110-18	21	t		e	H
f110-18	22	4+		m	H
f110-18	23	z		?	U
f110-18	24	L		r	H
f110-18	25	he		l	H
f110-18	26	4+		m	H
f110-18	27	m		t	H
f110-18	28	o		i	H
f110-18	29	6		i|n|s	M
f110-18	30	o		i	H
f110-18	31	g		u	H
f110-18	32	6		i|n|s	M
f110-18	33	v		?	U
f110-18	34	th		m|a	M
f110-18	35	33		?	U
f110-18	36	43		point	H
f110-18	37	n		l	H
f110-18	38	y		?	U
f110-18	39	t		e	H
f110-18	40	B		i|y	M
f110-18	41	o		i	H
f110-18	42	a		a	H
f110-18	43	L		r	H
f110-18	44	E		i|y	M
f110-18	45	6		i|n|s	M
f110-18	46	B		i|y	M
f110-18	47	g		u	H
f110-18	48	2		?	U
f110-18	49	E		i|y	M
f110-18	50	L		r	H
f110-18	51	Ze		t	H
f110-18	52	x		e	H
f110-18	53	c		p	H
f110-19	1	m		t	H
f110-19	2	Ze		t	H
f110-19	3	BOX		?	U
f110-19	4	8		g	H
f110-19	5	q		u	H
f110-19	6	U		?	U
f110-19	7	B		i|y	M
f110-19	8	H		o	H
f110-19	9	B		i|y	M
f110-19	10	25		nous	H
f110-19	11	n		l	H
f110-19	12	T=		m|mm	M
f110-19	13	8		g	H
f110-19	14	z		?	U
f110-19	15	x		e	H
f110-19	16	yy		ss|s	M
f110-19	17	w		?	U
f110-19	18	t		e	H
f110-19	19	h		e	H
f110-19	20	n		l	H
f110-19	21	d		s	H
f110-19	22	7		o	H
f110-19	23	L		r	H
f110-19	24	Ze		t	H
f110-19	25	a		a	H
f110-19	26	a		a	H
f110-19	27	7		o	H
f110-19	28	h		e	H
f110-19	29	B		i|y	M
f110-19	30	L		r	H
f110-19	31	v		?	U
f110-19	32	f		c|u	M
f110-19	33	f		c|u	M
f110-19	34	E		i|y	M
f110-19	35	7		o	H
f110-19	36	s		u	H
f110-19	37	Z		t	H
f110-19	38	7		o	H
f110-19	39	w-		d	H
f110-19	40	e		r	H
f110-19	41	4+		m	H
f110-19	42	7		o	H
f110-19	43	q		u	H
f110-19	44	h		e	H
f110-19	45	E		i|y	M
f110-19	46	L		r	H
f110-19	47	w-		d	H
f110-19	48	L		r	H
f110-20	1	J		s	H
f110-20	2	n		l	H
f110-20	3	.v.		n	H
f110-20	4	o		i	H
f110-20	5	3		e	H
f110-20	6	6		i|n|s	M
f110-20	7	o		i	H
f110-20	8	m		t	H
f110-20	9	d		s	H
f110-20	10	d		s	H
f110-20	11	d		s	H
f110-20	12	7		o	H
f110-20	13	q		u	H
f110-20	14	w-		d	H
f110-20	15	n		l	H
f110-20	16	t		e	H
f110-20	17	w-		d	H
f110-20	18	f		c|u	M
f110-20	19	w		?	U
f110-20	20	4+		m	H
f110-20	21	fe		?	U
f110-20	22	M		f	H
f110-20	23	g		u	H
f110-20	24	e		r	H
f110-20	25	g		u	H
f110-20	26	4		?	U
f110-20	27	a		a	H
f110-20	28	Z		t	H
f110-20	29	he		l	H
f110-20	30	o		i	H
f110-20	31	a		a	H
f110-20	32	h		e	H
f110-20	33	14		que	H
f110-20	34	n		l	H
f110-20	35	7		o	H
f110-20	36	o		i	H
f110-20	37	q		u	H
f110-20	38	U		?	U
f110-20	39	f		c|u	M
f110-20	40	U		?	U
f110-20	41	z		?	U
f110-20	42	he		l	H
f110-20	43	c		p	H
f110-20	44	z		?	U
f110-20	45	m		t	H
f110-20	46	J		s	H
f110-20	47	g		u	H
f110-20	48	t		e	H
f110-20	49	h		e	H
f110-20	50	6		i|n|s	M
f110-20	51	6		i|n|s	M
f110-20	52	m		t	H
f110-20	53	.v.		n	H
f110-20	54	d		s	H
f110-20	55	h		e	H
f110-20	56	U		?	U
f110-20	57	g		u	H
