line	position	sign	confidence	alt	why
f227r_C02	11	_88	M	B:88	differ
f227r_C03	1	_40	M	B:40	differ
f227r_C03	2	73	H		agree
f227r_C03	3	X	M		agree-flagged
f227r_C03	4	_41	M	B:41	differ
f227r_C03	5	v	M		agree-flagged
f227r_C03	6	Z	H		agree
f227r_C03	7	56	M		agree-flagged
f227r_C03	8	ff	H		agree
f227r_C03	9	63	M		agree-flagged
f227r_C03	10	62	H		agree
f227r_C03	11	v	M	B:-	gap
f227r_C03	12	v	M	B:-	gap
f227r_C04	1	v	M		agree-flagged
f227r_C04	2	y	H		agree
f227r_C04	3	50	H		agree
f227r_C04	4	Z	H		agree
f227r_C04	5	66	H		agree
f227r_C04	6	y	H		agree
f227r_C04	7	24	H		agree
f227r_C04	8	_88	M	B:88	differ
f227r_C04	9	24	H		agree
f227r_C04	10	32	H		agree
f227r_C04	11	v	M		agree-flagged
f227r_C04	12	x	M		agree-flagged
f227r_C04	13	60	H		agree
f227r_C05	1	9	H		agree
f227r_C05	2	y	H		agree
f227r_C05	3	_90	M	B:90	differ
f227r_C05	4	rr	H		agree
f227r_C05	5	y	H		agree
f227r_C05	6	70	H		agree
f227r_C05	7	_94	M	B:94	differ
f227r_C05	8	w	M		agree-flagged
f227r_C05	9	v	M		agree-flagged
f227r_C05	10	y	H		agree
f227r_C05	11	66	H		agree
f227r_C05	12	9	H		agree
f227r_C05	13	y	H		agree
f227r_C06	1	23	H		agree
f227r_C06	2	_48	M	B:48	differ
f227r_C06	3	y	H		agree
f227r_C06	4	65	M	B:63	differ
f227r_C06	5	9	H		agree
f227r_C06	6	_88	M	B:88	differ
f227r_C06	7	24	H		agree
f227r_C06	8	73	H		agree
f227r_C06	9	y	H		agree
f227r_C06	10	b	M		agree-flagged
f227r_C06	11	60	H		agree
f227r_C07	1	80	H		agree
f227r_C07	2	31	H		agree
f227r_C07	3	18	H		agree
f227r_C07	4	Z	H		agree
f227r_C07	5	70	H		agree
f227r_C07	6	v	M		agree-flagged
f227r_C07	7	62	H		agree
f227r_C07	8	rr	H		agree
f227r_C07	9	75	M	B:73	differ
f227r_C07	10	62	H		agree
f227r_C07	11	v	M		agree-flagged
f227r_C07	12	v	M		agree-flagged
f227r_C08	1	88	H		agree
f227r_C08	2	23	H		agree
f227r_C08	3	89	H		agree
f227r_C08	4	w	M		agree-flagged
f227r_C08	5	99	H		agree
f227r_C08	6	85	H		agree
f227r_C08	7	ff	H		agree
f227r_C08	8	70	H		agree
f227r_C08	9	31	H		agree
f227r_C08	10	v	M		agree-flagged
f227r_C08	11	Z	H		agree
f227r_C09	1	52	M		agree-flagged
f227r_C09	2	65	M	B:63	differ
f227r_C09	3	24	M		agree-flagged
f227r_C09	4	86	M		agree-flagged
f227r_C09	5	63	M		agree-flagged
f227r_C09	6	X	M		agree-flagged
f227r_C09	7	75	M		agree-flagged
f227r_C09	8	X	M		agree-flagged
f227r_C09	9	22	M		agree-flagged
f227r_C09	10	h	M		agree-flagged
f227r_C09	11	w	M		agree-flagged
f227r_C10	1	rr	M		agree-flagged
f227r_C10	2	y	M		agree-flagged
f227r_C10	3	9	M		agree-flagged
f227r_C10	4	m	M		agree-flagged
f227r_C10	5	9	M		agree-flagged
f227r_C10	6	v	M		agree-flagged
f227r_C10	7	88	M	B:60	differ
f227r_C10	8	24	M		agree-flagged
f227r_C10	9	56	M	B:38	differ
f227r_C10	10	y	M	B:3	differ
f227r_C10	11	52	M	B:32	differ
f227r_C10	12	103	M		agree-flagged
f227r_C11	1	9	M		agree-flagged
f227r_C11	2	ff	M		agree-flagged
f227r_C11	3	24	M		agree-flagged
f227r_C11	4	9	M		agree-flagged
f227r_C11	5	y	M		agree-flagged
f227r_C11	6	82	M		agree-flagged
f227r_C11	7	55	M	B:33	differ
f227r_C11	8	26	M		agree-flagged
f227r_C11	9	h	M		agree-flagged
f227r_C11	10	w	M		agree-flagged
f227r_C11	11	7	M	A:-	gap
f227r_C11	12	40	M	B:0	differ
f227r_C12	1	y	M		agree-flagged
f227r_C12	2	v	M		agree-flagged
f227r_C12	3	_71	M	B:71	differ
f227r_C12	4	v	M		agree-flagged
f227r_C12	5	60	M		agree-flagged
f227r_C12	6	_100	M	B:100	differ
f227r_C12	7	v	M		agree-flagged
f227r_C12	8	Z	M		agree-flagged
f227r_C12	9	52	M		agree-flagged
f227r_C12	10	73	M		agree-flagged
f227r_C12	11	rr	M		agree-flagged
f227r_C13	1	_71	M	B:71	differ
f227r_C13	2	_91	M	B:91	differ
f227r_C13	3	d	H		agree
f227r_C13	4	_88	M	B:88	differ
f227r_C13	5	39	H		agree
f227r_C13	6	75	H		agree
f227r_C13	7	X	M		agree-flagged
f227r_C13	8	Z	H		agree
f227r_C13	9	103	H		agree
f227r_C13	10	102	H		agree
f227r_C14	1	88	M		agree-flagged
f227r_C14	2	28	M		agree-flagged
f227r_C14	3	v	M	B:-	gap
f227r_C14	4	v	M	B:00	differ
f227r_C14	5	23	M	B:62	differ
f227r_C14	6	2	M	B:32	differ
f227r_C14	7	v	M		agree-flagged
f227r_C14	8	X	M	B:x	differ
f227r_C14	9	v	M	B:60	differ
f227r_C14	10	24	M		agree-flagged
f227r_C14	11	60	M	A:-	gap
f227r_C14	12	v	M	B:00	differ
f227r_C14	13	v	M	B:60	differ
f227r_C14	14	Z	M		agree-flagged
