line	position	sign	confidence	alt	why
57_L05	13	1	H		agree
57_L05	14	7	H		agree
57_L05	15	X	M	A:-	gap
57_L05	16	Xk	M	B:G6	differ
57_L05	17	G2	M		agree-flagged
57_L05	18	7	H		agree
57_L05	19	7	H		agree
57_L05	20	1	H		agree
57_L05	21	7	H		agree
57_L05	22	1	H		agree
57_L05	23	V	H		agree
57_L05	24	3	H		agree
57_L05	25	4	H		agree
57_L05	26	5	H		agree
57_L05	27	G1	M		agree-flagged
57_L05	28	1	H		agree
57_L05	29	7	H		agree
57_L05	30	T	H		agree
57_L05	31	G2	M		agree-flagged
57_L05	32	6	M		agree-flagged
57_L05	33	4	H		agree
57_L05	34	5	H		agree
57_L05	35	T	H		agree
57_L05	36	X	H		agree
57_L05	37	X	H		agree
57_L05	38	1	H		agree
57_L05	39	V	H		agree
57_L05	40	Z	H		agree
57_L05	41	1	H		agree
57_L05	42	8	H		agree
57_L05	43	1	H		agree
57_L05	44	E	M	B:G6	differ
57_L05	45	Z	H		agree
57_L05	46	1	H		agree
57_L05	47	7	H		agree
57_L05	48	3	H		agree
57_L05	49	7	H		agree
57_L05	50	DOT	M	B:-	gap
57_L06	1	2	H		agree
57_L06	2	1	H		agree
57_L06	3	V	H		agree
57_L06	4	7	H		agree
57_L06	5	BOX	H		agree
57_L06	6	G1	M		agree-flagged
57_L06	7	1	H		agree
57_L06	8	7	H		agree
57_L06	9	DOT	H		agree
57_L06	10	0	H		agree
57_L06	11	6	M		agree-flagged
57_L06	12	1	H		agree
57_L06	13	E	H		agree
57_L06	14	4	H		agree
57_L06	15	5	M	B:F	differ
57_L06	16	1	H		agree
57_L06	17	V	H		agree
57_L06	18	0	H		agree
57_L06	19	1	H		agree
57_L06	20	T	H		agree
57_L06	21	G1	M		agree-flagged
57_L06	22	3	H		agree
57_L06	23	0	M	B:THE	differ
57_L06	24	G1	M		agree-flagged
57_L06	25	7	H		agree
57_L06	26	X	H		agree
57_L06	27	4	H		agree
57_L06	28	5	H		agree
57_L06	29	0	H		agree
57_L06	30	1	H		agree
57_L06	31	T	H		agree
57_L06	32	X	H		agree
57_L06	33	4	H		agree
57_L06	34	5	H		agree
57_L06	35	G1	M		agree-flagged
57_L06	36	X	H		agree
57_L06	37	X	H		agree
57_L06	38	1	H		agree
57_L06	39	V	H		agree
57_L06	40	Z	H		agree
57_L06	41	1	H		agree
57_L06	42	7	H		agree
57_L06	43	DOT	H		agree
57_L06	44	X	H		agree
57_L06	45	X	H		agree
57_L06	46	1	H		agree
57_L06	47	6	M		agree-flagged
57_L06	48	4	H		agree
57_L06	49	5	H		agree
57_L06	50	T	M		agree-flagged
57_L07	1	E	M		agree-flagged
57_L07	2	8	M		agree-flagged
57_L07	3	1	H		agree
57_L07	4	E	H		agree
57_L07	5	T	H		agree
57_L07	6	E	H		agree
57_L07	7	4	H		agree
57_L07	8	S	H		agree
57_L07	9	E	H		agree
57_L07	10	7	H		agree
57_L07	11	7	H		agree
57_L07	12	0	M		agree-flagged
57_L07	13	1	H		agree
57_L07	14	5	H		agree
57_L07	15	1	H		agree
57_L07	16	E	M		agree-flagged
57_L07	17	G4	M	B:OQ	differ
57_L07	18	X	H		agree
57_L07	19	X	H		agree
57_L07	20	1	H		agree
57_L07	21	V	H		agree
57_L07	22	Z	H		agree
57_L07	23	1	H		agree
57_L07	24	7	H		agree
57_L07	25	Z	M	B:Zb	differ
57_L07	26	5	H		agree
57_L07	27	3	H		agree
57_L07	28	6	M	B:THE	differ
57_L07	29	G1	M		agree-flagged
57_L07	30	1	H		agree
57_L07	31	7	H		agree
57_L07	32	X	H		agree
57_L07	33	X	H		agree
57_L07	34	E	H		agree
57_L07	35	G4	M		agree-flagged
57_L07	36	1	H		agree
57_L07	37	7	H		agree
57_L07	38	7	H		agree
