line	col	A	B	flagged	crop
07205_p5_L02	22	106	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	23	65	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	24	18	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	25	6	52	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	26	199	19	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	28	81	9	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	29	113	213	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	36	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	37	7	89	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	38	86	77	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	39	5	82	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	40	84	4	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	43	15	10	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	49	6	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	50	15	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	51	183	83	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	53	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	54	30	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	55	6	80	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	57	29	290	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	58	128	121	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	63	86	80	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	65	202	102	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	71	20	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	72	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	73	60	40	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	78	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	79	39	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	80	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	81	15	89	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	82	85	19	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	83	55	25	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	84	85	28	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	86	85	18	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	89	-	w:car	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	90	w:que	w:pour	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	101	837	37	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	107	6	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	108	10	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	109	6	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	110	55	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	111	13	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	112	85	18	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	113	3	25	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	114	181	31	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	115	27	81	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	116	10	213	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	117	211	215	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	118	283	28	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	119	139	131	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	122	33	53	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	123	85	25	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	126	114	44	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	128	808	800	AB	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	131	85	-	A	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	133	-	84	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	134	-	29	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	135	-	82	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	136	-	88	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	137	-	24	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	138	-	84	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	139	-	28	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	140	-	281	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	141	-	27	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	142	-	113	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	143	-	2	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	144	-	28	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	145	-	88	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	146	-	87	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	147	-	101	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	148	-	22	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L02	149	-	8	B	images_wv2/crops_comp/07205_p5_L02.jpg
07205_p5_L03	1	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	3	6	109	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	4	191	111	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	6	86	80	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	7	36	34	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	9	85	5	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	11	-	1	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	12	-	w:grand	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	13	-	w:petit	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	14	-	w:grand	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	15	-	w:sil	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	16	-	w:vous	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	17	-	w:moymoo	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	18	-	28	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	19	0	102	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	20	58	68	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	22	-	71	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	24	15	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	25	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	26	1	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	27	88	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	28	599	39	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	30	111	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	31	4	114	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	37	90	70	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	39	85	91	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	41	85	82	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	42	27	29	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	43	184	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	46	-	85	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	47	-	35	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	48	-	58	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	49	w:comman	25	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	50	w:mais	10	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	51	149	49	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	60	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	62	85	89	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	64	35	32	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	65	85	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	67	-	18	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	68	-	15	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	69	-	58	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	71	-	35	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	72	391	39	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	74	85	58	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	76	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	77	21	25	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	80	w:se	90	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	81	w:faisoit	w:faict	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	89	-	34	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	90	-	90	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	91	w:mmy	29	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	92	293	3	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	93	85	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	96	85	25	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	98	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	105	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	106	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	107	85	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	113	38	101	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	114	74	100	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	116	85	102	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	118	30	38	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	120	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	122	85	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	123	10	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	124	38	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	125	85	89	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	126	11	102	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	127	85	88	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	128	85	115	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	129	85	105	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	130	32	132	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	132	85	84	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	135	85	91	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	137	-	33	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	138	-	111	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	139	-	15	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	140	-	29	B	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	147	w:se	-	A	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	148	w:que	w:les	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	151	85	52	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	153	13	113	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L03	154	85	3	AB	images_wv2/crops_comp/07205_p5_L03.jpg
07205_p5_L04	1	-	21	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	2	-	21	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	3	-	82	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	4	-	25	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	5	-	134	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	6	-	83	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	7	-	90	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	8	-	114	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	9	-	84	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	10	-	150	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	11	-	120	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	31	85	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	35	w:le	-		images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	36	w:tresorier	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	37	w:comet	w:cheu	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	38	w:qui	w:verite	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	39	w:ce	w:comme	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	40	w:mois	w:union	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	41	w:semble	w:embla	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	43	98	58	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	50	34	29	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	51	85	45	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	52	149	158	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	58	98	68	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	60	85	82	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	70	72	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	71	85	92	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	73	85	205	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	77	85	5	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	78	85	84	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	83	127	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	84	w:premier	w:premiere	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	87	w:la	w:elle	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	88	w:ma	w:me	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	90	w:responce	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	91	w:sicu	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	92	w:ce	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	93	w:nest	w:respondre	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	95	150	190	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	105	85	55	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	114	85	-	A	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	119	-	130	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	120	-	102	B	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L04	121	120	131	AB	images_wv2/crops_comp/07205_p5_L04.jpg
07205_p5_L05	2	75	45	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	4	5	102	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	5	22	213	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	6	9	1	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	8	28	20	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	11	85	-	A	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	13	84	4	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	20	-	w:an	B	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	21	-	w:mostre	B	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	22	-	w:la		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	23	-	w:main		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	24	w:que	w:sur	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	26	9	19	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	29	92	52	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	42	83	84	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	45	w:a	-		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	46	w:mectre	-		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	47	w:la	-		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	48	w:main	-		images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	49	85	84	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	57	85	55	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	62	85	55	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	65	81	84	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	67	81	84	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	72	85	55	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	82	-	3	B	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	83	38	84	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	84	29	23	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	86	-	72	B	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	87	12	2	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L05	88	112	142	AB	images_wv2/crops_comp/07205_p5_L05.jpg
07205_p5_L06	6	85	105	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	7	77	44	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	10	-	w:trois	B	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	11	-	w:cegn	B	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	12	w:pourquoy	w:moy	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	13	w:merfaict	w:faict	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	14	w:auoir	w:avoir	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	24	3	35	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	33	11	-	A	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	34	79	119	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	40	85	51	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	47	w:nouuelles	w:nouvelles	A	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	54	w:sont	w:font	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	55	w:venues	w:si	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	56	w:comme	w:conches	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L06	77	85	86	AB	images_wv2/crops_comp/07205_p5_L06.jpg
07205_p5_L07	1	94	90	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	8	30	38	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	21	w:fidelles	w:fidelle	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	22	w:elles	w:allant	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	32	85	45	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	52	85	55	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	58	91	94	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	71	70	74	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	79	101	81	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	84	w:pat	w:sen	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L07	85	w:sruinces	w:ensuivra	AB	images_wv2/crops_comp/07205_p5_L07.jpg
07205_p5_L08	1	w:seuetam	w:secretem	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	2	w:torneure	w:jespere	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	3	w:doues	w:bien	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	4	w:tiran	w:tirant	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	5	w:tor	w:sur	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	10	25	125	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	14	4	1	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	15	71	81	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	27	20	26	AB	images_wv2/crops_comp/07205_p5_L08.jpg
07205_p5_L08	30	30	35	AB	images_wv2/crops_comp/07205_p5_L08.jpg
