canvas	folio	correspondent	section	seq	plain	cipher_desc	notes
f104	50v		other	1	Chiffres desquelz l'on a usé durant le voyage d'Allemaigne fait pour l'Empire, despartiz aussi que sensuit		general title/heading for the whole document, appears once above the correspondent line; secretary hand, hard to read with full confidence
f105	51r	A monsieur de Langsac	alphabet	7	g	numeral-5 shape (variant)
f105	51r	A monsieur de Langsac	alphabet	8	h	small circle (o)
f105	51r	A monsieur de Langsac	alphabet	9	i	capital A shape (triangle with crossbar)
f105	51r	A monsieur de Langsac	alphabet	10	k	capital E shape (three horizontal prongs)
f105	51r	A monsieur de Langsac	alphabet	11	l	circle with a small hook/tail attached
f105	51r	A monsieur de Langsac	alphabet	12	m	simple cross (+)
f105	51r	A monsieur de Langsac	alphabet	13	n	letter b shape (loop with ascender on right)
f105	51r	A monsieur de Langsac	alphabet	14	o	numeral-4 shape
f105	51r	A monsieur de Langsac	alphabet	15	p	numeral-5 shape (repeat form)
f105	51r	A monsieur de Langsac	alphabet	16	q	capital I shape (vertical stroke with serifs)
f105	51r	A monsieur de Langsac	alphabet	17	r	small circle with a horizontal bar (theta-like)
f105	51r	A monsieur de Langsac	alphabet	18	s	capital W shape
f105	51r	A monsieur de Langsac	alphabet	19	t	letter d/cl ligature shape
f105	51r	A monsieur de Langsac	alphabet	20	v	capital A with crossbar and long descender
f105	51r	A monsieur de Langsac	alphabet	21	x	capital V topped by a small circle
f105	51r	A monsieur de Langsac	alphabet	22	y	cross with a long descending tail (dagger-like)
f105	51r	A monsieur de Langsac	alphabet	23	z		not clearly visible at right margin, low confidence
f105	51r	A monsieur de Langsac	names	1	Conte palatin	box/rectangle divided by a horizontal bar
f105	51r	A monsieur de Langsac	names	2	Duc de roulongne	small flourish, like a P shape with a small circle	name partly illegible, best-effort reading, possibly "l'Archevesque de Cologne"
f105	51r	A monsieur de Langsac	names	3	Magenre	capital F shape
f105	51r	A monsieur de Langsac	names	4	Brandebourg	capital B shape
f105	51r	A monsieur de Langsac	names	5	Sarge	small circle with a horizontal bar (theta, like θ)	likely "Saxe"
f105	51r	A monsieur de Langsac	names	6	Trèves	numeral-4 shape
f105	51r	A monsieur de Langsac	names	7	Le Roy catholicque	six-pointed asterisk/star shape
f105	51r	A monsieur de Langsac	nulls	1		cross/H shape	first of 5 null symbols for this section, printed to the right of the "Mageure" name row
f105	51r	A monsieur de Langsac	nulls	2		letter C shape
f105	51r	A monsieur de Langsac	nulls	3		cursive loop (like a script lowercase e)
f105	51r	A monsieur de Langsac	nulls	4		letter R-like hook shape
f105	51r	A monsieur de Langsac	nulls	5		letter W shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	1	a	double horizontal bar (=)	second key on same folio, heading below the first section
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	2	b	numeral-7 shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	3	c	letter b shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	4	d	capital F shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	5	e	double diagonal slash (//)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	6	f	numeral-7 shape (repeat)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	7	g	double horizontal-bar variant (//)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	8	h	numeral-3 shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	9	i	small circle (o)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	10	k	letter p shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	11	l	letter m shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	12	m	capital V shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	13	n	capital S shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	14	o	capital I shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	15	p	capital R shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	16	q	small circle with a horizontal bar (theta)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	17	r	letter p with a small superscript circle (p°)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	18	s	letter a shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	19	t	simple cross (+)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	20	v	letter k shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	21	x	letter q shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	22	y	letter d shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	alphabet	23	z	small circle attached to a stroke	low confidence
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	1	palatin	script capital L with a small circle (L°)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	2	Trèves	capital R with a small superscript loop
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	3	Brandebourg	cross with a small flag attached
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	4	Sarge	numeral-3 with a small superscript circle	likely "Saxe"
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	5	Colongne	capital C with a small superscript o
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	6	Magenre	six-pointed asterisk/star shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	7	Le Roy de france	cursive script capital B or ß shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	8	Le Roy catholicquer	small circle, star, small circle in a row (o * o)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	9	Le legat sancte marie en portur	small circle (o)	name/title heavily uncertain
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	10	Le legat qui est en Allemaigne	double-cross shape (‡)
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	names	11	Le [roy] qui dessus	small filled/outlined triangle	last line, reading uncertain
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	nulls	1		capital Π (pi) shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	nulls	2		capital L shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	nulls	3		capital P shape
f105	51r	A monsieur de la Boulade devers monsieur de Trèves	nulls	4		Q or R shape with a small circle beneath it
f105	51r		other	1	Bulle a monsieur de Lorraine, monsieur l'Amiral(?) de Bazoges, [illegible] Ambrosien(?)/Palmieri(?), a monsieur le [illegible] Stobestier(?)		marginal note in cramped cursive, three lines, naming recipients of a "Bulle"; several names not confidently legible, transcribed as best-effort
f106	51v	A monsieur de Lagnisay	alphabet	1	a	reversed-C shape	heading spelling uncertain, could be "Lagny[say]"/"Laignisay"
f106	51v	A monsieur de Lagnisay	alphabet	2	b	capital A shape
f106	51v	A monsieur de Lagnisay	alphabet	3	c	capital T shape
f106	51v	A monsieur de Lagnisay	alphabet	4	d	numeral-4 shape
f106	51v	A monsieur de Lagnisay	alphabet	5	e	numeral-5 shape with a small flag
f106	51v	A monsieur de Lagnisay	alphabet	6	f	figure-eight (8) shape
f106	51v	A monsieur de Lagnisay	alphabet	7	g	small circle (o)
f106	51v	A monsieur de Lagnisay	alphabet	8	h	capital C shape
f106	51v	A monsieur de Lagnisay	alphabet	9	i	capital N shape
f106	51v	A monsieur de Lagnisay	alphabet	10	k	capital delta/triangle (Δ)
f106	51v	A monsieur de Lagnisay	alphabet	11	l	capital V shape
f106	51v	A monsieur de Lagnisay	alphabet	12	m	small circle (o), variant
f106	51v	A monsieur de Lagnisay	alphabet	13	n	capital H shape
f106	51v	A monsieur de Lagnisay	alphabet	14	o	Z shape with an extra vertical stroke
f106	51v	A monsieur de Lagnisay	alphabet	15	p	cross with a small circle beneath it
f106	51v	A monsieur de Lagnisay	alphabet	16	q	zigzag (Z shape)
f106	51v	A monsieur de Lagnisay	alphabet	17	r	triple-pronged comb shape (three vertical teeth)
f106	51v	A monsieur de Lagnisay	alphabet	18	s	vertical stroke with an exaggerated dot above (like an emphatic i)
f106	51v	A monsieur de Lagnisay	alphabet	19	t	capital I shape
f106	51v	A monsieur de Lagnisay	alphabet	20	v	capital E shape
f106	51v	A monsieur de Lagnisay	alphabet	21	x			right edge of the symbol row uncertain past this point; x/y/z not confidently distinguished
f106	51v	A monsieur de Lagnisay	names	1	Palatin	cross-hatch/hash shape (#)
f106	51v	A monsieur de Lagnisay	names	2	Trèves	capital X shape
f106	51v	A monsieur de Lagnisay	names	3	Magenre	cross with a loop attached (like a P joined to a cross)
f106	51v	A monsieur de Lagnisay	names	4	Colongne	cross with a small circle beside it
f106	51v	A monsieur de Lagnisay	names	5	Brandebourg	double cross (two plus-signs side by side)
f106	51v	A monsieur de Lagnisay	names	6	Sarge	loop resembling Greek phi (φ)	likely "Saxe"
f106	51v	A monsieur de Lagnisay	names	7	gueldres	capital Z with a small hook (Zn ligature)
f106	51v	A monsieur de Lagnisay	names	8	Brunsvich	small arrow/wedge pointing up on a stem
f106	51v	A monsieur de Lagnisay	names	9	Roy de polongne	capital X crossed by a curved stroke on top
f106	51v	A monsieur de Lagnisay	names	10	Clèves	small circle with a cross beside it	name reading uncertain
f106	51v	A monsieur de Lagnisay	names	11	Marguerite	double-cross shape (two plus signs joined)
f106	51v	A monsieur de Lagnisay	names	12	franceschr	simple cross (+)
f106	51v	A monsieur de Lagnisay	names	13	Le Roy de france	cursive capital B/ß shape	written as a separate line below the main list
f106	51v	A monsieur de Lagnisay	names	14	Le Roy catholicqur	small circle, X, small circle in a row (o X o)
f106	51v	A monsieur de Lagnisay	names	15	Le legat sancte marie en portur	small circle with a diagonal stroke	name/title uncertain
f106	51v	A monsieur de Lagnisay	names	16	Le legat qui est en Allemaigne	double-cross shape (‡)
f106	51v	A monsieur de Lagnisay	names	17	Le [légat] dessus dit	small filled triangle	reading uncertain
f106	51v	A monsieur de Lagnisay	nulls	1		capital T shape
f106	51v	A monsieur de Lagnisay	nulls	2		capital H shape
f106	51v	A monsieur de Lagnisay	nulls	3		capital Π (pi) shape
f106	51v	A monsieur de Lagnisay	nulls	4		zigzag/M shape with a flourish	a faint "14" appears in the margin beside this symbol, likely a later foliation mark, not part of the cipher
f106	51v	A monsieur de Lagnisay	nulls	5		triple-cross cluster (three crosses joined)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	1	a	small circle with a superscript dot (o°)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	2	b	numeral-8 shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	3	c	numeral-5 shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	4	d	numeral-9 shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	5	e	numeral-3 shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	6	f	cross/dagger shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	7	g	capital H shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	8	h	capital Π (pi) shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	9	i	hook shape (like a reversed script P)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	10	k	script z with a tail
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	11	l	ligature of a reversed-3 joined to an f
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	12	m	simple cross (+)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	13	n	capital H shape (narrow variant)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	14	o	capital H shape (taller variant)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	15	p	capital lambda/triangle (Λ) shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	16	q	single vertical bar
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	17	r	capital H shape (variant)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	18	s	trident-like three-pronged shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	19	t	triangle with an X
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	20	v	elaborate double-barred H shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	21	x	small circle
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	22	y	script capital P shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	alphabet	23	z		not confidently identified, possibly at page edge
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	1	Imperator	cross-hatch/hash shape (#)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	2	Magnitinus	triangle/peak shape sitting on a short stem	likely "Magontinus"/Mainz
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	3	Colonien	two parallel vertical strokes joined at the base
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	4	Trenuben	capital H shape	likely "Trèves"/Trier
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	5	Duc Sarpoie	zigzag Z with a vertical stroke beside it	likely "Duc Saxonie"
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	6	Comes palatinus	cross-hatch/hash shape (#)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	7	Marchio Brandebnogensis	triangle pointing left (arrowhead)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	8	Duc gueldrie	cross with a small circle at the end of one arm
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	9	Duc de Brunsvich	cross with a small circle hanging below it
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	10	Duc [Clauven/Juliers]	cross with an extra diagonal stroke, like a small flag	name reading uncertain
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	11	Domine de la marche	two horizontal strokes stacked (like a double dash)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	12	[Cardinal] uxbge onus	capital M shape	name heavily uncertain
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	13	Epus [Curien/Avodien]	letter p with a small superscript circle	title/name uncertain
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	14	Roy catholicque	looped cursive o/small circle with a tail
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	15	Roy anglie	hash shape (#) topped by a small circle
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	16	Roy hungarie	three horizontal bars stacked on a vertical stem (ladder cross)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	17	Roy [datie/dacie]	small rectangle/grid box (three short verticals under a bar)	name reading uncertain
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	names	18	Omnes electores	three small circles in a row (ooo)
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	nulls	1		small circle
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	nulls	2		T shape with a crossbar partway down the stem
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	nulls	3		capital I shape
f107	52r	Joachim de Moltzan tenant le marquis de Brandebourg	nulls	4		capital I shape (variant, different serif)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	other	1	Tanquam ad summum pardonems le duc de Saxe		heading in Latin/French mix at top of page, cursive, transcription very uncertain
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	1	a	capital A shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	2	b	capital T shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	3	c	letter u shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	4	d	hook/flag shape on a stem
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	5	e	capital H shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	6	f	hook/flag shape on a stem (variant)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	7	g	capital H shape (variant)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	8	h	cross with a dagger-like tail
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	9	i	simple cross (+)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	10	k	numeral-9-like loop
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	11	l	Z shape with a vertical bar
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	12	m	figure-eight (8) shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	13	n	small circle (o)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	14	o	capital V with a small flag
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	15	p	dagger/cross shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	16	q	cross with a serif (t-like)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	17	r	script z with a tail
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	18	s	letter p shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	19	t	capital X shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	20	v	capital X with a small star/asterisk beside it
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	21	x	small circle (o)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	22	y	script capital L shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	alphabet	23	z		not confidently identified
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	1	Roy ratholicus	cross with two horizontal bars (hash/#)	likely "Roy catholicus"
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	2	Imp Saxonie	capital H shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	3	Duc Brunsmich	two small circles joined by a short stroke	likely "Brunsvic"
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	4	Duc gueldrie	three short vertical strokes under a horizontal bar (comb/grid)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	5	Marchio Brandebnoge	capital X shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	6	Comes palatinus	rectangle/box divided by a vertical line
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	7	Archiepus Maguntinus	cross with a horizontal bar partway down the stem
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	8	Colonien	trapezoid/box shape with slanted sides
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	9	Trevirensis	short horizontal stroke with a small circle at each end	name faint, uncertain
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	10	Franciscus	short horizontal stroke ending in a diamond shape
f108	52v	Tanquam ad summum pardonems le duc de Saxe	names	11	Madame Marguerite	small box shape with a descending tail
f108	52v	Tanquam ad summum pardonems le duc de Saxe	nulls	1		three vertical bars under a horizontal line (small window/grid)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	nulls	2		zigzag (Z shape)
f108	52v	Tanquam ad summum pardonems le duc de Saxe	nulls	3		small circle flanked by two short horizontal strokes
f108	52v	Tanquam ad summum pardonems le duc de Saxe	nulls	4		cross with a long horizontal stroke through the top
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	1	a	cross with a diagonal stroke (dagger-like)	page is torn/damaged at lower right corner (see manifest); alphabet row itself appears intact
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	2	b	capital lambda/triangle (Λ) shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	3	c	capital T shape with a small hook
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	4	d	script capital L with a stroke
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	5	e	script z shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	6	f	reversed capital E shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	7	g	capital Π (pi) shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	8	h	script z shape (variant)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	9	i	numeral-9/loop shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	10	k	capital W shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	11	l	numeral-4 with a script z beside it (ligature)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	12	m	capital H shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	13	n	capital H shape (variant)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	14	o	capital H shape (taller variant)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	15	p	capital A shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	16	q	cross-hatch/hash shape (#)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	17	r	cross with two loops (trident-like)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	18	s	capital V shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	19	t	capital A shape (variant)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	20	v	letter b joined to numeral 6 (ligature)
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	21	x	cross-hatch/hash shape (#)	near the torn edge of the page, low confidence
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	22	y			not confidently read
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	alphabet	23	z			not confidently read
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	1	Magnitinus	triangle/peak shape
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	2	Trentwen	omega/loop shape	likely "Trèves"
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	3	Colonien	small circle joined to another small circle by a short stroke
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	4	palatinus	capital Π (pi) shape with a small hook
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	5	Duc Sarpoie	cross-hatch/hash shape (#)	likely "Duc Saxonie"
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	6	Brandebnoge	cross-hatch/hash shape (#), narrower
f109	53r	Le grand archediacre de [Gand] devers le legat qui est en Allemaigne	names	7	Roy polonie	capital I shape
