f30r_L02b	k24? n12 k50? k34? k36 k53 k69? k6 n14 n07 k13 k6 k34? k23? k41? k50? n18 k23? k70? k12? k66? . k38 k9 k6
f30r_L03a	k19? k50? k34? k22? k12? k34? n14 n19 k6 k41? k34? n18 k28? k18?
f30r_L03b	k40? k66? k70? k53 k34? n20 k12? k6 k6 k34? n14 k13? n10 n08 k9 k6 k34? k23? k39? k6
f30r_L04a	n07 n12 n14 k53 k13 k26? k19? k38 k22? k3 k12? n13 k51? k53 n10 k27? k55?
f30r_L04b	k6 k9 k22? n14 k40 ^small-n k19? k53 k9 k3 n10 n13 k6 n12 k38 k23? k34? k27? k55? k70? k13 k40? k6
f30r_L05a	k55? k66? n14 k6 n07 n18 k27? k60 k36 k62? k50? n07 k55? . n10 k13 k6 k9 n14
f30r_L05b	k40? n13 k36 n08 k3 k50? ^tick k69? k53 k6 k36 n14 k64? k3 k22? k19? ^tick k60 n13 k40? k66?
f30r_L06a	k55? k66? n12 k6 n07 n18 k6 k34? k50? ^tick k19? n14 k6 k63 ^tick k55? k66? k3 k12? k60 n10 k70? k13?
f30r_L06b	k3 n18 k19? k58? k61? k66? k36 k40? [?] k18? k60 n07 k70? k53 ^tick n14 k55? k66? k34? k34? k70? n14 k63
f30r_L07a	k6 k34? k7? n14 k26? k36 k66? k34? n13 k22? k3 k12? k34? k34? k64? n13 k7? k62? n18 k27? k13?
f30r_L07b	n14 k6 k34? k60 k3 n10 k22? n07 k34? k6 k6 n14 n21 k34? k49? k40? k9 k13 k34? n13 k6 k34?
f30r_L08a	k36 k66? k34? n13 k22? [?] k53 k6 k27? k6 n14 k34? k58? n07 k36 n12 k34? k36 k50? [?] k34? k58?
f30r_L08b	n14 k6 k34? k27? k26? n18 k24? n22 k27? n18 k34? k58? k27? k9 k40? n13 k34? k13 n13 k60 n07 k53 k26? n10 k40? [?]
f30r_L09a	k66? k53 k6 k24? k6 n10 n14 k6 n07 k34? n18 k36 k55? k19? k6 k34? n13 n23 k42? n14 k22? k12? k40? n07
f30r_L09b	k53 n14 k29? k34? k9 k60 k27? k36 k6 k40? n23 k53 k50? k6 k24? k53 k50? k13 n07 k41? k3 k66?
f30r_L10a	n12 k70? k60 k6 k18? n10 k50? n13 k55? k6 k6 n23 k19? k12? k9 k6
f30r_L10b	k27? k70? k58? k34? ^tick n14 k50? ^tick n18 k27? n24 k6 k13? k19? k3 k18? k39? n13 k66? k12? k36 k6
f30r_L11a	n07 k6 n13 k55? k60 k50? k36 k6 k12? k19? k58? k41? k13 k3 k40? k58?
f30r_L11b	k53 ^tick k6 k19? k40? k27? k13 n07 n25 n14 n23 k41? k34? k3 k6 n14 k66? k6 n18
f30r_L12a	n13 k60? k66? k6 k34? k6 k41? k62? n07 k19? n10 k34? n10 n14 k41?
f30r_L12b	k53 k6 n14 k36 n12 k19? k34? k34? k53 ^tick k41? k3 k6 k27? k36 k23? k6 k51? k50? k6 n13
f30r_L13a	k18? k40? k50? n07 k9 k6 k29? k3 k35? k55? k9 k40? k66? k12? k58? n26 k9 k6
f30r_L13b	k50? n14 n10 n14 k70? k53 k40? n07 k55? k70? k58? k19? k60 k58? k6 n07 k3 k13 k6 k34? n13 k66? n13
f30r_L14a	k64? k50? k19? k58? k34? k53 k12? k40? k29? k34? k13 n07 n13 k19? k24? k27? k53
f30r_L14b	n14 k34? k9 n12 n07 k40? k27? k55? k36 n18 k34? k13 k12? k53 k6 k41? k34? k3 k50? k19?
f30r_L15a	n10 k64? k6 k27? k63 n12 k70? k6 k58? k34? n13 k3 k22? k6
f30r_L15b	k6 k63 k6 k34? k53 n12 k34? k60 k13 k6 k12? k18? k40? n07 k9 k6 k70? k58? k41? k34? k66? k19?
f30r_L16a	k6 k13 k62? k58? k36 k12? k40? n13 k27? k22? n07 k60 k3 k19? k53 k9
f30r_L16b	k6 k63 k6 k34? k53 n12 k34? k60 k13 k6 k12? k6 k70? k60 k13 k11 k34? n18 k41? k34? k60 k27? k53 k40? k70? k58? n23 k24? n14 k13? k66? k27?
f30r_L17a	k3 k22? k6 k63 k34? k3 k47? k19? n14 k50? k6 k55? k9 n18 k34? n10
f30r_L17b	k6 k36 k22? k55? k19? k6 k7? k58? n07 k53 [?] n07 k34? k66? k9 k6 k41? k34? k50? k19? k3 k13 k6 k34?
f30r_L18a	n10 k22? k19? k60 k29? k34? k6 k3 k66? n07 k19? k13 k50? k12? k6
f30r_L18b	n18 k27? k34? k58? k9 k70? k3 k6 k63 k66? n14 k3 k13 k6 k34? n13 k36 k66? k27? k34? k53 k9 k6 n13
f30r_L19a	k6 k13 k34? k19? k22? k50? k12? k60 k6 k70? k3 k27? k6 k36 k58? k27? k53
f30r_L19b	k60 k29? n27 k6 k9 k60 k6 k36 k50? k70? k53 k19? k13? k69? k3 k22? k6 k34?
f30r_L20a	k19? k58? n10 k6 k9 n27 k58? k22? k6 k27? k53 k50? k6 k12? k58? k36
f30r_L20b	k6 n07 k53 k36 k60 k66? k3 k13 k6 k63 n14 k22? k29? n23 k66? k6 k3 k6 k19? k13?
f30r_L21a	k6 k60 n14 k9 k19? k12? k34? k6 k19? k22? k27? n28 k6 k70? k3
f30r_L21b	k34? k50? k19? k36 n18 k34? k66? k9 k6 k66? n13 n10 k29? k60 k50? k27? k53 k58? n07 k66? k12? n14
f30r_L22a	k40? k6 k3 n14 k49? k41? k34? k58? k3 k66? k62? k34? k63 k58?
f30r_L22b	k36 k55? n18 k12? k60 k34? k13 k6 k34? n10 k58? k3 k6 k6 n07 k53 k18? k60 k50? k9 k6
f30r_L23a	[?] n18 k12? k3 k50? k70? n14 n14 n13 n23 k36 k6 k34? k58? k7? k55?
f30r_L23b	n13 k19? k6 k70? k3 k50? k19? k27? k66? k60 k50? n07 k63 k3 k6 n07 k25? n10 k27? k53
f30r_L24a	n10 k3 k50? k34? k41? k62? k6 k3 k27? k41? n14 k34? k70? n10
f30r_L24b	k60 k34? n13 k3 n07 k3 k13 k6 k63 k60 k34? k58? k9 k3 k66? n23 k3 k34? k41? k34? k6 k34?
f30r_L25a	n14 k64? k60 n10 k9 k6 k34? k58? n07 k53 n13 k6 n13 k63
f30r_L25b	k58? k36 k55? k19? k60 k63? k58? k6 k34? n18 k27? n13 k53 k9 k6 k7? k58? k70? k53 k19? k13?
f30r_L26a	k34? k19? k6 k34? k53 k58? k3 k9 k60 k22? k41? k3 k6 k66? k36 k58?
f30r_L26b	k9 k19? k22? n12 k34? k66? k53 k12? n10 n14 n10 k3 k36 k55? k19? k6 k34? k3 k55? k41? [?] k70? k55? n13
f30r_L27a	k34? k58? k9 n29 k50? k53 k6 k3 k12? k22? k35? k41? k62? k6 k34? k58?
f30r_L27b	n23 k6 k13 k3 k34? n14 k6 n07 k34? k34? k6 k6 k66? k13? k55? k34? n14 n27 [?]
f30r_L28a	k22? n14 k13? k50? k55? k34? k36 k34? k9 k6 k41? k62? k58? k50? k6 k3
f30r_L28b	k3 k13 k6 k34? k36 k66? k34? n12 k34? n27 k66? k9 k6 k41? k3 k6 n14 k34? k13? k66? k19? k60
f30r_L29a	k18? k13 k22? k70? k62? n10 k50? k6 k3 k13 k62? k34? k36 k22? k34? k55?
f30r_L29b	k34? k50? k58? k6 k6 k66? k22? k19? k58? k29? k60 n13 k6 k12? k22? n14 k34? k27?
f30r_L30a	k53 k22? k6 k55? k58? k34? k70? k60 k13 k6 k34? k6 k63 k41? k62? k50?
f30r_L30b	k3 k13 k63 k34? k53 k13 k6 k70? k60 k6 n07 k53 k36 k58? k34? k50? k55? k13 k27? . k29? k50? k6 k36
f30r_L31a	k41? k63 k34? k19? k6 k63 k53 k34? k36 . n10 k13 k51? k50? k55?
f30r_L31b	k19? k6 k36 k58? k7? k34? n18 k58? k6 k55? n25 k3 k13 k22? k9 k6 k50? k6 k34? k41? k34? k6 k34?
f30r_L32a	k60 k34? k58? k41? k53 k12? k6 k50? k60 k36 k6 k70? k19? k40? k9 k6
f30r_L32b	k41? k50? k19? k3 k6 k62? k19? k53 k60 n13 k58? k13? k3 k6 k27? k60 k6 k50? k41? k27? n07
f30r_L33a	n10 n14 k22? k66? k6 k12? k9 k6 k70? k13 k6 k3 k12? k58? k9 n13
f30r_L33b	k56? k41? k3 n10 k34? k58? k22? k29? k9 k6 k36 k58? k70? k6 k51? n10 k3 k12? k34?
f30r_L34a	k34? n23 k58? k22? k13 k27? k53 n10 k58? k12? k36 k3 k22? k6 k27?
f30r_L34b	k27? k41? n23 k70? k60 k34? n13 k6 n07 k41? k62? k34? k13 k6 k27? k55? k58? n07 k36
f30r_L35a	n10 k58? n07 k34? k6 k41? k34? k50? k19? k49? k50? k9 k66? k6 n13
f30r_L35b	k58? k19? k60 k58? k9 k6 n10 k3 k22? k53 k40? k55? k50? k13 n07 n13 k36 k58? k29? k60
f30v_L01a	[?] n10 k40? k12? k53 k58? k34? k6 k70? k9 k13 n13 k41? k62?
f30v_L01b	k50? k19? k27? k60 k40? k3 k70? k63 n07 k6 k36 k58? k34? k66? k34? k55? k58? k12? k60 k53 k34? k13 k60
f30v_L02a	k22? k63 k50? k60 n13 k6 k12? k34? k34? k70? k58? k27? n18 k34? k53
f30v_L02b	k70? k3 k58? k58? n10 k40? k36 k6 k70? k19? k60 k12? k40? k55? k50? k13 n07 k36 k6 k19? k60
f30v_L03a	k19? k50? k55? k6 k12? k53 k6 k36 k58? k18? k19? k13 k9 k6 k7? k70? k58?
f30v_L03b	k58? k34? k13 k50? k53 k6 n07 k3 k66? k63 k36 k60 k50? k27? k34? k56? k58? k34? k50? k19? k6 k34? k62?
f30v_L04a	k58? k22? k60 k34? k27? k34? k50? k3 k13 k6 k34? n10 k22? k3
f30v_L04b	k62? k6 k63 k4 k34? k50? k36 k6 k12? n18 k9 k34? k50? k3 k13 k6 k34? n12 k19? k58? k36 k6 k27? n18
f30v_L05a	k58? k19? ^tick k60 k6 k13 k22? k6 k63 k9 k6 n10 k19? k50? k66? k24? k50?
f30v_L05b	k9 k56? k3 k13 k6 k34? k63 k3 k47? k19? k66? k6 k53 k12? k6 k34? k29? k6 n13 k55? k19?
f30v_L06a	k7? k6 n07 k53 k34? k50? k9 k58? k58? k22? k7? k6 k3 k13 k6 k19?
f30v_L06b	k13 k6 k63 k9 n10 k40? k12? k36 k13 k53 k6 k12? k34? k50? k34? k6 k3 k13 k6 k19?
f30v_L07a	k58? n07 k36 k34? k70? k53 k34? k29? k13 k27? k60 k36 k3 k50? k24?
f30v_L07b	k41? k3 k50? k6 k34? k53 k41? k62? k6 k29? k58? n13 k50? k6 k3 k19? n10 k41? k3 k58?
f30v_L08a	k6 k13 k3 k34? k63 k60 k3 k9 k50? k47? k18? k60 k34? k12?
f30v_L08b	k58? k29? k13 k6 k9 k4 n13 k60 k27? k36 k6 k9 k60 k28? k6 k34? k53 k13 k3 k55? n07
f30v_L09a	k60 k6 k66? k50? k56? k19? k40? k3 k34? n13 k6 n23 n13 k19? k60
f30v_L09b	k58? k22? k24? k13 k9 k70? n10 k58? n07 k53 k9 k58? k3 k13 n13 k36 k29? k60 k34? k27? k34?
f30v_L10a	k40? k3 k6 n10 k41? k3 k6 k34? k36 k58? k70? k19? k60 k9 k40?
f30v_L10b	k53 k34? k13 k27? k36 k6 k19? k60 k29? k50? k55? k6 k9 k53 k58? k13 k3 k6 k50? k6 k27?
f30v_L11a	n13 k58? k29? k50? k12? k34? k13 k3 k55? k22? k36 k60 k34? n07
f30v_L11b	k36 k66? k53 k60 n07 k53 k55? k13 k53 k6 k34? . k29? k40? k9 k13 n13 k6 k24? k60
f30v_L12a	k19? k40? n13 n01 k60 n12 k50? k36 k6 k3 k12? n01 k6
f30v_L12b	n30 n13 k60 k6 k19? n07 k9 k6 k34? k63 n10 k34? k7? k50? k27? k34? k63 k9 k6 k34?
f30v_L13a	k36 k60 k50? k27? k53 k58? n07 k50? n13 k19? k58? k34? k36 k50? k53
f30v_L13b	n13 k69? k70? k29? k12? k34? k34? k58? k55? k58? n30 k19? k6 k22? k66?
f30v_L14a	n23 n10 k60 k12? k19? k58? k18? k13 k17 k6 k27? k36 n10 n31
f30v_L14b	n13 k41? k3 k50? k19? k70? k13 k27? k34? k66? k50? k51? k6 k41? k62? k6
f30v_L15a	k3 k13 k27? k34? k22? k6 ^tick k60 k12? k6 k63 k4 k53
f30v_L15b	k12? k60 k9 k50? k6 k50? k19? k6 k34? k53 k60 k70? k9 k60 k63 k27? k36 k55? k58?
f30v_L16a	k41? k3 n10 k38 k40? k12? k70? k50? k29? k60 k6 k9
f30v_L16b	k6 k34? k6 k13 k62? k24? k27? k6 k19? k60 n10 k58? k19? ^tick k53 k40? n07 k62? k60
f30v_L17a	k3 k13 k6 k34? k53 k9 k58? k4 k29? k40? k27? k36 k6 k7? n10
f30v_L17b	n07 k53 k51? k7? k6 k60 k6 k58? k63 k6 k3 k29? k40? k9 k19? k58? k29? k60 k51? k6
f30v_L18a	k56? n07 k3 k6 k27? k58? k60 k27? k53 k36 k56? k50? n07 k34?
f30v_L18b	k58? n07 k34? k50? k19? k60 k13? ^tick k53 k7? k60 k6 k19? k3 k60 k66? k34? k58? k18? k50? k27?
f30v_L19a	k13? k40? k24? k53 k6 k36 k58? k34? k22? k64? k60 k6
f30v_L19b	n23 k19? k53 k9 k6 k34? k50? k19? k34? k58? n14 n32 k58? k70? k53 k6 k58? n07 k62? k9
f30v_L20a	n13 k19? k58? k6 k12? k58? k34? k55? k12? k60 k63 n10 k40? k12?
f30v_L20b	k36 k58? k58? k6 k34? k29? k66? k50? k9 k34? k62? k24? k58? n13
# n01 = cursive "q" with descender loop, first seen f29r_L01a
# n02 = "D" with a crossbar (barred D ligature), first seen f29r_L02a
# n04 = standalone stray vertical bar/stroke, first seen f29r_L02b
# n05 = pilcrow-like squiggle mark, first seen f29r_L03a
# n06 = cursive "y" with looped descender, first seen f29r_L03a
# n07 = plain cursive "r", small hook, no loop, first seen f29r_L05a
# n08 = circled asterisk/spoked-wheel mark, first seen f29r_L07b
# n09 = bold numeral-7-like shape, first seen f29r_L07b
# n10 = small open cursive "a" (open loop), first seen f29r_L10b
# n11 = boxed "E"/backwards-E-in-frame shape, first seen f29r_L14b
# n12 = cluster of 2-3 parallel vertical bars (roman-numeral-like), sometimes crossed, first seen f29r_L14b
# n13 = hash/sharp sign (#), first seen f30r_L01a
# n14 = tall single bracket/pilcrow stroke (∏), first seen f30r_L01a
# n15 = complex bird/hook-shaped flourish, first seen f30r_L01a
# n16 = flag mark with an attached dot, first seen f30r_L01a
# n17 = trailing wavy flourish stroke, first seen f30r_L01b
# n18 = empty square/box shape, first seen f30r_L02a
# n19 = small flag/triangle mark, first seen f30r_L03a
# n20 = two adjoining triangles (double-triangle mark), first seen f30r_L03b
# n21 = four parallel vertical bars (roman numeral IIII), first seen f30r_L07b
# n22 = circle with an internal cross (theta-like), first seen f30r_L08b
# n23 = dense bold multi-stroke asterisk/star, heavier than n08/n13, first seen f30r_L09a
# n24 = bold "z"+"A" ligature, first seen f30r_L10b
# n25 = "ev"/"cv" cursive ligature, first seen f30r_L11b
# n26 = looped "D" shape with a cross overlay, first seen f30r_L13a
# n27 = solid/bold filled "T" or flag-shaped mark, first seen f30r_L19b
# n28 = small cross/dagger mark, first seen f30r_L21a
# n29 = letter "k"-shaped sign, first seen f30r_L27a
# n30 = cluster of three small circles in a triangle arrangement, first seen f30v_L12b
# n31 = small table/cake-shaped mark (box on short legs), first seen f30v_L14a
# n32 = "cM" ligature (c joined to a bold looped stroke), first seen f30v_L19b
# signs: 2615, rows: 138, invented codes: n01, n02, n04, n05, n06, n07, n08, n09, n10, n11, n12, n13, n14, n15, n16, n17, n18, n19, n20, n21, n22, n23, n24, n25, n26, n27, n28, n29, n30, n31, n32
