line	position	sign	confidence
f30r_L05	17	ST	m
f30r_L05	18	z	h
f30r_L05	19	bb	l
f30r_L05	20	fh	h
f30r_L05	21	B8	l
f30r_L05	22	h	h
f30r_L05	23	xr	m
f30r_L05	24	lt	l
f30r_L05	25	m	h
f30r_L05	26	9	h
f30r_L05	27	fh	h
f30r_L05	28	III	h
f30r_L05	29	mx	h
f30r_L05	30	h	h
f30r_L05	31	Rt	h
f30r_L05	32	4t	l
f30r_L05	33	lam	h
f30r_L05	34	Mx	h
f30r_L05	35	z	h
f30r_L05	36	z3	m
f30r_L06	0	bb	l
f30r_L06	1	9	h
f30r_L06	2	2	m
f30r_L06	3	xr	m
f30r_L06	4	c	h
f30r_L06	5	ss2	h
f30r_L06	6	9	h
f30r_L06	7	FL	m
f30r_L06	8	eh	h
f30r_L06	9	zb	m
f30r_L06	10	h	h
f30r_L06	11	br	h
f30r_L06	12	lam	h
f30r_L06	13	aq	h
f30r_L06	14	Sx	m
f30r_L06	15	sl	l
f30r_L06	16	h	h
f30r_L06	17	BOX	h
f30r_L06	18	c	h
f30r_L06	19	sl	m
f30r_L06	20	bb	h
f30r_L06	21	zb	m
f30r_L06	22	Af	m
f30r_L06	23	z	h
f30r_L06	24	HASH	l
f30r_L06	25	rho	l
f30r_L06	26	lam	h
f30r_L06	27	xr	m
f30r_L06	28	5	h
f30r_L06	29	m	h
f30r_L06	30	.	h
f30r_L06	31	ss2	h
f30r_L06	32	eh	h
f30r_L06	33	Tb	l
f30r_L06	34	2	h
f30r_L06	35	2	h
f30r_L06	36	5	h
f30r_L06	37	sl	h
f30r_L06	38	FL	m
f30r_L07	0	fh	h
f30r_L07	1	z3	h
f30r_L07	2	2	h
f30r_L07	3	lt	l
f30r_L07	4	Rt	h
f30r_L07	5	.	h
f30r_L07	6	h	h
f30r_L07	7	br	h
f30r_L07	8	2	h
f30r_L07	9	zb	m
f30r_L07	10	mx	h
f30r_L07	11	HASH	h
f30r_L07	12	nq	l
f30r_L07	13	n	h
f30r_L07	14	BOX	h
f30r_L07	15	n6	m
f30r_L07	16	lt	h
f30r_L07	17	ss2	h
f30r_L07	18	g	h
f30r_L07	19	2	h
f30r_L07	20	n6	l
f30r_L07	21	lam	h
f30r_L07	22	h	h
f30r_L07	23	A2	h
f30r_L07	24	nq	l
f30r_L07	25	Rt	h
f30r_L07	26	nr	m
f30r_L07	27	2	h
f30r_L07	28	9	h
f30r_L07	29	g	h
f30r_L07	30	ST	m
f30r_L07	31	III	h
f30r_L07	32	2	h
f30r_L07	33	q	h
f30r_L07	34	z	h
f30r_L07	35	r3	m
f30r_L07	36	lt	h
f30r_L07	37	ll	l
f30r_L07	38	9	h
f30r_L07	39	2	h
f30r_L08	0	B8	l
f30r_L08	1	m	h
f30r_L08	2	9	m
f30r_L08	3	n6	m
f30r_L08	4	g	h
f30r_L08	5	BOX	h
f30r_L08	6	2	h
f30r_L08	7	sl	m
f30r_L08	8	nr	m
f30r_L08	9	Af	l
f30r_L08	10	III	h
f30r_L08	11	2	h
f30r_L08	12	fh	h
f30r_L08	13	xr	m
f30r_L08	14	5	l
f30r_L08	15	eh	m
f30r_L08	16	sl	h
f30r_L08	17	2	h
f30r_L08	18	sl	l
f30r_L08	19	[?]	l
f30r_L08	20	o	l
f30r_L08	21	oi	m
f30r_L08	22	br	h
f30r_L08	23	BOX	h
f30r_L08	24	2	h
f30r_L08	25	paren	h
f30r_L08	26	n6	h
f30r_L08	27	r3	h
f30r_L08	28	z	h
f30r_L08	29	HASH	l
f30r_L08	30	2	h
f30r_L08	31	lt	h
f30r_L08	32	Mx	h
f30r_L08	33	lam	h
f30r_L08	34	nr	h
f30r_L08	35	m	h
f30r_L08	36	yt	l
f30r_L08	37	dl	m
f30r_L08	38	z	h
f30r_L08	39	br	m
f30r_L09	0	ss2	h
f30r_L09	1	9	h
f30r_L09	2	nr	h
f30r_L09	3	2	h
f30r_L09	4	BOX	h
f30r_L09	5	Af	m
f30r_L09	6	E	m
f30r_L09	7	A2	m
f30r_L09	8	9	h
f30r_L09	9	zb	m
f30r_L09	10	HASH	l
f30r_L09	11	h	l
f30r_L09	12	Af	l
f30r_L09	13	sl	m
f30r_L09	14	Rt	h
f30r_L09	15	aq	m
f30r_L09	16	z	h
f30r_L09	17	nr	h
f30r_L09	18	m	h
f30r_L09	19	ST	m
f30r_L09	20	dl	h
f30r_L09	21	g2	m
f30r_L09	22	r3	h
f30r_L09	23	lam	h
f30r_L09	24	n6	h
f30r_L09	25	fh	h
f30r_L09	26	9	h
f30r_L09	27	z	h
f30r_L09	28	Mx	h
f30r_L09	29	mx	h
f30r_L09	30	9	h
f30r_L09	31	5	m
f30r_L09	32	m	h
f30r_L09	33	xr	h
f30r_L09	34	lt	h
f30r_L09	35	nr	h
f30r_L09	36	nq	l
f30r_L09	37	h	h
f30r_L09	38	E	l
f30r_L10	0	z	h
f30r_L10	1	lam	h
f30r_L10	2	g	h
f30r_L10	3	rho	h
f30r_L10	4	A2	h
f30r_L10	5	xr	h
f30r_L10	6	lt	l
f30r_L10	7	eh	h
f30r_L10	8	q9	l
f30r_L10	9	9	h
f30r_L10	10	xr	l
f30r_L10	11	c	h
f30r_L10	12	Tb	m
f30r_L10	13	r3	m
f30r_L10	14	9	h
f30r_L10	15	n6	m
f30r_L10	16	5	h
f30r_L10	17	sl	m
f30r_L10	18	zb	m
f30r_L10	19	ss2	h
f30r_L10	20	xr	h
f30r_L10	21	BOX	h
f30r_L10	22	n6	m
f30r_L10	23	z	h
f30r_L10	24	aq	m
f30r_L10	25	g	h
f30r_L10	26	lt	h
f30r_L10	27	2	h
f30r_L10	28	c	h
f30r_L10	29	h	h
f30r_L10	30	rho	m
f30r_L10	31	z	h
f30r_L10	32	xr	h
f30r_L10	33	ll	m
f30r_L10	34	z3	h
f30r_L10	35	br	h
f30r_L10	36	fh	h
f30r_L10	37	9	h
f30r_L11	0	ST	h
f30r_L11	1	9	m
f30r_L11	2	Mx	l
f30r_L11	3	E	m
f30r_L11	4	lam	h
f30r_L11	5	xr	h
f30r_L11	6	Af	l
f30r_L11	7	9	h
f30r_L11	8	br	h
f30r_L11	9	c	h
f30r_L11	10	sl	h
f30r_L11	11	FL	l
f30r_L11	12	lt	h
f30r_L11	13	h	h
f30r_L11	14	2	m
f30r_L11	15	m	h
f30r_L11	16	.	h
f30r_L11	17	QQ	l
f30r_L11	18	9	h
f30r_L11	19	c	h
f30r_L11	20	z	h
f30r_L11	21	n6	m
f30r_L11	22	lt	h
f30r_L11	23	xr	h
f30r_L11	24	ev	l
f30r_L11	25	ss2	h
f30r_L11	26	B8	l
f30r_L11	27	nq	l
f30r_L11	28	2	h
f30r_L11	29	h	h
f30r_L11	30	9	h
f30r_L11	31	ST	h
f30r_L11	32	bb	h
f30r_L11	33	g	h
f30r_L11	34	BOX	h
f30r_L12	0	CROSS	h
f30r_L12	1	lam	h
f30r_L12	2	Tb	l
f30r_L12	3	g	h
f30r_L12	4	2	h
f30r_L12	5	9	h
f30r_L12	6	nq	l
f30r_L12	7	n	h
f30r_L12	8	xr	h
f30r_L12	9	c	h
f30r_L12	10	ST	h
f30r_L12	11	2	h
f30r_L12	12	aq	l
f30r_L12	13	ss2	h
f30r_L12	14	mx	l
f30r_L12	15	x	h
f30r_L12	16	FL	m
f30r_L12	17	III	h
f30r_L12	18	Af	l
f30r_L12	19	lt	l
f30r_L12	20	c	h
f30r_L12	21	z	h
f30r_L12	22	2	h
f30r_L12	23	m	h
f30r_L12	24	.	h
f30r_L12	25	nq	l
f30r_L12	26	h	h
f30r_L12	27	9	h
f30r_L12	28	n6	m
f30r_L12	29	fh	h
f30r_L12	30	BOX	h
f30r_L12	31	g	h
f30r_L12	32	T	h
f30r_L12	33	xr	h
f30r_L12	34	9	h
f30r_L12	35	H	m
f30r_L13	0	rho	l
f30r_L13	1	z	h
f30r_L13	2	xr	h
f30r_L13	3	r3	h
f30r_L13	4	9	h
f30r_L13	5	lam	h
f30r_L13	6	h	h
f30r_L13	7	B8	l
f30r_L13	8	eh	l
f30r_L13	9	r3	h
f30r_L13	10	z	h
f30r_L13	11	z3	h
f30r_L13	12	br	h
f30r_L13	13	sl	m
f30r_L13	14	Tb	m
f30r_L13	15	r3	h
f30r_L13	16	9	h
f30r_L13	17	9	m
f30r_L13	18	yt	l
f30r_L13	19	III	h
f30r_L13	20	5	m
f30r_L13	21	m	h
f30r_L13	22	z	h
f30r_L13	23	nr	m
f30r_L13	24	eh	h
f30r_L13	25	5	h
f30r_L13	26	sl	m
f30r_L13	27	c	h
f30r_L13	28	lam	h
f30r_L13	29	.	h
f30r_L13	30	ss2	h
f30r_L13	31	9	h
f30r_L13	32	nr	m
f30r_L13	33	h	h
f30r_L13	34	lt	h
f30r_L13	35	g	h
f30r_L13	36	2	h
f30r_L13	37	zb	m
f30r_L13	38	bb	h
f30r_L13	39	Af	m
f30r_L13	40	9	h
f30r_L14	0	mx	m
f30r_L14	1	xr	h
f30r_L14	2	c	h
f30r_L14	3	sl	m
f30r_L14	4	2	h
f30r_L14	5	m	h
f30r_L14	6	.	h
f30r_L14	7	br	h
f30r_L14	8	z	h
f30r_L14	9	aq	m
f30r_L14	10	2	h
f30r_L14	11	lt	h
f30r_L14	12	nr	m
f30r_L14	13	HASH	l
f30r_L14	14	c	h
f30r_L14	15	9	h
f30r_L14	16	n6	h
f30r_L14	17	m	h
f30r_L14	18	nr	m
f30r_L14	19	ss2	h
f30r_L14	20	zb	m
f30r_L14	21	r3	h
f30r_L14	22	III	h
f30r_L14	23	nr	m
f30r_L14	24	z	h
f30r_L14	25	n6	h
f30r_L14	26	eh	h
f30r_L14	27	fh	h
f30r_L14	28	BOX	h
f30r_L14	29	2	h
f30r_L14	30	lt	h
f30r_L14	31	br	h
f30r_L14	32	.	h
f30r_L14	33	m	h
f30r_L14	34	9	h
f30r_L14	35	nq	m
f30r_L14	36	zb	m
f30r_L14	37	h	h
f30r_L14	38	xr	h
f30r_L14	39	c	h
f30r_L15	0	dl	h
f30r_L15	1	mx	m
f30r_L15	2	9	h
f30r_L15	3	n6	h
f30r_L15	4	FL	m
f30r_L15	5	III	h
f30r_L15	6	Sx	m
f30r_L15	7	g	h
f30r_L15	8	sl	m
f30r_L15	9	zb	m
f30r_L15	10	Af	h
f30r_L15	11	h	h
f30r_L15	12	Rt	m
f30r_L15	13	g	h
f30r_L15	14	g	l
f30r_L15	15	FL	m
f30r_L15	16	9	h
f30r_L15	17	2	h
f30r_L15	18	m	h
f30r_L15	19	III	h
f30r_L15	20	2	h
f30r_L15	21	dl	h
f30r_L15	22	lt	h
f30r_L15	23	g	h
f30r_L15	24	br	h
f30r_L15	25	rho	m
f30r_L15	26	z	h
f30r_L15	27	xr	m
f30r_L15	28	r3	h
f30r_L15	29	9	h
f30r_L15	30	5	h
f30r_L15	31	sl	m
f30r_L15	32	nq	m
f30r_L15	33	n	m
f30r_L15	34	z3	h
f30r_L15	35	c	h
f30r_L16	0	g	h
f30r_L16	1	lt	h
f30r_L16	2	n	h
f30r_L16	3	ST	h
f30r_L16	4	fh	h
f30r_L16	5	br	h
f30r_L16	6	z	h
f30r_L16	7	4t	m
f30r_L16	8	n6	h
f30r_L16	9	Rt	m
f30r_L16	10	nr	m
f30r_L16	11	lam	h
f30r_L16	12	h	h
f30r_L16	13	c	h
f30r_L16	14	m	h
f30r_L16	15	r3	h
f30r_L16	16	r3	l
f30r_L16	17	9	h
f30r_L16	18	z	l
f30r_L16	19	dl	l
f30r_L16	20	lt	h
f30r_L16	21	h	h
f30r_L16	22	2	h
f30r_L16	23	BOX	h
f30r_L16	24	nq	m
f30r_L16	25	lam	h
f30r_L16	26	n6	m
f30r_L16	27	m	h
f30r_L16	28	z	h
f30r_L16	29	5	h
f30r_L16	30	sl	m
f30r_L16	31	B8	l
f30r_L16	32	null_o	m
f30r_L16	33	ss2	h
f30r_L16	34	nr	m
f30r_L16	35	z3	m
f30r_L16	36	9	h
f30r_L16	37	n6	h
f30r_L17	0	h	h
f30r_L17	1	Rt	h
f30r_L17	2	g	h
f30r_L17	3	FL	m
f30r_L17	4	2	h
f30r_L17	5	h	h
f30r_L17	6	oi	m
f30r_L17	7	c	h
f30r_L17	8	ss2	h
f30r_L17	9	xr	h
f30r_L17	10	9	h
f30r_L17	11	eh	h
f30r_L17	12	r3	h
f30r_L17	13	BOX	h
f30r_L17	14	2	h
f30r_L17	15	lam	l
f30r_L17	16	lt	m
f30r_L17	17	g	h
f30r_L17	18	fh	l
f30r_L17	19	zb	m
f30r_L17	20	E	m
f30r_L17	21	eh	l
f30r_L17	22	9	h
f30r_L17	23	v	h
f30r_L17	24	sl	m
f30r_L17	25	nr	h
f30r_L17	26	m	h
f30r_L17	27	.	h
f30r_L17	28	aq	l
f30r_L17	29	2	h
f30r_L17	30	z3	h
f30r_L17	31	r3	h
f30r_L17	32	9	h
f30r_L17	33	nq	m
f30r_L17	34	n	m
f30r_L17	35	xr	h
f30r_L17	36	c	h
f30r_L17	37	h	h
f30r_L17	38	lt	h
f30r_L17	39	g	h
f30r_L17	40	2	h
f30r_L18	0	dl	h
f30r_L18	1	zb	m
f30r_L18	2	c	h
f30r_L18	3	lam	h
f30r_L18	4	aq	m
f30r_L18	5	2	h
f30r_L18	6	9	h
f30r_L18	7	h	h
f30r_L18	8	Tb	h
f30r_L18	9	2	l
f30r_L18	10	c	h
f30r_L18	11	lt	h
f30r_L18	12	xr	h
f30r_L18	13	br	h
f30r_L18	14	9	h
f30r_L18	15	BOX	h
f30r_L18	16	n6	h
f30r_L18	17	2	h
f30r_L18	18	sl	m
f30r_L18	19	r3	h
f30r_L18	20	Sx	m
f30r_L18	21	h	h
f30r_L18	22	9	h
f30r_L18	23	FL	m
f30r_L18	24	z3	h
f30r_L18	25	ss2	h
f30r_L18	26	h	h
f30r_L18	27	lt	h
f30r_L18	28	g	h
f30r_L18	29	2	h
f30r_L18	30	Tb	h
f30r_L18	31	Af	m
f30r_L18	32	Tb	h
f30r_L18	33	n6	m
f30r_L18	34	2	h
f30r_L18	35	m	h
f30r_L18	36	r3	h
f30r_L18	37	9	m
f30r_L18	38	H	l
f30r_L19	0	g	h
f30r_L19	1	lt	h
f30r_L19	2	2	l
f30r_L19	3	c	h
f30r_L19	4	Rt	h
f30r_L19	5	xr	h
f30r_L19	6	br	h
f30r_L19	7	lam	h
f30r_L19	8	g	h
f30r_L19	9	5	h
f30r_L19	10	h	h
f30r_L19	11	n6	m
f30r_L19	12	9	h
f30r_L19	13	Af	m
f30r_L19	14	sl	m
f30r_L19	15	n6	m
f30r_L19	16	m	h
f30r_L19	17	.	h
f30r_L19	18	lam	h
f30r_L19	19	aq	m
f30r_L19	20	Tb	l
f30r_L19	21	9	h
f30r_L19	22	r3	h
f30r_L19	23	lam	h
f30r_L19	24	g	h
f30r_L19	25	fh	h
f30r_L19	26	xr	h
f30r_L19	27	5	h
f30r_L19	28	m	h
f30r_L19	29	.	h
f30r_L19	30	4t	l
f30r_L19	31	Hb	m
f30r_L19	32	h	h
f30r_L19	33	Rt	h
f30r_L19	34	g	h
f30r_L19	35	2	m
f30r_L20	0	c	h
f30r_L20	1	sl	m
f30r_L20	2	dl	h
f30r_L20	3	9	h
f30r_L20	4	r3	h
f30r_L20	5	Tb	l
f30r_L20	6	sl	m
f30r_L20	7	H	m
f30r_L20	8	9	h
f30r_L20	9	n6	m
f30r_L20	10	m	h
f30r_L20	11	xr	h
f30r_L20	12	9	h
f30r_L20	13	br	h
f30r_L20	14	sl	m
f30r_L20	15	Af	m
f30r_L20	16	9	h
f30r_L20	17	nr	h
f30r_L20	18	m	h
f30r_L20	19	Af	m
f30r_L20	20	lam	m
f30r_L20	21	z3	h
f30r_L20	22	h	h
f30r_L20	23	lt	h
f30r_L20	24	g	h
f30r_L20	25	FL	m
f30r_L20	26	ss2	h
f30r_L20	27	zb	m
f30r_L20	28	dl	m
f30r_L20	29	B8	l
f30r_L20	30	Tb	m
f30r_L20	31	g	h
f30r_L20	32	h	h
f30r_L20	33	9	h
f30r_L20	34	4t	l
f30r_L21	0	q	m
f30r_L21	1	lam	h
f30r_L21	2	ss2	h
f30r_L21	3	r3	h
f30r_L21	4	c	h
f30r_L21	5	sl	m
f30r_L21	6	br	h
f30r_L21	7	2	h
f30r_L21	8	9	h
f30r_L21	9	c	h
f30r_L21	10	Rt	h
f30r_L21	11	n6	m
f30r_L21	12	CROSS	h
f30r_L21	13	9	h
f30r_L21	14	Sx	m
f30r_L21	15	h	h
f30r_L21	16	h	m
f30r_L21	17	xr	h
f30r_L21	18	c	h
f30r_L21	19	fh	h
f30r_L21	20	BOX	h
f30r_L21	21	2	h
f30r_L21	22	z3	h
f30r_L21	23	r3	h
f30r_L21	24	9	h
f30r_L21	25	Tb	l
f30r_L21	26	4t	m
f30r_L21	27	Af	h
f30r_L21	28	lam	h
f30r_L21	29	xr	h
f30r_L21	30	n6	m
f30r_L21	31	m	h
f30r_L21	32	sl	m
f30r_L21	33	nr	m
f30r_L21	34	z3	h
f30r_L21	35	br	h
f30r_L21	36	ss2	h
f30r_L22	0	[?]	l
f30r_L22	1	9	h
f30r_L22	2	h	h
f30r_L22	3	ST	h
f30r_L22	4	rho	l
f30r_L22	5	nq	m
f30r_L22	6	n	m
f30r_L22	7	sl	l
f30r_L22	8	h	h
f30r_L22	9	Tb	m
f30r_L22	10	nr	m
f30r_L22	11	2	h
f30r_L22	12	FL	m
f30r_L22	13	sl	m
f30r_L22	14	Af	l
f30r_L22	15	E	h
f30r_L22	16	BOX	h
f30r_L22	17	br	h
f30r_L22	18	lam	h
f30r_L22	19	2	h
f30r_L22	20	lt	h
f30r_L22	21	g	h
f30r_L22	22	2	h
f30r_L22	23	dl	m
f30r_L22	24	sl	m
f30r_L22	25	h	h
f30r_L22	26	g	h
f30r_L22	27	9	h
f30r_L22	28	nr	h
f30r_L22	29	m	h
f30r_L22	30	.	h
f30r_L22	31	rho	m
f30r_L22	32	lam	h
f30r_L22	33	xr	h
f30r_L22	34	r3	h
f30r_L22	35	9	h
f30r_L23	0	2	l
f30r_L23	1	BOX	h
f30r_L23	2	br	h
f30r_L23	3	h	h
f30r_L23	4	xr	h
f30r_L23	5	5	h
f30r_L23	6	sl	m
f30r_L23	7	ss2	h
f30r_L23	8	zb	m
f30r_L23	9	HASH	l
f30r_L23	10	Af	m
f30r_L23	11	9	h
f30r_L23	12	2	h
f30r_L23	13	sl	m
f30r_L23	14	v	h
f30r_L23	15	E	m
f30r_L23	16	E	m
f30r_L23	17	c	h
f30r_L23	18	9	h
f30r_L23	19	Sx	m
f30r_L23	20	h	h
f30r_L23	21	xr	h
f30r_L23	22	c	h
f30r_L23	23	n6	m
f30r_L23	24	z3	h
f30r_L23	25	lam	h
f30r_L23	26	xr	h
f30r_L23	27	nr	h
f30r_L23	28	bb	h
f30r_L23	29	h	h
f30r_L23	30	9	h
f30r_L23	31	nr	h
f30r_L23	32	TRI	l
f30r_L23	33	A2	h
f30r_L23	34	n6	m
f30r_L23	35	m	h
f30r_L24	0	dl	h
f30r_L24	1	h	h
f30r_L24	2	xr	h
f30r_L24	3	2	h
f30r_L24	4	xr	l
f30r_L24	5	n	m
f30r_L24	6	9	l
f30r_L24	7	h	h
f30r_L24	8	n6	m
f30r_L24	9	lam	l
f30r_L24	10	ss2	h
f30r_L24	11	zb	m
f30r_L24	12	5	h
f30r_L24	13	A2	l
f30r_L24	14	lam	h
f30r_L24	15	2	h
f30r_L24	16	lt	l
f30r_L24	17	h	h
f30r_L24	18	nr	h
f30r_L24	19	h	h
f30r_L24	20	lt	h
f30r_L24	21	g	h
f30r_L24	22	FL	m
f30r_L24	23	lam	h
f30r_L24	24	2	h
f30r_L24	25	sl	m
f30r_L24	26	r3	h
f30r_L24	27	h	h
f30r_L24	28	z3	h
f30r_L24	29	HASH	l
f30r_L24	30	h	h
f30r_L24	31	2	h
f30r_L24	32	nq	m
f30r_L24	33	n	m
f30r_L24	34	9	h
f30r_L24	35	2	h
f30r_L25	0	ss2	h
f30r_L25	1	nr	l
f30r_L25	2	mx	h
f30r_L25	3	lam	h
f30r_L25	4	dl	m
f30r_L25	5	r3	h
f30r_L25	6	9	h
f30r_L25	7	2	h
f30r_L25	8	sl	m
f30r_L25	9	nr	h
f30r_L25	10	m	h
f30r_L25	11	.	h
f30r_L25	12	QQ	l
f30r_L25	13	9	h
f30r_L25	14	4t	m
f30r_L25	15	FL	m
f30r_L25	16	sl	m
f30r_L25	17	Af	m
f30r_L25	18	E	m
f30r_L25	19	c	h
f30r_L25	20	lam	h
f30r_L25	21	lt	l
f30r_L25	22	ST	h
f30r_L25	23	9	h
f30r_L25	24	2	h
f30r_L25	25	BOX	h
f30r_L25	26	n6	m
f30r_L25	27	B8	l
f30r_L25	28	m	h
f30r_L25	29	r3	h
f30r_L25	30	9	h
f30r_L25	31	v	h
f30r_L25	32	sl	m
f30r_L25	33	5	m
f30r_L25	34	m	h
f30r_L25	35	4t	m
f30r_L26	0	z3	h
f30r_L26	1	c	h
f30r_L26	2	9	h
f30r_L26	3	2	h
f30r_L26	4	m	h
f30r_L26	5	.	h
f30r_L26	6	ss2	h
f30r_L26	7	h	h
f30r_L26	8	r3	h
f30r_L26	9	lam	h
f30r_L26	10	aq	m
f30r_L26	11	nq	m
f30r_L26	12	h	h
f30r_L26	13	9	h
f30r_L26	14	bb	h
f30r_L26	15	Af	m
f30r_L26	16	sl	m
f30r_L26	17	sl	m
f30r_L26	18	m	h
f30r_L26	19	br	h
f30r_L26	20	A2	h
f30r_L26	21	FL	m
f30r_L26	22	lam	l
f30r_L26	23	h	h
f30r_L26	24	Af	m
f30r_L26	25	E	m
f30r_L26	26	c	h
f30r_L26	27	9	h
f30r_L26	28	2	h
f30r_L26	29	h	h
f30r_L26	30	E	m
f30r_L26	31	FL	l
f30r_L26	32	[?]	l
f30r_L26	33	5	h
f30r_L26	34	eh	h
f30r_L26	35	HASH	m
f30r_L27	0	2	h
f30r_L27	1	sl	m
f30r_L27	2	r3	m
f30r_L27	3	h	l
f30r_L27	4	xr	h
f30r_L27	5	m	h
f30r_L27	6	9	h
f30r_L27	7	h	h
f30r_L27	8	br	h
f30r_L27	9	zb	m
f30r_L27	10	null_o	l
f30r_L27	11	nq	m
f30r_L27	12	n	h
f30r_L27	13	9	h
f30r_L27	14	z3	h
f30r_L27	15	sl	m
f30r_L27	16	B8	l
f30r_L27	17	g	h
f30r_L27	18	lt	h
f30r_L27	19	h	h
f30r_L27	20	2	h
f30r_L27	21	FL	m
f30r_L27	22	g	h
f30r_L27	23	xr	h
f30r_L27	24	2	h
f30r_L27	25	z3	h
f30r_L27	26	9	h
f30r_L27	27	g	h
f30r_L27	28	Tb	h
f30r_L27	29	re	l
f30r_L27	30	2	h
f30r_L27	31	ss2	h
f30r_L27	32	Af	l
f30r_L27	33	z3	l
f30r_L28	0	zb	m
f30r_L28	1	QQ	l
f30r_L28	2	lt	h
